NUTS_ID,CNTR_CODE,NUTS_NAME,NAME_LATN
GR243,GR,Ευρυτανία,Evrytania
GR244,GR,Φθιώτιδα,Fthiotida
GR245,GR,Φωκίδα,Fokida
GR25,GR,Πελοπόννησος,Peloponnisos
GR251,GR,Αργολίδα,Argolida
GR252,GR,Αρκαδία,Arkadia
GR253,GR,Κορινθία,Korinthia
GR254,GR,Λακωνία,Lakonia
GR255,GR,Μεσσηνία,Messinia
GR3,GR,Attikη,Attiki
GR30,GR,Aττική,Attiki
GR300,GR,Aττική,Attiki
GR4,GR,"Nησια Αιγαιου, Kρητη","Nisia Aigaiou, Kriti"
GR41,GR,Βόρειο Αιγαίο,Voreio Aigaio
GR411,GR,Λέσβος,Lesvos
GR412,GR,Σάμος,Samos
GR413,GR,Χίος,Chios
GR42,GR,Νότιο Αιγαίο,Notio Aigaio
GR421,GR,Δωδεκάνησος,Dodekanisos
GR422,GR,Κυκλάδες,Kyklades
GR43,GR,Κρήτη,Kriti
GR431,GR,Ηράκλειο,Irakleio
GR432,GR,Λασίθι,Lasithi
GR433,GR,Ρεθύμνη,Rethymni
GR434,GR,Χανιά,Chania
HR,HR,Hrvatska,Hrvatska
HR0,HR,Hrvatska,Hrvatska
HR01,HR,Sjeverozapadna Hrvatska,Sjeverozapadna Hrvatska
HR011,HR,Grad Zagreb,Grad Zagreb
HR012,HR,Zagrebačka županija,Zagrebačka županija
HR013,HR,Krapinsko-zagorska županija,Krapinsko-zagorska županija
HR014,HR,Varaždinska županija,Varaždinska županija
HR015,HR,Koprivničko-križevačka županija,Koprivničko-križevačka županija
HR016,HR,Međimurska županija,Međimurska županija
HR02,HR,Središnja i Istočna (Panonska) Hrvatska,Središnja i Istočna (Panonska) Hrvatska
HR021,HR,Bjelovarsko-bilogorska županija,Bjelovarsko-bilogorska županija
HR022,HR,Virovitičko-podravska županija,Virovitičko-podravska županija
HR023,HR,Požeško-slavonska županija,Požeško-slavonska županija
HR024,HR,Brodsko-posavska županija,Brodsko-posavska županija
HR025,HR,Osječko-baranjska županija,Osječko-baranjska županija
HR026,HR,Vukovarsko-srijemska županija,Vukovarsko-srijemska županija
HR027,HR,Karlovačka županija,Karlovačka županija
HR028,HR,Sisačko-moslavačka županija,Sisačko-moslavačka županija
HR03,HR,Jadranska Hrvatska,Jadranska Hrvatska
HR031,HR,Primorsko-goranska županija,Primorsko-goranska županija
HR032,HR,Ličko-senjska županija,Ličko-senjska županija
HR033,HR,Zadarska županija,Zadarska županija
HR034,HR,Šibensko-kninska županija,Šibensko-kninska županija
DEA35,DE,Coesfeld,Coesfeld
DEA36,DE,Recklinghausen,Recklinghausen
DEA37,DE,Steinfurt,Steinfurt
DEA38,DE,Warendorf,Warendorf
DEA4,DE,Detmold,Detmold
DEA41,DE,"Bielefeld, Kreisfreie Stadt","Bielefeld, Kreisfreie Stadt"
DEA42,DE,Gütersloh,Gütersloh
DEA43,DE,Herford,Herford
DEA44,DE,Höxter,Höxter
DEA45,DE,Lippe,Lippe
DEA46,DE,Minden-Lübbecke,Minden-Lübbecke
DEA47,DE,Paderborn,Paderborn
DEA5,DE,Arnsberg,Arnsberg
DEA51,DE,"Bochum, Kreisfreie Stadt","Bochum, Kreisfreie Stadt"
DEA52,DE,"Dortmund, Kreisfreie Stadt","Dortmund, Kreisfreie Stadt"
DEA53,DE,"Hagen, Kreisfreie Stadt","Hagen, Kreisfreie Stadt"
DEA54,DE,"Hamm, Kreisfreie Stadt","Hamm, Kreisfreie Stadt"
DEA55,DE,"Herne, Kreisfreie Stadt","Herne, Kreisfreie Stadt"
DEA56,DE,Ennepe-Ruhr-Kreis,Ennepe-Ruhr-Kreis
DEA57,DE,Hochsauerlandkreis,Hochsauerlandkreis
DEA58,DE,Märkischer Kreis,Märkischer Kreis
DEA59,DE,Olpe,Olpe
DEA5A,DE,Siegen-Wittgenstein,Siegen-Wittgenstein
DEA5B,DE,Soest,Soest
DEA5C,DE,Unna,Unna
DEB,DE,Rheinland-Pfalz,Rheinland-Pfalz
DEB1,DE,Koblenz,Koblenz
DEB11,DE,"Koblenz, Kreisfreie Stadt","Koblenz, Kreisfreie Stadt"
DEB12,DE,Ahrweiler,Ahrweiler
DEB13,DE,Altenkirchen (Westerwald),Altenkirchen (Westerwald)
DEB14,DE,Bad Kreuznach,Bad Kreuznach
DEB15,DE,Birkenfeld,Birkenfeld
DEB16,DE,Cochem-Zell,Cochem-Zell
DEB17,DE,Mayen-Koblenz,Mayen-Koblenz
DEB18,DE,Neuwied,Neuwied
DEB19,DE,Rhein-Hunsrück-Kreis,Rhein-Hunsrück-Kreis
DEB1A,DE,Rhein-Lahn-Kreis,Rhein-Lahn-Kreis
DEB1B,DE,Westerwaldkreis,Westerwaldkreis
DEB2,DE,Trier,Trier
DEB21,DE,"Trier, Kreisfreie Stadt","Trier, Kreisfreie Stadt"
DEB22,DE,Bernkastel-Wittlich,Bernkastel-Wittlich
DEB23,DE,Bitburg-Prüm,Bitburg-Prüm
DEB24,DE,Daun,Daun
DEB25,DE,Trier-Saarburg,Trier-Saarburg
DEB3,DE,Rheinhessen-Pfalz,Rheinhessen-Pfalz
DEB31,DE,"Frankenthal (Pfalz), Kreisfreie Stadt","Frankenthal (Pfalz), Kreisfreie Stadt"
DEB32,DE,"Kaiserslautern, Kreisfreie Stadt","Kaiserslautern, Kreisfreie Stadt"
DEB33,DE,"Landau in der Pfalz, Kreisfreie Stadt","Landau in der Pfalz, Kreisfreie Stadt"
DEB34,DE,"Ludwigshafen am Rhein, Kreisfreie Stadt","Ludwigshafen am Rhein, Kreisfreie Stadt"
DEB35,DE,"Mainz, Kreisfreie Stadt","Mainz, Kreisfreie Stadt"
DEB36,DE,"Neustadt an der Weinstraße, Kreisfreie Stadt","Neustadt an der Weinstraße, Kreisfreie Stadt"
DEB37,DE,"Pirmasens, Kreisfreie Stadt","Pirmasens, Kreisfreie Stadt"
DEB38,DE,"Speyer, Kreisfreie Stadt","Speyer, Kreisfreie Stadt"
DEB39,DE,"Worms, Kreisfreie Stadt","Worms, Kreisfreie Stadt"
DEB3A,DE,"Zweibrücken, Kreisfreie Stadt","Zweibrücken, Kreisfreie Stadt"
DEB3B,DE,Alzey-Worms,Alzey-Worms
DEB3C,DE,Bad Dürkheim,Bad Dürkheim
DEB3D,DE,Donnersbergkreis,Donnersbergkreis
DEB3E,DE,Germersheim,Germersheim
DEB3F,DE,"Kaiserslautern, Landkreis","Kaiserslautern, Landkreis"
DEB3G,DE,Kusel,Kusel
DEB3H,DE,Südliche Weinstraße,Südliche Weinstraße
DEB3I,DE,Rhein-Pfalz-Kreis,Rhein-Pfalz-Kreis
DEB3J,DE,Mainz-Bingen,Mainz-Bingen
DEB3K,DE,Südwestpfalz,Südwestpfalz
DEC,DE,Saarland,Saarland
DEC0,DE,Saarland,Saarland
DEC01,DE,Stadtverband Saarbrücken,Stadtverband Saarbrücken
DEC02,DE,Merzig-Wadern,Merzig-Wadern
DEC03,DE,Neunkirchen,Neunkirchen
DEC04,DE,Saarlouis,Saarlouis
DEC05,DE,Saarpfalz-Kreis,Saarpfalz-Kreis
DEC06,DE,St. Wendel,St. Wendel
DED,DE,Sachsen,Sachsen
DED1,DE,Chemnitz,Chemnitz
DED11,DE,"Chemnitz, Kreisfreie Stadt","Chemnitz, Kreisfreie Stadt"
DED12,DE,"Plauen, Kreisfreie Stadt","Plauen, Kreisfreie Stadt"
DED13,DE,"Zwickau, Kreisfreie Stadt","Zwickau, Kreisfreie Stadt"
DED14,DE,Annaberg,Annaberg
DED15,DE,Chemnitzer Land,Chemnitzer Land
DED16,DE,Freiberg,Freiberg
DED17,DE,Vogtlandkreis,Vogtlandkreis
DED18,DE,Mittlerer Erzgebirgskreis,Mittlerer Erzgebirgskreis
DED19,DE,Mittweida,Mittweida
DED1A,DE,Stollberg,Stollberg
DED1B,DE,Aue-Schwarzenberg,Aue-Schwarzenberg
DED1C,DE,Zwickauer Land,Zwickauer Land
DED2,DE,Dresden,Dresden
DED21,DE,"Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt"
DED22,DE,"Görlitz, Kreisfreie Stadt","Görlitz, Kreisfreie Stadt"
DED23,DE,"Hoyerswerda, Kreisfreie Stadt","Hoyerswerda, Kreisfreie Stadt"
DED24,DE,Bautzen,Bautzen
DED25,DE,Meißen,Meißen
DED26,DE,Niederschlesischer Oberlausitzkreis,Niederschlesischer Oberlausitzkreis
DED27,DE,Riesa-Großenhain,Riesa-Großenhain
DE221,DE,"Landshut, Kreisfreie Stadt","Landshut, Kreisfreie Stadt"
DE222,DE,"Passau, Kreisfreie Stadt","Passau, Kreisfreie Stadt"
DE223,DE,"Straubing, Kreisfreie Stadt","Straubing, Kreisfreie Stadt"
DE224,DE,Deggendorf,Deggendorf
DE225,DE,Freyung-Grafenau,Freyung-Grafenau
DE226,DE,Kelheim,Kelheim
DE227,DE,"Landshut, Landkreis","Landshut, Landkreis"
DE228,DE,"Passau, Landkreis","Passau, Landkreis"
DE229,DE,Regen,Regen
DE22A,DE,Rottal-Inn,Rottal-Inn
DE22B,DE,Straubing-Bogen,Straubing-Bogen
DE22C,DE,Dingolfing-Landau,Dingolfing-Landau
DE23,DE,Oberpfalz,Oberpfalz
DE231,DE,"Amberg, Kreisfreie Stadt","Amberg, Kreisfreie Stadt"
DE232,DE,"Regensburg, Kreisfreie Stadt","Regensburg, Kreisfreie Stadt"
DE233,DE,"Weiden i. d. Opf, Kreisfreie Stadt","Weiden i. d. Opf, Kreisfreie Stadt"
DE234,DE,Amberg-Sulzbach,Amberg-Sulzbach
DE235,DE,Cham,Cham
DE236,DE,Neumarkt i. d. OPf.,Neumarkt i. d. OPf.
DE237,DE,Neustadt a. d. Waldnaab,Neustadt a. d. Waldnaab
DE238,DE,"Regensburg, Landkreis","Regensburg, Landkreis"
DE239,DE,Schwandorf,Schwandorf
DE23A,DE,Tirschenreuth,Tirschenreuth
DE24,DE,Oberfranken,Oberfranken
DE241,DE,"Bamberg, Kreisfreie Stadt","Bamberg, Kreisfreie Stadt"
DE242,DE,"Bayreuth, Kreisfreie Stadt","Bayreuth, Kreisfreie Stadt"
DE243,DE,"Coburg, Kreisfreie Stadt","Coburg, Kreisfreie Stadt"
DE244,DE,"Hof, Kreisfreie Stadt","Hof, Kreisfreie Stadt"
DE245,DE,"Bamberg, Landkreis","Bamberg, Landkreis"
DE246,DE,"Bayreuth, Landkreis","Bayreuth, Landkreis"
DE247,DE,"Coburg, Landkreis","Coburg, Landkreis"
DE248,DE,Forchheim,Forchheim
DE249,DE,"Hof, Landkreis","Hof, Landkreis"
DE24A,DE,Kronach,Kronach
DE24B,DE,Kulmbach,Kulmbach
DE24C,DE,Lichtenfels,Lichtenfels
DE24D,DE,Wunsiedel i. Fichtelgebirge,Wunsiedel i. Fichtelgebirge
DE25,DE,Mittelfranken,Mittelfranken
DE251,DE,"Ansbach, Kreisfreie Stadt","Ansbach, Kreisfreie Stadt"
DE252,DE,"Erlangen, Kreisfreie Stadt","Erlangen, Kreisfreie Stadt"
DE253,DE,"Fürth, Kreisfreie Stadt","Fürth, Kreisfreie Stadt"
DE254,DE,"Nürnberg, Kreisfreie Stadt","Nürnberg, Kreisfreie Stadt"
DE255,DE,"Schwabach, Kreisfreie Stadt","Schwabach, Kreisfreie Stadt"
DE256,DE,"Ansbach, Landkreis","Ansbach, Landkreis"
DE257,DE,Erlangen-Höchstadt,Erlangen-Höchstadt
DE258,DE,"Fürth, Landkreis","Fürth, Landkreis"
DE259,DE,Nürnberger Land,Nürnberger Land
DE25A,DE,Neustadt a. d. Aisch-Bad Windsheim,Neustadt a. d. Aisch-Bad Windsheim
DE25B,DE,Roth,Roth
DE25C,DE,Weißenburg-Gunzenhausen,Weißenburg-Gunzenhausen
DE26,DE,Unterfranken,Unterfranken
DE261,DE,"Aschaffenburg, Kreisfreie Stadt","Aschaffenburg, Kreisfreie Stadt"
DE262,DE,"Schweinfurt, Kreisfreie Stadt","Schweinfurt, Kreisfreie Stadt"
DE263,DE,"Würzburg, Kreisfreie Stadt","Würzburg, Kreisfreie Stadt"
DE264,DE,"Aschaffenburg, Landkreis","Aschaffenburg, Landkreis"
DE265,DE,Bad Kissingen,Bad Kissingen
DE266,DE,Rhön-Grabfeld,Rhön-Grabfeld
DE267,DE,Haßberge,Haßberge
DE268,DE,Kitzingen,Kitzingen
DE269,DE,Miltenberg,Miltenberg
DE26A,DE,Main-Spessart,Main-Spessart
DE26B,DE,"Schweinfurt, Landkreis","Schweinfurt, Landkreis"
DE26C,DE,"Würzburg, Landkreis","Würzburg, Landkreis"
DE27,DE,Schwaben,Schwaben
DE271,DE,"Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt"
DE272,DE,"Kaufbeuren, Kreisfreie Stadt","Kaufbeuren, Kreisfreie Stadt"
DE273,DE,"Kempten (Allgäu), Kreisfreie Stadt","Kempten (Allgäu), Kreisfreie Stadt"
DE274,DE,"Memmingen, Kreisfreie Stadt","Memmingen, Kreisfreie Stadt"
DE275,DE,Aichach-Friedberg,Aichach-Friedberg
DE276,DE,"Augsburg, Landkreis","Augsburg, Landkreis"
DE277,DE,Dillingen a.d. Donau,Dillingen a.d. Donau
DE278,DE,Günzburg,Günzburg
DE279,DE,Neu-Ulm,Neu-Ulm
DE27A,DE,Lindau (Bodensee),Lindau (Bodensee)
DE27B,DE,Ostallgäu,Ostallgäu
DE27C,DE,Unterallgäu,Unterallgäu
DE27D,DE,Donau-Ries,Donau-Ries
DE27E,DE,Oberallgäu,Oberallgäu
DE3,DE,Berlin,Berlin
DE30,DE,Berlin,Berlin
DE300,DE,Berlin,Berlin
DE4,DE,Brandenburg,Brandenburg
DE41,DE,Brandenburg - Nordost,Brandenburg - Nordost
RO223,RO,Constanţa,Constanţa
RO224,RO,Galaţi,Galaţi
RO225,RO,Tulcea,Tulcea
RO226,RO,Vrancea,Vrancea
RO3,RO,Macroregiunea trei,Macroregiunea trei
RO31,RO,Sud - Muntenia,Sud - Muntenia
RO311,RO,Argeş,Argeş
RO312,RO,Călăraşi,Călăraşi
RO313,RO,Dâmboviţa,Dâmboviţa
RO314,RO,Giurgiu,Giurgiu
RO315,RO,Ialomiţa,Ialomiţa
RO316,RO,Prahova,Prahova
RO317,RO,Teleorman,Teleorman
RO32,RO,Bucureşti - Ilfov,Bucureşti - Ilfov
RO321,RO,Bucureşti,Bucureşti
RO322,RO,Ilfov,Ilfov
RO4,RO,Macroregiunea patru,Macroregiunea patru
RO41,RO,Sud-Vest Oltenia,Sud-Vest Oltenia
RO411,RO,Dolj,Dolj
RO412,RO,Gorj,Gorj
RO413,RO,Mehedinţi,Mehedinţi
RO414,RO,Olt,Olt
RO415,RO,Vâlcea,Vâlcea
RO42,RO,Vest,Vest
RO421,RO,Arad,Arad
RO422,RO,Caraş-Severin,Caraş-Severin
RO423,RO,Hunedoara,Hunedoara
RO424,RO,Timiş,Timiş
SE,SE,Sverige,Sverige
SE1,SE,Östra Sverige,Östra Sverige
SE11,SE,Stockholm,Stockholm
SE110,SE,Stockholms län,Stockholms län
SE12,SE,Östra Mellansverige,Östra Mellansverige
SE121,SE,Uppsala län,Uppsala län
SE122,SE,Södermanlands län,Södermanlands län
SE123,SE,Östergötlands län,Östergötlands län
SE124,SE,Örebro län,Örebro län
SE125,SE,Västmanlands län,Västmanlands län
SE2,SE,Södra Sverige,Södra Sverige
SE21,SE,Småland med öarna,Småland med öarna
SE211,SE,Jönköpings län,Jönköpings län
SE212,SE,Kronobergs län,Kronobergs län
SE213,SE,Kalmar län,Kalmar län
SE214,SE,Gotlands län,Gotlands län
SE22,SE,Sydsverige,Sydsverige
SE221,SE,Blekinge län,Blekinge län
SE224,SE,Skåne län,Skåne län
SE23,SE,Västsverige,Västsverige
SE231,SE,Hallands län,Hallands län
SE232,SE,Västra Götalands län,Västra Götalands län
SE3,SE,Norra Sverige,Norra Sverige
SE31,SE,Norra Mellansverige,Norra Mellansverige
SE311,SE,Värmlands län,Värmlands län
SE312,SE,Dalarnas län,Dalarnas län
SE313,SE,Gävleborgs län,Gävleborgs län
SE32,SE,Mellersta Norrland,Mellersta Norrland
SE321,SE,Västernorrlands län,Västernorrlands län
SE322,SE,Jämtlands län,Jämtlands län
SE33,SE,Övre Norrland,Övre Norrland
ITD10,IT,Bolzano-Bozen,Bolzano-Bozen
ITD2,IT,Provincia Autonoma Trento,Provincia Autonoma Trento
ITD20,IT,Trento,Trento
ITD3,IT,Veneto,Veneto
ITD31,IT,Verona,Verona
ITD32,IT,Vicenza,Vicenza
ITD33,IT,Belluno,Belluno
ITD34,IT,Treviso,Treviso
ITD35,IT,Venezia,Venezia
ITD36,IT,Padova,Padova
ITD37,IT,Rovigo,Rovigo
ITD4,IT,Friuli-Venezia Giulia,Friuli-Venezia Giulia
ITD41,IT,Pordenone,Pordenone
ITD42,IT,Udine,Udine
ITD43,IT,Gorizia,Gorizia
ITD44,IT,Trieste,Trieste
ITD5,IT,Emilia-Romagna,Emilia-Romagna
ITD51,IT,Piacenza,Piacenza
ITD52,IT,Parma,Parma
ITD53,IT,Reggio nell'Emilia,Reggio nell'Emilia
ITD54,IT,Modena,Modena
ITD55,IT,Bologna,Bologna
ITD56,IT,Ferrara,Ferrara
ITD57,IT,Ravenna,Ravenna
ITD58,IT,Forlì-Cesena,Forlì-Cesena
ITD59,IT,Rimini,Rimini
ITE,IT,Centro (I),Centro (I)
ITE1,IT,Toscana,Toscana
ITE11,IT,Massa-Carrara,Massa-Carrara
ITE12,IT,Lucca,Lucca
ITE13,IT,Pistoia,Pistoia
ITE14,IT,Firenze,Firenze
ITE15,IT,Prato,Prato
ITE16,IT,Livorno,Livorno
ITE17,IT,Pisa,Pisa
ITE18,IT,Arezzo,Arezzo
ITE19,IT,Siena,Siena
ITE1A,IT,Grosseto,Grosseto
ITE2,IT,Umbria,Umbria
ITE21,IT,Perugia,Perugia
ITE22,IT,Terni,Terni
ITE3,IT,Marche,Marche
ITE31,IT,Pesaro e Urbino,Pesaro e Urbino
ITE32,IT,Ancona,Ancona
ITE33,IT,Macerata,Macerata
ITE34,IT,Ascoli Piceno,Ascoli Piceno
ITE4,IT,Lazio,Lazio
ITE41,IT,Viterbo,Viterbo
ITE42,IT,Rieti,Rieti
ITE43,IT,Roma,Roma
ITE44,IT,Latina,Latina
ITE45,IT,Frosinone,Frosinone
ITF,IT,Sud,Sud
ITF1,IT,Abruzzo,Abruzzo
ITF11,IT,L'Aquila,L'Aquila
ITF12,IT,Teramo,Teramo
ITF13,IT,Pescara,Pescara
ITF14,IT,Chieti,Chieti
ITF2,IT,Molise,Molise
ITF21,IT,Isernia,Isernia
ITF22,IT,Campobasso,Campobasso
ITF3,IT,Campania,Campania
ITF31,IT,Caserta,Caserta
ITF32,IT,Benevento,Benevento
ITF33,IT,Napoli,Napoli
ITF34,IT,Avellino,Avellino
ITF35,IT,Salerno,Salerno
ITF4,IT,Puglia,Puglia
ITF41,IT,Foggia,Foggia
ITF42,IT,Bari,Bari
ITF43,IT,Taranto,Taranto
ITF44,IT,Brindisi,Brindisi
ITF45,IT,Lecce,Lecce
ITF5,IT,Basilicata,Basilicata
ITF51,IT,Potenza,Potenza
ITF52,IT,Matera,Matera
ITF6,IT,Calabria,Calabria
ITF61,IT,Cosenza,Cosenza
ITF62,IT,Crotone,Crotone
ITF63,IT,Catanzaro,Catanzaro
ITF64,IT,Vibo Valentia,Vibo Valentia
ITF65,IT,Reggio di Calabria,Reggio di Calabria
ITG,IT,Isole,Isole
ITG1,IT,Sicilia,Sicilia
ITG11,IT,Trapani,Trapani
ITG12,IT,Palermo,Palermo
ITG13,IT,Messina,Messina
ITG14,IT,Agrigento,Agrigento
ITG15,IT,Caltanissetta,Caltanissetta
ITG16,IT,Enna,Enna
ITG17,IT,Catania,Catania
ITG18,IT,Ragusa,Ragusa
ITG19,IT,Siracusa,Siracusa
ITG2,IT,Sardegna,Sardegna
ITG25,IT,Sassari,Sassari
ITG26,IT,Nuoro,Nuoro
ITG27,IT,Cagliari,Cagliari
ITG28,IT,Oristano,Oristano
ITG29,IT,Olbia-Tempio,Olbia-Tempio
ITG2A,IT,Ogliastra,Ogliastra
ITG2B,IT,Medio Campidano,Medio Campidano
ITG2C,IT,Carbonia-Iglesias,Carbonia-Iglesias
LI,LI,Liechtenstein,Liechtenstein
LI0,LI,Liechtenstein,Liechtenstein
LI00,LI,Liechtenstein,Liechtenstein
LI000,LI,Liechtenstein,Liechtenstein
LT,LT,Lietuva,Lietuva
LT0,LT,Lietuva,Lietuva
LT00,LT,Lietuva,Lietuva
LT001,LT,Alytaus apskritis,Alytaus apskritis
LT002,LT,Kauno apskritis,Kauno apskritis
LT003,LT,Klaipėdos apskritis,Klaipėdos apskritis
LT004,LT,Marijampolės apskritis,Marijampolės apskritis
LT005,LT,Panevėžio apskritis,Panevėžio apskritis
LT006,LT,Šiaulių apskritis,Šiaulių apskritis
LT007,LT,Tauragės apskritis,Tauragės apskritis
LT008,LT,Telšių apskritis,Telšių apskritis
LT009,LT,Utenos apskritis,Utenos apskritis
LT00A,LT,Vilniaus apskritis,Vilniaus apskritis
LU,LU,Luxembourg (Grand-Duché),Luxembourg (Grand-Duché)
LU0,LU,Luxembourg (Grand-Duché),Luxembourg (Grand-Duché)
LU00,LU,Luxembourg (Grand-Duché),Luxembourg (Grand-Duché)
LU000,LU,Luxembourg (Grand-Duché),Luxembourg (Grand-Duché)
LV,LV,Latvija,Latvija
LV0,LV,Latvija,Latvija
LV00,LV,Latvija,Latvija
LV003,LV,Kurzeme,Kurzeme
LV005,LV,Latgale,Latgale
LV006,LV,Rīga,Rīga
LV007,LV,Pierīga,Pierīga
LV008,LV,Vidzeme,Vidzeme
LV009,LV,Zemgale,Zemgale
MK,MK,Поранешната југословенска Република Македонија,Poranešnata jugoslovenska Republika Makedonija
MK0,MK,Поранешната југословенска Република Македонија,Poranešnata jugoslovenska Republika Makedonija
MK00,MK,Поранешната југословенска Република Македонија,Poranešnata jugoslovenska Republika Makedonija
MK001,MK,Вардарски,Vardarski
MK002,MK,Источен,Istočen
MK003,MK,Југозападен,Jugozapaden
MK004,MK,Југоисточен,Jugoistočen
MK005,MK,Пелагониски,Pelagoniski
MK006,MK,Полошки,Pološki
MK007,MK,Североисточен,Severoistočen
MK008,MK,Скопски,Skopski
MT,MT,Malta,Malta
TR5,TR,Bati Anadolu,Bati Anadolu
TR51,TR,Ankara,Ankara
TR510,TR,Ankara,Ankara
TR52,TR,Konya,Konya
TR521,TR,Konya,Konya
TR522,TR,Karaman,Karaman
TR6,TR,Akdeniz,Akdeniz
TR61,TR,Antalya,Antalya
TR611,TR,Antalya,Antalya
TR612,TR,Isparta,Isparta
TR613,TR,Burdur,Burdur
TR62,TR,Adana,Adana
TR621,TR,Adana,Adana
TR622,TR,İçel,İçel
TR63,TR,Hatay,Hatay
TR631,TR,Hatay,Hatay
TR632,TR,Kahramanmaraş,Kahramanmaraş
TR633,TR,Osmaniye,Osmaniye
TR7,TR,Orta Anadolu,Orta Anadolu
TR71,TR,Kırıkkale,Kırıkkale
TR711,TR,Kırıkkale,Kırıkkale
TR712,TR,Aksaray,Aksaray
TR713,TR,Niğde,Niğde
TR714,TR,Nevşehir,Nevşehir
TR715,TR,Kırşehir,Kırşehir
TR72,TR,Kayseri,Kayseri
TR721,TR,Kayseri,Kayseri
TR722,TR,Sivas,Sivas
TR723,TR,Yozgat,Yozgat
TR8,TR,Bati Karadeniz,Bati Karadeniz
TR81,TR,Zonguldak,Zonguldak
TR811,TR,Zonguldak,Zonguldak
TR812,TR,Karabük,Karabük
TR813,TR,Bartın,Bartın
TR82,TR,Kastamonu,Kastamonu
TR821,TR,Kastamonu,Kastamonu
TR822,TR,Çankırı,Çankırı
TR823,TR,Sinop,Sinop
TR83,TR,Samsun,Samsun
TR831,TR,Samsun,Samsun
TR832,TR,Tokat,Tokat
TR833,TR,Çorum,Çorum
TR834,TR,Amasya,Amasya
TR9,TR,Dogu Karadeniz,Dogu Karadeniz
TR90,TR,Dogu Karadeniz,Dogu Karadeniz
TR901,TR,Trabzon,Trabzon
TR902,TR,Ordu,Ordu
TR903,TR,Giresun,Giresun
TR904,TR,Rize,Rize
TR905,TR,Artvin,Artvin
TR906,TR,Gümüşhane,Gümüşhane
TRA,TR,Kuzeydogu Anadolu,Kuzeydogu Anadolu
TRA1,TR,Erzurum,Erzurum
TRA11,TR,Erzurum,Erzurum
TRA12,TR,Erzincan,Erzincan
TRA13,TR,Bayburt,Bayburt
TRA2,TR,Ağrı,Ağrı
TRA21,TR,Ağrı,Ağrı
TRA22,TR,Kars,Kars
TRA23,TR,Iğdır,Iğdır
TRA24,TR,Ardahan,Ardahan
TRB,TR,Ortadogu Anadolu,Ortadogu Anadolu
TRB1,TR,Malatya,Malatya
TRB11,TR,Malatya,Malatya
TRB12,TR,Elazığ,Elazığ
TRB13,TR,Bingöl,Bingöl
TRB14,TR,Tunceli,Tunceli
TRB2,TR,Van,Van
TRB21,TR,Van,Van
TRB22,TR,Muş,Muş
TRB23,TR,Bitlis,Bitlis
TRB24,TR,Hakkari,Hakkari
TRC,TR,Guneydogu Anadolu,Guneydogu Anadolu
TRC1,TR,Gaziantep,Gaziantep
TRC11,TR,Gaziantep,Gaziantep
TRC12,TR,Adıyaman,Adıyaman
TRC13,TR,Kilis,Kilis
TRC2,TR,Şanlıurfa,Şanlıurfa
TRC21,TR,Şanlıurfa,Şanlıurfa
TRC22,TR,Diyarbakır,Diyarbakır
TRC3,TR,Mardin,Mardin
TRC31,TR,Mardin,Mardin
TRC32,TR,Batman,Batman
TRC33,TR,Şırnak,Şırnak
TRC34,TR,Siirt,Siirt
UK,UK,United Kingdom,United Kingdom
UKC,UK,North East (England),North East (England)
UKC1,UK,Tees Valley and Durham,Tees Valley and Durham
UKC11,UK,Hartlepool and Stockton-on-Tees,Hartlepool and Stockton-on-Tees
UKC12,UK,South Teesside,South Teesside
UKC13,UK,Darlington,Darlington
UKC14,UK,Durham CC,Durham CC
UKC2,UK,Northumberland and Tyne and Wear,Northumberland and Tyne and Wear
UKC21,UK,Northumberland,Northumberland
UKC22,UK,Tyneside,Tyneside
UKC23,UK,Sunderland,Sunderland
UKD,UK,North West (England),North West (England)
UKD1,UK,Cumbria,Cumbria
UKD11,UK,West Cumbria,West Cumbria
UKD12,UK,East Cumbria,East Cumbria
UKD2,UK,Cheshire,Cheshire
UKD21,UK,Halton and Warrington,Halton and Warrington
UKD22,UK,Cheshire CC,Cheshire CC
UKD3,UK,Greater Manchester,Greater Manchester
UKD31,UK,Greater Manchester South,Greater Manchester South
UKD32,UK,Greater Manchester North,Greater Manchester North
UKD4,UK,Lancashire,Lancashire
UKD41,UK,Blackburn with Darwen,Blackburn with Darwen
UKD42,UK,Blackpool,Blackpool
UKD43,UK,Lancashire CC,Lancashire CC
UKD5,UK,Merseyside,Merseyside
UKD51,UK,East Merseyside,East Merseyside
UKD52,UK,Liverpool,Liverpool
UKD53,UK,Sefton,Sefton
UKD54,UK,Wirral,Wirral
UKE,UK,Yorkshire and the Humber,Yorkshire and the Humber
UKE1,UK,East Yorkshire and Northern Lincolnshire,East Yorkshire and Northern Lincolnshire
UKE11,UK,"Kingston upon Hull, City of","Kingston upon Hull, City of"
UKE12,UK,East Riding of Yorkshire,East Riding of Yorkshire
UKE13,UK,North and North East Lincolnshire,North and North East Lincolnshire
UKE2,UK,North Yorkshire,North Yorkshire
UKE21,UK,York,York
UKE22,UK,North Yorkshire CC,North Yorkshire CC
UKE3,UK,South Yorkshire,South Yorkshire
UKE31,UK,"Barnsley, Doncaster and Rotherham","Barnsley, Doncaster and Rotherham"
UKE32,UK,Sheffield,Sheffield
