year,region_type,region_year_spec,region_id,region_level,sopim
2013,NUTS,2013,BG342,3,2927950
2013,NUTS,2013,BG343,3,6104656
2013,NUTS,2013,BG344,3,6866678
2013,NUTS,2013,BG411,3,528272
2013,NUTS,2013,BG412,3,3126712
2013,NUTS,2013,BG413,3,8916028
2013,NUTS,2013,BG414,3,596619
2013,NUTS,2013,BG415,3,9790930
2013,NUTS,2013,BG421,3,1708494
2013,NUTS,2013,BG422,3,6997437
2013,NUTS,2013,BG423,3,1971407
2013,NUTS,2013,BG424,3,341631
2013,NUTS,2013,BG425,3,4770577
2013,NUTS,2013,CH011,3,1801316
2013,NUTS,2013,CH012,3,2187356
2013,NUTS,2013,CH013,3,2380436
2013,NUTS,2013,CH021,3,3170410
2013,NUTS,2013,CH022,3,4345188
2013,NUTS,2013,CH023,3,6055196
2013,NUTS,2013,CH024,3,3068799
2013,NUTS,2013,CH025,3,6286353
2013,NUTS,2013,CH031,3,7298519
2013,NUTS,2013,CH032,3,434945
2013,NUTS,2013,CH033,3,4887232
2013,NUTS,2013,CH040,3,2875923
2013,NUTS,2013,CH051,3,9280957
2013,NUTS,2013,CH052,3,5229666
2013,NUTS,2013,CH053,3,1715949
2013,NUTS,2013,CH054,3,855699
2013,NUTS,2013,CH055,3,1266399
2013,NUTS,2013,CH056,3,9013137
2013,NUTS,2013,CH057,3,3630884
2013,NUTS,2013,CH061,3,5941899
2013,NUTS,2013,CH062,3,1628594
2013,NUTS,2013,CH063,3,2066729
2013,NUTS,2013,CH064,3,7012136
2013,NUTS,2013,CH065,3,3092987
2013,NUTS,2013,CH066,3,4063474
2013,NUTS,2013,CH070,3,9329146
2013,NUTS,2013,CY000,3,1098182
2013,NUTS,2013,CZ010,3,3397154
2013,NUTS,2013,CZ020,3,1102878
2013,NUTS,2013,CZ031,3,7562301
2013,NUTS,2013,CZ032,3,4192917
2013,NUTS,2013,CZ041,3,8837905
2013,NUTS,2013,CZ042,3,7027183
2013,NUTS,2013,CZ051,3,8667332
2013,NUTS,2013,CZ052,3,8658511
2013,NUTS,2013,CZ053,3,5600599
2013,NUTS,2013,CZ063,3,7562680
2013,NUTS,2013,CZ064,3,5475056
2013,NUTS,2013,CZ071,3,3215436
2013,NUTS,2013,CZ072,3,634622
2013,NUTS,2013,CZ080,3,417623
2013,NUTS,2013,DE111,3,3968920
2013,NUTS,2013,DE112,3,796196
2013,NUTS,2013,DE113,3,7230412
2013,NUTS,2013,DE114,3,1721443
2013,NUTS,2013,DE115,3,9325573
2013,NUTS,2013,DE116,3,7460700
2013,NUTS,2013,DE117,3,585338
2013,NUTS,2013,DE118,3,2486465
2013,NUTS,2013,DE119,3,527157
2013,NUTS,2013,DE11A,3,2234610
2013,NUTS,2013,DE11B,3,8522800
2013,NUTS,2013,DE11C,3,5913131
2013,NUTS,2013,DE11D,3,6532831
2013,NUTS,2013,DE121,3,7074601
2013,NUTS,2013,DE122,3,5204383
2013,NUTS,2013,DE123,3,2935560
2013,NUTS,2013,DE124,3,6786492
2013,NUTS,2013,DE125,3,32579
2013,NUTS,2013,DE126,3,4163285
2013,NUTS,2013,DE127,3,5718924
2013,NUTS,2013,DE128,3,4846946
2013,NUTS,2013,DE129,3,6266699
2013,NUTS,2013,DE12A,3,8398985
2013,NUTS,2013,DE12B,3,8595394
2013,NUTS,2013,DE12C,3,1622433
2013,NUTS,2013,DE131,3,6597171
2013,NUTS,2013,DE132,3,4765789
2013,NUTS,2013,DE133,3,3936443
2013,NUTS,2013,DE134,3,9116677
2013,NUTS,2013,DE135,3,1620019
2013,NUTS,2013,DE136,3,7521235
2013,NUTS,2013,DE137,3,1691581
2013,NUTS,2013,DE138,3,5573631
2013,NUTS,2013,DE139,3,1804209
2013,NUTS,2013,DE13A,3,2433710
2013,NUTS,2013,DE141,3,8400334
2013,NUTS,2013,DE142,3,4175512
2013,NUTS,2013,DE143,3,7491929
2013,NUTS,2013,DE144,3,5030174
2013,NUTS,2013,DE145,3,1540836
2013,NUTS,2013,DE146,3,2884158
2013,NUTS,2013,DE147,3,620963
2013,NUTS,2013,DE148,3,1208515
2013,NUTS,2013,DE149,3,6918133
2013,NUTS,2013,DE211,3,1286561
2013,NUTS,2013,DE212,3,1930863
2013,NUTS,2013,DE213,3,4882467
2013,NUTS,2013,DE214,3,7101288
2013,NUTS,2013,DE215,3,9771146
2013,NUTS,2013,DE216,3,2113465
2013,NUTS,2013,DE217,3,5060911
2013,NUTS,2013,DE218,3,9625362
2013,NUTS,2013,DE219,3,5884666
2013,NUTS,2013,DE21A,3,5857751
2013,NUTS,2013,DE21B,3,5631016
2013,NUTS,2013,DE21C,3,9294789
2013,NUTS,2013,DE21D,3,550103
2013,NUTS,2013,DE21E,3,6286318
2013,NUTS,2013,DE21F,3,6316743
2013,NUTS,2013,DE21G,3,5478288
2013,NUTS,2013,DE21H,3,1673395
2013,NUTS,2013,DE21I,3,4493108
2013,NUTS,2013,DE21J,3,4158501
2013,NUTS,2013,DE21K,3,9116470
2013,NUTS,2013,DE21L,3,9020331
2013,NUTS,2013,DE21M,3,5428744
2013,NUTS,2013,DE21N,3,217199
2013,NUTS,2013,DE221,3,7070052
2013,NUTS,2013,DE222,3,8269916
2013,NUTS,2013,DE223,3,9950146
2013,NUTS,2013,DE224,3,7432737
2013,NUTS,2013,DE225,3,7091205
2013,NUTS,2013,DE226,3,4282871
2013,NUTS,2013,DE227,3,2203441
2013,NUTS,2013,DE228,3,661221
2013,NUTS,2013,DE229,3,8252202
2013,NUTS,2013,DE22A,3,3278552
2013,NUTS,2013,DE22B,3,1824993
2013,NUTS,2013,DE22C,3,6889486
2013,NUTS,2013,DE231,3,9389974
2013,NUTS,2013,DE232,3,1420068
2013,NUTS,2013,DE233,3,6499659
2013,NUTS,2013,DE234,3,8643651
2013,NUTS,2013,DE235,3,9765763
2013,NUTS,2013,DE236,3,6297334
2013,NUTS,2013,DE237,3,2673847
2013,NUTS,2013,DE238,3,6633044
2013,NUTS,2013,DE239,3,263536
2013,NUTS,2013,DE23A,3,6885197
2013,NUTS,2013,DE241,3,6467062
2013,NUTS,2013,DE242,3,4749432
2013,NUTS,2013,DE243,3,9277412
2013,NUTS,2013,DE244,3,4739084
2013,NUTS,2013,DE245,3,7305354
2013,NUTS,2013,DE246,3,8813356
2013,NUTS,2013,DE247,3,2492697
2013,NUTS,2013,DE248,3,5862222
2013,NUTS,2013,DE249,3,8183877
2013,NUTS,2013,DE24A,3,6622307
2013,NUTS,2013,DE24B,3,4714990
2013,NUTS,2013,DE24C,3,712772
2013,NUTS,2013,DE24D,3,9613020
2013,NUTS,2013,DE251,3,3626226
2013,NUTS,2013,DE252,3,238679
2013,NUTS,2013,DE253,3,4889830
2013,NUTS,2013,DE254,3,3625825
2013,NUTS,2013,DE255,3,8556376
2013,NUTS,2013,DE256,3,4634765
2013,NUTS,2013,DE257,3,1667355
2013,NUTS,2013,DE258,3,5841523
2013,NUTS,2013,DE259,3,7046782
2013,NUTS,2013,DE25A,3,3131962
2013,NUTS,2013,DE25B,3,1436260
2013,NUTS,2013,DE25C,3,2246878
2013,NUTS,2013,DE261,3,6052142
2013,NUTS,2013,DE262,3,4528194
2013,NUTS,2013,DE263,3,302897
2013,NUTS,2013,DE264,3,2459043
2013,NUTS,2013,DE265,3,5781911
2013,NUTS,2013,DE266,3,9081449
2013,NUTS,2013,DE267,3,4946490
2013,NUTS,2013,DE268,3,7356888
2013,NUTS,2013,DE269,3,9032402
2013,NUTS,2013,DE26A,3,2272728
2013,NUTS,2013,DE26B,3,5446773
2013,NUTS,2013,DE26C,3,2414132
2013,NUTS,2013,DE271,3,582578
2013,NUTS,2013,DE272,3,6345073
2013,NUTS,2013,DE273,3,6030313
2013,NUTS,2013,DE274,3,2187888
2013,NUTS,2013,DE275,3,1003482
2013,NUTS,2013,DE276,3,6076927
2013,NUTS,2013,DE277,3,1318226
2013,NUTS,2013,DE278,3,968656
2013,NUTS,2013,DE279,3,4552133
2013,NUTS,2013,DE27A,3,9364377
2013,NUTS,2013,DE27B,3,1300507
2013,NUTS,2013,DE27C,3,1091984
2013,NUTS,2013,DE27D,3,9261144
2013,NUTS,2013,DE27E,3,8031387
2013,NUTS,2013,DE300,3,4788928
2013,NUTS,2013,DE401,3,4669721
2013,NUTS,2013,DE402,3,4299702
2013,NUTS,2013,DE403,3,6571121
2013,NUTS,2013,DE404,3,3346341
2013,NUTS,2013,DE405,3,200058
2013,NUTS,2013,DE406,3,1896126
2013,NUTS,2013,DE407,3,450462
2013,NUTS,2013,DE408,3,2026883
2013,NUTS,2013,DE409,3,3351431
2013,NUTS,2013,DE40A,3,8193659
2013,NUTS,2013,DE40B,3,9989465
2013,NUTS,2013,DE40C,3,6638058
2013,NUTS,2013,DE40D,3,5967860
2013,NUTS,2013,DE40E,3,1469733
2013,NUTS,2013,DE40F,3,7196749
2013,NUTS,2013,DE40G,3,5443787
2013,NUTS,2013,DE40H,3,3048779
2013,NUTS,2013,DE40I,3,7323744
2013,NUTS,2013,DE501,3,8003608
2013,NUTS,2013,DE502,3,8868243
2013,NUTS,2013,DE600,3,660965
2013,NUTS,2013,DE711,3,1083591
2013,NUTS,2013,DE712,3,1784946
2013,NUTS,2013,DE713,3,8173087
2013,NUTS,2013,DE714,3,4170463
2013,NUTS,2013,DE715,3,2747948
2013,NUTS,2013,DE716,3,9348270
2013,NUTS,2013,DE717,3,6428088
2013,NUTS,2013,DE718,3,2267009
2013,NUTS,2013,DE719,3,1323987
2013,NUTS,2013,DE71A,3,8038777
2013,NUTS,2013,DE71B,3,8546553
2013,NUTS,2013,DE71C,3,5202134
2013,NUTS,2013,DE71D,3,3948263
2013,NUTS,2013,DE71E,3,9930784
2013,NUTS,2013,DE721,3,5155757
2013,NUTS,2013,DE722,3,36612
2013,NUTS,2013,DE723,3,5583257
2013,NUTS,2013,DE724,3,3026980
2013,NUTS,2013,DE725,3,8857717
2013,NUTS,2013,DE731,3,264773
2013,NUTS,2013,DE732,3,6003410
2013,NUTS,2013,DE733,3,2213983
2013,NUTS,2013,DE734,3,475667
2013,NUTS,2013,DE735,3,348581
2013,NUTS,2013,DE736,3,9075316
2013,NUTS,2013,DE737,3,4170313
2013,NUTS,2013,DE803,3,5623923
2013,NUTS,2013,DE804,3,1698930
2013,NUTS,2013,DE80J,3,5837950
2013,NUTS,2013,DE80K,3,7196305
2013,NUTS,2013,DE80L,3,4628972
2013,NUTS,2013,DE80M,3,6388740
2013,NUTS,2013,DE80N,3,5158495
2013,NUTS,2013,DE80O,3,2556938
2013,NUTS,2013,DE911,3,3065912
2013,NUTS,2013,DE912,3,2157725
2013,NUTS,2013,DE913,3,540015
2013,NUTS,2013,DE914,3,6472242
2013,NUTS,2013,DE915,3,5426686
2013,NUTS,2013,DE916,3,7246900
2013,NUTS,2013,DE917,3,1800648
2013,NUTS,2013,DE918,3,9881625
2013,NUTS,2013,DE919,3,1410964
2013,NUTS,2013,DE91A,3,4500811
2013,NUTS,2013,DE91B,3,7083059
2013,NUTS,2013,DE922,3,9754925
2013,NUTS,2013,DE923,3,4797130
2013,NUTS,2013,DE925,3,6661571
2013,NUTS,2013,DE926,3,1105739
2013,NUTS,2013,DE927,3,4738451
2013,NUTS,2013,DE928,3,9623042
2013,NUTS,2013,DE929,3,3505620
2013,NUTS,2013,DE931,3,8234778
2013,NUTS,2013,DE932,3,9830029
2013,NUTS,2013,DE933,3,6176844
2013,NUTS,2013,DE934,3,5258400
2013,NUTS,2013,DE935,3,5043728
2013,NUTS,2013,DE936,3,2212025
2013,NUTS,2013,DE937,3,8818486
2013,NUTS,2013,DE938,3,8183185
2013,NUTS,2013,DE939,3,6007707
2013,NUTS,2013,DE93A,3,7982492
2013,NUTS,2013,DE93B,3,3081547
2013,NUTS,2013,DE941,3,9954832
2013,NUTS,2013,DE942,3,1215020
2013,NUTS,2013,DE943,3,4549322
2013,NUTS,2013,DE944,3,8796792
2013,NUTS,2013,DE945,3,2643392
2013,NUTS,2013,DE946,3,9399389
2013,NUTS,2013,DE947,3,1282780
2013,NUTS,2013,DE948,3,4212652
2013,NUTS,2013,DE949,3,3523661
2013,NUTS,2013,DE94A,3,6468074
2013,NUTS,2013,DE94B,3,9586369
2013,NUTS,2013,DE94C,3,3698274
2013,NUTS,2013,DE94D,3,1571640
2013,NUTS,2013,DE94E,3,8836404
2013,NUTS,2013,DE94F,3,6247922
2013,NUTS,2013,DE94G,3,8303935
2013,NUTS,2013,DE94H,3,6290767
2013,NUTS,2013,DEA11,3,510107
2013,NUTS,2013,DEA12,3,2219352
2013,NUTS,2013,DEA13,3,5052044
2013,NUTS,2013,DEA14,3,9380270
2013,NUTS,2013,DEA15,3,4198533
2013,NUTS,2013,DEA16,3,2701741
2013,NUTS,2013,DEA17,3,5163401
2013,NUTS,2013,DEA18,3,8302186
2013,NUTS,2013,DEA19,3,5677888
2013,NUTS,2013,DEA1A,3,2310969
2013,NUTS,2013,DEA1B,3,4921322
2013,NUTS,2013,DEA1C,3,3490351
2013,NUTS,2013,DEA1D,3,731861
2013,NUTS,2013,DEA1E,3,809583
2013,NUTS,2013,DEA1F,3,2107311
2013,NUTS,2013,DEA22,3,6228553
2013,NUTS,2013,DEA23,3,8533544
2013,NUTS,2013,DEA24,3,6295119
2013,NUTS,2013,DEA26,3,6495826
2013,NUTS,2013,DEA27,3,799370
2013,NUTS,2013,DEA28,3,5264225
2013,NUTS,2013,DEA29,3,5712809
2013,NUTS,2013,DEA2A,3,9930672
2013,NUTS,2013,DEA2B,3,9163365
2013,NUTS,2013,DEA2C,3,4546782
2013,NUTS,2013,DEA2D,3,9333456
2013,NUTS,2013,DEA31,3,5426604
2013,NUTS,2013,DEA32,3,910522
2013,NUTS,2013,DEA33,3,2218873
2013,NUTS,2013,DEA34,3,7059775
2013,NUTS,2013,DEA35,3,2290798
2013,NUTS,2013,DEA36,3,4845638
2013,NUTS,2013,DEA37,3,9050601
2013,NUTS,2013,DEA38,3,4278489
2013,NUTS,2013,DEA41,3,1479169
2013,NUTS,2013,DEA42,3,5742449
2013,NUTS,2013,DEA43,3,9157690
2013,NUTS,2013,DEA44,3,4262343
2013,NUTS,2013,DEA45,3,3788063
2013,NUTS,2013,DEA46,3,6265200
2013,NUTS,2013,DEA47,3,3876620
2013,NUTS,2013,DEA51,3,5073340
2013,NUTS,2013,DEA52,3,2909032
2013,NUTS,2013,DEA53,3,1980367
2013,NUTS,2013,DEA54,3,4238297
2013,NUTS,2013,DEA55,3,1887617
2013,NUTS,2013,DEA56,3,9846107
2013,NUTS,2013,DEA57,3,951436
2013,NUTS,2013,DEA58,3,6559476
2013,NUTS,2013,DEA59,3,7424463
2013,NUTS,2013,DEA5A,3,6679152
2013,NUTS,2013,DEA5B,3,2632233
2013,NUTS,2013,DEA5C,3,4197060
2013,NUTS,2013,DEB11,3,8225811
2013,NUTS,2013,DEB12,3,5711070
2013,NUTS,2013,DEB13,3,5228495
2013,NUTS,2013,DEB14,3,5087060
2013,NUTS,2013,DEB15,3,8675510
2013,NUTS,2013,DEB16,3,3754410
2013,NUTS,2013,DEB17,3,5820580
2013,NUTS,2013,DEB18,3,4089896
2013,NUTS,2013,DEB19,3,3117871
2013,NUTS,2013,DEB1A,3,8633487
2013,NUTS,2013,DEB1B,3,9276179
2013,NUTS,2013,DEB21,3,4426645
2013,NUTS,2013,DEB22,3,2018366
2013,NUTS,2013,DEB23,3,9968719
2013,NUTS,2013,DEB24,3,3541804
2013,NUTS,2013,DEB25,3,2872141
2013,NUTS,2013,DEB31,3,8555924
2013,NUTS,2013,DEB32,3,4888732
2013,NUTS,2013,DEB33,3,2213845
2013,NUTS,2013,DEB34,3,930412
2013,NUTS,2013,DEB35,3,2995568
2013,NUTS,2013,DEB36,3,1006665
2013,NUTS,2013,DEB37,3,7672704
2013,NUTS,2013,DEB38,3,60378
2013,NUTS,2013,DEB39,3,7055429
2013,NUTS,2013,DEB3A,3,4267974
2013,NUTS,2013,DEB3B,3,5986513
2013,NUTS,2013,DEB3C,3,8514200
2013,NUTS,2013,DEB3D,3,8828955
2013,NUTS,2013,DEB3E,3,7467389
2013,NUTS,2013,DEB3F,3,8866626
2013,NUTS,2013,DEB3G,3,7044438
2013,NUTS,2013,DEB3H,3,9627739
2013,NUTS,2013,DEB3I,3,2416534
2013,NUTS,2013,DEB3J,3,1673826
2013,NUTS,2013,DEB3K,3,6989324
2013,NUTS,2013,DEC01,3,3508213
2013,NUTS,2013,DEC02,3,4141376
2013,NUTS,2013,DEC03,3,3234507
2013,NUTS,2013,DEC04,3,8339826
2013,NUTS,2013,DEC05,3,9548542
2013,NUTS,2013,DEC06,3,4512723
2013,NUTS,2013,DED21,3,3046372
2013,NUTS,2013,DED2C,3,1799067
2013,NUTS,2013,DED2D,3,358615
2013,NUTS,2013,DED2E,3,394852
2013,NUTS,2013,DED2F,3,3018501
2013,NUTS,2013,DED41,3,2344574
2013,NUTS,2013,DED42,3,7522547
2013,NUTS,2013,DED43,3,8599764
2013,NUTS,2013,DED44,3,1149137
2013,NUTS,2013,DED45,3,1267614
2013,NUTS,2013,DED51,3,243016
2013,NUTS,2013,DED52,3,5754386
2013,NUTS,2013,DED53,3,8000244
2013,NUTS,2013,DEE01,3,3214233
2013,NUTS,2013,DEE02,3,1084817
2013,NUTS,2013,DEE03,3,8783703
2013,NUTS,2013,DEE04,3,2319148
2013,NUTS,2013,DEE05,3,4842643
2013,NUTS,2013,DEE06,3,4860064
2013,NUTS,2013,DEE07,3,2255677
2013,NUTS,2013,DEE08,3,7205731
2013,NUTS,2013,DEE09,3,4049817
2013,NUTS,2013,DEE0A,3,9942972
2013,NUTS,2013,DEE0B,3,6075099
2013,NUTS,2013,DEE0C,3,306055
2013,NUTS,2013,DEE0D,3,4683641
2013,NUTS,2013,DEE0E,3,976974
2013,NUTS,2013,DEF01,3,7781923
2013,NUTS,2013,DEF02,3,712262
2013,NUTS,2013,DEF03,3,6131995
2013,NUTS,2013,DEF04,3,2482265
2013,NUTS,2013,DEF05,3,7265935
2013,NUTS,2013,DEF06,3,1136750
2013,NUTS,2013,DEF07,3,391800
2013,NUTS,2013,DEF08,3,6362695
2013,NUTS,2013,DEF09,3,3589486
2013,NUTS,2013,DEF0A,3,1080794
2013,NUTS,2013,DEF0B,3,9238534
2013,NUTS,2013,DEF0C,3,2015910
2013,NUTS,2013,DEF0D,3,2352952
2013,NUTS,2013,DEF0E,3,7486909
2013,NUTS,2013,DEF0F,3,9695197
2013,NUTS,2013,DEG01,3,5329507
2013,NUTS,2013,DEG02,3,9506994
2013,NUTS,2013,DEG03,3,617689
2013,NUTS,2013,DEG04,3,9828626
2013,NUTS,2013,DEG05,3,9900446
2013,NUTS,2013,DEG06,3,3097494
2013,NUTS,2013,DEG07,3,7432099
2013,NUTS,2013,DEG09,3,948275
2013,NUTS,2013,DEG0A,3,7396556
2013,NUTS,2013,DEG0B,3,7554285
2013,NUTS,2013,DEG0C,3,307427
2013,NUTS,2013,DEG0D,3,7133535
2013,NUTS,2013,DEG0E,3,1670804
2013,NUTS,2013,DEG0F,3,6749114
2013,NUTS,2013,DEG0G,3,4933856
2013,NUTS,2013,DEG0H,3,225791
2013,NUTS,2013,DEG0I,3,304389
2013,NUTS,2013,DEG0J,3,1548424
2013,NUTS,2013,DEG0K,3,5627938
2013,NUTS,2013,DEG0L,3,1193654
2013,NUTS,2013,DEG0M,3,6087127
2013,NUTS,2013,DEG0N,3,3725914
2013,NUTS,2013,DEG0P,3,9620759
2013,NUTS,2013,DK011,3,2469147
2013,NUTS,2013,DK012,3,494909
2013,NUTS,2013,DK013,3,5883876
2013,NUTS,2013,DK014,3,2992584
2013,NUTS,2013,DK021,3,6320591
2013,NUTS,2013,DK022,3,4358415
2013,NUTS,2013,DK031,3,7767521
2013,NUTS,2013,DK032,3,7698184
2013,NUTS,2013,DK041,3,6434846
2013,NUTS,2013,DK042,3,8024417
2013,NUTS,2013,DK050,3,9483824
2013,NUTS,2013,EE001,3,3211367
2013,NUTS,2013,EE004,3,8534622
2013,NUTS,2013,EE006,3,2449577
2013,NUTS,2013,EE007,3,1414627
2013,NUTS,2013,EE008,3,2989068
2013,NUTS,2013,EL301,3,8619204
2013,NUTS,2013,EL302,3,8611429
2013,NUTS,2013,EL303,3,6770686
2013,NUTS,2013,EL304,3,8276213
2013,NUTS,2013,EL305,3,3490917
2013,NUTS,2013,EL306,3,3387080
2013,NUTS,2013,EL307,3,2978657
2013,NUTS,2013,EL411,3,8796760
2013,NUTS,2013,EL412,3,3376645
2013,NUTS,2013,EL413,3,273643
2013,NUTS,2013,EL421,3,8081941
2013,NUTS,2013,EL422,3,632092
2013,NUTS,2013,EL431,3,2589192
2013,NUTS,2013,EL432,3,187278
2013,NUTS,2013,EL433,3,3022736
2013,NUTS,2013,EL434,3,1302207
2013,NUTS,2013,EL511,3,5268851
2013,NUTS,2013,EL512,3,986404
2013,NUTS,2013,EL513,3,5585586
2013,NUTS,2013,EL514,3,6608238
2013,NUTS,2013,EL515,3,4382797
2013,NUTS,2013,EL521,3,6699800
2013,NUTS,2013,EL522,3,8276470
2013,NUTS,2013,EL523,3,2689779
2013,NUTS,2013,EL524,3,8905158
2013,NUTS,2013,EL525,3,1279397
2013,NUTS,2013,EL526,3,7748871
2013,NUTS,2013,EL527,3,9293774
2013,NUTS,2013,EL531,3,3988574
2013,NUTS,2013,EL532,3,8088478
2013,NUTS,2013,EL533,3,6935470
2013,NUTS,2013,EL541,3,3477927
2013,NUTS,2013,EL542,3,9071186
2013,NUTS,2013,EL543,3,9856619
2013,NUTS,2013,EL611,3,6578536
2013,NUTS,2013,EL612,3,866573
2013,NUTS,2013,EL613,3,5903281
2013,NUTS,2013,EL621,3,4541
2013,NUTS,2013,EL622,3,6638832
2013,NUTS,2013,EL623,3,6773536
2013,NUTS,2013,EL624,3,2063139
2013,NUTS,2013,EL631,3,738867
2013,NUTS,2013,EL632,3,471239
2013,NUTS,2013,EL633,3,967187
2013,NUTS,2013,EL641,3,7352380
2013,NUTS,2013,EL642,3,1086472
2013,NUTS,2013,EL643,3,8871508
2013,NUTS,2013,EL644,3,723588
2013,NUTS,2013,EL645,3,2249151
2013,NUTS,2013,EL651,3,4960653
2013,NUTS,2013,EL652,3,6113323
2013,NUTS,2013,EL653,3,2572014
2013,NUTS,2013,ES111,3,2265168
2013,NUTS,2013,ES112,3,3136903
2013,NUTS,2013,ES113,3,4807260
2013,NUTS,2013,ES114,3,8340308
2013,NUTS,2013,ES120,3,4790111
2013,NUTS,2013,ES130,3,4385617
2013,NUTS,2013,ES211,3,6642485
2013,NUTS,2013,ES212,3,7660505
2013,NUTS,2013,ES213,3,3441095
2013,NUTS,2013,ES220,3,747115
2013,NUTS,2013,ES230,3,4294478
2013,NUTS,2013,ES241,3,2992838
2013,NUTS,2013,ES242,3,4660249
2013,NUTS,2013,ES243,3,1966957
2013,NUTS,2013,ES300,3,5491153
2013,NUTS,2013,ES411,3,3547845
2013,NUTS,2013,ES412,3,1452447
2013,NUTS,2013,ES413,3,7381958
2013,NUTS,2013,ES414,3,6484266
2013,NUTS,2013,ES415,3,4284648
2013,NUTS,2013,ES416,3,88719
2013,NUTS,2013,ES417,3,4633558
2013,NUTS,2013,ES418,3,6789226
2013,NUTS,2013,ES419,3,5816882
2013,NUTS,2013,ES421,3,7430326
2013,NUTS,2013,ES422,3,7414339
2013,NUTS,2013,ES423,3,103144
2013,NUTS,2013,ES424,3,6594658
2013,NUTS,2013,ES425,3,2331884
2013,NUTS,2013,ES431,3,4882616
2013,NUTS,2013,ES432,3,8517688
2013,NUTS,2013,ES511,3,9627930
2013,NUTS,2013,ES512,3,1355862
2013,NUTS,2013,ES513,3,3183175
2013,NUTS,2013,ES514,3,1832037
2013,NUTS,2013,ES521,3,1357882
2013,NUTS,2013,ES522,3,2154576
2013,NUTS,2013,ES523,3,8893660
2013,NUTS,2013,ES531,3,2992803
2013,NUTS,2013,ES532,3,718707
2013,NUTS,2013,ES533,3,4546910
2013,NUTS,2013,ES611,3,9113108
2013,NUTS,2013,ES612,3,2118549
2013,NUTS,2013,ES613,3,4511498
2013,NUTS,2013,ES614,3,1942326
2013,NUTS,2013,ES615,3,306312
2013,NUTS,2013,ES616,3,9879058
2013,NUTS,2013,ES617,3,1974024
2013,NUTS,2013,ES618,3,840208
2013,NUTS,2013,ES620,3,2224055
2013,NUTS,2013,ES630,3,2258257
2013,NUTS,2013,ES640,3,3484211
2013,NUTS,2013,ES703,3,7122255
2013,NUTS,2013,ES704,3,1907081
2013,NUTS,2013,ES705,3,3903389
2013,NUTS,2013,ES706,3,7686250
2013,NUTS,2013,ES707,3,6400145
2013,NUTS,2013,ES708,3,7002750
2013,NUTS,2013,ES709,3,1298798
2013,NUTS,2013,FI193,3,8423397
2013,NUTS,2013,FI194,3,9020369
2013,NUTS,2013,FI195,3,1853560
2013,NUTS,2013,FI196,3,1829837
2013,NUTS,2013,FI197,3,111300
2013,NUTS,2013,FI1B1,3,9132180
2013,NUTS,2013,FI1C1,3,9938873
2013,NUTS,2013,FI1C2,3,1094245
2013,NUTS,2013,FI1C3,3,4292995
2013,NUTS,2013,FI1C4,3,5054895
2013,NUTS,2013,FI1C5,3,8062146
2013,NUTS,2013,FI1D1,3,2615900
2013,NUTS,2013,FI1D2,3,4820268
2013,NUTS,2013,FI1D3,3,6631552
2013,NUTS,2013,FI1D4,3,4397339
2013,NUTS,2013,FI1D5,3,2215710
2013,NUTS,2013,FI1D6,3,5221142
2013,NUTS,2013,FI1D7,3,6775601
2013,NUTS,2013,FI200,3,3269008
2013,NUTS,2013,FR101,3,7067785
2013,NUTS,2013,FR102,3,9035284
2013,NUTS,2013,FR103,3,1055032
2013,NUTS,2013,FR104,3,4596820
2013,NUTS,2013,FR105,3,9584188
2013,NUTS,2013,FR106,3,2170267
2013,NUTS,2013,FR107,3,6180513
2013,NUTS,2013,FR108,3,1589347
2013,NUTS,2013,FR211,3,7675768
2013,NUTS,2013,FR212,3,3929418
2013,NUTS,2013,FR213,3,9705194
2013,NUTS,2013,FR214,3,7302013
2013,NUTS,2013,FR221,3,4652641
2013,NUTS,2013,FR222,3,6431291
2013,NUTS,2013,FR223,3,9735235
2013,NUTS,2013,FR231,3,1775507
2013,NUTS,2013,FR232,3,3150968
2013,NUTS,2013,FR241,3,3418105
2013,NUTS,2013,FR242,3,4972488
2013,NUTS,2013,FR243,3,4799742
2013,NUTS,2013,FR244,3,2111688
2013,NUTS,2013,FR245,3,2816961
2013,NUTS,2013,FR246,3,1003107
2013,NUTS,2013,FR251,3,2509511
2013,NUTS,2013,FR252,3,3995015
2013,NUTS,2013,FR253,3,1138678
2013,NUTS,2013,FR261,3,6908592
2013,NUTS,2013,FR262,3,2768449
2013,NUTS,2013,FR263,3,4539212
2013,NUTS,2013,FR264,3,6105374
2013,NUTS,2013,FR301,3,1809777
2013,NUTS,2013,FR302,3,1082132
2013,NUTS,2013,FR411,3,4707423
2013,NUTS,2013,FR412,3,9450665
2013,NUTS,2013,FR413,3,3951637
2013,NUTS,2013,FR414,3,8383189
2013,NUTS,2013,FR421,3,840564
2013,NUTS,2013,FR422,3,8097864
2013,NUTS,2013,FR431,3,8940276
2013,NUTS,2013,FR432,3,17685
2013,NUTS,2013,FR433,3,8888357
2013,NUTS,2013,FR434,3,7315786
2013,NUTS,2013,FR511,3,7232304
2013,NUTS,2013,FR512,3,4539621
2013,NUTS,2013,FR513,3,4525701
2013,NUTS,2013,FR514,3,1862835
2013,NUTS,2013,FR515,3,2574468
2013,NUTS,2013,FR521,3,8520560
2013,NUTS,2013,FR522,3,3908681
2013,NUTS,2013,FR523,3,8649214
2013,NUTS,2013,FR524,3,2988189
