year,region_type,region_year_spec,region_id,region_level,ukfin
2012,NUTS,2010,HR04B,3,1396
2012,NUTS,2010,HR04C,3,7828
2012,NUTS,2010,HR04D,3,1814
2012,NUTS,2010,HR04E,3,7113
2012,NUTS,2010,HU101,3,469
2012,NUTS,2010,HU102,3,3151
2012,NUTS,2010,HU211,3,8148
2012,NUTS,2010,HU212,3,6420
2012,NUTS,2010,HU213,3,6851
2012,NUTS,2010,HU221,3,2825
2012,NUTS,2010,HU222,3,7982
2012,NUTS,2010,HU223,3,2404
2012,NUTS,2010,HU231,3,3087
2012,NUTS,2010,HU232,3,4152
2012,NUTS,2010,HU233,3,7356
2012,NUTS,2010,HU311,3,8892
2012,NUTS,2010,HU312,3,3393
2012,NUTS,2010,HU313,3,9578
2012,NUTS,2010,HU321,3,9114
2012,NUTS,2010,HU322,3,8832
2012,NUTS,2010,HU323,3,7593
2012,NUTS,2010,HU331,3,1230
2012,NUTS,2010,HU332,3,3203
2012,NUTS,2010,HU333,3,8613
2012,NUTS,2010,IE011,3,6908
2012,NUTS,2010,IE012,3,644
2012,NUTS,2010,IE013,3,3294
2012,NUTS,2010,IE021,3,5535
2012,NUTS,2010,IE022,3,9478
2012,NUTS,2010,IE023,3,7504
2012,NUTS,2010,IE024,3,8922
2012,NUTS,2010,IE025,3,200
2012,NUTS,2010,IS001,3,604
2012,NUTS,2010,IS002,3,7258
2012,NUTS,2010,ITC11,3,5886
2012,NUTS,2010,ITC12,3,8887
2012,NUTS,2010,ITC13,3,2666
2012,NUTS,2010,ITC14,3,6837
2012,NUTS,2010,ITC15,3,3428
2012,NUTS,2010,ITC16,3,9766
2012,NUTS,2010,ITC17,3,2223
2012,NUTS,2010,ITC18,3,4369
2012,NUTS,2010,ITC20,3,5328
2012,NUTS,2010,ITC31,3,1783
2012,NUTS,2010,ITC32,3,6
2012,NUTS,2010,ITC33,3,3019
2012,NUTS,2010,ITC34,3,6229
2012,NUTS,2010,ITC41,3,6123
2012,NUTS,2010,ITC42,3,6883
2012,NUTS,2010,ITC43,3,5264
2012,NUTS,2010,ITC44,3,6519
2012,NUTS,2010,ITC46,3,3868
2012,NUTS,2010,ITC47,3,438
2012,NUTS,2010,ITC48,3,1392
2012,NUTS,2010,ITC49,3,5123
2012,NUTS,2010,ITC4A,3,4603
2012,NUTS,2010,ITC4B,3,9414
2012,NUTS,2010,ITC4C,3,4516
2012,NUTS,2010,ITC4D,3,7399
2012,NUTS,2010,ITF11,3,8783
2012,NUTS,2010,ITF12,3,5960
2012,NUTS,2010,ITF13,3,3731
2012,NUTS,2010,ITF14,3,9252
2012,NUTS,2010,ITF21,3,9335
2012,NUTS,2010,ITF22,3,9335
2012,NUTS,2010,ITF31,3,9520
2012,NUTS,2010,ITF32,3,3474
2012,NUTS,2010,ITF33,3,5628
2012,NUTS,2010,ITF34,3,3874
2012,NUTS,2010,ITF35,3,3998
2012,NUTS,2010,ITF43,3,6626
2012,NUTS,2010,ITF44,3,1207
2012,NUTS,2010,ITF45,3,4889
2012,NUTS,2010,ITF46,3,5033
2012,NUTS,2010,ITF47,3,7344
2012,NUTS,2010,ITF48,3,2221
2012,NUTS,2010,ITF51,3,9569
2012,NUTS,2010,ITF52,3,9930
2012,NUTS,2010,ITF61,3,3809
2012,NUTS,2010,ITF62,3,8257
2012,NUTS,2010,ITF63,3,3528
2012,NUTS,2010,ITF64,3,2280
2012,NUTS,2010,ITF65,3,2553
2012,NUTS,2010,ITG11,3,6052
2012,NUTS,2010,ITG12,3,5756
2012,NUTS,2010,ITG13,3,5994
2012,NUTS,2010,ITG14,3,2610
2012,NUTS,2010,ITG15,3,3086
2012,NUTS,2010,ITG16,3,944
2012,NUTS,2010,ITG17,3,6576
2012,NUTS,2010,ITG18,3,8252
2012,NUTS,2010,ITG19,3,4283
2012,NUTS,2010,ITG25,3,1271
2012,NUTS,2010,ITG26,3,1880
2012,NUTS,2010,ITG27,3,3143
2012,NUTS,2010,ITG28,3,4952
2012,NUTS,2010,ITG29,3,9152
2012,NUTS,2010,ITG2A,3,2284
2012,NUTS,2010,ITG2B,3,5371
2012,NUTS,2010,ITG2C,3,4857
2012,NUTS,2010,ITH10,3,4446
2012,NUTS,2010,ITH20,3,9216
2012,NUTS,2010,ITH31,3,3900
2012,NUTS,2010,ITH32,3,6754
2012,NUTS,2010,ITH33,3,8289
2012,NUTS,2010,ITH34,3,2193
2012,NUTS,2010,ITH35,3,739
2012,NUTS,2010,ITH36,3,8287
2012,NUTS,2010,ITH37,3,930
2012,NUTS,2010,ITH41,3,7829
2012,NUTS,2010,ITH42,3,5188
2012,NUTS,2010,ITH43,3,8527
2012,NUTS,2010,ITH44,3,7328
2012,NUTS,2010,ITH51,3,8227
2012,NUTS,2010,ITH52,3,5042
2012,NUTS,2010,ITH53,3,7923
2012,NUTS,2010,ITH54,3,6829
2012,NUTS,2010,ITH55,3,5811
2012,NUTS,2010,ITH56,3,72
2012,NUTS,2010,ITH57,3,9599
2012,NUTS,2010,ITH58,3,5132
2012,NUTS,2010,ITH59,3,1236
2012,NUTS,2010,ITI11,3,5384
2012,NUTS,2010,ITI12,3,5753
2012,NUTS,2010,ITI13,3,4717
2012,NUTS,2010,ITI14,3,6289
2012,NUTS,2010,ITI15,3,2342
2012,NUTS,2010,ITI16,3,8074
2012,NUTS,2010,ITI17,3,5
2012,NUTS,2010,ITI18,3,419
2012,NUTS,2010,ITI19,3,1858
2012,NUTS,2010,ITI1A,3,2589
2012,NUTS,2010,ITI21,3,2695
2012,NUTS,2010,ITI22,3,6693
2012,NUTS,2010,ITI31,3,919
2012,NUTS,2010,ITI32,3,8251
2012,NUTS,2010,ITI33,3,1692
2012,NUTS,2010,ITI34,3,9982
2012,NUTS,2010,ITI35,3,6417
2012,NUTS,2010,ITI41,3,8020
2012,NUTS,2010,ITI42,3,3307
2012,NUTS,2010,ITI43,3,25
2012,NUTS,2010,ITI44,3,8025
2012,NUTS,2010,ITI45,3,4241
2012,NUTS,2010,LI000,3,452
2012,NUTS,2010,LT001,3,5486
2012,NUTS,2010,LT002,3,4940
2012,NUTS,2010,LT003,3,4878
2012,NUTS,2010,LT004,3,9736
2012,NUTS,2010,LT005,3,7032
2012,NUTS,2010,LT006,3,2464
2012,NUTS,2010,LT007,3,8167
2012,NUTS,2010,LT008,3,8027
2012,NUTS,2010,LT009,3,5968
2012,NUTS,2010,LT00A,3,498
2012,NUTS,2010,LU000,3,4995
2012,NUTS,2010,LV003,3,7278
2012,NUTS,2010,LV005,3,2714
2012,NUTS,2010,LV006,3,9462
2012,NUTS,2010,LV007,3,7583
2012,NUTS,2010,LV008,3,2130
2012,NUTS,2010,LV009,3,9852
2012,NUTS,2010,ME000,3,9863
2012,NUTS,2010,MK001,3,7137
2012,NUTS,2010,MK002,3,8345
2012,NUTS,2010,MK003,3,5001
2012,NUTS,2010,MK004,3,7198
2012,NUTS,2010,MK005,3,4543
2012,NUTS,2010,MK006,3,6864
2012,NUTS,2010,MK007,3,76
2012,NUTS,2010,MK008,3,82
2012,NUTS,2010,MT001,3,3884
2012,NUTS,2010,MT002,3,7982
2012,NUTS,2010,NL111,3,2803
2012,NUTS,2010,NL112,3,9383
2012,NUTS,2010,NL113,3,8600
2012,NUTS,2010,NL121,3,6200
2012,NUTS,2010,NL122,3,3619
2012,NUTS,2010,NL123,3,2685
2012,NUTS,2010,NL131,3,5281
2012,NUTS,2010,NL132,3,7261
2012,NUTS,2010,NL133,3,9565
2012,NUTS,2010,NL211,3,3699
2012,NUTS,2010,NL212,3,6111
2012,NUTS,2010,NL213,3,2422
2012,NUTS,2010,NL221,3,5181
2012,NUTS,2010,NL224,3,298
2012,NUTS,2010,NL225,3,6788
2012,NUTS,2010,NL226,3,4895
2012,NUTS,2010,NL230,3,4126
2012,NUTS,2010,NL310,3,7394
2012,NUTS,2010,NL321,3,3148
2012,NUTS,2010,NL322,3,2050
2012,NUTS,2010,NL323,3,939
2012,NUTS,2010,NL324,3,9891
2012,NUTS,2010,NL325,3,6987
2012,NUTS,2010,NL326,3,9088
2012,NUTS,2010,NL327,3,5077
2012,NUTS,2010,NL332,3,7040
2012,NUTS,2010,NL333,3,702
2012,NUTS,2010,NL337,3,6052
2012,NUTS,2010,NL338,3,7095
2012,NUTS,2010,NL339,3,1499
2012,NUTS,2010,NL33A,3,8063
2012,NUTS,2010,NL341,3,6110
2012,NUTS,2010,NL342,3,5619
2012,NUTS,2010,NL411,3,5728
2012,NUTS,2010,NL412,3,6846
2012,NUTS,2010,NL413,3,6577
2012,NUTS,2010,NL414,3,8765
2012,NUTS,2010,NL421,3,509
2012,NUTS,2010,NL422,3,5878
2012,NUTS,2010,NL423,3,6230
2012,NUTS,2010,NO011,3,4047
2012,NUTS,2010,NO012,3,6590
2012,NUTS,2010,NO021,3,7088
2012,NUTS,2010,NO022,3,1547
2012,NUTS,2010,NO031,3,8331
2012,NUTS,2010,NO032,3,9957
2012,NUTS,2010,NO033,3,5031
2012,NUTS,2010,NO034,3,9711
2012,NUTS,2010,NO041,3,2217
2012,NUTS,2010,NO042,3,4156
2012,NUTS,2010,NO043,3,2598
2012,NUTS,2010,NO051,3,6143
2012,NUTS,2010,NO052,3,8879
2012,NUTS,2010,NO053,3,8362
2012,NUTS,2010,NO061,3,6433
2012,NUTS,2010,NO062,3,4631
2012,NUTS,2010,NO071,3,9391
2012,NUTS,2010,NO072,3,4841
2012,NUTS,2010,NO073,3,1384
2012,NUTS,2010,PL113,3,202
2012,NUTS,2010,PL114,3,3585
2012,NUTS,2010,PL115,3,1763
2012,NUTS,2010,PL116,3,7982
2012,NUTS,2010,PL117,3,7327
2012,NUTS,2010,PL121,3,628
2012,NUTS,2010,PL122,3,5213
2012,NUTS,2010,PL127,3,3586
2012,NUTS,2010,PL128,3,4658
2012,NUTS,2010,PL129,3,9924
2012,NUTS,2010,PL12A,3,144
2012,NUTS,2010,PL213,3,1357
2012,NUTS,2010,PL214,3,4472
2012,NUTS,2010,PL215,3,3227
2012,NUTS,2010,PL216,3,7539
2012,NUTS,2010,PL217,3,3488
2012,NUTS,2010,PL224,3,3285
2012,NUTS,2010,PL225,3,9009
2012,NUTS,2010,PL227,3,1652
2012,NUTS,2010,PL228,3,4215
2012,NUTS,2010,PL229,3,6575
2012,NUTS,2010,PL22A,3,8316
2012,NUTS,2010,PL22B,3,9739
2012,NUTS,2010,PL22C,3,6876
2012,NUTS,2010,PL311,3,931
2012,NUTS,2010,PL312,3,1439
2012,NUTS,2010,PL314,3,1043
2012,NUTS,2010,PL315,3,5754
2012,NUTS,2010,PL323,3,6240
2012,NUTS,2010,PL324,3,3484
2012,NUTS,2010,PL325,3,4344
2012,NUTS,2010,PL326,3,3904
2012,NUTS,2010,PL331,3,4904
2012,NUTS,2010,PL332,3,4601
2012,NUTS,2010,PL343,3,7803
2012,NUTS,2010,PL344,3,9713
2012,NUTS,2010,PL345,3,1694
2012,NUTS,2010,PL411,3,5374
2012,NUTS,2010,PL414,3,2919
2012,NUTS,2010,PL415,3,9749
2012,NUTS,2010,PL416,3,1594
2012,NUTS,2010,PL417,3,1589
2012,NUTS,2010,PL418,3,7543
2012,NUTS,2010,PL422,3,5488
2012,NUTS,2010,PL423,3,5637
2012,NUTS,2010,PL424,3,8041
2012,NUTS,2010,PL425,3,2369
2012,NUTS,2010,PL431,3,8080
2012,NUTS,2010,PL432,3,371
2012,NUTS,2010,PL514,3,3448
2012,NUTS,2010,PL515,3,3561
2012,NUTS,2010,PL516,3,9256
2012,NUTS,2010,PL517,3,3440
2012,NUTS,2010,PL518,3,7151
2012,NUTS,2010,PL521,3,5893
2012,NUTS,2010,PL522,3,3130
2012,NUTS,2010,PL613,3,7070
2012,NUTS,2010,PL614,3,6801
2012,NUTS,2010,PL615,3,7572
2012,NUTS,2010,PL621,3,8501
2012,NUTS,2010,PL622,3,3288
2012,NUTS,2010,PL623,3,1263
2012,NUTS,2010,PL631,3,9430
2012,NUTS,2010,PL633,3,833
2012,NUTS,2010,PL634,3,506
2012,NUTS,2010,PL635,3,2923
2012,NUTS,2010,PT111,3,9426
2012,NUTS,2010,PT112,3,7414
2012,NUTS,2010,PT113,3,3919
2012,NUTS,2010,PT114,3,5164
2012,NUTS,2010,PT115,3,8040
2012,NUTS,2010,PT116,3,5721
2012,NUTS,2010,PT117,3,8748
2012,NUTS,2010,PT118,3,2870
2012,NUTS,2010,PT150,3,4126
2012,NUTS,2010,PT161,3,1576
2012,NUTS,2010,PT162,3,3194
2012,NUTS,2010,PT163,3,672
2012,NUTS,2010,PT164,3,3308
2012,NUTS,2010,PT165,3,2548
2012,NUTS,2010,PT166,3,1540
2012,NUTS,2010,PT167,3,6611
2012,NUTS,2010,PT168,3,1486
2012,NUTS,2010,PT169,3,5591
2012,NUTS,2010,PT16A,3,2683
2012,NUTS,2010,PT16B,3,1441
2012,NUTS,2010,PT16C,3,9831
2012,NUTS,2010,PT171,3,8432
2012,NUTS,2010,PT172,3,9192
2012,NUTS,2010,PT181,3,6171
2012,NUTS,2010,PT182,3,9268
2012,NUTS,2010,PT183,3,7688
2012,NUTS,2010,PT184,3,579
2012,NUTS,2010,PT185,3,8568
2012,NUTS,2010,PT200,3,9553
2012,NUTS,2010,PT300,3,4269
2012,NUTS,2010,RO111,3,465
2012,NUTS,2010,RO112,3,4985
2012,NUTS,2010,RO113,3,5638
2012,NUTS,2010,RO114,3,3964
2012,NUTS,2010,RO115,3,4757
2012,NUTS,2010,RO116,3,1880
2012,NUTS,2010,RO121,3,9272
2012,NUTS,2010,RO122,3,7811
2012,NUTS,2010,RO123,3,6184
2012,NUTS,2010,RO124,3,8954
2012,NUTS,2010,RO125,3,8820
2012,NUTS,2010,RO126,3,4640
2012,NUTS,2010,RO211,3,3566
2012,NUTS,2010,RO212,3,2200
2012,NUTS,2010,RO213,3,8114
2012,NUTS,2010,RO214,3,4710
2012,NUTS,2010,RO215,3,9612
2012,NUTS,2010,RO216,3,6610
2012,NUTS,2010,RO221,3,9523
2012,NUTS,2010,RO222,3,3260
2012,NUTS,2010,RO223,3,3262
2012,NUTS,2010,RO224,3,5414
2012,NUTS,2010,RO225,3,5155
2012,NUTS,2010,RO226,3,5371
2012,NUTS,2010,RO311,3,4830
2012,NUTS,2010,RO312,3,5870
2012,NUTS,2010,RO313,3,2029
2012,NUTS,2010,RO314,3,2950
2012,NUTS,2010,RO315,3,4692
2012,NUTS,2010,RO316,3,6474
2012,NUTS,2010,RO317,3,4067
2012,NUTS,2010,RO321,3,2843
2012,NUTS,2010,RO322,3,9615
2012,NUTS,2010,RO411,3,6543
2012,NUTS,2010,RO412,3,2552
2012,NUTS,2010,RO413,3,2485
2012,NUTS,2010,RO414,3,3036
2012,NUTS,2010,RO415,3,5453
2012,NUTS,2010,RO421,3,8315
2012,NUTS,2010,RO422,3,3877
2012,NUTS,2010,RO423,3,1315
2012,NUTS,2010,RO424,3,8776
2012,NUTS,2010,SE110,3,9086
2012,NUTS,2010,SE121,3,4948
2012,NUTS,2010,SE122,3,4960
2012,NUTS,2010,SE123,3,2675
2012,NUTS,2010,SE124,3,7127
2012,NUTS,2010,SE125,3,8201
2012,NUTS,2010,SE211,3,5824
2012,NUTS,2010,SE212,3,4294
2012,NUTS,2010,SE213,3,482
2012,NUTS,2010,SE214,3,823
2012,NUTS,2010,SE221,3,3230
2012,NUTS,2010,SE224,3,589
2012,NUTS,2010,SE231,3,76
2012,NUTS,2010,SE232,3,3280
2012,NUTS,2010,SE311,3,9838
2012,NUTS,2010,SE312,3,2153
2012,NUTS,2010,SE313,3,9594
2012,NUTS,2010,SE321,3,270
2012,NUTS,2010,SE322,3,7343
2012,NUTS,2010,SE331,3,9224
2012,NUTS,2010,SE332,3,4813
2012,NUTS,2010,SI011,3,5662
2012,NUTS,2010,SI012,3,224
2012,NUTS,2010,SI013,3,7027
2012,NUTS,2010,SI014,3,9130
2012,NUTS,2010,SI015,3,8633
2012,NUTS,2010,SI016,3,851
2012,NUTS,2010,SI017,3,3604
2012,NUTS,2010,SI018,3,6943
2012,NUTS,2010,SI021,3,469
2012,NUTS,2010,SI022,3,9294
2012,NUTS,2010,SI023,3,3981
2012,NUTS,2010,SI024,3,2711
2012,NUTS,2010,SK010,3,991
2012,NUTS,2010,SK021,3,1198
2012,NUTS,2010,SK022,3,9764
2012,NUTS,2010,SK023,3,2526
2012,NUTS,2010,SK031,3,5823
2012,NUTS,2010,SK032,3,8379
2012,NUTS,2010,SK041,3,3071
2012,NUTS,2010,SK042,3,1241
2012,NUTS,2010,TR100,3,1675
2012,NUTS,2010,TR211,3,2402
2012,NUTS,2010,TR212,3,916
2012,NUTS,2010,TR213,3,2417
2012,NUTS,2010,TR221,3,5782
2012,NUTS,2010,TR222,3,423
2012,NUTS,2010,TR310,3,4967
2012,NUTS,2010,TR321,3,8376
2012,NUTS,2010,TR322,3,4202
2012,NUTS,2010,TR323,3,2936
2012,NUTS,2010,TR331,3,9855
2012,NUTS,2010,TR332,3,9808
2012,NUTS,2010,TR333,3,3693
2012,NUTS,2010,TR334,3,2947
2012,NUTS,2010,TR411,3,775
2012,NUTS,2010,TR412,3,7331
2012,NUTS,2010,TR413,3,6661
2012,NUTS,2010,TR421,3,905
2012,NUTS,2010,TR422,3,3728
2012,NUTS,2010,TR423,3,7465
2012,NUTS,2010,TR424,3,2743
2012,NUTS,2010,TR425,3,7327
2012,NUTS,2010,TR510,3,9616
2012,NUTS,2010,TR521,3,1528
2012,NUTS,2010,TR522,3,2965
2012,NUTS,2010,TR611,3,4015
2012,NUTS,2010,TR612,3,524
2012,NUTS,2010,TR613,3,9155
2012,NUTS,2010,TR621,3,1138
2012,NUTS,2010,TR622,3,7429
2012,NUTS,2010,TR631,3,7039
2012,NUTS,2010,TR632,3,102
2012,NUTS,2010,TR633,3,6563
2012,NUTS,2010,TR711,3,2678
2012,NUTS,2010,TR712,3,6765
2012,NUTS,2010,TR713,3,4517
2012,NUTS,2010,TR714,3,5775
2012,NUTS,2010,TR715,3,2542
2012,NUTS,2010,TR721,3,286
2012,NUTS,2010,TR722,3,4993
2012,NUTS,2010,TR723,3,396
2012,NUTS,2010,TR811,3,4705
2012,NUTS,2010,TR812,3,4850
2012,NUTS,2010,TR813,3,4461
2012,NUTS,2010,TR821,3,6977
2012,NUTS,2010,TR822,3,6130
2012,NUTS,2010,TR823,3,9519
2012,NUTS,2010,TR831,3,4067
2012,NUTS,2010,TR832,3,3312
2012,NUTS,2010,TR833,3,7049
2012,NUTS,2010,TR834,3,8729
2012,NUTS,2010,TR901,3,8789
2012,NUTS,2010,TR902,3,6914
2012,NUTS,2010,TR903,3,3095
2012,NUTS,2010,TR904,3,7312
2012,NUTS,2010,TR905,3,3112
2012,NUTS,2010,TR906,3,2176
2012,NUTS,2010,TRA11,3,7887
2012,NUTS,2010,TRA12,3,5926
2012,NUTS,2010,TRA13,3,2406
2012,NUTS,2010,TRA21,3,6565
2012,NUTS,2010,TRA22,3,8635
2012,NUTS,2010,TRA23,3,7770
2012,NUTS,2010,TRA24,3,435
2012,NUTS,2010,TRB11,3,3373
2012,NUTS,2010,TRB12,3,9055
2012,NUTS,2010,TRB13,3,2110
2012,NUTS,2010,TRB14,3,9560
2012,NUTS,2010,TRB21,3,9825
2012,NUTS,2010,TRB22,3,9953
2012,NUTS,2010,TRB23,3,5748
2012,NUTS,2010,TRB24,3,9548
2012,NUTS,2010,TRC11,3,6829
2012,NUTS,2010,TRC12,3,2715
2012,NUTS,2010,TRC13,3,9373
2012,NUTS,2010,TRC21,3,299
2012,NUTS,2010,TRC22,3,738
2012,NUTS,2010,TRC31,3,3297
2012,NUTS,2010,TRC32,3,3946
2012,NUTS,2010,TRC33,3,207
2012,NUTS,2010,TRC34,3,9174
2012,NUTS,2010,UKC11,3,5969
2012,NUTS,2010,UKC12,3,9560
2012,NUTS,2010,UKC13,3,7375
2012,NUTS,2010,UKC14,3,8307
2012,NUTS,2010,UKC21,3,6274
2012,NUTS,2010,UKC22,3,4302
2012,NUTS,2010,UKC23,3,9453
2012,NUTS,2010,UKD11,3,2660
2012,NUTS,2010,UKD12,3,4919
2012,NUTS,2010,UKD31,3,5048
2012,NUTS,2010,UKD32,3,6910
2012,NUTS,2010,UKD41,3,4165
2012,NUTS,2010,UKD42,3,5616
2012,NUTS,2010,UKD43,3,4684
2012,NUTS,2010,UKD61,3,3088
2012,NUTS,2010,UKD62,3,808
2012,NUTS,2010,UKD63,3,5058
2012,NUTS,2010,UKD71,3,6488
2012,NUTS,2010,UKD72,3,4809
2012,NUTS,2010,UKD73,3,5740
2012,NUTS,2010,UKD74,3,6380
2012,NUTS,2010,UKE11,3,7152
2012,NUTS,2010,UKE12,3,1122
2012,NUTS,2010,UKE13,3,1657
2012,NUTS,2010,UKE21,3,6658
2012,NUTS,2010,UKE22,3,3892
2012,NUTS,2010,UKE31,3,9658
2012,NUTS,2010,UKE32,3,1852
2012,NUTS,2010,UKE41,3,330
2012,NUTS,2010,UKE42,3,4225
2012,NUTS,2010,UKE44,3,7079
2012,NUTS,2010,UKE45,3,4380
2012,NUTS,2010,UKF11,3,1515
2012,NUTS,2010,UKF12,3,2597
2012,NUTS,2010,UKF13,3,3768
2012,NUTS,2010,UKF14,3,6337
2012,NUTS,2010,UKF15,3,3331
2012,NUTS,2010,UKF16,3,2861
2012,NUTS,2010,UKF21,3,8020
2012,NUTS,2010,UKF22,3,1019
2012,NUTS,2010,UKF24,3,1947
2012,NUTS,2010,UKF25,3,293
2012,NUTS,2010,UKF30,3,7303
2012,NUTS,2010,UKG11,3,4612
2012,NUTS,2010,UKG12,3,1460
2012,NUTS,2010,UKG13,3,5232
2012,NUTS,2010,UKG21,3,5490
2012,NUTS,2010,UKG22,3,2901
2012,NUTS,2010,UKG23,3,695
2012,NUTS,2010,UKG24,3,3660
2012,NUTS,2010,UKG31,3,7138
2012,NUTS,2010,UKG32,3,7196
2012,NUTS,2010,UKG33,3,9461
2012,NUTS,2010,UKG36,3,8381
2012,NUTS,2010,UKG37,3,3624
2012,NUTS,2010,UKG38,3,3623
2012,NUTS,2010,UKG39,3,2038
2012,NUTS,2010,UKH11,3,4961
2012,NUTS,2010,UKH12,3,7310
2012,NUTS,2010,UKH13,3,1707
2012,NUTS,2010,UKH14,3,1173
2012,NUTS,2010,UKH21,3,9408
2012,NUTS,2010,UKH23,3,1827
2012,NUTS,2010,UKH24,3,4830
2012,NUTS,2010,UKH25,3,835
2012,NUTS,2010,UKH31,3,7530
2012,NUTS,2010,UKH32,3,6393
2012,NUTS,2010,UKH33,3,3952
2012,NUTS,2010,UKI11,3,4458
2012,NUTS,2010,UKI12,3,5175
2012,NUTS,2010,UKI21,3,812
2012,NUTS,2010,UKI22,3,2473
2012,NUTS,2010,UKI23,3,5847
2012,NUTS,2010,UKJ11,3,5729
2012,NUTS,2010,UKJ12,3,3867
2012,NUTS,2010,UKJ13,3,9915
2012,NUTS,2010,UKJ14,3,6102
2012,NUTS,2010,UKJ21,3,2889
2012,NUTS,2010,UKJ22,3,3245
2012,NUTS,2010,UKJ23,3,8467
2012,NUTS,2010,UKJ24,3,6263
2012,NUTS,2010,UKJ31,3,9548
2012,NUTS,2010,UKJ32,3,7900
2012,NUTS,2010,UKJ33,3,402
2012,NUTS,2010,UKJ34,3,421
2012,NUTS,2010,UKJ41,3,9103
2012,NUTS,2010,UKJ42,3,8850
2012,NUTS,2010,UKK11,3,7250
2012,NUTS,2010,UKK12,3,1869
2012,NUTS,2010,UKK13,3,9930
2012,NUTS,2010,UKK14,3,5497
2012,NUTS,2010,UKK15,3,101
2012,NUTS,2010,UKK21,3,6752
2012,NUTS,2010,UKK22,3,9769
2012,NUTS,2010,UKK23,3,2707
2012,NUTS,2010,UKK30,3,1931
2012,NUTS,2010,UKK41,3,8542
2012,NUTS,2010,UKK42,3,7283
2012,NUTS,2010,UKK43,3,6692
2012,NUTS,2010,UKL11,3,5937
2012,NUTS,2010,UKL12,3,6701
2012,NUTS,2010,UKL13,3,9606
2012,NUTS,2010,UKL14,3,3023
2012,NUTS,2010,UKL15,3,8582
2012,NUTS,2010,UKL16,3,6263
2012,NUTS,2010,UKL17,3,6553
2012,NUTS,2010,UKL18,3,6882
2012,NUTS,2010,UKL21,3,2074
2012,NUTS,2010,UKL22,3,2122
2012,NUTS,2010,UKL23,3,9128
2012,NUTS,2010,UKL24,3,7454
2012,NUTS,2010,UKM21,3,8387
2012,NUTS,2010,UKM22,3,6547
2012,NUTS,2010,UKM23,3,3222
2012,NUTS,2010,UKM24,3,7384
2012,NUTS,2010,UKM25,3,8159
2012,NUTS,2010,UKM26,3,9019
2012,NUTS,2010,UKM27,3,1743
2012,NUTS,2010,UKM28,3,771
2012,NUTS,2010,UKM31,3,2521
2012,NUTS,2010,UKM32,3,8986
2012,NUTS,2010,UKM33,3,626
2012,NUTS,2010,UKM34,3,8316
2012,NUTS,2010,UKM35,3,6684
2012,NUTS,2010,UKM36,3,3980
2012,NUTS,2010,UKM37,3,9021
2012,NUTS,2010,UKM38,3,174
2012,NUTS,2010,UKM50,3,2301
2012,NUTS,2010,UKM61,3,7169
2012,NUTS,2010,UKM62,3,6061
2012,NUTS,2010,UKM63,3,4742
2012,NUTS,2010,UKM64,3,1390
2012,NUTS,2010,UKM65,3,9153
2012,NUTS,2010,UKM66,3,9321
2012,NUTS,2010,UKN01,3,2571
2012,NUTS,2010,UKN02,3,720
2012,NUTS,2010,UKN03,3,6815
2012,NUTS,2010,UKN04,3,3427
2012,NUTS,2010,UKN05,3,2574
2013,NUTS,2013,AT,0,8834
2013,NUTS,2013,BE,0,4978
2013,NUTS,2013,BG,0,133
2013,NUTS,2013,CH,0,1313
2013,NUTS,2013,CY,0,3903
2013,NUTS,2013,CZ,0,2958
2013,NUTS,2013,DE,0,1583
2013,NUTS,2013,DK,0,9251
2013,NUTS,2013,EE,0,7453
2013,NUTS,2013,EL,0,4163
2013,NUTS,2013,ES,0,7463
2013,NUTS,2013,FI,0,1100
2013,NUTS,2013,FR,0,4650
2013,NUTS,2013,HR,0,8184
2013,NUTS,2013,HU,0,2291
2013,NUTS,2013,IE,0,8559
2013,NUTS,2013,IS,0,2812
2013,NUTS,2013,IT,0,2794
2013,NUTS,2013,LI,0,4315
2013,NUTS,2013,LT,0,6568
2013,NUTS,2013,LU,0,602
2013,NUTS,2013,LV,0,848
2013,NUTS,2013,ME,0,9931
2013,NUTS,2013,MK,0,685
2013,NUTS,2013,MT,0,4171
2013,NUTS,2013,NL,0,7994
2013,NUTS,2013,NO,0,3271
2013,NUTS,2013,PL,0,3311
2013,NUTS,2013,PT,0,2077
2013,NUTS,2013,RO,0,3278
2013,NUTS,2013,SE,0,2426
2013,NUTS,2013,SI,0,4403
2013,NUTS,2013,SK,0,2201
2013,NUTS,2013,TR,0,4068
2013,NUTS,2013,UK,0,2019
2013,NUTS,2013,AT1,1,9609
2013,NUTS,2013,AT2,1,4441
2013,NUTS,2013,AT3,1,7817
2013,NUTS,2013,BE1,1,224
2013,NUTS,2013,BE2,1,1299
2013,NUTS,2013,BE3,1,6145
2013,NUTS,2013,BG3,1,1026
2013,NUTS,2013,BG4,1,8640
2013,NUTS,2013,CH0,1,167
2013,NUTS,2013,CY0,1,672
2013,NUTS,2013,CZ0,1,8580
2013,NUTS,2013,DE1,1,2014
2013,NUTS,2013,DE2,1,9170
2013,NUTS,2013,DE3,1,4963
2013,NUTS,2013,DE4,1,5936
2013,NUTS,2013,DE5,1,6376
2013,NUTS,2013,DE6,1,5867
2013,NUTS,2013,DE7,1,3540
2013,NUTS,2013,DE8,1,4821
2013,NUTS,2013,DE9,1,4842
2013,NUTS,2013,DEA,1,4562
2013,NUTS,2013,DEB,1,8885
