year,region_type,region_year_spec,region_id,region_level,jokaw
2011,NUTS,2010,NO072,3,237
2011,NUTS,2010,NO073,3,814
2011,NUTS,2010,PL113,3,772
2011,NUTS,2010,PL114,3,14
2011,NUTS,2010,PL115,3,623
2011,NUTS,2010,PL116,3,878
2011,NUTS,2010,PL117,3,816
2011,NUTS,2010,PL121,3,686
2011,NUTS,2010,PL122,3,801
2011,NUTS,2010,PL127,3,192
2011,NUTS,2010,PL128,3,155
2011,NUTS,2010,PL129,3,489
2011,NUTS,2010,PL12A,3,184
2011,NUTS,2010,PL213,3,389
2011,NUTS,2010,PL214,3,685
2011,NUTS,2010,PL215,3,713
2011,NUTS,2010,PL216,3,375
2011,NUTS,2010,PL217,3,505
2011,NUTS,2010,PL224,3,618
2011,NUTS,2010,PL225,3,96
2011,NUTS,2010,PL227,3,185
2011,NUTS,2010,PL228,3,953
2011,NUTS,2010,PL229,3,730
2011,NUTS,2010,PL22A,3,136
2011,NUTS,2010,PL22B,3,521
2011,NUTS,2010,PL22C,3,843
2011,NUTS,2010,PL311,3,830
2011,NUTS,2010,PL312,3,952
2011,NUTS,2010,PL314,3,169
2011,NUTS,2010,PL315,3,436
2011,NUTS,2010,PL323,3,343
2011,NUTS,2010,PL324,3,260
2011,NUTS,2010,PL325,3,664
2011,NUTS,2010,PL326,3,566
2011,NUTS,2010,PL331,3,757
2011,NUTS,2010,PL332,3,137
2011,NUTS,2010,PL343,3,569
2011,NUTS,2010,PL344,3,697
2011,NUTS,2010,PL345,3,78
2011,NUTS,2010,PL411,3,500
2011,NUTS,2010,PL414,3,712
2011,NUTS,2010,PL415,3,278
2011,NUTS,2010,PL416,3,738
2011,NUTS,2010,PL417,3,899
2011,NUTS,2010,PL418,3,882
2011,NUTS,2010,PL422,3,16
2011,NUTS,2010,PL423,3,48
2011,NUTS,2010,PL424,3,325
2011,NUTS,2010,PL425,3,725
2011,NUTS,2010,PL431,3,630
2011,NUTS,2010,PL432,3,107
2011,NUTS,2010,PL514,3,658
2011,NUTS,2010,PL515,3,680
2011,NUTS,2010,PL516,3,677
2011,NUTS,2010,PL517,3,185
2011,NUTS,2010,PL518,3,937
2011,NUTS,2010,PL521,3,949
2011,NUTS,2010,PL522,3,577
2011,NUTS,2010,PL613,3,665
2011,NUTS,2010,PL614,3,627
2011,NUTS,2010,PL615,3,881
2011,NUTS,2010,PL621,3,560
2011,NUTS,2010,PL622,3,192
2011,NUTS,2010,PL623,3,745
2011,NUTS,2010,PL631,3,660
2011,NUTS,2010,PL633,3,261
2011,NUTS,2010,PL634,3,349
2011,NUTS,2010,PL635,3,658
2011,NUTS,2010,PT111,3,274
2011,NUTS,2010,PT112,3,820
2011,NUTS,2010,PT113,3,702
2011,NUTS,2010,PT114,3,643
2011,NUTS,2010,PT115,3,859
2011,NUTS,2010,PT116,3,43
2011,NUTS,2010,PT117,3,225
2011,NUTS,2010,PT118,3,182
2011,NUTS,2010,PT150,3,81
2011,NUTS,2010,PT161,3,865
2011,NUTS,2010,PT162,3,152
2011,NUTS,2010,PT163,3,669
2011,NUTS,2010,PT164,3,356
2011,NUTS,2010,PT165,3,352
2011,NUTS,2010,PT166,3,846
2011,NUTS,2010,PT167,3,629
2011,NUTS,2010,PT168,3,696
2011,NUTS,2010,PT169,3,876
2011,NUTS,2010,PT16A,3,162
2011,NUTS,2010,PT16B,3,849
2011,NUTS,2010,PT16C,3,471
2011,NUTS,2010,PT171,3,177
2011,NUTS,2010,PT172,3,787
2011,NUTS,2010,PT181,3,474
2011,NUTS,2010,PT182,3,133
2011,NUTS,2010,PT183,3,15
2011,NUTS,2010,PT184,3,410
2011,NUTS,2010,PT185,3,812
2011,NUTS,2010,PT200,3,272
2011,NUTS,2010,PT300,3,279
2011,NUTS,2010,RO111,3,916
2011,NUTS,2010,RO112,3,784
2011,NUTS,2010,RO113,3,62
2011,NUTS,2010,RO114,3,218
2011,NUTS,2010,RO115,3,858
2011,NUTS,2010,RO116,3,561
2011,NUTS,2010,RO121,3,557
2011,NUTS,2010,RO122,3,734
2011,NUTS,2010,RO123,3,191
2011,NUTS,2010,RO124,3,400
2011,NUTS,2010,RO125,3,617
2011,NUTS,2010,RO126,3,474
2011,NUTS,2010,RO211,3,531
2011,NUTS,2010,RO212,3,139
2011,NUTS,2010,RO213,3,787
2011,NUTS,2010,RO214,3,159
2011,NUTS,2010,RO215,3,101
2011,NUTS,2010,RO216,3,728
2011,NUTS,2010,RO221,3,134
2011,NUTS,2010,RO222,3,229
2011,NUTS,2010,RO223,3,149
2011,NUTS,2010,RO224,3,565
2011,NUTS,2010,RO225,3,191
2011,NUTS,2010,RO226,3,148
2011,NUTS,2010,RO311,3,999
2011,NUTS,2010,RO312,3,537
2011,NUTS,2010,RO313,3,223
2011,NUTS,2010,RO314,3,111
2011,NUTS,2010,RO315,3,371
2011,NUTS,2010,RO316,3,755
2011,NUTS,2010,RO317,3,309
2011,NUTS,2010,RO321,3,853
2011,NUTS,2010,RO322,3,648
2011,NUTS,2010,RO411,3,644
2011,NUTS,2010,RO412,3,571
2011,NUTS,2010,RO413,3,208
2011,NUTS,2010,RO414,3,838
2011,NUTS,2010,RO415,3,512
2011,NUTS,2010,RO421,3,837
2011,NUTS,2010,RO422,3,780
2011,NUTS,2010,RO423,3,680
2011,NUTS,2010,RO424,3,583
2011,NUTS,2010,SE110,3,35
2011,NUTS,2010,SE121,3,170
2011,NUTS,2010,SE122,3,961
2011,NUTS,2010,SE123,3,897
2011,NUTS,2010,SE124,3,208
2011,NUTS,2010,SE125,3,779
2011,NUTS,2010,SE211,3,233
2011,NUTS,2010,SE212,3,535
2011,NUTS,2010,SE213,3,273
2011,NUTS,2010,SE214,3,756
2011,NUTS,2010,SE221,3,366
2011,NUTS,2010,SE224,3,649
2011,NUTS,2010,SE231,3,928
2011,NUTS,2010,SE232,3,783
2011,NUTS,2010,SE311,3,749
2011,NUTS,2010,SE312,3,10
2011,NUTS,2010,SE313,3,790
2011,NUTS,2010,SE321,3,653
2011,NUTS,2010,SE322,3,760
2011,NUTS,2010,SE331,3,88
2011,NUTS,2010,SE332,3,25
2011,NUTS,2010,SI011,3,924
2011,NUTS,2010,SI012,3,453
2011,NUTS,2010,SI013,3,250
2011,NUTS,2010,SI014,3,698
2011,NUTS,2010,SI015,3,717
2011,NUTS,2010,SI016,3,926
2011,NUTS,2010,SI017,3,939
2011,NUTS,2010,SI018,3,140
2011,NUTS,2010,SI021,3,291
2011,NUTS,2010,SI022,3,76
2011,NUTS,2010,SI023,3,203
2011,NUTS,2010,SI024,3,344
2011,NUTS,2010,SK010,3,780
2011,NUTS,2010,SK021,3,417
2011,NUTS,2010,SK022,3,300
2011,NUTS,2010,SK023,3,447
2011,NUTS,2010,SK031,3,178
2011,NUTS,2010,SK032,3,358
2011,NUTS,2010,SK041,3,210
2011,NUTS,2010,SK042,3,484
2011,NUTS,2010,TR100,3,788
2011,NUTS,2010,TR211,3,11
2011,NUTS,2010,TR212,3,418
2011,NUTS,2010,TR213,3,284
2011,NUTS,2010,TR221,3,498
2011,NUTS,2010,TR222,3,53
2011,NUTS,2010,TR310,3,464
2011,NUTS,2010,TR321,3,218
2011,NUTS,2010,TR322,3,809
2011,NUTS,2010,TR323,3,377
2011,NUTS,2010,TR331,3,948
2011,NUTS,2010,TR332,3,397
2011,NUTS,2010,TR333,3,319
2011,NUTS,2010,TR334,3,576
2011,NUTS,2010,TR411,3,983
2011,NUTS,2010,TR412,3,853
2011,NUTS,2010,TR413,3,0
2011,NUTS,2010,TR421,3,143
2011,NUTS,2010,TR422,3,546
2011,NUTS,2010,TR423,3,378
2011,NUTS,2010,TR424,3,896
2011,NUTS,2010,TR425,3,522
2011,NUTS,2010,TR510,3,407
2011,NUTS,2010,TR521,3,327
2011,NUTS,2010,TR522,3,581
2011,NUTS,2010,TR611,3,542
2011,NUTS,2010,TR612,3,249
2011,NUTS,2010,TR613,3,164
2011,NUTS,2010,TR621,3,465
2011,NUTS,2010,TR622,3,850
2011,NUTS,2010,TR631,3,705
2011,NUTS,2010,TR632,3,339
2011,NUTS,2010,TR633,3,247
2011,NUTS,2010,TR711,3,312
2011,NUTS,2010,TR712,3,651
2011,NUTS,2010,TR713,3,442
2011,NUTS,2010,TR714,3,872
2011,NUTS,2010,TR715,3,39
2011,NUTS,2010,TR721,3,49
2011,NUTS,2010,TR722,3,797
2011,NUTS,2010,TR723,3,984
2011,NUTS,2010,TR811,3,385
2011,NUTS,2010,TR812,3,112
2011,NUTS,2010,TR813,3,551
2011,NUTS,2010,TR821,3,595
2011,NUTS,2010,TR822,3,404
2011,NUTS,2010,TR823,3,749
2011,NUTS,2010,TR831,3,318
2011,NUTS,2010,TR832,3,681
2011,NUTS,2010,TR833,3,990
2011,NUTS,2010,TR834,3,154
2011,NUTS,2010,TR901,3,754
2011,NUTS,2010,TR902,3,116
2011,NUTS,2010,TR903,3,639
2011,NUTS,2010,TR904,3,93
2011,NUTS,2010,TR905,3,350
2011,NUTS,2010,TR906,3,22
2011,NUTS,2010,TRA11,3,453
2011,NUTS,2010,TRA12,3,962
2011,NUTS,2010,TRA13,3,659
2011,NUTS,2010,TRA21,3,521
2011,NUTS,2010,TRA22,3,965
2011,NUTS,2010,TRA23,3,277
2011,NUTS,2010,TRA24,3,181
2011,NUTS,2010,TRB11,3,250
2011,NUTS,2010,TRB12,3,947
2011,NUTS,2010,TRB13,3,65
2011,NUTS,2010,TRB14,3,3
2011,NUTS,2010,TRB21,3,324
2011,NUTS,2010,TRB22,3,20
2011,NUTS,2010,TRB23,3,26
2011,NUTS,2010,TRB24,3,432
2011,NUTS,2010,TRC11,3,726
2011,NUTS,2010,TRC12,3,258
2011,NUTS,2010,TRC13,3,28
2011,NUTS,2010,TRC21,3,911
2011,NUTS,2010,TRC22,3,773
2011,NUTS,2010,TRC31,3,992
2011,NUTS,2010,TRC32,3,336
2011,NUTS,2010,TRC33,3,656
2011,NUTS,2010,TRC34,3,308
2011,NUTS,2010,UKC11,3,118
2011,NUTS,2010,UKC12,3,628
2011,NUTS,2010,UKC13,3,904
2011,NUTS,2010,UKC14,3,615
2011,NUTS,2010,UKC21,3,247
2011,NUTS,2010,UKC22,3,807
2011,NUTS,2010,UKC23,3,336
2011,NUTS,2010,UKD11,3,630
2011,NUTS,2010,UKD12,3,652
2011,NUTS,2010,UKD31,3,979
2011,NUTS,2010,UKD32,3,395
2011,NUTS,2010,UKD41,3,292
2011,NUTS,2010,UKD42,3,64
2011,NUTS,2010,UKD43,3,94
2011,NUTS,2010,UKD61,3,991
2011,NUTS,2010,UKD62,3,643
2011,NUTS,2010,UKD63,3,4
2011,NUTS,2010,UKD71,3,978
2011,NUTS,2010,UKD72,3,1
2011,NUTS,2010,UKD73,3,388
2011,NUTS,2010,UKD74,3,513
2011,NUTS,2010,UKE11,3,535
2011,NUTS,2010,UKE12,3,613
2011,NUTS,2010,UKE13,3,304
2011,NUTS,2010,UKE21,3,805
2011,NUTS,2010,UKE22,3,615
2011,NUTS,2010,UKE31,3,72
2011,NUTS,2010,UKE32,3,617
2011,NUTS,2010,UKE41,3,660
2011,NUTS,2010,UKE42,3,653
2011,NUTS,2010,UKE44,3,411
2011,NUTS,2010,UKE45,3,492
2011,NUTS,2010,UKF11,3,500
2011,NUTS,2010,UKF12,3,978
2011,NUTS,2010,UKF13,3,142
2011,NUTS,2010,UKF14,3,28
2011,NUTS,2010,UKF15,3,904
2011,NUTS,2010,UKF16,3,990
2011,NUTS,2010,UKF21,3,167
2011,NUTS,2010,UKF22,3,997
2011,NUTS,2010,UKF24,3,516
2011,NUTS,2010,UKF25,3,873
2011,NUTS,2010,UKF30,3,705
2011,NUTS,2010,UKG11,3,883
2011,NUTS,2010,UKG12,3,777
2011,NUTS,2010,UKG13,3,158
2011,NUTS,2010,UKG21,3,574
2011,NUTS,2010,UKG22,3,869
2011,NUTS,2010,UKG23,3,445
2011,NUTS,2010,UKG24,3,666
2011,NUTS,2010,UKG31,3,692
2011,NUTS,2010,UKG32,3,515
2011,NUTS,2010,UKG33,3,415
2011,NUTS,2010,UKG36,3,366
2011,NUTS,2010,UKG37,3,56
2011,NUTS,2010,UKG38,3,688
2011,NUTS,2010,UKG39,3,53
2011,NUTS,2010,UKH11,3,161
2011,NUTS,2010,UKH12,3,842
2011,NUTS,2010,UKH13,3,831
2011,NUTS,2010,UKH14,3,619
2011,NUTS,2010,UKH21,3,915
2011,NUTS,2010,UKH23,3,339
2011,NUTS,2010,UKH24,3,838
2011,NUTS,2010,UKH25,3,23
2011,NUTS,2010,UKH31,3,562
2011,NUTS,2010,UKH32,3,990
2011,NUTS,2010,UKH33,3,496
2011,NUTS,2010,UKI11,3,798
2011,NUTS,2010,UKI12,3,195
2011,NUTS,2010,UKI21,3,821
2011,NUTS,2010,UKI22,3,701
2011,NUTS,2010,UKI23,3,295
2011,NUTS,2010,UKJ11,3,837
2011,NUTS,2010,UKJ12,3,519
2011,NUTS,2010,UKJ13,3,252
2011,NUTS,2010,UKJ14,3,384
2011,NUTS,2010,UKJ21,3,779
2011,NUTS,2010,UKJ22,3,362
2011,NUTS,2010,UKJ23,3,523
2011,NUTS,2010,UKJ24,3,771
2011,NUTS,2010,UKJ31,3,543
2011,NUTS,2010,UKJ32,3,373
2011,NUTS,2010,UKJ33,3,386
2011,NUTS,2010,UKJ34,3,758
2011,NUTS,2010,UKJ41,3,758
2011,NUTS,2010,UKJ42,3,566
2011,NUTS,2010,UKK11,3,355
2011,NUTS,2010,UKK12,3,70
2011,NUTS,2010,UKK13,3,48
2011,NUTS,2010,UKK14,3,356
2011,NUTS,2010,UKK15,3,900
2011,NUTS,2010,UKK21,3,624
2011,NUTS,2010,UKK22,3,18
2011,NUTS,2010,UKK23,3,650
2011,NUTS,2010,UKK30,3,554
2011,NUTS,2010,UKK41,3,673
2011,NUTS,2010,UKK42,3,917
2011,NUTS,2010,UKK43,3,857
2011,NUTS,2010,UKL11,3,55
2011,NUTS,2010,UKL12,3,605
2011,NUTS,2010,UKL13,3,577
2011,NUTS,2010,UKL14,3,530
2011,NUTS,2010,UKL15,3,909
2011,NUTS,2010,UKL16,3,864
2011,NUTS,2010,UKL17,3,659
2011,NUTS,2010,UKL18,3,731
2011,NUTS,2010,UKL21,3,466
2011,NUTS,2010,UKL22,3,615
2011,NUTS,2010,UKL23,3,601
2011,NUTS,2010,UKL24,3,765
2011,NUTS,2010,UKM21,3,390
2011,NUTS,2010,UKM22,3,144
2011,NUTS,2010,UKM23,3,876
2011,NUTS,2010,UKM24,3,517
2011,NUTS,2010,UKM25,3,52
2011,NUTS,2010,UKM26,3,1000
2011,NUTS,2010,UKM27,3,545
2011,NUTS,2010,UKM28,3,230
2011,NUTS,2010,UKM31,3,491
2011,NUTS,2010,UKM32,3,467
2011,NUTS,2010,UKM33,3,893
2011,NUTS,2010,UKM34,3,759
2011,NUTS,2010,UKM35,3,768
2011,NUTS,2010,UKM36,3,453
2011,NUTS,2010,UKM37,3,422
2011,NUTS,2010,UKM38,3,289
2011,NUTS,2010,UKM50,3,153
2011,NUTS,2010,UKM61,3,202
2011,NUTS,2010,UKM62,3,636
2011,NUTS,2010,UKM63,3,9
2011,NUTS,2010,UKM64,3,45
2011,NUTS,2010,UKM65,3,664
2011,NUTS,2010,UKM66,3,477
2011,NUTS,2010,UKN01,3,207
2011,NUTS,2010,UKN02,3,710
2011,NUTS,2010,UKN03,3,130
2011,NUTS,2010,UKN04,3,599
2011,NUTS,2010,UKN05,3,998
2012,NUTS,2010,AT,0,850
2012,NUTS,2010,BE,0,311
2012,NUTS,2010,BG,0,404
2012,NUTS,2010,CH,0,849
2012,NUTS,2010,CY,0,361
2012,NUTS,2010,CZ,0,87
2012,NUTS,2010,DE,0,851
2012,NUTS,2010,DK,0,753
2012,NUTS,2010,EE,0,205
2012,NUTS,2010,EL,0,300
2012,NUTS,2010,ES,0,467
2012,NUTS,2010,FI,0,160
2012,NUTS,2010,FR,0,444
2012,NUTS,2010,HR,0,564
2012,NUTS,2010,HU,0,591
2012,NUTS,2010,IE,0,482
2012,NUTS,2010,IS,0,749
2012,NUTS,2010,IT,0,448
2012,NUTS,2010,LI,0,873
2012,NUTS,2010,LT,0,306
2012,NUTS,2010,LU,0,73
2012,NUTS,2010,LV,0,45
2012,NUTS,2010,ME,0,798
2012,NUTS,2010,MK,0,647
2012,NUTS,2010,MT,0,774
2012,NUTS,2010,NL,0,396
2012,NUTS,2010,NO,0,805
2012,NUTS,2010,PL,0,832
2012,NUTS,2010,PT,0,587
2012,NUTS,2010,RO,0,715
2012,NUTS,2010,SE,0,422
2012,NUTS,2010,SI,0,331
2012,NUTS,2010,SK,0,868
2012,NUTS,2010,TR,0,718
2012,NUTS,2010,UK,0,439
2012,NUTS,2010,AT1,1,685
2012,NUTS,2010,AT2,1,139
2012,NUTS,2010,AT3,1,121
2012,NUTS,2010,BE1,1,39
2012,NUTS,2010,BE2,1,363
2012,NUTS,2010,BE3,1,544
2012,NUTS,2010,BG3,1,48
2012,NUTS,2010,BG4,1,235
2012,NUTS,2010,CH0,1,735
2012,NUTS,2010,CY0,1,868
2012,NUTS,2010,CZ0,1,426
2012,NUTS,2010,DE1,1,833
2012,NUTS,2010,DE2,1,814
2012,NUTS,2010,DE3,1,683
2012,NUTS,2010,DE4,1,820
2012,NUTS,2010,DE5,1,524
2012,NUTS,2010,DE6,1,269
2012,NUTS,2010,DE7,1,602
2012,NUTS,2010,DE8,1,882
2012,NUTS,2010,DE9,1,854
2012,NUTS,2010,DEA,1,969
2012,NUTS,2010,DEB,1,856
2012,NUTS,2010,DEC,1,138
2012,NUTS,2010,DED,1,811
2012,NUTS,2010,DEE,1,465
2012,NUTS,2010,DEF,1,415
2012,NUTS,2010,DEG,1,841
2012,NUTS,2010,DK0,1,483
2012,NUTS,2010,EE0,1,863
2012,NUTS,2010,EL1,1,36
2012,NUTS,2010,EL2,1,300
2012,NUTS,2010,EL3,1,718
2012,NUTS,2010,EL4,1,544
2012,NUTS,2010,ES1,1,820
2012,NUTS,2010,ES2,1,605
2012,NUTS,2010,ES3,1,400
2012,NUTS,2010,ES4,1,565
2012,NUTS,2010,ES5,1,858
2012,NUTS,2010,ES6,1,128
2012,NUTS,2010,ES7,1,564
2012,NUTS,2010,FI1,1,789
2012,NUTS,2010,FI2,1,947
2012,NUTS,2010,FR1,1,466
2012,NUTS,2010,FR2,1,764
2012,NUTS,2010,FR3,1,921
2012,NUTS,2010,FR4,1,827
2012,NUTS,2010,FR5,1,852
2012,NUTS,2010,FR6,1,83
2012,NUTS,2010,FR7,1,638
2012,NUTS,2010,FR8,1,185
2012,NUTS,2010,FR9,1,176
2012,NUTS,2010,HR0,1,520
2012,NUTS,2010,HU1,1,743
2012,NUTS,2010,HU2,1,656
2012,NUTS,2010,HU3,1,807
2012,NUTS,2010,IE0,1,96
2012,NUTS,2010,IS0,1,126
2012,NUTS,2010,ITC,1,505
2012,NUTS,2010,ITF,1,544
2012,NUTS,2010,ITG,1,343
2012,NUTS,2010,ITH,1,39
2012,NUTS,2010,ITI,1,874
2012,NUTS,2010,LI0,1,172
2012,NUTS,2010,LT0,1,581
2012,NUTS,2010,LU0,1,17
2012,NUTS,2010,LV0,1,62
2012,NUTS,2010,ME0,1,905
2012,NUTS,2010,MK0,1,32
2012,NUTS,2010,MT0,1,955
2012,NUTS,2010,NL1,1,511
2012,NUTS,2010,NL2,1,73
2012,NUTS,2010,NL3,1,531
2012,NUTS,2010,NL4,1,459
2012,NUTS,2010,NO0,1,341
2012,NUTS,2010,N_A,1,345
2012,NUTS,2010,PL1,1,177
2012,NUTS,2010,PL2,1,780
2012,NUTS,2010,PL3,1,794
2012,NUTS,2010,PL4,1,530
2012,NUTS,2010,PL5,1,522
2012,NUTS,2010,PL6,1,719
2012,NUTS,2010,PT1,1,41
2012,NUTS,2010,PT2,1,61
2012,NUTS,2010,PT3,1,35
2012,NUTS,2010,RO1,1,557
2012,NUTS,2010,RO2,1,510
2012,NUTS,2010,RO3,1,43
2012,NUTS,2010,RO4,1,603
2012,NUTS,2010,SE1,1,354
2012,NUTS,2010,SE2,1,903
2012,NUTS,2010,SE3,1,16
2012,NUTS,2010,SI0,1,300
2012,NUTS,2010,SK0,1,131
2012,NUTS,2010,TR1,1,84
2012,NUTS,2010,TR2,1,326
2012,NUTS,2010,TR3,1,530
2012,NUTS,2010,TR4,1,228
2012,NUTS,2010,TR5,1,12
2012,NUTS,2010,TR6,1,71
2012,NUTS,2010,TR7,1,45
2012,NUTS,2010,TR8,1,637
2012,NUTS,2010,TR9,1,151
2012,NUTS,2010,TRA,1,356
2012,NUTS,2010,TRB,1,145
2012,NUTS,2010,TRC,1,513
2012,NUTS,2010,UKC,1,592
2012,NUTS,2010,UKD,1,493
2012,NUTS,2010,UKE,1,307
2012,NUTS,2010,UKF,1,725
2012,NUTS,2010,UKG,1,499
2012,NUTS,2010,UKH,1,367
2012,NUTS,2010,UKI,1,6
2012,NUTS,2010,UKJ,1,347
2012,NUTS,2010,UKK,1,746
2012,NUTS,2010,UKL,1,765
2012,NUTS,2010,UKM,1,959
2012,NUTS,2010,UKN,1,307
2012,NUTS,2010,AT11,2,27
2012,NUTS,2010,AT12,2,319
2012,NUTS,2010,AT13,2,348
2012,NUTS,2010,AT21,2,448
2012,NUTS,2010,AT22,2,919
2012,NUTS,2010,AT31,2,678
2012,NUTS,2010,AT32,2,300
2012,NUTS,2010,AT33,2,703
2012,NUTS,2010,AT34,2,231
2012,NUTS,2010,BE10,2,178
2012,NUTS,2010,BE21,2,362
2012,NUTS,2010,BE22,2,943
2012,NUTS,2010,BE23,2,646
2012,NUTS,2010,BE24,2,615
2012,NUTS,2010,BE25,2,705
2012,NUTS,2010,BE31,2,875
2012,NUTS,2010,BE32,2,436
2012,NUTS,2010,BE33,2,835
2012,NUTS,2010,BE34,2,887
2012,NUTS,2010,BE35,2,752
2012,NUTS,2010,BG31,2,412
2012,NUTS,2010,BG32,2,785
2012,NUTS,2010,BG33,2,563
2012,NUTS,2010,BG34,2,163
2012,NUTS,2010,BG41,2,461
2012,NUTS,2010,BG42,2,402
2012,NUTS,2010,CH01,2,881
2012,NUTS,2010,CH02,2,242
2012,NUTS,2010,CH03,2,311
2012,NUTS,2010,CH04,2,629
2012,NUTS,2010,CH05,2,591
2012,NUTS,2010,CH06,2,828
2012,NUTS,2010,CH07,2,441
2012,NUTS,2010,CY00,2,250
2012,NUTS,2010,CZ01,2,334
2012,NUTS,2010,CZ02,2,330
2012,NUTS,2010,CZ03,2,743
2012,NUTS,2010,CZ04,2,420
2012,NUTS,2010,CZ05,2,61
2012,NUTS,2010,CZ06,2,516
2012,NUTS,2010,CZ07,2,333
2012,NUTS,2010,CZ08,2,629
2012,NUTS,2010,DE11,2,8
2012,NUTS,2010,DE12,2,863
2012,NUTS,2010,DE13,2,638
2012,NUTS,2010,DE14,2,428
2012,NUTS,2010,DE21,2,939
2012,NUTS,2010,DE22,2,476
2012,NUTS,2010,DE23,2,158
2012,NUTS,2010,DE24,2,941
2012,NUTS,2010,DE25,2,229
2012,NUTS,2010,DE26,2,662
2012,NUTS,2010,DE27,2,684
2012,NUTS,2010,DE30,2,910
2012,NUTS,2010,DE40,2,223
2012,NUTS,2010,DE50,2,956
2012,NUTS,2010,DE60,2,672
2012,NUTS,2010,DE71,2,328
2012,NUTS,2010,DE72,2,9
2012,NUTS,2010,DE73,2,349
2012,NUTS,2010,DE80,2,370
2012,NUTS,2010,DE91,2,192
2012,NUTS,2010,DE92,2,741
2012,NUTS,2010,DE93,2,992
2012,NUTS,2010,DE94,2,973
2012,NUTS,2010,DEA1,2,425
2012,NUTS,2010,DEA2,2,659
2012,NUTS,2010,DEA3,2,86
2012,NUTS,2010,DEA4,2,1000
2012,NUTS,2010,DEA5,2,334
2012,NUTS,2010,DEB1,2,132
2012,NUTS,2010,DEB2,2,177
2012,NUTS,2010,DEB3,2,686
2012,NUTS,2010,DEC0,2,616
2012,NUTS,2010,DED2,2,616
2012,NUTS,2010,DED4,2,737
2012,NUTS,2010,DED5,2,692
2012,NUTS,2010,DEE0,2,59
2012,NUTS,2010,DEF0,2,916
2012,NUTS,2010,DEG0,2,499
2012,NUTS,2010,DK01,2,999
2012,NUTS,2010,DK02,2,411
2012,NUTS,2010,DK03,2,856
2012,NUTS,2010,DK04,2,954
2012,NUTS,2010,DK05,2,281
2012,NUTS,2010,EE00,2,563
2012,NUTS,2010,EL11,2,810
2012,NUTS,2010,EL12,2,995
2012,NUTS,2010,EL13,2,770
2012,NUTS,2010,EL14,2,901
2012,NUTS,2010,EL21,2,985
2012,NUTS,2010,EL22,2,432
2012,NUTS,2010,EL23,2,124
2012,NUTS,2010,EL24,2,120
2012,NUTS,2010,EL25,2,317
2012,NUTS,2010,EL30,2,709
2012,NUTS,2010,EL41,2,712
2012,NUTS,2010,EL42,2,430
2012,NUTS,2010,EL43,2,980
2012,NUTS,2010,ES11,2,850
2012,NUTS,2010,ES12,2,974
2012,NUTS,2010,ES13,2,194
2012,NUTS,2010,ES21,2,176
2012,NUTS,2010,ES22,2,848
2012,NUTS,2010,ES23,2,752
2012,NUTS,2010,ES24,2,580
2012,NUTS,2010,ES30,2,420
2012,NUTS,2010,ES41,2,32
2012,NUTS,2010,ES42,2,130
2012,NUTS,2010,ES43,2,366
2012,NUTS,2010,ES51,2,421
2012,NUTS,2010,ES52,2,873
2012,NUTS,2010,ES53,2,280
2012,NUTS,2010,ES61,2,95
2012,NUTS,2010,ES62,2,174
2012,NUTS,2010,ES63,2,64
2012,NUTS,2010,ES64,2,581
2012,NUTS,2010,ES70,2,570
2012,NUTS,2010,FI19,2,404
2012,NUTS,2010,FI1B,2,469
2012,NUTS,2010,FI1C,2,842
2012,NUTS,2010,FI1D,2,680
2012,NUTS,2010,FI20,2,693
2012,NUTS,2010,FR10,2,617
2012,NUTS,2010,FR21,2,123
2012,NUTS,2010,FR22,2,86
2012,NUTS,2010,FR23,2,67
2012,NUTS,2010,FR24,2,720
2012,NUTS,2010,FR25,2,585
2012,NUTS,2010,FR26,2,962
2012,NUTS,2010,FR30,2,857
2012,NUTS,2010,FR41,2,744
2012,NUTS,2010,FR42,2,932
2012,NUTS,2010,FR43,2,664
2012,NUTS,2010,FR51,2,106
2012,NUTS,2010,FR52,2,306
2012,NUTS,2010,FR53,2,973
2012,NUTS,2010,FR61,2,858
2012,NUTS,2010,FR62,2,122
2012,NUTS,2010,FR63,2,913
2012,NUTS,2010,FR71,2,980
2012,NUTS,2010,FR72,2,81
2012,NUTS,2010,FR81,2,141
2012,NUTS,2010,FR82,2,753
2012,NUTS,2010,FR83,2,270
2012,NUTS,2010,FR91,2,454
2012,NUTS,2010,FR92,2,658
2012,NUTS,2010,FR93,2,781
2012,NUTS,2010,FR94,2,933
2012,NUTS,2010,HR03,2,700
2012,NUTS,2010,HR04,2,586
2012,NUTS,2010,HU10,2,556
2012,NUTS,2010,HU21,2,437
2012,NUTS,2010,HU22,2,74
2012,NUTS,2010,HU23,2,44
2012,NUTS,2010,HU31,2,250
2012,NUTS,2010,HU32,2,514
2012,NUTS,2010,HU33,2,361
2012,NUTS,2010,IE01,2,472
2012,NUTS,2010,IE02,2,309
2012,NUTS,2010,IS00,2,538
2012,NUTS,2010,ITC1,2,836
2012,NUTS,2010,ITC2,2,547
2012,NUTS,2010,ITC3,2,992
2012,NUTS,2010,ITC4,2,437
2012,NUTS,2010,ITF1,2,721
2012,NUTS,2010,ITF2,2,355
2012,NUTS,2010,ITF3,2,89
2012,NUTS,2010,ITF4,2,374
2012,NUTS,2010,ITF5,2,465
2012,NUTS,2010,ITF6,2,385
2012,NUTS,2010,ITG1,2,969
