year,region_type,region_year_spec,region_id,region_level,kabco
2010,NUTS,2010,FR623,3,8334
2010,NUTS,2010,FR624,3,8776
2010,NUTS,2010,FR625,3,71042
2010,NUTS,2010,FR626,3,50516
2010,NUTS,2010,FR627,3,23335
2010,NUTS,2010,FR628,3,42930
2010,NUTS,2010,FR631,3,32030
2010,NUTS,2010,FR632,3,72002
2010,NUTS,2010,FR633,3,74987
2010,NUTS,2010,FR711,3,41463
2010,NUTS,2010,FR712,3,62680
2010,NUTS,2010,FR713,3,8638
2010,NUTS,2010,FR714,3,86917
2010,NUTS,2010,FR715,3,44990
2010,NUTS,2010,FR716,3,30597
2010,NUTS,2010,FR717,3,50364
2010,NUTS,2010,FR718,3,97370
2010,NUTS,2010,FR721,3,51231
2010,NUTS,2010,FR722,3,35841
2010,NUTS,2010,FR723,3,66845
2010,NUTS,2010,FR724,3,28185
2010,NUTS,2010,FR811,3,51630
2010,NUTS,2010,FR812,3,73907
2010,NUTS,2010,FR813,3,51931
2010,NUTS,2010,FR814,3,29573
2010,NUTS,2010,FR815,3,89001
2010,NUTS,2010,FR821,3,27746
2010,NUTS,2010,FR822,3,63157
2010,NUTS,2010,FR823,3,30792
2010,NUTS,2010,FR824,3,37064
2010,NUTS,2010,FR825,3,79153
2010,NUTS,2010,FR826,3,46100
2010,NUTS,2010,FR831,3,5520
2010,NUTS,2010,FR832,3,51073
2010,NUTS,2010,FR910,3,10756
2010,NUTS,2010,FR920,3,10079
2010,NUTS,2010,FR930,3,87432
2010,NUTS,2010,FR940,3,74130
2010,NUTS,2010,HR031,3,41944
2010,NUTS,2010,HR032,3,78308
2010,NUTS,2010,HR033,3,99750
2010,NUTS,2010,HR034,3,26145
2010,NUTS,2010,HR035,3,22720
2010,NUTS,2010,HR036,3,68701
2010,NUTS,2010,HR037,3,28971
2010,NUTS,2010,HR041,3,51422
2010,NUTS,2010,HR042,3,70302
2010,NUTS,2010,HR043,3,19799
2010,NUTS,2010,HR044,3,91003
2010,NUTS,2010,HR045,3,75181
2010,NUTS,2010,HR046,3,65801
2010,NUTS,2010,HR047,3,40260
2010,NUTS,2010,HR048,3,25368
2010,NUTS,2010,HR049,3,54418
2010,NUTS,2010,HR04A,3,78820
2010,NUTS,2010,HR04B,3,26922
2010,NUTS,2010,HR04C,3,65474
2010,NUTS,2010,HR04D,3,7566
2010,NUTS,2010,HR04E,3,11921
2010,NUTS,2010,HU101,3,2896
2010,NUTS,2010,HU102,3,2025
2010,NUTS,2010,HU211,3,19110
2010,NUTS,2010,HU212,3,46177
2010,NUTS,2010,HU213,3,4162
2010,NUTS,2010,HU221,3,71094
2010,NUTS,2010,HU222,3,3698
2010,NUTS,2010,HU223,3,52417
2010,NUTS,2010,HU231,3,78012
2010,NUTS,2010,HU232,3,66769
2010,NUTS,2010,HU233,3,41064
2010,NUTS,2010,HU311,3,53570
2010,NUTS,2010,HU312,3,39678
2010,NUTS,2010,HU313,3,40771
2010,NUTS,2010,HU321,3,28293
2010,NUTS,2010,HU322,3,92914
2010,NUTS,2010,HU323,3,533
2010,NUTS,2010,HU331,3,4527
2010,NUTS,2010,HU332,3,11783
2010,NUTS,2010,HU333,3,74366
2010,NUTS,2010,IE011,3,17850
2010,NUTS,2010,IE012,3,62627
2010,NUTS,2010,IE013,3,97310
2010,NUTS,2010,IE021,3,27302
2010,NUTS,2010,IE022,3,56086
2010,NUTS,2010,IE023,3,66092
2010,NUTS,2010,IE024,3,62754
2010,NUTS,2010,IE025,3,21087
2010,NUTS,2010,IS001,3,57957
2010,NUTS,2010,IS002,3,4458
2010,NUTS,2010,ITC11,3,16987
2010,NUTS,2010,ITC12,3,13364
2010,NUTS,2010,ITC13,3,17929
2010,NUTS,2010,ITC14,3,46861
2010,NUTS,2010,ITC15,3,10802
2010,NUTS,2010,ITC16,3,12720
2010,NUTS,2010,ITC17,3,75359
2010,NUTS,2010,ITC18,3,79473
2010,NUTS,2010,ITC20,3,84774
2010,NUTS,2010,ITC31,3,75154
2010,NUTS,2010,ITC32,3,17890
2010,NUTS,2010,ITC33,3,83507
2010,NUTS,2010,ITC34,3,88088
2010,NUTS,2010,ITC41,3,90982
2010,NUTS,2010,ITC42,3,14201
2010,NUTS,2010,ITC43,3,62865
2010,NUTS,2010,ITC44,3,79216
2010,NUTS,2010,ITC46,3,27667
2010,NUTS,2010,ITC47,3,79597
2010,NUTS,2010,ITC48,3,42988
2010,NUTS,2010,ITC49,3,77546
2010,NUTS,2010,ITC4A,3,16988
2010,NUTS,2010,ITC4B,3,41452
2010,NUTS,2010,ITC4C,3,92326
2010,NUTS,2010,ITC4D,3,99430
2010,NUTS,2010,ITF11,3,20748
2010,NUTS,2010,ITF12,3,88855
2010,NUTS,2010,ITF13,3,10419
2010,NUTS,2010,ITF14,3,83893
2010,NUTS,2010,ITF21,3,57859
2010,NUTS,2010,ITF22,3,72594
2010,NUTS,2010,ITF31,3,82093
2010,NUTS,2010,ITF32,3,43185
2010,NUTS,2010,ITF33,3,67882
2010,NUTS,2010,ITF34,3,3403
2010,NUTS,2010,ITF35,3,90838
2010,NUTS,2010,ITF43,3,31230
2010,NUTS,2010,ITF44,3,71290
2010,NUTS,2010,ITF45,3,87275
2010,NUTS,2010,ITF46,3,75304
2010,NUTS,2010,ITF47,3,96254
2010,NUTS,2010,ITF48,3,45070
2010,NUTS,2010,ITF51,3,1734
2010,NUTS,2010,ITF52,3,422
2010,NUTS,2010,ITF61,3,41725
2010,NUTS,2010,ITF62,3,24719
2010,NUTS,2010,ITF63,3,80433
2010,NUTS,2010,ITF64,3,12807
2010,NUTS,2010,ITF65,3,28019
2010,NUTS,2010,ITG11,3,25654
2010,NUTS,2010,ITG12,3,77388
2010,NUTS,2010,ITG13,3,30903
2010,NUTS,2010,ITG14,3,44640
2010,NUTS,2010,ITG15,3,77107
2010,NUTS,2010,ITG16,3,28087
2010,NUTS,2010,ITG17,3,92590
2010,NUTS,2010,ITG18,3,83280
2010,NUTS,2010,ITG19,3,9566
2010,NUTS,2010,ITG25,3,85326
2010,NUTS,2010,ITG26,3,16351
2010,NUTS,2010,ITG27,3,66531
2010,NUTS,2010,ITG28,3,99890
2010,NUTS,2010,ITG29,3,42163
2010,NUTS,2010,ITG2A,3,47598
2010,NUTS,2010,ITG2B,3,36435
2010,NUTS,2010,ITG2C,3,56742
2010,NUTS,2010,ITH10,3,36681
2010,NUTS,2010,ITH20,3,15597
2010,NUTS,2010,ITH31,3,88476
2010,NUTS,2010,ITH32,3,73448
2010,NUTS,2010,ITH33,3,75073
2010,NUTS,2010,ITH34,3,49324
2010,NUTS,2010,ITH35,3,54813
2010,NUTS,2010,ITH36,3,95233
2010,NUTS,2010,ITH37,3,11927
2010,NUTS,2010,ITH41,3,64694
2010,NUTS,2010,ITH42,3,62491
2010,NUTS,2010,ITH43,3,70171
2010,NUTS,2010,ITH44,3,68095
2010,NUTS,2010,ITH51,3,37921
2010,NUTS,2010,ITH52,3,53773
2010,NUTS,2010,ITH53,3,96257
2010,NUTS,2010,ITH54,3,1575
2010,NUTS,2010,ITH55,3,78864
2010,NUTS,2010,ITH56,3,24488
2010,NUTS,2010,ITH57,3,36537
2010,NUTS,2010,ITH58,3,52612
2010,NUTS,2010,ITH59,3,2711
2010,NUTS,2010,ITI11,3,78703
2010,NUTS,2010,ITI12,3,42173
2010,NUTS,2010,ITI13,3,86033
2010,NUTS,2010,ITI14,3,56092
2010,NUTS,2010,ITI15,3,12239
2010,NUTS,2010,ITI16,3,50697
2010,NUTS,2010,ITI17,3,97982
2010,NUTS,2010,ITI18,3,52476
2010,NUTS,2010,ITI19,3,31095
2010,NUTS,2010,ITI1A,3,18436
2010,NUTS,2010,ITI21,3,84749
2010,NUTS,2010,ITI22,3,95992
2010,NUTS,2010,ITI31,3,70001
2010,NUTS,2010,ITI32,3,65798
2010,NUTS,2010,ITI33,3,42488
2010,NUTS,2010,ITI34,3,63892
2010,NUTS,2010,ITI35,3,27438
2010,NUTS,2010,ITI41,3,96835
2010,NUTS,2010,ITI42,3,34384
2010,NUTS,2010,ITI43,3,58992
2010,NUTS,2010,ITI44,3,17700
2010,NUTS,2010,ITI45,3,59797
2010,NUTS,2010,LI000,3,2985
2010,NUTS,2010,LT001,3,15220
2010,NUTS,2010,LT002,3,81518
2010,NUTS,2010,LT003,3,36789
2010,NUTS,2010,LT004,3,65434
2010,NUTS,2010,LT005,3,56553
2010,NUTS,2010,LT006,3,82827
2010,NUTS,2010,LT007,3,26762
2010,NUTS,2010,LT008,3,72993
2010,NUTS,2010,LT009,3,76925
2010,NUTS,2010,LT00A,3,42550
2010,NUTS,2010,LU000,3,78701
2010,NUTS,2010,LV003,3,93909
2010,NUTS,2010,LV005,3,82919
2010,NUTS,2010,LV006,3,72436
2010,NUTS,2010,LV007,3,27625
2010,NUTS,2010,LV008,3,43797
2010,NUTS,2010,LV009,3,59809
2010,NUTS,2010,ME000,3,82112
2010,NUTS,2010,MK001,3,7764
2010,NUTS,2010,MK002,3,79270
2010,NUTS,2010,MK003,3,20547
2010,NUTS,2010,MK004,3,55788
2010,NUTS,2010,MK005,3,50136
2010,NUTS,2010,MK006,3,21291
2010,NUTS,2010,MK007,3,94045
2010,NUTS,2010,MK008,3,80859
2010,NUTS,2010,MT001,3,21578
2010,NUTS,2010,MT002,3,8628
2010,NUTS,2010,NL111,3,66382
2010,NUTS,2010,NL112,3,81246
2010,NUTS,2010,NL113,3,94928
2010,NUTS,2010,NL121,3,36698
2010,NUTS,2010,NL122,3,6708
2010,NUTS,2010,NL123,3,60578
2010,NUTS,2010,NL131,3,49590
2010,NUTS,2010,NL132,3,15087
2010,NUTS,2010,NL133,3,14770
2010,NUTS,2010,NL211,3,62131
2010,NUTS,2010,NL212,3,90084
2010,NUTS,2010,NL213,3,64189
2010,NUTS,2010,NL221,3,21211
2010,NUTS,2010,NL224,3,4997
2010,NUTS,2010,NL225,3,53950
2010,NUTS,2010,NL226,3,6587
2010,NUTS,2010,NL230,3,71856
2010,NUTS,2010,NL310,3,30913
2010,NUTS,2010,NL321,3,51964
2010,NUTS,2010,NL322,3,8810
2010,NUTS,2010,NL323,3,12330
2010,NUTS,2010,NL324,3,73509
2010,NUTS,2010,NL325,3,40746
2010,NUTS,2010,NL326,3,68422
2010,NUTS,2010,NL327,3,55798
2010,NUTS,2010,NL332,3,86722
2010,NUTS,2010,NL333,3,90252
2010,NUTS,2010,NL337,3,47977
2010,NUTS,2010,NL338,3,57575
2010,NUTS,2010,NL339,3,47001
2010,NUTS,2010,NL33A,3,9064
2010,NUTS,2010,NL341,3,42996
2010,NUTS,2010,NL342,3,84999
2010,NUTS,2010,NL411,3,41475
2010,NUTS,2010,NL412,3,67904
2010,NUTS,2010,NL413,3,75676
2010,NUTS,2010,NL414,3,4685
2010,NUTS,2010,NL421,3,88253
2010,NUTS,2010,NL422,3,58142
2010,NUTS,2010,NL423,3,6973
2010,NUTS,2010,NO011,3,36860
2010,NUTS,2010,NO012,3,97799
2010,NUTS,2010,NO021,3,79390
2010,NUTS,2010,NO022,3,44199
2010,NUTS,2010,NO031,3,54114
2010,NUTS,2010,NO032,3,91030
2010,NUTS,2010,NO033,3,7543
2010,NUTS,2010,NO034,3,12237
2010,NUTS,2010,NO041,3,82130
2010,NUTS,2010,NO042,3,36936
2010,NUTS,2010,NO043,3,69121
2010,NUTS,2010,NO051,3,22444
2010,NUTS,2010,NO052,3,32604
2010,NUTS,2010,NO053,3,40684
2010,NUTS,2010,NO061,3,19527
2010,NUTS,2010,NO062,3,12264
2010,NUTS,2010,NO071,3,43110
2010,NUTS,2010,NO072,3,54407
2010,NUTS,2010,NO073,3,93708
2010,NUTS,2010,PL113,3,30862
2010,NUTS,2010,PL114,3,67890
2010,NUTS,2010,PL115,3,33483
2010,NUTS,2010,PL116,3,16798
2010,NUTS,2010,PL117,3,77284
2010,NUTS,2010,PL121,3,81152
2010,NUTS,2010,PL122,3,52326
2010,NUTS,2010,PL127,3,16237
2010,NUTS,2010,PL128,3,54059
2010,NUTS,2010,PL129,3,81049
2010,NUTS,2010,PL12A,3,76269
2010,NUTS,2010,PL213,3,48480
2010,NUTS,2010,PL214,3,1506
2010,NUTS,2010,PL215,3,31281
2010,NUTS,2010,PL216,3,64178
2010,NUTS,2010,PL217,3,95500
2010,NUTS,2010,PL224,3,11534
2010,NUTS,2010,PL225,3,15397
2010,NUTS,2010,PL227,3,97147
2010,NUTS,2010,PL228,3,76316
2010,NUTS,2010,PL229,3,51933
2010,NUTS,2010,PL22A,3,76018
2010,NUTS,2010,PL22B,3,40262
2010,NUTS,2010,PL22C,3,91952
2010,NUTS,2010,PL311,3,6068
2010,NUTS,2010,PL312,3,15343
2010,NUTS,2010,PL314,3,18078
2010,NUTS,2010,PL315,3,59797
2010,NUTS,2010,PL323,3,12250
2010,NUTS,2010,PL324,3,7578
2010,NUTS,2010,PL325,3,73447
2010,NUTS,2010,PL326,3,3955
2010,NUTS,2010,PL331,3,90805
2010,NUTS,2010,PL332,3,6969
2010,NUTS,2010,PL343,3,90028
2010,NUTS,2010,PL344,3,3940
2010,NUTS,2010,PL345,3,16576
2010,NUTS,2010,PL411,3,8771
2010,NUTS,2010,PL414,3,71652
2010,NUTS,2010,PL415,3,14471
2010,NUTS,2010,PL416,3,48951
2010,NUTS,2010,PL417,3,86709
2010,NUTS,2010,PL418,3,90124
2010,NUTS,2010,PL422,3,55776
2010,NUTS,2010,PL423,3,70154
2010,NUTS,2010,PL424,3,96803
2010,NUTS,2010,PL425,3,38274
2010,NUTS,2010,PL431,3,53446
2010,NUTS,2010,PL432,3,71390
2010,NUTS,2010,PL514,3,93891
2010,NUTS,2010,PL515,3,86484
2010,NUTS,2010,PL516,3,17656
2010,NUTS,2010,PL517,3,54541
2010,NUTS,2010,PL518,3,96728
2010,NUTS,2010,PL521,3,11874
2010,NUTS,2010,PL522,3,10660
2010,NUTS,2010,PL613,3,50090
2010,NUTS,2010,PL614,3,14917
2010,NUTS,2010,PL615,3,71248
2010,NUTS,2010,PL621,3,49324
2010,NUTS,2010,PL622,3,72900
2010,NUTS,2010,PL623,3,14207
2010,NUTS,2010,PL631,3,17895
2010,NUTS,2010,PL633,3,25486
2010,NUTS,2010,PL634,3,80181
2010,NUTS,2010,PL635,3,87465
2010,NUTS,2010,PT111,3,73606
2010,NUTS,2010,PT112,3,23666
2010,NUTS,2010,PT113,3,21440
2010,NUTS,2010,PT114,3,27704
2010,NUTS,2010,PT115,3,98742
2010,NUTS,2010,PT116,3,79526
2010,NUTS,2010,PT117,3,73100
2010,NUTS,2010,PT118,3,69374
2010,NUTS,2010,PT150,3,24393
2010,NUTS,2010,PT161,3,26544
2010,NUTS,2010,PT162,3,52478
2010,NUTS,2010,PT163,3,23261
2010,NUTS,2010,PT164,3,27417
2010,NUTS,2010,PT165,3,30669
2010,NUTS,2010,PT166,3,70524
2010,NUTS,2010,PT167,3,87977
2010,NUTS,2010,PT168,3,88960
2010,NUTS,2010,PT169,3,77740
2010,NUTS,2010,PT16A,3,70115
2010,NUTS,2010,PT16B,3,76182
2010,NUTS,2010,PT16C,3,95091
2010,NUTS,2010,PT171,3,7394
2010,NUTS,2010,PT172,3,69857
2010,NUTS,2010,PT181,3,67257
2010,NUTS,2010,PT182,3,73482
2010,NUTS,2010,PT183,3,24525
2010,NUTS,2010,PT184,3,59228
2010,NUTS,2010,PT185,3,52281
2010,NUTS,2010,PT200,3,41604
2010,NUTS,2010,PT300,3,85761
2010,NUTS,2010,RO111,3,72262
2010,NUTS,2010,RO112,3,88096
2010,NUTS,2010,RO113,3,73735
2010,NUTS,2010,RO114,3,29506
2010,NUTS,2010,RO115,3,92693
2010,NUTS,2010,RO116,3,17705
2010,NUTS,2010,RO121,3,13686
2010,NUTS,2010,RO122,3,51561
2010,NUTS,2010,RO123,3,11275
2010,NUTS,2010,RO124,3,89158
2010,NUTS,2010,RO125,3,6296
2010,NUTS,2010,RO126,3,23537
2010,NUTS,2010,RO211,3,4613
2010,NUTS,2010,RO212,3,44421
2010,NUTS,2010,RO213,3,58926
2010,NUTS,2010,RO214,3,74504
2010,NUTS,2010,RO215,3,53191
2010,NUTS,2010,RO216,3,9277
2010,NUTS,2010,RO221,3,39706
2010,NUTS,2010,RO222,3,70985
2010,NUTS,2010,RO223,3,77691
2010,NUTS,2010,RO224,3,64888
2010,NUTS,2010,RO225,3,85121
2010,NUTS,2010,RO226,3,9942
2010,NUTS,2010,RO311,3,68522
2010,NUTS,2010,RO312,3,48272
2010,NUTS,2010,RO313,3,723
2010,NUTS,2010,RO314,3,61992
2010,NUTS,2010,RO315,3,10396
2010,NUTS,2010,RO316,3,44182
2010,NUTS,2010,RO317,3,73945
2010,NUTS,2010,RO321,3,98081
2010,NUTS,2010,RO322,3,30685
2010,NUTS,2010,RO411,3,69207
2010,NUTS,2010,RO412,3,3531
2010,NUTS,2010,RO413,3,59798
2010,NUTS,2010,RO414,3,31190
2010,NUTS,2010,RO415,3,29393
2010,NUTS,2010,RO421,3,62739
2010,NUTS,2010,RO422,3,80696
2010,NUTS,2010,RO423,3,35945
2010,NUTS,2010,RO424,3,17840
2010,NUTS,2010,SE110,3,38366
2010,NUTS,2010,SE121,3,72785
2010,NUTS,2010,SE122,3,76257
2010,NUTS,2010,SE123,3,91797
2010,NUTS,2010,SE124,3,15963
2010,NUTS,2010,SE125,3,98583
2010,NUTS,2010,SE211,3,34887
2010,NUTS,2010,SE212,3,98994
2010,NUTS,2010,SE213,3,53388
2010,NUTS,2010,SE214,3,30765
2010,NUTS,2010,SE221,3,49025
2010,NUTS,2010,SE224,3,91329
2010,NUTS,2010,SE231,3,40227
2010,NUTS,2010,SE232,3,44729
2010,NUTS,2010,SE311,3,30844
2010,NUTS,2010,SE312,3,16969
2010,NUTS,2010,SE313,3,86982
2010,NUTS,2010,SE321,3,78316
2010,NUTS,2010,SE322,3,13144
2010,NUTS,2010,SE331,3,8513
2010,NUTS,2010,SE332,3,9413
2010,NUTS,2010,SI011,3,27491
2010,NUTS,2010,SI012,3,50207
2010,NUTS,2010,SI013,3,61610
2010,NUTS,2010,SI014,3,63011
2010,NUTS,2010,SI015,3,71784
2010,NUTS,2010,SI016,3,97967
2010,NUTS,2010,SI017,3,48905
2010,NUTS,2010,SI018,3,15044
2010,NUTS,2010,SI021,3,86111
2010,NUTS,2010,SI022,3,90799
2010,NUTS,2010,SI023,3,10401
2010,NUTS,2010,SI024,3,92554
2010,NUTS,2010,SK010,3,33785
2010,NUTS,2010,SK021,3,73436
2010,NUTS,2010,SK022,3,52293
2010,NUTS,2010,SK023,3,108
2010,NUTS,2010,SK031,3,73704
2010,NUTS,2010,SK032,3,50979
2010,NUTS,2010,SK041,3,51317
2010,NUTS,2010,SK042,3,51513
2010,NUTS,2010,TR100,3,23386
2010,NUTS,2010,TR211,3,35777
2010,NUTS,2010,TR212,3,6966
2010,NUTS,2010,TR213,3,47999
2010,NUTS,2010,TR221,3,12182
2010,NUTS,2010,TR222,3,37225
2010,NUTS,2010,TR310,3,1531
2010,NUTS,2010,TR321,3,52723
2010,NUTS,2010,TR322,3,42556
2010,NUTS,2010,TR323,3,77162
2010,NUTS,2010,TR331,3,47791
2010,NUTS,2010,TR332,3,65935
2010,NUTS,2010,TR333,3,84978
2010,NUTS,2010,TR334,3,66687
2010,NUTS,2010,TR411,3,75102
2010,NUTS,2010,TR412,3,7605
2010,NUTS,2010,TR413,3,52703
2010,NUTS,2010,TR421,3,81641
2010,NUTS,2010,TR422,3,48206
2010,NUTS,2010,TR423,3,20685
2010,NUTS,2010,TR424,3,67094
2010,NUTS,2010,TR425,3,373
2010,NUTS,2010,TR510,3,49063
2010,NUTS,2010,TR521,3,93227
2010,NUTS,2010,TR522,3,48268
2010,NUTS,2010,TR611,3,20586
2010,NUTS,2010,TR612,3,56384
2010,NUTS,2010,TR613,3,51250
2010,NUTS,2010,TR621,3,30957
2010,NUTS,2010,TR622,3,96028
2010,NUTS,2010,TR631,3,96624
2010,NUTS,2010,TR632,3,70233
2010,NUTS,2010,TR633,3,39287
2010,NUTS,2010,TR711,3,61199
2010,NUTS,2010,TR712,3,29351
2010,NUTS,2010,TR713,3,32417
2010,NUTS,2010,TR714,3,26942
2010,NUTS,2010,TR715,3,99864
2010,NUTS,2010,TR721,3,92374
2010,NUTS,2010,TR722,3,16877
2010,NUTS,2010,TR723,3,55762
2010,NUTS,2010,TR811,3,95682
2010,NUTS,2010,TR812,3,88145
2010,NUTS,2010,TR813,3,90176
2010,NUTS,2010,TR821,3,9780
2010,NUTS,2010,TR822,3,61501
2010,NUTS,2010,TR823,3,90970
2010,NUTS,2010,TR831,3,64844
2010,NUTS,2010,TR832,3,74703
2010,NUTS,2010,TR833,3,69979
2010,NUTS,2010,TR834,3,85005
2010,NUTS,2010,TR901,3,26324
2010,NUTS,2010,TR902,3,55913
2010,NUTS,2010,TR903,3,8748
2010,NUTS,2010,TR904,3,741
2010,NUTS,2010,TR905,3,58813
2010,NUTS,2010,TR906,3,20789
2010,NUTS,2010,TRA11,3,75624
2010,NUTS,2010,TRA12,3,46875
2010,NUTS,2010,TRA13,3,2492
2010,NUTS,2010,TRA21,3,92392
2010,NUTS,2010,TRA22,3,93608
2010,NUTS,2010,TRA23,3,39200
2010,NUTS,2010,TRA24,3,11205
2010,NUTS,2010,TRB11,3,15140
2010,NUTS,2010,TRB12,3,19040
2010,NUTS,2010,TRB13,3,61344
2010,NUTS,2010,TRB14,3,12034
2010,NUTS,2010,TRB21,3,83819
2010,NUTS,2010,TRB22,3,66278
2010,NUTS,2010,TRB23,3,52477
2010,NUTS,2010,TRB24,3,62291
2010,NUTS,2010,TRC11,3,24374
2010,NUTS,2010,TRC12,3,94913
2010,NUTS,2010,TRC13,3,41286
2010,NUTS,2010,TRC21,3,10437
2010,NUTS,2010,TRC22,3,38788
2010,NUTS,2010,TRC31,3,46541
2010,NUTS,2010,TRC32,3,5154
2010,NUTS,2010,TRC33,3,91279
2010,NUTS,2010,TRC34,3,98791
2010,NUTS,2010,UKC11,3,49316
2010,NUTS,2010,UKC12,3,83504
2010,NUTS,2010,UKC13,3,73287
2010,NUTS,2010,UKC14,3,39428
2010,NUTS,2010,UKC21,3,59148
2010,NUTS,2010,UKC22,3,46819
2010,NUTS,2010,UKC23,3,2916
2010,NUTS,2010,UKD11,3,53990
2010,NUTS,2010,UKD12,3,77602
2010,NUTS,2010,UKD31,3,73304
2010,NUTS,2010,UKD32,3,57952
2010,NUTS,2010,UKD41,3,75978
2010,NUTS,2010,UKD42,3,57656
2010,NUTS,2010,UKD43,3,93589
2010,NUTS,2010,UKD61,3,55860
2010,NUTS,2010,UKD62,3,88583
2010,NUTS,2010,UKD63,3,19330
2010,NUTS,2010,UKD71,3,44678
2010,NUTS,2010,UKD72,3,33694
2010,NUTS,2010,UKD73,3,9243
2010,NUTS,2010,UKD74,3,2550
2010,NUTS,2010,UKE11,3,34761
2010,NUTS,2010,UKE12,3,1908
2010,NUTS,2010,UKE13,3,96066
2010,NUTS,2010,UKE21,3,25651
2010,NUTS,2010,UKE22,3,40734
2010,NUTS,2010,UKE31,3,10525
2010,NUTS,2010,UKE32,3,90039
2010,NUTS,2010,UKE41,3,634
2010,NUTS,2010,UKE42,3,99091
2010,NUTS,2010,UKE44,3,46321
2010,NUTS,2010,UKE45,3,60419
2010,NUTS,2010,UKF11,3,87382
2010,NUTS,2010,UKF12,3,8301
2010,NUTS,2010,UKF13,3,46373
2010,NUTS,2010,UKF14,3,91358
2010,NUTS,2010,UKF15,3,69244
2010,NUTS,2010,UKF16,3,63528
2010,NUTS,2010,UKF21,3,45064
2010,NUTS,2010,UKF22,3,43201
2010,NUTS,2010,UKF24,3,17934
2010,NUTS,2010,UKF25,3,93968
2010,NUTS,2010,UKF30,3,8456
2010,NUTS,2010,UKG11,3,89084
2010,NUTS,2010,UKG12,3,33564
2010,NUTS,2010,UKG13,3,77537
2010,NUTS,2010,UKG21,3,76870
2010,NUTS,2010,UKG22,3,73520
2010,NUTS,2010,UKG23,3,36339
2010,NUTS,2010,UKG24,3,80905
2010,NUTS,2010,UKG31,3,86758
2010,NUTS,2010,UKG32,3,88435
2010,NUTS,2010,UKG33,3,5617
2010,NUTS,2010,UKG36,3,17491
2010,NUTS,2010,UKG37,3,56908
2010,NUTS,2010,UKG38,3,79850
2010,NUTS,2010,UKG39,3,24108
2010,NUTS,2010,UKH11,3,728
2010,NUTS,2010,UKH12,3,54876
2010,NUTS,2010,UKH13,3,90872
2010,NUTS,2010,UKH14,3,4591
2010,NUTS,2010,UKH21,3,79877
2010,NUTS,2010,UKH23,3,80776
2010,NUTS,2010,UKH24,3,31298
2010,NUTS,2010,UKH25,3,94075
2010,NUTS,2010,UKH31,3,45619
2010,NUTS,2010,UKH32,3,2684
2010,NUTS,2010,UKH33,3,38215
2010,NUTS,2010,UKI11,3,57878
2010,NUTS,2010,UKI12,3,61636
2010,NUTS,2010,UKI21,3,8752
2010,NUTS,2010,UKI22,3,10952
2010,NUTS,2010,UKI23,3,99307
2010,NUTS,2010,UKJ11,3,33598
2010,NUTS,2010,UKJ12,3,12961
2010,NUTS,2010,UKJ13,3,77626
2010,NUTS,2010,UKJ14,3,57353
2010,NUTS,2010,UKJ21,3,91154
2010,NUTS,2010,UKJ22,3,88177
2010,NUTS,2010,UKJ23,3,24645
2010,NUTS,2010,UKJ24,3,91968
2010,NUTS,2010,UKJ31,3,87000
2010,NUTS,2010,UKJ32,3,5919
2010,NUTS,2010,UKJ33,3,81700
2010,NUTS,2010,UKJ34,3,75337
2010,NUTS,2010,UKJ41,3,69344
2010,NUTS,2010,UKJ42,3,658
2010,NUTS,2010,UKK11,3,67837
2010,NUTS,2010,UKK12,3,66871
2010,NUTS,2010,UKK13,3,85097
2010,NUTS,2010,UKK14,3,49751
2010,NUTS,2010,UKK15,3,45130
2010,NUTS,2010,UKK21,3,27644
2010,NUTS,2010,UKK22,3,30753
2010,NUTS,2010,UKK23,3,26100
2010,NUTS,2010,UKK30,3,69640
2010,NUTS,2010,UKK41,3,89462
2010,NUTS,2010,UKK42,3,55133
2010,NUTS,2010,UKK43,3,5058
2010,NUTS,2010,UKL11,3,91543
2010,NUTS,2010,UKL12,3,23214
2010,NUTS,2010,UKL13,3,91341
2010,NUTS,2010,UKL14,3,14055
2010,NUTS,2010,UKL15,3,94190
2010,NUTS,2010,UKL16,3,42781
2010,NUTS,2010,UKL17,3,84006
2010,NUTS,2010,UKL18,3,29972
2010,NUTS,2010,UKL21,3,41260
2010,NUTS,2010,UKL22,3,74554
2010,NUTS,2010,UKL23,3,88929
2010,NUTS,2010,UKL24,3,54496
2010,NUTS,2010,UKM21,3,50314
2010,NUTS,2010,UKM22,3,30033
2010,NUTS,2010,UKM23,3,18430
2010,NUTS,2010,UKM24,3,8760
2010,NUTS,2010,UKM25,3,21935
2010,NUTS,2010,UKM26,3,54929
2010,NUTS,2010,UKM27,3,40251
2010,NUTS,2010,UKM28,3,15818
2010,NUTS,2010,UKM31,3,63125
2010,NUTS,2010,UKM32,3,14141
2010,NUTS,2010,UKM33,3,67926
2010,NUTS,2010,UKM34,3,46234
2010,NUTS,2010,UKM35,3,29948
2010,NUTS,2010,UKM36,3,18060
2010,NUTS,2010,UKM37,3,40209
2010,NUTS,2010,UKM38,3,15757
2010,NUTS,2010,UKM50,3,35540
2010,NUTS,2010,UKM61,3,87291
2010,NUTS,2010,UKM62,3,75982
2010,NUTS,2010,UKM63,3,25088
2010,NUTS,2010,UKM64,3,61641
2010,NUTS,2010,UKM65,3,27691
2010,NUTS,2010,UKM66,3,39913
2010,NUTS,2010,UKN01,3,65039
2010,NUTS,2010,UKN02,3,37618
