year,region_type,region_year_spec,region_id,region_level,mugka
2011,NUTS,2010,ITG11,3,349185
2011,NUTS,2010,ITG12,3,463532
2011,NUTS,2010,ITG13,3,794758
2011,NUTS,2010,ITG14,3,237763
2011,NUTS,2010,ITG15,3,311428
2011,NUTS,2010,ITG16,3,915540
2011,NUTS,2010,ITG17,3,561390
2011,NUTS,2010,ITG18,3,193974
2011,NUTS,2010,ITG19,3,113406
2011,NUTS,2010,ITG25,3,167000
2011,NUTS,2010,ITG26,3,797806
2011,NUTS,2010,ITG27,3,818901
2011,NUTS,2010,ITG28,3,941309
2011,NUTS,2010,ITG29,3,678277
2011,NUTS,2010,ITG2A,3,420672
2011,NUTS,2010,ITG2B,3,264952
2011,NUTS,2010,ITG2C,3,124833
2011,NUTS,2010,ITH10,3,739846
2011,NUTS,2010,ITH20,3,507913
2011,NUTS,2010,ITH31,3,28117
2011,NUTS,2010,ITH32,3,610493
2011,NUTS,2010,ITH33,3,733044
2011,NUTS,2010,ITH34,3,990314
2011,NUTS,2010,ITH35,3,480412
2011,NUTS,2010,ITH36,3,33508
2011,NUTS,2010,ITH37,3,453589
2011,NUTS,2010,ITH41,3,323779
2011,NUTS,2010,ITH42,3,171889
2011,NUTS,2010,ITH43,3,974823
2011,NUTS,2010,ITH44,3,169683
2011,NUTS,2010,ITH51,3,3229
2011,NUTS,2010,ITH52,3,764875
2011,NUTS,2010,ITH53,3,57613
2011,NUTS,2010,ITH54,3,876136
2011,NUTS,2010,ITH55,3,384044
2011,NUTS,2010,ITH56,3,267960
2011,NUTS,2010,ITH57,3,562475
2011,NUTS,2010,ITH58,3,399094
2011,NUTS,2010,ITH59,3,194647
2011,NUTS,2010,ITI11,3,735643
2011,NUTS,2010,ITI12,3,638548
2011,NUTS,2010,ITI13,3,32392
2011,NUTS,2010,ITI14,3,119503
2011,NUTS,2010,ITI15,3,327490
2011,NUTS,2010,ITI16,3,936005
2011,NUTS,2010,ITI17,3,874431
2011,NUTS,2010,ITI18,3,547623
2011,NUTS,2010,ITI19,3,285095
2011,NUTS,2010,ITI1A,3,907936
2011,NUTS,2010,ITI21,3,426919
2011,NUTS,2010,ITI22,3,784502
2011,NUTS,2010,ITI31,3,338599
2011,NUTS,2010,ITI32,3,702405
2011,NUTS,2010,ITI33,3,744768
2011,NUTS,2010,ITI34,3,524963
2011,NUTS,2010,ITI35,3,230469
2011,NUTS,2010,ITI41,3,904344
2011,NUTS,2010,ITI42,3,291652
2011,NUTS,2010,ITI43,3,84725
2011,NUTS,2010,ITI44,3,780342
2011,NUTS,2010,ITI45,3,290994
2011,NUTS,2010,LI000,3,668602
2011,NUTS,2010,LT001,3,418425
2011,NUTS,2010,LT002,3,216943
2011,NUTS,2010,LT003,3,798835
2011,NUTS,2010,LT004,3,934311
2011,NUTS,2010,LT005,3,174117
2011,NUTS,2010,LT006,3,989053
2011,NUTS,2010,LT007,3,126975
2011,NUTS,2010,LT008,3,559694
2011,NUTS,2010,LT009,3,112854
2011,NUTS,2010,LT00A,3,678333
2011,NUTS,2010,LU000,3,94370
2011,NUTS,2010,LV003,3,844578
2011,NUTS,2010,LV005,3,207598
2011,NUTS,2010,LV006,3,985447
2011,NUTS,2010,LV007,3,470480
2011,NUTS,2010,LV008,3,404600
2011,NUTS,2010,LV009,3,569459
2011,NUTS,2010,ME000,3,128655
2011,NUTS,2010,MK001,3,94141
2011,NUTS,2010,MK002,3,952284
2011,NUTS,2010,MK003,3,926321
2011,NUTS,2010,MK004,3,850400
2011,NUTS,2010,MK005,3,314888
2011,NUTS,2010,MK006,3,667721
2011,NUTS,2010,MK007,3,930162
2011,NUTS,2010,MK008,3,228283
2011,NUTS,2010,MT001,3,467401
2011,NUTS,2010,MT002,3,659208
2011,NUTS,2010,NL111,3,890071
2011,NUTS,2010,NL112,3,278324
2011,NUTS,2010,NL113,3,23052
2011,NUTS,2010,NL121,3,472463
2011,NUTS,2010,NL122,3,249761
2011,NUTS,2010,NL123,3,339653
2011,NUTS,2010,NL131,3,14749
2011,NUTS,2010,NL132,3,370899
2011,NUTS,2010,NL133,3,845007
2011,NUTS,2010,NL211,3,534991
2011,NUTS,2010,NL212,3,597431
2011,NUTS,2010,NL213,3,521788
2011,NUTS,2010,NL221,3,703069
2011,NUTS,2010,NL224,3,427852
2011,NUTS,2010,NL225,3,545998
2011,NUTS,2010,NL226,3,873176
2011,NUTS,2010,NL230,3,236753
2011,NUTS,2010,NL310,3,676601
2011,NUTS,2010,NL321,3,70549
2011,NUTS,2010,NL322,3,34582
2011,NUTS,2010,NL323,3,108541
2011,NUTS,2010,NL324,3,882688
2011,NUTS,2010,NL325,3,24810
2011,NUTS,2010,NL326,3,326718
2011,NUTS,2010,NL327,3,459190
2011,NUTS,2010,NL332,3,561504
2011,NUTS,2010,NL333,3,803559
2011,NUTS,2010,NL337,3,846494
2011,NUTS,2010,NL338,3,226914
2011,NUTS,2010,NL339,3,749488
2011,NUTS,2010,NL33A,3,454629
2011,NUTS,2010,NL341,3,591189
2011,NUTS,2010,NL342,3,611383
2011,NUTS,2010,NL411,3,657524
2011,NUTS,2010,NL412,3,294305
2011,NUTS,2010,NL413,3,857064
2011,NUTS,2010,NL414,3,140383
2011,NUTS,2010,NL421,3,262206
2011,NUTS,2010,NL422,3,233385
2011,NUTS,2010,NL423,3,310693
2011,NUTS,2010,NO011,3,904206
2011,NUTS,2010,NO012,3,471074
2011,NUTS,2010,NO021,3,413799
2011,NUTS,2010,NO022,3,107190
2011,NUTS,2010,NO031,3,972184
2011,NUTS,2010,NO032,3,37000
2011,NUTS,2010,NO033,3,766656
2011,NUTS,2010,NO034,3,884182
2011,NUTS,2010,NO041,3,44762
2011,NUTS,2010,NO042,3,698913
2011,NUTS,2010,NO043,3,376991
2011,NUTS,2010,NO051,3,252695
2011,NUTS,2010,NO052,3,551515
2011,NUTS,2010,NO053,3,283806
2011,NUTS,2010,NO061,3,62016
2011,NUTS,2010,NO062,3,429938
2011,NUTS,2010,NO071,3,202156
2011,NUTS,2010,NO072,3,614990
2011,NUTS,2010,NO073,3,441885
2011,NUTS,2010,PL113,3,513321
2011,NUTS,2010,PL114,3,849712
2011,NUTS,2010,PL115,3,571128
2011,NUTS,2010,PL116,3,859143
2011,NUTS,2010,PL117,3,453382
2011,NUTS,2010,PL121,3,489357
2011,NUTS,2010,PL122,3,544378
2011,NUTS,2010,PL127,3,517909
2011,NUTS,2010,PL128,3,298407
2011,NUTS,2010,PL129,3,179534
2011,NUTS,2010,PL12A,3,438851
2011,NUTS,2010,PL213,3,604480
2011,NUTS,2010,PL214,3,934841
2011,NUTS,2010,PL215,3,698517
2011,NUTS,2010,PL216,3,783981
2011,NUTS,2010,PL217,3,390413
2011,NUTS,2010,PL224,3,803353
2011,NUTS,2010,PL225,3,212101
2011,NUTS,2010,PL227,3,359873
2011,NUTS,2010,PL228,3,281483
2011,NUTS,2010,PL229,3,424710
2011,NUTS,2010,PL22A,3,993599
2011,NUTS,2010,PL22B,3,181815
2011,NUTS,2010,PL22C,3,533803
2011,NUTS,2010,PL311,3,188806
2011,NUTS,2010,PL312,3,577480
2011,NUTS,2010,PL314,3,354367
2011,NUTS,2010,PL315,3,105431
2011,NUTS,2010,PL323,3,429949
2011,NUTS,2010,PL324,3,76180
2011,NUTS,2010,PL325,3,513997
2011,NUTS,2010,PL326,3,963849
2011,NUTS,2010,PL331,3,14565
2011,NUTS,2010,PL332,3,479287
2011,NUTS,2010,PL343,3,739345
2011,NUTS,2010,PL344,3,923853
2011,NUTS,2010,PL345,3,36992
2011,NUTS,2010,PL411,3,85510
2011,NUTS,2010,PL414,3,203898
2011,NUTS,2010,PL415,3,665814
2011,NUTS,2010,PL416,3,318002
2011,NUTS,2010,PL417,3,200655
2011,NUTS,2010,PL418,3,457073
2011,NUTS,2010,PL422,3,498559
2011,NUTS,2010,PL423,3,900076
2011,NUTS,2010,PL424,3,42254
2011,NUTS,2010,PL425,3,597710
2011,NUTS,2010,PL431,3,970169
2011,NUTS,2010,PL432,3,898386
2011,NUTS,2010,PL514,3,650104
2011,NUTS,2010,PL515,3,710876
2011,NUTS,2010,PL516,3,956439
2011,NUTS,2010,PL517,3,895983
2011,NUTS,2010,PL518,3,669056
2011,NUTS,2010,PL521,3,830503
2011,NUTS,2010,PL522,3,664994
2011,NUTS,2010,PL613,3,684053
2011,NUTS,2010,PL614,3,977033
2011,NUTS,2010,PL615,3,43694
2011,NUTS,2010,PL621,3,293791
2011,NUTS,2010,PL622,3,747063
2011,NUTS,2010,PL623,3,419348
2011,NUTS,2010,PL631,3,192687
2011,NUTS,2010,PL633,3,687005
2011,NUTS,2010,PL634,3,590679
2011,NUTS,2010,PL635,3,67393
2011,NUTS,2010,PT111,3,201792
2011,NUTS,2010,PT112,3,448652
2011,NUTS,2010,PT113,3,141795
2011,NUTS,2010,PT114,3,241989
2011,NUTS,2010,PT115,3,370890
2011,NUTS,2010,PT116,3,453422
2011,NUTS,2010,PT117,3,863089
2011,NUTS,2010,PT118,3,22715
2011,NUTS,2010,PT150,3,102861
2011,NUTS,2010,PT161,3,564275
2011,NUTS,2010,PT162,3,158355
2011,NUTS,2010,PT163,3,176525
2011,NUTS,2010,PT164,3,574898
2011,NUTS,2010,PT165,3,703277
2011,NUTS,2010,PT166,3,771202
2011,NUTS,2010,PT167,3,188194
2011,NUTS,2010,PT168,3,835675
2011,NUTS,2010,PT169,3,34791
2011,NUTS,2010,PT16A,3,125827
2011,NUTS,2010,PT16B,3,270947
2011,NUTS,2010,PT16C,3,502882
2011,NUTS,2010,PT171,3,624501
2011,NUTS,2010,PT172,3,309340
2011,NUTS,2010,PT181,3,148089
2011,NUTS,2010,PT182,3,204753
2011,NUTS,2010,PT183,3,115128
2011,NUTS,2010,PT184,3,772619
2011,NUTS,2010,PT185,3,160072
2011,NUTS,2010,PT200,3,771547
2011,NUTS,2010,PT300,3,535577
2011,NUTS,2010,RO111,3,545990
2011,NUTS,2010,RO112,3,257919
2011,NUTS,2010,RO113,3,551224
2011,NUTS,2010,RO114,3,11017
2011,NUTS,2010,RO115,3,126283
2011,NUTS,2010,RO116,3,541614
2011,NUTS,2010,RO121,3,397639
2011,NUTS,2010,RO122,3,619121
2011,NUTS,2010,RO123,3,139723
2011,NUTS,2010,RO124,3,919220
2011,NUTS,2010,RO125,3,345143
2011,NUTS,2010,RO126,3,229170
2011,NUTS,2010,RO211,3,695520
2011,NUTS,2010,RO212,3,203851
2011,NUTS,2010,RO213,3,932501
2011,NUTS,2010,RO214,3,598380
2011,NUTS,2010,RO215,3,504139
2011,NUTS,2010,RO216,3,991217
2011,NUTS,2010,RO221,3,873675
2011,NUTS,2010,RO222,3,698643
2011,NUTS,2010,RO223,3,535080
2011,NUTS,2010,RO224,3,269561
2011,NUTS,2010,RO225,3,338827
2011,NUTS,2010,RO226,3,899765
2011,NUTS,2010,RO311,3,535443
2011,NUTS,2010,RO312,3,20871
2011,NUTS,2010,RO313,3,101749
2011,NUTS,2010,RO314,3,100114
2011,NUTS,2010,RO315,3,142239
2011,NUTS,2010,RO316,3,472604
2011,NUTS,2010,RO317,3,544730
2011,NUTS,2010,RO321,3,55620
2011,NUTS,2010,RO322,3,871051
2011,NUTS,2010,RO411,3,998717
2011,NUTS,2010,RO412,3,575279
2011,NUTS,2010,RO413,3,924478
2011,NUTS,2010,RO414,3,311008
2011,NUTS,2010,RO415,3,208453
2011,NUTS,2010,RO421,3,265745
2011,NUTS,2010,RO422,3,948697
2011,NUTS,2010,RO423,3,865003
2011,NUTS,2010,RO424,3,161877
2011,NUTS,2010,SE110,3,389600
2011,NUTS,2010,SE121,3,307249
2011,NUTS,2010,SE122,3,590845
2011,NUTS,2010,SE123,3,546930
2011,NUTS,2010,SE124,3,590499
2011,NUTS,2010,SE125,3,462675
2011,NUTS,2010,SE211,3,234464
2011,NUTS,2010,SE212,3,564668
2011,NUTS,2010,SE213,3,563887
2011,NUTS,2010,SE214,3,448105
2011,NUTS,2010,SE221,3,820291
2011,NUTS,2010,SE224,3,993017
2011,NUTS,2010,SE231,3,703843
2011,NUTS,2010,SE232,3,978590
2011,NUTS,2010,SE311,3,654832
2011,NUTS,2010,SE312,3,490356
2011,NUTS,2010,SE313,3,193730
2011,NUTS,2010,SE321,3,940485
2011,NUTS,2010,SE322,3,864083
2011,NUTS,2010,SE331,3,556138
2011,NUTS,2010,SE332,3,562462
2011,NUTS,2010,SI011,3,403684
2011,NUTS,2010,SI012,3,593149
2011,NUTS,2010,SI013,3,618728
2011,NUTS,2010,SI014,3,347027
2011,NUTS,2010,SI015,3,543487
2011,NUTS,2010,SI016,3,615052
2011,NUTS,2010,SI017,3,725869
2011,NUTS,2010,SI018,3,704559
2011,NUTS,2010,SI021,3,18971
2011,NUTS,2010,SI022,3,435983
2011,NUTS,2010,SI023,3,644326
2011,NUTS,2010,SI024,3,540500
2011,NUTS,2010,SK010,3,113924
2011,NUTS,2010,SK021,3,639688
2011,NUTS,2010,SK022,3,860788
2011,NUTS,2010,SK023,3,89140
2011,NUTS,2010,SK031,3,762771
2011,NUTS,2010,SK032,3,502195
2011,NUTS,2010,SK041,3,766793
2011,NUTS,2010,SK042,3,659177
2011,NUTS,2010,TR100,3,690075
2011,NUTS,2010,TR211,3,565503
2011,NUTS,2010,TR212,3,956833
2011,NUTS,2010,TR213,3,767051
2011,NUTS,2010,TR221,3,612523
2011,NUTS,2010,TR222,3,608813
2011,NUTS,2010,TR310,3,494392
2011,NUTS,2010,TR321,3,97859
2011,NUTS,2010,TR322,3,359518
2011,NUTS,2010,TR323,3,556189
2011,NUTS,2010,TR331,3,896392
2011,NUTS,2010,TR332,3,699722
2011,NUTS,2010,TR333,3,65585
2011,NUTS,2010,TR334,3,13329
2011,NUTS,2010,TR411,3,753388
2011,NUTS,2010,TR412,3,371839
2011,NUTS,2010,TR413,3,699825
2011,NUTS,2010,TR421,3,958798
2011,NUTS,2010,TR422,3,454012
2011,NUTS,2010,TR423,3,924943
2011,NUTS,2010,TR424,3,683885
2011,NUTS,2010,TR425,3,246032
2011,NUTS,2010,TR510,3,354225
2011,NUTS,2010,TR521,3,801881
2011,NUTS,2010,TR522,3,460070
2011,NUTS,2010,TR611,3,283857
2011,NUTS,2010,TR612,3,967795
2011,NUTS,2010,TR613,3,150924
2011,NUTS,2010,TR621,3,753656
2011,NUTS,2010,TR622,3,996411
2011,NUTS,2010,TR631,3,466311
2011,NUTS,2010,TR632,3,558136
2011,NUTS,2010,TR633,3,715092
2011,NUTS,2010,TR711,3,18792
2011,NUTS,2010,TR712,3,570646
2011,NUTS,2010,TR713,3,857662
2011,NUTS,2010,TR714,3,838423
2011,NUTS,2010,TR715,3,597644
2011,NUTS,2010,TR721,3,539034
2011,NUTS,2010,TR722,3,609425
2011,NUTS,2010,TR723,3,466976
2011,NUTS,2010,TR811,3,449403
2011,NUTS,2010,TR812,3,851172
2011,NUTS,2010,TR813,3,718325
2011,NUTS,2010,TR821,3,244170
2011,NUTS,2010,TR822,3,254711
2011,NUTS,2010,TR823,3,301234
2011,NUTS,2010,TR831,3,196165
2011,NUTS,2010,TR832,3,159987
2011,NUTS,2010,TR833,3,673566
2011,NUTS,2010,TR834,3,370123
2011,NUTS,2010,TR901,3,68327
2011,NUTS,2010,TR902,3,930870
2011,NUTS,2010,TR903,3,11746
2011,NUTS,2010,TR904,3,190561
2011,NUTS,2010,TR905,3,734131
2011,NUTS,2010,TR906,3,779649
2011,NUTS,2010,TRA11,3,554334
2011,NUTS,2010,TRA12,3,110536
2011,NUTS,2010,TRA13,3,206574
2011,NUTS,2010,TRA21,3,443383
2011,NUTS,2010,TRA22,3,630171
2011,NUTS,2010,TRA23,3,961108
2011,NUTS,2010,TRA24,3,715093
2011,NUTS,2010,TRB11,3,6773
2011,NUTS,2010,TRB12,3,992422
2011,NUTS,2010,TRB13,3,104881
2011,NUTS,2010,TRB14,3,5737
2011,NUTS,2010,TRB21,3,104474
2011,NUTS,2010,TRB22,3,469939
2011,NUTS,2010,TRB23,3,269856
2011,NUTS,2010,TRB24,3,350885
2011,NUTS,2010,TRC11,3,978350
2011,NUTS,2010,TRC12,3,30822
2011,NUTS,2010,TRC13,3,843725
2011,NUTS,2010,TRC21,3,569497
2011,NUTS,2010,TRC22,3,410200
2011,NUTS,2010,TRC31,3,757765
2011,NUTS,2010,TRC32,3,348707
2011,NUTS,2010,TRC33,3,60889
2011,NUTS,2010,TRC34,3,342500
2011,NUTS,2010,UKC11,3,985216
2011,NUTS,2010,UKC12,3,336076
2011,NUTS,2010,UKC13,3,104792
2011,NUTS,2010,UKC14,3,768813
2011,NUTS,2010,UKC21,3,372739
2011,NUTS,2010,UKC22,3,779119
2011,NUTS,2010,UKC23,3,210015
2011,NUTS,2010,UKD11,3,133499
2011,NUTS,2010,UKD12,3,242958
2011,NUTS,2010,UKD31,3,233154
2011,NUTS,2010,UKD32,3,743668
2011,NUTS,2010,UKD41,3,238754
2011,NUTS,2010,UKD42,3,664243
2011,NUTS,2010,UKD43,3,975143
2011,NUTS,2010,UKD61,3,470133
2011,NUTS,2010,UKD62,3,540172
2011,NUTS,2010,UKD63,3,385657
2011,NUTS,2010,UKD71,3,518671
2011,NUTS,2010,UKD72,3,323346
2011,NUTS,2010,UKD73,3,393927
2011,NUTS,2010,UKD74,3,455446
2011,NUTS,2010,UKE11,3,345167
2011,NUTS,2010,UKE12,3,569425
2011,NUTS,2010,UKE13,3,243385
2011,NUTS,2010,UKE21,3,628365
2011,NUTS,2010,UKE22,3,611474
2011,NUTS,2010,UKE31,3,131739
2011,NUTS,2010,UKE32,3,450437
2011,NUTS,2010,UKE41,3,168954
2011,NUTS,2010,UKE42,3,969514
2011,NUTS,2010,UKE44,3,61838
2011,NUTS,2010,UKE45,3,988776
2011,NUTS,2010,UKF11,3,202114
2011,NUTS,2010,UKF12,3,897112
2011,NUTS,2010,UKF13,3,821338
2011,NUTS,2010,UKF14,3,938559
2011,NUTS,2010,UKF15,3,405376
2011,NUTS,2010,UKF16,3,188577
2011,NUTS,2010,UKF21,3,101163
2011,NUTS,2010,UKF22,3,439144
2011,NUTS,2010,UKF24,3,323785
2011,NUTS,2010,UKF25,3,896202
2011,NUTS,2010,UKF30,3,173280
2011,NUTS,2010,UKG11,3,726407
2011,NUTS,2010,UKG12,3,881691
2011,NUTS,2010,UKG13,3,970074
2011,NUTS,2010,UKG21,3,980503
2011,NUTS,2010,UKG22,3,820577
2011,NUTS,2010,UKG23,3,388867
2011,NUTS,2010,UKG24,3,994795
2011,NUTS,2010,UKG31,3,665030
2011,NUTS,2010,UKG32,3,824993
2011,NUTS,2010,UKG33,3,753162
2011,NUTS,2010,UKG36,3,432530
2011,NUTS,2010,UKG37,3,237431
2011,NUTS,2010,UKG38,3,984437
2011,NUTS,2010,UKG39,3,736092
2011,NUTS,2010,UKH11,3,342891
2011,NUTS,2010,UKH12,3,468807
2011,NUTS,2010,UKH13,3,516961
2011,NUTS,2010,UKH14,3,949906
2011,NUTS,2010,UKH21,3,802477
2011,NUTS,2010,UKH23,3,116592
2011,NUTS,2010,UKH24,3,218216
2011,NUTS,2010,UKH25,3,609304
2011,NUTS,2010,UKH31,3,228572
2011,NUTS,2010,UKH32,3,589685
2011,NUTS,2010,UKH33,3,250311
2011,NUTS,2010,UKI11,3,305152
2011,NUTS,2010,UKI12,3,645229
2011,NUTS,2010,UKI21,3,509633
2011,NUTS,2010,UKI22,3,664836
2011,NUTS,2010,UKI23,3,231977
2011,NUTS,2010,UKJ11,3,499286
2011,NUTS,2010,UKJ12,3,376606
2011,NUTS,2010,UKJ13,3,535133
2011,NUTS,2010,UKJ14,3,743760
2011,NUTS,2010,UKJ21,3,454061
2011,NUTS,2010,UKJ22,3,959600
2011,NUTS,2010,UKJ23,3,74326
2011,NUTS,2010,UKJ24,3,703706
2011,NUTS,2010,UKJ31,3,462513
2011,NUTS,2010,UKJ32,3,966168
2011,NUTS,2010,UKJ33,3,77813
2011,NUTS,2010,UKJ34,3,438170
2011,NUTS,2010,UKJ41,3,594118
2011,NUTS,2010,UKJ42,3,484077
2011,NUTS,2010,UKK11,3,444835
2011,NUTS,2010,UKK12,3,578700
2011,NUTS,2010,UKK13,3,388709
2011,NUTS,2010,UKK14,3,130131
2011,NUTS,2010,UKK15,3,613918
2011,NUTS,2010,UKK21,3,54523
2011,NUTS,2010,UKK22,3,452483
2011,NUTS,2010,UKK23,3,804155
2011,NUTS,2010,UKK30,3,850654
2011,NUTS,2010,UKK41,3,18691
2011,NUTS,2010,UKK42,3,810753
2011,NUTS,2010,UKK43,3,316131
2011,NUTS,2010,UKL11,3,946261
2011,NUTS,2010,UKL12,3,728890
2011,NUTS,2010,UKL13,3,50394
2011,NUTS,2010,UKL14,3,365503
2011,NUTS,2010,UKL15,3,595368
2011,NUTS,2010,UKL16,3,940779
2011,NUTS,2010,UKL17,3,602521
2011,NUTS,2010,UKL18,3,873684
2011,NUTS,2010,UKL21,3,696851
2011,NUTS,2010,UKL22,3,971838
2011,NUTS,2010,UKL23,3,829739
2011,NUTS,2010,UKL24,3,393542
2011,NUTS,2010,UKM21,3,566435
2011,NUTS,2010,UKM22,3,751762
2011,NUTS,2010,UKM23,3,111656
2011,NUTS,2010,UKM24,3,149565
2011,NUTS,2010,UKM25,3,580533
2011,NUTS,2010,UKM26,3,357055
2011,NUTS,2010,UKM27,3,223701
2011,NUTS,2010,UKM28,3,325142
2011,NUTS,2010,UKM31,3,998041
2011,NUTS,2010,UKM32,3,260438
2011,NUTS,2010,UKM33,3,660225
2011,NUTS,2010,UKM34,3,580197
2011,NUTS,2010,UKM35,3,874255
2011,NUTS,2010,UKM36,3,815759
2011,NUTS,2010,UKM37,3,41420
2011,NUTS,2010,UKM38,3,724732
2011,NUTS,2010,UKM50,3,818865
2011,NUTS,2010,UKM61,3,337155
2011,NUTS,2010,UKM62,3,128574
2011,NUTS,2010,UKM63,3,604737
2011,NUTS,2010,UKM64,3,442198
2011,NUTS,2010,UKM65,3,718966
2011,NUTS,2010,UKM66,3,119805
2011,NUTS,2010,UKN01,3,301182
2011,NUTS,2010,UKN02,3,475596
2011,NUTS,2010,UKN03,3,772023
2011,NUTS,2010,UKN04,3,761565
2011,NUTS,2010,UKN05,3,499620
2012,NUTS,2010,AT,0,701416
2012,NUTS,2010,BE,0,944088
2012,NUTS,2010,BG,0,368943
2012,NUTS,2010,CH,0,243879
2012,NUTS,2010,CY,0,62627
2012,NUTS,2010,CZ,0,125843
2012,NUTS,2010,DE,0,623992
2012,NUTS,2010,DK,0,47854
2012,NUTS,2010,EE,0,221167
2012,NUTS,2010,EL,0,617472
2012,NUTS,2010,ES,0,580305
2012,NUTS,2010,FI,0,435369
2012,NUTS,2010,FR,0,761865
2012,NUTS,2010,HR,0,933883
2012,NUTS,2010,HU,0,610467
2012,NUTS,2010,IE,0,313714
2012,NUTS,2010,IS,0,483429
2012,NUTS,2010,IT,0,477183
2012,NUTS,2010,LI,0,533732
2012,NUTS,2010,LT,0,739209
2012,NUTS,2010,LU,0,72121
2012,NUTS,2010,LV,0,118350
2012,NUTS,2010,ME,0,264231
2012,NUTS,2010,MK,0,372647
2012,NUTS,2010,MT,0,749410
2012,NUTS,2010,NL,0,866920
2012,NUTS,2010,NO,0,503494
2012,NUTS,2010,PL,0,239045
2012,NUTS,2010,PT,0,448354
2012,NUTS,2010,RO,0,179719
2012,NUTS,2010,SE,0,727537
2012,NUTS,2010,SI,0,108996
2012,NUTS,2010,SK,0,17173
2012,NUTS,2010,TR,0,91928
2012,NUTS,2010,UK,0,952168
2012,NUTS,2010,AT1,1,950263
2012,NUTS,2010,AT2,1,466789
2012,NUTS,2010,AT3,1,779803
2012,NUTS,2010,BE1,1,737805
2012,NUTS,2010,BE2,1,865414
2012,NUTS,2010,BE3,1,790236
2012,NUTS,2010,BG3,1,994649
2012,NUTS,2010,BG4,1,244466
2012,NUTS,2010,CH0,1,234647
2012,NUTS,2010,CY0,1,627908
2012,NUTS,2010,CZ0,1,648098
2012,NUTS,2010,DE1,1,615182
2012,NUTS,2010,DE2,1,331956
2012,NUTS,2010,DE3,1,680249
2012,NUTS,2010,DE4,1,552800
2012,NUTS,2010,DE5,1,135140
2012,NUTS,2010,DE6,1,139033
2012,NUTS,2010,DE7,1,189849
2012,NUTS,2010,DE8,1,607014
2012,NUTS,2010,DE9,1,165761
2012,NUTS,2010,DEA,1,444019
2012,NUTS,2010,DEB,1,178875
2012,NUTS,2010,DEC,1,866449
2012,NUTS,2010,DED,1,489531
2012,NUTS,2010,DEE,1,217523
2012,NUTS,2010,DEF,1,695296
2012,NUTS,2010,DEG,1,226994
2012,NUTS,2010,DK0,1,18572
2012,NUTS,2010,EE0,1,278985
2012,NUTS,2010,EL1,1,475533
2012,NUTS,2010,EL2,1,745397
2012,NUTS,2010,EL3,1,986301
2012,NUTS,2010,EL4,1,230326
2012,NUTS,2010,ES1,1,891827
2012,NUTS,2010,ES2,1,233901
2012,NUTS,2010,ES3,1,408690
2012,NUTS,2010,ES4,1,829020
2012,NUTS,2010,ES5,1,712125
2012,NUTS,2010,ES6,1,129428
2012,NUTS,2010,ES7,1,345953
2012,NUTS,2010,FI1,1,814637
2012,NUTS,2010,FI2,1,359853
2012,NUTS,2010,FR1,1,700872
2012,NUTS,2010,FR2,1,572526
2012,NUTS,2010,FR3,1,559941
2012,NUTS,2010,FR4,1,745079
2012,NUTS,2010,FR5,1,458452
2012,NUTS,2010,FR6,1,101092
2012,NUTS,2010,FR7,1,827798
2012,NUTS,2010,FR8,1,928525
2012,NUTS,2010,FR9,1,498951
2012,NUTS,2010,HR0,1,216948
2012,NUTS,2010,HU1,1,116051
2012,NUTS,2010,HU2,1,671666
2012,NUTS,2010,HU3,1,868247
2012,NUTS,2010,IE0,1,860085
2012,NUTS,2010,IS0,1,815489
2012,NUTS,2010,ITC,1,982854
2012,NUTS,2010,ITF,1,983373
2012,NUTS,2010,ITG,1,698803
2012,NUTS,2010,ITH,1,981549
2012,NUTS,2010,ITI,1,168662
2012,NUTS,2010,LI0,1,97347
2012,NUTS,2010,LT0,1,439499
2012,NUTS,2010,LU0,1,642984
2012,NUTS,2010,LV0,1,766120
2012,NUTS,2010,ME0,1,317144
2012,NUTS,2010,MK0,1,171805
2012,NUTS,2010,MT0,1,718191
2012,NUTS,2010,NL1,1,126774
2012,NUTS,2010,NL2,1,113697
2012,NUTS,2010,NL3,1,939525
2012,NUTS,2010,NL4,1,2234
2012,NUTS,2010,NO0,1,989508
2012,NUTS,2010,N_A,1,646082
2012,NUTS,2010,PL1,1,40139
2012,NUTS,2010,PL2,1,245603
2012,NUTS,2010,PL3,1,619943
2012,NUTS,2010,PL4,1,297738
2012,NUTS,2010,PL5,1,394084
2012,NUTS,2010,PL6,1,126025
2012,NUTS,2010,PT1,1,717437
2012,NUTS,2010,PT2,1,745238
2012,NUTS,2010,PT3,1,379001
2012,NUTS,2010,RO1,1,706421
2012,NUTS,2010,RO2,1,983534
2012,NUTS,2010,RO3,1,725062
2012,NUTS,2010,RO4,1,460939
2012,NUTS,2010,SE1,1,658893
2012,NUTS,2010,SE2,1,86248
2012,NUTS,2010,SE3,1,175106
2012,NUTS,2010,SI0,1,621546
2012,NUTS,2010,SK0,1,386624
2012,NUTS,2010,TR1,1,179205
2012,NUTS,2010,TR2,1,645648
2012,NUTS,2010,TR3,1,299430
2012,NUTS,2010,TR4,1,28806
2012,NUTS,2010,TR5,1,797763
2012,NUTS,2010,TR6,1,67658
2012,NUTS,2010,TR7,1,750650
2012,NUTS,2010,TR8,1,587185
2012,NUTS,2010,TR9,1,674465
2012,NUTS,2010,TRA,1,727590
2012,NUTS,2010,TRB,1,430878
