year,region_type,region_year_spec,region_id,region_level,merve
2013,NUTS,2013,DE935,3,7712926
2013,NUTS,2013,DE936,3,29236742
2013,NUTS,2013,DE937,3,52061880
2013,NUTS,2013,DE938,3,97325348
2013,NUTS,2013,DE939,3,16531398
2013,NUTS,2013,DE93A,3,8497141
2013,NUTS,2013,DE93B,3,50424374
2013,NUTS,2013,DE941,3,53334065
2013,NUTS,2013,DE942,3,25276047
2013,NUTS,2013,DE943,3,36600837
2013,NUTS,2013,DE944,3,37799911
2013,NUTS,2013,DE945,3,75705460
2013,NUTS,2013,DE946,3,93667694
2013,NUTS,2013,DE947,3,15191427
2013,NUTS,2013,DE948,3,92181023
2013,NUTS,2013,DE949,3,54348338
2013,NUTS,2013,DE94A,3,22350050
2013,NUTS,2013,DE94B,3,2537924
2013,NUTS,2013,DE94C,3,82629581
2013,NUTS,2013,DE94D,3,65091072
2013,NUTS,2013,DE94E,3,75541461
2013,NUTS,2013,DE94F,3,34770631
2013,NUTS,2013,DE94G,3,96032488
2013,NUTS,2013,DE94H,3,13874982
2013,NUTS,2013,DEA11,3,64567901
2013,NUTS,2013,DEA12,3,84623395
2013,NUTS,2013,DEA13,3,77849375
2013,NUTS,2013,DEA14,3,67612125
2013,NUTS,2013,DEA15,3,35587766
2013,NUTS,2013,DEA16,3,41836161
2013,NUTS,2013,DEA17,3,30337549
2013,NUTS,2013,DEA18,3,63383774
2013,NUTS,2013,DEA19,3,9961651
2013,NUTS,2013,DEA1A,3,80147515
2013,NUTS,2013,DEA1B,3,56980548
2013,NUTS,2013,DEA1C,3,64862065
2013,NUTS,2013,DEA1D,3,50224571
2013,NUTS,2013,DEA1E,3,32721432
2013,NUTS,2013,DEA1F,3,98070597
2013,NUTS,2013,DEA22,3,95717618
2013,NUTS,2013,DEA23,3,4938440
2013,NUTS,2013,DEA24,3,96961549
2013,NUTS,2013,DEA26,3,5517634
2013,NUTS,2013,DEA27,3,44138506
2013,NUTS,2013,DEA28,3,55043175
2013,NUTS,2013,DEA29,3,80171616
2013,NUTS,2013,DEA2A,3,4666628
2013,NUTS,2013,DEA2B,3,79909150
2013,NUTS,2013,DEA2C,3,53783637
2013,NUTS,2013,DEA2D,3,30384445
2013,NUTS,2013,DEA31,3,99821316
2013,NUTS,2013,DEA32,3,45950860
2013,NUTS,2013,DEA33,3,13293549
2013,NUTS,2013,DEA34,3,38725640
2013,NUTS,2013,DEA35,3,20604181
2013,NUTS,2013,DEA36,3,35896254
2013,NUTS,2013,DEA37,3,80853141
2013,NUTS,2013,DEA38,3,67560482
2013,NUTS,2013,DEA41,3,31734961
2013,NUTS,2013,DEA42,3,93180967
2013,NUTS,2013,DEA43,3,36426900
2013,NUTS,2013,DEA44,3,52687984
2013,NUTS,2013,DEA45,3,94775899
2013,NUTS,2013,DEA46,3,80944880
2013,NUTS,2013,DEA47,3,94009907
2013,NUTS,2013,DEA51,3,99823428
2013,NUTS,2013,DEA52,3,99838920
2013,NUTS,2013,DEA53,3,66684442
2013,NUTS,2013,DEA54,3,38006332
2013,NUTS,2013,DEA55,3,82554081
2013,NUTS,2013,DEA56,3,45563202
2013,NUTS,2013,DEA57,3,59794403
2013,NUTS,2013,DEA58,3,16084568
2013,NUTS,2013,DEA59,3,25582721
2013,NUTS,2013,DEA5A,3,47866153
2013,NUTS,2013,DEA5B,3,772339
2013,NUTS,2013,DEA5C,3,6218316
2013,NUTS,2013,DEB11,3,5017183
2013,NUTS,2013,DEB12,3,8999536
2013,NUTS,2013,DEB13,3,22369501
2013,NUTS,2013,DEB14,3,36091404
2013,NUTS,2013,DEB15,3,28300019
2013,NUTS,2013,DEB16,3,85392169
2013,NUTS,2013,DEB17,3,33396868
2013,NUTS,2013,DEB18,3,33523360
2013,NUTS,2013,DEB19,3,53822925
2013,NUTS,2013,DEB1A,3,35475718
2013,NUTS,2013,DEB1B,3,86704983
2013,NUTS,2013,DEB21,3,41680777
2013,NUTS,2013,DEB22,3,71093048
2013,NUTS,2013,DEB23,3,79485453
2013,NUTS,2013,DEB24,3,36434078
2013,NUTS,2013,DEB25,3,76423842
2013,NUTS,2013,DEB31,3,49142899
2013,NUTS,2013,DEB32,3,89407953
2013,NUTS,2013,DEB33,3,40701602
2013,NUTS,2013,DEB34,3,60793907
2013,NUTS,2013,DEB35,3,8371995
2013,NUTS,2013,DEB36,3,58232606
2013,NUTS,2013,DEB37,3,64362998
2013,NUTS,2013,DEB38,3,44388778
2013,NUTS,2013,DEB39,3,7442051
2013,NUTS,2013,DEB3A,3,42335324
2013,NUTS,2013,DEB3B,3,49396307
2013,NUTS,2013,DEB3C,3,62931160
2013,NUTS,2013,DEB3D,3,78111026
2013,NUTS,2013,DEB3E,3,78503003
2013,NUTS,2013,DEB3F,3,19497308
2013,NUTS,2013,DEB3G,3,69394047
2013,NUTS,2013,DEB3H,3,46332519
2013,NUTS,2013,DEB3I,3,94481236
2013,NUTS,2013,DEB3J,3,11873132
2013,NUTS,2013,DEB3K,3,15467004
2013,NUTS,2013,DEC01,3,19690603
2013,NUTS,2013,DEC02,3,25159920
2013,NUTS,2013,DEC03,3,40381419
2013,NUTS,2013,DEC04,3,32638091
2013,NUTS,2013,DEC05,3,13196369
2013,NUTS,2013,DEC06,3,49341240
2013,NUTS,2013,DED21,3,20879831
2013,NUTS,2013,DED2C,3,24293711
2013,NUTS,2013,DED2D,3,75822985
2013,NUTS,2013,DED2E,3,87154438
2013,NUTS,2013,DED2F,3,68860399
2013,NUTS,2013,DED41,3,62895652
2013,NUTS,2013,DED42,3,84071823
2013,NUTS,2013,DED43,3,86013251
2013,NUTS,2013,DED44,3,2360692
2013,NUTS,2013,DED45,3,60033925
2013,NUTS,2013,DED51,3,73077274
2013,NUTS,2013,DED52,3,58619203
2013,NUTS,2013,DED53,3,4352600
2013,NUTS,2013,DEE01,3,56310804
2013,NUTS,2013,DEE02,3,89953268
2013,NUTS,2013,DEE03,3,70145991
2013,NUTS,2013,DEE04,3,14281866
2013,NUTS,2013,DEE05,3,8410268
2013,NUTS,2013,DEE06,3,99904523
2013,NUTS,2013,DEE07,3,9798656
2013,NUTS,2013,DEE08,3,39590746
2013,NUTS,2013,DEE09,3,91051101
2013,NUTS,2013,DEE0A,3,19143093
2013,NUTS,2013,DEE0B,3,81784036
2013,NUTS,2013,DEE0C,3,96173183
2013,NUTS,2013,DEE0D,3,29082688
2013,NUTS,2013,DEE0E,3,64426349
2013,NUTS,2013,DEF01,3,57641305
2013,NUTS,2013,DEF02,3,99501197
2013,NUTS,2013,DEF03,3,91840722
2013,NUTS,2013,DEF04,3,54861726
2013,NUTS,2013,DEF05,3,83000796
2013,NUTS,2013,DEF06,3,12357956
2013,NUTS,2013,DEF07,3,95349305
2013,NUTS,2013,DEF08,3,65448240
2013,NUTS,2013,DEF09,3,93444042
2013,NUTS,2013,DEF0A,3,94921993
2013,NUTS,2013,DEF0B,3,24980810
2013,NUTS,2013,DEF0C,3,479730
2013,NUTS,2013,DEF0D,3,14129893
2013,NUTS,2013,DEF0E,3,67483938
2013,NUTS,2013,DEF0F,3,76473509
2013,NUTS,2013,DEG01,3,46755204
2013,NUTS,2013,DEG02,3,65586266
2013,NUTS,2013,DEG03,3,6016150
2013,NUTS,2013,DEG04,3,43341592
2013,NUTS,2013,DEG05,3,34348010
2013,NUTS,2013,DEG06,3,81358860
2013,NUTS,2013,DEG07,3,79406011
2013,NUTS,2013,DEG09,3,16699745
2013,NUTS,2013,DEG0A,3,94341844
2013,NUTS,2013,DEG0B,3,68761486
2013,NUTS,2013,DEG0C,3,94540708
2013,NUTS,2013,DEG0D,3,94064600
2013,NUTS,2013,DEG0E,3,73916450
2013,NUTS,2013,DEG0F,3,93427464
2013,NUTS,2013,DEG0G,3,44944981
2013,NUTS,2013,DEG0H,3,1524330
2013,NUTS,2013,DEG0I,3,71598077
2013,NUTS,2013,DEG0J,3,43136193
2013,NUTS,2013,DEG0K,3,81428445
2013,NUTS,2013,DEG0L,3,27083678
2013,NUTS,2013,DEG0M,3,8845329
2013,NUTS,2013,DEG0N,3,63990919
2013,NUTS,2013,DEG0P,3,54572441
2013,NUTS,2013,DK011,3,47940681
2013,NUTS,2013,DK012,3,31621843
2013,NUTS,2013,DK013,3,70105320
2013,NUTS,2013,DK014,3,51050454
2013,NUTS,2013,DK021,3,97023139
2013,NUTS,2013,DK022,3,12146762
2013,NUTS,2013,DK031,3,69199302
2013,NUTS,2013,DK032,3,32852103
2013,NUTS,2013,DK041,3,70782497
2013,NUTS,2013,DK042,3,40913956
2013,NUTS,2013,DK050,3,19627371
2013,NUTS,2013,EE001,3,48424398
2013,NUTS,2013,EE004,3,83020188
2013,NUTS,2013,EE006,3,89674157
2013,NUTS,2013,EE007,3,35417857
2013,NUTS,2013,EE008,3,74734027
2013,NUTS,2013,EL301,3,55639049
2013,NUTS,2013,EL302,3,41516402
2013,NUTS,2013,EL303,3,75491787
2013,NUTS,2013,EL304,3,24019103
2013,NUTS,2013,EL305,3,28497207
2013,NUTS,2013,EL306,3,79278018
2013,NUTS,2013,EL307,3,70281509
2013,NUTS,2013,EL411,3,41753755
2013,NUTS,2013,EL412,3,79578218
2013,NUTS,2013,EL413,3,7092938
2013,NUTS,2013,EL421,3,65023514
2013,NUTS,2013,EL422,3,44107929
2013,NUTS,2013,EL431,3,99759268
2013,NUTS,2013,EL432,3,24160398
2013,NUTS,2013,EL433,3,30515281
2013,NUTS,2013,EL434,3,61941127
2013,NUTS,2013,EL511,3,67379658
2013,NUTS,2013,EL512,3,33197105
2013,NUTS,2013,EL513,3,62434518
2013,NUTS,2013,EL514,3,49480504
2013,NUTS,2013,EL515,3,52415659
2013,NUTS,2013,EL521,3,23124355
2013,NUTS,2013,EL522,3,83282006
2013,NUTS,2013,EL523,3,91510247
2013,NUTS,2013,EL524,3,64675745
2013,NUTS,2013,EL525,3,7692310
2013,NUTS,2013,EL526,3,62137272
2013,NUTS,2013,EL527,3,8015671
2013,NUTS,2013,EL531,3,94847508
2013,NUTS,2013,EL532,3,66274964
2013,NUTS,2013,EL533,3,16180656
2013,NUTS,2013,EL541,3,44649953
2013,NUTS,2013,EL542,3,79271164
2013,NUTS,2013,EL543,3,58643181
2013,NUTS,2013,EL611,3,51492428
2013,NUTS,2013,EL612,3,81173956
2013,NUTS,2013,EL613,3,13640578
2013,NUTS,2013,EL621,3,97300409
2013,NUTS,2013,EL622,3,59849731
2013,NUTS,2013,EL623,3,10332182
2013,NUTS,2013,EL624,3,71002184
2013,NUTS,2013,EL631,3,31418938
2013,NUTS,2013,EL632,3,27644159
2013,NUTS,2013,EL633,3,99385442
2013,NUTS,2013,EL641,3,28616718
2013,NUTS,2013,EL642,3,56390689
2013,NUTS,2013,EL643,3,7409466
2013,NUTS,2013,EL644,3,8868620
2013,NUTS,2013,EL645,3,52892022
2013,NUTS,2013,EL651,3,19066995
2013,NUTS,2013,EL652,3,46264891
2013,NUTS,2013,EL653,3,40123586
2013,NUTS,2013,ES111,3,70653997
2013,NUTS,2013,ES112,3,8344428
2013,NUTS,2013,ES113,3,6349252
2013,NUTS,2013,ES114,3,52950423
2013,NUTS,2013,ES120,3,83611763
2013,NUTS,2013,ES130,3,56680390
2013,NUTS,2013,ES211,3,8190968
2013,NUTS,2013,ES212,3,45914002
2013,NUTS,2013,ES213,3,28559597
2013,NUTS,2013,ES220,3,77928978
2013,NUTS,2013,ES230,3,97344374
2013,NUTS,2013,ES241,3,2656898
2013,NUTS,2013,ES242,3,46525038
2013,NUTS,2013,ES243,3,80874598
2013,NUTS,2013,ES300,3,84162916
2013,NUTS,2013,ES411,3,69702329
2013,NUTS,2013,ES412,3,81085054
2013,NUTS,2013,ES413,3,8177934
2013,NUTS,2013,ES414,3,45617140
2013,NUTS,2013,ES415,3,85534255
2013,NUTS,2013,ES416,3,56212338
2013,NUTS,2013,ES417,3,96953008
2013,NUTS,2013,ES418,3,87855041
2013,NUTS,2013,ES419,3,60373921
2013,NUTS,2013,ES421,3,45191298
2013,NUTS,2013,ES422,3,16356673
2013,NUTS,2013,ES423,3,89985107
2013,NUTS,2013,ES424,3,3306934
2013,NUTS,2013,ES425,3,71414446
2013,NUTS,2013,ES431,3,11925308
2013,NUTS,2013,ES432,3,14565472
2013,NUTS,2013,ES511,3,50935786
2013,NUTS,2013,ES512,3,72267151
2013,NUTS,2013,ES513,3,58408891
2013,NUTS,2013,ES514,3,88837054
2013,NUTS,2013,ES521,3,80590639
2013,NUTS,2013,ES522,3,80544225
2013,NUTS,2013,ES523,3,38551536
2013,NUTS,2013,ES531,3,45340339
2013,NUTS,2013,ES532,3,82305649
2013,NUTS,2013,ES533,3,16180393
2013,NUTS,2013,ES611,3,69298799
2013,NUTS,2013,ES612,3,94924463
2013,NUTS,2013,ES613,3,62485029
2013,NUTS,2013,ES614,3,19235179
2013,NUTS,2013,ES615,3,18911360
2013,NUTS,2013,ES616,3,74382646
2013,NUTS,2013,ES617,3,99087748
2013,NUTS,2013,ES618,3,68425441
2013,NUTS,2013,ES620,3,73649576
2013,NUTS,2013,ES630,3,19553412
2013,NUTS,2013,ES640,3,39175460
2013,NUTS,2013,ES703,3,51619138
2013,NUTS,2013,ES704,3,89691801
2013,NUTS,2013,ES705,3,76845936
2013,NUTS,2013,ES706,3,68993280
2013,NUTS,2013,ES707,3,28151927
2013,NUTS,2013,ES708,3,1316976
2013,NUTS,2013,ES709,3,7975960
2013,NUTS,2013,FI193,3,25516272
2013,NUTS,2013,FI194,3,1666292
2013,NUTS,2013,FI195,3,54704901
2013,NUTS,2013,FI196,3,5099121
2013,NUTS,2013,FI197,3,45622226
2013,NUTS,2013,FI1B1,3,67929757
2013,NUTS,2013,FI1C1,3,84479625
2013,NUTS,2013,FI1C2,3,5159461
2013,NUTS,2013,FI1C3,3,79103995
2013,NUTS,2013,FI1C4,3,81336395
2013,NUTS,2013,FI1C5,3,39845554
2013,NUTS,2013,FI1D1,3,32808128
2013,NUTS,2013,FI1D2,3,22742713
2013,NUTS,2013,FI1D3,3,66445603
2013,NUTS,2013,FI1D4,3,95236581
2013,NUTS,2013,FI1D5,3,77106390
2013,NUTS,2013,FI1D6,3,92757808
2013,NUTS,2013,FI1D7,3,35524025
2013,NUTS,2013,FI200,3,93550162
2013,NUTS,2013,FR101,3,96797566
2013,NUTS,2013,FR102,3,99571063
2013,NUTS,2013,FR103,3,93035512
2013,NUTS,2013,FR104,3,22101834
2013,NUTS,2013,FR105,3,59610317
2013,NUTS,2013,FR106,3,64434163
2013,NUTS,2013,FR107,3,49693987
2013,NUTS,2013,FR108,3,72515177
2013,NUTS,2013,FR211,3,96864527
2013,NUTS,2013,FR212,3,21570947
2013,NUTS,2013,FR213,3,69047207
2013,NUTS,2013,FR214,3,89125959
2013,NUTS,2013,FR221,3,91088829
2013,NUTS,2013,FR222,3,41176260
2013,NUTS,2013,FR223,3,93504592
2013,NUTS,2013,FR231,3,40818947
2013,NUTS,2013,FR232,3,26222891
2013,NUTS,2013,FR241,3,877815
2013,NUTS,2013,FR242,3,15167491
2013,NUTS,2013,FR243,3,79792956
2013,NUTS,2013,FR244,3,89360916
2013,NUTS,2013,FR245,3,87114245
2013,NUTS,2013,FR246,3,26828902
2013,NUTS,2013,FR251,3,35968334
2013,NUTS,2013,FR252,3,65653570
2013,NUTS,2013,FR253,3,69722974
2013,NUTS,2013,FR261,3,33473860
2013,NUTS,2013,FR262,3,60549246
2013,NUTS,2013,FR263,3,68210090
2013,NUTS,2013,FR264,3,64672222
2013,NUTS,2013,FR301,3,95649436
2013,NUTS,2013,FR302,3,96089934
2013,NUTS,2013,FR411,3,22516763
2013,NUTS,2013,FR412,3,42682686
2013,NUTS,2013,FR413,3,52781345
2013,NUTS,2013,FR414,3,65185559
2013,NUTS,2013,FR421,3,11642463
2013,NUTS,2013,FR422,3,51273128
2013,NUTS,2013,FR431,3,1549804
2013,NUTS,2013,FR432,3,43313706
2013,NUTS,2013,FR433,3,2153063
2013,NUTS,2013,FR434,3,8468114
2013,NUTS,2013,FR511,3,82380195
2013,NUTS,2013,FR512,3,43922192
2013,NUTS,2013,FR513,3,8342319
2013,NUTS,2013,FR514,3,95841659
2013,NUTS,2013,FR515,3,19751379
2013,NUTS,2013,FR521,3,33223764
2013,NUTS,2013,FR522,3,43833495
2013,NUTS,2013,FR523,3,9983707
2013,NUTS,2013,FR524,3,32168885
2013,NUTS,2013,FR531,3,96998006
2013,NUTS,2013,FR532,3,44817774
2013,NUTS,2013,FR533,3,609471
2013,NUTS,2013,FR534,3,12470877
2013,NUTS,2013,FR611,3,46995254
2013,NUTS,2013,FR612,3,70825326
2013,NUTS,2013,FR613,3,78205208
2013,NUTS,2013,FR614,3,95864616
2013,NUTS,2013,FR615,3,20841309
2013,NUTS,2013,FR621,3,74990557
2013,NUTS,2013,FR622,3,41788705
2013,NUTS,2013,FR623,3,50984608
2013,NUTS,2013,FR624,3,95053631
2013,NUTS,2013,FR625,3,48291158
2013,NUTS,2013,FR626,3,39557508
2013,NUTS,2013,FR627,3,54972790
2013,NUTS,2013,FR628,3,91653977
2013,NUTS,2013,FR631,3,21631291
2013,NUTS,2013,FR632,3,98248459
2013,NUTS,2013,FR633,3,22324771
2013,NUTS,2013,FR711,3,37357754
2013,NUTS,2013,FR712,3,44995214
2013,NUTS,2013,FR713,3,18430764
2013,NUTS,2013,FR714,3,17966804
2013,NUTS,2013,FR715,3,50605112
2013,NUTS,2013,FR716,3,1590014
2013,NUTS,2013,FR717,3,26531901
2013,NUTS,2013,FR718,3,71247276
2013,NUTS,2013,FR721,3,30663397
2013,NUTS,2013,FR722,3,38879481
2013,NUTS,2013,FR723,3,88540700
2013,NUTS,2013,FR724,3,99548919
2013,NUTS,2013,FR811,3,153228
2013,NUTS,2013,FR812,3,66150952
2013,NUTS,2013,FR813,3,17973347
2013,NUTS,2013,FR814,3,10748400
2013,NUTS,2013,FR815,3,5734133
2013,NUTS,2013,FR821,3,9425819
2013,NUTS,2013,FR822,3,12321167
2013,NUTS,2013,FR823,3,53649711
2013,NUTS,2013,FR824,3,28106642
2013,NUTS,2013,FR825,3,39443762
2013,NUTS,2013,FR826,3,29891010
2013,NUTS,2013,FR831,3,19147653
2013,NUTS,2013,FR832,3,13235923
2013,NUTS,2013,FRA10,3,86319574
2013,NUTS,2013,FRA20,3,14656408
2013,NUTS,2013,FRA30,3,58041126
2013,NUTS,2013,FRA40,3,52094888
2013,NUTS,2013,FRA50,3,28706507
2013,NUTS,2013,HR031,3,8852218
2013,NUTS,2013,HR032,3,68383759
2013,NUTS,2013,HR033,3,58136078
2013,NUTS,2013,HR034,3,31181800
2013,NUTS,2013,HR035,3,73950564
2013,NUTS,2013,HR036,3,98086094
2013,NUTS,2013,HR037,3,39606818
2013,NUTS,2013,HR041,3,27423255
2013,NUTS,2013,HR042,3,83542426
2013,NUTS,2013,HR043,3,38258700
2013,NUTS,2013,HR044,3,17279780
2013,NUTS,2013,HR045,3,2348255
2013,NUTS,2013,HR046,3,76989896
2013,NUTS,2013,HR047,3,39109180
2013,NUTS,2013,HR048,3,86274140
2013,NUTS,2013,HR049,3,45155385
2013,NUTS,2013,HR04A,3,21031587
2013,NUTS,2013,HR04B,3,67157219
2013,NUTS,2013,HR04C,3,94981202
2013,NUTS,2013,HR04D,3,9694174
2013,NUTS,2013,HR04E,3,68453988
2013,NUTS,2013,HU101,3,25705378
2013,NUTS,2013,HU102,3,1835725
2013,NUTS,2013,HU211,3,54701047
2013,NUTS,2013,HU212,3,66325401
2013,NUTS,2013,HU213,3,92994898
2013,NUTS,2013,HU221,3,42458844
2013,NUTS,2013,HU222,3,66793779
2013,NUTS,2013,HU223,3,23461290
2013,NUTS,2013,HU231,3,2155197
2013,NUTS,2013,HU232,3,47153789
2013,NUTS,2013,HU233,3,42683237
2013,NUTS,2013,HU311,3,64363069
2013,NUTS,2013,HU312,3,93602093
2013,NUTS,2013,HU313,3,91814330
2013,NUTS,2013,HU321,3,5201838
2013,NUTS,2013,HU322,3,65714016
2013,NUTS,2013,HU323,3,60807770
2013,NUTS,2013,HU331,3,80965299
2013,NUTS,2013,HU332,3,52360777
2013,NUTS,2013,HU333,3,23416928
2013,NUTS,2013,IE011,3,52241079
2013,NUTS,2013,IE012,3,99407880
2013,NUTS,2013,IE013,3,50349120
2013,NUTS,2013,IE021,3,35477192
2013,NUTS,2013,IE022,3,17704404
2013,NUTS,2013,IE023,3,72491209
2013,NUTS,2013,IE024,3,81325756
2013,NUTS,2013,IE025,3,94739706
2013,NUTS,2013,IS001,3,46180325
2013,NUTS,2013,IS002,3,24135046
2013,NUTS,2013,ITC11,3,69404528
2013,NUTS,2013,ITC12,3,42600672
2013,NUTS,2013,ITC13,3,42772086
2013,NUTS,2013,ITC14,3,19024454
2013,NUTS,2013,ITC15,3,96592847
2013,NUTS,2013,ITC16,3,80155214
2013,NUTS,2013,ITC17,3,54380349
2013,NUTS,2013,ITC18,3,28280162
2013,NUTS,2013,ITC20,3,91624129
2013,NUTS,2013,ITC31,3,91553845
2013,NUTS,2013,ITC32,3,7786896
2013,NUTS,2013,ITC33,3,6460507
2013,NUTS,2013,ITC34,3,29188380
2013,NUTS,2013,ITC41,3,81285596
2013,NUTS,2013,ITC42,3,38169844
2013,NUTS,2013,ITC43,3,96200584
2013,NUTS,2013,ITC44,3,88627925
2013,NUTS,2013,ITC46,3,18173146
2013,NUTS,2013,ITC47,3,66105863
2013,NUTS,2013,ITC48,3,83314839
2013,NUTS,2013,ITC49,3,71017595
2013,NUTS,2013,ITC4A,3,89708234
2013,NUTS,2013,ITC4B,3,56747465
2013,NUTS,2013,ITC4C,3,6664447
2013,NUTS,2013,ITC4D,3,14610102
2013,NUTS,2013,ITF11,3,59177683
2013,NUTS,2013,ITF12,3,99344393
2013,NUTS,2013,ITF13,3,89969765
2013,NUTS,2013,ITF14,3,16720212
2013,NUTS,2013,ITF21,3,3261243
2013,NUTS,2013,ITF22,3,7788180
2013,NUTS,2013,ITF31,3,82481087
2013,NUTS,2013,ITF32,3,70391768
2013,NUTS,2013,ITF33,3,99422665
2013,NUTS,2013,ITF34,3,7396148
2013,NUTS,2013,ITF35,3,72383942
2013,NUTS,2013,ITF43,3,12157999
2013,NUTS,2013,ITF44,3,13592322
2013,NUTS,2013,ITF45,3,8166813
2013,NUTS,2013,ITF46,3,66506182
2013,NUTS,2013,ITF47,3,99617964
2013,NUTS,2013,ITF48,3,14796205
2013,NUTS,2013,ITF51,3,70662374
2013,NUTS,2013,ITF52,3,18113708
2013,NUTS,2013,ITF61,3,80455942
2013,NUTS,2013,ITF62,3,41722890
2013,NUTS,2013,ITF63,3,80388244
2013,NUTS,2013,ITF64,3,35180159
2013,NUTS,2013,ITF65,3,37554840
2013,NUTS,2013,ITG11,3,33359511
2013,NUTS,2013,ITG12,3,33106068
2013,NUTS,2013,ITG13,3,35757260
2013,NUTS,2013,ITG14,3,73301822
2013,NUTS,2013,ITG15,3,80946426
2013,NUTS,2013,ITG16,3,16070648
2013,NUTS,2013,ITG17,3,3497364
2013,NUTS,2013,ITG18,3,80868907
2013,NUTS,2013,ITG19,3,33684505
2013,NUTS,2013,ITG25,3,70951955
2013,NUTS,2013,ITG26,3,39191910
2013,NUTS,2013,ITG27,3,81432191
2013,NUTS,2013,ITG28,3,35390310
2013,NUTS,2013,ITG29,3,6287597
2013,NUTS,2013,ITG2A,3,75243042
2013,NUTS,2013,ITG2B,3,47467335
2013,NUTS,2013,ITG2C,3,79951717
2013,NUTS,2013,ITH10,3,12434672
2013,NUTS,2013,ITH20,3,98582065
2013,NUTS,2013,ITH31,3,79222333
2013,NUTS,2013,ITH32,3,10252264
2013,NUTS,2013,ITH33,3,48044164
2013,NUTS,2013,ITH34,3,53037394
2013,NUTS,2013,ITH35,3,49404566
2013,NUTS,2013,ITH36,3,96683630
2013,NUTS,2013,ITH37,3,73065834
2013,NUTS,2013,ITH41,3,86521220
2013,NUTS,2013,ITH42,3,40721247
2013,NUTS,2013,ITH43,3,46777431
2013,NUTS,2013,ITH44,3,68985992
2013,NUTS,2013,ITH51,3,71695887
2013,NUTS,2013,ITH52,3,36290454
2013,NUTS,2013,ITH53,3,18841752
2013,NUTS,2013,ITH54,3,74157972
2013,NUTS,2013,ITH55,3,12970013
2013,NUTS,2013,ITH56,3,79172662
2013,NUTS,2013,ITH57,3,86136786
2013,NUTS,2013,ITH58,3,90054411
2013,NUTS,2013,ITH59,3,50693828
2013,NUTS,2013,ITI11,3,96355136
2013,NUTS,2013,ITI12,3,10200697
2013,NUTS,2013,ITI13,3,50168672
2013,NUTS,2013,ITI14,3,25074734
2013,NUTS,2013,ITI15,3,74891576
2013,NUTS,2013,ITI16,3,31810433
2013,NUTS,2013,ITI17,3,88730139
2013,NUTS,2013,ITI18,3,73225187
2013,NUTS,2013,ITI19,3,21083140
2013,NUTS,2013,ITI1A,3,23894157
2013,NUTS,2013,ITI21,3,50493277
2013,NUTS,2013,ITI22,3,88151314
2013,NUTS,2013,ITI31,3,30818714
2013,NUTS,2013,ITI32,3,58990409
2013,NUTS,2013,ITI33,3,90844833
2013,NUTS,2013,ITI34,3,76285722
2013,NUTS,2013,ITI35,3,795386
2013,NUTS,2013,ITI41,3,97781804
2013,NUTS,2013,ITI42,3,32229835
2013,NUTS,2013,ITI43,3,8972622
2013,NUTS,2013,ITI44,3,69096396
2013,NUTS,2013,ITI45,3,26137722
2013,NUTS,2013,LI000,3,80328830
2013,NUTS,2013,LT001,3,82259028
2013,NUTS,2013,LT002,3,98772956
2013,NUTS,2013,LT003,3,42066475
2013,NUTS,2013,LT004,3,11168447
2013,NUTS,2013,LT005,3,29825052
2013,NUTS,2013,LT006,3,95757524
2013,NUTS,2013,LT007,3,68716409
2013,NUTS,2013,LT008,3,39950467
2013,NUTS,2013,LT009,3,28262308
2013,NUTS,2013,LT00A,3,56533607
2013,NUTS,2013,LU000,3,51645269
2013,NUTS,2013,LV003,3,82000882
2013,NUTS,2013,LV005,3,30168361
2013,NUTS,2013,LV006,3,11584610
2013,NUTS,2013,LV007,3,15534513
2013,NUTS,2013,LV008,3,4218119
2013,NUTS,2013,LV009,3,9068805
2013,NUTS,2013,ME000,3,52827205
2013,NUTS,2013,MK001,3,78140922
2013,NUTS,2013,MK002,3,60112664
2013,NUTS,2013,MK003,3,34265250
2013,NUTS,2013,MK004,3,43234699
2013,NUTS,2013,MK005,3,58556856
2013,NUTS,2013,MK006,3,20806691
2013,NUTS,2013,MK007,3,37345456
2013,NUTS,2013,MK008,3,93563455
2013,NUTS,2013,MT001,3,7975114
2013,NUTS,2013,MT002,3,32772776
2013,NUTS,2013,NL111,3,27977609
2013,NUTS,2013,NL112,3,59385538
2013,NUTS,2013,NL113,3,9757441
2013,NUTS,2013,NL121,3,40074550
2013,NUTS,2013,NL122,3,7927723
2013,NUTS,2013,NL123,3,1242291
2013,NUTS,2013,NL131,3,14307965
2013,NUTS,2013,NL132,3,40445545
2013,NUTS,2013,NL133,3,19594045
2013,NUTS,2013,NL211,3,30233938
2013,NUTS,2013,NL212,3,69738028
2013,NUTS,2013,NL213,3,2356218
2013,NUTS,2013,NL221,3,94592854
2013,NUTS,2013,NL224,3,42500183
2013,NUTS,2013,NL225,3,25478428
2013,NUTS,2013,NL226,3,52120703
2013,NUTS,2013,NL230,3,59436659
2013,NUTS,2013,NL310,3,52220255
2013,NUTS,2013,NL321,3,99030979
2013,NUTS,2013,NL322,3,57420031
2013,NUTS,2013,NL323,3,4461753
2013,NUTS,2013,NL324,3,72082520
2013,NUTS,2013,NL325,3,76180561
2013,NUTS,2013,NL326,3,3053311
2013,NUTS,2013,NL327,3,48832020
2013,NUTS,2013,NL332,3,58030482
2013,NUTS,2013,NL333,3,11292995
