year,region_type,region_year_spec,region_id,region_level,inaca
2012,NUTS,2010,DEB3A,3,714
2012,NUTS,2010,DEB3B,3,930
2012,NUTS,2010,DEB3C,3,395
2012,NUTS,2010,DEB3D,3,273
2012,NUTS,2010,DEB3E,3,525
2012,NUTS,2010,DEB3F,3,693
2012,NUTS,2010,DEB3G,3,833
2012,NUTS,2010,DEB3H,3,802
2012,NUTS,2010,DEB3I,3,872
2012,NUTS,2010,DEB3J,3,823
2012,NUTS,2010,DEB3K,3,661
2012,NUTS,2010,DEC01,3,794
2012,NUTS,2010,DEC02,3,268
2012,NUTS,2010,DEC03,3,716
2012,NUTS,2010,DEC04,3,697
2012,NUTS,2010,DEC05,3,678
2012,NUTS,2010,DEC06,3,772
2012,NUTS,2010,DED21,3,791
2012,NUTS,2010,DED2C,3,970
2012,NUTS,2010,DED2D,3,559
2012,NUTS,2010,DED2E,3,59
2012,NUTS,2010,DED2F,3,321
2012,NUTS,2010,DED41,3,428
2012,NUTS,2010,DED42,3,513
2012,NUTS,2010,DED43,3,925
2012,NUTS,2010,DED44,3,262
2012,NUTS,2010,DED45,3,163
2012,NUTS,2010,DED51,3,693
2012,NUTS,2010,DED52,3,435
2012,NUTS,2010,DED53,3,231
2012,NUTS,2010,DEE01,3,601
2012,NUTS,2010,DEE02,3,126
2012,NUTS,2010,DEE03,3,617
2012,NUTS,2010,DEE04,3,307
2012,NUTS,2010,DEE05,3,625
2012,NUTS,2010,DEE06,3,818
2012,NUTS,2010,DEE07,3,205
2012,NUTS,2010,DEE08,3,474
2012,NUTS,2010,DEE09,3,492
2012,NUTS,2010,DEE0A,3,470
2012,NUTS,2010,DEE0B,3,54
2012,NUTS,2010,DEE0C,3,344
2012,NUTS,2010,DEE0D,3,381
2012,NUTS,2010,DEE0E,3,554
2012,NUTS,2010,DEF01,3,42
2012,NUTS,2010,DEF02,3,396
2012,NUTS,2010,DEF03,3,479
2012,NUTS,2010,DEF04,3,269
2012,NUTS,2010,DEF05,3,415
2012,NUTS,2010,DEF06,3,139
2012,NUTS,2010,DEF07,3,242
2012,NUTS,2010,DEF08,3,409
2012,NUTS,2010,DEF09,3,700
2012,NUTS,2010,DEF0A,3,130
2012,NUTS,2010,DEF0B,3,780
2012,NUTS,2010,DEF0C,3,12
2012,NUTS,2010,DEF0D,3,519
2012,NUTS,2010,DEF0E,3,155
2012,NUTS,2010,DEF0F,3,263
2012,NUTS,2010,DEG01,3,99
2012,NUTS,2010,DEG02,3,254
2012,NUTS,2010,DEG03,3,704
2012,NUTS,2010,DEG04,3,237
2012,NUTS,2010,DEG05,3,775
2012,NUTS,2010,DEG06,3,652
2012,NUTS,2010,DEG07,3,666
2012,NUTS,2010,DEG09,3,44
2012,NUTS,2010,DEG0A,3,998
2012,NUTS,2010,DEG0B,3,101
2012,NUTS,2010,DEG0C,3,792
2012,NUTS,2010,DEG0D,3,846
2012,NUTS,2010,DEG0E,3,496
2012,NUTS,2010,DEG0F,3,465
2012,NUTS,2010,DEG0G,3,762
2012,NUTS,2010,DEG0H,3,739
2012,NUTS,2010,DEG0I,3,924
2012,NUTS,2010,DEG0J,3,85
2012,NUTS,2010,DEG0K,3,658
2012,NUTS,2010,DEG0L,3,500
2012,NUTS,2010,DEG0M,3,36
2012,NUTS,2010,DEG0N,3,589
2012,NUTS,2010,DEG0P,3,362
2012,NUTS,2010,DK011,3,425
2012,NUTS,2010,DK012,3,651
2012,NUTS,2010,DK013,3,91
2012,NUTS,2010,DK014,3,318
2012,NUTS,2010,DK021,3,658
2012,NUTS,2010,DK022,3,519
2012,NUTS,2010,DK031,3,562
2012,NUTS,2010,DK032,3,501
2012,NUTS,2010,DK041,3,206
2012,NUTS,2010,DK042,3,192
2012,NUTS,2010,DK050,3,316
2012,NUTS,2010,EE001,3,747
2012,NUTS,2010,EE004,3,752
2012,NUTS,2010,EE006,3,542
2012,NUTS,2010,EE007,3,159
2012,NUTS,2010,EE008,3,889
2012,NUTS,2010,EL111,3,160
2012,NUTS,2010,EL112,3,901
2012,NUTS,2010,EL113,3,656
2012,NUTS,2010,EL114,3,115
2012,NUTS,2010,EL115,3,26
2012,NUTS,2010,EL121,3,666
2012,NUTS,2010,EL122,3,493
2012,NUTS,2010,EL123,3,380
2012,NUTS,2010,EL124,3,650
2012,NUTS,2010,EL125,3,710
2012,NUTS,2010,EL126,3,796
2012,NUTS,2010,EL127,3,83
2012,NUTS,2010,EL131,3,591
2012,NUTS,2010,EL132,3,966
2012,NUTS,2010,EL133,3,955
2012,NUTS,2010,EL134,3,549
2012,NUTS,2010,EL141,3,494
2012,NUTS,2010,EL142,3,376
2012,NUTS,2010,EL143,3,305
2012,NUTS,2010,EL144,3,110
2012,NUTS,2010,EL211,3,135
2012,NUTS,2010,EL212,3,935
2012,NUTS,2010,EL213,3,822
2012,NUTS,2010,EL214,3,716
2012,NUTS,2010,EL221,3,560
2012,NUTS,2010,EL222,3,393
2012,NUTS,2010,EL223,3,143
2012,NUTS,2010,EL224,3,660
2012,NUTS,2010,EL231,3,144
2012,NUTS,2010,EL232,3,897
2012,NUTS,2010,EL233,3,736
2012,NUTS,2010,EL241,3,185
2012,NUTS,2010,EL242,3,477
2012,NUTS,2010,EL243,3,792
2012,NUTS,2010,EL244,3,517
2012,NUTS,2010,EL245,3,850
2012,NUTS,2010,EL251,3,565
2012,NUTS,2010,EL252,3,978
2012,NUTS,2010,EL253,3,829
2012,NUTS,2010,EL254,3,733
2012,NUTS,2010,EL255,3,918
2012,NUTS,2010,EL300,3,376
2012,NUTS,2010,EL411,3,356
2012,NUTS,2010,EL412,3,384
2012,NUTS,2010,EL413,3,321
2012,NUTS,2010,EL421,3,252
2012,NUTS,2010,EL422,3,824
2012,NUTS,2010,EL431,3,800
2012,NUTS,2010,EL432,3,527
2012,NUTS,2010,EL433,3,379
2012,NUTS,2010,EL434,3,281
2012,NUTS,2010,ES111,3,110
2012,NUTS,2010,ES112,3,76
2012,NUTS,2010,ES113,3,77
2012,NUTS,2010,ES114,3,225
2012,NUTS,2010,ES120,3,6
2012,NUTS,2010,ES130,3,622
2012,NUTS,2010,ES211,3,610
2012,NUTS,2010,ES212,3,400
2012,NUTS,2010,ES213,3,328
2012,NUTS,2010,ES220,3,641
2012,NUTS,2010,ES230,3,292
2012,NUTS,2010,ES241,3,989
2012,NUTS,2010,ES242,3,69
2012,NUTS,2010,ES243,3,883
2012,NUTS,2010,ES300,3,528
2012,NUTS,2010,ES411,3,271
2012,NUTS,2010,ES412,3,16
2012,NUTS,2010,ES413,3,42
2012,NUTS,2010,ES414,3,738
2012,NUTS,2010,ES415,3,352
2012,NUTS,2010,ES416,3,281
2012,NUTS,2010,ES417,3,144
2012,NUTS,2010,ES418,3,456
2012,NUTS,2010,ES419,3,531
2012,NUTS,2010,ES421,3,598
2012,NUTS,2010,ES422,3,453
2012,NUTS,2010,ES423,3,657
2012,NUTS,2010,ES424,3,673
2012,NUTS,2010,ES425,3,22
2012,NUTS,2010,ES431,3,115
2012,NUTS,2010,ES432,3,168
2012,NUTS,2010,ES511,3,991
2012,NUTS,2010,ES512,3,193
2012,NUTS,2010,ES513,3,408
2012,NUTS,2010,ES514,3,470
2012,NUTS,2010,ES521,3,917
2012,NUTS,2010,ES522,3,80
2012,NUTS,2010,ES523,3,130
2012,NUTS,2010,ES531,3,250
2012,NUTS,2010,ES532,3,58
2012,NUTS,2010,ES533,3,788
2012,NUTS,2010,ES611,3,892
2012,NUTS,2010,ES612,3,286
2012,NUTS,2010,ES613,3,453
2012,NUTS,2010,ES614,3,301
2012,NUTS,2010,ES615,3,132
2012,NUTS,2010,ES616,3,217
2012,NUTS,2010,ES617,3,628
2012,NUTS,2010,ES618,3,533
2012,NUTS,2010,ES620,3,953
2012,NUTS,2010,ES630,3,431
2012,NUTS,2010,ES640,3,352
2012,NUTS,2010,ES703,3,99
2012,NUTS,2010,ES704,3,756
2012,NUTS,2010,ES705,3,696
2012,NUTS,2010,ES706,3,892
2012,NUTS,2010,ES707,3,741
2012,NUTS,2010,ES708,3,476
2012,NUTS,2010,ES709,3,455
2012,NUTS,2010,FI193,3,493
2012,NUTS,2010,FI194,3,210
2012,NUTS,2010,FI195,3,196
2012,NUTS,2010,FI196,3,419
2012,NUTS,2010,FI197,3,627
2012,NUTS,2010,FI1B1,3,730
2012,NUTS,2010,FI1C1,3,864
2012,NUTS,2010,FI1C2,3,405
2012,NUTS,2010,FI1C3,3,71
2012,NUTS,2010,FI1C4,3,529
2012,NUTS,2010,FI1C5,3,374
2012,NUTS,2010,FI1D1,3,887
2012,NUTS,2010,FI1D2,3,333
2012,NUTS,2010,FI1D3,3,53
2012,NUTS,2010,FI1D4,3,92
2012,NUTS,2010,FI1D5,3,901
2012,NUTS,2010,FI1D6,3,549
2012,NUTS,2010,FI1D7,3,169
2012,NUTS,2010,FI200,3,444
2012,NUTS,2010,FR101,3,304
2012,NUTS,2010,FR102,3,326
2012,NUTS,2010,FR103,3,469
2012,NUTS,2010,FR104,3,651
2012,NUTS,2010,FR105,3,457
2012,NUTS,2010,FR106,3,700
2012,NUTS,2010,FR107,3,987
2012,NUTS,2010,FR108,3,438
2012,NUTS,2010,FR211,3,162
2012,NUTS,2010,FR212,3,742
2012,NUTS,2010,FR213,3,102
2012,NUTS,2010,FR214,3,428
2012,NUTS,2010,FR221,3,524
2012,NUTS,2010,FR222,3,345
2012,NUTS,2010,FR223,3,6
2012,NUTS,2010,FR231,3,418
2012,NUTS,2010,FR232,3,960
2012,NUTS,2010,FR241,3,77
2012,NUTS,2010,FR242,3,564
2012,NUTS,2010,FR243,3,959
2012,NUTS,2010,FR244,3,194
2012,NUTS,2010,FR245,3,314
2012,NUTS,2010,FR246,3,328
2012,NUTS,2010,FR251,3,920
2012,NUTS,2010,FR252,3,937
2012,NUTS,2010,FR253,3,397
2012,NUTS,2010,FR261,3,153
2012,NUTS,2010,FR262,3,512
2012,NUTS,2010,FR263,3,650
2012,NUTS,2010,FR264,3,430
2012,NUTS,2010,FR301,3,257
2012,NUTS,2010,FR302,3,242
2012,NUTS,2010,FR411,3,575
2012,NUTS,2010,FR412,3,444
2012,NUTS,2010,FR413,3,526
2012,NUTS,2010,FR414,3,916
2012,NUTS,2010,FR421,3,646
2012,NUTS,2010,FR422,3,738
2012,NUTS,2010,FR431,3,374
2012,NUTS,2010,FR432,3,282
2012,NUTS,2010,FR433,3,873
2012,NUTS,2010,FR434,3,204
2012,NUTS,2010,FR511,3,317
2012,NUTS,2010,FR512,3,655
2012,NUTS,2010,FR513,3,917
2012,NUTS,2010,FR514,3,273
2012,NUTS,2010,FR515,3,228
2012,NUTS,2010,FR521,3,576
2012,NUTS,2010,FR522,3,21
2012,NUTS,2010,FR523,3,839
2012,NUTS,2010,FR524,3,483
2012,NUTS,2010,FR531,3,86
2012,NUTS,2010,FR532,3,215
2012,NUTS,2010,FR533,3,835
2012,NUTS,2010,FR534,3,161
2012,NUTS,2010,FR611,3,270
2012,NUTS,2010,FR612,3,918
2012,NUTS,2010,FR613,3,882
2012,NUTS,2010,FR614,3,901
2012,NUTS,2010,FR615,3,738
2012,NUTS,2010,FR621,3,827
2012,NUTS,2010,FR622,3,990
2012,NUTS,2010,FR623,3,239
2012,NUTS,2010,FR624,3,118
2012,NUTS,2010,FR625,3,43
2012,NUTS,2010,FR626,3,837
2012,NUTS,2010,FR627,3,308
2012,NUTS,2010,FR628,3,120
2012,NUTS,2010,FR631,3,712
2012,NUTS,2010,FR632,3,181
2012,NUTS,2010,FR633,3,324
2012,NUTS,2010,FR711,3,903
2012,NUTS,2010,FR712,3,971
2012,NUTS,2010,FR713,3,927
2012,NUTS,2010,FR714,3,167
2012,NUTS,2010,FR715,3,467
2012,NUTS,2010,FR716,3,183
2012,NUTS,2010,FR717,3,87
2012,NUTS,2010,FR718,3,312
2012,NUTS,2010,FR721,3,800
2012,NUTS,2010,FR722,3,163
2012,NUTS,2010,FR723,3,536
2012,NUTS,2010,FR724,3,692
2012,NUTS,2010,FR811,3,720
2012,NUTS,2010,FR812,3,98
2012,NUTS,2010,FR813,3,310
2012,NUTS,2010,FR814,3,608
2012,NUTS,2010,FR815,3,722
2012,NUTS,2010,FR821,3,239
2012,NUTS,2010,FR822,3,720
2012,NUTS,2010,FR823,3,259
2012,NUTS,2010,FR824,3,312
2012,NUTS,2010,FR825,3,17
2012,NUTS,2010,FR826,3,992
2012,NUTS,2010,FR831,3,608
2012,NUTS,2010,FR832,3,293
2012,NUTS,2010,FR910,3,69
2012,NUTS,2010,FR920,3,884
2012,NUTS,2010,FR930,3,272
2012,NUTS,2010,FR940,3,312
2012,NUTS,2010,HR031,3,398
2012,NUTS,2010,HR032,3,533
2012,NUTS,2010,HR033,3,563
2012,NUTS,2010,HR034,3,138
2012,NUTS,2010,HR035,3,466
2012,NUTS,2010,HR036,3,697
2012,NUTS,2010,HR037,3,945
2012,NUTS,2010,HR041,3,472
2012,NUTS,2010,HR042,3,418
2012,NUTS,2010,HR043,3,785
2012,NUTS,2010,HR044,3,544
2012,NUTS,2010,HR045,3,705
2012,NUTS,2010,HR046,3,43
2012,NUTS,2010,HR047,3,352
2012,NUTS,2010,HR048,3,652
2012,NUTS,2010,HR049,3,459
2012,NUTS,2010,HR04A,3,673
2012,NUTS,2010,HR04B,3,218
2012,NUTS,2010,HR04C,3,174
2012,NUTS,2010,HR04D,3,184
2012,NUTS,2010,HR04E,3,91
2012,NUTS,2010,HU101,3,647
2012,NUTS,2010,HU102,3,336
2012,NUTS,2010,HU211,3,253
2012,NUTS,2010,HU212,3,822
2012,NUTS,2010,HU213,3,761
2012,NUTS,2010,HU221,3,889
2012,NUTS,2010,HU222,3,742
2012,NUTS,2010,HU223,3,835
2012,NUTS,2010,HU231,3,707
2012,NUTS,2010,HU232,3,581
2012,NUTS,2010,HU233,3,554
2012,NUTS,2010,HU311,3,592
2012,NUTS,2010,HU312,3,761
2012,NUTS,2010,HU313,3,1
2012,NUTS,2010,HU321,3,496
2012,NUTS,2010,HU322,3,262
2012,NUTS,2010,HU323,3,190
2012,NUTS,2010,HU331,3,372
2012,NUTS,2010,HU332,3,884
2012,NUTS,2010,HU333,3,3
2012,NUTS,2010,IE011,3,903
2012,NUTS,2010,IE012,3,580
2012,NUTS,2010,IE013,3,5
2012,NUTS,2010,IE021,3,831
2012,NUTS,2010,IE022,3,707
2012,NUTS,2010,IE023,3,179
2012,NUTS,2010,IE024,3,605
2012,NUTS,2010,IE025,3,81
2012,NUTS,2010,IS001,3,114
2012,NUTS,2010,IS002,3,715
2012,NUTS,2010,ITC11,3,707
2012,NUTS,2010,ITC12,3,378
2012,NUTS,2010,ITC13,3,379
2012,NUTS,2010,ITC14,3,425
2012,NUTS,2010,ITC15,3,618
2012,NUTS,2010,ITC16,3,469
2012,NUTS,2010,ITC17,3,641
2012,NUTS,2010,ITC18,3,206
2012,NUTS,2010,ITC20,3,337
2012,NUTS,2010,ITC31,3,455
2012,NUTS,2010,ITC32,3,933
2012,NUTS,2010,ITC33,3,283
2012,NUTS,2010,ITC34,3,201
2012,NUTS,2010,ITC41,3,547
2012,NUTS,2010,ITC42,3,700
2012,NUTS,2010,ITC43,3,508
2012,NUTS,2010,ITC44,3,437
2012,NUTS,2010,ITC46,3,264
2012,NUTS,2010,ITC47,3,638
2012,NUTS,2010,ITC48,3,794
2012,NUTS,2010,ITC49,3,219
2012,NUTS,2010,ITC4A,3,610
2012,NUTS,2010,ITC4B,3,941
2012,NUTS,2010,ITC4C,3,458
2012,NUTS,2010,ITC4D,3,208
2012,NUTS,2010,ITF11,3,119
2012,NUTS,2010,ITF12,3,991
2012,NUTS,2010,ITF13,3,921
2012,NUTS,2010,ITF14,3,60
2012,NUTS,2010,ITF21,3,241
2012,NUTS,2010,ITF22,3,925
2012,NUTS,2010,ITF31,3,157
2012,NUTS,2010,ITF32,3,221
2012,NUTS,2010,ITF33,3,975
2012,NUTS,2010,ITF34,3,332
2012,NUTS,2010,ITF35,3,316
2012,NUTS,2010,ITF43,3,614
2012,NUTS,2010,ITF44,3,302
2012,NUTS,2010,ITF45,3,126
2012,NUTS,2010,ITF46,3,22
2012,NUTS,2010,ITF47,3,602
2012,NUTS,2010,ITF48,3,732
2012,NUTS,2010,ITF51,3,998
2012,NUTS,2010,ITF52,3,890
2012,NUTS,2010,ITF61,3,685
2012,NUTS,2010,ITF62,3,306
2012,NUTS,2010,ITF63,3,416
2012,NUTS,2010,ITF64,3,172
2012,NUTS,2010,ITF65,3,803
2012,NUTS,2010,ITG11,3,217
2012,NUTS,2010,ITG12,3,223
2012,NUTS,2010,ITG13,3,94
2012,NUTS,2010,ITG14,3,229
2012,NUTS,2010,ITG15,3,240
2012,NUTS,2010,ITG16,3,529
2012,NUTS,2010,ITG17,3,216
2012,NUTS,2010,ITG18,3,656
2012,NUTS,2010,ITG19,3,576
2012,NUTS,2010,ITG25,3,943
2012,NUTS,2010,ITG26,3,935
2012,NUTS,2010,ITG27,3,152
2012,NUTS,2010,ITG28,3,929
2012,NUTS,2010,ITG29,3,320
2012,NUTS,2010,ITG2A,3,24
2012,NUTS,2010,ITG2B,3,149
2012,NUTS,2010,ITG2C,3,356
2012,NUTS,2010,ITH10,3,392
2012,NUTS,2010,ITH20,3,49
2012,NUTS,2010,ITH31,3,391
2012,NUTS,2010,ITH32,3,696
2012,NUTS,2010,ITH33,3,448
2012,NUTS,2010,ITH34,3,596
2012,NUTS,2010,ITH35,3,826
2012,NUTS,2010,ITH36,3,592
2012,NUTS,2010,ITH37,3,26
2012,NUTS,2010,ITH41,3,762
2012,NUTS,2010,ITH42,3,269
2012,NUTS,2010,ITH43,3,123
2012,NUTS,2010,ITH44,3,75
2012,NUTS,2010,ITH51,3,940
2012,NUTS,2010,ITH52,3,892
2012,NUTS,2010,ITH53,3,107
2012,NUTS,2010,ITH54,3,785
2012,NUTS,2010,ITH55,3,198
2012,NUTS,2010,ITH56,3,8
2012,NUTS,2010,ITH57,3,316
2012,NUTS,2010,ITH58,3,816
2012,NUTS,2010,ITH59,3,541
2012,NUTS,2010,ITI11,3,886
2012,NUTS,2010,ITI12,3,484
2012,NUTS,2010,ITI13,3,575
2012,NUTS,2010,ITI14,3,665
2012,NUTS,2010,ITI15,3,158
2012,NUTS,2010,ITI16,3,54
2012,NUTS,2010,ITI17,3,172
2012,NUTS,2010,ITI18,3,715
2012,NUTS,2010,ITI19,3,686
2012,NUTS,2010,ITI1A,3,838
2012,NUTS,2010,ITI21,3,611
2012,NUTS,2010,ITI22,3,227
2012,NUTS,2010,ITI31,3,125
2012,NUTS,2010,ITI32,3,847
2012,NUTS,2010,ITI33,3,87
2012,NUTS,2010,ITI34,3,285
2012,NUTS,2010,ITI35,3,57
2012,NUTS,2010,ITI41,3,602
2012,NUTS,2010,ITI42,3,804
2012,NUTS,2010,ITI43,3,497
2012,NUTS,2010,ITI44,3,833
2012,NUTS,2010,ITI45,3,893
2012,NUTS,2010,LI000,3,401
2012,NUTS,2010,LT001,3,438
2012,NUTS,2010,LT002,3,29
2012,NUTS,2010,LT003,3,999
2012,NUTS,2010,LT004,3,571
2012,NUTS,2010,LT005,3,573
2012,NUTS,2010,LT006,3,851
2012,NUTS,2010,LT007,3,910
2012,NUTS,2010,LT008,3,31
2012,NUTS,2010,LT009,3,757
2012,NUTS,2010,LT00A,3,89
2012,NUTS,2010,LU000,3,744
2012,NUTS,2010,LV003,3,949
2012,NUTS,2010,LV005,3,110
2012,NUTS,2010,LV006,3,400
2012,NUTS,2010,LV007,3,611
2012,NUTS,2010,LV008,3,530
2012,NUTS,2010,LV009,3,489
2012,NUTS,2010,ME000,3,261
2012,NUTS,2010,MK001,3,989
2012,NUTS,2010,MK002,3,445
2012,NUTS,2010,MK003,3,666
2012,NUTS,2010,MK004,3,904
2012,NUTS,2010,MK005,3,874
2012,NUTS,2010,MK006,3,436
2012,NUTS,2010,MK007,3,373
2012,NUTS,2010,MK008,3,625
2012,NUTS,2010,MT001,3,314
2012,NUTS,2010,MT002,3,956
2012,NUTS,2010,NL111,3,354
2012,NUTS,2010,NL112,3,486
2012,NUTS,2010,NL113,3,564
2012,NUTS,2010,NL121,3,491
2012,NUTS,2010,NL122,3,633
2012,NUTS,2010,NL123,3,359
2012,NUTS,2010,NL131,3,540
2012,NUTS,2010,NL132,3,968
2012,NUTS,2010,NL133,3,196
2012,NUTS,2010,NL211,3,541
2012,NUTS,2010,NL212,3,980
2012,NUTS,2010,NL213,3,350
2012,NUTS,2010,NL221,3,239
2012,NUTS,2010,NL224,3,230
2012,NUTS,2010,NL225,3,376
2012,NUTS,2010,NL226,3,797
2012,NUTS,2010,NL230,3,831
2012,NUTS,2010,NL310,3,318
2012,NUTS,2010,NL321,3,441
2012,NUTS,2010,NL322,3,333
2012,NUTS,2010,NL323,3,471
2012,NUTS,2010,NL324,3,67
2012,NUTS,2010,NL325,3,220
2012,NUTS,2010,NL326,3,155
2012,NUTS,2010,NL327,3,487
2012,NUTS,2010,NL332,3,212
2012,NUTS,2010,NL333,3,961
2012,NUTS,2010,NL337,3,517
2012,NUTS,2010,NL338,3,440
2012,NUTS,2010,NL339,3,518
2012,NUTS,2010,NL33A,3,533
2012,NUTS,2010,NL341,3,366
2012,NUTS,2010,NL342,3,476
2012,NUTS,2010,NL411,3,887
2012,NUTS,2010,NL412,3,925
2012,NUTS,2010,NL413,3,84
2012,NUTS,2010,NL414,3,613
2012,NUTS,2010,NL421,3,743
2012,NUTS,2010,NL422,3,466
2012,NUTS,2010,NL423,3,146
2012,NUTS,2010,NO011,3,573
2012,NUTS,2010,NO012,3,813
2012,NUTS,2010,NO021,3,176
2012,NUTS,2010,NO022,3,726
2012,NUTS,2010,NO031,3,621
2012,NUTS,2010,NO032,3,920
2012,NUTS,2010,NO033,3,335
2012,NUTS,2010,NO034,3,77
2012,NUTS,2010,NO041,3,708
2012,NUTS,2010,NO042,3,392
2012,NUTS,2010,NO043,3,216
2012,NUTS,2010,NO051,3,508
2012,NUTS,2010,NO052,3,622
2012,NUTS,2010,NO053,3,564
2012,NUTS,2010,NO061,3,939
2012,NUTS,2010,NO062,3,666
2012,NUTS,2010,NO071,3,103
2012,NUTS,2010,NO072,3,366
2012,NUTS,2010,NO073,3,604
2012,NUTS,2010,PL113,3,830
2012,NUTS,2010,PL114,3,484
2012,NUTS,2010,PL115,3,566
2012,NUTS,2010,PL116,3,1000
2012,NUTS,2010,PL117,3,109
2012,NUTS,2010,PL121,3,644
2012,NUTS,2010,PL122,3,113
2012,NUTS,2010,PL127,3,382
2012,NUTS,2010,PL128,3,340
2012,NUTS,2010,PL129,3,578
2012,NUTS,2010,PL12A,3,360
2012,NUTS,2010,PL213,3,639
2012,NUTS,2010,PL214,3,176
2012,NUTS,2010,PL215,3,173
2012,NUTS,2010,PL216,3,272
2012,NUTS,2010,PL217,3,716
2012,NUTS,2010,PL224,3,1
2012,NUTS,2010,PL225,3,491
2012,NUTS,2010,PL227,3,164
2012,NUTS,2010,PL228,3,398
2012,NUTS,2010,PL229,3,888
2012,NUTS,2010,PL22A,3,987
2012,NUTS,2010,PL22B,3,247
2012,NUTS,2010,PL22C,3,735
2012,NUTS,2010,PL311,3,916
2012,NUTS,2010,PL312,3,805
2012,NUTS,2010,PL314,3,55
2012,NUTS,2010,PL315,3,249
2012,NUTS,2010,PL323,3,202
2012,NUTS,2010,PL324,3,243
2012,NUTS,2010,PL325,3,350
2012,NUTS,2010,PL326,3,21
2012,NUTS,2010,PL331,3,66
2012,NUTS,2010,PL332,3,761
2012,NUTS,2010,PL343,3,87
2012,NUTS,2010,PL344,3,399
2012,NUTS,2010,PL345,3,202
2012,NUTS,2010,PL411,3,256
2012,NUTS,2010,PL414,3,494
2012,NUTS,2010,PL415,3,87
2012,NUTS,2010,PL416,3,258
2012,NUTS,2010,PL417,3,960
2012,NUTS,2010,PL418,3,759
2012,NUTS,2010,PL422,3,855
2012,NUTS,2010,PL423,3,229
2012,NUTS,2010,PL424,3,815
2012,NUTS,2010,PL425,3,219
2012,NUTS,2010,PL431,3,766
2012,NUTS,2010,PL432,3,881
2012,NUTS,2010,PL514,3,16
2012,NUTS,2010,PL515,3,556
2012,NUTS,2010,PL516,3,37
2012,NUTS,2010,PL517,3,12
2012,NUTS,2010,PL518,3,549
2012,NUTS,2010,PL521,3,350
2012,NUTS,2010,PL522,3,677
2012,NUTS,2010,PL613,3,735
2012,NUTS,2010,PL614,3,189
2012,NUTS,2010,PL615,3,670
2012,NUTS,2010,PL621,3,793
2012,NUTS,2010,PL622,3,687
2012,NUTS,2010,PL623,3,211
2012,NUTS,2010,PL631,3,948
2012,NUTS,2010,PL633,3,223
2012,NUTS,2010,PL634,3,126
2012,NUTS,2010,PL635,3,600
2012,NUTS,2010,PT111,3,693
2012,NUTS,2010,PT112,3,643
2012,NUTS,2010,PT113,3,658
2012,NUTS,2010,PT114,3,256
2012,NUTS,2010,PT115,3,120
2012,NUTS,2010,PT116,3,958
2012,NUTS,2010,PT117,3,535
2012,NUTS,2010,PT118,3,703
2012,NUTS,2010,PT150,3,404
2012,NUTS,2010,PT161,3,1
2012,NUTS,2010,PT162,3,119
2012,NUTS,2010,PT163,3,347
2012,NUTS,2010,PT164,3,711
2012,NUTS,2010,PT165,3,693
2012,NUTS,2010,PT166,3,369
2012,NUTS,2010,PT167,3,840
2012,NUTS,2010,PT168,3,971
2012,NUTS,2010,PT169,3,830
2012,NUTS,2010,PT16A,3,698
2012,NUTS,2010,PT16B,3,106
2012,NUTS,2010,PT16C,3,179
2012,NUTS,2010,PT171,3,724
2012,NUTS,2010,PT172,3,917
2012,NUTS,2010,PT181,3,94
2012,NUTS,2010,PT182,3,450
2012,NUTS,2010,PT183,3,857
2012,NUTS,2010,PT184,3,642
2012,NUTS,2010,PT185,3,674
2012,NUTS,2010,PT200,3,530
2012,NUTS,2010,PT300,3,857
2012,NUTS,2010,RO111,3,558
2012,NUTS,2010,RO112,3,291
2012,NUTS,2010,RO113,3,445
2012,NUTS,2010,RO114,3,944
2012,NUTS,2010,RO115,3,656
2012,NUTS,2010,RO116,3,384
2012,NUTS,2010,RO121,3,231
2012,NUTS,2010,RO122,3,723
2012,NUTS,2010,RO123,3,925
2012,NUTS,2010,RO124,3,836
2012,NUTS,2010,RO125,3,784
2012,NUTS,2010,RO126,3,686
2012,NUTS,2010,RO211,3,928
2012,NUTS,2010,RO212,3,16
2012,NUTS,2010,RO213,3,474
2012,NUTS,2010,RO214,3,455
2012,NUTS,2010,RO215,3,601
2012,NUTS,2010,RO216,3,97
2012,NUTS,2010,RO221,3,796
2012,NUTS,2010,RO222,3,213
2012,NUTS,2010,RO223,3,298
2012,NUTS,2010,RO224,3,184
2012,NUTS,2010,RO225,3,283
2012,NUTS,2010,RO226,3,984
2012,NUTS,2010,RO311,3,861
2012,NUTS,2010,RO312,3,9
2012,NUTS,2010,RO313,3,890
2012,NUTS,2010,RO314,3,977
2012,NUTS,2010,RO315,3,714
2012,NUTS,2010,RO316,3,848
2012,NUTS,2010,RO317,3,113
2012,NUTS,2010,RO321,3,159
2012,NUTS,2010,RO322,3,590
2012,NUTS,2010,RO411,3,722
2012,NUTS,2010,RO412,3,393
2012,NUTS,2010,RO413,3,657
2012,NUTS,2010,RO414,3,989
2012,NUTS,2010,RO415,3,289
2012,NUTS,2010,RO421,3,776
2012,NUTS,2010,RO422,3,759
2012,NUTS,2010,RO423,3,190
2012,NUTS,2010,RO424,3,580
2012,NUTS,2010,SE110,3,733
2012,NUTS,2010,SE121,3,416
2012,NUTS,2010,SE122,3,244
2012,NUTS,2010,SE123,3,573
2012,NUTS,2010,SE124,3,11
2012,NUTS,2010,SE125,3,900
2012,NUTS,2010,SE211,3,204
