year,region_type,region_year_spec,region_id,region_level,podli
2010,NUTS,2010,ITH54,3,449
2010,NUTS,2010,ITH55,3,230
2010,NUTS,2010,ITH56,3,223
2010,NUTS,2010,ITH57,3,62
2010,NUTS,2010,ITH58,3,60
2010,NUTS,2010,ITH59,3,176
2010,NUTS,2010,ITI11,3,200
2010,NUTS,2010,ITI12,3,209
2010,NUTS,2010,ITI13,3,963
2010,NUTS,2010,ITI14,3,72
2010,NUTS,2010,ITI15,3,451
2010,NUTS,2010,ITI16,3,474
2010,NUTS,2010,ITI17,3,562
2010,NUTS,2010,ITI18,3,259
2010,NUTS,2010,ITI19,3,437
2010,NUTS,2010,ITI1A,3,518
2010,NUTS,2010,ITI21,3,892
2010,NUTS,2010,ITI22,3,513
2010,NUTS,2010,ITI31,3,489
2010,NUTS,2010,ITI32,3,343
2010,NUTS,2010,ITI33,3,567
2010,NUTS,2010,ITI34,3,465
2010,NUTS,2010,ITI35,3,760
2010,NUTS,2010,ITI41,3,901
2010,NUTS,2010,ITI42,3,775
2010,NUTS,2010,ITI43,3,987
2010,NUTS,2010,ITI44,3,96
2010,NUTS,2010,ITI45,3,954
2010,NUTS,2010,LI000,3,564
2010,NUTS,2010,LT001,3,31
2010,NUTS,2010,LT002,3,930
2010,NUTS,2010,LT003,3,254
2010,NUTS,2010,LT004,3,246
2010,NUTS,2010,LT005,3,918
2010,NUTS,2010,LT006,3,748
2010,NUTS,2010,LT007,3,490
2010,NUTS,2010,LT008,3,923
2010,NUTS,2010,LT009,3,474
2010,NUTS,2010,LT00A,3,486
2010,NUTS,2010,LU000,3,810
2010,NUTS,2010,LV003,3,331
2010,NUTS,2010,LV005,3,406
2010,NUTS,2010,LV006,3,969
2010,NUTS,2010,LV007,3,537
2010,NUTS,2010,LV008,3,76
2010,NUTS,2010,LV009,3,362
2010,NUTS,2010,ME000,3,948
2010,NUTS,2010,MK001,3,296
2010,NUTS,2010,MK002,3,230
2010,NUTS,2010,MK003,3,803
2010,NUTS,2010,MK004,3,998
2010,NUTS,2010,MK005,3,972
2010,NUTS,2010,MK006,3,938
2010,NUTS,2010,MK007,3,433
2010,NUTS,2010,MK008,3,283
2010,NUTS,2010,MT001,3,5
2010,NUTS,2010,MT002,3,897
2010,NUTS,2010,NL111,3,750
2010,NUTS,2010,NL112,3,472
2010,NUTS,2010,NL113,3,265
2010,NUTS,2010,NL121,3,116
2010,NUTS,2010,NL122,3,160
2010,NUTS,2010,NL123,3,953
2010,NUTS,2010,NL131,3,115
2010,NUTS,2010,NL132,3,670
2010,NUTS,2010,NL133,3,312
2010,NUTS,2010,NL211,3,660
2010,NUTS,2010,NL212,3,881
2010,NUTS,2010,NL213,3,817
2010,NUTS,2010,NL221,3,719
2010,NUTS,2010,NL224,3,821
2010,NUTS,2010,NL225,3,488
2010,NUTS,2010,NL226,3,207
2010,NUTS,2010,NL230,3,675
2010,NUTS,2010,NL310,3,201
2010,NUTS,2010,NL321,3,400
2010,NUTS,2010,NL322,3,802
2010,NUTS,2010,NL323,3,893
2010,NUTS,2010,NL324,3,668
2010,NUTS,2010,NL325,3,143
2010,NUTS,2010,NL326,3,430
2010,NUTS,2010,NL327,3,277
2010,NUTS,2010,NL332,3,590
2010,NUTS,2010,NL333,3,447
2010,NUTS,2010,NL337,3,965
2010,NUTS,2010,NL338,3,296
2010,NUTS,2010,NL339,3,70
2010,NUTS,2010,NL33A,3,890
2010,NUTS,2010,NL341,3,132
2010,NUTS,2010,NL342,3,383
2010,NUTS,2010,NL411,3,351
2010,NUTS,2010,NL412,3,424
2010,NUTS,2010,NL413,3,294
2010,NUTS,2010,NL414,3,64
2010,NUTS,2010,NL421,3,377
2010,NUTS,2010,NL422,3,742
2010,NUTS,2010,NL423,3,639
2010,NUTS,2010,NO011,3,955
2010,NUTS,2010,NO012,3,109
2010,NUTS,2010,NO021,3,654
2010,NUTS,2010,NO022,3,981
2010,NUTS,2010,NO031,3,347
2010,NUTS,2010,NO032,3,523
2010,NUTS,2010,NO033,3,67
2010,NUTS,2010,NO034,3,426
2010,NUTS,2010,NO041,3,652
2010,NUTS,2010,NO042,3,9
2010,NUTS,2010,NO043,3,636
2010,NUTS,2010,NO051,3,349
2010,NUTS,2010,NO052,3,27
2010,NUTS,2010,NO053,3,489
2010,NUTS,2010,NO061,3,755
2010,NUTS,2010,NO062,3,868
2010,NUTS,2010,NO071,3,270
2010,NUTS,2010,NO072,3,457
2010,NUTS,2010,NO073,3,898
2010,NUTS,2010,PL113,3,56
2010,NUTS,2010,PL114,3,140
2010,NUTS,2010,PL115,3,676
2010,NUTS,2010,PL116,3,595
2010,NUTS,2010,PL117,3,719
2010,NUTS,2010,PL121,3,760
2010,NUTS,2010,PL122,3,979
2010,NUTS,2010,PL127,3,74
2010,NUTS,2010,PL128,3,833
2010,NUTS,2010,PL129,3,356
2010,NUTS,2010,PL12A,3,671
2010,NUTS,2010,PL213,3,154
2010,NUTS,2010,PL214,3,70
2010,NUTS,2010,PL215,3,78
2010,NUTS,2010,PL216,3,235
2010,NUTS,2010,PL217,3,356
2010,NUTS,2010,PL224,3,999
2010,NUTS,2010,PL225,3,688
2010,NUTS,2010,PL227,3,190
2010,NUTS,2010,PL228,3,588
2010,NUTS,2010,PL229,3,724
2010,NUTS,2010,PL22A,3,849
2010,NUTS,2010,PL22B,3,110
2010,NUTS,2010,PL22C,3,759
2010,NUTS,2010,PL311,3,659
2010,NUTS,2010,PL312,3,4
2010,NUTS,2010,PL314,3,294
2010,NUTS,2010,PL315,3,944
2010,NUTS,2010,PL323,3,891
2010,NUTS,2010,PL324,3,146
2010,NUTS,2010,PL325,3,648
2010,NUTS,2010,PL326,3,892
2010,NUTS,2010,PL331,3,785
2010,NUTS,2010,PL332,3,37
2010,NUTS,2010,PL343,3,136
2010,NUTS,2010,PL344,3,850
2010,NUTS,2010,PL345,3,849
2010,NUTS,2010,PL411,3,101
2010,NUTS,2010,PL414,3,644
2010,NUTS,2010,PL415,3,10
2010,NUTS,2010,PL416,3,464
2010,NUTS,2010,PL417,3,901
2010,NUTS,2010,PL418,3,573
2010,NUTS,2010,PL422,3,831
2010,NUTS,2010,PL423,3,40
2010,NUTS,2010,PL424,3,665
2010,NUTS,2010,PL425,3,124
2010,NUTS,2010,PL431,3,91
2010,NUTS,2010,PL432,3,561
2010,NUTS,2010,PL514,3,148
2010,NUTS,2010,PL515,3,788
2010,NUTS,2010,PL516,3,711
2010,NUTS,2010,PL517,3,826
2010,NUTS,2010,PL518,3,835
2010,NUTS,2010,PL521,3,667
2010,NUTS,2010,PL522,3,974
2010,NUTS,2010,PL613,3,524
2010,NUTS,2010,PL614,3,663
2010,NUTS,2010,PL615,3,458
2010,NUTS,2010,PL621,3,63
2010,NUTS,2010,PL622,3,709
2010,NUTS,2010,PL623,3,139
2010,NUTS,2010,PL631,3,617
2010,NUTS,2010,PL633,3,414
2010,NUTS,2010,PL634,3,777
2010,NUTS,2010,PL635,3,578
2010,NUTS,2010,PT111,3,845
2010,NUTS,2010,PT112,3,815
2010,NUTS,2010,PT113,3,149
2010,NUTS,2010,PT114,3,356
2010,NUTS,2010,PT115,3,64
2010,NUTS,2010,PT116,3,692
2010,NUTS,2010,PT117,3,213
2010,NUTS,2010,PT118,3,578
2010,NUTS,2010,PT150,3,579
2010,NUTS,2010,PT161,3,808
2010,NUTS,2010,PT162,3,607
2010,NUTS,2010,PT163,3,431
2010,NUTS,2010,PT164,3,960
2010,NUTS,2010,PT165,3,827
2010,NUTS,2010,PT166,3,237
2010,NUTS,2010,PT167,3,124
2010,NUTS,2010,PT168,3,92
2010,NUTS,2010,PT169,3,72
2010,NUTS,2010,PT16A,3,576
2010,NUTS,2010,PT16B,3,172
2010,NUTS,2010,PT16C,3,497
2010,NUTS,2010,PT171,3,700
2010,NUTS,2010,PT172,3,961
2010,NUTS,2010,PT181,3,547
2010,NUTS,2010,PT182,3,637
2010,NUTS,2010,PT183,3,8
2010,NUTS,2010,PT184,3,213
2010,NUTS,2010,PT185,3,917
2010,NUTS,2010,PT200,3,700
2010,NUTS,2010,PT300,3,617
2010,NUTS,2010,RO111,3,543
2010,NUTS,2010,RO112,3,958
2010,NUTS,2010,RO113,3,53
2010,NUTS,2010,RO114,3,456
2010,NUTS,2010,RO115,3,865
2010,NUTS,2010,RO116,3,604
2010,NUTS,2010,RO121,3,94
2010,NUTS,2010,RO122,3,409
2010,NUTS,2010,RO123,3,905
2010,NUTS,2010,RO124,3,979
2010,NUTS,2010,RO125,3,550
2010,NUTS,2010,RO126,3,862
2010,NUTS,2010,RO211,3,215
2010,NUTS,2010,RO212,3,762
2010,NUTS,2010,RO213,3,490
2010,NUTS,2010,RO214,3,141
2010,NUTS,2010,RO215,3,132
2010,NUTS,2010,RO216,3,963
2010,NUTS,2010,RO221,3,473
2010,NUTS,2010,RO222,3,393
2010,NUTS,2010,RO223,3,604
2010,NUTS,2010,RO224,3,760
2010,NUTS,2010,RO225,3,89
2010,NUTS,2010,RO226,3,275
2010,NUTS,2010,RO311,3,134
2010,NUTS,2010,RO312,3,775
2010,NUTS,2010,RO313,3,690
2010,NUTS,2010,RO314,3,782
2010,NUTS,2010,RO315,3,180
2010,NUTS,2010,RO316,3,683
2010,NUTS,2010,RO317,3,710
2010,NUTS,2010,RO321,3,290
2010,NUTS,2010,RO322,3,346
2010,NUTS,2010,RO411,3,335
2010,NUTS,2010,RO412,3,393
2010,NUTS,2010,RO413,3,439
2010,NUTS,2010,RO414,3,866
2010,NUTS,2010,RO415,3,584
2010,NUTS,2010,RO421,3,243
2010,NUTS,2010,RO422,3,403
2010,NUTS,2010,RO423,3,298
2010,NUTS,2010,RO424,3,251
2010,NUTS,2010,SE110,3,445
2010,NUTS,2010,SE121,3,51
2010,NUTS,2010,SE122,3,242
2010,NUTS,2010,SE123,3,714
2010,NUTS,2010,SE124,3,575
2010,NUTS,2010,SE125,3,673
2010,NUTS,2010,SE211,3,981
2010,NUTS,2010,SE212,3,900
2010,NUTS,2010,SE213,3,831
2010,NUTS,2010,SE214,3,939
2010,NUTS,2010,SE221,3,316
2010,NUTS,2010,SE224,3,66
2010,NUTS,2010,SE231,3,176
2010,NUTS,2010,SE232,3,501
2010,NUTS,2010,SE311,3,46
2010,NUTS,2010,SE312,3,18
2010,NUTS,2010,SE313,3,777
2010,NUTS,2010,SE321,3,881
2010,NUTS,2010,SE322,3,740
2010,NUTS,2010,SE331,3,537
2010,NUTS,2010,SE332,3,490
2010,NUTS,2010,SI011,3,443
2010,NUTS,2010,SI012,3,884
2010,NUTS,2010,SI013,3,412
2010,NUTS,2010,SI014,3,838
2010,NUTS,2010,SI015,3,664
2010,NUTS,2010,SI016,3,245
2010,NUTS,2010,SI017,3,977
2010,NUTS,2010,SI018,3,836
2010,NUTS,2010,SI021,3,623
2010,NUTS,2010,SI022,3,887
2010,NUTS,2010,SI023,3,831
2010,NUTS,2010,SI024,3,985
2010,NUTS,2010,SK010,3,7
2010,NUTS,2010,SK021,3,630
2010,NUTS,2010,SK022,3,838
2010,NUTS,2010,SK023,3,687
2010,NUTS,2010,SK031,3,443
2010,NUTS,2010,SK032,3,185
2010,NUTS,2010,SK041,3,214
2010,NUTS,2010,SK042,3,708
2010,NUTS,2010,TR100,3,852
2010,NUTS,2010,TR211,3,648
2010,NUTS,2010,TR212,3,90
2010,NUTS,2010,TR213,3,263
2010,NUTS,2010,TR221,3,623
2010,NUTS,2010,TR222,3,204
2010,NUTS,2010,TR310,3,631
2010,NUTS,2010,TR321,3,50
2010,NUTS,2010,TR322,3,852
2010,NUTS,2010,TR323,3,866
2010,NUTS,2010,TR331,3,312
2010,NUTS,2010,TR332,3,148
2010,NUTS,2010,TR333,3,624
2010,NUTS,2010,TR334,3,747
2010,NUTS,2010,TR411,3,262
2010,NUTS,2010,TR412,3,937
2010,NUTS,2010,TR413,3,903
2010,NUTS,2010,TR421,3,357
2010,NUTS,2010,TR422,3,15
2010,NUTS,2010,TR423,3,390
2010,NUTS,2010,TR424,3,166
2010,NUTS,2010,TR425,3,211
2010,NUTS,2010,TR510,3,259
2010,NUTS,2010,TR521,3,849
2010,NUTS,2010,TR522,3,296
2010,NUTS,2010,TR611,3,626
2010,NUTS,2010,TR612,3,145
2010,NUTS,2010,TR613,3,390
2010,NUTS,2010,TR621,3,649
2010,NUTS,2010,TR622,3,425
2010,NUTS,2010,TR631,3,377
2010,NUTS,2010,TR632,3,25
2010,NUTS,2010,TR633,3,736
2010,NUTS,2010,TR711,3,308
2010,NUTS,2010,TR712,3,971
2010,NUTS,2010,TR713,3,497
2010,NUTS,2010,TR714,3,819
2010,NUTS,2010,TR715,3,958
2010,NUTS,2010,TR721,3,659
2010,NUTS,2010,TR722,3,38
2010,NUTS,2010,TR723,3,561
2010,NUTS,2010,TR811,3,405
2010,NUTS,2010,TR812,3,803
2010,NUTS,2010,TR813,3,845
2010,NUTS,2010,TR821,3,177
2010,NUTS,2010,TR822,3,371
2010,NUTS,2010,TR823,3,840
2010,NUTS,2010,TR831,3,201
2010,NUTS,2010,TR832,3,152
2010,NUTS,2010,TR833,3,375
2010,NUTS,2010,TR834,3,691
2010,NUTS,2010,TR901,3,490
2010,NUTS,2010,TR902,3,584
2010,NUTS,2010,TR903,3,545
2010,NUTS,2010,TR904,3,394
2010,NUTS,2010,TR905,3,966
2010,NUTS,2010,TR906,3,273
2010,NUTS,2010,TRA11,3,646
2010,NUTS,2010,TRA12,3,929
2010,NUTS,2010,TRA13,3,258
2010,NUTS,2010,TRA21,3,508
2010,NUTS,2010,TRA22,3,151
2010,NUTS,2010,TRA23,3,288
2010,NUTS,2010,TRA24,3,296
2010,NUTS,2010,TRB11,3,582
2010,NUTS,2010,TRB12,3,804
2010,NUTS,2010,TRB13,3,59
2010,NUTS,2010,TRB14,3,931
2010,NUTS,2010,TRB21,3,461
2010,NUTS,2010,TRB22,3,571
2010,NUTS,2010,TRB23,3,512
2010,NUTS,2010,TRB24,3,679
2010,NUTS,2010,TRC11,3,508
2010,NUTS,2010,TRC12,3,202
2010,NUTS,2010,TRC13,3,968
2010,NUTS,2010,TRC21,3,962
2010,NUTS,2010,TRC22,3,849
2010,NUTS,2010,TRC31,3,531
2010,NUTS,2010,TRC32,3,678
2010,NUTS,2010,TRC33,3,650
2010,NUTS,2010,TRC34,3,2
2010,NUTS,2010,UKC11,3,375
2010,NUTS,2010,UKC12,3,572
2010,NUTS,2010,UKC13,3,356
2010,NUTS,2010,UKC14,3,473
2010,NUTS,2010,UKC21,3,7
2010,NUTS,2010,UKC22,3,596
2010,NUTS,2010,UKC23,3,476
2010,NUTS,2010,UKD11,3,72
2010,NUTS,2010,UKD12,3,355
2010,NUTS,2010,UKD31,3,911
2010,NUTS,2010,UKD32,3,145
2010,NUTS,2010,UKD41,3,724
2010,NUTS,2010,UKD42,3,826
2010,NUTS,2010,UKD43,3,959
2010,NUTS,2010,UKD61,3,460
2010,NUTS,2010,UKD62,3,895
2010,NUTS,2010,UKD63,3,821
2010,NUTS,2010,UKD71,3,945
2010,NUTS,2010,UKD72,3,77
2010,NUTS,2010,UKD73,3,91
2010,NUTS,2010,UKD74,3,441
2010,NUTS,2010,UKE11,3,284
2010,NUTS,2010,UKE12,3,476
2010,NUTS,2010,UKE13,3,256
2010,NUTS,2010,UKE21,3,18
2010,NUTS,2010,UKE22,3,45
2010,NUTS,2010,UKE31,3,744
2010,NUTS,2010,UKE32,3,476
2010,NUTS,2010,UKE41,3,601
2010,NUTS,2010,UKE42,3,221
2010,NUTS,2010,UKE44,3,380
2010,NUTS,2010,UKE45,3,125
2010,NUTS,2010,UKF11,3,670
2010,NUTS,2010,UKF12,3,627
2010,NUTS,2010,UKF13,3,425
2010,NUTS,2010,UKF14,3,742
2010,NUTS,2010,UKF15,3,739
2010,NUTS,2010,UKF16,3,279
2010,NUTS,2010,UKF21,3,203
2010,NUTS,2010,UKF22,3,780
2010,NUTS,2010,UKF24,3,376
2010,NUTS,2010,UKF25,3,352
2010,NUTS,2010,UKF30,3,232
2010,NUTS,2010,UKG11,3,107
2010,NUTS,2010,UKG12,3,322
2010,NUTS,2010,UKG13,3,413
2010,NUTS,2010,UKG21,3,863
2010,NUTS,2010,UKG22,3,147
2010,NUTS,2010,UKG23,3,619
2010,NUTS,2010,UKG24,3,30
2010,NUTS,2010,UKG31,3,836
2010,NUTS,2010,UKG32,3,796
2010,NUTS,2010,UKG33,3,342
2010,NUTS,2010,UKG36,3,17
2010,NUTS,2010,UKG37,3,446
2010,NUTS,2010,UKG38,3,751
2010,NUTS,2010,UKG39,3,922
2010,NUTS,2010,UKH11,3,511
2010,NUTS,2010,UKH12,3,617
2010,NUTS,2010,UKH13,3,422
2010,NUTS,2010,UKH14,3,279
2010,NUTS,2010,UKH21,3,979
2010,NUTS,2010,UKH23,3,416
2010,NUTS,2010,UKH24,3,615
2010,NUTS,2010,UKH25,3,532
2010,NUTS,2010,UKH31,3,296
2010,NUTS,2010,UKH32,3,508
2010,NUTS,2010,UKH33,3,776
2010,NUTS,2010,UKI11,3,682
2010,NUTS,2010,UKI12,3,644
2010,NUTS,2010,UKI21,3,922
2010,NUTS,2010,UKI22,3,456
2010,NUTS,2010,UKI23,3,434
2010,NUTS,2010,UKJ11,3,877
2010,NUTS,2010,UKJ12,3,310
2010,NUTS,2010,UKJ13,3,148
2010,NUTS,2010,UKJ14,3,264
2010,NUTS,2010,UKJ21,3,59
2010,NUTS,2010,UKJ22,3,759
2010,NUTS,2010,UKJ23,3,193
2010,NUTS,2010,UKJ24,3,634
2010,NUTS,2010,UKJ31,3,845
2010,NUTS,2010,UKJ32,3,803
2010,NUTS,2010,UKJ33,3,803
2010,NUTS,2010,UKJ34,3,300
2010,NUTS,2010,UKJ41,3,171
2010,NUTS,2010,UKJ42,3,465
2010,NUTS,2010,UKK11,3,537
2010,NUTS,2010,UKK12,3,260
2010,NUTS,2010,UKK13,3,77
2010,NUTS,2010,UKK14,3,936
2010,NUTS,2010,UKK15,3,564
2010,NUTS,2010,UKK21,3,290
2010,NUTS,2010,UKK22,3,246
2010,NUTS,2010,UKK23,3,69
2010,NUTS,2010,UKK30,3,475
2010,NUTS,2010,UKK41,3,377
2010,NUTS,2010,UKK42,3,514
2010,NUTS,2010,UKK43,3,390
2010,NUTS,2010,UKL11,3,824
2010,NUTS,2010,UKL12,3,40
2010,NUTS,2010,UKL13,3,931
2010,NUTS,2010,UKL14,3,536
2010,NUTS,2010,UKL15,3,532
2010,NUTS,2010,UKL16,3,780
2010,NUTS,2010,UKL17,3,371
2010,NUTS,2010,UKL18,3,908
2010,NUTS,2010,UKL21,3,25
2010,NUTS,2010,UKL22,3,130
2010,NUTS,2010,UKL23,3,31
2010,NUTS,2010,UKL24,3,553
2010,NUTS,2010,UKM21,3,656
2010,NUTS,2010,UKM22,3,612
2010,NUTS,2010,UKM23,3,809
2010,NUTS,2010,UKM24,3,643
2010,NUTS,2010,UKM25,3,620
2010,NUTS,2010,UKM26,3,369
2010,NUTS,2010,UKM27,3,390
2010,NUTS,2010,UKM28,3,985
2010,NUTS,2010,UKM31,3,606
2010,NUTS,2010,UKM32,3,626
2010,NUTS,2010,UKM33,3,515
2010,NUTS,2010,UKM34,3,219
2010,NUTS,2010,UKM35,3,46
2010,NUTS,2010,UKM36,3,911
2010,NUTS,2010,UKM37,3,781
2010,NUTS,2010,UKM38,3,883
2010,NUTS,2010,UKM50,3,499
2010,NUTS,2010,UKM61,3,84
2010,NUTS,2010,UKM62,3,986
2010,NUTS,2010,UKM63,3,233
2010,NUTS,2010,UKM64,3,846
2010,NUTS,2010,UKM65,3,465
2010,NUTS,2010,UKM66,3,302
2010,NUTS,2010,UKN01,3,920
2010,NUTS,2010,UKN02,3,408
2010,NUTS,2010,UKN03,3,434
2010,NUTS,2010,UKN04,3,391
2010,NUTS,2010,UKN05,3,243
2011,NUTS,2010,AT,0,486
2011,NUTS,2010,BE,0,755
2011,NUTS,2010,BG,0,977
2011,NUTS,2010,CH,0,314
2011,NUTS,2010,CY,0,4
2011,NUTS,2010,CZ,0,265
2011,NUTS,2010,DE,0,465
2011,NUTS,2010,DK,0,172
2011,NUTS,2010,EE,0,895
2011,NUTS,2010,EL,0,647
2011,NUTS,2010,ES,0,54
2011,NUTS,2010,FI,0,734
2011,NUTS,2010,FR,0,92
2011,NUTS,2010,HR,0,352
2011,NUTS,2010,HU,0,25
2011,NUTS,2010,IE,0,237
2011,NUTS,2010,IS,0,342
2011,NUTS,2010,IT,0,34
2011,NUTS,2010,LI,0,911
2011,NUTS,2010,LT,0,500
2011,NUTS,2010,LU,0,307
2011,NUTS,2010,LV,0,274
2011,NUTS,2010,ME,0,121
2011,NUTS,2010,MK,0,501
2011,NUTS,2010,MT,0,244
2011,NUTS,2010,NL,0,595
2011,NUTS,2010,NO,0,739
2011,NUTS,2010,PL,0,832
2011,NUTS,2010,PT,0,856
2011,NUTS,2010,RO,0,547
2011,NUTS,2010,SE,0,207
2011,NUTS,2010,SI,0,362
2011,NUTS,2010,SK,0,579
2011,NUTS,2010,TR,0,289
2011,NUTS,2010,UK,0,33
2011,NUTS,2010,AT1,1,971
2011,NUTS,2010,AT2,1,540
2011,NUTS,2010,AT3,1,507
2011,NUTS,2010,BE1,1,709
2011,NUTS,2010,BE2,1,142
2011,NUTS,2010,BE3,1,206
2011,NUTS,2010,BG3,1,41
2011,NUTS,2010,BG4,1,59
2011,NUTS,2010,CH0,1,879
2011,NUTS,2010,CY0,1,328
2011,NUTS,2010,CZ0,1,964
2011,NUTS,2010,DE1,1,885
2011,NUTS,2010,DE2,1,134
2011,NUTS,2010,DE3,1,676
2011,NUTS,2010,DE4,1,721
2011,NUTS,2010,DE5,1,394
2011,NUTS,2010,DE6,1,920
2011,NUTS,2010,DE7,1,367
2011,NUTS,2010,DE8,1,911
2011,NUTS,2010,DE9,1,70
2011,NUTS,2010,DEA,1,681
2011,NUTS,2010,DEB,1,477
2011,NUTS,2010,DEC,1,240
2011,NUTS,2010,DED,1,12
2011,NUTS,2010,DEE,1,763
2011,NUTS,2010,DEF,1,723
2011,NUTS,2010,DEG,1,744
2011,NUTS,2010,DK0,1,957
2011,NUTS,2010,EE0,1,754
2011,NUTS,2010,EL1,1,289
2011,NUTS,2010,EL2,1,326
2011,NUTS,2010,EL3,1,830
2011,NUTS,2010,EL4,1,179
2011,NUTS,2010,ES1,1,501
2011,NUTS,2010,ES2,1,166
2011,NUTS,2010,ES3,1,175
2011,NUTS,2010,ES4,1,107
2011,NUTS,2010,ES5,1,353
2011,NUTS,2010,ES6,1,607
2011,NUTS,2010,ES7,1,937
2011,NUTS,2010,FI1,1,747
2011,NUTS,2010,FI2,1,832
2011,NUTS,2010,FR1,1,981
2011,NUTS,2010,FR2,1,522
2011,NUTS,2010,FR3,1,350
2011,NUTS,2010,FR4,1,949
2011,NUTS,2010,FR5,1,948
2011,NUTS,2010,FR6,1,575
2011,NUTS,2010,FR7,1,687
2011,NUTS,2010,FR8,1,3
2011,NUTS,2010,FR9,1,733
2011,NUTS,2010,HR0,1,847
2011,NUTS,2010,HU1,1,684
2011,NUTS,2010,HU2,1,796
2011,NUTS,2010,HU3,1,627
2011,NUTS,2010,IE0,1,524
2011,NUTS,2010,IS0,1,531
2011,NUTS,2010,ITC,1,774
2011,NUTS,2010,ITF,1,768
2011,NUTS,2010,ITG,1,314
2011,NUTS,2010,ITH,1,85
2011,NUTS,2010,ITI,1,920
2011,NUTS,2010,LI0,1,432
2011,NUTS,2010,LT0,1,843
2011,NUTS,2010,LU0,1,843
2011,NUTS,2010,LV0,1,473
2011,NUTS,2010,ME0,1,500
2011,NUTS,2010,MK0,1,485
2011,NUTS,2010,MT0,1,216
2011,NUTS,2010,NL1,1,352
2011,NUTS,2010,NL2,1,273
2011,NUTS,2010,NL3,1,509
2011,NUTS,2010,NL4,1,874
2011,NUTS,2010,NO0,1,979
2011,NUTS,2010,N_A,1,523
2011,NUTS,2010,PL1,1,513
2011,NUTS,2010,PL2,1,829
2011,NUTS,2010,PL3,1,287
2011,NUTS,2010,PL4,1,348
2011,NUTS,2010,PL5,1,873
2011,NUTS,2010,PL6,1,27
2011,NUTS,2010,PT1,1,885
2011,NUTS,2010,PT2,1,248
2011,NUTS,2010,PT3,1,183
2011,NUTS,2010,RO1,1,370
2011,NUTS,2010,RO2,1,884
2011,NUTS,2010,RO3,1,48
2011,NUTS,2010,RO4,1,656
2011,NUTS,2010,SE1,1,883
2011,NUTS,2010,SE2,1,796
2011,NUTS,2010,SE3,1,806
2011,NUTS,2010,SI0,1,431
2011,NUTS,2010,SK0,1,702
2011,NUTS,2010,TR1,1,992
2011,NUTS,2010,TR2,1,717
2011,NUTS,2010,TR3,1,636
2011,NUTS,2010,TR4,1,634
2011,NUTS,2010,TR5,1,328
2011,NUTS,2010,TR6,1,565
2011,NUTS,2010,TR7,1,639
2011,NUTS,2010,TR8,1,466
2011,NUTS,2010,TR9,1,209
2011,NUTS,2010,TRA,1,473
2011,NUTS,2010,TRB,1,742
2011,NUTS,2010,TRC,1,92
2011,NUTS,2010,UKC,1,88
2011,NUTS,2010,UKD,1,146
2011,NUTS,2010,UKE,1,789
2011,NUTS,2010,UKF,1,67
2011,NUTS,2010,UKG,1,632
2011,NUTS,2010,UKH,1,586
2011,NUTS,2010,UKI,1,864
2011,NUTS,2010,UKJ,1,560
2011,NUTS,2010,UKK,1,45
2011,NUTS,2010,UKL,1,965
2011,NUTS,2010,UKM,1,665
2011,NUTS,2010,UKN,1,241
2011,NUTS,2010,AT11,2,342
2011,NUTS,2010,AT12,2,969
2011,NUTS,2010,AT13,2,337
2011,NUTS,2010,AT21,2,136
2011,NUTS,2010,AT22,2,283
2011,NUTS,2010,AT31,2,915
2011,NUTS,2010,AT32,2,920
2011,NUTS,2010,AT33,2,831
2011,NUTS,2010,AT34,2,264
2011,NUTS,2010,BE10,2,250
2011,NUTS,2010,BE21,2,294
2011,NUTS,2010,BE22,2,52
2011,NUTS,2010,BE23,2,240
2011,NUTS,2010,BE24,2,316
2011,NUTS,2010,BE25,2,918
2011,NUTS,2010,BE31,2,416
2011,NUTS,2010,BE32,2,603
2011,NUTS,2010,BE33,2,20
2011,NUTS,2010,BE34,2,282
2011,NUTS,2010,BE35,2,904
2011,NUTS,2010,BG31,2,209
2011,NUTS,2010,BG32,2,85
2011,NUTS,2010,BG33,2,845
2011,NUTS,2010,BG34,2,164
2011,NUTS,2010,BG41,2,403
2011,NUTS,2010,BG42,2,324
2011,NUTS,2010,CH01,2,131
2011,NUTS,2010,CH02,2,720
2011,NUTS,2010,CH03,2,261
2011,NUTS,2010,CH04,2,813
2011,NUTS,2010,CH05,2,398
2011,NUTS,2010,CH06,2,440
2011,NUTS,2010,CH07,2,89
2011,NUTS,2010,CY00,2,32
2011,NUTS,2010,CZ01,2,127
2011,NUTS,2010,CZ02,2,861
2011,NUTS,2010,CZ03,2,634
2011,NUTS,2010,CZ04,2,517
2011,NUTS,2010,CZ05,2,465
2011,NUTS,2010,CZ06,2,272
2011,NUTS,2010,CZ07,2,3
2011,NUTS,2010,CZ08,2,263
2011,NUTS,2010,DE11,2,611
2011,NUTS,2010,DE12,2,809
2011,NUTS,2010,DE13,2,724
2011,NUTS,2010,DE14,2,372
2011,NUTS,2010,DE21,2,530
2011,NUTS,2010,DE22,2,529
2011,NUTS,2010,DE23,2,544
2011,NUTS,2010,DE24,2,30
2011,NUTS,2010,DE25,2,532
2011,NUTS,2010,DE26,2,741
2011,NUTS,2010,DE27,2,637
2011,NUTS,2010,DE30,2,718
2011,NUTS,2010,DE40,2,906
2011,NUTS,2010,DE50,2,949
2011,NUTS,2010,DE60,2,212
2011,NUTS,2010,DE71,2,118
