year,region_type,region_year_spec,region_id,region_level,dokha
2013,NUTS,2013,DE927,3,640
2013,NUTS,2013,DE928,3,249
2013,NUTS,2013,DE929,3,161
2013,NUTS,2013,DE931,3,262
2013,NUTS,2013,DE932,3,524
2013,NUTS,2013,DE933,3,790
2013,NUTS,2013,DE934,3,214
2013,NUTS,2013,DE935,3,996
2013,NUTS,2013,DE936,3,235
2013,NUTS,2013,DE937,3,663
2013,NUTS,2013,DE938,3,743
2013,NUTS,2013,DE939,3,86
2013,NUTS,2013,DE93A,3,616
2013,NUTS,2013,DE93B,3,307
2013,NUTS,2013,DE941,3,783
2013,NUTS,2013,DE942,3,52
2013,NUTS,2013,DE943,3,769
2013,NUTS,2013,DE944,3,772
2013,NUTS,2013,DE945,3,584
2013,NUTS,2013,DE946,3,916
2013,NUTS,2013,DE947,3,213
2013,NUTS,2013,DE948,3,294
2013,NUTS,2013,DE949,3,708
2013,NUTS,2013,DE94A,3,183
2013,NUTS,2013,DE94B,3,640
2013,NUTS,2013,DE94C,3,781
2013,NUTS,2013,DE94D,3,231
2013,NUTS,2013,DE94E,3,795
2013,NUTS,2013,DE94F,3,801
2013,NUTS,2013,DE94G,3,817
2013,NUTS,2013,DE94H,3,230
2013,NUTS,2013,DEA11,3,773
2013,NUTS,2013,DEA12,3,391
2013,NUTS,2013,DEA13,3,163
2013,NUTS,2013,DEA14,3,28
2013,NUTS,2013,DEA15,3,112
2013,NUTS,2013,DEA16,3,150
2013,NUTS,2013,DEA17,3,798
2013,NUTS,2013,DEA18,3,440
2013,NUTS,2013,DEA19,3,550
2013,NUTS,2013,DEA1A,3,5
2013,NUTS,2013,DEA1B,3,190
2013,NUTS,2013,DEA1C,3,172
2013,NUTS,2013,DEA1D,3,106
2013,NUTS,2013,DEA1E,3,276
2013,NUTS,2013,DEA1F,3,340
2013,NUTS,2013,DEA22,3,884
2013,NUTS,2013,DEA23,3,412
2013,NUTS,2013,DEA24,3,61
2013,NUTS,2013,DEA26,3,477
2013,NUTS,2013,DEA27,3,394
2013,NUTS,2013,DEA28,3,85
2013,NUTS,2013,DEA29,3,731
2013,NUTS,2013,DEA2A,3,946
2013,NUTS,2013,DEA2B,3,117
2013,NUTS,2013,DEA2C,3,548
2013,NUTS,2013,DEA2D,3,240
2013,NUTS,2013,DEA31,3,810
2013,NUTS,2013,DEA32,3,499
2013,NUTS,2013,DEA33,3,200
2013,NUTS,2013,DEA34,3,733
2013,NUTS,2013,DEA35,3,849
2013,NUTS,2013,DEA36,3,564
2013,NUTS,2013,DEA37,3,253
2013,NUTS,2013,DEA38,3,811
2013,NUTS,2013,DEA41,3,377
2013,NUTS,2013,DEA42,3,931
2013,NUTS,2013,DEA43,3,428
2013,NUTS,2013,DEA44,3,161
2013,NUTS,2013,DEA45,3,589
2013,NUTS,2013,DEA46,3,644
2013,NUTS,2013,DEA47,3,164
2013,NUTS,2013,DEA51,3,192
2013,NUTS,2013,DEA52,3,377
2013,NUTS,2013,DEA53,3,915
2013,NUTS,2013,DEA54,3,448
2013,NUTS,2013,DEA55,3,10
2013,NUTS,2013,DEA56,3,764
2013,NUTS,2013,DEA57,3,645
2013,NUTS,2013,DEA58,3,699
2013,NUTS,2013,DEA59,3,283
2013,NUTS,2013,DEA5A,3,615
2013,NUTS,2013,DEA5B,3,416
2013,NUTS,2013,DEA5C,3,216
2013,NUTS,2013,DEB11,3,63
2013,NUTS,2013,DEB12,3,298
2013,NUTS,2013,DEB13,3,210
2013,NUTS,2013,DEB14,3,588
2013,NUTS,2013,DEB15,3,498
2013,NUTS,2013,DEB16,3,656
2013,NUTS,2013,DEB17,3,922
2013,NUTS,2013,DEB18,3,589
2013,NUTS,2013,DEB19,3,550
2013,NUTS,2013,DEB1A,3,796
2013,NUTS,2013,DEB1B,3,852
2013,NUTS,2013,DEB21,3,651
2013,NUTS,2013,DEB22,3,950
2013,NUTS,2013,DEB23,3,993
2013,NUTS,2013,DEB24,3,175
2013,NUTS,2013,DEB25,3,695
2013,NUTS,2013,DEB31,3,311
2013,NUTS,2013,DEB32,3,979
2013,NUTS,2013,DEB33,3,989
2013,NUTS,2013,DEB34,3,790
2013,NUTS,2013,DEB35,3,177
2013,NUTS,2013,DEB36,3,942
2013,NUTS,2013,DEB37,3,282
2013,NUTS,2013,DEB38,3,944
2013,NUTS,2013,DEB39,3,488
2013,NUTS,2013,DEB3A,3,841
2013,NUTS,2013,DEB3B,3,467
2013,NUTS,2013,DEB3C,3,350
2013,NUTS,2013,DEB3D,3,26
2013,NUTS,2013,DEB3E,3,525
2013,NUTS,2013,DEB3F,3,956
2013,NUTS,2013,DEB3G,3,726
2013,NUTS,2013,DEB3H,3,722
2013,NUTS,2013,DEB3I,3,394
2013,NUTS,2013,DEB3J,3,777
2013,NUTS,2013,DEB3K,3,768
2013,NUTS,2013,DEC01,3,960
2013,NUTS,2013,DEC02,3,173
2013,NUTS,2013,DEC03,3,333
2013,NUTS,2013,DEC04,3,265
2013,NUTS,2013,DEC05,3,790
2013,NUTS,2013,DEC06,3,893
2013,NUTS,2013,DED21,3,459
2013,NUTS,2013,DED2C,3,147
2013,NUTS,2013,DED2D,3,293
2013,NUTS,2013,DED2E,3,679
2013,NUTS,2013,DED2F,3,789
2013,NUTS,2013,DED41,3,45
2013,NUTS,2013,DED42,3,856
2013,NUTS,2013,DED43,3,133
2013,NUTS,2013,DED44,3,84
2013,NUTS,2013,DED45,3,314
2013,NUTS,2013,DED51,3,331
2013,NUTS,2013,DED52,3,173
2013,NUTS,2013,DED53,3,12
2013,NUTS,2013,DEE01,3,328
2013,NUTS,2013,DEE02,3,25
2013,NUTS,2013,DEE03,3,792
2013,NUTS,2013,DEE04,3,817
2013,NUTS,2013,DEE05,3,683
2013,NUTS,2013,DEE06,3,886
2013,NUTS,2013,DEE07,3,926
2013,NUTS,2013,DEE08,3,578
2013,NUTS,2013,DEE09,3,953
2013,NUTS,2013,DEE0A,3,315
2013,NUTS,2013,DEE0B,3,475
2013,NUTS,2013,DEE0C,3,486
2013,NUTS,2013,DEE0D,3,709
2013,NUTS,2013,DEE0E,3,327
2013,NUTS,2013,DEF01,3,861
2013,NUTS,2013,DEF02,3,933
2013,NUTS,2013,DEF03,3,1
2013,NUTS,2013,DEF04,3,689
2013,NUTS,2013,DEF05,3,802
2013,NUTS,2013,DEF06,3,91
2013,NUTS,2013,DEF07,3,755
2013,NUTS,2013,DEF08,3,592
2013,NUTS,2013,DEF09,3,98
2013,NUTS,2013,DEF0A,3,226
2013,NUTS,2013,DEF0B,3,577
2013,NUTS,2013,DEF0C,3,669
2013,NUTS,2013,DEF0D,3,473
2013,NUTS,2013,DEF0E,3,306
2013,NUTS,2013,DEF0F,3,701
2013,NUTS,2013,DEG01,3,625
2013,NUTS,2013,DEG02,3,822
2013,NUTS,2013,DEG03,3,338
2013,NUTS,2013,DEG04,3,670
2013,NUTS,2013,DEG05,3,871
2013,NUTS,2013,DEG06,3,371
2013,NUTS,2013,DEG07,3,653
2013,NUTS,2013,DEG09,3,197
2013,NUTS,2013,DEG0A,3,740
2013,NUTS,2013,DEG0B,3,592
2013,NUTS,2013,DEG0C,3,873
2013,NUTS,2013,DEG0D,3,684
2013,NUTS,2013,DEG0E,3,43
2013,NUTS,2013,DEG0F,3,328
2013,NUTS,2013,DEG0G,3,496
2013,NUTS,2013,DEG0H,3,559
2013,NUTS,2013,DEG0I,3,705
2013,NUTS,2013,DEG0J,3,809
2013,NUTS,2013,DEG0K,3,334
2013,NUTS,2013,DEG0L,3,449
2013,NUTS,2013,DEG0M,3,177
2013,NUTS,2013,DEG0N,3,465
2013,NUTS,2013,DEG0P,3,121
2013,NUTS,2013,DK011,3,734
2013,NUTS,2013,DK012,3,923
2013,NUTS,2013,DK013,3,818
2013,NUTS,2013,DK014,3,192
2013,NUTS,2013,DK021,3,266
2013,NUTS,2013,DK022,3,236
2013,NUTS,2013,DK031,3,407
2013,NUTS,2013,DK032,3,37
2013,NUTS,2013,DK041,3,452
2013,NUTS,2013,DK042,3,338
2013,NUTS,2013,DK050,3,275
2013,NUTS,2013,EE001,3,811
2013,NUTS,2013,EE004,3,756
2013,NUTS,2013,EE006,3,813
2013,NUTS,2013,EE007,3,248
2013,NUTS,2013,EE008,3,153
2013,NUTS,2013,EL301,3,276
2013,NUTS,2013,EL302,3,515
2013,NUTS,2013,EL303,3,631
2013,NUTS,2013,EL304,3,929
2013,NUTS,2013,EL305,3,653
2013,NUTS,2013,EL306,3,593
2013,NUTS,2013,EL307,3,833
2013,NUTS,2013,EL411,3,442
2013,NUTS,2013,EL412,3,974
2013,NUTS,2013,EL413,3,929
2013,NUTS,2013,EL421,3,710
2013,NUTS,2013,EL422,3,418
2013,NUTS,2013,EL431,3,221
2013,NUTS,2013,EL432,3,440
2013,NUTS,2013,EL433,3,116
2013,NUTS,2013,EL434,3,936
2013,NUTS,2013,EL511,3,150
2013,NUTS,2013,EL512,3,140
2013,NUTS,2013,EL513,3,113
2013,NUTS,2013,EL514,3,532
2013,NUTS,2013,EL515,3,240
2013,NUTS,2013,EL521,3,416
2013,NUTS,2013,EL522,3,758
2013,NUTS,2013,EL523,3,166
2013,NUTS,2013,EL524,3,789
2013,NUTS,2013,EL525,3,858
2013,NUTS,2013,EL526,3,276
2013,NUTS,2013,EL527,3,755
2013,NUTS,2013,EL531,3,768
2013,NUTS,2013,EL532,3,54
2013,NUTS,2013,EL533,3,979
2013,NUTS,2013,EL541,3,779
2013,NUTS,2013,EL542,3,422
2013,NUTS,2013,EL543,3,166
2013,NUTS,2013,EL611,3,74
2013,NUTS,2013,EL612,3,726
2013,NUTS,2013,EL613,3,495
2013,NUTS,2013,EL621,3,811
2013,NUTS,2013,EL622,3,995
2013,NUTS,2013,EL623,3,366
2013,NUTS,2013,EL624,3,254
2013,NUTS,2013,EL631,3,637
2013,NUTS,2013,EL632,3,522
2013,NUTS,2013,EL633,3,783
2013,NUTS,2013,EL641,3,404
2013,NUTS,2013,EL642,3,542
2013,NUTS,2013,EL643,3,19
2013,NUTS,2013,EL644,3,66
2013,NUTS,2013,EL645,3,619
2013,NUTS,2013,EL651,3,209
2013,NUTS,2013,EL652,3,224
2013,NUTS,2013,EL653,3,76
2013,NUTS,2013,ES111,3,200
2013,NUTS,2013,ES112,3,270
2013,NUTS,2013,ES113,3,132
2013,NUTS,2013,ES114,3,150
2013,NUTS,2013,ES120,3,939
2013,NUTS,2013,ES130,3,0
2013,NUTS,2013,ES211,3,233
2013,NUTS,2013,ES212,3,168
2013,NUTS,2013,ES213,3,313
2013,NUTS,2013,ES220,3,658
2013,NUTS,2013,ES230,3,656
2013,NUTS,2013,ES241,3,723
2013,NUTS,2013,ES242,3,34
2013,NUTS,2013,ES243,3,772
2013,NUTS,2013,ES300,3,310
2013,NUTS,2013,ES411,3,975
2013,NUTS,2013,ES412,3,925
2013,NUTS,2013,ES413,3,176
2013,NUTS,2013,ES414,3,628
2013,NUTS,2013,ES415,3,6
2013,NUTS,2013,ES416,3,873
2013,NUTS,2013,ES417,3,733
2013,NUTS,2013,ES418,3,354
2013,NUTS,2013,ES419,3,888
2013,NUTS,2013,ES421,3,689
2013,NUTS,2013,ES422,3,918
2013,NUTS,2013,ES423,3,500
2013,NUTS,2013,ES424,3,78
2013,NUTS,2013,ES425,3,746
2013,NUTS,2013,ES431,3,208
2013,NUTS,2013,ES432,3,779
2013,NUTS,2013,ES511,3,82
2013,NUTS,2013,ES512,3,618
2013,NUTS,2013,ES513,3,414
2013,NUTS,2013,ES514,3,755
2013,NUTS,2013,ES521,3,273
2013,NUTS,2013,ES522,3,251
2013,NUTS,2013,ES523,3,924
2013,NUTS,2013,ES531,3,418
2013,NUTS,2013,ES532,3,820
2013,NUTS,2013,ES533,3,979
2013,NUTS,2013,ES611,3,656
2013,NUTS,2013,ES612,3,309
2013,NUTS,2013,ES613,3,796
2013,NUTS,2013,ES614,3,859
2013,NUTS,2013,ES615,3,911
2013,NUTS,2013,ES616,3,378
2013,NUTS,2013,ES617,3,326
2013,NUTS,2013,ES618,3,562
2013,NUTS,2013,ES620,3,228
2013,NUTS,2013,ES630,3,380
2013,NUTS,2013,ES640,3,89
2013,NUTS,2013,ES703,3,315
2013,NUTS,2013,ES704,3,591
2013,NUTS,2013,ES705,3,978
2013,NUTS,2013,ES706,3,682
2013,NUTS,2013,ES707,3,136
2013,NUTS,2013,ES708,3,203
2013,NUTS,2013,ES709,3,583
2013,NUTS,2013,FI193,3,523
2013,NUTS,2013,FI194,3,74
2013,NUTS,2013,FI195,3,428
2013,NUTS,2013,FI196,3,507
2013,NUTS,2013,FI197,3,658
2013,NUTS,2013,FI1B1,3,703
2013,NUTS,2013,FI1C1,3,89
2013,NUTS,2013,FI1C2,3,269
2013,NUTS,2013,FI1C3,3,867
2013,NUTS,2013,FI1C4,3,289
2013,NUTS,2013,FI1C5,3,988
2013,NUTS,2013,FI1D1,3,82
2013,NUTS,2013,FI1D2,3,363
2013,NUTS,2013,FI1D3,3,493
2013,NUTS,2013,FI1D4,3,627
2013,NUTS,2013,FI1D5,3,308
2013,NUTS,2013,FI1D6,3,644
2013,NUTS,2013,FI1D7,3,970
2013,NUTS,2013,FI200,3,515
2013,NUTS,2013,FR101,3,882
2013,NUTS,2013,FR102,3,40
2013,NUTS,2013,FR103,3,569
2013,NUTS,2013,FR104,3,185
2013,NUTS,2013,FR105,3,788
2013,NUTS,2013,FR106,3,338
2013,NUTS,2013,FR107,3,275
2013,NUTS,2013,FR108,3,437
2013,NUTS,2013,FR211,3,299
2013,NUTS,2013,FR212,3,175
2013,NUTS,2013,FR213,3,666
2013,NUTS,2013,FR214,3,243
2013,NUTS,2013,FR221,3,949
2013,NUTS,2013,FR222,3,163
2013,NUTS,2013,FR223,3,511
2013,NUTS,2013,FR231,3,446
2013,NUTS,2013,FR232,3,646
2013,NUTS,2013,FR241,3,852
2013,NUTS,2013,FR242,3,340
2013,NUTS,2013,FR243,3,643
2013,NUTS,2013,FR244,3,865
2013,NUTS,2013,FR245,3,965
2013,NUTS,2013,FR246,3,596
2013,NUTS,2013,FR251,3,845
2013,NUTS,2013,FR252,3,133
2013,NUTS,2013,FR253,3,254
2013,NUTS,2013,FR261,3,228
2013,NUTS,2013,FR262,3,933
2013,NUTS,2013,FR263,3,948
2013,NUTS,2013,FR264,3,968
2013,NUTS,2013,FR301,3,957
2013,NUTS,2013,FR302,3,938
2013,NUTS,2013,FR411,3,923
2013,NUTS,2013,FR412,3,879
2013,NUTS,2013,FR413,3,35
2013,NUTS,2013,FR414,3,908
2013,NUTS,2013,FR421,3,850
2013,NUTS,2013,FR422,3,515
2013,NUTS,2013,FR431,3,674
2013,NUTS,2013,FR432,3,475
2013,NUTS,2013,FR433,3,787
2013,NUTS,2013,FR434,3,509
2013,NUTS,2013,FR511,3,216
2013,NUTS,2013,FR512,3,496
2013,NUTS,2013,FR513,3,712
2013,NUTS,2013,FR514,3,102
2013,NUTS,2013,FR515,3,656
2013,NUTS,2013,FR521,3,973
2013,NUTS,2013,FR522,3,310
2013,NUTS,2013,FR523,3,188
2013,NUTS,2013,FR524,3,390
2013,NUTS,2013,FR531,3,914
2013,NUTS,2013,FR532,3,397
2013,NUTS,2013,FR533,3,866
2013,NUTS,2013,FR534,3,600
2013,NUTS,2013,FR611,3,920
2013,NUTS,2013,FR612,3,544
2013,NUTS,2013,FR613,3,899
2013,NUTS,2013,FR614,3,618
2013,NUTS,2013,FR615,3,919
2013,NUTS,2013,FR621,3,573
2013,NUTS,2013,FR622,3,96
2013,NUTS,2013,FR623,3,85
2013,NUTS,2013,FR624,3,763
2013,NUTS,2013,FR625,3,458
2013,NUTS,2013,FR626,3,173
2013,NUTS,2013,FR627,3,645
2013,NUTS,2013,FR628,3,449
2013,NUTS,2013,FR631,3,108
2013,NUTS,2013,FR632,3,496
2013,NUTS,2013,FR633,3,767
2013,NUTS,2013,FR711,3,620
2013,NUTS,2013,FR712,3,142
2013,NUTS,2013,FR713,3,691
2013,NUTS,2013,FR714,3,585
2013,NUTS,2013,FR715,3,12
2013,NUTS,2013,FR716,3,826
2013,NUTS,2013,FR717,3,999
2013,NUTS,2013,FR718,3,680
2013,NUTS,2013,FR721,3,830
2013,NUTS,2013,FR722,3,155
2013,NUTS,2013,FR723,3,580
2013,NUTS,2013,FR724,3,412
2013,NUTS,2013,FR811,3,786
2013,NUTS,2013,FR812,3,201
2013,NUTS,2013,FR813,3,503
2013,NUTS,2013,FR814,3,600
2013,NUTS,2013,FR815,3,398
2013,NUTS,2013,FR821,3,339
2013,NUTS,2013,FR822,3,510
2013,NUTS,2013,FR823,3,642
2013,NUTS,2013,FR824,3,691
2013,NUTS,2013,FR825,3,951
2013,NUTS,2013,FR826,3,677
2013,NUTS,2013,FR831,3,48
2013,NUTS,2013,FR832,3,230
2013,NUTS,2013,FRA10,3,512
2013,NUTS,2013,FRA20,3,770
2013,NUTS,2013,FRA30,3,133
2013,NUTS,2013,FRA40,3,126
2013,NUTS,2013,FRA50,3,456
2013,NUTS,2013,HR031,3,182
2013,NUTS,2013,HR032,3,717
2013,NUTS,2013,HR033,3,659
2013,NUTS,2013,HR034,3,644
2013,NUTS,2013,HR035,3,203
2013,NUTS,2013,HR036,3,258
2013,NUTS,2013,HR037,3,376
2013,NUTS,2013,HR041,3,987
2013,NUTS,2013,HR042,3,529
2013,NUTS,2013,HR043,3,742
2013,NUTS,2013,HR044,3,496
2013,NUTS,2013,HR045,3,258
2013,NUTS,2013,HR046,3,698
2013,NUTS,2013,HR047,3,407
2013,NUTS,2013,HR048,3,896
2013,NUTS,2013,HR049,3,252
2013,NUTS,2013,HR04A,3,943
2013,NUTS,2013,HR04B,3,343
2013,NUTS,2013,HR04C,3,408
2013,NUTS,2013,HR04D,3,213
2013,NUTS,2013,HR04E,3,899
2013,NUTS,2013,HU101,3,864
2013,NUTS,2013,HU102,3,254
2013,NUTS,2013,HU211,3,679
2013,NUTS,2013,HU212,3,133
2013,NUTS,2013,HU213,3,732
2013,NUTS,2013,HU221,3,994
2013,NUTS,2013,HU222,3,82
2013,NUTS,2013,HU223,3,718
2013,NUTS,2013,HU231,3,729
2013,NUTS,2013,HU232,3,850
2013,NUTS,2013,HU233,3,114
2013,NUTS,2013,HU311,3,728
2013,NUTS,2013,HU312,3,633
2013,NUTS,2013,HU313,3,863
2013,NUTS,2013,HU321,3,652
2013,NUTS,2013,HU322,3,557
2013,NUTS,2013,HU323,3,375
2013,NUTS,2013,HU331,3,321
2013,NUTS,2013,HU332,3,97
2013,NUTS,2013,HU333,3,573
2013,NUTS,2013,IE011,3,447
2013,NUTS,2013,IE012,3,870
2013,NUTS,2013,IE013,3,53
2013,NUTS,2013,IE021,3,555
2013,NUTS,2013,IE022,3,745
2013,NUTS,2013,IE023,3,328
2013,NUTS,2013,IE024,3,651
2013,NUTS,2013,IE025,3,735
2013,NUTS,2013,IS001,3,641
2013,NUTS,2013,IS002,3,95
2013,NUTS,2013,ITC11,3,534
2013,NUTS,2013,ITC12,3,35
2013,NUTS,2013,ITC13,3,996
2013,NUTS,2013,ITC14,3,814
2013,NUTS,2013,ITC15,3,711
2013,NUTS,2013,ITC16,3,584
2013,NUTS,2013,ITC17,3,641
2013,NUTS,2013,ITC18,3,668
2013,NUTS,2013,ITC20,3,169
2013,NUTS,2013,ITC31,3,67
2013,NUTS,2013,ITC32,3,325
2013,NUTS,2013,ITC33,3,217
2013,NUTS,2013,ITC34,3,557
2013,NUTS,2013,ITC41,3,935
2013,NUTS,2013,ITC42,3,896
2013,NUTS,2013,ITC43,3,871
2013,NUTS,2013,ITC44,3,129
2013,NUTS,2013,ITC46,3,527
2013,NUTS,2013,ITC47,3,429
2013,NUTS,2013,ITC48,3,383
2013,NUTS,2013,ITC49,3,311
2013,NUTS,2013,ITC4A,3,695
2013,NUTS,2013,ITC4B,3,207
2013,NUTS,2013,ITC4C,3,571
2013,NUTS,2013,ITC4D,3,947
2013,NUTS,2013,ITF11,3,748
2013,NUTS,2013,ITF12,3,728
2013,NUTS,2013,ITF13,3,143
2013,NUTS,2013,ITF14,3,604
2013,NUTS,2013,ITF21,3,703
2013,NUTS,2013,ITF22,3,589
2013,NUTS,2013,ITF31,3,985
2013,NUTS,2013,ITF32,3,56
2013,NUTS,2013,ITF33,3,368
2013,NUTS,2013,ITF34,3,451
2013,NUTS,2013,ITF35,3,275
2013,NUTS,2013,ITF43,3,920
2013,NUTS,2013,ITF44,3,410
2013,NUTS,2013,ITF45,3,730
2013,NUTS,2013,ITF46,3,285
2013,NUTS,2013,ITF47,3,290
2013,NUTS,2013,ITF48,3,443
2013,NUTS,2013,ITF51,3,378
2013,NUTS,2013,ITF52,3,402
2013,NUTS,2013,ITF61,3,68
2013,NUTS,2013,ITF62,3,7
2013,NUTS,2013,ITF63,3,53
2013,NUTS,2013,ITF64,3,658
2013,NUTS,2013,ITF65,3,824
2013,NUTS,2013,ITG11,3,349
2013,NUTS,2013,ITG12,3,228
2013,NUTS,2013,ITG13,3,126
2013,NUTS,2013,ITG14,3,319
2013,NUTS,2013,ITG15,3,241
2013,NUTS,2013,ITG16,3,343
2013,NUTS,2013,ITG17,3,855
2013,NUTS,2013,ITG18,3,58
2013,NUTS,2013,ITG19,3,440
2013,NUTS,2013,ITG25,3,943
2013,NUTS,2013,ITG26,3,971
2013,NUTS,2013,ITG27,3,366
2013,NUTS,2013,ITG28,3,809
2013,NUTS,2013,ITG29,3,872
2013,NUTS,2013,ITG2A,3,564
2013,NUTS,2013,ITG2B,3,757
2013,NUTS,2013,ITG2C,3,480
2013,NUTS,2013,ITH10,3,856
2013,NUTS,2013,ITH20,3,667
2013,NUTS,2013,ITH31,3,202
2013,NUTS,2013,ITH32,3,579
2013,NUTS,2013,ITH33,3,463
2013,NUTS,2013,ITH34,3,378
2013,NUTS,2013,ITH35,3,55
2013,NUTS,2013,ITH36,3,119
2013,NUTS,2013,ITH37,3,727
2013,NUTS,2013,ITH41,3,365
2013,NUTS,2013,ITH42,3,368
2013,NUTS,2013,ITH43,3,770
2013,NUTS,2013,ITH44,3,346
2013,NUTS,2013,ITH51,3,444
2013,NUTS,2013,ITH52,3,841
2013,NUTS,2013,ITH53,3,799
2013,NUTS,2013,ITH54,3,881
2013,NUTS,2013,ITH55,3,335
2013,NUTS,2013,ITH56,3,794
2013,NUTS,2013,ITH57,3,626
2013,NUTS,2013,ITH58,3,488
2013,NUTS,2013,ITH59,3,326
2013,NUTS,2013,ITI11,3,354
2013,NUTS,2013,ITI12,3,828
2013,NUTS,2013,ITI13,3,670
2013,NUTS,2013,ITI14,3,270
2013,NUTS,2013,ITI15,3,927
2013,NUTS,2013,ITI16,3,421
2013,NUTS,2013,ITI17,3,790
2013,NUTS,2013,ITI18,3,285
2013,NUTS,2013,ITI19,3,615
2013,NUTS,2013,ITI1A,3,601
2013,NUTS,2013,ITI21,3,310
2013,NUTS,2013,ITI22,3,350
2013,NUTS,2013,ITI31,3,905
2013,NUTS,2013,ITI32,3,347
2013,NUTS,2013,ITI33,3,765
2013,NUTS,2013,ITI34,3,901
2013,NUTS,2013,ITI35,3,634
2013,NUTS,2013,ITI41,3,895
2013,NUTS,2013,ITI42,3,99
2013,NUTS,2013,ITI43,3,68
2013,NUTS,2013,ITI44,3,595
2013,NUTS,2013,ITI45,3,539
2013,NUTS,2013,LI000,3,104
2013,NUTS,2013,LT001,3,336
2013,NUTS,2013,LT002,3,65
2013,NUTS,2013,LT003,3,300
2013,NUTS,2013,LT004,3,135
2013,NUTS,2013,LT005,3,502
2013,NUTS,2013,LT006,3,443
2013,NUTS,2013,LT007,3,794
2013,NUTS,2013,LT008,3,968
2013,NUTS,2013,LT009,3,323
2013,NUTS,2013,LT00A,3,380
2013,NUTS,2013,LU000,3,61
2013,NUTS,2013,LV003,3,475
2013,NUTS,2013,LV005,3,485
2013,NUTS,2013,LV006,3,324
2013,NUTS,2013,LV007,3,218
2013,NUTS,2013,LV008,3,572
2013,NUTS,2013,LV009,3,912
2013,NUTS,2013,ME000,3,756
2013,NUTS,2013,MK001,3,977
2013,NUTS,2013,MK002,3,753
2013,NUTS,2013,MK003,3,1
2013,NUTS,2013,MK004,3,734
2013,NUTS,2013,MK005,3,411
2013,NUTS,2013,MK006,3,859
2013,NUTS,2013,MK007,3,486
2013,NUTS,2013,MK008,3,645
2013,NUTS,2013,MT001,3,18
2013,NUTS,2013,MT002,3,134
2013,NUTS,2013,NL111,3,685
2013,NUTS,2013,NL112,3,957
2013,NUTS,2013,NL113,3,785
2013,NUTS,2013,NL121,3,25
2013,NUTS,2013,NL122,3,871
2013,NUTS,2013,NL123,3,700
2013,NUTS,2013,NL131,3,704
2013,NUTS,2013,NL132,3,737
2013,NUTS,2013,NL133,3,727
2013,NUTS,2013,NL211,3,621
2013,NUTS,2013,NL212,3,175
2013,NUTS,2013,NL213,3,646
2013,NUTS,2013,NL221,3,540
2013,NUTS,2013,NL224,3,613
2013,NUTS,2013,NL225,3,487
2013,NUTS,2013,NL226,3,289
2013,NUTS,2013,NL230,3,174
2013,NUTS,2013,NL310,3,991
2013,NUTS,2013,NL321,3,14
2013,NUTS,2013,NL322,3,875
2013,NUTS,2013,NL323,3,269
2013,NUTS,2013,NL324,3,373
2013,NUTS,2013,NL325,3,413
2013,NUTS,2013,NL326,3,245
2013,NUTS,2013,NL327,3,561
2013,NUTS,2013,NL332,3,799
2013,NUTS,2013,NL333,3,195
2013,NUTS,2013,NL337,3,614
2013,NUTS,2013,NL338,3,515
2013,NUTS,2013,NL339,3,691
2013,NUTS,2013,NL33A,3,32
2013,NUTS,2013,NL341,3,809
2013,NUTS,2013,NL342,3,399
2013,NUTS,2013,NL411,3,499
2013,NUTS,2013,NL412,3,298
2013,NUTS,2013,NL413,3,162
2013,NUTS,2013,NL414,3,696
2013,NUTS,2013,NL421,3,23
2013,NUTS,2013,NL422,3,632
2013,NUTS,2013,NL423,3,527
2013,NUTS,2013,NO011,3,940
2013,NUTS,2013,NO012,3,11
2013,NUTS,2013,NO021,3,335
2013,NUTS,2013,NO022,3,245
2013,NUTS,2013,NO031,3,786
2013,NUTS,2013,NO032,3,152
2013,NUTS,2013,NO033,3,161
2013,NUTS,2013,NO034,3,512
2013,NUTS,2013,NO041,3,138
2013,NUTS,2013,NO042,3,936
2013,NUTS,2013,NO043,3,193
2013,NUTS,2013,NO051,3,905
2013,NUTS,2013,NO052,3,418
2013,NUTS,2013,NO053,3,5
2013,NUTS,2013,NO061,3,547
2013,NUTS,2013,NO062,3,485
2013,NUTS,2013,NO071,3,759
2013,NUTS,2013,NO072,3,917
2013,NUTS,2013,NO073,3,39
2013,NUTS,2013,PL113,3,782
2013,NUTS,2013,PL114,3,635
2013,NUTS,2013,PL115,3,209
2013,NUTS,2013,PL116,3,183
2013,NUTS,2013,PL117,3,844
2013,NUTS,2013,PL127,3,988
2013,NUTS,2013,PL128,3,457
2013,NUTS,2013,PL129,3,22
2013,NUTS,2013,PL12A,3,300
2013,NUTS,2013,PL12B,3,428
2013,NUTS,2013,PL12C,3,248
2013,NUTS,2013,PL12D,3,482
2013,NUTS,2013,PL12E,3,70
2013,NUTS,2013,PL213,3,275
2013,NUTS,2013,PL214,3,219
2013,NUTS,2013,PL217,3,198
2013,NUTS,2013,PL218,3,135
2013,NUTS,2013,PL219,3,910
2013,NUTS,2013,PL21A,3,873
2013,NUTS,2013,PL224,3,29
2013,NUTS,2013,PL225,3,715
2013,NUTS,2013,PL227,3,173
2013,NUTS,2013,PL228,3,292
2013,NUTS,2013,PL229,3,527
2013,NUTS,2013,PL22A,3,897
2013,NUTS,2013,PL22B,3,478
2013,NUTS,2013,PL22C,3,775
2013,NUTS,2013,PL311,3,371
