year,region_type,region_year_spec,region_id,region_level,vacic
2010,NUTS,2010,LT008,3,774
2010,NUTS,2010,LT009,3,748
2010,NUTS,2010,LT00A,3,552
2010,NUTS,2010,LU000,3,799
2010,NUTS,2010,LV003,3,707
2010,NUTS,2010,LV005,3,132
2010,NUTS,2010,LV006,3,183
2010,NUTS,2010,LV007,3,74
2010,NUTS,2010,LV008,3,420
2010,NUTS,2010,LV009,3,738
2010,NUTS,2010,ME000,3,595
2010,NUTS,2010,MK001,3,557
2010,NUTS,2010,MK002,3,714
2010,NUTS,2010,MK003,3,870
2010,NUTS,2010,MK004,3,996
2010,NUTS,2010,MK005,3,478
2010,NUTS,2010,MK006,3,857
2010,NUTS,2010,MK007,3,164
2010,NUTS,2010,MK008,3,714
2010,NUTS,2010,MT001,3,430
2010,NUTS,2010,MT002,3,868
2010,NUTS,2010,NL111,3,824
2010,NUTS,2010,NL112,3,728
2010,NUTS,2010,NL113,3,322
2010,NUTS,2010,NL121,3,405
2010,NUTS,2010,NL122,3,680
2010,NUTS,2010,NL123,3,106
2010,NUTS,2010,NL131,3,287
2010,NUTS,2010,NL132,3,700
2010,NUTS,2010,NL133,3,342
2010,NUTS,2010,NL211,3,651
2010,NUTS,2010,NL212,3,278
2010,NUTS,2010,NL213,3,285
2010,NUTS,2010,NL221,3,91
2010,NUTS,2010,NL224,3,223
2010,NUTS,2010,NL225,3,579
2010,NUTS,2010,NL226,3,450
2010,NUTS,2010,NL230,3,735
2010,NUTS,2010,NL310,3,912
2010,NUTS,2010,NL321,3,538
2010,NUTS,2010,NL322,3,993
2010,NUTS,2010,NL323,3,174
2010,NUTS,2010,NL324,3,620
2010,NUTS,2010,NL325,3,460
2010,NUTS,2010,NL326,3,46
2010,NUTS,2010,NL327,3,72
2010,NUTS,2010,NL332,3,951
2010,NUTS,2010,NL333,3,897
2010,NUTS,2010,NL337,3,548
2010,NUTS,2010,NL338,3,36
2010,NUTS,2010,NL339,3,473
2010,NUTS,2010,NL33A,3,620
2010,NUTS,2010,NL341,3,347
2010,NUTS,2010,NL342,3,92
2010,NUTS,2010,NL411,3,370
2010,NUTS,2010,NL412,3,210
2010,NUTS,2010,NL413,3,272
2010,NUTS,2010,NL414,3,265
2010,NUTS,2010,NL421,3,653
2010,NUTS,2010,NL422,3,618
2010,NUTS,2010,NL423,3,547
2010,NUTS,2010,NO011,3,105
2010,NUTS,2010,NO012,3,237
2010,NUTS,2010,NO021,3,56
2010,NUTS,2010,NO022,3,575
2010,NUTS,2010,NO031,3,849
2010,NUTS,2010,NO032,3,93
2010,NUTS,2010,NO033,3,503
2010,NUTS,2010,NO034,3,995
2010,NUTS,2010,NO041,3,994
2010,NUTS,2010,NO042,3,441
2010,NUTS,2010,NO043,3,395
2010,NUTS,2010,NO051,3,274
2010,NUTS,2010,NO052,3,924
2010,NUTS,2010,NO053,3,69
2010,NUTS,2010,NO061,3,410
2010,NUTS,2010,NO062,3,640
2010,NUTS,2010,NO071,3,729
2010,NUTS,2010,NO072,3,191
2010,NUTS,2010,NO073,3,473
2010,NUTS,2010,PL113,3,290
2010,NUTS,2010,PL114,3,927
2010,NUTS,2010,PL115,3,987
2010,NUTS,2010,PL116,3,396
2010,NUTS,2010,PL117,3,791
2010,NUTS,2010,PL121,3,56
2010,NUTS,2010,PL122,3,482
2010,NUTS,2010,PL127,3,276
2010,NUTS,2010,PL128,3,694
2010,NUTS,2010,PL129,3,610
2010,NUTS,2010,PL12A,3,552
2010,NUTS,2010,PL213,3,568
2010,NUTS,2010,PL214,3,468
2010,NUTS,2010,PL215,3,778
2010,NUTS,2010,PL216,3,130
2010,NUTS,2010,PL217,3,1
2010,NUTS,2010,PL224,3,558
2010,NUTS,2010,PL225,3,851
2010,NUTS,2010,PL227,3,918
2010,NUTS,2010,PL228,3,365
2010,NUTS,2010,PL229,3,298
2010,NUTS,2010,PL22A,3,162
2010,NUTS,2010,PL22B,3,179
2010,NUTS,2010,PL22C,3,498
2010,NUTS,2010,PL311,3,795
2010,NUTS,2010,PL312,3,452
2010,NUTS,2010,PL314,3,614
2010,NUTS,2010,PL315,3,505
2010,NUTS,2010,PL323,3,293
2010,NUTS,2010,PL324,3,855
2010,NUTS,2010,PL325,3,761
2010,NUTS,2010,PL326,3,816
2010,NUTS,2010,PL331,3,741
2010,NUTS,2010,PL332,3,235
2010,NUTS,2010,PL343,3,268
2010,NUTS,2010,PL344,3,936
2010,NUTS,2010,PL345,3,10
2010,NUTS,2010,PL411,3,53
2010,NUTS,2010,PL414,3,100
2010,NUTS,2010,PL415,3,438
2010,NUTS,2010,PL416,3,499
2010,NUTS,2010,PL417,3,36
2010,NUTS,2010,PL418,3,412
2010,NUTS,2010,PL422,3,543
2010,NUTS,2010,PL423,3,636
2010,NUTS,2010,PL424,3,832
2010,NUTS,2010,PL425,3,527
2010,NUTS,2010,PL431,3,816
2010,NUTS,2010,PL432,3,898
2010,NUTS,2010,PL514,3,533
2010,NUTS,2010,PL515,3,287
2010,NUTS,2010,PL516,3,938
2010,NUTS,2010,PL517,3,88
2010,NUTS,2010,PL518,3,987
2010,NUTS,2010,PL521,3,472
2010,NUTS,2010,PL522,3,145
2010,NUTS,2010,PL613,3,265
2010,NUTS,2010,PL614,3,401
2010,NUTS,2010,PL615,3,735
2010,NUTS,2010,PL621,3,630
2010,NUTS,2010,PL622,3,419
2010,NUTS,2010,PL623,3,597
2010,NUTS,2010,PL631,3,508
2010,NUTS,2010,PL633,3,156
2010,NUTS,2010,PL634,3,877
2010,NUTS,2010,PL635,3,366
2010,NUTS,2010,PT111,3,213
2010,NUTS,2010,PT112,3,421
2010,NUTS,2010,PT113,3,659
2010,NUTS,2010,PT114,3,997
2010,NUTS,2010,PT115,3,407
2010,NUTS,2010,PT116,3,241
2010,NUTS,2010,PT117,3,253
2010,NUTS,2010,PT118,3,952
2010,NUTS,2010,PT150,3,526
2010,NUTS,2010,PT161,3,424
2010,NUTS,2010,PT162,3,260
2010,NUTS,2010,PT163,3,247
2010,NUTS,2010,PT164,3,278
2010,NUTS,2010,PT165,3,260
2010,NUTS,2010,PT166,3,191
2010,NUTS,2010,PT167,3,274
2010,NUTS,2010,PT168,3,71
2010,NUTS,2010,PT169,3,853
2010,NUTS,2010,PT16A,3,167
2010,NUTS,2010,PT16B,3,440
2010,NUTS,2010,PT16C,3,549
2010,NUTS,2010,PT171,3,899
2010,NUTS,2010,PT172,3,952
2010,NUTS,2010,PT181,3,785
2010,NUTS,2010,PT182,3,401
2010,NUTS,2010,PT183,3,682
2010,NUTS,2010,PT184,3,734
2010,NUTS,2010,PT185,3,116
2010,NUTS,2010,PT200,3,593
2010,NUTS,2010,PT300,3,454
2010,NUTS,2010,RO111,3,230
2010,NUTS,2010,RO112,3,767
2010,NUTS,2010,RO113,3,714
2010,NUTS,2010,RO114,3,942
2010,NUTS,2010,RO115,3,448
2010,NUTS,2010,RO116,3,935
2010,NUTS,2010,RO121,3,952
2010,NUTS,2010,RO122,3,198
2010,NUTS,2010,RO123,3,238
2010,NUTS,2010,RO124,3,1
2010,NUTS,2010,RO125,3,182
2010,NUTS,2010,RO126,3,498
2010,NUTS,2010,RO211,3,532
2010,NUTS,2010,RO212,3,444
2010,NUTS,2010,RO213,3,351
2010,NUTS,2010,RO214,3,705
2010,NUTS,2010,RO215,3,86
2010,NUTS,2010,RO216,3,749
2010,NUTS,2010,RO221,3,113
2010,NUTS,2010,RO222,3,374
2010,NUTS,2010,RO223,3,820
2010,NUTS,2010,RO224,3,100
2010,NUTS,2010,RO225,3,5
2010,NUTS,2010,RO226,3,936
2010,NUTS,2010,RO311,3,410
2010,NUTS,2010,RO312,3,844
2010,NUTS,2010,RO313,3,191
2010,NUTS,2010,RO314,3,887
2010,NUTS,2010,RO315,3,165
2010,NUTS,2010,RO316,3,925
2010,NUTS,2010,RO317,3,379
2010,NUTS,2010,RO321,3,394
2010,NUTS,2010,RO322,3,544
2010,NUTS,2010,RO411,3,885
2010,NUTS,2010,RO412,3,637
2010,NUTS,2010,RO413,3,630
2010,NUTS,2010,RO414,3,602
2010,NUTS,2010,RO415,3,876
2010,NUTS,2010,RO421,3,142
2010,NUTS,2010,RO422,3,57
2010,NUTS,2010,RO423,3,824
2010,NUTS,2010,RO424,3,620
2010,NUTS,2010,SE110,3,402
2010,NUTS,2010,SE121,3,295
2010,NUTS,2010,SE122,3,212
2010,NUTS,2010,SE123,3,19
2010,NUTS,2010,SE124,3,395
2010,NUTS,2010,SE125,3,391
2010,NUTS,2010,SE211,3,707
2010,NUTS,2010,SE212,3,314
2010,NUTS,2010,SE213,3,956
2010,NUTS,2010,SE214,3,347
2010,NUTS,2010,SE221,3,211
2010,NUTS,2010,SE224,3,200
2010,NUTS,2010,SE231,3,382
2010,NUTS,2010,SE232,3,197
2010,NUTS,2010,SE311,3,712
2010,NUTS,2010,SE312,3,426
2010,NUTS,2010,SE313,3,96
2010,NUTS,2010,SE321,3,764
2010,NUTS,2010,SE322,3,615
2010,NUTS,2010,SE331,3,725
2010,NUTS,2010,SE332,3,418
2010,NUTS,2010,SI011,3,889
2010,NUTS,2010,SI012,3,757
2010,NUTS,2010,SI013,3,267
2010,NUTS,2010,SI014,3,948
2010,NUTS,2010,SI015,3,922
2010,NUTS,2010,SI016,3,184
2010,NUTS,2010,SI017,3,274
2010,NUTS,2010,SI018,3,681
2010,NUTS,2010,SI021,3,273
2010,NUTS,2010,SI022,3,557
2010,NUTS,2010,SI023,3,646
2010,NUTS,2010,SI024,3,298
2010,NUTS,2010,SK010,3,990
2010,NUTS,2010,SK021,3,582
2010,NUTS,2010,SK022,3,973
2010,NUTS,2010,SK023,3,461
2010,NUTS,2010,SK031,3,4
2010,NUTS,2010,SK032,3,335
2010,NUTS,2010,SK041,3,543
2010,NUTS,2010,SK042,3,680
2010,NUTS,2010,TR100,3,653
2010,NUTS,2010,TR211,3,703
2010,NUTS,2010,TR212,3,764
2010,NUTS,2010,TR213,3,208
2010,NUTS,2010,TR221,3,752
2010,NUTS,2010,TR222,3,600
2010,NUTS,2010,TR310,3,860
2010,NUTS,2010,TR321,3,939
2010,NUTS,2010,TR322,3,645
2010,NUTS,2010,TR323,3,124
2010,NUTS,2010,TR331,3,264
2010,NUTS,2010,TR332,3,866
2010,NUTS,2010,TR333,3,455
2010,NUTS,2010,TR334,3,286
2010,NUTS,2010,TR411,3,327
2010,NUTS,2010,TR412,3,298
2010,NUTS,2010,TR413,3,140
2010,NUTS,2010,TR421,3,572
2010,NUTS,2010,TR422,3,336
2010,NUTS,2010,TR423,3,763
2010,NUTS,2010,TR424,3,906
2010,NUTS,2010,TR425,3,122
2010,NUTS,2010,TR510,3,133
2010,NUTS,2010,TR521,3,430
2010,NUTS,2010,TR522,3,874
2010,NUTS,2010,TR611,3,360
2010,NUTS,2010,TR612,3,485
2010,NUTS,2010,TR613,3,710
2010,NUTS,2010,TR621,3,266
2010,NUTS,2010,TR622,3,573
2010,NUTS,2010,TR631,3,317
2010,NUTS,2010,TR632,3,193
2010,NUTS,2010,TR633,3,354
2010,NUTS,2010,TR711,3,974
2010,NUTS,2010,TR712,3,455
2010,NUTS,2010,TR713,3,562
2010,NUTS,2010,TR714,3,218
2010,NUTS,2010,TR715,3,445
2010,NUTS,2010,TR721,3,528
2010,NUTS,2010,TR722,3,199
2010,NUTS,2010,TR723,3,923
2010,NUTS,2010,TR811,3,755
2010,NUTS,2010,TR812,3,160
2010,NUTS,2010,TR813,3,20
2010,NUTS,2010,TR821,3,417
2010,NUTS,2010,TR822,3,153
2010,NUTS,2010,TR823,3,81
2010,NUTS,2010,TR831,3,415
2010,NUTS,2010,TR832,3,86
2010,NUTS,2010,TR833,3,459
2010,NUTS,2010,TR834,3,885
2010,NUTS,2010,TR901,3,610
2010,NUTS,2010,TR902,3,765
2010,NUTS,2010,TR903,3,168
2010,NUTS,2010,TR904,3,694
2010,NUTS,2010,TR905,3,505
2010,NUTS,2010,TR906,3,907
2010,NUTS,2010,TRA11,3,940
2010,NUTS,2010,TRA12,3,190
2010,NUTS,2010,TRA13,3,324
2010,NUTS,2010,TRA21,3,574
2010,NUTS,2010,TRA22,3,659
2010,NUTS,2010,TRA23,3,457
2010,NUTS,2010,TRA24,3,675
2010,NUTS,2010,TRB11,3,875
2010,NUTS,2010,TRB12,3,302
2010,NUTS,2010,TRB13,3,841
2010,NUTS,2010,TRB14,3,917
2010,NUTS,2010,TRB21,3,936
2010,NUTS,2010,TRB22,3,636
2010,NUTS,2010,TRB23,3,403
2010,NUTS,2010,TRB24,3,39
2010,NUTS,2010,TRC11,3,284
2010,NUTS,2010,TRC12,3,83
2010,NUTS,2010,TRC13,3,867
2010,NUTS,2010,TRC21,3,53
2010,NUTS,2010,TRC22,3,471
2010,NUTS,2010,TRC31,3,849
2010,NUTS,2010,TRC32,3,833
2010,NUTS,2010,TRC33,3,773
2010,NUTS,2010,TRC34,3,496
2010,NUTS,2010,UKC11,3,258
2010,NUTS,2010,UKC12,3,432
2010,NUTS,2010,UKC13,3,110
2010,NUTS,2010,UKC14,3,174
2010,NUTS,2010,UKC21,3,849
2010,NUTS,2010,UKC22,3,873
2010,NUTS,2010,UKC23,3,39
2010,NUTS,2010,UKD11,3,736
2010,NUTS,2010,UKD12,3,967
2010,NUTS,2010,UKD31,3,412
2010,NUTS,2010,UKD32,3,747
2010,NUTS,2010,UKD41,3,157
2010,NUTS,2010,UKD42,3,448
2010,NUTS,2010,UKD43,3,955
2010,NUTS,2010,UKD61,3,789
2010,NUTS,2010,UKD62,3,872
2010,NUTS,2010,UKD63,3,201
2010,NUTS,2010,UKD71,3,652
2010,NUTS,2010,UKD72,3,928
2010,NUTS,2010,UKD73,3,184
2010,NUTS,2010,UKD74,3,473
2010,NUTS,2010,UKE11,3,453
2010,NUTS,2010,UKE12,3,474
2010,NUTS,2010,UKE13,3,817
2010,NUTS,2010,UKE21,3,101
2010,NUTS,2010,UKE22,3,566
2010,NUTS,2010,UKE31,3,233
2010,NUTS,2010,UKE32,3,870
2010,NUTS,2010,UKE41,3,958
2010,NUTS,2010,UKE42,3,822
2010,NUTS,2010,UKE44,3,696
2010,NUTS,2010,UKE45,3,34
2010,NUTS,2010,UKF11,3,499
2010,NUTS,2010,UKF12,3,884
2010,NUTS,2010,UKF13,3,724
2010,NUTS,2010,UKF14,3,88
2010,NUTS,2010,UKF15,3,936
2010,NUTS,2010,UKF16,3,169
2010,NUTS,2010,UKF21,3,489
2010,NUTS,2010,UKF22,3,689
2010,NUTS,2010,UKF24,3,846
2010,NUTS,2010,UKF25,3,720
2010,NUTS,2010,UKF30,3,41
2010,NUTS,2010,UKG11,3,367
2010,NUTS,2010,UKG12,3,857
2010,NUTS,2010,UKG13,3,459
2010,NUTS,2010,UKG21,3,798
2010,NUTS,2010,UKG22,3,859
2010,NUTS,2010,UKG23,3,961
2010,NUTS,2010,UKG24,3,174
2010,NUTS,2010,UKG31,3,882
2010,NUTS,2010,UKG32,3,590
2010,NUTS,2010,UKG33,3,553
2010,NUTS,2010,UKG36,3,580
2010,NUTS,2010,UKG37,3,241
2010,NUTS,2010,UKG38,3,562
2010,NUTS,2010,UKG39,3,745
2010,NUTS,2010,UKH11,3,392
2010,NUTS,2010,UKH12,3,609
2010,NUTS,2010,UKH13,3,126
2010,NUTS,2010,UKH14,3,48
2010,NUTS,2010,UKH21,3,661
2010,NUTS,2010,UKH23,3,838
2010,NUTS,2010,UKH24,3,120
2010,NUTS,2010,UKH25,3,56
2010,NUTS,2010,UKH31,3,223
2010,NUTS,2010,UKH32,3,959
2010,NUTS,2010,UKH33,3,825
2010,NUTS,2010,UKI11,3,687
2010,NUTS,2010,UKI12,3,515
2010,NUTS,2010,UKI21,3,31
2010,NUTS,2010,UKI22,3,354
2010,NUTS,2010,UKI23,3,422
2010,NUTS,2010,UKJ11,3,132
2010,NUTS,2010,UKJ12,3,710
2010,NUTS,2010,UKJ13,3,884
2010,NUTS,2010,UKJ14,3,291
2010,NUTS,2010,UKJ21,3,410
2010,NUTS,2010,UKJ22,3,613
2010,NUTS,2010,UKJ23,3,931
2010,NUTS,2010,UKJ24,3,986
2010,NUTS,2010,UKJ31,3,98
2010,NUTS,2010,UKJ32,3,249
2010,NUTS,2010,UKJ33,3,134
2010,NUTS,2010,UKJ34,3,359
2010,NUTS,2010,UKJ41,3,42
2010,NUTS,2010,UKJ42,3,412
2010,NUTS,2010,UKK11,3,403
2010,NUTS,2010,UKK12,3,702
2010,NUTS,2010,UKK13,3,240
2010,NUTS,2010,UKK14,3,755
2010,NUTS,2010,UKK15,3,256
2010,NUTS,2010,UKK21,3,848
2010,NUTS,2010,UKK22,3,648
2010,NUTS,2010,UKK23,3,771
2010,NUTS,2010,UKK30,3,751
2010,NUTS,2010,UKK41,3,108
2010,NUTS,2010,UKK42,3,727
2010,NUTS,2010,UKK43,3,859
2010,NUTS,2010,UKL11,3,361
2010,NUTS,2010,UKL12,3,889
2010,NUTS,2010,UKL13,3,696
2010,NUTS,2010,UKL14,3,191
2010,NUTS,2010,UKL15,3,476
2010,NUTS,2010,UKL16,3,809
2010,NUTS,2010,UKL17,3,154
2010,NUTS,2010,UKL18,3,391
2010,NUTS,2010,UKL21,3,212
2010,NUTS,2010,UKL22,3,219
2010,NUTS,2010,UKL23,3,470
2010,NUTS,2010,UKL24,3,481
2010,NUTS,2010,UKM21,3,111
2010,NUTS,2010,UKM22,3,728
2010,NUTS,2010,UKM23,3,927
2010,NUTS,2010,UKM24,3,969
2010,NUTS,2010,UKM25,3,719
2010,NUTS,2010,UKM26,3,591
2010,NUTS,2010,UKM27,3,493
2010,NUTS,2010,UKM28,3,669
2010,NUTS,2010,UKM31,3,578
2010,NUTS,2010,UKM32,3,295
2010,NUTS,2010,UKM33,3,234
2010,NUTS,2010,UKM34,3,914
2010,NUTS,2010,UKM35,3,430
2010,NUTS,2010,UKM36,3,503
2010,NUTS,2010,UKM37,3,781
2010,NUTS,2010,UKM38,3,349
2010,NUTS,2010,UKM50,3,280
2010,NUTS,2010,UKM61,3,922
2010,NUTS,2010,UKM62,3,399
2010,NUTS,2010,UKM63,3,344
2010,NUTS,2010,UKM64,3,172
2010,NUTS,2010,UKM65,3,296
2010,NUTS,2010,UKM66,3,775
2010,NUTS,2010,UKN01,3,413
2010,NUTS,2010,UKN02,3,424
2010,NUTS,2010,UKN03,3,589
2010,NUTS,2010,UKN04,3,948
2010,NUTS,2010,UKN05,3,679
2011,NUTS,2010,AT,0,959
2011,NUTS,2010,BE,0,482
2011,NUTS,2010,BG,0,444
2011,NUTS,2010,CH,0,623
2011,NUTS,2010,CY,0,833
2011,NUTS,2010,CZ,0,830
2011,NUTS,2010,DE,0,969
2011,NUTS,2010,DK,0,977
2011,NUTS,2010,EE,0,706
2011,NUTS,2010,EL,0,338
2011,NUTS,2010,ES,0,182
2011,NUTS,2010,FI,0,788
2011,NUTS,2010,FR,0,427
2011,NUTS,2010,HR,0,746
2011,NUTS,2010,HU,0,878
2011,NUTS,2010,IE,0,60
2011,NUTS,2010,IS,0,59
2011,NUTS,2010,IT,0,182
2011,NUTS,2010,LI,0,971
2011,NUTS,2010,LT,0,343
2011,NUTS,2010,LU,0,673
2011,NUTS,2010,LV,0,277
2011,NUTS,2010,ME,0,754
2011,NUTS,2010,MK,0,302
2011,NUTS,2010,MT,0,454
2011,NUTS,2010,NL,0,736
2011,NUTS,2010,NO,0,137
2011,NUTS,2010,PL,0,715
2011,NUTS,2010,PT,0,822
2011,NUTS,2010,RO,0,151
2011,NUTS,2010,SE,0,802
2011,NUTS,2010,SI,0,846
2011,NUTS,2010,SK,0,291
2011,NUTS,2010,TR,0,598
2011,NUTS,2010,UK,0,722
2011,NUTS,2010,AT1,1,139
2011,NUTS,2010,AT2,1,655
2011,NUTS,2010,AT3,1,830
2011,NUTS,2010,BE1,1,787
2011,NUTS,2010,BE2,1,465
2011,NUTS,2010,BE3,1,987
2011,NUTS,2010,BG3,1,544
2011,NUTS,2010,BG4,1,449
2011,NUTS,2010,CH0,1,142
2011,NUTS,2010,CY0,1,604
2011,NUTS,2010,CZ0,1,864
2011,NUTS,2010,DE1,1,713
2011,NUTS,2010,DE2,1,263
2011,NUTS,2010,DE3,1,445
2011,NUTS,2010,DE4,1,417
2011,NUTS,2010,DE5,1,836
2011,NUTS,2010,DE6,1,197
2011,NUTS,2010,DE7,1,118
2011,NUTS,2010,DE8,1,601
2011,NUTS,2010,DE9,1,682
2011,NUTS,2010,DEA,1,634
2011,NUTS,2010,DEB,1,190
2011,NUTS,2010,DEC,1,503
2011,NUTS,2010,DED,1,763
2011,NUTS,2010,DEE,1,243
2011,NUTS,2010,DEF,1,385
2011,NUTS,2010,DEG,1,307
2011,NUTS,2010,DK0,1,338
2011,NUTS,2010,EE0,1,230
2011,NUTS,2010,EL1,1,113
2011,NUTS,2010,EL2,1,235
2011,NUTS,2010,EL3,1,253
2011,NUTS,2010,EL4,1,880
2011,NUTS,2010,ES1,1,675
2011,NUTS,2010,ES2,1,751
2011,NUTS,2010,ES3,1,1
2011,NUTS,2010,ES4,1,459
2011,NUTS,2010,ES5,1,186
2011,NUTS,2010,ES6,1,318
2011,NUTS,2010,ES7,1,799
2011,NUTS,2010,FI1,1,58
2011,NUTS,2010,FI2,1,414
2011,NUTS,2010,FR1,1,380
2011,NUTS,2010,FR2,1,21
2011,NUTS,2010,FR3,1,533
2011,NUTS,2010,FR4,1,143
2011,NUTS,2010,FR5,1,29
2011,NUTS,2010,FR6,1,815
2011,NUTS,2010,FR7,1,169
2011,NUTS,2010,FR8,1,574
2011,NUTS,2010,FR9,1,413
2011,NUTS,2010,HR0,1,700
2011,NUTS,2010,HU1,1,476
2011,NUTS,2010,HU2,1,715
2011,NUTS,2010,HU3,1,892
2011,NUTS,2010,IE0,1,143
2011,NUTS,2010,IS0,1,695
2011,NUTS,2010,ITC,1,448
2011,NUTS,2010,ITF,1,854
2011,NUTS,2010,ITG,1,172
2011,NUTS,2010,ITH,1,3
2011,NUTS,2010,ITI,1,928
2011,NUTS,2010,LI0,1,370
2011,NUTS,2010,LT0,1,382
2011,NUTS,2010,LU0,1,131
2011,NUTS,2010,LV0,1,698
2011,NUTS,2010,ME0,1,918
2011,NUTS,2010,MK0,1,564
2011,NUTS,2010,MT0,1,391
2011,NUTS,2010,NL1,1,429
2011,NUTS,2010,NL2,1,556
2011,NUTS,2010,NL3,1,771
2011,NUTS,2010,NL4,1,561
2011,NUTS,2010,NO0,1,775
2011,NUTS,2010,N_A,1,15
2011,NUTS,2010,PL1,1,758
2011,NUTS,2010,PL2,1,418
2011,NUTS,2010,PL3,1,128
2011,NUTS,2010,PL4,1,514
2011,NUTS,2010,PL5,1,969
2011,NUTS,2010,PL6,1,975
2011,NUTS,2010,PT1,1,728
2011,NUTS,2010,PT2,1,585
2011,NUTS,2010,PT3,1,371
2011,NUTS,2010,RO1,1,914
2011,NUTS,2010,RO2,1,960
2011,NUTS,2010,RO3,1,813
2011,NUTS,2010,RO4,1,31
2011,NUTS,2010,SE1,1,6
2011,NUTS,2010,SE2,1,356
2011,NUTS,2010,SE3,1,524
2011,NUTS,2010,SI0,1,191
2011,NUTS,2010,SK0,1,223
2011,NUTS,2010,TR1,1,860
2011,NUTS,2010,TR2,1,202
2011,NUTS,2010,TR3,1,746
2011,NUTS,2010,TR4,1,193
2011,NUTS,2010,TR5,1,806
2011,NUTS,2010,TR6,1,856
2011,NUTS,2010,TR7,1,331
2011,NUTS,2010,TR8,1,15
2011,NUTS,2010,TR9,1,919
2011,NUTS,2010,TRA,1,385
2011,NUTS,2010,TRB,1,423
2011,NUTS,2010,TRC,1,606
2011,NUTS,2010,UKC,1,659
2011,NUTS,2010,UKD,1,144
2011,NUTS,2010,UKE,1,795
2011,NUTS,2010,UKF,1,992
2011,NUTS,2010,UKG,1,139
2011,NUTS,2010,UKH,1,698
2011,NUTS,2010,UKI,1,329
2011,NUTS,2010,UKJ,1,31
2011,NUTS,2010,UKK,1,816
2011,NUTS,2010,UKL,1,379
2011,NUTS,2010,UKM,1,301
2011,NUTS,2010,UKN,1,494
2011,NUTS,2010,AT11,2,722
2011,NUTS,2010,AT12,2,162
2011,NUTS,2010,AT13,2,596
2011,NUTS,2010,AT21,2,999
2011,NUTS,2010,AT22,2,286
2011,NUTS,2010,AT31,2,222
2011,NUTS,2010,AT32,2,894
2011,NUTS,2010,AT33,2,656
2011,NUTS,2010,AT34,2,223
2011,NUTS,2010,BE10,2,698
2011,NUTS,2010,BE21,2,138
2011,NUTS,2010,BE22,2,157
2011,NUTS,2010,BE23,2,391
2011,NUTS,2010,BE24,2,266
2011,NUTS,2010,BE25,2,660
2011,NUTS,2010,BE31,2,680
2011,NUTS,2010,BE32,2,386
2011,NUTS,2010,BE33,2,495
2011,NUTS,2010,BE34,2,892
2011,NUTS,2010,BE35,2,675
2011,NUTS,2010,BG31,2,475
2011,NUTS,2010,BG32,2,918
2011,NUTS,2010,BG33,2,641
2011,NUTS,2010,BG34,2,365
2011,NUTS,2010,BG41,2,283
2011,NUTS,2010,BG42,2,415
2011,NUTS,2010,CH01,2,35
2011,NUTS,2010,CH02,2,717
2011,NUTS,2010,CH03,2,60
2011,NUTS,2010,CH04,2,571
2011,NUTS,2010,CH05,2,813
2011,NUTS,2010,CH06,2,144
2011,NUTS,2010,CH07,2,187
2011,NUTS,2010,CY00,2,737
2011,NUTS,2010,CZ01,2,849
2011,NUTS,2010,CZ02,2,808
2011,NUTS,2010,CZ03,2,525
2011,NUTS,2010,CZ04,2,487
2011,NUTS,2010,CZ05,2,150
2011,NUTS,2010,CZ06,2,984
2011,NUTS,2010,CZ07,2,899
2011,NUTS,2010,CZ08,2,579
2011,NUTS,2010,DE11,2,451
2011,NUTS,2010,DE12,2,886
2011,NUTS,2010,DE13,2,530
2011,NUTS,2010,DE14,2,127
2011,NUTS,2010,DE21,2,252
2011,NUTS,2010,DE22,2,876
2011,NUTS,2010,DE23,2,272
2011,NUTS,2010,DE24,2,301
2011,NUTS,2010,DE25,2,748
2011,NUTS,2010,DE26,2,585
2011,NUTS,2010,DE27,2,611
2011,NUTS,2010,DE30,2,651
2011,NUTS,2010,DE40,2,422
2011,NUTS,2010,DE50,2,801
2011,NUTS,2010,DE60,2,219
2011,NUTS,2010,DE71,2,674
2011,NUTS,2010,DE72,2,495
2011,NUTS,2010,DE73,2,983
2011,NUTS,2010,DE80,2,189
2011,NUTS,2010,DE91,2,793
2011,NUTS,2010,DE92,2,377
2011,NUTS,2010,DE93,2,570
2011,NUTS,2010,DE94,2,776
2011,NUTS,2010,DEA1,2,753
2011,NUTS,2010,DEA2,2,342
2011,NUTS,2010,DEA3,2,139
2011,NUTS,2010,DEA4,2,668
2011,NUTS,2010,DEA5,2,512
2011,NUTS,2010,DEB1,2,624
2011,NUTS,2010,DEB2,2,722
2011,NUTS,2010,DEB3,2,127
2011,NUTS,2010,DEC0,2,531
2011,NUTS,2010,DED2,2,531
2011,NUTS,2010,DED4,2,702
2011,NUTS,2010,DED5,2,32
2011,NUTS,2010,DEE0,2,445
2011,NUTS,2010,DEF0,2,476
2011,NUTS,2010,DEG0,2,715
2011,NUTS,2010,DK01,2,78
2011,NUTS,2010,DK02,2,236
2011,NUTS,2010,DK03,2,488
2011,NUTS,2010,DK04,2,939
2011,NUTS,2010,DK05,2,894
2011,NUTS,2010,EE00,2,574
2011,NUTS,2010,EL11,2,325
2011,NUTS,2010,EL12,2,936
2011,NUTS,2010,EL13,2,908
2011,NUTS,2010,EL14,2,360
2011,NUTS,2010,EL21,2,833
2011,NUTS,2010,EL22,2,227
2011,NUTS,2010,EL23,2,315
2011,NUTS,2010,EL24,2,434
2011,NUTS,2010,EL25,2,582
