year,region_type,region_year_spec,region_id,region_level,apnif
2011,NUTS,2010,RO415,3,3878289
2011,NUTS,2010,RO421,3,8334811
2011,NUTS,2010,RO422,3,8420473
2011,NUTS,2010,RO423,3,1729101
2011,NUTS,2010,RO424,3,1444830
2011,NUTS,2010,SE110,3,4476407
2011,NUTS,2010,SE121,3,4334391
2011,NUTS,2010,SE122,3,331199
2011,NUTS,2010,SE123,3,1149791
2011,NUTS,2010,SE124,3,9503303
2011,NUTS,2010,SE125,3,7813425
2011,NUTS,2010,SE211,3,7125136
2011,NUTS,2010,SE212,3,398676
2011,NUTS,2010,SE213,3,7331575
2011,NUTS,2010,SE214,3,6031218
2011,NUTS,2010,SE221,3,1886915
2011,NUTS,2010,SE224,3,4873242
2011,NUTS,2010,SE231,3,1453009
2011,NUTS,2010,SE232,3,4397718
2011,NUTS,2010,SE311,3,7162983
2011,NUTS,2010,SE312,3,1633606
2011,NUTS,2010,SE313,3,2463859
2011,NUTS,2010,SE321,3,4501075
2011,NUTS,2010,SE322,3,1187325
2011,NUTS,2010,SE331,3,538958
2011,NUTS,2010,SE332,3,6602370
2011,NUTS,2010,SI011,3,532299
2011,NUTS,2010,SI012,3,3588690
2011,NUTS,2010,SI013,3,4435940
2011,NUTS,2010,SI014,3,1057401
2011,NUTS,2010,SI015,3,9310022
2011,NUTS,2010,SI016,3,3458148
2011,NUTS,2010,SI017,3,3080713
2011,NUTS,2010,SI018,3,7844032
2011,NUTS,2010,SI021,3,2698982
2011,NUTS,2010,SI022,3,3488994
2011,NUTS,2010,SI023,3,4108989
2011,NUTS,2010,SI024,3,8843217
2011,NUTS,2010,SK010,3,539560
2011,NUTS,2010,SK021,3,8523531
2011,NUTS,2010,SK022,3,7660568
2011,NUTS,2010,SK023,3,2507803
2011,NUTS,2010,SK031,3,2996629
2011,NUTS,2010,SK032,3,5930195
2011,NUTS,2010,SK041,3,9557117
2011,NUTS,2010,SK042,3,3938816
2011,NUTS,2010,TR100,3,3796019
2011,NUTS,2010,TR211,3,3842595
2011,NUTS,2010,TR212,3,2328427
2011,NUTS,2010,TR213,3,8337990
2011,NUTS,2010,TR221,3,2320358
2011,NUTS,2010,TR222,3,5865960
2011,NUTS,2010,TR310,3,692987
2011,NUTS,2010,TR321,3,6866552
2011,NUTS,2010,TR322,3,5142037
2011,NUTS,2010,TR323,3,2237203
2011,NUTS,2010,TR331,3,1294289
2011,NUTS,2010,TR332,3,8433389
2011,NUTS,2010,TR333,3,7110278
2011,NUTS,2010,TR334,3,1401084
2011,NUTS,2010,TR411,3,4091340
2011,NUTS,2010,TR412,3,5536724
2011,NUTS,2010,TR413,3,4512368
2011,NUTS,2010,TR421,3,3873590
2011,NUTS,2010,TR422,3,352366
2011,NUTS,2010,TR423,3,4029129
2011,NUTS,2010,TR424,3,1192218
2011,NUTS,2010,TR425,3,8716378
2011,NUTS,2010,TR510,3,8828462
2011,NUTS,2010,TR521,3,6758274
2011,NUTS,2010,TR522,3,7935049
2011,NUTS,2010,TR611,3,122796
2011,NUTS,2010,TR612,3,1321368
2011,NUTS,2010,TR613,3,925363
2011,NUTS,2010,TR621,3,3852440
2011,NUTS,2010,TR622,3,5970177
2011,NUTS,2010,TR631,3,5655764
2011,NUTS,2010,TR632,3,3907277
2011,NUTS,2010,TR633,3,4324190
2011,NUTS,2010,TR711,3,3191336
2011,NUTS,2010,TR712,3,7318412
2011,NUTS,2010,TR713,3,2081267
2011,NUTS,2010,TR714,3,4349915
2011,NUTS,2010,TR715,3,5839898
2011,NUTS,2010,TR721,3,4404583
2011,NUTS,2010,TR722,3,2895821
2011,NUTS,2010,TR723,3,1312949
2011,NUTS,2010,TR811,3,2897089
2011,NUTS,2010,TR812,3,4654635
2011,NUTS,2010,TR813,3,7009105
2011,NUTS,2010,TR821,3,6194341
2011,NUTS,2010,TR822,3,7093761
2011,NUTS,2010,TR823,3,7435077
2011,NUTS,2010,TR831,3,5160490
2011,NUTS,2010,TR832,3,4538260
2011,NUTS,2010,TR833,3,5351381
2011,NUTS,2010,TR834,3,7260711
2011,NUTS,2010,TR901,3,706552
2011,NUTS,2010,TR902,3,8322905
2011,NUTS,2010,TR903,3,9784725
2011,NUTS,2010,TR904,3,7070133
2011,NUTS,2010,TR905,3,877616
2011,NUTS,2010,TR906,3,4791192
2011,NUTS,2010,TRA11,3,3447351
2011,NUTS,2010,TRA12,3,2947221
2011,NUTS,2010,TRA13,3,7188761
2011,NUTS,2010,TRA21,3,8288381
2011,NUTS,2010,TRA22,3,9677194
2011,NUTS,2010,TRA23,3,9487847
2011,NUTS,2010,TRA24,3,5148714
2011,NUTS,2010,TRB11,3,2353468
2011,NUTS,2010,TRB12,3,6795392
2011,NUTS,2010,TRB13,3,8629685
2011,NUTS,2010,TRB14,3,8740444
2011,NUTS,2010,TRB21,3,7391812
2011,NUTS,2010,TRB22,3,7883055
2011,NUTS,2010,TRB23,3,243890
2011,NUTS,2010,TRB24,3,6632258
2011,NUTS,2010,TRC11,3,1592808
2011,NUTS,2010,TRC12,3,1337580
2011,NUTS,2010,TRC13,3,5765476
2011,NUTS,2010,TRC21,3,5783528
2011,NUTS,2010,TRC22,3,1654888
2011,NUTS,2010,TRC31,3,9794758
2011,NUTS,2010,TRC32,3,1662754
2011,NUTS,2010,TRC33,3,98037
2011,NUTS,2010,TRC34,3,2050198
2011,NUTS,2010,UKC11,3,3734007
2011,NUTS,2010,UKC12,3,1457408
2011,NUTS,2010,UKC13,3,1638294
2011,NUTS,2010,UKC14,3,6616505
2011,NUTS,2010,UKC21,3,6093946
2011,NUTS,2010,UKC22,3,3035380
2011,NUTS,2010,UKC23,3,6659173
2011,NUTS,2010,UKD11,3,4573555
2011,NUTS,2010,UKD12,3,2214003
2011,NUTS,2010,UKD31,3,6760815
2011,NUTS,2010,UKD32,3,6243254
2011,NUTS,2010,UKD41,3,8157605
2011,NUTS,2010,UKD42,3,3812114
2011,NUTS,2010,UKD43,3,6392839
2011,NUTS,2010,UKD61,3,4605328
2011,NUTS,2010,UKD62,3,7420635
2011,NUTS,2010,UKD63,3,684197
2011,NUTS,2010,UKD71,3,2103804
2011,NUTS,2010,UKD72,3,8147929
2011,NUTS,2010,UKD73,3,9909980
2011,NUTS,2010,UKD74,3,3221768
2011,NUTS,2010,UKE11,3,2218688
2011,NUTS,2010,UKE12,3,7801642
2011,NUTS,2010,UKE13,3,4205665
2011,NUTS,2010,UKE21,3,111396
2011,NUTS,2010,UKE22,3,8812151
2011,NUTS,2010,UKE31,3,3356736
2011,NUTS,2010,UKE32,3,5555368
2011,NUTS,2010,UKE41,3,3775813
2011,NUTS,2010,UKE42,3,4800048
2011,NUTS,2010,UKE44,3,9910662
2011,NUTS,2010,UKE45,3,5842341
2011,NUTS,2010,UKF11,3,3263416
2011,NUTS,2010,UKF12,3,4421514
2011,NUTS,2010,UKF13,3,8931307
2011,NUTS,2010,UKF14,3,3524387
2011,NUTS,2010,UKF15,3,788235
2011,NUTS,2010,UKF16,3,6957847
2011,NUTS,2010,UKF21,3,9830268
2011,NUTS,2010,UKF22,3,7626162
2011,NUTS,2010,UKF24,3,5560019
2011,NUTS,2010,UKF25,3,6612809
2011,NUTS,2010,UKF30,3,5568700
2011,NUTS,2010,UKG11,3,4429794
2011,NUTS,2010,UKG12,3,4827724
2011,NUTS,2010,UKG13,3,1409413
2011,NUTS,2010,UKG21,3,5666030
2011,NUTS,2010,UKG22,3,1807540
2011,NUTS,2010,UKG23,3,9528535
2011,NUTS,2010,UKG24,3,1726436
2011,NUTS,2010,UKG31,3,7946413
2011,NUTS,2010,UKG32,3,9663978
2011,NUTS,2010,UKG33,3,3162217
2011,NUTS,2010,UKG36,3,525894
2011,NUTS,2010,UKG37,3,6350687
2011,NUTS,2010,UKG38,3,128342
2011,NUTS,2010,UKG39,3,4147728
2011,NUTS,2010,UKH11,3,5018707
2011,NUTS,2010,UKH12,3,9237386
2011,NUTS,2010,UKH13,3,9286691
2011,NUTS,2010,UKH14,3,597452
2011,NUTS,2010,UKH21,3,102777
2011,NUTS,2010,UKH23,3,7820545
2011,NUTS,2010,UKH24,3,2395027
2011,NUTS,2010,UKH25,3,8244150
2011,NUTS,2010,UKH31,3,9546132
2011,NUTS,2010,UKH32,3,7602690
2011,NUTS,2010,UKH33,3,2006424
2011,NUTS,2010,UKI11,3,5233584
2011,NUTS,2010,UKI12,3,9255087
2011,NUTS,2010,UKI21,3,8759897
2011,NUTS,2010,UKI22,3,9755397
2011,NUTS,2010,UKI23,3,5696625
2011,NUTS,2010,UKJ11,3,2354051
2011,NUTS,2010,UKJ12,3,2016122
2011,NUTS,2010,UKJ13,3,9089350
2011,NUTS,2010,UKJ14,3,5127376
2011,NUTS,2010,UKJ21,3,6592134
2011,NUTS,2010,UKJ22,3,6113754
2011,NUTS,2010,UKJ23,3,9428235
2011,NUTS,2010,UKJ24,3,163603
2011,NUTS,2010,UKJ31,3,1666905
2011,NUTS,2010,UKJ32,3,1455642
2011,NUTS,2010,UKJ33,3,8677830
2011,NUTS,2010,UKJ34,3,6475738
2011,NUTS,2010,UKJ41,3,9381024
2011,NUTS,2010,UKJ42,3,9756987
2011,NUTS,2010,UKK11,3,3893404
2011,NUTS,2010,UKK12,3,9081304
2011,NUTS,2010,UKK13,3,8212269
2011,NUTS,2010,UKK14,3,9985605
2011,NUTS,2010,UKK15,3,2127590
2011,NUTS,2010,UKK21,3,8822154
2011,NUTS,2010,UKK22,3,5173160
2011,NUTS,2010,UKK23,3,7387465
2011,NUTS,2010,UKK30,3,3554485
2011,NUTS,2010,UKK41,3,1348988
2011,NUTS,2010,UKK42,3,7685603
2011,NUTS,2010,UKK43,3,3420456
2011,NUTS,2010,UKL11,3,8497121
2011,NUTS,2010,UKL12,3,3343416
2011,NUTS,2010,UKL13,3,3345064
2011,NUTS,2010,UKL14,3,7065071
2011,NUTS,2010,UKL15,3,5581672
2011,NUTS,2010,UKL16,3,4345504
2011,NUTS,2010,UKL17,3,317738
2011,NUTS,2010,UKL18,3,6336032
2011,NUTS,2010,UKL21,3,9077197
2011,NUTS,2010,UKL22,3,3473762
2011,NUTS,2010,UKL23,3,9455431
2011,NUTS,2010,UKL24,3,5676088
2011,NUTS,2010,UKM21,3,2799307
2011,NUTS,2010,UKM22,3,1234427
2011,NUTS,2010,UKM23,3,2979568
2011,NUTS,2010,UKM24,3,9620422
2011,NUTS,2010,UKM25,3,5530260
2011,NUTS,2010,UKM26,3,6307777
2011,NUTS,2010,UKM27,3,9863516
2011,NUTS,2010,UKM28,3,1628100
2011,NUTS,2010,UKM31,3,8991443
2011,NUTS,2010,UKM32,3,1636784
2011,NUTS,2010,UKM33,3,9769991
2011,NUTS,2010,UKM34,3,9936841
2011,NUTS,2010,UKM35,3,8787749
2011,NUTS,2010,UKM36,3,4516833
2011,NUTS,2010,UKM37,3,2355172
2011,NUTS,2010,UKM38,3,3448612
2011,NUTS,2010,UKM50,3,7009604
2011,NUTS,2010,UKM61,3,907335
2011,NUTS,2010,UKM62,3,9101890
2011,NUTS,2010,UKM63,3,1033494
2011,NUTS,2010,UKM64,3,9703895
2011,NUTS,2010,UKM65,3,5809336
2011,NUTS,2010,UKM66,3,9851814
2011,NUTS,2010,UKN01,3,2777025
2011,NUTS,2010,UKN02,3,8344107
2011,NUTS,2010,UKN03,3,248814
2011,NUTS,2010,UKN04,3,5197625
2011,NUTS,2010,UKN05,3,1377951
2012,NUTS,2010,AT,0,6518339
2012,NUTS,2010,BE,0,4358032
2012,NUTS,2010,BG,0,3347075
2012,NUTS,2010,CH,0,9605666
2012,NUTS,2010,CY,0,4987552
2012,NUTS,2010,CZ,0,7875587
2012,NUTS,2010,DE,0,7656347
2012,NUTS,2010,DK,0,9518564
2012,NUTS,2010,EE,0,6640069
2012,NUTS,2010,EL,0,9138332
2012,NUTS,2010,ES,0,1426822
2012,NUTS,2010,FI,0,8071192
2012,NUTS,2010,FR,0,8620299
2012,NUTS,2010,HR,0,8124636
2012,NUTS,2010,HU,0,6363266
2012,NUTS,2010,IE,0,2437004
2012,NUTS,2010,IS,0,2614891
2012,NUTS,2010,IT,0,8211330
2012,NUTS,2010,LI,0,5826341
2012,NUTS,2010,LT,0,7322311
2012,NUTS,2010,LU,0,7572989
2012,NUTS,2010,LV,0,5404575
2012,NUTS,2010,ME,0,6945093
2012,NUTS,2010,MK,0,2885007
2012,NUTS,2010,MT,0,2874337
2012,NUTS,2010,NL,0,2117294
2012,NUTS,2010,NO,0,3461282
2012,NUTS,2010,PL,0,7747022
2012,NUTS,2010,PT,0,2874918
2012,NUTS,2010,RO,0,4129543
2012,NUTS,2010,SE,0,1978628
2012,NUTS,2010,SI,0,1044142
2012,NUTS,2010,SK,0,8922332
2012,NUTS,2010,TR,0,3394394
2012,NUTS,2010,UK,0,8848201
2012,NUTS,2010,AT1,1,7791374
2012,NUTS,2010,AT2,1,3890268
2012,NUTS,2010,AT3,1,9410438
2012,NUTS,2010,BE1,1,9581989
2012,NUTS,2010,BE2,1,3507117
2012,NUTS,2010,BE3,1,2021576
2012,NUTS,2010,BG3,1,3138925
2012,NUTS,2010,BG4,1,15329
2012,NUTS,2010,CH0,1,8420356
2012,NUTS,2010,CY0,1,4681830
2012,NUTS,2010,CZ0,1,4411246
2012,NUTS,2010,DE1,1,5325209
2012,NUTS,2010,DE2,1,4564838
2012,NUTS,2010,DE3,1,5854377
2012,NUTS,2010,DE4,1,5899557
2012,NUTS,2010,DE5,1,2359752
2012,NUTS,2010,DE6,1,6945188
2012,NUTS,2010,DE7,1,7979119
2012,NUTS,2010,DE8,1,2773406
2012,NUTS,2010,DE9,1,7310185
2012,NUTS,2010,DEA,1,5519518
2012,NUTS,2010,DEB,1,6668107
2012,NUTS,2010,DEC,1,5193973
2012,NUTS,2010,DED,1,8142930
2012,NUTS,2010,DEE,1,6687306
2012,NUTS,2010,DEF,1,2257709
2012,NUTS,2010,DEG,1,2097526
2012,NUTS,2010,DK0,1,5117743
2012,NUTS,2010,EE0,1,8334003
2012,NUTS,2010,EL1,1,3126477
2012,NUTS,2010,EL2,1,8294374
2012,NUTS,2010,EL3,1,8345515
2012,NUTS,2010,EL4,1,4695790
2012,NUTS,2010,ES1,1,9256670
2012,NUTS,2010,ES2,1,8493922
2012,NUTS,2010,ES3,1,1095633
2012,NUTS,2010,ES4,1,9284960
2012,NUTS,2010,ES5,1,765212
2012,NUTS,2010,ES6,1,6246413
2012,NUTS,2010,ES7,1,9333073
2012,NUTS,2010,FI1,1,9549719
2012,NUTS,2010,FI2,1,8198203
2012,NUTS,2010,FR1,1,9871588
2012,NUTS,2010,FR2,1,6261654
2012,NUTS,2010,FR3,1,8465529
2012,NUTS,2010,FR4,1,1222961
2012,NUTS,2010,FR5,1,4915291
2012,NUTS,2010,FR6,1,4901377
2012,NUTS,2010,FR7,1,1305624
2012,NUTS,2010,FR8,1,3605947
2012,NUTS,2010,FR9,1,905161
2012,NUTS,2010,HR0,1,1823069
2012,NUTS,2010,HU1,1,4151685
2012,NUTS,2010,HU2,1,810406
2012,NUTS,2010,HU3,1,4438018
2012,NUTS,2010,IE0,1,9549386
2012,NUTS,2010,IS0,1,1865206
2012,NUTS,2010,ITC,1,6319005
2012,NUTS,2010,ITF,1,8478839
2012,NUTS,2010,ITG,1,2628462
2012,NUTS,2010,ITH,1,8220162
2012,NUTS,2010,ITI,1,7763526
2012,NUTS,2010,LI0,1,4002237
2012,NUTS,2010,LT0,1,6177713
2012,NUTS,2010,LU0,1,8650144
2012,NUTS,2010,LV0,1,8364939
2012,NUTS,2010,ME0,1,9694950
2012,NUTS,2010,MK0,1,4880508
2012,NUTS,2010,MT0,1,1467693
2012,NUTS,2010,NL1,1,8418109
2012,NUTS,2010,NL2,1,964183
2012,NUTS,2010,NL3,1,7732534
2012,NUTS,2010,NL4,1,3352541
2012,NUTS,2010,NO0,1,1075812
2012,NUTS,2010,N_A,1,6389589
2012,NUTS,2010,PL1,1,6996350
2012,NUTS,2010,PL2,1,2703578
2012,NUTS,2010,PL3,1,4436027
2012,NUTS,2010,PL4,1,1308273
2012,NUTS,2010,PL5,1,9764211
2012,NUTS,2010,PL6,1,4411745
2012,NUTS,2010,PT1,1,6293507
2012,NUTS,2010,PT2,1,1450004
2012,NUTS,2010,PT3,1,439817
2012,NUTS,2010,RO1,1,5938673
2012,NUTS,2010,RO2,1,2794191
2012,NUTS,2010,RO3,1,3464163
2012,NUTS,2010,RO4,1,8262905
2012,NUTS,2010,SE1,1,3791851
2012,NUTS,2010,SE2,1,2618720
2012,NUTS,2010,SE3,1,5539403
2012,NUTS,2010,SI0,1,5891906
2012,NUTS,2010,SK0,1,8157483
2012,NUTS,2010,TR1,1,7689235
2012,NUTS,2010,TR2,1,7276152
2012,NUTS,2010,TR3,1,9013846
2012,NUTS,2010,TR4,1,8059576
2012,NUTS,2010,TR5,1,3784231
2012,NUTS,2010,TR6,1,205138
2012,NUTS,2010,TR7,1,6608497
2012,NUTS,2010,TR8,1,3137765
2012,NUTS,2010,TR9,1,9171273
2012,NUTS,2010,TRA,1,6333038
2012,NUTS,2010,TRB,1,2125752
2012,NUTS,2010,TRC,1,8060098
2012,NUTS,2010,UKC,1,9697596
2012,NUTS,2010,UKD,1,7136785
2012,NUTS,2010,UKE,1,3400962
2012,NUTS,2010,UKF,1,5199728
2012,NUTS,2010,UKG,1,8925162
2012,NUTS,2010,UKH,1,3101486
2012,NUTS,2010,UKI,1,3357748
2012,NUTS,2010,UKJ,1,6420109
2012,NUTS,2010,UKK,1,6307103
2012,NUTS,2010,UKL,1,3514277
2012,NUTS,2010,UKM,1,3695253
2012,NUTS,2010,UKN,1,2966771
2012,NUTS,2010,AT11,2,1343122
2012,NUTS,2010,AT12,2,4364344
2012,NUTS,2010,AT13,2,6593527
2012,NUTS,2010,AT21,2,124750
2012,NUTS,2010,AT22,2,4795744
2012,NUTS,2010,AT31,2,3505859
2012,NUTS,2010,AT32,2,6056301
2012,NUTS,2010,AT33,2,6732867
2012,NUTS,2010,AT34,2,8697965
2012,NUTS,2010,BE10,2,5683217
2012,NUTS,2010,BE21,2,595880
2012,NUTS,2010,BE22,2,6941944
2012,NUTS,2010,BE23,2,3573451
2012,NUTS,2010,BE24,2,2228167
2012,NUTS,2010,BE25,2,3271534
2012,NUTS,2010,BE31,2,4268614
2012,NUTS,2010,BE32,2,253460
2012,NUTS,2010,BE33,2,9724117
2012,NUTS,2010,BE34,2,3266135
2012,NUTS,2010,BE35,2,6723170
2012,NUTS,2010,BG31,2,6550855
2012,NUTS,2010,BG32,2,2918428
2012,NUTS,2010,BG33,2,2692203
2012,NUTS,2010,BG34,2,4654003
2012,NUTS,2010,BG41,2,2813272
2012,NUTS,2010,BG42,2,8675028
2012,NUTS,2010,CH01,2,488329
2012,NUTS,2010,CH02,2,3330299
2012,NUTS,2010,CH03,2,4609734
2012,NUTS,2010,CH04,2,8840945
2012,NUTS,2010,CH05,2,232454
2012,NUTS,2010,CH06,2,9271244
2012,NUTS,2010,CH07,2,7968659
2012,NUTS,2010,CY00,2,5494665
2012,NUTS,2010,CZ01,2,163825
2012,NUTS,2010,CZ02,2,3001778
2012,NUTS,2010,CZ03,2,820910
2012,NUTS,2010,CZ04,2,9116936
2012,NUTS,2010,CZ05,2,4741646
2012,NUTS,2010,CZ06,2,3166269
2012,NUTS,2010,CZ07,2,5305428
2012,NUTS,2010,CZ08,2,2435291
2012,NUTS,2010,DE11,2,8012078
2012,NUTS,2010,DE12,2,8496808
2012,NUTS,2010,DE13,2,9824594
2012,NUTS,2010,DE14,2,3850038
2012,NUTS,2010,DE21,2,5550126
2012,NUTS,2010,DE22,2,4025118
2012,NUTS,2010,DE23,2,5143938
2012,NUTS,2010,DE24,2,7661677
2012,NUTS,2010,DE25,2,6202984
2012,NUTS,2010,DE26,2,165981
2012,NUTS,2010,DE27,2,8206629
2012,NUTS,2010,DE30,2,9500542
2012,NUTS,2010,DE40,2,884737
2012,NUTS,2010,DE50,2,5256295
2012,NUTS,2010,DE60,2,1209778
2012,NUTS,2010,DE71,2,6950827
2012,NUTS,2010,DE72,2,8414142
2012,NUTS,2010,DE73,2,5691289
2012,NUTS,2010,DE80,2,4060253
2012,NUTS,2010,DE91,2,5095582
2012,NUTS,2010,DE92,2,8158570
2012,NUTS,2010,DE93,2,8786227
2012,NUTS,2010,DE94,2,8621329
2012,NUTS,2010,DEA1,2,4899466
2012,NUTS,2010,DEA2,2,207967
2012,NUTS,2010,DEA3,2,8746299
2012,NUTS,2010,DEA4,2,5054078
2012,NUTS,2010,DEA5,2,8829901
2012,NUTS,2010,DEB1,2,7848566
2012,NUTS,2010,DEB2,2,7012840
2012,NUTS,2010,DEB3,2,1047443
2012,NUTS,2010,DEC0,2,4794413
2012,NUTS,2010,DED2,2,4633473
2012,NUTS,2010,DED4,2,307385
2012,NUTS,2010,DED5,2,6496998
2012,NUTS,2010,DEE0,2,5988582
2012,NUTS,2010,DEF0,2,2897692
2012,NUTS,2010,DEG0,2,1773289
2012,NUTS,2010,DK01,2,7663467
2012,NUTS,2010,DK02,2,3569092
2012,NUTS,2010,DK03,2,360563
2012,NUTS,2010,DK04,2,3364532
2012,NUTS,2010,DK05,2,5016000
2012,NUTS,2010,EE00,2,5948913
2012,NUTS,2010,EL11,2,4545657
2012,NUTS,2010,EL12,2,7497275
2012,NUTS,2010,EL13,2,4400656
2012,NUTS,2010,EL14,2,542105
2012,NUTS,2010,EL21,2,9166076
2012,NUTS,2010,EL22,2,909379
2012,NUTS,2010,EL23,2,5820719
2012,NUTS,2010,EL24,2,2703065
2012,NUTS,2010,EL25,2,9067933
2012,NUTS,2010,EL30,2,4296527
2012,NUTS,2010,EL41,2,2469407
2012,NUTS,2010,EL42,2,2489978
2012,NUTS,2010,EL43,2,9929682
2012,NUTS,2010,ES11,2,4167510
2012,NUTS,2010,ES12,2,402945
2012,NUTS,2010,ES13,2,7691930
2012,NUTS,2010,ES21,2,8944781
2012,NUTS,2010,ES22,2,4149893
2012,NUTS,2010,ES23,2,1827132
2012,NUTS,2010,ES24,2,653403
2012,NUTS,2010,ES30,2,8372545
2012,NUTS,2010,ES41,2,1639007
2012,NUTS,2010,ES42,2,8306412
2012,NUTS,2010,ES43,2,6471804
2012,NUTS,2010,ES51,2,7009886
2012,NUTS,2010,ES52,2,347261
2012,NUTS,2010,ES53,2,1018076
2012,NUTS,2010,ES61,2,5336860
2012,NUTS,2010,ES62,2,6470934
2012,NUTS,2010,ES63,2,7282901
2012,NUTS,2010,ES64,2,5270404
2012,NUTS,2010,ES70,2,2131270
2012,NUTS,2010,FI19,2,5209432
2012,NUTS,2010,FI1B,2,8712558
2012,NUTS,2010,FI1C,2,5714917
2012,NUTS,2010,FI1D,2,8376533
2012,NUTS,2010,FI20,2,208082
2012,NUTS,2010,FR10,2,2140263
2012,NUTS,2010,FR21,2,4380610
2012,NUTS,2010,FR22,2,1215823
2012,NUTS,2010,FR23,2,8742308
2012,NUTS,2010,FR24,2,4801359
2012,NUTS,2010,FR25,2,2165937
2012,NUTS,2010,FR26,2,9874913
2012,NUTS,2010,FR30,2,1748964
2012,NUTS,2010,FR41,2,4095207
2012,NUTS,2010,FR42,2,9301067
2012,NUTS,2010,FR43,2,2865147
2012,NUTS,2010,FR51,2,587408
2012,NUTS,2010,FR52,2,4908055
2012,NUTS,2010,FR53,2,298118
2012,NUTS,2010,FR61,2,3276542
2012,NUTS,2010,FR62,2,5516286
2012,NUTS,2010,FR63,2,4568519
2012,NUTS,2010,FR71,2,3290873
2012,NUTS,2010,FR72,2,2167987
2012,NUTS,2010,FR81,2,2436584
2012,NUTS,2010,FR82,2,3653781
2012,NUTS,2010,FR83,2,3607890
2012,NUTS,2010,FR91,2,5806773
2012,NUTS,2010,FR92,2,6322431
2012,NUTS,2010,FR93,2,9684912
2012,NUTS,2010,FR94,2,1159888
2012,NUTS,2010,HR03,2,1138051
2012,NUTS,2010,HR04,2,5889957
2012,NUTS,2010,HU10,2,7967370
2012,NUTS,2010,HU21,2,2398453
2012,NUTS,2010,HU22,2,3822396
2012,NUTS,2010,HU23,2,3678565
2012,NUTS,2010,HU31,2,291507
2012,NUTS,2010,HU32,2,5821300
2012,NUTS,2010,HU33,2,1299655
2012,NUTS,2010,IE01,2,8324731
2012,NUTS,2010,IE02,2,662289
2012,NUTS,2010,IS00,2,4674940
2012,NUTS,2010,ITC1,2,9787584
2012,NUTS,2010,ITC2,2,8298893
2012,NUTS,2010,ITC3,2,3312183
2012,NUTS,2010,ITC4,2,754755
2012,NUTS,2010,ITF1,2,825221
2012,NUTS,2010,ITF2,2,3194893
2012,NUTS,2010,ITF3,2,8640043
2012,NUTS,2010,ITF4,2,3544665
2012,NUTS,2010,ITF5,2,1331706
2012,NUTS,2010,ITF6,2,2674158
2012,NUTS,2010,ITG1,2,7218649
2012,NUTS,2010,ITG2,2,8564699
2012,NUTS,2010,ITH1,2,2275281
2012,NUTS,2010,ITH2,2,83446
2012,NUTS,2010,ITH3,2,9235749
2012,NUTS,2010,ITH4,2,4839449
2012,NUTS,2010,ITH5,2,2776230
2012,NUTS,2010,ITI1,2,9406237
2012,NUTS,2010,ITI2,2,1985162
2012,NUTS,2010,ITI3,2,1860571
2012,NUTS,2010,ITI4,2,9072391
2012,NUTS,2010,LI00,2,7503679
2012,NUTS,2010,LT00,2,5926954
2012,NUTS,2010,LU00,2,8990797
2012,NUTS,2010,LV00,2,4265096
2012,NUTS,2010,ME00,2,1019584
2012,NUTS,2010,MK00,2,3402146
2012,NUTS,2010,MT00,2,6343679
2012,NUTS,2010,NL11,2,6956030
2012,NUTS,2010,NL12,2,5638645
2012,NUTS,2010,NL13,2,6834850
2012,NUTS,2010,NL21,2,908306
2012,NUTS,2010,NL22,2,1952179
2012,NUTS,2010,NL23,2,6296334
2012,NUTS,2010,NL31,2,3870634
2012,NUTS,2010,NL32,2,5828721
2012,NUTS,2010,NL33,2,4593085
2012,NUTS,2010,NL34,2,6713468
2012,NUTS,2010,NL41,2,8245652
2012,NUTS,2010,NL42,2,2668024
2012,NUTS,2010,NO01,2,2313809
2012,NUTS,2010,NO02,2,7491954
2012,NUTS,2010,NO03,2,3443255
2012,NUTS,2010,NO04,2,3381372
2012,NUTS,2010,NO05,2,6957719
2012,NUTS,2010,NO06,2,3005260
2012,NUTS,2010,NO07,2,9980712
2012,NUTS,2010,PL11,2,4168666
2012,NUTS,2010,PL12,2,6689472
2012,NUTS,2010,PL21,2,6778467
2012,NUTS,2010,PL22,2,8315131
2012,NUTS,2010,PL31,2,740068
2012,NUTS,2010,PL32,2,1297877
2012,NUTS,2010,PL33,2,4024399
2012,NUTS,2010,PL34,2,5866957
2012,NUTS,2010,PL41,2,4361991
2012,NUTS,2010,PL42,2,204308
2012,NUTS,2010,PL43,2,355266
2012,NUTS,2010,PL51,2,6023429
2012,NUTS,2010,PL52,2,4235700
2012,NUTS,2010,PL61,2,2448103
2012,NUTS,2010,PL62,2,812854
2012,NUTS,2010,PL63,2,7220094
2012,NUTS,2010,PT11,2,3160943
2012,NUTS,2010,PT15,2,4910193
2012,NUTS,2010,PT16,2,9736854
2012,NUTS,2010,PT17,2,2353370
2012,NUTS,2010,PT18,2,4317129
2012,NUTS,2010,PT20,2,5876163
2012,NUTS,2010,PT30,2,8654492
2012,NUTS,2010,RO11,2,5037941
2012,NUTS,2010,RO12,2,8863287
2012,NUTS,2010,RO21,2,2871829
2012,NUTS,2010,RO22,2,2460244
2012,NUTS,2010,RO31,2,4502534
2012,NUTS,2010,RO32,2,4981551
2012,NUTS,2010,RO41,2,8032416
2012,NUTS,2010,RO42,2,1460069
2012,NUTS,2010,SE11,2,1412880
2012,NUTS,2010,SE12,2,6429484
