year,region_type,region_year_spec,region_id,region_level,laodo
2012,NUTS,2010,PL425,3,9
2012,NUTS,2010,PL431,3,3
2012,NUTS,2010,PL432,3,10
2012,NUTS,2010,PL514,3,1
2012,NUTS,2010,PL515,3,1
2012,NUTS,2010,PL516,3,2
2012,NUTS,2010,PL517,3,4
2012,NUTS,2010,PL518,3,5
2012,NUTS,2010,PL521,3,8
2012,NUTS,2010,PL522,3,2
2012,NUTS,2010,PL613,3,7
2012,NUTS,2010,PL614,3,2
2012,NUTS,2010,PL615,3,4
2012,NUTS,2010,PL621,3,2
2012,NUTS,2010,PL622,3,7
2012,NUTS,2010,PL623,3,6
2012,NUTS,2010,PL631,3,8
2012,NUTS,2010,PL633,3,7
2012,NUTS,2010,PL634,3,8
2012,NUTS,2010,PL635,3,8
2012,NUTS,2010,PT111,3,3
2012,NUTS,2010,PT112,3,3
2012,NUTS,2010,PT113,3,10
2012,NUTS,2010,PT114,3,3
2012,NUTS,2010,PT115,3,1
2012,NUTS,2010,PT116,3,1
2012,NUTS,2010,PT117,3,9
2012,NUTS,2010,PT118,3,9
2012,NUTS,2010,PT150,3,8
2012,NUTS,2010,PT161,3,5
2012,NUTS,2010,PT162,3,5
2012,NUTS,2010,PT163,3,6
2012,NUTS,2010,PT164,3,4
2012,NUTS,2010,PT165,3,5
2012,NUTS,2010,PT166,3,7
2012,NUTS,2010,PT167,3,4
2012,NUTS,2010,PT168,3,9
2012,NUTS,2010,PT169,3,2
2012,NUTS,2010,PT16A,3,5
2012,NUTS,2010,PT16B,3,3
2012,NUTS,2010,PT16C,3,2
2012,NUTS,2010,PT171,3,1
2012,NUTS,2010,PT172,3,9
2012,NUTS,2010,PT181,3,2
2012,NUTS,2010,PT182,3,5
2012,NUTS,2010,PT183,3,6
2012,NUTS,2010,PT184,3,9
2012,NUTS,2010,PT185,3,8
2012,NUTS,2010,PT200,3,2
2012,NUTS,2010,PT300,3,2
2012,NUTS,2010,RO111,3,5
2012,NUTS,2010,RO112,3,8
2012,NUTS,2010,RO113,3,3
2012,NUTS,2010,RO114,3,1
2012,NUTS,2010,RO115,3,8
2012,NUTS,2010,RO116,3,10
2012,NUTS,2010,RO121,3,4
2012,NUTS,2010,RO122,3,3
2012,NUTS,2010,RO123,3,4
2012,NUTS,2010,RO124,3,8
2012,NUTS,2010,RO125,3,8
2012,NUTS,2010,RO126,3,0
2012,NUTS,2010,RO211,3,10
2012,NUTS,2010,RO212,3,6
2012,NUTS,2010,RO213,3,5
2012,NUTS,2010,RO214,3,0
2012,NUTS,2010,RO215,3,4
2012,NUTS,2010,RO216,3,10
2012,NUTS,2010,RO221,3,6
2012,NUTS,2010,RO222,3,1
2012,NUTS,2010,RO223,3,5
2012,NUTS,2010,RO224,3,2
2012,NUTS,2010,RO225,3,8
2012,NUTS,2010,RO226,3,8
2012,NUTS,2010,RO311,3,1
2012,NUTS,2010,RO312,3,4
2012,NUTS,2010,RO313,3,4
2012,NUTS,2010,RO314,3,0
2012,NUTS,2010,RO315,3,5
2012,NUTS,2010,RO316,3,5
2012,NUTS,2010,RO317,3,2
2012,NUTS,2010,RO321,3,6
2012,NUTS,2010,RO322,3,7
2012,NUTS,2010,RO411,3,10
2012,NUTS,2010,RO412,3,3
2012,NUTS,2010,RO413,3,7
2012,NUTS,2010,RO414,3,2
2012,NUTS,2010,RO415,3,5
2012,NUTS,2010,RO421,3,3
2012,NUTS,2010,RO422,3,8
2012,NUTS,2010,RO423,3,5
2012,NUTS,2010,RO424,3,2
2012,NUTS,2010,SE110,3,8
2012,NUTS,2010,SE121,3,0
2012,NUTS,2010,SE122,3,8
2012,NUTS,2010,SE123,3,1
2012,NUTS,2010,SE124,3,9
2012,NUTS,2010,SE125,3,0
2012,NUTS,2010,SE211,3,0
2012,NUTS,2010,SE212,3,6
2012,NUTS,2010,SE213,3,2
2012,NUTS,2010,SE214,3,2
2012,NUTS,2010,SE221,3,8
2012,NUTS,2010,SE224,3,3
2012,NUTS,2010,SE231,3,1
2012,NUTS,2010,SE232,3,10
2012,NUTS,2010,SE311,3,9
2012,NUTS,2010,SE312,3,10
2012,NUTS,2010,SE313,3,1
2012,NUTS,2010,SE321,3,0
2012,NUTS,2010,SE322,3,9
2012,NUTS,2010,SE331,3,3
2012,NUTS,2010,SE332,3,6
2012,NUTS,2010,SI011,3,4
2012,NUTS,2010,SI012,3,10
2012,NUTS,2010,SI013,3,7
2012,NUTS,2010,SI014,3,1
2012,NUTS,2010,SI015,3,8
2012,NUTS,2010,SI016,3,4
2012,NUTS,2010,SI017,3,10
2012,NUTS,2010,SI018,3,7
2012,NUTS,2010,SI021,3,10
2012,NUTS,2010,SI022,3,7
2012,NUTS,2010,SI023,3,1
2012,NUTS,2010,SI024,3,3
2012,NUTS,2010,SK010,3,1
2012,NUTS,2010,SK021,3,8
2012,NUTS,2010,SK022,3,8
2012,NUTS,2010,SK023,3,6
2012,NUTS,2010,SK031,3,4
2012,NUTS,2010,SK032,3,8
2012,NUTS,2010,SK041,3,5
2012,NUTS,2010,SK042,3,9
2012,NUTS,2010,TR100,3,7
2012,NUTS,2010,TR211,3,7
2012,NUTS,2010,TR212,3,9
2012,NUTS,2010,TR213,3,0
2012,NUTS,2010,TR221,3,8
2012,NUTS,2010,TR222,3,10
2012,NUTS,2010,TR310,3,2
2012,NUTS,2010,TR321,3,9
2012,NUTS,2010,TR322,3,10
2012,NUTS,2010,TR323,3,8
2012,NUTS,2010,TR331,3,10
2012,NUTS,2010,TR332,3,10
2012,NUTS,2010,TR333,3,5
2012,NUTS,2010,TR334,3,8
2012,NUTS,2010,TR411,3,6
2012,NUTS,2010,TR412,3,2
2012,NUTS,2010,TR413,3,3
2012,NUTS,2010,TR421,3,4
2012,NUTS,2010,TR422,3,0
2012,NUTS,2010,TR423,3,10
2012,NUTS,2010,TR424,3,8
2012,NUTS,2010,TR425,3,8
2012,NUTS,2010,TR510,3,1
2012,NUTS,2010,TR521,3,1
2012,NUTS,2010,TR522,3,4
2012,NUTS,2010,TR611,3,8
2012,NUTS,2010,TR612,3,7
2012,NUTS,2010,TR613,3,7
2012,NUTS,2010,TR621,3,5
2012,NUTS,2010,TR622,3,4
2012,NUTS,2010,TR631,3,3
2012,NUTS,2010,TR632,3,5
2012,NUTS,2010,TR633,3,9
2012,NUTS,2010,TR711,3,0
2012,NUTS,2010,TR712,3,0
2012,NUTS,2010,TR713,3,7
2012,NUTS,2010,TR714,3,5
2012,NUTS,2010,TR715,3,7
2012,NUTS,2010,TR721,3,0
2012,NUTS,2010,TR722,3,3
2012,NUTS,2010,TR723,3,3
2012,NUTS,2010,TR811,3,9
2012,NUTS,2010,TR812,3,6
2012,NUTS,2010,TR813,3,3
2012,NUTS,2010,TR821,3,3
2012,NUTS,2010,TR822,3,6
2012,NUTS,2010,TR823,3,1
2012,NUTS,2010,TR831,3,8
2012,NUTS,2010,TR832,3,5
2012,NUTS,2010,TR833,3,2
2012,NUTS,2010,TR834,3,2
2012,NUTS,2010,TR901,3,2
2012,NUTS,2010,TR902,3,0
2012,NUTS,2010,TR903,3,6
2012,NUTS,2010,TR904,3,4
2012,NUTS,2010,TR905,3,3
2012,NUTS,2010,TR906,3,3
2012,NUTS,2010,TRA11,3,7
2012,NUTS,2010,TRA12,3,10
2012,NUTS,2010,TRA13,3,7
2012,NUTS,2010,TRA21,3,0
2012,NUTS,2010,TRA22,3,1
2012,NUTS,2010,TRA23,3,9
2012,NUTS,2010,TRA24,3,5
2012,NUTS,2010,TRB11,3,0
2012,NUTS,2010,TRB12,3,8
2012,NUTS,2010,TRB13,3,3
2012,NUTS,2010,TRB14,3,2
2012,NUTS,2010,TRB21,3,1
2012,NUTS,2010,TRB22,3,7
2012,NUTS,2010,TRB23,3,1
2012,NUTS,2010,TRB24,3,8
2012,NUTS,2010,TRC11,3,6
2012,NUTS,2010,TRC12,3,0
2012,NUTS,2010,TRC13,3,4
2012,NUTS,2010,TRC21,3,3
2012,NUTS,2010,TRC22,3,1
2012,NUTS,2010,TRC31,3,4
2012,NUTS,2010,TRC32,3,0
2012,NUTS,2010,TRC33,3,5
2012,NUTS,2010,TRC34,3,9
2012,NUTS,2010,UKC11,3,8
2012,NUTS,2010,UKC12,3,1
2012,NUTS,2010,UKC13,3,4
2012,NUTS,2010,UKC14,3,6
2012,NUTS,2010,UKC21,3,0
2012,NUTS,2010,UKC22,3,8
2012,NUTS,2010,UKC23,3,3
2012,NUTS,2010,UKD11,3,5
2012,NUTS,2010,UKD12,3,10
2012,NUTS,2010,UKD31,3,2
2012,NUTS,2010,UKD32,3,8
2012,NUTS,2010,UKD41,3,4
2012,NUTS,2010,UKD42,3,1
2012,NUTS,2010,UKD43,3,8
2012,NUTS,2010,UKD61,3,8
2012,NUTS,2010,UKD62,3,10
2012,NUTS,2010,UKD63,3,4
2012,NUTS,2010,UKD71,3,7
2012,NUTS,2010,UKD72,3,4
2012,NUTS,2010,UKD73,3,9
2012,NUTS,2010,UKD74,3,1
2012,NUTS,2010,UKE11,3,1
2012,NUTS,2010,UKE12,3,0
2012,NUTS,2010,UKE13,3,7
2012,NUTS,2010,UKE21,3,10
2012,NUTS,2010,UKE22,3,1
2012,NUTS,2010,UKE31,3,7
2012,NUTS,2010,UKE32,3,0
2012,NUTS,2010,UKE41,3,1
2012,NUTS,2010,UKE42,3,2
2012,NUTS,2010,UKE44,3,5
2012,NUTS,2010,UKE45,3,2
2012,NUTS,2010,UKF11,3,0
2012,NUTS,2010,UKF12,3,9
2012,NUTS,2010,UKF13,3,9
2012,NUTS,2010,UKF14,3,0
2012,NUTS,2010,UKF15,3,10
2012,NUTS,2010,UKF16,3,7
2012,NUTS,2010,UKF21,3,2
2012,NUTS,2010,UKF22,3,9
2012,NUTS,2010,UKF24,3,1
2012,NUTS,2010,UKF25,3,0
2012,NUTS,2010,UKF30,3,3
2012,NUTS,2010,UKG11,3,10
2012,NUTS,2010,UKG12,3,2
2012,NUTS,2010,UKG13,3,3
2012,NUTS,2010,UKG21,3,0
2012,NUTS,2010,UKG22,3,3
2012,NUTS,2010,UKG23,3,4
2012,NUTS,2010,UKG24,3,3
2012,NUTS,2010,UKG31,3,2
2012,NUTS,2010,UKG32,3,6
2012,NUTS,2010,UKG33,3,2
2012,NUTS,2010,UKG36,3,9
2012,NUTS,2010,UKG37,3,1
2012,NUTS,2010,UKG38,3,3
2012,NUTS,2010,UKG39,3,5
2012,NUTS,2010,UKH11,3,7
2012,NUTS,2010,UKH12,3,2
2012,NUTS,2010,UKH13,3,3
2012,NUTS,2010,UKH14,3,5
2012,NUTS,2010,UKH21,3,10
2012,NUTS,2010,UKH23,3,6
2012,NUTS,2010,UKH24,3,3
2012,NUTS,2010,UKH25,3,2
2012,NUTS,2010,UKH31,3,1
2012,NUTS,2010,UKH32,3,10
2012,NUTS,2010,UKH33,3,0
2012,NUTS,2010,UKI11,3,6
2012,NUTS,2010,UKI12,3,5
2012,NUTS,2010,UKI21,3,3
2012,NUTS,2010,UKI22,3,5
2012,NUTS,2010,UKI23,3,4
2012,NUTS,2010,UKJ11,3,7
2012,NUTS,2010,UKJ12,3,2
2012,NUTS,2010,UKJ13,3,6
2012,NUTS,2010,UKJ14,3,8
2012,NUTS,2010,UKJ21,3,1
2012,NUTS,2010,UKJ22,3,9
2012,NUTS,2010,UKJ23,3,1
2012,NUTS,2010,UKJ24,3,6
2012,NUTS,2010,UKJ31,3,3
2012,NUTS,2010,UKJ32,3,10
2012,NUTS,2010,UKJ33,3,6
2012,NUTS,2010,UKJ34,3,9
2012,NUTS,2010,UKJ41,3,10
2012,NUTS,2010,UKJ42,3,7
2012,NUTS,2010,UKK11,3,5
2012,NUTS,2010,UKK12,3,8
2012,NUTS,2010,UKK13,3,3
2012,NUTS,2010,UKK14,3,5
2012,NUTS,2010,UKK15,3,3
2012,NUTS,2010,UKK21,3,1
2012,NUTS,2010,UKK22,3,3
2012,NUTS,2010,UKK23,3,8
2012,NUTS,2010,UKK30,3,6
2012,NUTS,2010,UKK41,3,7
2012,NUTS,2010,UKK42,3,6
2012,NUTS,2010,UKK43,3,10
2012,NUTS,2010,UKL11,3,6
2012,NUTS,2010,UKL12,3,0
2012,NUTS,2010,UKL13,3,6
2012,NUTS,2010,UKL14,3,0
2012,NUTS,2010,UKL15,3,6
2012,NUTS,2010,UKL16,3,0
2012,NUTS,2010,UKL17,3,9
2012,NUTS,2010,UKL18,3,9
2012,NUTS,2010,UKL21,3,6
2012,NUTS,2010,UKL22,3,4
2012,NUTS,2010,UKL23,3,9
2012,NUTS,2010,UKL24,3,9
2012,NUTS,2010,UKM21,3,7
2012,NUTS,2010,UKM22,3,0
2012,NUTS,2010,UKM23,3,4
2012,NUTS,2010,UKM24,3,8
2012,NUTS,2010,UKM25,3,5
2012,NUTS,2010,UKM26,3,10
2012,NUTS,2010,UKM27,3,7
2012,NUTS,2010,UKM28,3,7
2012,NUTS,2010,UKM31,3,2
2012,NUTS,2010,UKM32,3,10
2012,NUTS,2010,UKM33,3,8
2012,NUTS,2010,UKM34,3,7
2012,NUTS,2010,UKM35,3,2
2012,NUTS,2010,UKM36,3,4
2012,NUTS,2010,UKM37,3,3
2012,NUTS,2010,UKM38,3,5
2012,NUTS,2010,UKM50,3,10
2012,NUTS,2010,UKM61,3,6
2012,NUTS,2010,UKM62,3,10
2012,NUTS,2010,UKM63,3,1
2012,NUTS,2010,UKM64,3,7
2012,NUTS,2010,UKM65,3,1
2012,NUTS,2010,UKM66,3,4
2012,NUTS,2010,UKN01,3,0
2012,NUTS,2010,UKN02,3,9
2012,NUTS,2010,UKN03,3,7
2012,NUTS,2010,UKN04,3,4
2012,NUTS,2010,UKN05,3,0
2013,NUTS,2013,AT,0,3
2013,NUTS,2013,BE,0,10
2013,NUTS,2013,BG,0,3
2013,NUTS,2013,CH,0,4
2013,NUTS,2013,CY,0,2
2013,NUTS,2013,CZ,0,5
2013,NUTS,2013,DE,0,7
2013,NUTS,2013,DK,0,5
2013,NUTS,2013,EE,0,9
2013,NUTS,2013,EL,0,4
2013,NUTS,2013,ES,0,6
2013,NUTS,2013,FI,0,9
2013,NUTS,2013,FR,0,1
2013,NUTS,2013,HR,0,4
2013,NUTS,2013,HU,0,10
2013,NUTS,2013,IE,0,3
2013,NUTS,2013,IS,0,4
2013,NUTS,2013,IT,0,8
2013,NUTS,2013,LI,0,4
2013,NUTS,2013,LT,0,6
2013,NUTS,2013,LU,0,10
2013,NUTS,2013,LV,0,4
2013,NUTS,2013,ME,0,5
2013,NUTS,2013,MK,0,1
2013,NUTS,2013,MT,0,6
2013,NUTS,2013,NL,0,3
2013,NUTS,2013,NO,0,6
2013,NUTS,2013,PL,0,6
2013,NUTS,2013,PT,0,6
2013,NUTS,2013,RO,0,1
2013,NUTS,2013,SE,0,1
2013,NUTS,2013,SI,0,4
2013,NUTS,2013,SK,0,10
2013,NUTS,2013,TR,0,8
2013,NUTS,2013,UK,0,3
2013,NUTS,2013,AT1,1,3
2013,NUTS,2013,AT2,1,9
2013,NUTS,2013,AT3,1,10
2013,NUTS,2013,BE1,1,8
2013,NUTS,2013,BE2,1,1
2013,NUTS,2013,BE3,1,4
2013,NUTS,2013,BG3,1,5
2013,NUTS,2013,BG4,1,4
2013,NUTS,2013,CH0,1,7
2013,NUTS,2013,CY0,1,7
2013,NUTS,2013,CZ0,1,3
2013,NUTS,2013,DE1,1,9
2013,NUTS,2013,DE2,1,2
2013,NUTS,2013,DE3,1,4
2013,NUTS,2013,DE4,1,9
2013,NUTS,2013,DE5,1,2
2013,NUTS,2013,DE6,1,2
2013,NUTS,2013,DE7,1,5
2013,NUTS,2013,DE8,1,8
2013,NUTS,2013,DE9,1,2
2013,NUTS,2013,DEA,1,2
2013,NUTS,2013,DEB,1,8
2013,NUTS,2013,DEC,1,9
2013,NUTS,2013,DED,1,6
2013,NUTS,2013,DEE,1,1
2013,NUTS,2013,DEF,1,10
2013,NUTS,2013,DEG,1,9
2013,NUTS,2013,DK0,1,10
2013,NUTS,2013,EE0,1,0
2013,NUTS,2013,EL3,1,6
2013,NUTS,2013,EL4,1,8
2013,NUTS,2013,EL5,1,0
2013,NUTS,2013,EL6,1,2
2013,NUTS,2013,ES1,1,0
2013,NUTS,2013,ES2,1,6
2013,NUTS,2013,ES3,1,10
2013,NUTS,2013,ES4,1,1
2013,NUTS,2013,ES5,1,4
2013,NUTS,2013,ES6,1,10
2013,NUTS,2013,ES7,1,0
2013,NUTS,2013,FI1,1,1
2013,NUTS,2013,FI2,1,7
2013,NUTS,2013,FR1,1,3
2013,NUTS,2013,FR2,1,3
2013,NUTS,2013,FR3,1,5
2013,NUTS,2013,FR4,1,8
2013,NUTS,2013,FR5,1,2
2013,NUTS,2013,FR6,1,7
2013,NUTS,2013,FR7,1,3
2013,NUTS,2013,FR8,1,10
2013,NUTS,2013,FRA,1,2
2013,NUTS,2013,HR0,1,10
2013,NUTS,2013,HU1,1,5
2013,NUTS,2013,HU2,1,6
2013,NUTS,2013,HU3,1,10
2013,NUTS,2013,IE0,1,1
2013,NUTS,2013,IS0,1,1
2013,NUTS,2013,ITC,1,6
2013,NUTS,2013,ITF,1,2
2013,NUTS,2013,ITG,1,1
2013,NUTS,2013,ITH,1,7
2013,NUTS,2013,ITI,1,4
2013,NUTS,2013,LI0,1,1
2013,NUTS,2013,LT0,1,4
2013,NUTS,2013,LU0,1,0
2013,NUTS,2013,LV0,1,4
2013,NUTS,2013,ME0,1,0
2013,NUTS,2013,MK0,1,8
2013,NUTS,2013,MT0,1,2
2013,NUTS,2013,NL1,1,5
2013,NUTS,2013,NL2,1,10
2013,NUTS,2013,NL3,1,7
2013,NUTS,2013,NL4,1,6
2013,NUTS,2013,NO0,1,3
2013,NUTS,2013,PL1,1,8
2013,NUTS,2013,PL2,1,6
2013,NUTS,2013,PL3,1,7
2013,NUTS,2013,PL4,1,8
2013,NUTS,2013,PL5,1,8
2013,NUTS,2013,PL6,1,6
2013,NUTS,2013,PT1,1,9
2013,NUTS,2013,PT2,1,6
2013,NUTS,2013,PT3,1,7
2013,NUTS,2013,RO1,1,9
2013,NUTS,2013,RO2,1,7
2013,NUTS,2013,RO3,1,2
2013,NUTS,2013,RO4,1,2
2013,NUTS,2013,SE1,1,4
2013,NUTS,2013,SE2,1,1
2013,NUTS,2013,SE3,1,5
2013,NUTS,2013,SI0,1,10
2013,NUTS,2013,SK0,1,0
2013,NUTS,2013,TR1,1,8
2013,NUTS,2013,TR2,1,0
2013,NUTS,2013,TR3,1,4
2013,NUTS,2013,TR4,1,10
2013,NUTS,2013,TR5,1,6
2013,NUTS,2013,TR6,1,7
2013,NUTS,2013,TR7,1,4
2013,NUTS,2013,TR8,1,1
2013,NUTS,2013,TR9,1,4
2013,NUTS,2013,TRA,1,5
2013,NUTS,2013,TRB,1,7
2013,NUTS,2013,TRC,1,4
2013,NUTS,2013,UKC,1,0
2013,NUTS,2013,UKD,1,8
2013,NUTS,2013,UKE,1,1
2013,NUTS,2013,UKF,1,3
2013,NUTS,2013,UKG,1,0
2013,NUTS,2013,UKH,1,2
2013,NUTS,2013,UKI,1,9
2013,NUTS,2013,UKJ,1,10
2013,NUTS,2013,UKK,1,9
2013,NUTS,2013,UKL,1,8
2013,NUTS,2013,UKM,1,3
2013,NUTS,2013,UKN,1,2
2013,NUTS,2013,AT11,2,9
2013,NUTS,2013,AT12,2,7
2013,NUTS,2013,AT13,2,2
2013,NUTS,2013,AT21,2,3
2013,NUTS,2013,AT22,2,5
2013,NUTS,2013,AT31,2,2
2013,NUTS,2013,AT32,2,8
2013,NUTS,2013,AT33,2,6
2013,NUTS,2013,AT34,2,10
2013,NUTS,2013,BE10,2,6
2013,NUTS,2013,BE21,2,1
2013,NUTS,2013,BE22,2,4
2013,NUTS,2013,BE23,2,9
2013,NUTS,2013,BE24,2,6
2013,NUTS,2013,BE25,2,9
2013,NUTS,2013,BE31,2,5
2013,NUTS,2013,BE32,2,1
2013,NUTS,2013,BE33,2,2
2013,NUTS,2013,BE34,2,9
2013,NUTS,2013,BE35,2,6
2013,NUTS,2013,BG31,2,4
2013,NUTS,2013,BG32,2,7
2013,NUTS,2013,BG33,2,6
2013,NUTS,2013,BG34,2,4
2013,NUTS,2013,BG41,2,6
2013,NUTS,2013,BG42,2,5
2013,NUTS,2013,CH01,2,7
2013,NUTS,2013,CH02,2,2
2013,NUTS,2013,CH03,2,9
2013,NUTS,2013,CH04,2,8
2013,NUTS,2013,CH05,2,9
2013,NUTS,2013,CH06,2,10
2013,NUTS,2013,CH07,2,6
2013,NUTS,2013,CY00,2,0
2013,NUTS,2013,CZ01,2,1
2013,NUTS,2013,CZ02,2,8
2013,NUTS,2013,CZ03,2,0
2013,NUTS,2013,CZ04,2,7
2013,NUTS,2013,CZ05,2,9
2013,NUTS,2013,CZ06,2,9
2013,NUTS,2013,CZ07,2,2
2013,NUTS,2013,CZ08,2,7
2013,NUTS,2013,DE11,2,7
2013,NUTS,2013,DE12,2,2
2013,NUTS,2013,DE13,2,10
2013,NUTS,2013,DE14,2,9
2013,NUTS,2013,DE21,2,5
2013,NUTS,2013,DE22,2,8
2013,NUTS,2013,DE23,2,6
2013,NUTS,2013,DE24,2,0
2013,NUTS,2013,DE25,2,2
2013,NUTS,2013,DE26,2,1
2013,NUTS,2013,DE27,2,8
2013,NUTS,2013,DE30,2,1
2013,NUTS,2013,DE40,2,9
2013,NUTS,2013,DE50,2,0
2013,NUTS,2013,DE60,2,7
2013,NUTS,2013,DE71,2,8
2013,NUTS,2013,DE72,2,6
2013,NUTS,2013,DE73,2,4
2013,NUTS,2013,DE80,2,2
2013,NUTS,2013,DE91,2,1
2013,NUTS,2013,DE92,2,5
2013,NUTS,2013,DE93,2,4
2013,NUTS,2013,DE94,2,9
2013,NUTS,2013,DEA1,2,5
2013,NUTS,2013,DEA2,2,6
2013,NUTS,2013,DEA3,2,7
2013,NUTS,2013,DEA4,2,3
2013,NUTS,2013,DEA5,2,5
2013,NUTS,2013,DEB1,2,6
2013,NUTS,2013,DEB2,2,1
2013,NUTS,2013,DEB3,2,10
2013,NUTS,2013,DEC0,2,1
2013,NUTS,2013,DED2,2,10
2013,NUTS,2013,DED4,2,9
2013,NUTS,2013,DED5,2,3
2013,NUTS,2013,DEE0,2,6
2013,NUTS,2013,DEF0,2,10
2013,NUTS,2013,DEG0,2,10
2013,NUTS,2013,DK01,2,6
2013,NUTS,2013,DK02,2,7
2013,NUTS,2013,DK03,2,6
2013,NUTS,2013,DK04,2,9
2013,NUTS,2013,DK05,2,7
2013,NUTS,2013,EE00,2,1
2013,NUTS,2013,EL30,2,1
2013,NUTS,2013,EL41,2,6
2013,NUTS,2013,EL42,2,2
2013,NUTS,2013,EL43,2,3
2013,NUTS,2013,EL51,2,6
2013,NUTS,2013,EL52,2,2
2013,NUTS,2013,EL53,2,2
2013,NUTS,2013,EL54,2,0
2013,NUTS,2013,EL61,2,10
2013,NUTS,2013,EL62,2,10
2013,NUTS,2013,EL63,2,6
2013,NUTS,2013,EL64,2,1
2013,NUTS,2013,EL65,2,1
2013,NUTS,2013,ES11,2,5
2013,NUTS,2013,ES12,2,3
2013,NUTS,2013,ES13,2,6
2013,NUTS,2013,ES21,2,10
2013,NUTS,2013,ES22,2,6
2013,NUTS,2013,ES23,2,5
2013,NUTS,2013,ES24,2,0
2013,NUTS,2013,ES30,2,5
2013,NUTS,2013,ES41,2,4
2013,NUTS,2013,ES42,2,3
2013,NUTS,2013,ES43,2,7
2013,NUTS,2013,ES51,2,2
2013,NUTS,2013,ES52,2,0
2013,NUTS,2013,ES53,2,2
2013,NUTS,2013,ES61,2,10
2013,NUTS,2013,ES62,2,8
2013,NUTS,2013,ES63,2,1
2013,NUTS,2013,ES64,2,2
2013,NUTS,2013,ES70,2,8
2013,NUTS,2013,FI19,2,9
2013,NUTS,2013,FI1B,2,1
2013,NUTS,2013,FI1C,2,4
2013,NUTS,2013,FI1D,2,9
2013,NUTS,2013,FI20,2,8
2013,NUTS,2013,FR10,2,5
2013,NUTS,2013,FR21,2,1
2013,NUTS,2013,FR22,2,3
2013,NUTS,2013,FR23,2,2
2013,NUTS,2013,FR24,2,10
2013,NUTS,2013,FR25,2,2
2013,NUTS,2013,FR26,2,0
2013,NUTS,2013,FR30,2,8
2013,NUTS,2013,FR41,2,10
2013,NUTS,2013,FR42,2,3
2013,NUTS,2013,FR43,2,9
2013,NUTS,2013,FR51,2,9
2013,NUTS,2013,FR52,2,9
2013,NUTS,2013,FR53,2,4
2013,NUTS,2013,FR61,2,4
2013,NUTS,2013,FR62,2,1
2013,NUTS,2013,FR63,2,3
2013,NUTS,2013,FR71,2,9
2013,NUTS,2013,FR72,2,5
2013,NUTS,2013,FR81,2,1
2013,NUTS,2013,FR82,2,9
2013,NUTS,2013,FR83,2,9
2013,NUTS,2013,FRA1,2,5
2013,NUTS,2013,FRA2,2,4
2013,NUTS,2013,FRA3,2,4
2013,NUTS,2013,FRA4,2,8
2013,NUTS,2013,FRA5,2,1
2013,NUTS,2013,HR03,2,5
2013,NUTS,2013,HR04,2,4
2013,NUTS,2013,HU10,2,9
2013,NUTS,2013,HU21,2,7
2013,NUTS,2013,HU22,2,0
2013,NUTS,2013,HU23,2,9
2013,NUTS,2013,HU31,2,1
2013,NUTS,2013,HU32,2,10
2013,NUTS,2013,HU33,2,8
2013,NUTS,2013,IE01,2,10
2013,NUTS,2013,IE02,2,4
2013,NUTS,2013,IS00,2,3
2013,NUTS,2013,ITC1,2,9
2013,NUTS,2013,ITC2,2,3
2013,NUTS,2013,ITC3,2,4
2013,NUTS,2013,ITC4,2,9
2013,NUTS,2013,ITF1,2,0
2013,NUTS,2013,ITF2,2,9
2013,NUTS,2013,ITF3,2,5
2013,NUTS,2013,ITF4,2,8
2013,NUTS,2013,ITF5,2,2
2013,NUTS,2013,ITF6,2,6
2013,NUTS,2013,ITG1,2,1
2013,NUTS,2013,ITG2,2,5
2013,NUTS,2013,ITH1,2,2
2013,NUTS,2013,ITH2,2,0
2013,NUTS,2013,ITH3,2,3
2013,NUTS,2013,ITH4,2,4
2013,NUTS,2013,ITH5,2,8
2013,NUTS,2013,ITI1,2,0
2013,NUTS,2013,ITI2,2,3
2013,NUTS,2013,ITI3,2,10
2013,NUTS,2013,ITI4,2,0
2013,NUTS,2013,LI00,2,4
2013,NUTS,2013,LT00,2,6
2013,NUTS,2013,LU00,2,10
2013,NUTS,2013,LV00,2,4
2013,NUTS,2013,ME00,2,3
2013,NUTS,2013,MK00,2,7
2013,NUTS,2013,MT00,2,6
2013,NUTS,2013,NL11,2,7
2013,NUTS,2013,NL12,2,10
2013,NUTS,2013,NL13,2,4
2013,NUTS,2013,NL21,2,2
2013,NUTS,2013,NL22,2,3
2013,NUTS,2013,NL23,2,0
2013,NUTS,2013,NL31,2,5
2013,NUTS,2013,NL32,2,7
2013,NUTS,2013,NL33,2,3
2013,NUTS,2013,NL34,2,8
2013,NUTS,2013,NL41,2,0
2013,NUTS,2013,NL42,2,10
2013,NUTS,2013,NO01,2,8
2013,NUTS,2013,NO02,2,8
2013,NUTS,2013,NO03,2,6
2013,NUTS,2013,NO04,2,2
2013,NUTS,2013,NO05,2,4
2013,NUTS,2013,NO06,2,2
2013,NUTS,2013,NO07,2,4
2013,NUTS,2013,PL11,2,6
2013,NUTS,2013,PL12,2,7
2013,NUTS,2013,PL21,2,8
2013,NUTS,2013,PL22,2,9
2013,NUTS,2013,PL31,2,4
2013,NUTS,2013,PL32,2,2
2013,NUTS,2013,PL33,2,10
2013,NUTS,2013,PL34,2,5
2013,NUTS,2013,PL41,2,3
2013,NUTS,2013,PL42,2,7
2013,NUTS,2013,PL43,2,9
2013,NUTS,2013,PL51,2,2
