year,region_type,region_year_spec,region_id,region_level,dumat
2011,NUTS,2010,AT225,3,79275363
2011,NUTS,2010,AT226,3,2401637
2011,NUTS,2010,AT311,3,23997026
2011,NUTS,2010,AT312,3,62176508
2011,NUTS,2010,AT313,3,88799729
2011,NUTS,2010,AT314,3,42907008
2011,NUTS,2010,AT315,3,6774820
2011,NUTS,2010,AT321,3,33737060
2011,NUTS,2010,AT322,3,64188721
2011,NUTS,2010,AT323,3,17325440
2011,NUTS,2010,AT331,3,85551223
2011,NUTS,2010,AT332,3,75446893
2011,NUTS,2010,AT333,3,78525668
2011,NUTS,2010,AT334,3,70050174
2011,NUTS,2010,AT335,3,70191198
2011,NUTS,2010,AT341,3,20209554
2011,NUTS,2010,AT342,3,22393105
2011,NUTS,2010,BE100,3,65024807
2011,NUTS,2010,BE211,3,44291312
2011,NUTS,2010,BE212,3,77247481
2011,NUTS,2010,BE213,3,19236993
2011,NUTS,2010,BE221,3,56390062
2011,NUTS,2010,BE222,3,4377845
2011,NUTS,2010,BE223,3,49839888
2011,NUTS,2010,BE231,3,57121499
2011,NUTS,2010,BE232,3,31202495
2011,NUTS,2010,BE233,3,90849873
2011,NUTS,2010,BE234,3,21069357
2011,NUTS,2010,BE235,3,23258851
2011,NUTS,2010,BE236,3,34594717
2011,NUTS,2010,BE241,3,81803088
2011,NUTS,2010,BE242,3,87941313
2011,NUTS,2010,BE251,3,46135082
2011,NUTS,2010,BE252,3,6587328
2011,NUTS,2010,BE253,3,98254421
2011,NUTS,2010,BE254,3,30814450
2011,NUTS,2010,BE255,3,39582273
2011,NUTS,2010,BE256,3,77305706
2011,NUTS,2010,BE257,3,88668321
2011,NUTS,2010,BE258,3,43275069
2011,NUTS,2010,BE310,3,68155684
2011,NUTS,2010,BE321,3,82818516
2011,NUTS,2010,BE322,3,93796327
2011,NUTS,2010,BE323,3,50584427
2011,NUTS,2010,BE324,3,41188840
2011,NUTS,2010,BE325,3,40567730
2011,NUTS,2010,BE326,3,57002242
2011,NUTS,2010,BE327,3,80253338
2011,NUTS,2010,BE331,3,4083476
2011,NUTS,2010,BE332,3,94642053
2011,NUTS,2010,BE334,3,74865004
2011,NUTS,2010,BE335,3,7089298
2011,NUTS,2010,BE336,3,32790737
2011,NUTS,2010,BE341,3,58337981
2011,NUTS,2010,BE342,3,44770996
2011,NUTS,2010,BE343,3,41159112
2011,NUTS,2010,BE344,3,22198869
2011,NUTS,2010,BE345,3,34653781
2011,NUTS,2010,BE351,3,53338143
2011,NUTS,2010,BE352,3,48676688
2011,NUTS,2010,BE353,3,9133548
2011,NUTS,2010,BG311,3,69206001
2011,NUTS,2010,BG312,3,9394642
2011,NUTS,2010,BG313,3,26388407
2011,NUTS,2010,BG314,3,33558307
2011,NUTS,2010,BG315,3,21928744
2011,NUTS,2010,BG321,3,51995724
2011,NUTS,2010,BG322,3,76391902
2011,NUTS,2010,BG323,3,33344658
2011,NUTS,2010,BG324,3,5275467
2011,NUTS,2010,BG325,3,25285947
2011,NUTS,2010,BG331,3,73762284
2011,NUTS,2010,BG332,3,11182535
2011,NUTS,2010,BG333,3,2259886
2011,NUTS,2010,BG334,3,12615945
2011,NUTS,2010,BG341,3,62714253
2011,NUTS,2010,BG342,3,16748717
2011,NUTS,2010,BG343,3,26774206
2011,NUTS,2010,BG344,3,41286486
2011,NUTS,2010,BG411,3,29565119
2011,NUTS,2010,BG412,3,60570099
2011,NUTS,2010,BG413,3,64386090
2011,NUTS,2010,BG414,3,15781048
2011,NUTS,2010,BG415,3,2230285
2011,NUTS,2010,BG421,3,36696997
2011,NUTS,2010,BG422,3,21729925
2011,NUTS,2010,BG423,3,636632
2011,NUTS,2010,BG424,3,31442296
2011,NUTS,2010,BG425,3,72109915
2011,NUTS,2010,CH011,3,23125584
2011,NUTS,2010,CH012,3,42470326
2011,NUTS,2010,CH013,3,55842350
2011,NUTS,2010,CH021,3,92820432
2011,NUTS,2010,CH022,3,91898794
2011,NUTS,2010,CH023,3,18190772
2011,NUTS,2010,CH024,3,36816096
2011,NUTS,2010,CH025,3,37376854
2011,NUTS,2010,CH031,3,48998688
2011,NUTS,2010,CH032,3,78724827
2011,NUTS,2010,CH033,3,52831810
2011,NUTS,2010,CH040,3,22975507
2011,NUTS,2010,CH051,3,92945733
2011,NUTS,2010,CH052,3,98225708
2011,NUTS,2010,CH053,3,2636203
2011,NUTS,2010,CH054,3,83614689
2011,NUTS,2010,CH055,3,95225724
2011,NUTS,2010,CH056,3,94059354
2011,NUTS,2010,CH057,3,20589343
2011,NUTS,2010,CH061,3,54524357
2011,NUTS,2010,CH062,3,26574256
2011,NUTS,2010,CH063,3,71493988
2011,NUTS,2010,CH064,3,74843062
2011,NUTS,2010,CH065,3,584807
2011,NUTS,2010,CH066,3,27699232
2011,NUTS,2010,CH070,3,63260740
2011,NUTS,2010,CY000,3,18057471
2011,NUTS,2010,CZ010,3,26507160
2011,NUTS,2010,CZ020,3,99286444
2011,NUTS,2010,CZ031,3,58959132
2011,NUTS,2010,CZ032,3,6424452
2011,NUTS,2010,CZ041,3,9523758
2011,NUTS,2010,CZ042,3,83468865
2011,NUTS,2010,CZ051,3,95171164
2011,NUTS,2010,CZ052,3,83058547
2011,NUTS,2010,CZ053,3,24688529
2011,NUTS,2010,CZ063,3,38695708
2011,NUTS,2010,CZ064,3,66386534
2011,NUTS,2010,CZ071,3,119986
2011,NUTS,2010,CZ072,3,29756850
2011,NUTS,2010,CZ080,3,95128912
2011,NUTS,2010,DE111,3,21460472
2011,NUTS,2010,DE112,3,15099276
2011,NUTS,2010,DE113,3,68574739
2011,NUTS,2010,DE114,3,56623204
2011,NUTS,2010,DE115,3,68572805
2011,NUTS,2010,DE116,3,86991814
2011,NUTS,2010,DE117,3,48198510
2011,NUTS,2010,DE118,3,40661250
2011,NUTS,2010,DE119,3,85458893
2011,NUTS,2010,DE11A,3,87866037
2011,NUTS,2010,DE11B,3,11008114
2011,NUTS,2010,DE11C,3,68898281
2011,NUTS,2010,DE11D,3,92024894
2011,NUTS,2010,DE121,3,84551195
2011,NUTS,2010,DE122,3,81210875
2011,NUTS,2010,DE123,3,57711148
2011,NUTS,2010,DE124,3,31894240
2011,NUTS,2010,DE125,3,96065294
2011,NUTS,2010,DE126,3,46281835
2011,NUTS,2010,DE127,3,93298843
2011,NUTS,2010,DE128,3,86012296
2011,NUTS,2010,DE129,3,8901573
2011,NUTS,2010,DE12A,3,63836043
2011,NUTS,2010,DE12B,3,70592320
2011,NUTS,2010,DE12C,3,69534045
2011,NUTS,2010,DE131,3,95882023
2011,NUTS,2010,DE132,3,17404855
2011,NUTS,2010,DE133,3,88830812
2011,NUTS,2010,DE134,3,61510539
2011,NUTS,2010,DE135,3,38633001
2011,NUTS,2010,DE136,3,9137900
2011,NUTS,2010,DE137,3,23168321
2011,NUTS,2010,DE138,3,69030168
2011,NUTS,2010,DE139,3,73396743
2011,NUTS,2010,DE13A,3,13107403
2011,NUTS,2010,DE141,3,20006194
2011,NUTS,2010,DE142,3,81841225
2011,NUTS,2010,DE143,3,63976824
2011,NUTS,2010,DE144,3,67568739
2011,NUTS,2010,DE145,3,53668702
2011,NUTS,2010,DE146,3,16860985
2011,NUTS,2010,DE147,3,37694398
2011,NUTS,2010,DE148,3,82566904
2011,NUTS,2010,DE149,3,19870733
2011,NUTS,2010,DE211,3,41734364
2011,NUTS,2010,DE212,3,22378740
2011,NUTS,2010,DE213,3,52352410
2011,NUTS,2010,DE214,3,27431146
2011,NUTS,2010,DE215,3,54860738
2011,NUTS,2010,DE216,3,75059725
2011,NUTS,2010,DE217,3,20097149
2011,NUTS,2010,DE218,3,51468404
2011,NUTS,2010,DE219,3,92818542
2011,NUTS,2010,DE21A,3,93645127
2011,NUTS,2010,DE21B,3,21722855
2011,NUTS,2010,DE21C,3,60106498
2011,NUTS,2010,DE21D,3,58269112
2011,NUTS,2010,DE21E,3,12101903
2011,NUTS,2010,DE21F,3,75611136
2011,NUTS,2010,DE21G,3,8925224
2011,NUTS,2010,DE21H,3,38974771
2011,NUTS,2010,DE21I,3,16180449
2011,NUTS,2010,DE21J,3,50399799
2011,NUTS,2010,DE21K,3,13710854
2011,NUTS,2010,DE21L,3,94919909
2011,NUTS,2010,DE21M,3,3504337
2011,NUTS,2010,DE21N,3,41554886
2011,NUTS,2010,DE221,3,29026086
2011,NUTS,2010,DE222,3,46022815
2011,NUTS,2010,DE223,3,24612035
2011,NUTS,2010,DE224,3,98330476
2011,NUTS,2010,DE225,3,57846555
2011,NUTS,2010,DE226,3,8597111
2011,NUTS,2010,DE227,3,91009593
2011,NUTS,2010,DE228,3,28423991
2011,NUTS,2010,DE229,3,37779811
2011,NUTS,2010,DE22A,3,85178541
2011,NUTS,2010,DE22B,3,46348606
2011,NUTS,2010,DE22C,3,1640012
2011,NUTS,2010,DE231,3,90001150
2011,NUTS,2010,DE232,3,16232865
2011,NUTS,2010,DE233,3,2590606
2011,NUTS,2010,DE234,3,19167777
2011,NUTS,2010,DE235,3,39771600
2011,NUTS,2010,DE236,3,15968326
2011,NUTS,2010,DE237,3,63310463
2011,NUTS,2010,DE238,3,2300307
2011,NUTS,2010,DE239,3,64030787
2011,NUTS,2010,DE23A,3,16520911
2011,NUTS,2010,DE241,3,98951015
2011,NUTS,2010,DE242,3,26004934
2011,NUTS,2010,DE243,3,64900867
2011,NUTS,2010,DE244,3,67669500
2011,NUTS,2010,DE245,3,40550244
2011,NUTS,2010,DE246,3,99545980
2011,NUTS,2010,DE247,3,2757669
2011,NUTS,2010,DE248,3,64199306
2011,NUTS,2010,DE249,3,39094731
2011,NUTS,2010,DE24A,3,39505545
2011,NUTS,2010,DE24B,3,14147439
2011,NUTS,2010,DE24C,3,39571106
2011,NUTS,2010,DE24D,3,29218527
2011,NUTS,2010,DE251,3,95843885
2011,NUTS,2010,DE252,3,43557121
2011,NUTS,2010,DE253,3,84280091
2011,NUTS,2010,DE254,3,90677958
2011,NUTS,2010,DE255,3,90418876
2011,NUTS,2010,DE256,3,40735639
2011,NUTS,2010,DE257,3,24158196
2011,NUTS,2010,DE258,3,25439419
2011,NUTS,2010,DE259,3,84438626
2011,NUTS,2010,DE25A,3,91148875
2011,NUTS,2010,DE25B,3,24461843
2011,NUTS,2010,DE25C,3,13593083
2011,NUTS,2010,DE261,3,55551936
2011,NUTS,2010,DE262,3,11662532
2011,NUTS,2010,DE263,3,6793966
2011,NUTS,2010,DE264,3,384252
2011,NUTS,2010,DE265,3,36549463
2011,NUTS,2010,DE266,3,43616093
2011,NUTS,2010,DE267,3,88183075
2011,NUTS,2010,DE268,3,9775801
2011,NUTS,2010,DE269,3,90513178
2011,NUTS,2010,DE26A,3,13999397
2011,NUTS,2010,DE26B,3,42590025
2011,NUTS,2010,DE26C,3,92564162
2011,NUTS,2010,DE271,3,16507894
2011,NUTS,2010,DE272,3,74671000
2011,NUTS,2010,DE273,3,68178204
2011,NUTS,2010,DE274,3,83339759
2011,NUTS,2010,DE275,3,43385550
2011,NUTS,2010,DE276,3,9352557
2011,NUTS,2010,DE277,3,78042640
2011,NUTS,2010,DE278,3,77936121
2011,NUTS,2010,DE279,3,48633867
2011,NUTS,2010,DE27A,3,74737995
2011,NUTS,2010,DE27B,3,383132
2011,NUTS,2010,DE27C,3,43890546
2011,NUTS,2010,DE27D,3,45347065
2011,NUTS,2010,DE27E,3,20663766
2011,NUTS,2010,DE300,3,38013606
2011,NUTS,2010,DE401,3,59209136
2011,NUTS,2010,DE402,3,64291361
2011,NUTS,2010,DE403,3,99285366
2011,NUTS,2010,DE404,3,76992387
2011,NUTS,2010,DE405,3,39467526
2011,NUTS,2010,DE406,3,42046362
2011,NUTS,2010,DE407,3,58242172
2011,NUTS,2010,DE408,3,43327361
2011,NUTS,2010,DE409,3,62395325
2011,NUTS,2010,DE40A,3,10626804
2011,NUTS,2010,DE40B,3,79651435
2011,NUTS,2010,DE40C,3,19948850
2011,NUTS,2010,DE40D,3,95166288
2011,NUTS,2010,DE40E,3,33438172
2011,NUTS,2010,DE40F,3,1947533
2011,NUTS,2010,DE40G,3,5336611
2011,NUTS,2010,DE40H,3,60523470
2011,NUTS,2010,DE40I,3,56991217
2011,NUTS,2010,DE501,3,68795408
2011,NUTS,2010,DE502,3,20530393
2011,NUTS,2010,DE600,3,94127272
2011,NUTS,2010,DE711,3,7667831
2011,NUTS,2010,DE712,3,97856616
2011,NUTS,2010,DE713,3,16294452
2011,NUTS,2010,DE714,3,56528390
2011,NUTS,2010,DE715,3,74569020
2011,NUTS,2010,DE716,3,47150949
2011,NUTS,2010,DE717,3,20875392
2011,NUTS,2010,DE718,3,30135060
2011,NUTS,2010,DE719,3,99990928
2011,NUTS,2010,DE71A,3,7717651
2011,NUTS,2010,DE71B,3,68960142
2011,NUTS,2010,DE71C,3,5800567
2011,NUTS,2010,DE71D,3,92672839
2011,NUTS,2010,DE71E,3,27177127
2011,NUTS,2010,DE721,3,48680118
2011,NUTS,2010,DE722,3,14903572
2011,NUTS,2010,DE723,3,70937898
2011,NUTS,2010,DE724,3,58893935
2011,NUTS,2010,DE725,3,8305145
2011,NUTS,2010,DE731,3,42572838
2011,NUTS,2010,DE732,3,80907667
2011,NUTS,2010,DE733,3,9050587
2011,NUTS,2010,DE734,3,61355185
2011,NUTS,2010,DE735,3,96739932
2011,NUTS,2010,DE736,3,62890432
2011,NUTS,2010,DE737,3,65891832
2011,NUTS,2010,DE801,3,44726778
2011,NUTS,2010,DE802,3,96638677
2011,NUTS,2010,DE803,3,64762079
2011,NUTS,2010,DE804,3,60493962
2011,NUTS,2010,DE805,3,29768316
2011,NUTS,2010,DE806,3,6237153
2011,NUTS,2010,DE807,3,36000617
2011,NUTS,2010,DE808,3,80800359
2011,NUTS,2010,DE809,3,57301728
2011,NUTS,2010,DE80A,3,67938630
2011,NUTS,2010,DE80B,3,1141305
2011,NUTS,2010,DE80C,3,7046276
2011,NUTS,2010,DE80D,3,76463303
2011,NUTS,2010,DE80E,3,39381617
2011,NUTS,2010,DE80F,3,67805910
2011,NUTS,2010,DE80G,3,8472946
2011,NUTS,2010,DE80H,3,68268796
2011,NUTS,2010,DE80I,3,54259835
2011,NUTS,2010,DE911,3,20759296
2011,NUTS,2010,DE912,3,87723783
2011,NUTS,2010,DE913,3,35409621
2011,NUTS,2010,DE914,3,31366076
2011,NUTS,2010,DE915,3,72394712
2011,NUTS,2010,DE916,3,67039905
2011,NUTS,2010,DE917,3,25415586
2011,NUTS,2010,DE918,3,32329493
2011,NUTS,2010,DE919,3,85079611
2011,NUTS,2010,DE91A,3,37532133
2011,NUTS,2010,DE91B,3,80607807
2011,NUTS,2010,DE922,3,84159569
2011,NUTS,2010,DE923,3,65354022
2011,NUTS,2010,DE925,3,96402343
2011,NUTS,2010,DE926,3,20593703
2011,NUTS,2010,DE927,3,22148810
2011,NUTS,2010,DE928,3,91114337
2011,NUTS,2010,DE929,3,37752120
2011,NUTS,2010,DE931,3,66346236
2011,NUTS,2010,DE932,3,39883758
2011,NUTS,2010,DE933,3,23162777
2011,NUTS,2010,DE934,3,34243725
2011,NUTS,2010,DE935,3,15395339
2011,NUTS,2010,DE936,3,75783506
2011,NUTS,2010,DE937,3,25171638
2011,NUTS,2010,DE938,3,12166568
2011,NUTS,2010,DE939,3,28453786
2011,NUTS,2010,DE93A,3,50502173
2011,NUTS,2010,DE93B,3,70207719
2011,NUTS,2010,DE941,3,58621459
2011,NUTS,2010,DE942,3,15897611
2011,NUTS,2010,DE943,3,25558946
2011,NUTS,2010,DE944,3,50557552
2011,NUTS,2010,DE945,3,71668459
2011,NUTS,2010,DE946,3,22894298
2011,NUTS,2010,DE947,3,1159288
2011,NUTS,2010,DE948,3,71872333
2011,NUTS,2010,DE949,3,31406865
2011,NUTS,2010,DE94A,3,80445399
2011,NUTS,2010,DE94B,3,8019588
2011,NUTS,2010,DE94C,3,565133
2011,NUTS,2010,DE94D,3,51175012
2011,NUTS,2010,DE94E,3,21384504
2011,NUTS,2010,DE94F,3,74258454
2011,NUTS,2010,DE94G,3,22293652
2011,NUTS,2010,DE94H,3,42279225
2011,NUTS,2010,DEA11,3,74765818
2011,NUTS,2010,DEA12,3,48498055
2011,NUTS,2010,DEA13,3,33398485
2011,NUTS,2010,DEA14,3,85859358
2011,NUTS,2010,DEA15,3,25494114
2011,NUTS,2010,DEA16,3,37072051
2011,NUTS,2010,DEA17,3,71259461
2011,NUTS,2010,DEA18,3,6290901
2011,NUTS,2010,DEA19,3,45747092
2011,NUTS,2010,DEA1A,3,31744318
2011,NUTS,2010,DEA1B,3,52942762
2011,NUTS,2010,DEA1C,3,38225087
2011,NUTS,2010,DEA1D,3,31847254
2011,NUTS,2010,DEA1E,3,87199707
2011,NUTS,2010,DEA1F,3,48623146
2011,NUTS,2010,DEA22,3,73532441
2011,NUTS,2010,DEA23,3,47191967
2011,NUTS,2010,DEA24,3,26752843
2011,NUTS,2010,DEA26,3,48194567
2011,NUTS,2010,DEA27,3,62436483
2011,NUTS,2010,DEA28,3,11188136
2011,NUTS,2010,DEA29,3,3557443
2011,NUTS,2010,DEA2A,3,98828552
2011,NUTS,2010,DEA2B,3,90146701
2011,NUTS,2010,DEA2C,3,7404350
2011,NUTS,2010,DEA2D,3,40673658
2011,NUTS,2010,DEA31,3,54816962
2011,NUTS,2010,DEA32,3,84903041
2011,NUTS,2010,DEA33,3,24174569
2011,NUTS,2010,DEA34,3,44013260
2011,NUTS,2010,DEA35,3,18294193
2011,NUTS,2010,DEA36,3,38293370
2011,NUTS,2010,DEA37,3,59029651
2011,NUTS,2010,DEA38,3,32077053
2011,NUTS,2010,DEA41,3,14782094
2011,NUTS,2010,DEA42,3,16067993
2011,NUTS,2010,DEA43,3,70619792
2011,NUTS,2010,DEA44,3,34790539
2011,NUTS,2010,DEA45,3,35191690
2011,NUTS,2010,DEA46,3,98194175
2011,NUTS,2010,DEA47,3,64320959
2011,NUTS,2010,DEA51,3,33015089
2011,NUTS,2010,DEA52,3,94061510
2011,NUTS,2010,DEA53,3,69970118
2011,NUTS,2010,DEA54,3,27271865
2011,NUTS,2010,DEA55,3,99286246
2011,NUTS,2010,DEA56,3,53323798
2011,NUTS,2010,DEA57,3,51064479
2011,NUTS,2010,DEA58,3,40870295
2011,NUTS,2010,DEA59,3,81435033
2011,NUTS,2010,DEA5A,3,77133097
2011,NUTS,2010,DEA5B,3,18218582
2011,NUTS,2010,DEA5C,3,18465386
2011,NUTS,2010,DEB11,3,82536935
2011,NUTS,2010,DEB12,3,69770237
2011,NUTS,2010,DEB13,3,42658942
2011,NUTS,2010,DEB14,3,66927462
2011,NUTS,2010,DEB15,3,129381
2011,NUTS,2010,DEB16,3,40315029
2011,NUTS,2010,DEB17,3,2891160
2011,NUTS,2010,DEB18,3,26967452
2011,NUTS,2010,DEB19,3,27370641
2011,NUTS,2010,DEB1A,3,49301805
2011,NUTS,2010,DEB1B,3,64400973
2011,NUTS,2010,DEB21,3,89603769
2011,NUTS,2010,DEB22,3,50090632
2011,NUTS,2010,DEB23,3,28233758
2011,NUTS,2010,DEB24,3,42334626
2011,NUTS,2010,DEB25,3,87240099
2011,NUTS,2010,DEB31,3,18092550
2011,NUTS,2010,DEB32,3,92201289
2011,NUTS,2010,DEB33,3,84708539
2011,NUTS,2010,DEB34,3,79123134
2011,NUTS,2010,DEB35,3,73141041
2011,NUTS,2010,DEB36,3,62794275
2011,NUTS,2010,DEB37,3,27049607
2011,NUTS,2010,DEB38,3,39737634
2011,NUTS,2010,DEB39,3,72821856
2011,NUTS,2010,DEB3A,3,28306962
2011,NUTS,2010,DEB3B,3,2385072
2011,NUTS,2010,DEB3C,3,45433752
2011,NUTS,2010,DEB3D,3,2107548
2011,NUTS,2010,DEB3E,3,72074747
2011,NUTS,2010,DEB3F,3,10725050
2011,NUTS,2010,DEB3G,3,46065082
2011,NUTS,2010,DEB3H,3,8344208
2011,NUTS,2010,DEB3I,3,62215710
2011,NUTS,2010,DEB3J,3,27186000
2011,NUTS,2010,DEB3K,3,3680104
2011,NUTS,2010,DEC01,3,52657135
2011,NUTS,2010,DEC02,3,28120455
2011,NUTS,2010,DEC03,3,13080243
2011,NUTS,2010,DEC04,3,31792887
2011,NUTS,2010,DEC05,3,91517181
2011,NUTS,2010,DEC06,3,50807760
2011,NUTS,2010,DED21,3,6668578
2011,NUTS,2010,DED2C,3,52923743
2011,NUTS,2010,DED2D,3,7378699
2011,NUTS,2010,DED2E,3,7931296
2011,NUTS,2010,DED2F,3,79342732
2011,NUTS,2010,DED41,3,58906342
2011,NUTS,2010,DED42,3,30368832
2011,NUTS,2010,DED43,3,91478882
2011,NUTS,2010,DED44,3,74055885
2011,NUTS,2010,DED45,3,91417478
2011,NUTS,2010,DED51,3,47417573
2011,NUTS,2010,DED52,3,47767540
2011,NUTS,2010,DED53,3,67600514
2011,NUTS,2010,DEE01,3,55010634
2011,NUTS,2010,DEE02,3,446326
2011,NUTS,2010,DEE03,3,95764941
2011,NUTS,2010,DEE04,3,45800667
2011,NUTS,2010,DEE05,3,64128156
2011,NUTS,2010,DEE06,3,60542216
2011,NUTS,2010,DEE07,3,35355737
2011,NUTS,2010,DEE08,3,8911603
2011,NUTS,2010,DEE09,3,77175056
2011,NUTS,2010,DEE0A,3,68102350
2011,NUTS,2010,DEE0B,3,33332740
2011,NUTS,2010,DEE0C,3,29074178
2011,NUTS,2010,DEE0D,3,34702422
2011,NUTS,2010,DEE0E,3,98169364
2011,NUTS,2010,DEF01,3,99029967
2011,NUTS,2010,DEF02,3,672318
2011,NUTS,2010,DEF03,3,86729539
2011,NUTS,2010,DEF04,3,62955019
2011,NUTS,2010,DEF05,3,44991158
2011,NUTS,2010,DEF06,3,8105676
2011,NUTS,2010,DEF07,3,47399676
2011,NUTS,2010,DEF08,3,99124352
2011,NUTS,2010,DEF09,3,97909432
2011,NUTS,2010,DEF0A,3,47558945
2011,NUTS,2010,DEF0B,3,73784034
2011,NUTS,2010,DEF0C,3,83765993
2011,NUTS,2010,DEF0D,3,8965165
2011,NUTS,2010,DEF0E,3,99156094
2011,NUTS,2010,DEF0F,3,64959504
2011,NUTS,2010,DEG01,3,53791469
2011,NUTS,2010,DEG02,3,98509911
2011,NUTS,2010,DEG03,3,77395510
2011,NUTS,2010,DEG04,3,6907120
2011,NUTS,2010,DEG05,3,24151020
2011,NUTS,2010,DEG06,3,49896804
2011,NUTS,2010,DEG07,3,68137216
2011,NUTS,2010,DEG09,3,41698719
2011,NUTS,2010,DEG0A,3,55287629
2011,NUTS,2010,DEG0B,3,3233357
2011,NUTS,2010,DEG0C,3,61965031
2011,NUTS,2010,DEG0D,3,14772981
2011,NUTS,2010,DEG0E,3,40794277
2011,NUTS,2010,DEG0F,3,62007763
2011,NUTS,2010,DEG0G,3,48579183
2011,NUTS,2010,DEG0H,3,97977484
2011,NUTS,2010,DEG0I,3,86882827
2011,NUTS,2010,DEG0J,3,14778777
2011,NUTS,2010,DEG0K,3,6089876
2011,NUTS,2010,DEG0L,3,97754369
2011,NUTS,2010,DEG0M,3,69185918
2011,NUTS,2010,DEG0N,3,44980838
2011,NUTS,2010,DEG0P,3,9360050
2011,NUTS,2010,DK011,3,28203956
2011,NUTS,2010,DK012,3,14535103
2011,NUTS,2010,DK013,3,86948902
2011,NUTS,2010,DK014,3,62922340
2011,NUTS,2010,DK021,3,36606530
2011,NUTS,2010,DK022,3,59997708
2011,NUTS,2010,DK031,3,58387481
2011,NUTS,2010,DK032,3,7520807
2011,NUTS,2010,DK041,3,68275130
2011,NUTS,2010,DK042,3,78844930
2011,NUTS,2010,DK050,3,60290011
2011,NUTS,2010,EE001,3,94862912
2011,NUTS,2010,EE004,3,10107838
2011,NUTS,2010,EE006,3,62992731
2011,NUTS,2010,EE007,3,4515418
2011,NUTS,2010,EE008,3,9871809
2011,NUTS,2010,EL111,3,7911470
2011,NUTS,2010,EL112,3,4224251
2011,NUTS,2010,EL113,3,86220166
2011,NUTS,2010,EL114,3,19382045
2011,NUTS,2010,EL115,3,65902903
2011,NUTS,2010,EL121,3,61480857
2011,NUTS,2010,EL122,3,71555530
2011,NUTS,2010,EL123,3,5932554
2011,NUTS,2010,EL124,3,86449652
2011,NUTS,2010,EL125,3,92501104
2011,NUTS,2010,EL126,3,24132660
2011,NUTS,2010,EL127,3,24060263
2011,NUTS,2010,EL131,3,51726756
2011,NUTS,2010,EL132,3,74435536
2011,NUTS,2010,EL133,3,90587903
2011,NUTS,2010,EL134,3,17361693
2011,NUTS,2010,EL141,3,41886465
2011,NUTS,2010,EL142,3,95154547
2011,NUTS,2010,EL143,3,15997839
2011,NUTS,2010,EL144,3,56796076
2011,NUTS,2010,EL211,3,44097443
2011,NUTS,2010,EL212,3,74725270
2011,NUTS,2010,EL213,3,79966695
2011,NUTS,2010,EL214,3,9699850
2011,NUTS,2010,EL221,3,25188416
2011,NUTS,2010,EL222,3,65520665
2011,NUTS,2010,EL223,3,96918953
2011,NUTS,2010,EL224,3,7707146
2011,NUTS,2010,EL231,3,53376046
2011,NUTS,2010,EL232,3,45197357
2011,NUTS,2010,EL233,3,7315230
2011,NUTS,2010,EL241,3,72475825
2011,NUTS,2010,EL242,3,1992742
2011,NUTS,2010,EL243,3,54238499
2011,NUTS,2010,EL244,3,2066693
2011,NUTS,2010,EL245,3,22618702
2011,NUTS,2010,EL251,3,1299230
2011,NUTS,2010,EL252,3,8593366
2011,NUTS,2010,EL253,3,94233558
2011,NUTS,2010,EL254,3,72135198
2011,NUTS,2010,EL255,3,21301874
2011,NUTS,2010,EL300,3,40342479
2011,NUTS,2010,EL411,3,99683518
2011,NUTS,2010,EL412,3,9829018
2011,NUTS,2010,EL413,3,85723768
2011,NUTS,2010,EL421,3,68975125
2011,NUTS,2010,EL422,3,55763694
2011,NUTS,2010,EL431,3,5501883
2011,NUTS,2010,EL432,3,42649348
2011,NUTS,2010,EL433,3,63005684
2011,NUTS,2010,EL434,3,2716984
2011,NUTS,2010,ES111,3,63454967
2011,NUTS,2010,ES112,3,4146295
2011,NUTS,2010,ES113,3,36010872
2011,NUTS,2010,ES114,3,45263123
2011,NUTS,2010,ES120,3,63708705
2011,NUTS,2010,ES130,3,52064362
2011,NUTS,2010,ES211,3,93149525
2011,NUTS,2010,ES212,3,75475243
2011,NUTS,2010,ES213,3,81421695
2011,NUTS,2010,ES220,3,44383873
2011,NUTS,2010,ES230,3,19159632
2011,NUTS,2010,ES241,3,44655949
2011,NUTS,2010,ES242,3,13596874
2011,NUTS,2010,ES243,3,92477460
2011,NUTS,2010,ES300,3,42058597
2011,NUTS,2010,ES411,3,66032400
2011,NUTS,2010,ES412,3,69228257
2011,NUTS,2010,ES413,3,27397741
2011,NUTS,2010,ES414,3,7923938
2011,NUTS,2010,ES415,3,34447378
2011,NUTS,2010,ES416,3,62461446
2011,NUTS,2010,ES417,3,80426410
2011,NUTS,2010,ES418,3,83527332
2011,NUTS,2010,ES419,3,53646682
2011,NUTS,2010,ES421,3,32315883
2011,NUTS,2010,ES422,3,92660928
2011,NUTS,2010,ES423,3,19169103
2011,NUTS,2010,ES424,3,36756250
2011,NUTS,2010,ES425,3,9282779
2011,NUTS,2010,ES431,3,14976192
2011,NUTS,2010,ES432,3,12464874
2011,NUTS,2010,ES511,3,59640492
2011,NUTS,2010,ES512,3,76688463
2011,NUTS,2010,ES513,3,29266732
2011,NUTS,2010,ES514,3,77329053
2011,NUTS,2010,ES521,3,99060958
2011,NUTS,2010,ES522,3,27583669
2011,NUTS,2010,ES523,3,16407738
2011,NUTS,2010,ES531,3,58662696
2011,NUTS,2010,ES532,3,88434011
2011,NUTS,2010,ES533,3,86990968
2011,NUTS,2010,ES611,3,72589211
