year,region_type,region_year_spec,region_id,region_level,mubef
2014,NUTS,2013,DE91,2,2344
2014,NUTS,2013,DE92,2,2972
2014,NUTS,2013,DE93,2,2197
2014,NUTS,2013,DE94,2,2363
2014,NUTS,2013,DEA1,2,2903
2014,NUTS,2013,DEA2,2,52
2014,NUTS,2013,DEA3,2,6712
2014,NUTS,2013,DEA4,2,1841
2014,NUTS,2013,DEA5,2,9669
2014,NUTS,2013,DEB1,2,5272
2014,NUTS,2013,DEB2,2,7635
2014,NUTS,2013,DEB3,2,2126
2014,NUTS,2013,DEC0,2,3216
2014,NUTS,2013,DED2,2,2198
2014,NUTS,2013,DED4,2,8485
2014,NUTS,2013,DED5,2,6142
2014,NUTS,2013,DEE0,2,1250
2014,NUTS,2013,DEF0,2,2776
2014,NUTS,2013,DEG0,2,6786
2014,NUTS,2013,DK01,2,5964
2014,NUTS,2013,DK02,2,7519
2014,NUTS,2013,DK03,2,5161
2014,NUTS,2013,DK04,2,5494
2014,NUTS,2013,DK05,2,4006
2014,NUTS,2013,EE00,2,8315
2014,NUTS,2013,EL30,2,1996
2014,NUTS,2013,EL41,2,4642
2014,NUTS,2013,EL42,2,3002
2014,NUTS,2013,EL43,2,3328
2014,NUTS,2013,EL51,2,3770
2014,NUTS,2013,EL52,2,1392
2014,NUTS,2013,EL53,2,2602
2014,NUTS,2013,EL54,2,3366
2014,NUTS,2013,EL61,2,5782
2014,NUTS,2013,EL62,2,363
2014,NUTS,2013,EL63,2,3809
2014,NUTS,2013,EL64,2,1600
2014,NUTS,2013,EL65,2,3424
2014,NUTS,2013,ES11,2,2493
2014,NUTS,2013,ES12,2,7891
2014,NUTS,2013,ES13,2,1851
2014,NUTS,2013,ES21,2,375
2014,NUTS,2013,ES22,2,2827
2014,NUTS,2013,ES23,2,2314
2014,NUTS,2013,ES24,2,145
2014,NUTS,2013,ES30,2,114
2014,NUTS,2013,ES41,2,4692
2014,NUTS,2013,ES42,2,3628
2014,NUTS,2013,ES43,2,153
2014,NUTS,2013,ES51,2,5635
2014,NUTS,2013,ES52,2,7789
2014,NUTS,2013,ES53,2,4126
2014,NUTS,2013,ES61,2,3508
2014,NUTS,2013,ES62,2,7279
2014,NUTS,2013,ES63,2,7054
2014,NUTS,2013,ES64,2,9915
2014,NUTS,2013,ES70,2,4832
2014,NUTS,2013,FI19,2,1440
2014,NUTS,2013,FI1B,2,2336
2014,NUTS,2013,FI1C,2,236
2014,NUTS,2013,FI1D,2,3814
2014,NUTS,2013,FI20,2,8697
2014,NUTS,2013,FR10,2,5163
2014,NUTS,2013,FR21,2,5364
2014,NUTS,2013,FR22,2,5118
2014,NUTS,2013,FR23,2,8605
2014,NUTS,2013,FR24,2,9195
2014,NUTS,2013,FR25,2,9188
2014,NUTS,2013,FR26,2,8894
2014,NUTS,2013,FR30,2,1483
2014,NUTS,2013,FR41,2,9542
2014,NUTS,2013,FR42,2,2595
2014,NUTS,2013,FR43,2,6020
2014,NUTS,2013,FR51,2,7165
2014,NUTS,2013,FR52,2,187
2014,NUTS,2013,FR53,2,2923
2014,NUTS,2013,FR61,2,6361
2014,NUTS,2013,FR62,2,8571
2014,NUTS,2013,FR63,2,5375
2014,NUTS,2013,FR71,2,1309
2014,NUTS,2013,FR72,2,5962
2014,NUTS,2013,FR81,2,7986
2014,NUTS,2013,FR82,2,9317
2014,NUTS,2013,FR83,2,7176
2014,NUTS,2013,FRA1,2,7389
2014,NUTS,2013,FRA2,2,7096
2014,NUTS,2013,FRA3,2,7977
2014,NUTS,2013,FRA4,2,2994
2014,NUTS,2013,FRA5,2,4242
2014,NUTS,2013,HR03,2,348
2014,NUTS,2013,HR04,2,8395
2014,NUTS,2013,HU10,2,4371
2014,NUTS,2013,HU21,2,6427
2014,NUTS,2013,HU22,2,3555
2014,NUTS,2013,HU23,2,9539
2014,NUTS,2013,HU31,2,3202
2014,NUTS,2013,HU32,2,9435
2014,NUTS,2013,HU33,2,1092
2014,NUTS,2013,IE01,2,6529
2014,NUTS,2013,IE02,2,5991
2014,NUTS,2013,IS00,2,7709
2014,NUTS,2013,ITC1,2,3773
2014,NUTS,2013,ITC2,2,2551
2014,NUTS,2013,ITC3,2,2961
2014,NUTS,2013,ITC4,2,5658
2014,NUTS,2013,ITF1,2,1778
2014,NUTS,2013,ITF2,2,3344
2014,NUTS,2013,ITF3,2,55
2014,NUTS,2013,ITF4,2,9514
2014,NUTS,2013,ITF5,2,7843
2014,NUTS,2013,ITF6,2,6446
2014,NUTS,2013,ITG1,2,5455
2014,NUTS,2013,ITG2,2,5657
2014,NUTS,2013,ITH1,2,8462
2014,NUTS,2013,ITH2,2,4634
2014,NUTS,2013,ITH3,2,6540
2014,NUTS,2013,ITH4,2,5782
2014,NUTS,2013,ITH5,2,6634
2014,NUTS,2013,ITI1,2,2950
2014,NUTS,2013,ITI2,2,1049
2014,NUTS,2013,ITI3,2,2293
2014,NUTS,2013,ITI4,2,719
2014,NUTS,2013,LI00,2,1968
2014,NUTS,2013,LT00,2,1079
2014,NUTS,2013,LU00,2,3297
2014,NUTS,2013,LV00,2,381
2014,NUTS,2013,ME00,2,3953
2014,NUTS,2013,MK00,2,8798
2014,NUTS,2013,MT00,2,3059
2014,NUTS,2013,NL11,2,1225
2014,NUTS,2013,NL12,2,9646
2014,NUTS,2013,NL13,2,9803
2014,NUTS,2013,NL21,2,5984
2014,NUTS,2013,NL22,2,287
2014,NUTS,2013,NL23,2,7120
2014,NUTS,2013,NL31,2,9790
2014,NUTS,2013,NL32,2,4299
2014,NUTS,2013,NL33,2,5292
2014,NUTS,2013,NL34,2,1941
2014,NUTS,2013,NL41,2,6825
2014,NUTS,2013,NL42,2,2863
2014,NUTS,2013,NO01,2,3083
2014,NUTS,2013,NO02,2,3839
2014,NUTS,2013,NO03,2,5139
2014,NUTS,2013,NO04,2,8289
2014,NUTS,2013,NO05,2,3661
2014,NUTS,2013,NO06,2,9899
2014,NUTS,2013,NO07,2,3689
2014,NUTS,2013,PL11,2,7006
2014,NUTS,2013,PL12,2,8300
2014,NUTS,2013,PL21,2,1301
2014,NUTS,2013,PL22,2,3039
2014,NUTS,2013,PL31,2,3578
2014,NUTS,2013,PL32,2,6817
2014,NUTS,2013,PL33,2,8989
2014,NUTS,2013,PL34,2,3004
2014,NUTS,2013,PL41,2,4454
2014,NUTS,2013,PL42,2,4756
2014,NUTS,2013,PL43,2,1764
2014,NUTS,2013,PL51,2,1036
2014,NUTS,2013,PL52,2,230
2014,NUTS,2013,PL61,2,2872
2014,NUTS,2013,PL62,2,8336
2014,NUTS,2013,PL63,2,5082
2014,NUTS,2013,PT11,2,5337
2014,NUTS,2013,PT15,2,7889
2014,NUTS,2013,PT16,2,1274
2014,NUTS,2013,PT17,2,1921
2014,NUTS,2013,PT18,2,6472
2014,NUTS,2013,PT20,2,9651
2014,NUTS,2013,PT30,2,600
2014,NUTS,2013,RO11,2,4299
2014,NUTS,2013,RO12,2,6093
2014,NUTS,2013,RO21,2,3996
2014,NUTS,2013,RO22,2,512
2014,NUTS,2013,RO31,2,8620
2014,NUTS,2013,RO32,2,7489
2014,NUTS,2013,RO41,2,5296
2014,NUTS,2013,RO42,2,3656
2014,NUTS,2013,SE11,2,4380
2014,NUTS,2013,SE12,2,3916
2014,NUTS,2013,SE21,2,3476
2014,NUTS,2013,SE22,2,7476
2014,NUTS,2013,SE23,2,2229
2014,NUTS,2013,SE31,2,6269
2014,NUTS,2013,SE32,2,1778
2014,NUTS,2013,SE33,2,4118
2014,NUTS,2013,SI03,2,5920
2014,NUTS,2013,SI04,2,2516
2014,NUTS,2013,SK01,2,4652
2014,NUTS,2013,SK02,2,7114
2014,NUTS,2013,SK03,2,3144
2014,NUTS,2013,SK04,2,6645
2014,NUTS,2013,TR10,2,4782
2014,NUTS,2013,TR21,2,3587
2014,NUTS,2013,TR22,2,5761
2014,NUTS,2013,TR31,2,5233
2014,NUTS,2013,TR32,2,7874
2014,NUTS,2013,TR33,2,5376
2014,NUTS,2013,TR41,2,7481
2014,NUTS,2013,TR42,2,3681
2014,NUTS,2013,TR51,2,461
2014,NUTS,2013,TR52,2,9926
2014,NUTS,2013,TR61,2,6124
2014,NUTS,2013,TR62,2,7366
2014,NUTS,2013,TR63,2,5481
2014,NUTS,2013,TR71,2,465
2014,NUTS,2013,TR72,2,2057
2014,NUTS,2013,TR81,2,3826
2014,NUTS,2013,TR82,2,2440
2014,NUTS,2013,TR83,2,905
2014,NUTS,2013,TR90,2,2817
2014,NUTS,2013,TRA1,2,732
2014,NUTS,2013,TRA2,2,3464
2014,NUTS,2013,TRB1,2,8235
2014,NUTS,2013,TRB2,2,2305
2014,NUTS,2013,TRC1,2,3080
2014,NUTS,2013,TRC2,2,50
2014,NUTS,2013,TRC3,2,3413
2014,NUTS,2013,UKC1,2,5091
2014,NUTS,2013,UKC2,2,189
2014,NUTS,2013,UKD1,2,9244
2014,NUTS,2013,UKD3,2,2547
2014,NUTS,2013,UKD4,2,7129
2014,NUTS,2013,UKD6,2,568
2014,NUTS,2013,UKD7,2,214
2014,NUTS,2013,UKE1,2,1779
2014,NUTS,2013,UKE2,2,5764
2014,NUTS,2013,UKE3,2,7768
2014,NUTS,2013,UKE4,2,53
2014,NUTS,2013,UKF1,2,9003
2014,NUTS,2013,UKF2,2,3632
2014,NUTS,2013,UKF3,2,6311
2014,NUTS,2013,UKG1,2,7967
2014,NUTS,2013,UKG2,2,287
2014,NUTS,2013,UKG3,2,2953
2014,NUTS,2013,UKH1,2,5745
2014,NUTS,2013,UKH2,2,2430
2014,NUTS,2013,UKH3,2,7166
2014,NUTS,2013,UKI3,2,5308
2014,NUTS,2013,UKI4,2,283
2014,NUTS,2013,UKI5,2,958
2014,NUTS,2013,UKI6,2,269
2014,NUTS,2013,UKI7,2,7533
2014,NUTS,2013,UKJ1,2,9046
2014,NUTS,2013,UKJ2,2,7443
2014,NUTS,2013,UKJ3,2,4096
2014,NUTS,2013,UKJ4,2,2287
2014,NUTS,2013,UKK1,2,1377
2014,NUTS,2013,UKK2,2,7954
2014,NUTS,2013,UKK3,2,2540
2014,NUTS,2013,UKK4,2,4014
2014,NUTS,2013,UKL1,2,2997
2014,NUTS,2013,UKL2,2,752
2014,NUTS,2013,UKM2,2,3497
2014,NUTS,2013,UKM3,2,6857
2014,NUTS,2013,UKM5,2,3005
2014,NUTS,2013,UKM6,2,2093
2014,NUTS,2013,UKN0,2,854
2014,NUTS,2013,AT111,3,6658
2014,NUTS,2013,AT112,3,2237
2014,NUTS,2013,AT113,3,2206
2014,NUTS,2013,AT121,3,8891
2014,NUTS,2013,AT122,3,3182
2014,NUTS,2013,AT123,3,4723
2014,NUTS,2013,AT124,3,1867
2014,NUTS,2013,AT125,3,6119
2014,NUTS,2013,AT126,3,7197
2014,NUTS,2013,AT127,3,4923
2014,NUTS,2013,AT130,3,3559
2014,NUTS,2013,AT211,3,9700
2014,NUTS,2013,AT212,3,2704
2014,NUTS,2013,AT213,3,7390
2014,NUTS,2013,AT221,3,2357
2014,NUTS,2013,AT222,3,7812
2014,NUTS,2013,AT223,3,115
2014,NUTS,2013,AT224,3,7741
2014,NUTS,2013,AT225,3,2438
2014,NUTS,2013,AT226,3,9071
2014,NUTS,2013,AT311,3,706
2014,NUTS,2013,AT312,3,9123
2014,NUTS,2013,AT313,3,844
2014,NUTS,2013,AT314,3,3698
2014,NUTS,2013,AT315,3,3980
2014,NUTS,2013,AT321,3,3289
2014,NUTS,2013,AT322,3,4640
2014,NUTS,2013,AT323,3,4940
2014,NUTS,2013,AT331,3,16
2014,NUTS,2013,AT332,3,7020
2014,NUTS,2013,AT333,3,1874
2014,NUTS,2013,AT334,3,5252
2014,NUTS,2013,AT335,3,2490
2014,NUTS,2013,AT341,3,2973
2014,NUTS,2013,AT342,3,4596
2014,NUTS,2013,BE100,3,1769
2014,NUTS,2013,BE211,3,4038
2014,NUTS,2013,BE212,3,3982
2014,NUTS,2013,BE213,3,210
2014,NUTS,2013,BE221,3,3115
2014,NUTS,2013,BE222,3,851
2014,NUTS,2013,BE223,3,2970
2014,NUTS,2013,BE231,3,2241
2014,NUTS,2013,BE232,3,3607
2014,NUTS,2013,BE233,3,9602
2014,NUTS,2013,BE234,3,3119
2014,NUTS,2013,BE235,3,8009
2014,NUTS,2013,BE236,3,4955
2014,NUTS,2013,BE241,3,7815
2014,NUTS,2013,BE242,3,1518
2014,NUTS,2013,BE251,3,8012
2014,NUTS,2013,BE252,3,2927
2014,NUTS,2013,BE253,3,7147
2014,NUTS,2013,BE254,3,4806
2014,NUTS,2013,BE255,3,3609
2014,NUTS,2013,BE256,3,4583
2014,NUTS,2013,BE257,3,3927
2014,NUTS,2013,BE258,3,5665
2014,NUTS,2013,BE310,3,5864
2014,NUTS,2013,BE321,3,1647
2014,NUTS,2013,BE322,3,7917
2014,NUTS,2013,BE323,3,4109
2014,NUTS,2013,BE324,3,3174
2014,NUTS,2013,BE325,3,1823
2014,NUTS,2013,BE326,3,9881
2014,NUTS,2013,BE327,3,6472
2014,NUTS,2013,BE331,3,3484
2014,NUTS,2013,BE332,3,2546
2014,NUTS,2013,BE334,3,2360
2014,NUTS,2013,BE335,3,7737
2014,NUTS,2013,BE336,3,7708
2014,NUTS,2013,BE341,3,5818
2014,NUTS,2013,BE342,3,1052
2014,NUTS,2013,BE343,3,6559
2014,NUTS,2013,BE344,3,2215
2014,NUTS,2013,BE345,3,4375
2014,NUTS,2013,BE351,3,134
2014,NUTS,2013,BE352,3,568
2014,NUTS,2013,BE353,3,1953
2014,NUTS,2013,BG311,3,6214
2014,NUTS,2013,BG312,3,6346
2014,NUTS,2013,BG313,3,4068
2014,NUTS,2013,BG314,3,3750
2014,NUTS,2013,BG315,3,7487
2014,NUTS,2013,BG321,3,700
2014,NUTS,2013,BG322,3,4160
2014,NUTS,2013,BG323,3,3919
2014,NUTS,2013,BG324,3,6769
2014,NUTS,2013,BG325,3,507
2014,NUTS,2013,BG331,3,9637
2014,NUTS,2013,BG332,3,3064
2014,NUTS,2013,BG333,3,4069
2014,NUTS,2013,BG334,3,4337
2014,NUTS,2013,BG341,3,1602
2014,NUTS,2013,BG342,3,1287
2014,NUTS,2013,BG343,3,5811
2014,NUTS,2013,BG344,3,4085
2014,NUTS,2013,BG411,3,7530
2014,NUTS,2013,BG412,3,4426
2014,NUTS,2013,BG413,3,4222
2014,NUTS,2013,BG414,3,3266
2014,NUTS,2013,BG415,3,3732
2014,NUTS,2013,BG421,3,5421
2014,NUTS,2013,BG422,3,4552
2014,NUTS,2013,BG423,3,1339
2014,NUTS,2013,BG424,3,7469
2014,NUTS,2013,BG425,3,9052
2014,NUTS,2013,CH011,3,3073
2014,NUTS,2013,CH012,3,7975
2014,NUTS,2013,CH013,3,3595
2014,NUTS,2013,CH021,3,7933
2014,NUTS,2013,CH022,3,5246
2014,NUTS,2013,CH023,3,1028
2014,NUTS,2013,CH024,3,76
2014,NUTS,2013,CH025,3,9076
2014,NUTS,2013,CH031,3,7684
2014,NUTS,2013,CH032,3,3652
2014,NUTS,2013,CH033,3,1912
2014,NUTS,2013,CH040,3,6728
2014,NUTS,2013,CH051,3,216
2014,NUTS,2013,CH052,3,6476
2014,NUTS,2013,CH053,3,4427
2014,NUTS,2013,CH054,3,3586
2014,NUTS,2013,CH055,3,6918
2014,NUTS,2013,CH056,3,2102
2014,NUTS,2013,CH057,3,7434
2014,NUTS,2013,CH061,3,3000
2014,NUTS,2013,CH062,3,1215
2014,NUTS,2013,CH063,3,3390
2014,NUTS,2013,CH064,3,1297
2014,NUTS,2013,CH065,3,9710
2014,NUTS,2013,CH066,3,8121
2014,NUTS,2013,CH070,3,3844
2014,NUTS,2013,CY000,3,6444
2014,NUTS,2013,CZ010,3,5726
2014,NUTS,2013,CZ020,3,9785
2014,NUTS,2013,CZ031,3,2983
2014,NUTS,2013,CZ032,3,6447
2014,NUTS,2013,CZ041,3,8670
2014,NUTS,2013,CZ042,3,3690
2014,NUTS,2013,CZ051,3,3974
2014,NUTS,2013,CZ052,3,4835
2014,NUTS,2013,CZ053,3,3327
2014,NUTS,2013,CZ063,3,9873
2014,NUTS,2013,CZ064,3,3194
2014,NUTS,2013,CZ071,3,3811
2014,NUTS,2013,CZ072,3,4639
2014,NUTS,2013,CZ080,3,8321
2014,NUTS,2013,DE111,3,7585
2014,NUTS,2013,DE112,3,7314
2014,NUTS,2013,DE113,3,1037
2014,NUTS,2013,DE114,3,9744
2014,NUTS,2013,DE115,3,2948
2014,NUTS,2013,DE116,3,1806
2014,NUTS,2013,DE117,3,2193
2014,NUTS,2013,DE118,3,7295
2014,NUTS,2013,DE119,3,7790
2014,NUTS,2013,DE11A,3,7436
2014,NUTS,2013,DE11B,3,5052
2014,NUTS,2013,DE11C,3,4645
2014,NUTS,2013,DE11D,3,8352
2014,NUTS,2013,DE121,3,1036
2014,NUTS,2013,DE122,3,7818
2014,NUTS,2013,DE123,3,6319
2014,NUTS,2013,DE124,3,5439
2014,NUTS,2013,DE125,3,7892
2014,NUTS,2013,DE126,3,5694
2014,NUTS,2013,DE127,3,8098
2014,NUTS,2013,DE128,3,1226
2014,NUTS,2013,DE129,3,3519
2014,NUTS,2013,DE12A,3,2133
2014,NUTS,2013,DE12B,3,9233
2014,NUTS,2013,DE12C,3,9928
2014,NUTS,2013,DE131,3,1
2014,NUTS,2013,DE132,3,3469
2014,NUTS,2013,DE133,3,7387
2014,NUTS,2013,DE134,3,9605
2014,NUTS,2013,DE135,3,6315
2014,NUTS,2013,DE136,3,8580
2014,NUTS,2013,DE137,3,5990
2014,NUTS,2013,DE138,3,1805
2014,NUTS,2013,DE139,3,1408
2014,NUTS,2013,DE13A,3,7202
2014,NUTS,2013,DE141,3,459
2014,NUTS,2013,DE142,3,767
2014,NUTS,2013,DE143,3,4173
2014,NUTS,2013,DE144,3,8623
2014,NUTS,2013,DE145,3,7301
2014,NUTS,2013,DE146,3,4682
2014,NUTS,2013,DE147,3,871
2014,NUTS,2013,DE148,3,8254
2014,NUTS,2013,DE149,3,5235
2014,NUTS,2013,DE211,3,9286
2014,NUTS,2013,DE212,3,3808
2014,NUTS,2013,DE213,3,4215
2014,NUTS,2013,DE214,3,2963
2014,NUTS,2013,DE215,3,794
2014,NUTS,2013,DE216,3,6942
2014,NUTS,2013,DE217,3,6868
2014,NUTS,2013,DE218,3,7130
2014,NUTS,2013,DE219,3,7630
2014,NUTS,2013,DE21A,3,2651
2014,NUTS,2013,DE21B,3,1877
2014,NUTS,2013,DE21C,3,5510
2014,NUTS,2013,DE21D,3,6538
2014,NUTS,2013,DE21E,3,7167
2014,NUTS,2013,DE21F,3,4090
2014,NUTS,2013,DE21G,3,9314
2014,NUTS,2013,DE21H,3,9421
2014,NUTS,2013,DE21I,3,4689
2014,NUTS,2013,DE21J,3,3518
2014,NUTS,2013,DE21K,3,148
2014,NUTS,2013,DE21L,3,4199
2014,NUTS,2013,DE21M,3,8922
2014,NUTS,2013,DE21N,3,1697
2014,NUTS,2013,DE221,3,2380
2014,NUTS,2013,DE222,3,6062
2014,NUTS,2013,DE223,3,6998
2014,NUTS,2013,DE224,3,7811
2014,NUTS,2013,DE225,3,1795
2014,NUTS,2013,DE226,3,5243
2014,NUTS,2013,DE227,3,2825
2014,NUTS,2013,DE228,3,5901
2014,NUTS,2013,DE229,3,4026
2014,NUTS,2013,DE22A,3,1667
2014,NUTS,2013,DE22B,3,1680
2014,NUTS,2013,DE22C,3,7987
2014,NUTS,2013,DE231,3,4838
2014,NUTS,2013,DE232,3,2751
2014,NUTS,2013,DE233,3,7565
2014,NUTS,2013,DE234,3,7643
2014,NUTS,2013,DE235,3,2770
2014,NUTS,2013,DE236,3,843
2014,NUTS,2013,DE237,3,8009
2014,NUTS,2013,DE238,3,4875
2014,NUTS,2013,DE239,3,5135
2014,NUTS,2013,DE23A,3,7680
2014,NUTS,2013,DE241,3,6055
2014,NUTS,2013,DE242,3,7034
2014,NUTS,2013,DE243,3,9313
2014,NUTS,2013,DE244,3,6269
2014,NUTS,2013,DE245,3,1951
2014,NUTS,2013,DE246,3,2303
2014,NUTS,2013,DE247,3,3083
2014,NUTS,2013,DE248,3,5619
2014,NUTS,2013,DE249,3,1136
2014,NUTS,2013,DE24A,3,3816
2014,NUTS,2013,DE24B,3,1220
2014,NUTS,2013,DE24C,3,5246
2014,NUTS,2013,DE24D,3,4925
2014,NUTS,2013,DE251,3,4434
2014,NUTS,2013,DE252,3,1233
2014,NUTS,2013,DE253,3,7334
2014,NUTS,2013,DE254,3,2353
2014,NUTS,2013,DE255,3,5392
2014,NUTS,2013,DE256,3,8893
2014,NUTS,2013,DE257,3,4028
2014,NUTS,2013,DE258,3,883
2014,NUTS,2013,DE259,3,8872
2014,NUTS,2013,DE25A,3,1379
2014,NUTS,2013,DE25B,3,227
2014,NUTS,2013,DE25C,3,239
2014,NUTS,2013,DE261,3,1231
2014,NUTS,2013,DE262,3,6152
2014,NUTS,2013,DE263,3,6975
2014,NUTS,2013,DE264,3,1045
2014,NUTS,2013,DE265,3,5779
2014,NUTS,2013,DE266,3,4381
2014,NUTS,2013,DE267,3,7546
2014,NUTS,2013,DE268,3,5920
2014,NUTS,2013,DE269,3,7485
2014,NUTS,2013,DE26A,3,5217
2014,NUTS,2013,DE26B,3,2460
2014,NUTS,2013,DE26C,3,3150
2014,NUTS,2013,DE271,3,3956
2014,NUTS,2013,DE272,3,4738
2014,NUTS,2013,DE273,3,4501
2014,NUTS,2013,DE274,3,5112
2014,NUTS,2013,DE275,3,110
2014,NUTS,2013,DE276,3,398
2014,NUTS,2013,DE277,3,1022
2014,NUTS,2013,DE278,3,6879
2014,NUTS,2013,DE279,3,5836
2014,NUTS,2013,DE27A,3,4390
2014,NUTS,2013,DE27B,3,9444
2014,NUTS,2013,DE27C,3,1957
2014,NUTS,2013,DE27D,3,569
2014,NUTS,2013,DE27E,3,7446
2014,NUTS,2013,DE300,3,6253
2014,NUTS,2013,DE401,3,629
2014,NUTS,2013,DE402,3,3295
2014,NUTS,2013,DE403,3,6981
2014,NUTS,2013,DE404,3,662
2014,NUTS,2013,DE405,3,5832
2014,NUTS,2013,DE406,3,3880
2014,NUTS,2013,DE407,3,1338
2014,NUTS,2013,DE408,3,3499
2014,NUTS,2013,DE409,3,8287
2014,NUTS,2013,DE40A,3,1192
2014,NUTS,2013,DE40B,3,4027
2014,NUTS,2013,DE40C,3,2776
2014,NUTS,2013,DE40D,3,6014
2014,NUTS,2013,DE40E,3,7290
2014,NUTS,2013,DE40F,3,1129
2014,NUTS,2013,DE40G,3,4935
2014,NUTS,2013,DE40H,3,8316
2014,NUTS,2013,DE40I,3,5434
2014,NUTS,2013,DE501,3,7433
2014,NUTS,2013,DE502,3,5516
2014,NUTS,2013,DE600,3,4219
2014,NUTS,2013,DE711,3,1653
2014,NUTS,2013,DE712,3,4376
2014,NUTS,2013,DE713,3,8106
2014,NUTS,2013,DE714,3,8130
2014,NUTS,2013,DE715,3,4835
2014,NUTS,2013,DE716,3,6476
2014,NUTS,2013,DE717,3,5485
2014,NUTS,2013,DE718,3,1060
2014,NUTS,2013,DE719,3,8141
2014,NUTS,2013,DE71A,3,9539
2014,NUTS,2013,DE71B,3,4565
2014,NUTS,2013,DE71C,3,1517
2014,NUTS,2013,DE71D,3,4548
2014,NUTS,2013,DE71E,3,567
2014,NUTS,2013,DE721,3,8304
2014,NUTS,2013,DE722,3,1040
2014,NUTS,2013,DE723,3,2864
2014,NUTS,2013,DE724,3,3927
2014,NUTS,2013,DE725,3,8558
2014,NUTS,2013,DE731,3,5643
2014,NUTS,2013,DE732,3,9811
2014,NUTS,2013,DE733,3,5322
2014,NUTS,2013,DE734,3,6729
2014,NUTS,2013,DE735,3,8684
2014,NUTS,2013,DE736,3,5446
2014,NUTS,2013,DE737,3,7133
2014,NUTS,2013,DE803,3,8575
2014,NUTS,2013,DE804,3,4465
2014,NUTS,2013,DE80J,3,4907
2014,NUTS,2013,DE80K,3,470
2014,NUTS,2013,DE80L,3,1069
2014,NUTS,2013,DE80M,3,8972
2014,NUTS,2013,DE80N,3,4295
2014,NUTS,2013,DE80O,3,9429
2014,NUTS,2013,DE911,3,8310
2014,NUTS,2013,DE912,3,1548
2014,NUTS,2013,DE913,3,6726
2014,NUTS,2013,DE914,3,8669
2014,NUTS,2013,DE915,3,608
2014,NUTS,2013,DE916,3,5313
2014,NUTS,2013,DE917,3,5808
2014,NUTS,2013,DE918,3,7254
2014,NUTS,2013,DE919,3,8495
2014,NUTS,2013,DE91A,3,3150
2014,NUTS,2013,DE91B,3,5629
2014,NUTS,2013,DE922,3,9262
2014,NUTS,2013,DE923,3,6236
2014,NUTS,2013,DE925,3,3867
2014,NUTS,2013,DE926,3,9327
2014,NUTS,2013,DE927,3,8735
2014,NUTS,2013,DE928,3,3978
2014,NUTS,2013,DE929,3,7967
2014,NUTS,2013,DE931,3,267
2014,NUTS,2013,DE932,3,4981
2014,NUTS,2013,DE933,3,3323
2014,NUTS,2013,DE934,3,290
2014,NUTS,2013,DE935,3,5124
2014,NUTS,2013,DE936,3,7341
2014,NUTS,2013,DE937,3,5313
2014,NUTS,2013,DE938,3,5602
2014,NUTS,2013,DE939,3,2609
2014,NUTS,2013,DE93A,3,7296
2014,NUTS,2013,DE93B,3,7146
2014,NUTS,2013,DE941,3,114
2014,NUTS,2013,DE942,3,6954
2014,NUTS,2013,DE943,3,7522
2014,NUTS,2013,DE944,3,6304
2014,NUTS,2013,DE945,3,4843
2014,NUTS,2013,DE946,3,8978
2014,NUTS,2013,DE947,3,1863
2014,NUTS,2013,DE948,3,5554
2014,NUTS,2013,DE949,3,2326
2014,NUTS,2013,DE94A,3,9493
2014,NUTS,2013,DE94B,3,9425
2014,NUTS,2013,DE94C,3,3304
2014,NUTS,2013,DE94D,3,5713
2014,NUTS,2013,DE94E,3,3433
2014,NUTS,2013,DE94F,3,4225
2014,NUTS,2013,DE94G,3,6726
2014,NUTS,2013,DE94H,3,8231
2014,NUTS,2013,DEA11,3,6333
2014,NUTS,2013,DEA12,3,8808
2014,NUTS,2013,DEA13,3,4886
2014,NUTS,2013,DEA14,3,8235
2014,NUTS,2013,DEA15,3,1662
2014,NUTS,2013,DEA16,3,1426
2014,NUTS,2013,DEA17,3,5806
2014,NUTS,2013,DEA18,3,3827
2014,NUTS,2013,DEA19,3,6027
2014,NUTS,2013,DEA1A,3,7680
2014,NUTS,2013,DEA1B,3,1069
2014,NUTS,2013,DEA1C,3,8244
2014,NUTS,2013,DEA1D,3,2964
2014,NUTS,2013,DEA1E,3,6548
2014,NUTS,2013,DEA1F,3,8107
2014,NUTS,2013,DEA22,3,769
2014,NUTS,2013,DEA23,3,7564
2014,NUTS,2013,DEA24,3,7320
2014,NUTS,2013,DEA26,3,5687
2014,NUTS,2013,DEA27,3,6764
2014,NUTS,2013,DEA28,3,4288
2014,NUTS,2013,DEA29,3,8012
2014,NUTS,2013,DEA2A,3,8642
2014,NUTS,2013,DEA2B,3,3839
2014,NUTS,2013,DEA2C,3,1781
2014,NUTS,2013,DEA2D,3,5636
2014,NUTS,2013,DEA31,3,7579
2014,NUTS,2013,DEA32,3,7082
2014,NUTS,2013,DEA33,3,6426
2014,NUTS,2013,DEA34,3,5537
2014,NUTS,2013,DEA35,3,7551
2014,NUTS,2013,DEA36,3,6405
2014,NUTS,2013,DEA37,3,2984
2014,NUTS,2013,DEA38,3,1114
2014,NUTS,2013,DEA41,3,2321
2014,NUTS,2013,DEA42,3,7672
2014,NUTS,2013,DEA43,3,8017
2014,NUTS,2013,DEA44,3,3804
2014,NUTS,2013,DEA45,3,8787
2014,NUTS,2013,DEA46,3,128
2014,NUTS,2013,DEA47,3,542
