year,region_type,region_year_spec,region_id,region_level,agevu
2012,NUTS,2010,DE244,3,365
2012,NUTS,2010,DE245,3,491
2012,NUTS,2010,DE246,3,201
2012,NUTS,2010,DE247,3,916
2012,NUTS,2010,DE248,3,669
2012,NUTS,2010,DE249,3,742
2012,NUTS,2010,DE24A,3,266
2012,NUTS,2010,DE24B,3,682
2012,NUTS,2010,DE24C,3,993
2012,NUTS,2010,DE24D,3,13
2012,NUTS,2010,DE251,3,60
2012,NUTS,2010,DE252,3,583
2012,NUTS,2010,DE253,3,716
2012,NUTS,2010,DE254,3,132
2012,NUTS,2010,DE255,3,265
2012,NUTS,2010,DE256,3,938
2012,NUTS,2010,DE257,3,705
2012,NUTS,2010,DE258,3,25
2012,NUTS,2010,DE259,3,462
2012,NUTS,2010,DE25A,3,605
2012,NUTS,2010,DE25B,3,720
2012,NUTS,2010,DE25C,3,365
2012,NUTS,2010,DE261,3,926
2012,NUTS,2010,DE262,3,368
2012,NUTS,2010,DE263,3,741
2012,NUTS,2010,DE264,3,591
2012,NUTS,2010,DE265,3,939
2012,NUTS,2010,DE266,3,699
2012,NUTS,2010,DE267,3,989
2012,NUTS,2010,DE268,3,422
2012,NUTS,2010,DE269,3,576
2012,NUTS,2010,DE26A,3,515
2012,NUTS,2010,DE26B,3,436
2012,NUTS,2010,DE26C,3,614
2012,NUTS,2010,DE271,3,808
2012,NUTS,2010,DE272,3,995
2012,NUTS,2010,DE273,3,173
2012,NUTS,2010,DE274,3,47
2012,NUTS,2010,DE275,3,272
2012,NUTS,2010,DE276,3,754
2012,NUTS,2010,DE277,3,962
2012,NUTS,2010,DE278,3,730
2012,NUTS,2010,DE279,3,966
2012,NUTS,2010,DE27A,3,216
2012,NUTS,2010,DE27B,3,759
2012,NUTS,2010,DE27C,3,817
2012,NUTS,2010,DE27D,3,698
2012,NUTS,2010,DE27E,3,23
2012,NUTS,2010,DE300,3,828
2012,NUTS,2010,DE401,3,946
2012,NUTS,2010,DE402,3,109
2012,NUTS,2010,DE403,3,672
2012,NUTS,2010,DE404,3,431
2012,NUTS,2010,DE405,3,412
2012,NUTS,2010,DE406,3,921
2012,NUTS,2010,DE407,3,513
2012,NUTS,2010,DE408,3,656
2012,NUTS,2010,DE409,3,703
2012,NUTS,2010,DE40A,3,56
2012,NUTS,2010,DE40B,3,509
2012,NUTS,2010,DE40C,3,414
2012,NUTS,2010,DE40D,3,124
2012,NUTS,2010,DE40E,3,330
2012,NUTS,2010,DE40F,3,493
2012,NUTS,2010,DE40G,3,107
2012,NUTS,2010,DE40H,3,317
2012,NUTS,2010,DE40I,3,181
2012,NUTS,2010,DE501,3,869
2012,NUTS,2010,DE502,3,359
2012,NUTS,2010,DE600,3,645
2012,NUTS,2010,DE711,3,75
2012,NUTS,2010,DE712,3,31
2012,NUTS,2010,DE713,3,709
2012,NUTS,2010,DE714,3,821
2012,NUTS,2010,DE715,3,664
2012,NUTS,2010,DE716,3,660
2012,NUTS,2010,DE717,3,160
2012,NUTS,2010,DE718,3,972
2012,NUTS,2010,DE719,3,410
2012,NUTS,2010,DE71A,3,572
2012,NUTS,2010,DE71B,3,619
2012,NUTS,2010,DE71C,3,176
2012,NUTS,2010,DE71D,3,610
2012,NUTS,2010,DE71E,3,136
2012,NUTS,2010,DE721,3,491
2012,NUTS,2010,DE722,3,674
2012,NUTS,2010,DE723,3,530
2012,NUTS,2010,DE724,3,32
2012,NUTS,2010,DE725,3,462
2012,NUTS,2010,DE731,3,728
2012,NUTS,2010,DE732,3,684
2012,NUTS,2010,DE733,3,495
2012,NUTS,2010,DE734,3,953
2012,NUTS,2010,DE735,3,422
2012,NUTS,2010,DE736,3,739
2012,NUTS,2010,DE737,3,552
2012,NUTS,2010,DE801,3,92
2012,NUTS,2010,DE802,3,237
2012,NUTS,2010,DE803,3,921
2012,NUTS,2010,DE804,3,215
2012,NUTS,2010,DE805,3,672
2012,NUTS,2010,DE806,3,760
2012,NUTS,2010,DE807,3,296
2012,NUTS,2010,DE808,3,977
2012,NUTS,2010,DE809,3,211
2012,NUTS,2010,DE80A,3,138
2012,NUTS,2010,DE80B,3,868
2012,NUTS,2010,DE80C,3,858
2012,NUTS,2010,DE80D,3,113
2012,NUTS,2010,DE80E,3,862
2012,NUTS,2010,DE80F,3,596
2012,NUTS,2010,DE80G,3,890
2012,NUTS,2010,DE80H,3,819
2012,NUTS,2010,DE80I,3,769
2012,NUTS,2010,DE911,3,594
2012,NUTS,2010,DE912,3,985
2012,NUTS,2010,DE913,3,393
2012,NUTS,2010,DE914,3,701
2012,NUTS,2010,DE915,3,200
2012,NUTS,2010,DE916,3,961
2012,NUTS,2010,DE917,3,773
2012,NUTS,2010,DE918,3,272
2012,NUTS,2010,DE919,3,174
2012,NUTS,2010,DE91A,3,819
2012,NUTS,2010,DE91B,3,253
2012,NUTS,2010,DE922,3,507
2012,NUTS,2010,DE923,3,570
2012,NUTS,2010,DE925,3,142
2012,NUTS,2010,DE926,3,30
2012,NUTS,2010,DE927,3,952
2012,NUTS,2010,DE928,3,494
2012,NUTS,2010,DE929,3,722
2012,NUTS,2010,DE931,3,773
2012,NUTS,2010,DE932,3,798
2012,NUTS,2010,DE933,3,347
2012,NUTS,2010,DE934,3,401
2012,NUTS,2010,DE935,3,14
2012,NUTS,2010,DE936,3,952
2012,NUTS,2010,DE937,3,444
2012,NUTS,2010,DE938,3,876
2012,NUTS,2010,DE939,3,322
2012,NUTS,2010,DE93A,3,574
2012,NUTS,2010,DE93B,3,250
2012,NUTS,2010,DE941,3,30
2012,NUTS,2010,DE942,3,324
2012,NUTS,2010,DE943,3,835
2012,NUTS,2010,DE944,3,30
2012,NUTS,2010,DE945,3,823
2012,NUTS,2010,DE946,3,847
2012,NUTS,2010,DE947,3,476
2012,NUTS,2010,DE948,3,399
2012,NUTS,2010,DE949,3,761
2012,NUTS,2010,DE94A,3,6
2012,NUTS,2010,DE94B,3,783
2012,NUTS,2010,DE94C,3,792
2012,NUTS,2010,DE94D,3,305
2012,NUTS,2010,DE94E,3,315
2012,NUTS,2010,DE94F,3,253
2012,NUTS,2010,DE94G,3,195
2012,NUTS,2010,DE94H,3,392
2012,NUTS,2010,DEA11,3,993
2012,NUTS,2010,DEA12,3,898
2012,NUTS,2010,DEA13,3,649
2012,NUTS,2010,DEA14,3,819
2012,NUTS,2010,DEA15,3,478
2012,NUTS,2010,DEA16,3,797
2012,NUTS,2010,DEA17,3,754
2012,NUTS,2010,DEA18,3,297
2012,NUTS,2010,DEA19,3,799
2012,NUTS,2010,DEA1A,3,471
2012,NUTS,2010,DEA1B,3,818
2012,NUTS,2010,DEA1C,3,336
2012,NUTS,2010,DEA1D,3,847
2012,NUTS,2010,DEA1E,3,289
2012,NUTS,2010,DEA1F,3,781
2012,NUTS,2010,DEA22,3,558
2012,NUTS,2010,DEA23,3,33
2012,NUTS,2010,DEA24,3,72
2012,NUTS,2010,DEA26,3,770
2012,NUTS,2010,DEA27,3,768
2012,NUTS,2010,DEA28,3,556
2012,NUTS,2010,DEA29,3,966
2012,NUTS,2010,DEA2A,3,841
2012,NUTS,2010,DEA2B,3,753
2012,NUTS,2010,DEA2C,3,769
2012,NUTS,2010,DEA2D,3,751
2012,NUTS,2010,DEA31,3,538
2012,NUTS,2010,DEA32,3,919
2012,NUTS,2010,DEA33,3,138
2012,NUTS,2010,DEA34,3,868
2012,NUTS,2010,DEA35,3,805
2012,NUTS,2010,DEA36,3,11
2012,NUTS,2010,DEA37,3,176
2012,NUTS,2010,DEA38,3,613
2012,NUTS,2010,DEA41,3,221
2012,NUTS,2010,DEA42,3,697
2012,NUTS,2010,DEA43,3,247
2012,NUTS,2010,DEA44,3,597
2012,NUTS,2010,DEA45,3,671
2012,NUTS,2010,DEA46,3,448
2012,NUTS,2010,DEA47,3,995
2012,NUTS,2010,DEA51,3,82
2012,NUTS,2010,DEA52,3,188
2012,NUTS,2010,DEA53,3,310
2012,NUTS,2010,DEA54,3,386
2012,NUTS,2010,DEA55,3,118
2012,NUTS,2010,DEA56,3,884
2012,NUTS,2010,DEA57,3,416
2012,NUTS,2010,DEA58,3,751
2012,NUTS,2010,DEA59,3,636
2012,NUTS,2010,DEA5A,3,607
2012,NUTS,2010,DEA5B,3,568
2012,NUTS,2010,DEA5C,3,120
2012,NUTS,2010,DEB11,3,99
2012,NUTS,2010,DEB12,3,134
2012,NUTS,2010,DEB13,3,280
2012,NUTS,2010,DEB14,3,813
2012,NUTS,2010,DEB15,3,835
2012,NUTS,2010,DEB16,3,30
2012,NUTS,2010,DEB17,3,964
2012,NUTS,2010,DEB18,3,270
2012,NUTS,2010,DEB19,3,833
2012,NUTS,2010,DEB1A,3,485
2012,NUTS,2010,DEB1B,3,718
2012,NUTS,2010,DEB21,3,981
2012,NUTS,2010,DEB22,3,881
2012,NUTS,2010,DEB23,3,546
2012,NUTS,2010,DEB24,3,938
2012,NUTS,2010,DEB25,3,570
2012,NUTS,2010,DEB31,3,607
2012,NUTS,2010,DEB32,3,603
2012,NUTS,2010,DEB33,3,459
2012,NUTS,2010,DEB34,3,333
2012,NUTS,2010,DEB35,3,326
2012,NUTS,2010,DEB36,3,150
2012,NUTS,2010,DEB37,3,294
2012,NUTS,2010,DEB38,3,471
2012,NUTS,2010,DEB39,3,912
2012,NUTS,2010,DEB3A,3,379
2012,NUTS,2010,DEB3B,3,529
2012,NUTS,2010,DEB3C,3,734
2012,NUTS,2010,DEB3D,3,975
2012,NUTS,2010,DEB3E,3,496
2012,NUTS,2010,DEB3F,3,82
2012,NUTS,2010,DEB3G,3,673
2012,NUTS,2010,DEB3H,3,227
2012,NUTS,2010,DEB3I,3,829
2012,NUTS,2010,DEB3J,3,206
2012,NUTS,2010,DEB3K,3,107
2012,NUTS,2010,DEC01,3,889
2012,NUTS,2010,DEC02,3,977
2012,NUTS,2010,DEC03,3,213
2012,NUTS,2010,DEC04,3,333
2012,NUTS,2010,DEC05,3,401
2012,NUTS,2010,DEC06,3,680
2012,NUTS,2010,DED21,3,918
2012,NUTS,2010,DED2C,3,544
2012,NUTS,2010,DED2D,3,120
2012,NUTS,2010,DED2E,3,102
2012,NUTS,2010,DED2F,3,716
2012,NUTS,2010,DED41,3,21
2012,NUTS,2010,DED42,3,968
2012,NUTS,2010,DED43,3,568
2012,NUTS,2010,DED44,3,549
2012,NUTS,2010,DED45,3,737
2012,NUTS,2010,DED51,3,317
2012,NUTS,2010,DED52,3,887
2012,NUTS,2010,DED53,3,973
2012,NUTS,2010,DEE01,3,9
2012,NUTS,2010,DEE02,3,57
2012,NUTS,2010,DEE03,3,7
2012,NUTS,2010,DEE04,3,902
2012,NUTS,2010,DEE05,3,845
2012,NUTS,2010,DEE06,3,79
2012,NUTS,2010,DEE07,3,949
2012,NUTS,2010,DEE08,3,130
2012,NUTS,2010,DEE09,3,877
2012,NUTS,2010,DEE0A,3,726
2012,NUTS,2010,DEE0B,3,678
2012,NUTS,2010,DEE0C,3,52
2012,NUTS,2010,DEE0D,3,693
2012,NUTS,2010,DEE0E,3,84
2012,NUTS,2010,DEF01,3,437
2012,NUTS,2010,DEF02,3,755
2012,NUTS,2010,DEF03,3,380
2012,NUTS,2010,DEF04,3,612
2012,NUTS,2010,DEF05,3,510
2012,NUTS,2010,DEF06,3,702
2012,NUTS,2010,DEF07,3,962
2012,NUTS,2010,DEF08,3,11
2012,NUTS,2010,DEF09,3,91
2012,NUTS,2010,DEF0A,3,236
2012,NUTS,2010,DEF0B,3,592
2012,NUTS,2010,DEF0C,3,443
2012,NUTS,2010,DEF0D,3,112
2012,NUTS,2010,DEF0E,3,401
2012,NUTS,2010,DEF0F,3,337
2012,NUTS,2010,DEG01,3,593
2012,NUTS,2010,DEG02,3,998
2012,NUTS,2010,DEG03,3,311
2012,NUTS,2010,DEG04,3,268
2012,NUTS,2010,DEG05,3,170
2012,NUTS,2010,DEG06,3,880
2012,NUTS,2010,DEG07,3,146
2012,NUTS,2010,DEG09,3,161
2012,NUTS,2010,DEG0A,3,142
2012,NUTS,2010,DEG0B,3,529
2012,NUTS,2010,DEG0C,3,308
2012,NUTS,2010,DEG0D,3,750
2012,NUTS,2010,DEG0E,3,552
2012,NUTS,2010,DEG0F,3,937
2012,NUTS,2010,DEG0G,3,952
2012,NUTS,2010,DEG0H,3,533
2012,NUTS,2010,DEG0I,3,873
2012,NUTS,2010,DEG0J,3,34
2012,NUTS,2010,DEG0K,3,537
2012,NUTS,2010,DEG0L,3,200
2012,NUTS,2010,DEG0M,3,580
2012,NUTS,2010,DEG0N,3,439
2012,NUTS,2010,DEG0P,3,537
2012,NUTS,2010,DK011,3,791
2012,NUTS,2010,DK012,3,111
2012,NUTS,2010,DK013,3,252
2012,NUTS,2010,DK014,3,493
2012,NUTS,2010,DK021,3,897
2012,NUTS,2010,DK022,3,655
2012,NUTS,2010,DK031,3,244
2012,NUTS,2010,DK032,3,285
2012,NUTS,2010,DK041,3,339
2012,NUTS,2010,DK042,3,129
2012,NUTS,2010,DK050,3,228
2012,NUTS,2010,EE001,3,276
2012,NUTS,2010,EE004,3,768
2012,NUTS,2010,EE006,3,763
2012,NUTS,2010,EE007,3,688
2012,NUTS,2010,EE008,3,890
2012,NUTS,2010,EL111,3,820
2012,NUTS,2010,EL112,3,726
2012,NUTS,2010,EL113,3,853
2012,NUTS,2010,EL114,3,12
2012,NUTS,2010,EL115,3,716
2012,NUTS,2010,EL121,3,771
2012,NUTS,2010,EL122,3,731
2012,NUTS,2010,EL123,3,32
2012,NUTS,2010,EL124,3,524
2012,NUTS,2010,EL125,3,31
2012,NUTS,2010,EL126,3,861
2012,NUTS,2010,EL127,3,597
2012,NUTS,2010,EL131,3,417
2012,NUTS,2010,EL132,3,201
2012,NUTS,2010,EL133,3,439
2012,NUTS,2010,EL134,3,702
2012,NUTS,2010,EL141,3,217
2012,NUTS,2010,EL142,3,580
2012,NUTS,2010,EL143,3,679
2012,NUTS,2010,EL144,3,381
2012,NUTS,2010,EL211,3,714
2012,NUTS,2010,EL212,3,5
2012,NUTS,2010,EL213,3,304
2012,NUTS,2010,EL214,3,680
2012,NUTS,2010,EL221,3,989
2012,NUTS,2010,EL222,3,242
2012,NUTS,2010,EL223,3,299
2012,NUTS,2010,EL224,3,813
2012,NUTS,2010,EL231,3,74
2012,NUTS,2010,EL232,3,420
2012,NUTS,2010,EL233,3,352
2012,NUTS,2010,EL241,3,259
2012,NUTS,2010,EL242,3,465
2012,NUTS,2010,EL243,3,40
2012,NUTS,2010,EL244,3,40
2012,NUTS,2010,EL245,3,592
2012,NUTS,2010,EL251,3,741
2012,NUTS,2010,EL252,3,50
2012,NUTS,2010,EL253,3,230
2012,NUTS,2010,EL254,3,464
2012,NUTS,2010,EL255,3,238
2012,NUTS,2010,EL300,3,537
2012,NUTS,2010,EL411,3,684
2012,NUTS,2010,EL412,3,710
2012,NUTS,2010,EL413,3,438
2012,NUTS,2010,EL421,3,319
2012,NUTS,2010,EL422,3,315
2012,NUTS,2010,EL431,3,709
2012,NUTS,2010,EL432,3,944
2012,NUTS,2010,EL433,3,703
2012,NUTS,2010,EL434,3,291
2012,NUTS,2010,ES111,3,636
2012,NUTS,2010,ES112,3,584
2012,NUTS,2010,ES113,3,620
2012,NUTS,2010,ES114,3,559
2012,NUTS,2010,ES120,3,594
2012,NUTS,2010,ES130,3,760
2012,NUTS,2010,ES211,3,31
2012,NUTS,2010,ES212,3,483
2012,NUTS,2010,ES213,3,122
2012,NUTS,2010,ES220,3,83
2012,NUTS,2010,ES230,3,989
2012,NUTS,2010,ES241,3,40
2012,NUTS,2010,ES242,3,605
2012,NUTS,2010,ES243,3,393
2012,NUTS,2010,ES300,3,890
2012,NUTS,2010,ES411,3,326
2012,NUTS,2010,ES412,3,775
2012,NUTS,2010,ES413,3,718
2012,NUTS,2010,ES414,3,816
2012,NUTS,2010,ES415,3,533
2012,NUTS,2010,ES416,3,878
2012,NUTS,2010,ES417,3,394
2012,NUTS,2010,ES418,3,574
2012,NUTS,2010,ES419,3,170
2012,NUTS,2010,ES421,3,907
2012,NUTS,2010,ES422,3,246
2012,NUTS,2010,ES423,3,761
2012,NUTS,2010,ES424,3,957
2012,NUTS,2010,ES425,3,198
2012,NUTS,2010,ES431,3,29
2012,NUTS,2010,ES432,3,602
2012,NUTS,2010,ES511,3,345
2012,NUTS,2010,ES512,3,122
2012,NUTS,2010,ES513,3,757
2012,NUTS,2010,ES514,3,866
2012,NUTS,2010,ES521,3,881
2012,NUTS,2010,ES522,3,44
2012,NUTS,2010,ES523,3,155
2012,NUTS,2010,ES531,3,432
2012,NUTS,2010,ES532,3,683
2012,NUTS,2010,ES533,3,176
2012,NUTS,2010,ES611,3,100
2012,NUTS,2010,ES612,3,586
2012,NUTS,2010,ES613,3,722
2012,NUTS,2010,ES614,3,277
2012,NUTS,2010,ES615,3,911
2012,NUTS,2010,ES616,3,654
2012,NUTS,2010,ES617,3,4
2012,NUTS,2010,ES618,3,993
2012,NUTS,2010,ES620,3,152
2012,NUTS,2010,ES630,3,564
2012,NUTS,2010,ES640,3,594
2012,NUTS,2010,ES703,3,28
2012,NUTS,2010,ES704,3,927
2012,NUTS,2010,ES705,3,224
2012,NUTS,2010,ES706,3,372
2012,NUTS,2010,ES707,3,69
2012,NUTS,2010,ES708,3,333
2012,NUTS,2010,ES709,3,890
2012,NUTS,2010,FI193,3,190
2012,NUTS,2010,FI194,3,548
2012,NUTS,2010,FI195,3,761
2012,NUTS,2010,FI196,3,188
2012,NUTS,2010,FI197,3,595
2012,NUTS,2010,FI1B1,3,902
2012,NUTS,2010,FI1C1,3,247
2012,NUTS,2010,FI1C2,3,279
2012,NUTS,2010,FI1C3,3,876
2012,NUTS,2010,FI1C4,3,799
2012,NUTS,2010,FI1C5,3,958
2012,NUTS,2010,FI1D1,3,414
2012,NUTS,2010,FI1D2,3,715
2012,NUTS,2010,FI1D3,3,372
2012,NUTS,2010,FI1D4,3,269
2012,NUTS,2010,FI1D5,3,768
2012,NUTS,2010,FI1D6,3,999
2012,NUTS,2010,FI1D7,3,962
2012,NUTS,2010,FI200,3,895
2012,NUTS,2010,FR101,3,457
2012,NUTS,2010,FR102,3,436
2012,NUTS,2010,FR103,3,363
2012,NUTS,2010,FR104,3,925
2012,NUTS,2010,FR105,3,138
2012,NUTS,2010,FR106,3,992
2012,NUTS,2010,FR107,3,399
2012,NUTS,2010,FR108,3,365
2012,NUTS,2010,FR211,3,385
2012,NUTS,2010,FR212,3,727
2012,NUTS,2010,FR213,3,779
2012,NUTS,2010,FR214,3,120
2012,NUTS,2010,FR221,3,280
2012,NUTS,2010,FR222,3,747
2012,NUTS,2010,FR223,3,233
2012,NUTS,2010,FR231,3,515
2012,NUTS,2010,FR232,3,32
2012,NUTS,2010,FR241,3,426
2012,NUTS,2010,FR242,3,627
2012,NUTS,2010,FR243,3,449
2012,NUTS,2010,FR244,3,130
2012,NUTS,2010,FR245,3,693
2012,NUTS,2010,FR246,3,503
2012,NUTS,2010,FR251,3,703
2012,NUTS,2010,FR252,3,756
2012,NUTS,2010,FR253,3,542
2012,NUTS,2010,FR261,3,76
2012,NUTS,2010,FR262,3,375
2012,NUTS,2010,FR263,3,471
2012,NUTS,2010,FR264,3,817
2012,NUTS,2010,FR301,3,27
2012,NUTS,2010,FR302,3,687
2012,NUTS,2010,FR411,3,158
2012,NUTS,2010,FR412,3,28
2012,NUTS,2010,FR413,3,836
2012,NUTS,2010,FR414,3,723
2012,NUTS,2010,FR421,3,588
2012,NUTS,2010,FR422,3,710
2012,NUTS,2010,FR431,3,520
2012,NUTS,2010,FR432,3,974
2012,NUTS,2010,FR433,3,860
2012,NUTS,2010,FR434,3,173
2012,NUTS,2010,FR511,3,421
2012,NUTS,2010,FR512,3,26
2012,NUTS,2010,FR513,3,957
2012,NUTS,2010,FR514,3,795
2012,NUTS,2010,FR515,3,763
2012,NUTS,2010,FR521,3,611
2012,NUTS,2010,FR522,3,162
2012,NUTS,2010,FR523,3,754
2012,NUTS,2010,FR524,3,68
2012,NUTS,2010,FR531,3,293
2012,NUTS,2010,FR532,3,162
2012,NUTS,2010,FR533,3,945
2012,NUTS,2010,FR534,3,293
2012,NUTS,2010,FR611,3,937
2012,NUTS,2010,FR612,3,161
2012,NUTS,2010,FR613,3,552
2012,NUTS,2010,FR614,3,711
2012,NUTS,2010,FR615,3,584
2012,NUTS,2010,FR621,3,939
2012,NUTS,2010,FR622,3,591
2012,NUTS,2010,FR623,3,36
2012,NUTS,2010,FR624,3,239
2012,NUTS,2010,FR625,3,725
2012,NUTS,2010,FR626,3,200
2012,NUTS,2010,FR627,3,301
2012,NUTS,2010,FR628,3,751
2012,NUTS,2010,FR631,3,705
2012,NUTS,2010,FR632,3,244
2012,NUTS,2010,FR633,3,635
2012,NUTS,2010,FR711,3,912
2012,NUTS,2010,FR712,3,5
2012,NUTS,2010,FR713,3,200
2012,NUTS,2010,FR714,3,667
2012,NUTS,2010,FR715,3,453
2012,NUTS,2010,FR716,3,752
2012,NUTS,2010,FR717,3,168
2012,NUTS,2010,FR718,3,87
2012,NUTS,2010,FR721,3,134
2012,NUTS,2010,FR722,3,432
2012,NUTS,2010,FR723,3,240
2012,NUTS,2010,FR724,3,562
2012,NUTS,2010,FR811,3,32
2012,NUTS,2010,FR812,3,477
2012,NUTS,2010,FR813,3,457
2012,NUTS,2010,FR814,3,854
2012,NUTS,2010,FR815,3,305
2012,NUTS,2010,FR821,3,992
2012,NUTS,2010,FR822,3,836
2012,NUTS,2010,FR823,3,703
2012,NUTS,2010,FR824,3,286
2012,NUTS,2010,FR825,3,646
2012,NUTS,2010,FR826,3,843
2012,NUTS,2010,FR831,3,991
2012,NUTS,2010,FR832,3,157
2012,NUTS,2010,FR910,3,43
2012,NUTS,2010,FR920,3,864
2012,NUTS,2010,FR930,3,198
2012,NUTS,2010,FR940,3,829
2012,NUTS,2010,HR031,3,664
2012,NUTS,2010,HR032,3,447
2012,NUTS,2010,HR033,3,600
2012,NUTS,2010,HR034,3,337
2012,NUTS,2010,HR035,3,474
2012,NUTS,2010,HR036,3,334
2012,NUTS,2010,HR037,3,367
2012,NUTS,2010,HR041,3,584
2012,NUTS,2010,HR042,3,140
2012,NUTS,2010,HR043,3,807
2012,NUTS,2010,HR044,3,260
2012,NUTS,2010,HR045,3,793
2012,NUTS,2010,HR046,3,294
2012,NUTS,2010,HR047,3,295
2012,NUTS,2010,HR048,3,616
2012,NUTS,2010,HR049,3,385
2012,NUTS,2010,HR04A,3,105
2012,NUTS,2010,HR04B,3,173
2012,NUTS,2010,HR04C,3,855
2012,NUTS,2010,HR04D,3,465
2012,NUTS,2010,HR04E,3,529
2012,NUTS,2010,HU101,3,810
2012,NUTS,2010,HU102,3,963
2012,NUTS,2010,HU211,3,180
2012,NUTS,2010,HU212,3,698
2012,NUTS,2010,HU213,3,610
2012,NUTS,2010,HU221,3,147
2012,NUTS,2010,HU222,3,611
2012,NUTS,2010,HU223,3,187
2012,NUTS,2010,HU231,3,572
2012,NUTS,2010,HU232,3,316
2012,NUTS,2010,HU233,3,214
2012,NUTS,2010,HU311,3,318
2012,NUTS,2010,HU312,3,148
2012,NUTS,2010,HU313,3,893
2012,NUTS,2010,HU321,3,76
2012,NUTS,2010,HU322,3,413
2012,NUTS,2010,HU323,3,14
2012,NUTS,2010,HU331,3,392
2012,NUTS,2010,HU332,3,448
2012,NUTS,2010,HU333,3,201
2012,NUTS,2010,IE011,3,434
2012,NUTS,2010,IE012,3,924
2012,NUTS,2010,IE013,3,677
2012,NUTS,2010,IE021,3,596
2012,NUTS,2010,IE022,3,519
2012,NUTS,2010,IE023,3,217
2012,NUTS,2010,IE024,3,969
2012,NUTS,2010,IE025,3,114
2012,NUTS,2010,IS001,3,593
2012,NUTS,2010,IS002,3,930
2012,NUTS,2010,ITC11,3,157
2012,NUTS,2010,ITC12,3,784
2012,NUTS,2010,ITC13,3,516
2012,NUTS,2010,ITC14,3,783
2012,NUTS,2010,ITC15,3,538
2012,NUTS,2010,ITC16,3,1000
2012,NUTS,2010,ITC17,3,472
2012,NUTS,2010,ITC18,3,53
2012,NUTS,2010,ITC20,3,41
2012,NUTS,2010,ITC31,3,845
2012,NUTS,2010,ITC32,3,244
2012,NUTS,2010,ITC33,3,248
2012,NUTS,2010,ITC34,3,339
2012,NUTS,2010,ITC41,3,967
2012,NUTS,2010,ITC42,3,43
2012,NUTS,2010,ITC43,3,943
2012,NUTS,2010,ITC44,3,178
2012,NUTS,2010,ITC46,3,53
2012,NUTS,2010,ITC47,3,535
2012,NUTS,2010,ITC48,3,124
2012,NUTS,2010,ITC49,3,910
2012,NUTS,2010,ITC4A,3,396
2012,NUTS,2010,ITC4B,3,334
2012,NUTS,2010,ITC4C,3,60
2012,NUTS,2010,ITC4D,3,29
2012,NUTS,2010,ITF11,3,984
2012,NUTS,2010,ITF12,3,195
2012,NUTS,2010,ITF13,3,843
2012,NUTS,2010,ITF14,3,304
2012,NUTS,2010,ITF21,3,643
2012,NUTS,2010,ITF22,3,119
2012,NUTS,2010,ITF31,3,555
2012,NUTS,2010,ITF32,3,724
2012,NUTS,2010,ITF33,3,90
2012,NUTS,2010,ITF34,3,528
2012,NUTS,2010,ITF35,3,426
2012,NUTS,2010,ITF43,3,574
2012,NUTS,2010,ITF44,3,318
2012,NUTS,2010,ITF45,3,561
2012,NUTS,2010,ITF46,3,715
2012,NUTS,2010,ITF47,3,395
2012,NUTS,2010,ITF48,3,49
2012,NUTS,2010,ITF51,3,432
2012,NUTS,2010,ITF52,3,837
2012,NUTS,2010,ITF61,3,656
2012,NUTS,2010,ITF62,3,344
2012,NUTS,2010,ITF63,3,476
2012,NUTS,2010,ITF64,3,42
2012,NUTS,2010,ITF65,3,397
2012,NUTS,2010,ITG11,3,527
2012,NUTS,2010,ITG12,3,311
2012,NUTS,2010,ITG13,3,955
2012,NUTS,2010,ITG14,3,132
2012,NUTS,2010,ITG15,3,916
2012,NUTS,2010,ITG16,3,356
2012,NUTS,2010,ITG17,3,384
2012,NUTS,2010,ITG18,3,384
2012,NUTS,2010,ITG19,3,14
2012,NUTS,2010,ITG25,3,942
2012,NUTS,2010,ITG26,3,352
2012,NUTS,2010,ITG27,3,234
2012,NUTS,2010,ITG28,3,220
2012,NUTS,2010,ITG29,3,791
2012,NUTS,2010,ITG2A,3,380
2012,NUTS,2010,ITG2B,3,411
2012,NUTS,2010,ITG2C,3,568
2012,NUTS,2010,ITH10,3,925
2012,NUTS,2010,ITH20,3,464
2012,NUTS,2010,ITH31,3,872
2012,NUTS,2010,ITH32,3,693
2012,NUTS,2010,ITH33,3,22
2012,NUTS,2010,ITH34,3,287
2012,NUTS,2010,ITH35,3,910
2012,NUTS,2010,ITH36,3,58
2012,NUTS,2010,ITH37,3,317
2012,NUTS,2010,ITH41,3,899
2012,NUTS,2010,ITH42,3,800
2012,NUTS,2010,ITH43,3,403
2012,NUTS,2010,ITH44,3,994
2012,NUTS,2010,ITH51,3,749
2012,NUTS,2010,ITH52,3,838
2012,NUTS,2010,ITH53,3,410
2012,NUTS,2010,ITH54,3,217
2012,NUTS,2010,ITH55,3,736
2012,NUTS,2010,ITH56,3,867
2012,NUTS,2010,ITH57,3,217
2012,NUTS,2010,ITH58,3,420
2012,NUTS,2010,ITH59,3,273
2012,NUTS,2010,ITI11,3,942
2012,NUTS,2010,ITI12,3,739
2012,NUTS,2010,ITI13,3,416
2012,NUTS,2010,ITI14,3,639
2012,NUTS,2010,ITI15,3,303
2012,NUTS,2010,ITI16,3,618
2012,NUTS,2010,ITI17,3,621
2012,NUTS,2010,ITI18,3,94
2012,NUTS,2010,ITI19,3,26
2012,NUTS,2010,ITI1A,3,702
