year,region_type,region_year_spec,region_id,region_level,utota
2012,NUTS,2010,ITF2,2,86812012
2012,NUTS,2010,ITF3,2,74671866
2012,NUTS,2010,ITF4,2,70638108
2012,NUTS,2010,ITF5,2,66905308
2012,NUTS,2010,ITF6,2,40743577
2012,NUTS,2010,ITG1,2,6857947
2012,NUTS,2010,ITG2,2,76603880
2012,NUTS,2010,ITH1,2,10123352
2012,NUTS,2010,ITH2,2,73105773
2012,NUTS,2010,ITH3,2,36170435
2012,NUTS,2010,ITH4,2,11401828
2012,NUTS,2010,ITH5,2,58611298
2012,NUTS,2010,ITI1,2,48172902
2012,NUTS,2010,ITI2,2,21783642
2012,NUTS,2010,ITI3,2,79396295
2012,NUTS,2010,ITI4,2,44999747
2012,NUTS,2010,LI00,2,78976072
2012,NUTS,2010,LT00,2,55002199
2012,NUTS,2010,LU00,2,14722640
2012,NUTS,2010,LV00,2,53785619
2012,NUTS,2010,ME00,2,96126173
2012,NUTS,2010,MK00,2,50550810
2012,NUTS,2010,MT00,2,93969681
2012,NUTS,2010,NL11,2,89700804
2012,NUTS,2010,NL12,2,3759204
2012,NUTS,2010,NL13,2,2695026
2012,NUTS,2010,NL21,2,62713058
2012,NUTS,2010,NL22,2,85587024
2012,NUTS,2010,NL23,2,68608257
2012,NUTS,2010,NL31,2,96208052
2012,NUTS,2010,NL32,2,43419817
2012,NUTS,2010,NL33,2,56527895
2012,NUTS,2010,NL34,2,51076290
2012,NUTS,2010,NL41,2,87025137
2012,NUTS,2010,NL42,2,98867612
2012,NUTS,2010,NO01,2,23069893
2012,NUTS,2010,NO02,2,60352299
2012,NUTS,2010,NO03,2,36367172
2012,NUTS,2010,NO04,2,11877484
2012,NUTS,2010,NO05,2,39167948
2012,NUTS,2010,NO06,2,82146339
2012,NUTS,2010,NO07,2,83167300
2012,NUTS,2010,PL11,2,31314168
2012,NUTS,2010,PL12,2,46578430
2012,NUTS,2010,PL21,2,50933890
2012,NUTS,2010,PL22,2,3839966
2012,NUTS,2010,PL31,2,84003681
2012,NUTS,2010,PL32,2,78774654
2012,NUTS,2010,PL33,2,76549049
2012,NUTS,2010,PL34,2,60351372
2012,NUTS,2010,PL41,2,49640436
2012,NUTS,2010,PL42,2,46878813
2012,NUTS,2010,PL43,2,90309858
2012,NUTS,2010,PL51,2,9202347
2012,NUTS,2010,PL52,2,72430331
2012,NUTS,2010,PL61,2,76362238
2012,NUTS,2010,PL62,2,67222088
2012,NUTS,2010,PL63,2,24983024
2012,NUTS,2010,PT11,2,66167211
2012,NUTS,2010,PT15,2,34035198
2012,NUTS,2010,PT16,2,63674006
2012,NUTS,2010,PT17,2,53729893
2012,NUTS,2010,PT18,2,81246630
2012,NUTS,2010,PT20,2,38648700
2012,NUTS,2010,PT30,2,12940826
2012,NUTS,2010,RO11,2,7194843
2012,NUTS,2010,RO12,2,73980365
2012,NUTS,2010,RO21,2,44937498
2012,NUTS,2010,RO22,2,26223896
2012,NUTS,2010,RO31,2,21305389
2012,NUTS,2010,RO32,2,549810
2012,NUTS,2010,RO41,2,1740696
2012,NUTS,2010,RO42,2,54336401
2012,NUTS,2010,SE11,2,77366316
2012,NUTS,2010,SE12,2,49073952
2012,NUTS,2010,SE21,2,55031202
2012,NUTS,2010,SE22,2,59043977
2012,NUTS,2010,SE23,2,25081501
2012,NUTS,2010,SE31,2,41216267
2012,NUTS,2010,SE32,2,94459309
2012,NUTS,2010,SE33,2,20685492
2012,NUTS,2010,SI01,2,5608412
2012,NUTS,2010,SI02,2,41562779
2012,NUTS,2010,SK01,2,42952393
2012,NUTS,2010,SK02,2,38679928
2012,NUTS,2010,SK03,2,77275443
2012,NUTS,2010,SK04,2,48805671
2012,NUTS,2010,TR10,2,54885218
2012,NUTS,2010,TR21,2,11549984
2012,NUTS,2010,TR22,2,83837809
2012,NUTS,2010,TR31,2,53482107
2012,NUTS,2010,TR32,2,64151799
2012,NUTS,2010,TR33,2,41276465
2012,NUTS,2010,TR41,2,10230487
2012,NUTS,2010,TR42,2,878866
2012,NUTS,2010,TR51,2,9891821
2012,NUTS,2010,TR52,2,93619080
2012,NUTS,2010,TR61,2,12946156
2012,NUTS,2010,TR62,2,32138875
2012,NUTS,2010,TR63,2,90937522
2012,NUTS,2010,TR71,2,63489352
2012,NUTS,2010,TR72,2,92324946
2012,NUTS,2010,TR81,2,11178515
2012,NUTS,2010,TR82,2,95452784
2012,NUTS,2010,TR83,2,99581173
2012,NUTS,2010,TR90,2,97789489
2012,NUTS,2010,TRA1,2,6561310
2012,NUTS,2010,TRA2,2,73332873
2012,NUTS,2010,TRB1,2,46020696
2012,NUTS,2010,TRB2,2,8633691
2012,NUTS,2010,TRC1,2,65433796
2012,NUTS,2010,TRC2,2,23416995
2012,NUTS,2010,TRC3,2,92278228
2012,NUTS,2010,UKC1,2,27575040
2012,NUTS,2010,UKC2,2,79280932
2012,NUTS,2010,UKD1,2,87147667
2012,NUTS,2010,UKD3,2,32898802
2012,NUTS,2010,UKD4,2,28139385
2012,NUTS,2010,UKD6,2,63922493
2012,NUTS,2010,UKD7,2,99872437
2012,NUTS,2010,UKE1,2,85512032
2012,NUTS,2010,UKE2,2,88071995
2012,NUTS,2010,UKE3,2,75207667
2012,NUTS,2010,UKE4,2,64019930
2012,NUTS,2010,UKF1,2,48687341
2012,NUTS,2010,UKF2,2,30614420
2012,NUTS,2010,UKF3,2,11511338
2012,NUTS,2010,UKG1,2,24205322
2012,NUTS,2010,UKG2,2,41865432
2012,NUTS,2010,UKG3,2,14330747
2012,NUTS,2010,UKH1,2,32539238
2012,NUTS,2010,UKH2,2,13241947
2012,NUTS,2010,UKH3,2,12133059
2012,NUTS,2010,UKI1,2,731133
2012,NUTS,2010,UKI2,2,24202355
2012,NUTS,2010,UKJ1,2,80506447
2012,NUTS,2010,UKJ2,2,57683125
2012,NUTS,2010,UKJ3,2,71894097
2012,NUTS,2010,UKJ4,2,74373519
2012,NUTS,2010,UKK1,2,60681219
2012,NUTS,2010,UKK2,2,33826936
2012,NUTS,2010,UKK3,2,52925217
2012,NUTS,2010,UKK4,2,10101490
2012,NUTS,2010,UKL1,2,25999464
2012,NUTS,2010,UKL2,2,71172358
2012,NUTS,2010,UKM2,2,71432111
2012,NUTS,2010,UKM3,2,46877572
2012,NUTS,2010,UKM5,2,39744379
2012,NUTS,2010,UKM6,2,70320879
2012,NUTS,2010,UKN0,2,24870474
2012,NUTS,2010,AT111,3,4859447
2012,NUTS,2010,AT112,3,79647669
2012,NUTS,2010,AT113,3,54518313
2012,NUTS,2010,AT121,3,68543886
2012,NUTS,2010,AT122,3,69923674
2012,NUTS,2010,AT123,3,42323355
2012,NUTS,2010,AT124,3,84238096
2012,NUTS,2010,AT125,3,18142747
2012,NUTS,2010,AT126,3,96393682
2012,NUTS,2010,AT127,3,28250344
2012,NUTS,2010,AT130,3,47838525
2012,NUTS,2010,AT211,3,29186062
2012,NUTS,2010,AT212,3,29345261
2012,NUTS,2010,AT213,3,13924661
2012,NUTS,2010,AT221,3,54598526
2012,NUTS,2010,AT222,3,80679312
2012,NUTS,2010,AT223,3,71329632
2012,NUTS,2010,AT224,3,72834927
2012,NUTS,2010,AT225,3,7887158
2012,NUTS,2010,AT226,3,40099245
2012,NUTS,2010,AT311,3,53243662
2012,NUTS,2010,AT312,3,63548216
2012,NUTS,2010,AT313,3,82242206
2012,NUTS,2010,AT314,3,87966520
2012,NUTS,2010,AT315,3,1925413
2012,NUTS,2010,AT321,3,94962241
2012,NUTS,2010,AT322,3,8517178
2012,NUTS,2010,AT323,3,75626799
2012,NUTS,2010,AT331,3,31838989
2012,NUTS,2010,AT332,3,11830382
2012,NUTS,2010,AT333,3,19442449
2012,NUTS,2010,AT334,3,69063563
2012,NUTS,2010,AT335,3,26025707
2012,NUTS,2010,AT341,3,9025713
2012,NUTS,2010,AT342,3,8011849
2012,NUTS,2010,BE100,3,50664788
2012,NUTS,2010,BE211,3,5494722
2012,NUTS,2010,BE212,3,97958878
2012,NUTS,2010,BE213,3,14807079
2012,NUTS,2010,BE221,3,38626470
2012,NUTS,2010,BE222,3,51560840
2012,NUTS,2010,BE223,3,97629367
2012,NUTS,2010,BE231,3,42097049
2012,NUTS,2010,BE232,3,74836645
2012,NUTS,2010,BE233,3,23323626
2012,NUTS,2010,BE234,3,28882920
2012,NUTS,2010,BE235,3,63986315
2012,NUTS,2010,BE236,3,93164812
2012,NUTS,2010,BE241,3,64789927
2012,NUTS,2010,BE242,3,96337564
2012,NUTS,2010,BE251,3,84842681
2012,NUTS,2010,BE252,3,16697320
2012,NUTS,2010,BE253,3,4924674
2012,NUTS,2010,BE254,3,84312612
2012,NUTS,2010,BE255,3,95586503
2012,NUTS,2010,BE256,3,14943646
2012,NUTS,2010,BE257,3,92791297
2012,NUTS,2010,BE258,3,61675208
2012,NUTS,2010,BE310,3,18282593
2012,NUTS,2010,BE321,3,12170530
2012,NUTS,2010,BE322,3,7673307
2012,NUTS,2010,BE323,3,55936432
2012,NUTS,2010,BE324,3,86496505
2012,NUTS,2010,BE325,3,13500725
2012,NUTS,2010,BE326,3,82166748
2012,NUTS,2010,BE327,3,33861547
2012,NUTS,2010,BE331,3,55342605
2012,NUTS,2010,BE332,3,59695341
2012,NUTS,2010,BE334,3,96882949
2012,NUTS,2010,BE335,3,54137585
2012,NUTS,2010,BE336,3,71427968
2012,NUTS,2010,BE341,3,37894035
2012,NUTS,2010,BE342,3,69720506
2012,NUTS,2010,BE343,3,10356797
2012,NUTS,2010,BE344,3,51061357
2012,NUTS,2010,BE345,3,84260633
2012,NUTS,2010,BE351,3,650508
2012,NUTS,2010,BE352,3,36535043
2012,NUTS,2010,BE353,3,15814607
2012,NUTS,2010,BG311,3,42823473
2012,NUTS,2010,BG312,3,45018987
2012,NUTS,2010,BG313,3,71080980
2012,NUTS,2010,BG314,3,66957823
2012,NUTS,2010,BG315,3,41058724
2012,NUTS,2010,BG321,3,2881703
2012,NUTS,2010,BG322,3,86775211
2012,NUTS,2010,BG323,3,80767045
2012,NUTS,2010,BG324,3,29594824
2012,NUTS,2010,BG325,3,3143700
2012,NUTS,2010,BG331,3,2422944
2012,NUTS,2010,BG332,3,76212807
2012,NUTS,2010,BG333,3,20744907
2012,NUTS,2010,BG334,3,49805118
2012,NUTS,2010,BG341,3,3375387
2012,NUTS,2010,BG342,3,711112
2012,NUTS,2010,BG343,3,48657105
2012,NUTS,2010,BG344,3,39958782
2012,NUTS,2010,BG411,3,30503125
2012,NUTS,2010,BG412,3,9936835
2012,NUTS,2010,BG413,3,87072292
2012,NUTS,2010,BG414,3,3733674
2012,NUTS,2010,BG415,3,58230774
2012,NUTS,2010,BG421,3,96132842
2012,NUTS,2010,BG422,3,78250348
2012,NUTS,2010,BG423,3,51823388
2012,NUTS,2010,BG424,3,83274658
2012,NUTS,2010,BG425,3,53536388
2012,NUTS,2010,CH011,3,93140736
2012,NUTS,2010,CH012,3,67036341
2012,NUTS,2010,CH013,3,15366065
2012,NUTS,2010,CH021,3,18855997
2012,NUTS,2010,CH022,3,79304057
2012,NUTS,2010,CH023,3,96186266
2012,NUTS,2010,CH024,3,68513538
2012,NUTS,2010,CH025,3,4988415
2012,NUTS,2010,CH031,3,35405067
2012,NUTS,2010,CH032,3,60591449
2012,NUTS,2010,CH033,3,40330019
2012,NUTS,2010,CH040,3,25400475
2012,NUTS,2010,CH051,3,27727862
2012,NUTS,2010,CH052,3,16499380
2012,NUTS,2010,CH053,3,36351906
2012,NUTS,2010,CH054,3,37559499
2012,NUTS,2010,CH055,3,27333096
2012,NUTS,2010,CH056,3,39305579
2012,NUTS,2010,CH057,3,83408574
2012,NUTS,2010,CH061,3,37770979
2012,NUTS,2010,CH062,3,45448982
2012,NUTS,2010,CH063,3,56609400
2012,NUTS,2010,CH064,3,77009620
2012,NUTS,2010,CH065,3,59525562
2012,NUTS,2010,CH066,3,50981460
2012,NUTS,2010,CH070,3,42337415
2012,NUTS,2010,CY000,3,8677481
2012,NUTS,2010,CZ010,3,41491683
2012,NUTS,2010,CZ020,3,36390358
2012,NUTS,2010,CZ031,3,11013972
2012,NUTS,2010,CZ032,3,73236869
2012,NUTS,2010,CZ041,3,98980875
2012,NUTS,2010,CZ042,3,79247287
2012,NUTS,2010,CZ051,3,26868839
2012,NUTS,2010,CZ052,3,16165055
2012,NUTS,2010,CZ053,3,82935264
2012,NUTS,2010,CZ063,3,89665114
2012,NUTS,2010,CZ064,3,34038339
2012,NUTS,2010,CZ071,3,6434522
2012,NUTS,2010,CZ072,3,30046797
2012,NUTS,2010,CZ080,3,21512537
2012,NUTS,2010,DE111,3,60310254
2012,NUTS,2010,DE112,3,63325893
2012,NUTS,2010,DE113,3,44883281
2012,NUTS,2010,DE114,3,66244494
2012,NUTS,2010,DE115,3,26534832
2012,NUTS,2010,DE116,3,39098725
2012,NUTS,2010,DE117,3,70676580
2012,NUTS,2010,DE118,3,24850615
2012,NUTS,2010,DE119,3,68256286
2012,NUTS,2010,DE11A,3,90630220
2012,NUTS,2010,DE11B,3,57944085
2012,NUTS,2010,DE11C,3,75740816
2012,NUTS,2010,DE11D,3,7171856
2012,NUTS,2010,DE121,3,80381196
2012,NUTS,2010,DE122,3,83764112
2012,NUTS,2010,DE123,3,31843094
2012,NUTS,2010,DE124,3,3326670
2012,NUTS,2010,DE125,3,85561494
2012,NUTS,2010,DE126,3,77696825
2012,NUTS,2010,DE127,3,8007694
2012,NUTS,2010,DE128,3,45979860
2012,NUTS,2010,DE129,3,63239371
2012,NUTS,2010,DE12A,3,42216156
2012,NUTS,2010,DE12B,3,74851331
2012,NUTS,2010,DE12C,3,68528797
2012,NUTS,2010,DE131,3,8302201
2012,NUTS,2010,DE132,3,7033971
2012,NUTS,2010,DE133,3,73339750
2012,NUTS,2010,DE134,3,64909406
2012,NUTS,2010,DE135,3,26638671
2012,NUTS,2010,DE136,3,76945962
2012,NUTS,2010,DE137,3,62281290
2012,NUTS,2010,DE138,3,50127180
2012,NUTS,2010,DE139,3,56748340
2012,NUTS,2010,DE13A,3,33184896
2012,NUTS,2010,DE141,3,26468093
2012,NUTS,2010,DE142,3,72929297
2012,NUTS,2010,DE143,3,16662351
2012,NUTS,2010,DE144,3,7334760
2012,NUTS,2010,DE145,3,11812644
2012,NUTS,2010,DE146,3,80400765
2012,NUTS,2010,DE147,3,43309896
2012,NUTS,2010,DE148,3,35457010
2012,NUTS,2010,DE149,3,10519384
2012,NUTS,2010,DE211,3,69833589
2012,NUTS,2010,DE212,3,37691687
2012,NUTS,2010,DE213,3,25838587
2012,NUTS,2010,DE214,3,71079140
2012,NUTS,2010,DE215,3,63080921
2012,NUTS,2010,DE216,3,55036923
2012,NUTS,2010,DE217,3,74949136
2012,NUTS,2010,DE218,3,20989223
2012,NUTS,2010,DE219,3,65066287
2012,NUTS,2010,DE21A,3,47263439
2012,NUTS,2010,DE21B,3,12666629
2012,NUTS,2010,DE21C,3,41673694
2012,NUTS,2010,DE21D,3,25951966
2012,NUTS,2010,DE21E,3,13838137
2012,NUTS,2010,DE21F,3,58199152
2012,NUTS,2010,DE21G,3,265617
2012,NUTS,2010,DE21H,3,38460850
2012,NUTS,2010,DE21I,3,6929015
2012,NUTS,2010,DE21J,3,28506604
2012,NUTS,2010,DE21K,3,39814919
2012,NUTS,2010,DE21L,3,61077558
2012,NUTS,2010,DE21M,3,46229238
2012,NUTS,2010,DE21N,3,91042455
2012,NUTS,2010,DE221,3,99994302
2012,NUTS,2010,DE222,3,40947736
2012,NUTS,2010,DE223,3,22056349
2012,NUTS,2010,DE224,3,65483890
2012,NUTS,2010,DE225,3,60562836
2012,NUTS,2010,DE226,3,91904584
2012,NUTS,2010,DE227,3,87728389
2012,NUTS,2010,DE228,3,63807763
2012,NUTS,2010,DE229,3,325882
2012,NUTS,2010,DE22A,3,3485607
2012,NUTS,2010,DE22B,3,75451669
2012,NUTS,2010,DE22C,3,32561755
2012,NUTS,2010,DE231,3,2088217
2012,NUTS,2010,DE232,3,93025978
2012,NUTS,2010,DE233,3,49540869
2012,NUTS,2010,DE234,3,16306500
2012,NUTS,2010,DE235,3,5111691
2012,NUTS,2010,DE236,3,3077957
2012,NUTS,2010,DE237,3,443825
2012,NUTS,2010,DE238,3,33728806
2012,NUTS,2010,DE239,3,73328476
2012,NUTS,2010,DE23A,3,5795649
2012,NUTS,2010,DE241,3,8753422
2012,NUTS,2010,DE242,3,23206501
2012,NUTS,2010,DE243,3,88927612
2012,NUTS,2010,DE244,3,68035331
2012,NUTS,2010,DE245,3,37044241
2012,NUTS,2010,DE246,3,77364583
2012,NUTS,2010,DE247,3,54442432
2012,NUTS,2010,DE248,3,82761821
2012,NUTS,2010,DE249,3,18188678
2012,NUTS,2010,DE24A,3,86069083
2012,NUTS,2010,DE24B,3,27701802
2012,NUTS,2010,DE24C,3,75788249
2012,NUTS,2010,DE24D,3,62145291
2012,NUTS,2010,DE251,3,21889817
2012,NUTS,2010,DE252,3,53442362
2012,NUTS,2010,DE253,3,15121260
2012,NUTS,2010,DE254,3,36739986
2012,NUTS,2010,DE255,3,52624623
2012,NUTS,2010,DE256,3,64942261
2012,NUTS,2010,DE257,3,60115810
2012,NUTS,2010,DE258,3,17938121
2012,NUTS,2010,DE259,3,42189291
2012,NUTS,2010,DE25A,3,55850705
2012,NUTS,2010,DE25B,3,68385088
2012,NUTS,2010,DE25C,3,89021494
2012,NUTS,2010,DE261,3,60024626
2012,NUTS,2010,DE262,3,94742333
2012,NUTS,2010,DE263,3,7613110
2012,NUTS,2010,DE264,3,20685304
2012,NUTS,2010,DE265,3,70538570
2012,NUTS,2010,DE266,3,57132421
2012,NUTS,2010,DE267,3,75809168
2012,NUTS,2010,DE268,3,18976981
2012,NUTS,2010,DE269,3,88655176
2012,NUTS,2010,DE26A,3,54398240
2012,NUTS,2010,DE26B,3,40552223
2012,NUTS,2010,DE26C,3,40865780
2012,NUTS,2010,DE271,3,10254990
2012,NUTS,2010,DE272,3,45062107
2012,NUTS,2010,DE273,3,95194305
2012,NUTS,2010,DE274,3,78706935
2012,NUTS,2010,DE275,3,7572750
2012,NUTS,2010,DE276,3,36722821
2012,NUTS,2010,DE277,3,36277813
2012,NUTS,2010,DE278,3,21378420
2012,NUTS,2010,DE279,3,21256580
2012,NUTS,2010,DE27A,3,32060360
2012,NUTS,2010,DE27B,3,20146228
2012,NUTS,2010,DE27C,3,80690409
2012,NUTS,2010,DE27D,3,82717523
2012,NUTS,2010,DE27E,3,80599491
2012,NUTS,2010,DE300,3,79771052
2012,NUTS,2010,DE401,3,32665227
2012,NUTS,2010,DE402,3,72400033
2012,NUTS,2010,DE403,3,60516094
2012,NUTS,2010,DE404,3,48208600
2012,NUTS,2010,DE405,3,99929217
2012,NUTS,2010,DE406,3,3865012
2012,NUTS,2010,DE407,3,70641513
2012,NUTS,2010,DE408,3,13897299
2012,NUTS,2010,DE409,3,88151987
2012,NUTS,2010,DE40A,3,34287207
2012,NUTS,2010,DE40B,3,41393371
2012,NUTS,2010,DE40C,3,9021698
2012,NUTS,2010,DE40D,3,43141540
2012,NUTS,2010,DE40E,3,61707239
2012,NUTS,2010,DE40F,3,30080877
2012,NUTS,2010,DE40G,3,21300452
2012,NUTS,2010,DE40H,3,53940126
2012,NUTS,2010,DE40I,3,80832231
2012,NUTS,2010,DE501,3,6215038
2012,NUTS,2010,DE502,3,90174647
2012,NUTS,2010,DE600,3,95993533
2012,NUTS,2010,DE711,3,29302770
2012,NUTS,2010,DE712,3,64257528
2012,NUTS,2010,DE713,3,45934870
2012,NUTS,2010,DE714,3,46820645
2012,NUTS,2010,DE715,3,56241776
2012,NUTS,2010,DE716,3,35377851
2012,NUTS,2010,DE717,3,11888316
2012,NUTS,2010,DE718,3,64059608
2012,NUTS,2010,DE719,3,87222325
2012,NUTS,2010,DE71A,3,11061519
2012,NUTS,2010,DE71B,3,79652168
2012,NUTS,2010,DE71C,3,53957747
2012,NUTS,2010,DE71D,3,4470593
2012,NUTS,2010,DE71E,3,10910966
2012,NUTS,2010,DE721,3,73273604
2012,NUTS,2010,DE722,3,21643260
2012,NUTS,2010,DE723,3,36981635
2012,NUTS,2010,DE724,3,29370874
2012,NUTS,2010,DE725,3,87260631
2012,NUTS,2010,DE731,3,49417492
2012,NUTS,2010,DE732,3,74461858
2012,NUTS,2010,DE733,3,96728096
2012,NUTS,2010,DE734,3,51566808
2012,NUTS,2010,DE735,3,40069128
2012,NUTS,2010,DE736,3,25920873
2012,NUTS,2010,DE737,3,50501166
2012,NUTS,2010,DE801,3,70655601
2012,NUTS,2010,DE802,3,58834597
2012,NUTS,2010,DE803,3,48038644
2012,NUTS,2010,DE804,3,61171523
2012,NUTS,2010,DE805,3,25346244
2012,NUTS,2010,DE806,3,31669039
2012,NUTS,2010,DE807,3,90896048
2012,NUTS,2010,DE808,3,63817788
2012,NUTS,2010,DE809,3,97035766
2012,NUTS,2010,DE80A,3,85217566
2012,NUTS,2010,DE80B,3,93380007
2012,NUTS,2010,DE80C,3,80044644
2012,NUTS,2010,DE80D,3,11258096
2012,NUTS,2010,DE80E,3,80171793
2012,NUTS,2010,DE80F,3,83437515
2012,NUTS,2010,DE80G,3,71809111
2012,NUTS,2010,DE80H,3,58375350
2012,NUTS,2010,DE80I,3,81065851
2012,NUTS,2010,DE911,3,54996052
2012,NUTS,2010,DE912,3,19135419
2012,NUTS,2010,DE913,3,99177876
2012,NUTS,2010,DE914,3,323348
2012,NUTS,2010,DE915,3,26124122
2012,NUTS,2010,DE916,3,30619613
2012,NUTS,2010,DE917,3,65526912
2012,NUTS,2010,DE918,3,44411018
2012,NUTS,2010,DE919,3,91950109
2012,NUTS,2010,DE91A,3,72075329
2012,NUTS,2010,DE91B,3,13559284
2012,NUTS,2010,DE922,3,47900052
2012,NUTS,2010,DE923,3,29445415
2012,NUTS,2010,DE925,3,72834025
2012,NUTS,2010,DE926,3,13380423
2012,NUTS,2010,DE927,3,98897403
2012,NUTS,2010,DE928,3,46278645
2012,NUTS,2010,DE929,3,56631399
2012,NUTS,2010,DE931,3,13229382
2012,NUTS,2010,DE932,3,84922470
2012,NUTS,2010,DE933,3,45322235
2012,NUTS,2010,DE934,3,2053191
2012,NUTS,2010,DE935,3,65816543
2012,NUTS,2010,DE936,3,1262147
2012,NUTS,2010,DE937,3,92477500
2012,NUTS,2010,DE938,3,79957449
2012,NUTS,2010,DE939,3,76544325
2012,NUTS,2010,DE93A,3,12498318
2012,NUTS,2010,DE93B,3,85912496
2012,NUTS,2010,DE941,3,71554059
2012,NUTS,2010,DE942,3,55882910
2012,NUTS,2010,DE943,3,48792325
2012,NUTS,2010,DE944,3,50760065
2012,NUTS,2010,DE945,3,4366710
2012,NUTS,2010,DE946,3,28328727
2012,NUTS,2010,DE947,3,34015876
2012,NUTS,2010,DE948,3,71971422
2012,NUTS,2010,DE949,3,73928957
2012,NUTS,2010,DE94A,3,41210775
2012,NUTS,2010,DE94B,3,37132413
2012,NUTS,2010,DE94C,3,25555944
2012,NUTS,2010,DE94D,3,41038942
2012,NUTS,2010,DE94E,3,3383849
2012,NUTS,2010,DE94F,3,20783050
2012,NUTS,2010,DE94G,3,87659912
2012,NUTS,2010,DE94H,3,43081115
2012,NUTS,2010,DEA11,3,57993382
2012,NUTS,2010,DEA12,3,91324298
2012,NUTS,2010,DEA13,3,52483552
2012,NUTS,2010,DEA14,3,98142549
2012,NUTS,2010,DEA15,3,45915342
2012,NUTS,2010,DEA16,3,90409839
2012,NUTS,2010,DEA17,3,79253294
2012,NUTS,2010,DEA18,3,89123285
2012,NUTS,2010,DEA19,3,63157396
2012,NUTS,2010,DEA1A,3,49503589
2012,NUTS,2010,DEA1B,3,11012439
2012,NUTS,2010,DEA1C,3,34538705
2012,NUTS,2010,DEA1D,3,35137455
2012,NUTS,2010,DEA1E,3,8373769
2012,NUTS,2010,DEA1F,3,87512619
2012,NUTS,2010,DEA22,3,83129453
2012,NUTS,2010,DEA23,3,24585391
2012,NUTS,2010,DEA24,3,54081216
2012,NUTS,2010,DEA26,3,28423595
2012,NUTS,2010,DEA27,3,77496212
2012,NUTS,2010,DEA28,3,20443704
2012,NUTS,2010,DEA29,3,38395439
2012,NUTS,2010,DEA2A,3,46466637
2012,NUTS,2010,DEA2B,3,81561447
2012,NUTS,2010,DEA2C,3,7115739
2012,NUTS,2010,DEA2D,3,35530198
2012,NUTS,2010,DEA31,3,20939470
2012,NUTS,2010,DEA32,3,58057337
2012,NUTS,2010,DEA33,3,59540498
2012,NUTS,2010,DEA34,3,64457610
2012,NUTS,2010,DEA35,3,40129127
2012,NUTS,2010,DEA36,3,7140457
2012,NUTS,2010,DEA37,3,11527666
2012,NUTS,2010,DEA38,3,81578191
2012,NUTS,2010,DEA41,3,10220286
2012,NUTS,2010,DEA42,3,63646261
2012,NUTS,2010,DEA43,3,3516830
2012,NUTS,2010,DEA44,3,8026776
2012,NUTS,2010,DEA45,3,27052957
2012,NUTS,2010,DEA46,3,566957
2012,NUTS,2010,DEA47,3,63972302
2012,NUTS,2010,DEA51,3,56101013
2012,NUTS,2010,DEA52,3,93343876
2012,NUTS,2010,DEA53,3,170849
2012,NUTS,2010,DEA54,3,84790760
2012,NUTS,2010,DEA55,3,54879874
2012,NUTS,2010,DEA56,3,54291512
2012,NUTS,2010,DEA57,3,904474
2012,NUTS,2010,DEA58,3,10858184
2012,NUTS,2010,DEA59,3,97041802
2012,NUTS,2010,DEA5A,3,89717634
2012,NUTS,2010,DEA5B,3,36903715
2012,NUTS,2010,DEA5C,3,49214993
2012,NUTS,2010,DEB11,3,89489883
2012,NUTS,2010,DEB12,3,75497855
2012,NUTS,2010,DEB13,3,16918143
2012,NUTS,2010,DEB14,3,89889992
2012,NUTS,2010,DEB15,3,61069101
2012,NUTS,2010,DEB16,3,74955071
2012,NUTS,2010,DEB17,3,12701581
2012,NUTS,2010,DEB18,3,30942769
2012,NUTS,2010,DEB19,3,28315745
2012,NUTS,2010,DEB1A,3,37315506
2012,NUTS,2010,DEB1B,3,91967961
2012,NUTS,2010,DEB21,3,63845300
2012,NUTS,2010,DEB22,3,61082603
2012,NUTS,2010,DEB23,3,68481545
2012,NUTS,2010,DEB24,3,77539487
2012,NUTS,2010,DEB25,3,61186703
2012,NUTS,2010,DEB31,3,89955777
2012,NUTS,2010,DEB32,3,49829081
2012,NUTS,2010,DEB33,3,72566964
2012,NUTS,2010,DEB34,3,35603480
2012,NUTS,2010,DEB35,3,12235974
2012,NUTS,2010,DEB36,3,98517638
2012,NUTS,2010,DEB37,3,26306184
2012,NUTS,2010,DEB38,3,53170784
2012,NUTS,2010,DEB39,3,18414632
2012,NUTS,2010,DEB3A,3,76031372
2012,NUTS,2010,DEB3B,3,37067961
2012,NUTS,2010,DEB3C,3,422589
2012,NUTS,2010,DEB3D,3,59925838
2012,NUTS,2010,DEB3E,3,13376770
2012,NUTS,2010,DEB3F,3,27438808
2012,NUTS,2010,DEB3G,3,62161779
2012,NUTS,2010,DEB3H,3,63792602
2012,NUTS,2010,DEB3I,3,57752943
2012,NUTS,2010,DEB3J,3,52006207
2012,NUTS,2010,DEB3K,3,11603672
2012,NUTS,2010,DEC01,3,20574011
2012,NUTS,2010,DEC02,3,46890865
2012,NUTS,2010,DEC03,3,322341
2012,NUTS,2010,DEC04,3,63567657
2012,NUTS,2010,DEC05,3,3366936
2012,NUTS,2010,DEC06,3,29164190
2012,NUTS,2010,DED21,3,37277839
2012,NUTS,2010,DED2C,3,76049765
2012,NUTS,2010,DED2D,3,84655167
2012,NUTS,2010,DED2E,3,92004567
2012,NUTS,2010,DED2F,3,31321562
2012,NUTS,2010,DED41,3,98772743
2012,NUTS,2010,DED42,3,33778753
