year,region_type,region_year_spec,region_id,region_level,zigef
2010,NUTS,2010,PT183,3,4164
2010,NUTS,2010,PT184,3,6758
2010,NUTS,2010,PT185,3,3736
2010,NUTS,2010,PT200,3,2300
2010,NUTS,2010,PT300,3,1120
2010,NUTS,2010,RO111,3,7455
2010,NUTS,2010,RO112,3,7555
2010,NUTS,2010,RO113,3,3560
2010,NUTS,2010,RO114,3,7906
2010,NUTS,2010,RO115,3,4122
2010,NUTS,2010,RO116,3,8046
2010,NUTS,2010,RO121,3,3824
2010,NUTS,2010,RO122,3,9519
2010,NUTS,2010,RO123,3,341
2010,NUTS,2010,RO124,3,7714
2010,NUTS,2010,RO125,3,4546
2010,NUTS,2010,RO126,3,9271
2010,NUTS,2010,RO211,3,2661
2010,NUTS,2010,RO212,3,976
2010,NUTS,2010,RO213,3,4594
2010,NUTS,2010,RO214,3,4114
2010,NUTS,2010,RO215,3,49
2010,NUTS,2010,RO216,3,6081
2010,NUTS,2010,RO221,3,6157
2010,NUTS,2010,RO222,3,4793
2010,NUTS,2010,RO223,3,5486
2010,NUTS,2010,RO224,3,5950
2010,NUTS,2010,RO225,3,7994
2010,NUTS,2010,RO226,3,1288
2010,NUTS,2010,RO311,3,3104
2010,NUTS,2010,RO312,3,6674
2010,NUTS,2010,RO313,3,7378
2010,NUTS,2010,RO314,3,2658
2010,NUTS,2010,RO315,3,1987
2010,NUTS,2010,RO316,3,9407
2010,NUTS,2010,RO317,3,3500
2010,NUTS,2010,RO321,3,6090
2010,NUTS,2010,RO322,3,6503
2010,NUTS,2010,RO411,3,8874
2010,NUTS,2010,RO412,3,5856
2010,NUTS,2010,RO413,3,2647
2010,NUTS,2010,RO414,3,3498
2010,NUTS,2010,RO415,3,7341
2010,NUTS,2010,RO421,3,2599
2010,NUTS,2010,RO422,3,5351
2010,NUTS,2010,RO423,3,9266
2010,NUTS,2010,RO424,3,470
2010,NUTS,2010,SE110,3,9001
2010,NUTS,2010,SE121,3,2458
2010,NUTS,2010,SE122,3,8477
2010,NUTS,2010,SE123,3,7926
2010,NUTS,2010,SE124,3,2026
2010,NUTS,2010,SE125,3,3836
2010,NUTS,2010,SE211,3,4478
2010,NUTS,2010,SE212,3,1483
2010,NUTS,2010,SE213,3,5531
2010,NUTS,2010,SE214,3,7244
2010,NUTS,2010,SE221,3,1960
2010,NUTS,2010,SE224,3,4877
2010,NUTS,2010,SE231,3,212
2010,NUTS,2010,SE232,3,3767
2010,NUTS,2010,SE311,3,1160
2010,NUTS,2010,SE312,3,5605
2010,NUTS,2010,SE313,3,4661
2010,NUTS,2010,SE321,3,5583
2010,NUTS,2010,SE322,3,7572
2010,NUTS,2010,SE331,3,5817
2010,NUTS,2010,SE332,3,2142
2010,NUTS,2010,SI011,3,4897
2010,NUTS,2010,SI012,3,8760
2010,NUTS,2010,SI013,3,9068
2010,NUTS,2010,SI014,3,6487
2010,NUTS,2010,SI015,3,2387
2010,NUTS,2010,SI016,3,9639
2010,NUTS,2010,SI017,3,7992
2010,NUTS,2010,SI018,3,4969
2010,NUTS,2010,SI021,3,2264
2010,NUTS,2010,SI022,3,5566
2010,NUTS,2010,SI023,3,8102
2010,NUTS,2010,SI024,3,8905
2010,NUTS,2010,SK010,3,6823
2010,NUTS,2010,SK021,3,4982
2010,NUTS,2010,SK022,3,4699
2010,NUTS,2010,SK023,3,6215
2010,NUTS,2010,SK031,3,6353
2010,NUTS,2010,SK032,3,4254
2010,NUTS,2010,SK041,3,4069
2010,NUTS,2010,SK042,3,3956
2010,NUTS,2010,TR100,3,6148
2010,NUTS,2010,TR211,3,7085
2010,NUTS,2010,TR212,3,6799
2010,NUTS,2010,TR213,3,5560
2010,NUTS,2010,TR221,3,1636
2010,NUTS,2010,TR222,3,8455
2010,NUTS,2010,TR310,3,7902
2010,NUTS,2010,TR321,3,8498
2010,NUTS,2010,TR322,3,2104
2010,NUTS,2010,TR323,3,2568
2010,NUTS,2010,TR331,3,9719
2010,NUTS,2010,TR332,3,7665
2010,NUTS,2010,TR333,3,6409
2010,NUTS,2010,TR334,3,2546
2010,NUTS,2010,TR411,3,9068
2010,NUTS,2010,TR412,3,4076
2010,NUTS,2010,TR413,3,9440
2010,NUTS,2010,TR421,3,2021
2010,NUTS,2010,TR422,3,5998
2010,NUTS,2010,TR423,3,4451
2010,NUTS,2010,TR424,3,1964
2010,NUTS,2010,TR425,3,9960
2010,NUTS,2010,TR510,3,5460
2010,NUTS,2010,TR521,3,4044
2010,NUTS,2010,TR522,3,7421
2010,NUTS,2010,TR611,3,3349
2010,NUTS,2010,TR612,3,1275
2010,NUTS,2010,TR613,3,1260
2010,NUTS,2010,TR621,3,6191
2010,NUTS,2010,TR622,3,7353
2010,NUTS,2010,TR631,3,8906
2010,NUTS,2010,TR632,3,9535
2010,NUTS,2010,TR633,3,198
2010,NUTS,2010,TR711,3,2289
2010,NUTS,2010,TR712,3,7398
2010,NUTS,2010,TR713,3,3889
2010,NUTS,2010,TR714,3,5874
2010,NUTS,2010,TR715,3,628
2010,NUTS,2010,TR721,3,7157
2010,NUTS,2010,TR722,3,788
2010,NUTS,2010,TR723,3,2374
2010,NUTS,2010,TR811,3,3066
2010,NUTS,2010,TR812,3,2870
2010,NUTS,2010,TR813,3,412
2010,NUTS,2010,TR821,3,5386
2010,NUTS,2010,TR822,3,7286
2010,NUTS,2010,TR823,3,5524
2010,NUTS,2010,TR831,3,6120
2010,NUTS,2010,TR832,3,8843
2010,NUTS,2010,TR833,3,5453
2010,NUTS,2010,TR834,3,4661
2010,NUTS,2010,TR901,3,1909
2010,NUTS,2010,TR902,3,7644
2010,NUTS,2010,TR903,3,3894
2010,NUTS,2010,TR904,3,614
2010,NUTS,2010,TR905,3,7
2010,NUTS,2010,TR906,3,5917
2010,NUTS,2010,TRA11,3,5388
2010,NUTS,2010,TRA12,3,1949
2010,NUTS,2010,TRA13,3,793
2010,NUTS,2010,TRA21,3,3772
2010,NUTS,2010,TRA22,3,3563
2010,NUTS,2010,TRA23,3,8503
2010,NUTS,2010,TRA24,3,468
2010,NUTS,2010,TRB11,3,8393
2010,NUTS,2010,TRB12,3,4537
2010,NUTS,2010,TRB13,3,3435
2010,NUTS,2010,TRB14,3,5446
2010,NUTS,2010,TRB21,3,995
2010,NUTS,2010,TRB22,3,6719
2010,NUTS,2010,TRB23,3,8021
2010,NUTS,2010,TRB24,3,8902
2010,NUTS,2010,TRC11,3,6070
2010,NUTS,2010,TRC12,3,605
2010,NUTS,2010,TRC13,3,7023
2010,NUTS,2010,TRC21,3,7317
2010,NUTS,2010,TRC22,3,849
2010,NUTS,2010,TRC31,3,6155
2010,NUTS,2010,TRC32,3,3448
2010,NUTS,2010,TRC33,3,3266
2010,NUTS,2010,TRC34,3,6597
2010,NUTS,2010,UKC11,3,3873
2010,NUTS,2010,UKC12,3,9880
2010,NUTS,2010,UKC13,3,9920
2010,NUTS,2010,UKC14,3,81
2010,NUTS,2010,UKC21,3,8732
2010,NUTS,2010,UKC22,3,5732
2010,NUTS,2010,UKC23,3,157
2010,NUTS,2010,UKD11,3,2418
2010,NUTS,2010,UKD12,3,9153
2010,NUTS,2010,UKD31,3,8763
2010,NUTS,2010,UKD32,3,6078
2010,NUTS,2010,UKD41,3,9637
2010,NUTS,2010,UKD42,3,4953
2010,NUTS,2010,UKD43,3,6970
2010,NUTS,2010,UKD61,3,6746
2010,NUTS,2010,UKD62,3,4988
2010,NUTS,2010,UKD63,3,7407
2010,NUTS,2010,UKD71,3,2932
2010,NUTS,2010,UKD72,3,7820
2010,NUTS,2010,UKD73,3,9581
2010,NUTS,2010,UKD74,3,5758
2010,NUTS,2010,UKE11,3,9069
2010,NUTS,2010,UKE12,3,9110
2010,NUTS,2010,UKE13,3,67
2010,NUTS,2010,UKE21,3,3364
2010,NUTS,2010,UKE22,3,7337
2010,NUTS,2010,UKE31,3,2262
2010,NUTS,2010,UKE32,3,4861
2010,NUTS,2010,UKE41,3,8641
2010,NUTS,2010,UKE42,3,5384
2010,NUTS,2010,UKE44,3,6071
2010,NUTS,2010,UKE45,3,9845
2010,NUTS,2010,UKF11,3,749
2010,NUTS,2010,UKF12,3,39
2010,NUTS,2010,UKF13,3,1158
2010,NUTS,2010,UKF14,3,5687
2010,NUTS,2010,UKF15,3,6930
2010,NUTS,2010,UKF16,3,8057
2010,NUTS,2010,UKF21,3,1340
2010,NUTS,2010,UKF22,3,7298
2010,NUTS,2010,UKF24,3,5395
2010,NUTS,2010,UKF25,3,6314
2010,NUTS,2010,UKF30,3,2829
2010,NUTS,2010,UKG11,3,9708
2010,NUTS,2010,UKG12,3,6888
2010,NUTS,2010,UKG13,3,8698
2010,NUTS,2010,UKG21,3,3100
2010,NUTS,2010,UKG22,3,7355
2010,NUTS,2010,UKG23,3,8669
2010,NUTS,2010,UKG24,3,2775
2010,NUTS,2010,UKG31,3,3047
2010,NUTS,2010,UKG32,3,3748
2010,NUTS,2010,UKG33,3,1352
2010,NUTS,2010,UKG36,3,6262
2010,NUTS,2010,UKG37,3,2404
2010,NUTS,2010,UKG38,3,2875
2010,NUTS,2010,UKG39,3,2346
2010,NUTS,2010,UKH11,3,6209
2010,NUTS,2010,UKH12,3,3831
2010,NUTS,2010,UKH13,3,2253
2010,NUTS,2010,UKH14,3,261
2010,NUTS,2010,UKH21,3,6918
2010,NUTS,2010,UKH23,3,4719
2010,NUTS,2010,UKH24,3,6631
2010,NUTS,2010,UKH25,3,1458
2010,NUTS,2010,UKH31,3,7057
2010,NUTS,2010,UKH32,3,6844
2010,NUTS,2010,UKH33,3,2327
2010,NUTS,2010,UKI11,3,8297
2010,NUTS,2010,UKI12,3,331
2010,NUTS,2010,UKI21,3,9338
2010,NUTS,2010,UKI22,3,3580
2010,NUTS,2010,UKI23,3,2983
2010,NUTS,2010,UKJ11,3,3758
2010,NUTS,2010,UKJ12,3,5780
2010,NUTS,2010,UKJ13,3,9904
2010,NUTS,2010,UKJ14,3,3981
2010,NUTS,2010,UKJ21,3,3792
2010,NUTS,2010,UKJ22,3,4684
2010,NUTS,2010,UKJ23,3,2415
2010,NUTS,2010,UKJ24,3,6205
2010,NUTS,2010,UKJ31,3,8306
2010,NUTS,2010,UKJ32,3,2302
2010,NUTS,2010,UKJ33,3,5708
2010,NUTS,2010,UKJ34,3,5187
2010,NUTS,2010,UKJ41,3,1341
2010,NUTS,2010,UKJ42,3,6238
2010,NUTS,2010,UKK11,3,214
2010,NUTS,2010,UKK12,3,2313
2010,NUTS,2010,UKK13,3,9656
2010,NUTS,2010,UKK14,3,4089
2010,NUTS,2010,UKK15,3,2279
2010,NUTS,2010,UKK21,3,9850
2010,NUTS,2010,UKK22,3,6156
2010,NUTS,2010,UKK23,3,7328
2010,NUTS,2010,UKK30,3,3370
2010,NUTS,2010,UKK41,3,3946
2010,NUTS,2010,UKK42,3,4975
2010,NUTS,2010,UKK43,3,5252
2010,NUTS,2010,UKL11,3,207
2010,NUTS,2010,UKL12,3,2232
2010,NUTS,2010,UKL13,3,2181
2010,NUTS,2010,UKL14,3,6582
2010,NUTS,2010,UKL15,3,8127
2010,NUTS,2010,UKL16,3,4617
2010,NUTS,2010,UKL17,3,103
2010,NUTS,2010,UKL18,3,2772
2010,NUTS,2010,UKL21,3,9428
2010,NUTS,2010,UKL22,3,2734
2010,NUTS,2010,UKL23,3,2096
2010,NUTS,2010,UKL24,3,4371
2010,NUTS,2010,UKM21,3,2108
2010,NUTS,2010,UKM22,3,5146
2010,NUTS,2010,UKM23,3,8234
2010,NUTS,2010,UKM24,3,6044
2010,NUTS,2010,UKM25,3,9884
2010,NUTS,2010,UKM26,3,6026
2010,NUTS,2010,UKM27,3,6078
2010,NUTS,2010,UKM28,3,6598
2010,NUTS,2010,UKM31,3,5829
2010,NUTS,2010,UKM32,3,9014
2010,NUTS,2010,UKM33,3,7286
2010,NUTS,2010,UKM34,3,2023
2010,NUTS,2010,UKM35,3,8500
2010,NUTS,2010,UKM36,3,859
2010,NUTS,2010,UKM37,3,679
2010,NUTS,2010,UKM38,3,6711
2010,NUTS,2010,UKM50,3,6891
2010,NUTS,2010,UKM61,3,4983
2010,NUTS,2010,UKM62,3,5055
2010,NUTS,2010,UKM63,3,4492
2010,NUTS,2010,UKM64,3,2950
2010,NUTS,2010,UKM65,3,6498
2010,NUTS,2010,UKM66,3,2850
2010,NUTS,2010,UKN01,3,7232
2010,NUTS,2010,UKN02,3,6918
2010,NUTS,2010,UKN03,3,7847
2010,NUTS,2010,UKN04,3,9982
2010,NUTS,2010,UKN05,3,2049
2011,NUTS,2010,AT,0,8484
2011,NUTS,2010,BE,0,434
2011,NUTS,2010,BG,0,6862
2011,NUTS,2010,CH,0,7615
2011,NUTS,2010,CY,0,5940
2011,NUTS,2010,CZ,0,2930
2011,NUTS,2010,DE,0,345
2011,NUTS,2010,DK,0,2375
2011,NUTS,2010,EE,0,3059
2011,NUTS,2010,EL,0,1147
2011,NUTS,2010,ES,0,8154
2011,NUTS,2010,FI,0,4805
2011,NUTS,2010,FR,0,9264
2011,NUTS,2010,HR,0,1912
2011,NUTS,2010,HU,0,2255
2011,NUTS,2010,IE,0,2620
2011,NUTS,2010,IS,0,2904
2011,NUTS,2010,IT,0,3431
2011,NUTS,2010,LI,0,4158
2011,NUTS,2010,LT,0,2332
2011,NUTS,2010,LU,0,9361
2011,NUTS,2010,LV,0,5273
2011,NUTS,2010,ME,0,439
2011,NUTS,2010,MK,0,3960
2011,NUTS,2010,MT,0,9379
2011,NUTS,2010,NL,0,2288
2011,NUTS,2010,NO,0,864
2011,NUTS,2010,PL,0,4564
2011,NUTS,2010,PT,0,9868
2011,NUTS,2010,RO,0,9338
2011,NUTS,2010,SE,0,948
2011,NUTS,2010,SI,0,6213
2011,NUTS,2010,SK,0,9239
2011,NUTS,2010,TR,0,7541
2011,NUTS,2010,UK,0,3840
2011,NUTS,2010,AT1,1,3427
2011,NUTS,2010,AT2,1,920
2011,NUTS,2010,AT3,1,4989
2011,NUTS,2010,BE1,1,6953
2011,NUTS,2010,BE2,1,3398
2011,NUTS,2010,BE3,1,8307
2011,NUTS,2010,BG3,1,2468
2011,NUTS,2010,BG4,1,9259
2011,NUTS,2010,CH0,1,3456
2011,NUTS,2010,CY0,1,6478
2011,NUTS,2010,CZ0,1,8855
2011,NUTS,2010,DE1,1,3928
2011,NUTS,2010,DE2,1,5604
2011,NUTS,2010,DE3,1,3963
2011,NUTS,2010,DE4,1,9496
2011,NUTS,2010,DE5,1,564
2011,NUTS,2010,DE6,1,3281
2011,NUTS,2010,DE7,1,8505
2011,NUTS,2010,DE8,1,8441
2011,NUTS,2010,DE9,1,9313
2011,NUTS,2010,DEA,1,886
2011,NUTS,2010,DEB,1,9000
2011,NUTS,2010,DEC,1,790
2011,NUTS,2010,DED,1,876
2011,NUTS,2010,DEE,1,6486
2011,NUTS,2010,DEF,1,1651
2011,NUTS,2010,DEG,1,9778
2011,NUTS,2010,DK0,1,8706
2011,NUTS,2010,EE0,1,4282
2011,NUTS,2010,EL1,1,8381
2011,NUTS,2010,EL2,1,6801
2011,NUTS,2010,EL3,1,7611
2011,NUTS,2010,EL4,1,1617
2011,NUTS,2010,ES1,1,9146
2011,NUTS,2010,ES2,1,5220
2011,NUTS,2010,ES3,1,6046
2011,NUTS,2010,ES4,1,7668
2011,NUTS,2010,ES5,1,7383
2011,NUTS,2010,ES6,1,7947
2011,NUTS,2010,ES7,1,9269
2011,NUTS,2010,FI1,1,1636
2011,NUTS,2010,FI2,1,4912
2011,NUTS,2010,FR1,1,2064
2011,NUTS,2010,FR2,1,4825
2011,NUTS,2010,FR3,1,6882
2011,NUTS,2010,FR4,1,1930
2011,NUTS,2010,FR5,1,9933
2011,NUTS,2010,FR6,1,6067
2011,NUTS,2010,FR7,1,5685
2011,NUTS,2010,FR8,1,2717
2011,NUTS,2010,FR9,1,2382
2011,NUTS,2010,HR0,1,5721
2011,NUTS,2010,HU1,1,5923
2011,NUTS,2010,HU2,1,9950
2011,NUTS,2010,HU3,1,7874
2011,NUTS,2010,IE0,1,6906
2011,NUTS,2010,IS0,1,7879
2011,NUTS,2010,ITC,1,8401
2011,NUTS,2010,ITF,1,9559
2011,NUTS,2010,ITG,1,9638
2011,NUTS,2010,ITH,1,8528
2011,NUTS,2010,ITI,1,3177
2011,NUTS,2010,LI0,1,4730
2011,NUTS,2010,LT0,1,6153
2011,NUTS,2010,LU0,1,9183
2011,NUTS,2010,LV0,1,9908
2011,NUTS,2010,ME0,1,4309
2011,NUTS,2010,MK0,1,9967
2011,NUTS,2010,MT0,1,7791
2011,NUTS,2010,NL1,1,5198
2011,NUTS,2010,NL2,1,7960
2011,NUTS,2010,NL3,1,3714
2011,NUTS,2010,NL4,1,617
2011,NUTS,2010,NO0,1,7832
2011,NUTS,2010,N_A,1,2102
2011,NUTS,2010,PL1,1,9103
2011,NUTS,2010,PL2,1,9084
2011,NUTS,2010,PL3,1,6389
2011,NUTS,2010,PL4,1,5601
2011,NUTS,2010,PL5,1,6199
2011,NUTS,2010,PL6,1,8312
2011,NUTS,2010,PT1,1,2425
2011,NUTS,2010,PT2,1,8534
2011,NUTS,2010,PT3,1,5708
2011,NUTS,2010,RO1,1,9415
2011,NUTS,2010,RO2,1,6601
2011,NUTS,2010,RO3,1,4194
2011,NUTS,2010,RO4,1,2038
2011,NUTS,2010,SE1,1,8440
2011,NUTS,2010,SE2,1,3705
2011,NUTS,2010,SE3,1,468
2011,NUTS,2010,SI0,1,7724
2011,NUTS,2010,SK0,1,9090
2011,NUTS,2010,TR1,1,1705
2011,NUTS,2010,TR2,1,3181
2011,NUTS,2010,TR3,1,3308
2011,NUTS,2010,TR4,1,528
2011,NUTS,2010,TR5,1,8878
2011,NUTS,2010,TR6,1,2606
2011,NUTS,2010,TR7,1,8291
2011,NUTS,2010,TR8,1,6569
2011,NUTS,2010,TR9,1,1787
2011,NUTS,2010,TRA,1,762
2011,NUTS,2010,TRB,1,4648
2011,NUTS,2010,TRC,1,8415
2011,NUTS,2010,UKC,1,9397
2011,NUTS,2010,UKD,1,6278
2011,NUTS,2010,UKE,1,6860
2011,NUTS,2010,UKF,1,5684
2011,NUTS,2010,UKG,1,4680
2011,NUTS,2010,UKH,1,3530
2011,NUTS,2010,UKI,1,7584
2011,NUTS,2010,UKJ,1,6680
2011,NUTS,2010,UKK,1,6500
2011,NUTS,2010,UKL,1,6890
2011,NUTS,2010,UKM,1,4880
2011,NUTS,2010,UKN,1,4438
2011,NUTS,2010,AT11,2,2056
2011,NUTS,2010,AT12,2,4215
2011,NUTS,2010,AT13,2,5341
2011,NUTS,2010,AT21,2,8518
2011,NUTS,2010,AT22,2,6772
2011,NUTS,2010,AT31,2,5114
2011,NUTS,2010,AT32,2,1778
2011,NUTS,2010,AT33,2,2452
2011,NUTS,2010,AT34,2,4373
2011,NUTS,2010,BE10,2,6789
2011,NUTS,2010,BE21,2,834
2011,NUTS,2010,BE22,2,2297
2011,NUTS,2010,BE23,2,8634
2011,NUTS,2010,BE24,2,3363
2011,NUTS,2010,BE25,2,1160
2011,NUTS,2010,BE31,2,6670
2011,NUTS,2010,BE32,2,8509
2011,NUTS,2010,BE33,2,8156
2011,NUTS,2010,BE34,2,6395
2011,NUTS,2010,BE35,2,6822
2011,NUTS,2010,BG31,2,5532
2011,NUTS,2010,BG32,2,3931
2011,NUTS,2010,BG33,2,5316
2011,NUTS,2010,BG34,2,4676
2011,NUTS,2010,BG41,2,1322
2011,NUTS,2010,BG42,2,6844
2011,NUTS,2010,CH01,2,6186
2011,NUTS,2010,CH02,2,4458
2011,NUTS,2010,CH03,2,7557
2011,NUTS,2010,CH04,2,9025
2011,NUTS,2010,CH05,2,592
2011,NUTS,2010,CH06,2,7768
2011,NUTS,2010,CH07,2,2264
2011,NUTS,2010,CY00,2,2581
2011,NUTS,2010,CZ01,2,194
2011,NUTS,2010,CZ02,2,4357
2011,NUTS,2010,CZ03,2,9395
2011,NUTS,2010,CZ04,2,6469
2011,NUTS,2010,CZ05,2,2498
2011,NUTS,2010,CZ06,2,6989
2011,NUTS,2010,CZ07,2,9567
2011,NUTS,2010,CZ08,2,2857
2011,NUTS,2010,DE11,2,6776
2011,NUTS,2010,DE12,2,457
2011,NUTS,2010,DE13,2,6655
2011,NUTS,2010,DE14,2,4386
2011,NUTS,2010,DE21,2,6434
2011,NUTS,2010,DE22,2,3297
2011,NUTS,2010,DE23,2,8122
2011,NUTS,2010,DE24,2,4335
2011,NUTS,2010,DE25,2,7069
2011,NUTS,2010,DE26,2,2541
2011,NUTS,2010,DE27,2,2172
2011,NUTS,2010,DE30,2,8105
2011,NUTS,2010,DE40,2,7620
2011,NUTS,2010,DE50,2,7646
2011,NUTS,2010,DE60,2,7916
2011,NUTS,2010,DE71,2,6104
2011,NUTS,2010,DE72,2,4910
2011,NUTS,2010,DE73,2,8124
2011,NUTS,2010,DE80,2,977
2011,NUTS,2010,DE91,2,9908
2011,NUTS,2010,DE92,2,3673
2011,NUTS,2010,DE93,2,2754
2011,NUTS,2010,DE94,2,9169
2011,NUTS,2010,DEA1,2,7060
2011,NUTS,2010,DEA2,2,8680
2011,NUTS,2010,DEA3,2,7959
2011,NUTS,2010,DEA4,2,6272
2011,NUTS,2010,DEA5,2,9226
2011,NUTS,2010,DEB1,2,5976
2011,NUTS,2010,DEB2,2,3467
2011,NUTS,2010,DEB3,2,2047
2011,NUTS,2010,DEC0,2,1165
2011,NUTS,2010,DED2,2,6524
2011,NUTS,2010,DED4,2,2511
2011,NUTS,2010,DED5,2,7753
2011,NUTS,2010,DEE0,2,1622
2011,NUTS,2010,DEF0,2,8561
2011,NUTS,2010,DEG0,2,6350
2011,NUTS,2010,DK01,2,7547
2011,NUTS,2010,DK02,2,4867
2011,NUTS,2010,DK03,2,2804
2011,NUTS,2010,DK04,2,7585
2011,NUTS,2010,DK05,2,7004
2011,NUTS,2010,EE00,2,86
2011,NUTS,2010,EL11,2,3366
2011,NUTS,2010,EL12,2,9373
2011,NUTS,2010,EL13,2,6286
2011,NUTS,2010,EL14,2,6115
2011,NUTS,2010,EL21,2,1369
2011,NUTS,2010,EL22,2,6543
2011,NUTS,2010,EL23,2,8745
2011,NUTS,2010,EL24,2,3838
2011,NUTS,2010,EL25,2,2280
2011,NUTS,2010,EL30,2,2027
2011,NUTS,2010,EL41,2,3011
2011,NUTS,2010,EL42,2,7254
2011,NUTS,2010,EL43,2,1584
2011,NUTS,2010,ES11,2,3821
2011,NUTS,2010,ES12,2,6932
2011,NUTS,2010,ES13,2,4618
2011,NUTS,2010,ES21,2,4567
2011,NUTS,2010,ES22,2,3628
2011,NUTS,2010,ES23,2,8121
2011,NUTS,2010,ES24,2,7826
2011,NUTS,2010,ES30,2,783
2011,NUTS,2010,ES41,2,1485
2011,NUTS,2010,ES42,2,4380
2011,NUTS,2010,ES43,2,5068
2011,NUTS,2010,ES51,2,9633
2011,NUTS,2010,ES52,2,9794
2011,NUTS,2010,ES53,2,7917
2011,NUTS,2010,ES61,2,2101
2011,NUTS,2010,ES62,2,1926
2011,NUTS,2010,ES63,2,6667
2011,NUTS,2010,ES64,2,7672
2011,NUTS,2010,ES70,2,9324
2011,NUTS,2010,FI19,2,1527
2011,NUTS,2010,FI1B,2,9634
2011,NUTS,2010,FI1C,2,7287
2011,NUTS,2010,FI1D,2,1471
2011,NUTS,2010,FI20,2,1346
2011,NUTS,2010,FR10,2,4596
2011,NUTS,2010,FR21,2,1747
2011,NUTS,2010,FR22,2,1527
2011,NUTS,2010,FR23,2,4120
2011,NUTS,2010,FR24,2,9795
2011,NUTS,2010,FR25,2,6211
2011,NUTS,2010,FR26,2,7089
2011,NUTS,2010,FR30,2,8322
2011,NUTS,2010,FR41,2,2855
2011,NUTS,2010,FR42,2,3113
2011,NUTS,2010,FR43,2,6853
2011,NUTS,2010,FR51,2,5237
2011,NUTS,2010,FR52,2,2599
2011,NUTS,2010,FR53,2,8639
2011,NUTS,2010,FR61,2,3653
2011,NUTS,2010,FR62,2,9720
2011,NUTS,2010,FR63,2,3704
2011,NUTS,2010,FR71,2,3656
2011,NUTS,2010,FR72,2,318
2011,NUTS,2010,FR81,2,5897
2011,NUTS,2010,FR82,2,8644
2011,NUTS,2010,FR83,2,6080
2011,NUTS,2010,FR91,2,9556
2011,NUTS,2010,FR92,2,2319
2011,NUTS,2010,FR93,2,2228
2011,NUTS,2010,FR94,2,7071
2011,NUTS,2010,HR03,2,4502
2011,NUTS,2010,HR04,2,3504
2011,NUTS,2010,HU10,2,9703
2011,NUTS,2010,HU21,2,127
2011,NUTS,2010,HU22,2,2741
2011,NUTS,2010,HU23,2,1851
2011,NUTS,2010,HU31,2,7656
2011,NUTS,2010,HU32,2,2222
2011,NUTS,2010,HU33,2,9732
2011,NUTS,2010,IE01,2,196
2011,NUTS,2010,IE02,2,9467
2011,NUTS,2010,IS00,2,9255
2011,NUTS,2010,ITC1,2,9167
2011,NUTS,2010,ITC2,2,2256
2011,NUTS,2010,ITC3,2,9421
2011,NUTS,2010,ITC4,2,8573
2011,NUTS,2010,ITF1,2,2499
2011,NUTS,2010,ITF2,2,808
2011,NUTS,2010,ITF3,2,685
2011,NUTS,2010,ITF4,2,9614
2011,NUTS,2010,ITF5,2,4195
2011,NUTS,2010,ITF6,2,1562
2011,NUTS,2010,ITG1,2,9145
2011,NUTS,2010,ITG2,2,8172
2011,NUTS,2010,ITH1,2,9018
2011,NUTS,2010,ITH2,2,9085
2011,NUTS,2010,ITH3,2,9017
2011,NUTS,2010,ITH4,2,4426
2011,NUTS,2010,ITH5,2,3640
2011,NUTS,2010,ITI1,2,4391
2011,NUTS,2010,ITI2,2,1335
2011,NUTS,2010,ITI3,2,699
2011,NUTS,2010,ITI4,2,414
2011,NUTS,2010,LI00,2,3278
2011,NUTS,2010,LT00,2,9043
2011,NUTS,2010,LU00,2,9078
2011,NUTS,2010,LV00,2,5650
2011,NUTS,2010,ME00,2,10000
2011,NUTS,2010,MK00,2,5884
2011,NUTS,2010,MT00,2,8565
2011,NUTS,2010,NL11,2,2562
2011,NUTS,2010,NL12,2,182
2011,NUTS,2010,NL13,2,9124
2011,NUTS,2010,NL21,2,6734
2011,NUTS,2010,NL22,2,9243
2011,NUTS,2010,NL23,2,2742
2011,NUTS,2010,NL31,2,8911
2011,NUTS,2010,NL32,2,10
2011,NUTS,2010,NL33,2,8620
2011,NUTS,2010,NL34,2,5051
2011,NUTS,2010,NL41,2,9702
2011,NUTS,2010,NL42,2,9411
2011,NUTS,2010,NO01,2,2680
2011,NUTS,2010,NO02,2,5730
2011,NUTS,2010,NO03,2,9227
2011,NUTS,2010,NO04,2,7211
2011,NUTS,2010,NO05,2,6498
2011,NUTS,2010,NO06,2,6520
2011,NUTS,2010,NO07,2,96
2011,NUTS,2010,PL11,2,9832
2011,NUTS,2010,PL12,2,4397
2011,NUTS,2010,PL21,2,8101
2011,NUTS,2010,PL22,2,969
2011,NUTS,2010,PL31,2,489
2011,NUTS,2010,PL32,2,9438
2011,NUTS,2010,PL33,2,732
2011,NUTS,2010,PL34,2,5597
2011,NUTS,2010,PL41,2,8283
2011,NUTS,2010,PL42,2,1997
2011,NUTS,2010,PL43,2,9727
2011,NUTS,2010,PL51,2,7266
2011,NUTS,2010,PL52,2,434
2011,NUTS,2010,PL61,2,9313
2011,NUTS,2010,PL62,2,2784
2011,NUTS,2010,PL63,2,8146
2011,NUTS,2010,PT11,2,6180
2011,NUTS,2010,PT15,2,7163
2011,NUTS,2010,PT16,2,2049
2011,NUTS,2010,PT17,2,4132
2011,NUTS,2010,PT18,2,3113
2011,NUTS,2010,PT20,2,3414
2011,NUTS,2010,PT30,2,4411
2011,NUTS,2010,RO11,2,875
