year,region_type,region_year_spec,region_id,region_level,nidah
2010,NUTS,2010,UKD42,3,6857
2010,NUTS,2010,UKD43,3,9906
2010,NUTS,2010,UKD61,3,720
2010,NUTS,2010,UKD62,3,159
2010,NUTS,2010,UKD63,3,6225
2010,NUTS,2010,UKD71,3,446
2010,NUTS,2010,UKD72,3,7807
2010,NUTS,2010,UKD73,3,274
2010,NUTS,2010,UKD74,3,8671
2010,NUTS,2010,UKE11,3,1952
2010,NUTS,2010,UKE12,3,7635
2010,NUTS,2010,UKE13,3,1465
2010,NUTS,2010,UKE21,3,2243
2010,NUTS,2010,UKE22,3,2135
2010,NUTS,2010,UKE31,3,6253
2010,NUTS,2010,UKE32,3,7205
2010,NUTS,2010,UKE41,3,6385
2010,NUTS,2010,UKE42,3,2473
2010,NUTS,2010,UKE44,3,8853
2010,NUTS,2010,UKE45,3,7069
2010,NUTS,2010,UKF11,3,576
2010,NUTS,2010,UKF12,3,785
2010,NUTS,2010,UKF13,3,1876
2010,NUTS,2010,UKF14,3,2795
2010,NUTS,2010,UKF15,3,7666
2010,NUTS,2010,UKF16,3,5551
2010,NUTS,2010,UKF21,3,4587
2010,NUTS,2010,UKF22,3,2090
2010,NUTS,2010,UKF24,3,1202
2010,NUTS,2010,UKF25,3,5557
2010,NUTS,2010,UKF30,3,9048
2010,NUTS,2010,UKG11,3,8877
2010,NUTS,2010,UKG12,3,6767
2010,NUTS,2010,UKG13,3,7598
2010,NUTS,2010,UKG21,3,6262
2010,NUTS,2010,UKG22,3,2843
2010,NUTS,2010,UKG23,3,8249
2010,NUTS,2010,UKG24,3,3360
2010,NUTS,2010,UKG31,3,1256
2010,NUTS,2010,UKG32,3,8975
2010,NUTS,2010,UKG33,3,2640
2010,NUTS,2010,UKG36,3,8353
2010,NUTS,2010,UKG37,3,4439
2010,NUTS,2010,UKG38,3,556
2010,NUTS,2010,UKG39,3,6622
2010,NUTS,2010,UKH11,3,3804
2010,NUTS,2010,UKH12,3,9089
2010,NUTS,2010,UKH13,3,4115
2010,NUTS,2010,UKH14,3,3216
2010,NUTS,2010,UKH21,3,2781
2010,NUTS,2010,UKH23,3,2046
2010,NUTS,2010,UKH24,3,4946
2010,NUTS,2010,UKH25,3,1515
2010,NUTS,2010,UKH31,3,9666
2010,NUTS,2010,UKH32,3,2297
2010,NUTS,2010,UKH33,3,5734
2010,NUTS,2010,UKI11,3,4653
2010,NUTS,2010,UKI12,3,5374
2010,NUTS,2010,UKI21,3,3772
2010,NUTS,2010,UKI22,3,6906
2010,NUTS,2010,UKI23,3,1543
2010,NUTS,2010,UKJ11,3,1023
2010,NUTS,2010,UKJ12,3,3517
2010,NUTS,2010,UKJ13,3,3858
2010,NUTS,2010,UKJ14,3,8007
2010,NUTS,2010,UKJ21,3,6530
2010,NUTS,2010,UKJ22,3,6522
2010,NUTS,2010,UKJ23,3,7728
2010,NUTS,2010,UKJ24,3,7648
2010,NUTS,2010,UKJ31,3,733
2010,NUTS,2010,UKJ32,3,5383
2010,NUTS,2010,UKJ33,3,4527
2010,NUTS,2010,UKJ34,3,9438
2010,NUTS,2010,UKJ41,3,6576
2010,NUTS,2010,UKJ42,3,7953
2010,NUTS,2010,UKK11,3,8332
2010,NUTS,2010,UKK12,3,146
2010,NUTS,2010,UKK13,3,9336
2010,NUTS,2010,UKK14,3,1479
2010,NUTS,2010,UKK15,3,8457
2010,NUTS,2010,UKK21,3,3774
2010,NUTS,2010,UKK22,3,8497
2010,NUTS,2010,UKK23,3,6193
2010,NUTS,2010,UKK30,3,4564
2010,NUTS,2010,UKK41,3,5076
2010,NUTS,2010,UKK42,3,3647
2010,NUTS,2010,UKK43,3,1631
2010,NUTS,2010,UKL11,3,4699
2010,NUTS,2010,UKL12,3,8523
2010,NUTS,2010,UKL13,3,5916
2010,NUTS,2010,UKL14,3,4658
2010,NUTS,2010,UKL15,3,5369
2010,NUTS,2010,UKL16,3,2368
2010,NUTS,2010,UKL17,3,6171
2010,NUTS,2010,UKL18,3,3990
2010,NUTS,2010,UKL21,3,114
2010,NUTS,2010,UKL22,3,1424
2010,NUTS,2010,UKL23,3,2886
2010,NUTS,2010,UKL24,3,4693
2010,NUTS,2010,UKM21,3,2621
2010,NUTS,2010,UKM22,3,1247
2010,NUTS,2010,UKM23,3,6933
2010,NUTS,2010,UKM24,3,9885
2010,NUTS,2010,UKM25,3,2870
2010,NUTS,2010,UKM26,3,6760
2010,NUTS,2010,UKM27,3,9741
2010,NUTS,2010,UKM28,3,5554
2010,NUTS,2010,UKM31,3,4196
2010,NUTS,2010,UKM32,3,305
2010,NUTS,2010,UKM33,3,6915
2010,NUTS,2010,UKM34,3,7793
2010,NUTS,2010,UKM35,3,8752
2010,NUTS,2010,UKM36,3,2639
2010,NUTS,2010,UKM37,3,525
2010,NUTS,2010,UKM38,3,8565
2010,NUTS,2010,UKM50,3,956
2010,NUTS,2010,UKM61,3,4216
2010,NUTS,2010,UKM62,3,8010
2010,NUTS,2010,UKM63,3,3437
2010,NUTS,2010,UKM64,3,4700
2010,NUTS,2010,UKM65,3,9351
2010,NUTS,2010,UKM66,3,3505
2010,NUTS,2010,UKN01,3,2105
2010,NUTS,2010,UKN02,3,7748
2010,NUTS,2010,UKN03,3,787
2010,NUTS,2010,UKN04,3,1268
2010,NUTS,2010,UKN05,3,2750
2011,NUTS,2010,AT,0,6949
2011,NUTS,2010,BE,0,7463
2011,NUTS,2010,BG,0,1783
2011,NUTS,2010,CH,0,4748
2011,NUTS,2010,CY,0,217
2011,NUTS,2010,CZ,0,874
2011,NUTS,2010,DE,0,1867
2011,NUTS,2010,DK,0,8918
2011,NUTS,2010,EE,0,2876
2011,NUTS,2010,EL,0,6742
2011,NUTS,2010,ES,0,4882
2011,NUTS,2010,FI,0,750
2011,NUTS,2010,FR,0,214
2011,NUTS,2010,HR,0,4743
2011,NUTS,2010,HU,0,6498
2011,NUTS,2010,IE,0,256
2011,NUTS,2010,IS,0,4043
2011,NUTS,2010,IT,0,2513
2011,NUTS,2010,LI,0,5298
2011,NUTS,2010,LT,0,8352
2011,NUTS,2010,LU,0,5196
2011,NUTS,2010,LV,0,2030
2011,NUTS,2010,ME,0,3953
2011,NUTS,2010,MK,0,9746
2011,NUTS,2010,MT,0,3398
2011,NUTS,2010,NL,0,898
2011,NUTS,2010,NO,0,6945
2011,NUTS,2010,PL,0,8822
2011,NUTS,2010,PT,0,5249
2011,NUTS,2010,RO,0,8258
2011,NUTS,2010,SE,0,6696
2011,NUTS,2010,SI,0,7144
2011,NUTS,2010,SK,0,2849
2011,NUTS,2010,TR,0,5007
2011,NUTS,2010,UK,0,4209
2011,NUTS,2010,AT1,1,6376
2011,NUTS,2010,AT2,1,7427
2011,NUTS,2010,AT3,1,4162
2011,NUTS,2010,BE1,1,1799
2011,NUTS,2010,BE2,1,1524
2011,NUTS,2010,BE3,1,7724
2011,NUTS,2010,BG3,1,6797
2011,NUTS,2010,BG4,1,7860
2011,NUTS,2010,CH0,1,6261
2011,NUTS,2010,CY0,1,1222
2011,NUTS,2010,CZ0,1,723
2011,NUTS,2010,DE1,1,9969
2011,NUTS,2010,DE2,1,2063
2011,NUTS,2010,DE3,1,6489
2011,NUTS,2010,DE4,1,776
2011,NUTS,2010,DE5,1,6673
2011,NUTS,2010,DE6,1,6092
2011,NUTS,2010,DE7,1,7156
2011,NUTS,2010,DE8,1,2472
2011,NUTS,2010,DE9,1,4155
2011,NUTS,2010,DEA,1,3224
2011,NUTS,2010,DEB,1,1767
2011,NUTS,2010,DEC,1,4397
2011,NUTS,2010,DED,1,6307
2011,NUTS,2010,DEE,1,4116
2011,NUTS,2010,DEF,1,3142
2011,NUTS,2010,DEG,1,4246
2011,NUTS,2010,DK0,1,9048
2011,NUTS,2010,EE0,1,8427
2011,NUTS,2010,EL1,1,5290
2011,NUTS,2010,EL2,1,4820
2011,NUTS,2010,EL3,1,9150
2011,NUTS,2010,EL4,1,2636
2011,NUTS,2010,ES1,1,3737
2011,NUTS,2010,ES2,1,3945
2011,NUTS,2010,ES3,1,9814
2011,NUTS,2010,ES4,1,5376
2011,NUTS,2010,ES5,1,6777
2011,NUTS,2010,ES6,1,2781
2011,NUTS,2010,ES7,1,2342
2011,NUTS,2010,FI1,1,6035
2011,NUTS,2010,FI2,1,8168
2011,NUTS,2010,FR1,1,3748
2011,NUTS,2010,FR2,1,5240
2011,NUTS,2010,FR3,1,2758
2011,NUTS,2010,FR4,1,1600
2011,NUTS,2010,FR5,1,8331
2011,NUTS,2010,FR6,1,7625
2011,NUTS,2010,FR7,1,937
2011,NUTS,2010,FR8,1,4487
2011,NUTS,2010,FR9,1,1640
2011,NUTS,2010,HR0,1,3651
2011,NUTS,2010,HU1,1,4391
2011,NUTS,2010,HU2,1,4636
2011,NUTS,2010,HU3,1,3644
2011,NUTS,2010,IE0,1,3707
2011,NUTS,2010,IS0,1,6348
2011,NUTS,2010,ITC,1,8455
2011,NUTS,2010,ITF,1,2501
2011,NUTS,2010,ITG,1,5171
2011,NUTS,2010,ITH,1,6308
2011,NUTS,2010,ITI,1,726
2011,NUTS,2010,LI0,1,997
2011,NUTS,2010,LT0,1,1553
2011,NUTS,2010,LU0,1,9815
2011,NUTS,2010,LV0,1,4661
2011,NUTS,2010,ME0,1,8769
2011,NUTS,2010,MK0,1,9472
2011,NUTS,2010,MT0,1,2183
2011,NUTS,2010,NL1,1,9613
2011,NUTS,2010,NL2,1,5106
2011,NUTS,2010,NL3,1,1148
2011,NUTS,2010,NL4,1,300
2011,NUTS,2010,NO0,1,8986
2011,NUTS,2010,N_A,1,3504
2011,NUTS,2010,PL1,1,9683
2011,NUTS,2010,PL2,1,415
2011,NUTS,2010,PL3,1,4253
2011,NUTS,2010,PL4,1,5621
2011,NUTS,2010,PL5,1,769
2011,NUTS,2010,PL6,1,3623
2011,NUTS,2010,PT1,1,4519
2011,NUTS,2010,PT2,1,2345
2011,NUTS,2010,PT3,1,4720
2011,NUTS,2010,RO1,1,5318
2011,NUTS,2010,RO2,1,8930
2011,NUTS,2010,RO3,1,3580
2011,NUTS,2010,RO4,1,1117
2011,NUTS,2010,SE1,1,9543
2011,NUTS,2010,SE2,1,7280
2011,NUTS,2010,SE3,1,5961
2011,NUTS,2010,SI0,1,1983
2011,NUTS,2010,SK0,1,983
2011,NUTS,2010,TR1,1,5247
2011,NUTS,2010,TR2,1,1232
2011,NUTS,2010,TR3,1,3813
2011,NUTS,2010,TR4,1,6439
2011,NUTS,2010,TR5,1,4159
2011,NUTS,2010,TR6,1,4223
2011,NUTS,2010,TR7,1,5874
2011,NUTS,2010,TR8,1,2186
2011,NUTS,2010,TR9,1,7422
2011,NUTS,2010,TRA,1,1724
2011,NUTS,2010,TRB,1,9560
2011,NUTS,2010,TRC,1,5497
2011,NUTS,2010,UKC,1,2943
2011,NUTS,2010,UKD,1,8601
2011,NUTS,2010,UKE,1,3043
2011,NUTS,2010,UKF,1,7261
2011,NUTS,2010,UKG,1,7375
2011,NUTS,2010,UKH,1,2331
2011,NUTS,2010,UKI,1,3400
2011,NUTS,2010,UKJ,1,8194
2011,NUTS,2010,UKK,1,5621
2011,NUTS,2010,UKL,1,4351
2011,NUTS,2010,UKM,1,769
2011,NUTS,2010,UKN,1,9751
2011,NUTS,2010,AT11,2,9954
2011,NUTS,2010,AT12,2,5845
2011,NUTS,2010,AT13,2,4715
2011,NUTS,2010,AT21,2,3654
2011,NUTS,2010,AT22,2,1473
2011,NUTS,2010,AT31,2,6205
2011,NUTS,2010,AT32,2,418
2011,NUTS,2010,AT33,2,3806
2011,NUTS,2010,AT34,2,7376
2011,NUTS,2010,BE10,2,6453
2011,NUTS,2010,BE21,2,6955
2011,NUTS,2010,BE22,2,9441
2011,NUTS,2010,BE23,2,9795
2011,NUTS,2010,BE24,2,7738
2011,NUTS,2010,BE25,2,8125
2011,NUTS,2010,BE31,2,1116
2011,NUTS,2010,BE32,2,7708
2011,NUTS,2010,BE33,2,4640
2011,NUTS,2010,BE34,2,7122
2011,NUTS,2010,BE35,2,529
2011,NUTS,2010,BG31,2,6780
2011,NUTS,2010,BG32,2,8864
2011,NUTS,2010,BG33,2,4217
2011,NUTS,2010,BG34,2,1594
2011,NUTS,2010,BG41,2,9159
2011,NUTS,2010,BG42,2,5897
2011,NUTS,2010,CH01,2,8418
2011,NUTS,2010,CH02,2,5576
2011,NUTS,2010,CH03,2,9469
2011,NUTS,2010,CH04,2,3649
2011,NUTS,2010,CH05,2,4779
2011,NUTS,2010,CH06,2,3176
2011,NUTS,2010,CH07,2,9552
2011,NUTS,2010,CY00,2,7262
2011,NUTS,2010,CZ01,2,9210
2011,NUTS,2010,CZ02,2,8454
2011,NUTS,2010,CZ03,2,4949
2011,NUTS,2010,CZ04,2,7996
2011,NUTS,2010,CZ05,2,1672
2011,NUTS,2010,CZ06,2,4348
2011,NUTS,2010,CZ07,2,8216
2011,NUTS,2010,CZ08,2,2369
2011,NUTS,2010,DE11,2,9725
2011,NUTS,2010,DE12,2,1438
2011,NUTS,2010,DE13,2,7734
2011,NUTS,2010,DE14,2,558
2011,NUTS,2010,DE21,2,2009
2011,NUTS,2010,DE22,2,8617
2011,NUTS,2010,DE23,2,6109
2011,NUTS,2010,DE24,2,4248
2011,NUTS,2010,DE25,2,7874
2011,NUTS,2010,DE26,2,6020
2011,NUTS,2010,DE27,2,6677
2011,NUTS,2010,DE30,2,7349
2011,NUTS,2010,DE40,2,8998
2011,NUTS,2010,DE50,2,9722
2011,NUTS,2010,DE60,2,999
2011,NUTS,2010,DE71,2,4232
2011,NUTS,2010,DE72,2,9763
2011,NUTS,2010,DE73,2,2424
2011,NUTS,2010,DE80,2,4484
2011,NUTS,2010,DE91,2,4409
2011,NUTS,2010,DE92,2,4964
2011,NUTS,2010,DE93,2,2128
2011,NUTS,2010,DE94,2,7476
2011,NUTS,2010,DEA1,2,2323
2011,NUTS,2010,DEA2,2,3317
2011,NUTS,2010,DEA3,2,6225
2011,NUTS,2010,DEA4,2,5239
2011,NUTS,2010,DEA5,2,7910
2011,NUTS,2010,DEB1,2,7072
2011,NUTS,2010,DEB2,2,9661
2011,NUTS,2010,DEB3,2,5247
2011,NUTS,2010,DEC0,2,4638
2011,NUTS,2010,DED2,2,6939
2011,NUTS,2010,DED4,2,4418
2011,NUTS,2010,DED5,2,8344
2011,NUTS,2010,DEE0,2,6148
2011,NUTS,2010,DEF0,2,1736
2011,NUTS,2010,DEG0,2,9293
2011,NUTS,2010,DK01,2,265
2011,NUTS,2010,DK02,2,4104
2011,NUTS,2010,DK03,2,3998
2011,NUTS,2010,DK04,2,5553
2011,NUTS,2010,DK05,2,3810
2011,NUTS,2010,EE00,2,3341
2011,NUTS,2010,EL11,2,7551
2011,NUTS,2010,EL12,2,46
2011,NUTS,2010,EL13,2,4819
2011,NUTS,2010,EL14,2,4946
2011,NUTS,2010,EL21,2,7550
2011,NUTS,2010,EL22,2,9954
2011,NUTS,2010,EL23,2,8135
2011,NUTS,2010,EL24,2,9125
2011,NUTS,2010,EL25,2,9621
2011,NUTS,2010,EL30,2,8088
2011,NUTS,2010,EL41,2,6857
2011,NUTS,2010,EL42,2,74
2011,NUTS,2010,EL43,2,7200
2011,NUTS,2010,ES11,2,1474
2011,NUTS,2010,ES12,2,647
2011,NUTS,2010,ES13,2,1953
2011,NUTS,2010,ES21,2,3491
2011,NUTS,2010,ES22,2,4995
2011,NUTS,2010,ES23,2,6676
2011,NUTS,2010,ES24,2,5266
2011,NUTS,2010,ES30,2,6500
2011,NUTS,2010,ES41,2,9618
2011,NUTS,2010,ES42,2,1260
2011,NUTS,2010,ES43,2,2838
2011,NUTS,2010,ES51,2,9346
2011,NUTS,2010,ES52,2,8353
2011,NUTS,2010,ES53,2,8780
2011,NUTS,2010,ES61,2,4700
2011,NUTS,2010,ES62,2,597
2011,NUTS,2010,ES63,2,2426
2011,NUTS,2010,ES64,2,9043
2011,NUTS,2010,ES70,2,2424
2011,NUTS,2010,FI19,2,4038
2011,NUTS,2010,FI1B,2,2971
2011,NUTS,2010,FI1C,2,8478
2011,NUTS,2010,FI1D,2,1920
2011,NUTS,2010,FI20,2,2703
2011,NUTS,2010,FR10,2,3292
2011,NUTS,2010,FR21,2,7714
2011,NUTS,2010,FR22,2,7569
2011,NUTS,2010,FR23,2,1698
2011,NUTS,2010,FR24,2,8664
2011,NUTS,2010,FR25,2,2239
2011,NUTS,2010,FR26,2,7745
2011,NUTS,2010,FR30,2,1278
2011,NUTS,2010,FR41,2,8144
2011,NUTS,2010,FR42,2,650
2011,NUTS,2010,FR43,2,6092
2011,NUTS,2010,FR51,2,9559
2011,NUTS,2010,FR52,2,9967
2011,NUTS,2010,FR53,2,9257
2011,NUTS,2010,FR61,2,9988
2011,NUTS,2010,FR62,2,9514
2011,NUTS,2010,FR63,2,6947
2011,NUTS,2010,FR71,2,2746
2011,NUTS,2010,FR72,2,6462
2011,NUTS,2010,FR81,2,8531
2011,NUTS,2010,FR82,2,5135
2011,NUTS,2010,FR83,2,7389
2011,NUTS,2010,FR91,2,9019
2011,NUTS,2010,FR92,2,7549
2011,NUTS,2010,FR93,2,7848
2011,NUTS,2010,FR94,2,4824
2011,NUTS,2010,HR03,2,9241
2011,NUTS,2010,HR04,2,4730
2011,NUTS,2010,HU10,2,3457
2011,NUTS,2010,HU21,2,1041
2011,NUTS,2010,HU22,2,8464
2011,NUTS,2010,HU23,2,8322
2011,NUTS,2010,HU31,2,251
2011,NUTS,2010,HU32,2,7652
2011,NUTS,2010,HU33,2,4979
2011,NUTS,2010,IE01,2,8195
2011,NUTS,2010,IE02,2,4967
2011,NUTS,2010,IS00,2,8544
2011,NUTS,2010,ITC1,2,9758
2011,NUTS,2010,ITC2,2,6318
2011,NUTS,2010,ITC3,2,7183
2011,NUTS,2010,ITC4,2,8966
2011,NUTS,2010,ITF1,2,6938
2011,NUTS,2010,ITF2,2,1145
2011,NUTS,2010,ITF3,2,6288
2011,NUTS,2010,ITF4,2,9671
2011,NUTS,2010,ITF5,2,2893
2011,NUTS,2010,ITF6,2,7997
2011,NUTS,2010,ITG1,2,4177
2011,NUTS,2010,ITG2,2,9524
2011,NUTS,2010,ITH1,2,1155
2011,NUTS,2010,ITH2,2,7495
2011,NUTS,2010,ITH3,2,8294
2011,NUTS,2010,ITH4,2,271
2011,NUTS,2010,ITH5,2,8715
2011,NUTS,2010,ITI1,2,3233
2011,NUTS,2010,ITI2,2,2696
2011,NUTS,2010,ITI3,2,2402
2011,NUTS,2010,ITI4,2,251
2011,NUTS,2010,LI00,2,8792
2011,NUTS,2010,LT00,2,8538
2011,NUTS,2010,LU00,2,8851
2011,NUTS,2010,LV00,2,7580
2011,NUTS,2010,ME00,2,2558
2011,NUTS,2010,MK00,2,4580
2011,NUTS,2010,MT00,2,4888
2011,NUTS,2010,NL11,2,8805
2011,NUTS,2010,NL12,2,2694
2011,NUTS,2010,NL13,2,8254
2011,NUTS,2010,NL21,2,3648
2011,NUTS,2010,NL22,2,1939
2011,NUTS,2010,NL23,2,2035
2011,NUTS,2010,NL31,2,3719
2011,NUTS,2010,NL32,2,3869
2011,NUTS,2010,NL33,2,5033
2011,NUTS,2010,NL34,2,4849
2011,NUTS,2010,NL41,2,7712
2011,NUTS,2010,NL42,2,3021
2011,NUTS,2010,NO01,2,2797
2011,NUTS,2010,NO02,2,4800
2011,NUTS,2010,NO03,2,2004
2011,NUTS,2010,NO04,2,3840
2011,NUTS,2010,NO05,2,1623
2011,NUTS,2010,NO06,2,6858
2011,NUTS,2010,NO07,2,3893
2011,NUTS,2010,PL11,2,1322
2011,NUTS,2010,PL12,2,6063
2011,NUTS,2010,PL21,2,9522
2011,NUTS,2010,PL22,2,7770
2011,NUTS,2010,PL31,2,2945
2011,NUTS,2010,PL32,2,3770
2011,NUTS,2010,PL33,2,6500
2011,NUTS,2010,PL34,2,8187
2011,NUTS,2010,PL41,2,620
2011,NUTS,2010,PL42,2,8008
2011,NUTS,2010,PL43,2,6634
2011,NUTS,2010,PL51,2,1058
2011,NUTS,2010,PL52,2,8602
2011,NUTS,2010,PL61,2,9815
2011,NUTS,2010,PL62,2,301
2011,NUTS,2010,PL63,2,3098
2011,NUTS,2010,PT11,2,29
2011,NUTS,2010,PT15,2,1269
2011,NUTS,2010,PT16,2,8227
2011,NUTS,2010,PT17,2,5181
2011,NUTS,2010,PT18,2,1360
2011,NUTS,2010,PT20,2,7507
2011,NUTS,2010,PT30,2,1819
2011,NUTS,2010,RO11,2,8452
2011,NUTS,2010,RO12,2,8786
2011,NUTS,2010,RO21,2,5298
2011,NUTS,2010,RO22,2,3764
2011,NUTS,2010,RO31,2,136
2011,NUTS,2010,RO32,2,1957
2011,NUTS,2010,RO41,2,4602
2011,NUTS,2010,RO42,2,9357
2011,NUTS,2010,SE11,2,620
2011,NUTS,2010,SE12,2,735
2011,NUTS,2010,SE21,2,7344
2011,NUTS,2010,SE22,2,5255
2011,NUTS,2010,SE23,2,2389
2011,NUTS,2010,SE31,2,8124
2011,NUTS,2010,SE32,2,5514
2011,NUTS,2010,SE33,2,5601
2011,NUTS,2010,SI01,2,8404
2011,NUTS,2010,SI02,2,1865
2011,NUTS,2010,SK01,2,9655
2011,NUTS,2010,SK02,2,723
2011,NUTS,2010,SK03,2,9788
2011,NUTS,2010,SK04,2,9456
2011,NUTS,2010,TR10,2,6035
2011,NUTS,2010,TR21,2,2746
2011,NUTS,2010,TR22,2,8561
2011,NUTS,2010,TR31,2,8847
2011,NUTS,2010,TR32,2,9072
2011,NUTS,2010,TR33,2,2150
2011,NUTS,2010,TR41,2,268
2011,NUTS,2010,TR42,2,2820
2011,NUTS,2010,TR51,2,3502
2011,NUTS,2010,TR52,2,3015
2011,NUTS,2010,TR61,2,9732
2011,NUTS,2010,TR62,2,478
2011,NUTS,2010,TR63,2,7914
2011,NUTS,2010,TR71,2,5782
2011,NUTS,2010,TR72,2,7640
2011,NUTS,2010,TR81,2,6549
2011,NUTS,2010,TR82,2,6822
2011,NUTS,2010,TR83,2,673
2011,NUTS,2010,TR90,2,2059
2011,NUTS,2010,TRA1,2,4985
2011,NUTS,2010,TRA2,2,8213
2011,NUTS,2010,TRB1,2,9273
2011,NUTS,2010,TRB2,2,7790
2011,NUTS,2010,TRC1,2,249
2011,NUTS,2010,TRC2,2,5224
2011,NUTS,2010,TRC3,2,9924
2011,NUTS,2010,UKC1,2,4712
2011,NUTS,2010,UKC2,2,6832
2011,NUTS,2010,UKD1,2,9467
2011,NUTS,2010,UKD3,2,9679
2011,NUTS,2010,UKD4,2,6772
2011,NUTS,2010,UKD6,2,2241
2011,NUTS,2010,UKD7,2,8557
2011,NUTS,2010,UKE1,2,3050
2011,NUTS,2010,UKE2,2,8092
2011,NUTS,2010,UKE3,2,9552
2011,NUTS,2010,UKE4,2,9890
2011,NUTS,2010,UKF1,2,6491
2011,NUTS,2010,UKF2,2,2939
2011,NUTS,2010,UKF3,2,3398
2011,NUTS,2010,UKG1,2,7090
2011,NUTS,2010,UKG2,2,9137
2011,NUTS,2010,UKG3,2,937
2011,NUTS,2010,UKH1,2,6868
2011,NUTS,2010,UKH2,2,7237
2011,NUTS,2010,UKH3,2,559
2011,NUTS,2010,UKI1,2,3194
2011,NUTS,2010,UKI2,2,6319
2011,NUTS,2010,UKJ1,2,9510
2011,NUTS,2010,UKJ2,2,8410
2011,NUTS,2010,UKJ3,2,7266
2011,NUTS,2010,UKJ4,2,4470
2011,NUTS,2010,UKK1,2,3066
2011,NUTS,2010,UKK2,2,885
2011,NUTS,2010,UKK3,2,4768
2011,NUTS,2010,UKK4,2,4531
2011,NUTS,2010,UKL1,2,5381
2011,NUTS,2010,UKL2,2,8013
2011,NUTS,2010,UKM2,2,7622
2011,NUTS,2010,UKM3,2,3812
2011,NUTS,2010,UKM5,2,9126
2011,NUTS,2010,UKM6,2,6677
2011,NUTS,2010,UKN0,2,8247
2011,NUTS,2010,AT111,3,4388
2011,NUTS,2010,AT112,3,6721
2011,NUTS,2010,AT113,3,3738
2011,NUTS,2010,AT121,3,2186
2011,NUTS,2010,AT122,3,5400
2011,NUTS,2010,AT123,3,2727
2011,NUTS,2010,AT124,3,160
2011,NUTS,2010,AT125,3,583
2011,NUTS,2010,AT126,3,217
2011,NUTS,2010,AT127,3,4697
2011,NUTS,2010,AT130,3,4653
2011,NUTS,2010,AT211,3,4281
2011,NUTS,2010,AT212,3,9307
2011,NUTS,2010,AT213,3,4969
2011,NUTS,2010,AT221,3,4645
2011,NUTS,2010,AT222,3,1597
2011,NUTS,2010,AT223,3,3081
2011,NUTS,2010,AT224,3,2017
2011,NUTS,2010,AT225,3,606
2011,NUTS,2010,AT226,3,9700
2011,NUTS,2010,AT311,3,1009
2011,NUTS,2010,AT312,3,9512
2011,NUTS,2010,AT313,3,5912
2011,NUTS,2010,AT314,3,4102
2011,NUTS,2010,AT315,3,7070
2011,NUTS,2010,AT321,3,1384
2011,NUTS,2010,AT322,3,5486
2011,NUTS,2010,AT323,3,1968
2011,NUTS,2010,AT331,3,6589
2011,NUTS,2010,AT332,3,3397
2011,NUTS,2010,AT333,3,8460
2011,NUTS,2010,AT334,3,9712
2011,NUTS,2010,AT335,3,4213
2011,NUTS,2010,AT341,3,5234
2011,NUTS,2010,AT342,3,106
2011,NUTS,2010,BE100,3,8199
2011,NUTS,2010,BE211,3,299
2011,NUTS,2010,BE212,3,519
2011,NUTS,2010,BE213,3,6916
2011,NUTS,2010,BE221,3,147
2011,NUTS,2010,BE222,3,4325
2011,NUTS,2010,BE223,3,9718
2011,NUTS,2010,BE231,3,5587
2011,NUTS,2010,BE232,3,963
2011,NUTS,2010,BE233,3,9740
2011,NUTS,2010,BE234,3,7068
2011,NUTS,2010,BE235,3,3088
2011,NUTS,2010,BE236,3,7804
2011,NUTS,2010,BE241,3,7769
2011,NUTS,2010,BE242,3,9278
2011,NUTS,2010,BE251,3,1128
2011,NUTS,2010,BE252,3,5258
2011,NUTS,2010,BE253,3,5632
2011,NUTS,2010,BE254,3,5509
2011,NUTS,2010,BE255,3,2363
2011,NUTS,2010,BE256,3,5999
2011,NUTS,2010,BE257,3,3339
2011,NUTS,2010,BE258,3,4769
2011,NUTS,2010,BE310,3,3108
2011,NUTS,2010,BE321,3,3151
2011,NUTS,2010,BE322,3,3475
2011,NUTS,2010,BE323,3,8019
2011,NUTS,2010,BE324,3,797
2011,NUTS,2010,BE325,3,5792
2011,NUTS,2010,BE326,3,9807
2011,NUTS,2010,BE327,3,2683
2011,NUTS,2010,BE331,3,9017
2011,NUTS,2010,BE332,3,1789
2011,NUTS,2010,BE334,3,3312
2011,NUTS,2010,BE335,3,4355
2011,NUTS,2010,BE336,3,9065
2011,NUTS,2010,BE341,3,597
2011,NUTS,2010,BE342,3,4373
2011,NUTS,2010,BE343,3,8150
2011,NUTS,2010,BE344,3,3358
2011,NUTS,2010,BE345,3,3060
2011,NUTS,2010,BE351,3,6024
2011,NUTS,2010,BE352,3,2452
2011,NUTS,2010,BE353,3,230
2011,NUTS,2010,BG311,3,5254
2011,NUTS,2010,BG312,3,5053
2011,NUTS,2010,BG313,3,9724
2011,NUTS,2010,BG314,3,696
2011,NUTS,2010,BG315,3,751
2011,NUTS,2010,BG321,3,91
2011,NUTS,2010,BG322,3,8661
2011,NUTS,2010,BG323,3,8670
2011,NUTS,2010,BG324,3,1426
2011,NUTS,2010,BG325,3,1840
2011,NUTS,2010,BG331,3,4203
2011,NUTS,2010,BG332,3,7411
2011,NUTS,2010,BG333,3,7242
2011,NUTS,2010,BG334,3,4624
2011,NUTS,2010,BG341,3,1501
2011,NUTS,2010,BG342,3,3156
2011,NUTS,2010,BG343,3,1908
2011,NUTS,2010,BG344,3,8719
