year,region_type,region_year_spec,region_id,region_level,jekov
2010,NUTS,2010,PL631,3,294321
2010,NUTS,2010,PL633,3,375900
2010,NUTS,2010,PL634,3,795865
2010,NUTS,2010,PL635,3,9533
2010,NUTS,2010,PT111,3,545388
2010,NUTS,2010,PT112,3,749004
2010,NUTS,2010,PT113,3,579066
2010,NUTS,2010,PT114,3,396108
2010,NUTS,2010,PT115,3,416690
2010,NUTS,2010,PT116,3,20879
2010,NUTS,2010,PT117,3,978080
2010,NUTS,2010,PT118,3,372974
2010,NUTS,2010,PT150,3,851592
2010,NUTS,2010,PT161,3,6619
2010,NUTS,2010,PT162,3,804304
2010,NUTS,2010,PT163,3,571895
2010,NUTS,2010,PT164,3,387004
2010,NUTS,2010,PT165,3,841022
2010,NUTS,2010,PT166,3,250894
2010,NUTS,2010,PT167,3,998852
2010,NUTS,2010,PT168,3,675943
2010,NUTS,2010,PT169,3,783753
2010,NUTS,2010,PT16A,3,938641
2010,NUTS,2010,PT16B,3,396521
2010,NUTS,2010,PT16C,3,118492
2010,NUTS,2010,PT171,3,320292
2010,NUTS,2010,PT172,3,170621
2010,NUTS,2010,PT181,3,230073
2010,NUTS,2010,PT182,3,28161
2010,NUTS,2010,PT183,3,50381
2010,NUTS,2010,PT184,3,364584
2010,NUTS,2010,PT185,3,690460
2010,NUTS,2010,PT200,3,533887
2010,NUTS,2010,PT300,3,985866
2010,NUTS,2010,RO111,3,183430
2010,NUTS,2010,RO112,3,62553
2010,NUTS,2010,RO113,3,921643
2010,NUTS,2010,RO114,3,698165
2010,NUTS,2010,RO115,3,639009
2010,NUTS,2010,RO116,3,814576
2010,NUTS,2010,RO121,3,747982
2010,NUTS,2010,RO122,3,581292
2010,NUTS,2010,RO123,3,185781
2010,NUTS,2010,RO124,3,941285
2010,NUTS,2010,RO125,3,441084
2010,NUTS,2010,RO126,3,504095
2010,NUTS,2010,RO211,3,537554
2010,NUTS,2010,RO212,3,28653
2010,NUTS,2010,RO213,3,540876
2010,NUTS,2010,RO214,3,589630
2010,NUTS,2010,RO215,3,291841
2010,NUTS,2010,RO216,3,745007
2010,NUTS,2010,RO221,3,517447
2010,NUTS,2010,RO222,3,585193
2010,NUTS,2010,RO223,3,253940
2010,NUTS,2010,RO224,3,502994
2010,NUTS,2010,RO225,3,414280
2010,NUTS,2010,RO226,3,782684
2010,NUTS,2010,RO311,3,356141
2010,NUTS,2010,RO312,3,637165
2010,NUTS,2010,RO313,3,13101
2010,NUTS,2010,RO314,3,6446
2010,NUTS,2010,RO315,3,193378
2010,NUTS,2010,RO316,3,605002
2010,NUTS,2010,RO317,3,351656
2010,NUTS,2010,RO321,3,786364
2010,NUTS,2010,RO322,3,768317
2010,NUTS,2010,RO411,3,667084
2010,NUTS,2010,RO412,3,411302
2010,NUTS,2010,RO413,3,873657
2010,NUTS,2010,RO414,3,907782
2010,NUTS,2010,RO415,3,567116
2010,NUTS,2010,RO421,3,323429
2010,NUTS,2010,RO422,3,978729
2010,NUTS,2010,RO423,3,374220
2010,NUTS,2010,RO424,3,75187
2010,NUTS,2010,SE110,3,972790
2010,NUTS,2010,SE121,3,23899
2010,NUTS,2010,SE122,3,310908
2010,NUTS,2010,SE123,3,481759
2010,NUTS,2010,SE124,3,790567
2010,NUTS,2010,SE125,3,822154
2010,NUTS,2010,SE211,3,949165
2010,NUTS,2010,SE212,3,139656
2010,NUTS,2010,SE213,3,185065
2010,NUTS,2010,SE214,3,395764
2010,NUTS,2010,SE221,3,34064
2010,NUTS,2010,SE224,3,222207
2010,NUTS,2010,SE231,3,481619
2010,NUTS,2010,SE232,3,808661
2010,NUTS,2010,SE311,3,132270
2010,NUTS,2010,SE312,3,650981
2010,NUTS,2010,SE313,3,182696
2010,NUTS,2010,SE321,3,846058
2010,NUTS,2010,SE322,3,131958
2010,NUTS,2010,SE331,3,314960
2010,NUTS,2010,SE332,3,808254
2010,NUTS,2010,SI011,3,483659
2010,NUTS,2010,SI012,3,657570
2010,NUTS,2010,SI013,3,710359
2010,NUTS,2010,SI014,3,890674
2010,NUTS,2010,SI015,3,81357
2010,NUTS,2010,SI016,3,559339
2010,NUTS,2010,SI017,3,393338
2010,NUTS,2010,SI018,3,334921
2010,NUTS,2010,SI021,3,326168
2010,NUTS,2010,SI022,3,558805
2010,NUTS,2010,SI023,3,199583
2010,NUTS,2010,SI024,3,821323
2010,NUTS,2010,SK010,3,805328
2010,NUTS,2010,SK021,3,237514
2010,NUTS,2010,SK022,3,587301
2010,NUTS,2010,SK023,3,585676
2010,NUTS,2010,SK031,3,139997
2010,NUTS,2010,SK032,3,519079
2010,NUTS,2010,SK041,3,902251
2010,NUTS,2010,SK042,3,650169
2010,NUTS,2010,TR100,3,405946
2010,NUTS,2010,TR211,3,631689
2010,NUTS,2010,TR212,3,702213
2010,NUTS,2010,TR213,3,439524
2010,NUTS,2010,TR221,3,128920
2010,NUTS,2010,TR222,3,739391
2010,NUTS,2010,TR310,3,955798
2010,NUTS,2010,TR321,3,220504
2010,NUTS,2010,TR322,3,594404
2010,NUTS,2010,TR323,3,681952
2010,NUTS,2010,TR331,3,342013
2010,NUTS,2010,TR332,3,159409
2010,NUTS,2010,TR333,3,207330
2010,NUTS,2010,TR334,3,103098
2010,NUTS,2010,TR411,3,122406
2010,NUTS,2010,TR412,3,196965
2010,NUTS,2010,TR413,3,518582
2010,NUTS,2010,TR421,3,98485
2010,NUTS,2010,TR422,3,774980
2010,NUTS,2010,TR423,3,998675
2010,NUTS,2010,TR424,3,203373
2010,NUTS,2010,TR425,3,510057
2010,NUTS,2010,TR510,3,488177
2010,NUTS,2010,TR521,3,66331
2010,NUTS,2010,TR522,3,31275
2010,NUTS,2010,TR611,3,318713
2010,NUTS,2010,TR612,3,872262
2010,NUTS,2010,TR613,3,79006
2010,NUTS,2010,TR621,3,126201
2010,NUTS,2010,TR622,3,568123
2010,NUTS,2010,TR631,3,881759
2010,NUTS,2010,TR632,3,304235
2010,NUTS,2010,TR633,3,787388
2010,NUTS,2010,TR711,3,962229
2010,NUTS,2010,TR712,3,337889
2010,NUTS,2010,TR713,3,183820
2010,NUTS,2010,TR714,3,411771
2010,NUTS,2010,TR715,3,525405
2010,NUTS,2010,TR721,3,441537
2010,NUTS,2010,TR722,3,629716
2010,NUTS,2010,TR723,3,3437
2010,NUTS,2010,TR811,3,134622
2010,NUTS,2010,TR812,3,903730
2010,NUTS,2010,TR813,3,270600
2010,NUTS,2010,TR821,3,525905
2010,NUTS,2010,TR822,3,340131
2010,NUTS,2010,TR823,3,871479
2010,NUTS,2010,TR831,3,424838
2010,NUTS,2010,TR832,3,319172
2010,NUTS,2010,TR833,3,908898
2010,NUTS,2010,TR834,3,726324
2010,NUTS,2010,TR901,3,839334
2010,NUTS,2010,TR902,3,332979
2010,NUTS,2010,TR903,3,38109
2010,NUTS,2010,TR904,3,809169
2010,NUTS,2010,TR905,3,940789
2010,NUTS,2010,TR906,3,803821
2010,NUTS,2010,TRA11,3,118435
2010,NUTS,2010,TRA12,3,370885
2010,NUTS,2010,TRA13,3,293216
2010,NUTS,2010,TRA21,3,982205
2010,NUTS,2010,TRA22,3,869464
2010,NUTS,2010,TRA23,3,503848
2010,NUTS,2010,TRA24,3,783977
2010,NUTS,2010,TRB11,3,324199
2010,NUTS,2010,TRB12,3,106251
2010,NUTS,2010,TRB13,3,953895
2010,NUTS,2010,TRB14,3,128286
2010,NUTS,2010,TRB21,3,848549
2010,NUTS,2010,TRB22,3,366071
2010,NUTS,2010,TRB23,3,127674
2010,NUTS,2010,TRB24,3,948546
2010,NUTS,2010,TRC11,3,935484
2010,NUTS,2010,TRC12,3,66820
2010,NUTS,2010,TRC13,3,274923
2010,NUTS,2010,TRC21,3,425382
2010,NUTS,2010,TRC22,3,915352
2010,NUTS,2010,TRC31,3,905707
2010,NUTS,2010,TRC32,3,598391
2010,NUTS,2010,TRC33,3,750432
2010,NUTS,2010,TRC34,3,527150
2010,NUTS,2010,UKC11,3,876636
2010,NUTS,2010,UKC12,3,959857
2010,NUTS,2010,UKC13,3,785238
2010,NUTS,2010,UKC14,3,129250
2010,NUTS,2010,UKC21,3,149148
2010,NUTS,2010,UKC22,3,302923
2010,NUTS,2010,UKC23,3,170085
2010,NUTS,2010,UKD11,3,254693
2010,NUTS,2010,UKD12,3,363281
2010,NUTS,2010,UKD31,3,17846
2010,NUTS,2010,UKD32,3,609029
2010,NUTS,2010,UKD41,3,914296
2010,NUTS,2010,UKD42,3,875121
2010,NUTS,2010,UKD43,3,676603
2010,NUTS,2010,UKD61,3,737879
2010,NUTS,2010,UKD62,3,923210
2010,NUTS,2010,UKD63,3,916197
2010,NUTS,2010,UKD71,3,285573
2010,NUTS,2010,UKD72,3,854108
2010,NUTS,2010,UKD73,3,5340
2010,NUTS,2010,UKD74,3,951320
2010,NUTS,2010,UKE11,3,858507
2010,NUTS,2010,UKE12,3,859152
2010,NUTS,2010,UKE13,3,570779
2010,NUTS,2010,UKE21,3,667287
2010,NUTS,2010,UKE22,3,606842
2010,NUTS,2010,UKE31,3,804170
2010,NUTS,2010,UKE32,3,337616
2010,NUTS,2010,UKE41,3,230171
2010,NUTS,2010,UKE42,3,11188
2010,NUTS,2010,UKE44,3,919178
2010,NUTS,2010,UKE45,3,700030
2010,NUTS,2010,UKF11,3,549715
2010,NUTS,2010,UKF12,3,562441
2010,NUTS,2010,UKF13,3,94466
2010,NUTS,2010,UKF14,3,930928
2010,NUTS,2010,UKF15,3,711637
2010,NUTS,2010,UKF16,3,190832
2010,NUTS,2010,UKF21,3,339940
2010,NUTS,2010,UKF22,3,950331
2010,NUTS,2010,UKF24,3,51671
2010,NUTS,2010,UKF25,3,740992
2010,NUTS,2010,UKF30,3,44346
2010,NUTS,2010,UKG11,3,299037
2010,NUTS,2010,UKG12,3,446791
2010,NUTS,2010,UKG13,3,671724
2010,NUTS,2010,UKG21,3,733502
2010,NUTS,2010,UKG22,3,446205
2010,NUTS,2010,UKG23,3,839783
2010,NUTS,2010,UKG24,3,511202
2010,NUTS,2010,UKG31,3,628498
2010,NUTS,2010,UKG32,3,448731
2010,NUTS,2010,UKG33,3,54124
2010,NUTS,2010,UKG36,3,562908
2010,NUTS,2010,UKG37,3,879946
2010,NUTS,2010,UKG38,3,575712
2010,NUTS,2010,UKG39,3,148259
2010,NUTS,2010,UKH11,3,368145
2010,NUTS,2010,UKH12,3,621310
2010,NUTS,2010,UKH13,3,468103
2010,NUTS,2010,UKH14,3,841932
2010,NUTS,2010,UKH21,3,783452
2010,NUTS,2010,UKH23,3,991093
2010,NUTS,2010,UKH24,3,728792
2010,NUTS,2010,UKH25,3,529563
2010,NUTS,2010,UKH31,3,985102
2010,NUTS,2010,UKH32,3,480392
2010,NUTS,2010,UKH33,3,450125
2010,NUTS,2010,UKI11,3,641213
2010,NUTS,2010,UKI12,3,848818
2010,NUTS,2010,UKI21,3,721425
2010,NUTS,2010,UKI22,3,847357
2010,NUTS,2010,UKI23,3,718107
2010,NUTS,2010,UKJ11,3,577164
2010,NUTS,2010,UKJ12,3,475768
2010,NUTS,2010,UKJ13,3,198695
2010,NUTS,2010,UKJ14,3,71382
2010,NUTS,2010,UKJ21,3,610514
2010,NUTS,2010,UKJ22,3,968330
2010,NUTS,2010,UKJ23,3,418157
2010,NUTS,2010,UKJ24,3,438831
2010,NUTS,2010,UKJ31,3,478874
2010,NUTS,2010,UKJ32,3,745882
2010,NUTS,2010,UKJ33,3,232246
2010,NUTS,2010,UKJ34,3,214760
2010,NUTS,2010,UKJ41,3,728492
2010,NUTS,2010,UKJ42,3,689433
2010,NUTS,2010,UKK11,3,260142
2010,NUTS,2010,UKK12,3,982775
2010,NUTS,2010,UKK13,3,343135
2010,NUTS,2010,UKK14,3,738397
2010,NUTS,2010,UKK15,3,300007
2010,NUTS,2010,UKK21,3,334983
2010,NUTS,2010,UKK22,3,289940
2010,NUTS,2010,UKK23,3,469415
2010,NUTS,2010,UKK30,3,528505
2010,NUTS,2010,UKK41,3,534743
2010,NUTS,2010,UKK42,3,213312
2010,NUTS,2010,UKK43,3,895588
2010,NUTS,2010,UKL11,3,257072
2010,NUTS,2010,UKL12,3,351799
2010,NUTS,2010,UKL13,3,703204
2010,NUTS,2010,UKL14,3,506602
2010,NUTS,2010,UKL15,3,896561
2010,NUTS,2010,UKL16,3,387925
2010,NUTS,2010,UKL17,3,796636
2010,NUTS,2010,UKL18,3,875604
2010,NUTS,2010,UKL21,3,846651
2010,NUTS,2010,UKL22,3,996617
2010,NUTS,2010,UKL23,3,493313
2010,NUTS,2010,UKL24,3,217791
2010,NUTS,2010,UKM21,3,518911
2010,NUTS,2010,UKM22,3,316833
2010,NUTS,2010,UKM23,3,800534
2010,NUTS,2010,UKM24,3,488637
2010,NUTS,2010,UKM25,3,591010
2010,NUTS,2010,UKM26,3,51934
2010,NUTS,2010,UKM27,3,486959
2010,NUTS,2010,UKM28,3,769168
2010,NUTS,2010,UKM31,3,122809
2010,NUTS,2010,UKM32,3,630908
2010,NUTS,2010,UKM33,3,819921
2010,NUTS,2010,UKM34,3,704880
2010,NUTS,2010,UKM35,3,425735
2010,NUTS,2010,UKM36,3,415209
2010,NUTS,2010,UKM37,3,200606
2010,NUTS,2010,UKM38,3,144820
2010,NUTS,2010,UKM50,3,743552
2010,NUTS,2010,UKM61,3,322990
2010,NUTS,2010,UKM62,3,349457
2010,NUTS,2010,UKM63,3,938968
2010,NUTS,2010,UKM64,3,199171
2010,NUTS,2010,UKM65,3,839623
2010,NUTS,2010,UKM66,3,486241
2010,NUTS,2010,UKN01,3,192858
2010,NUTS,2010,UKN02,3,689305
2010,NUTS,2010,UKN03,3,577936
2010,NUTS,2010,UKN04,3,376304
2010,NUTS,2010,UKN05,3,736301
2011,NUTS,2010,AT,0,717581
2011,NUTS,2010,BE,0,348327
2011,NUTS,2010,BG,0,860286
2011,NUTS,2010,CH,0,987505
2011,NUTS,2010,CY,0,910199
2011,NUTS,2010,CZ,0,848777
2011,NUTS,2010,DE,0,7915
2011,NUTS,2010,DK,0,572972
2011,NUTS,2010,EE,0,400270
2011,NUTS,2010,EL,0,824271
2011,NUTS,2010,ES,0,333673
2011,NUTS,2010,FI,0,585462
2011,NUTS,2010,FR,0,326863
2011,NUTS,2010,HR,0,306957
2011,NUTS,2010,HU,0,610181
2011,NUTS,2010,IE,0,259054
2011,NUTS,2010,IS,0,202291
2011,NUTS,2010,IT,0,814102
2011,NUTS,2010,LI,0,315419
2011,NUTS,2010,LT,0,880555
2011,NUTS,2010,LU,0,665541
2011,NUTS,2010,LV,0,1632
2011,NUTS,2010,ME,0,435609
2011,NUTS,2010,MK,0,79919
2011,NUTS,2010,MT,0,638549
2011,NUTS,2010,NL,0,434785
2011,NUTS,2010,NO,0,582064
2011,NUTS,2010,PL,0,180827
2011,NUTS,2010,PT,0,649396
2011,NUTS,2010,RO,0,990606
2011,NUTS,2010,SE,0,720999
2011,NUTS,2010,SI,0,274361
2011,NUTS,2010,SK,0,172470
2011,NUTS,2010,TR,0,162269
2011,NUTS,2010,UK,0,623521
2011,NUTS,2010,AT1,1,564342
2011,NUTS,2010,AT2,1,86294
2011,NUTS,2010,AT3,1,587547
2011,NUTS,2010,BE1,1,748433
2011,NUTS,2010,BE2,1,91420
2011,NUTS,2010,BE3,1,382668
2011,NUTS,2010,BG3,1,610387
2011,NUTS,2010,BG4,1,639019
2011,NUTS,2010,CH0,1,495260
2011,NUTS,2010,CY0,1,12906
2011,NUTS,2010,CZ0,1,346107
2011,NUTS,2010,DE1,1,553898
2011,NUTS,2010,DE2,1,649543
2011,NUTS,2010,DE3,1,623059
2011,NUTS,2010,DE4,1,546
2011,NUTS,2010,DE5,1,688450
2011,NUTS,2010,DE6,1,505146
2011,NUTS,2010,DE7,1,606702
2011,NUTS,2010,DE8,1,37480
2011,NUTS,2010,DE9,1,216612
2011,NUTS,2010,DEA,1,24880
2011,NUTS,2010,DEB,1,244094
2011,NUTS,2010,DEC,1,499760
2011,NUTS,2010,DED,1,723004
2011,NUTS,2010,DEE,1,794547
2011,NUTS,2010,DEF,1,254834
2011,NUTS,2010,DEG,1,771793
2011,NUTS,2010,DK0,1,716193
2011,NUTS,2010,EE0,1,896803
2011,NUTS,2010,EL1,1,518837
2011,NUTS,2010,EL2,1,9730
2011,NUTS,2010,EL3,1,571679
2011,NUTS,2010,EL4,1,411214
2011,NUTS,2010,ES1,1,877984
2011,NUTS,2010,ES2,1,360486
2011,NUTS,2010,ES3,1,794555
2011,NUTS,2010,ES4,1,364589
2011,NUTS,2010,ES5,1,941594
2011,NUTS,2010,ES6,1,156092
2011,NUTS,2010,ES7,1,646466
2011,NUTS,2010,FI1,1,596495
2011,NUTS,2010,FI2,1,754877
2011,NUTS,2010,FR1,1,529930
2011,NUTS,2010,FR2,1,852280
2011,NUTS,2010,FR3,1,347573
2011,NUTS,2010,FR4,1,949111
2011,NUTS,2010,FR5,1,855211
2011,NUTS,2010,FR6,1,546376
2011,NUTS,2010,FR7,1,40376
2011,NUTS,2010,FR8,1,108772
2011,NUTS,2010,FR9,1,221267
2011,NUTS,2010,HR0,1,979677
2011,NUTS,2010,HU1,1,632734
2011,NUTS,2010,HU2,1,434297
2011,NUTS,2010,HU3,1,942175
2011,NUTS,2010,IE0,1,785198
2011,NUTS,2010,IS0,1,184954
2011,NUTS,2010,ITC,1,28041
2011,NUTS,2010,ITF,1,421866
2011,NUTS,2010,ITG,1,454963
2011,NUTS,2010,ITH,1,902304
2011,NUTS,2010,ITI,1,823367
2011,NUTS,2010,LI0,1,224590
2011,NUTS,2010,LT0,1,216758
2011,NUTS,2010,LU0,1,40904
2011,NUTS,2010,LV0,1,844387
2011,NUTS,2010,ME0,1,115814
2011,NUTS,2010,MK0,1,266384
2011,NUTS,2010,MT0,1,788808
2011,NUTS,2010,NL1,1,62413
2011,NUTS,2010,NL2,1,361220
2011,NUTS,2010,NL3,1,899920
2011,NUTS,2010,NL4,1,10952
2011,NUTS,2010,NO0,1,57136
2011,NUTS,2010,N_A,1,287427
2011,NUTS,2010,PL1,1,689888
2011,NUTS,2010,PL2,1,389928
2011,NUTS,2010,PL3,1,279185
2011,NUTS,2010,PL4,1,5864
2011,NUTS,2010,PL5,1,562687
2011,NUTS,2010,PL6,1,613478
2011,NUTS,2010,PT1,1,519322
2011,NUTS,2010,PT2,1,905510
2011,NUTS,2010,PT3,1,8630
2011,NUTS,2010,RO1,1,809880
2011,NUTS,2010,RO2,1,237740
2011,NUTS,2010,RO3,1,512586
2011,NUTS,2010,RO4,1,710110
2011,NUTS,2010,SE1,1,967265
2011,NUTS,2010,SE2,1,908721
2011,NUTS,2010,SE3,1,840756
2011,NUTS,2010,SI0,1,960320
2011,NUTS,2010,SK0,1,944276
2011,NUTS,2010,TR1,1,94466
2011,NUTS,2010,TR2,1,384530
2011,NUTS,2010,TR3,1,335941
2011,NUTS,2010,TR4,1,993448
2011,NUTS,2010,TR5,1,63605
2011,NUTS,2010,TR6,1,402660
2011,NUTS,2010,TR7,1,664593
2011,NUTS,2010,TR8,1,677644
2011,NUTS,2010,TR9,1,1445
2011,NUTS,2010,TRA,1,724193
2011,NUTS,2010,TRB,1,209587
2011,NUTS,2010,TRC,1,508929
2011,NUTS,2010,UKC,1,116237
2011,NUTS,2010,UKD,1,302327
2011,NUTS,2010,UKE,1,306079
2011,NUTS,2010,UKF,1,510669
2011,NUTS,2010,UKG,1,386469
2011,NUTS,2010,UKH,1,38069
2011,NUTS,2010,UKI,1,764837
2011,NUTS,2010,UKJ,1,944869
2011,NUTS,2010,UKK,1,569678
2011,NUTS,2010,UKL,1,969576
2011,NUTS,2010,UKM,1,434509
2011,NUTS,2010,UKN,1,739264
2011,NUTS,2010,AT11,2,57157
2011,NUTS,2010,AT12,2,389406
2011,NUTS,2010,AT13,2,500444
2011,NUTS,2010,AT21,2,942746
2011,NUTS,2010,AT22,2,453516
2011,NUTS,2010,AT31,2,767105
2011,NUTS,2010,AT32,2,973953
2011,NUTS,2010,AT33,2,671659
2011,NUTS,2010,AT34,2,984195
2011,NUTS,2010,BE10,2,506672
2011,NUTS,2010,BE21,2,752950
2011,NUTS,2010,BE22,2,151042
2011,NUTS,2010,BE23,2,217709
2011,NUTS,2010,BE24,2,390133
2011,NUTS,2010,BE25,2,780882
2011,NUTS,2010,BE31,2,598915
2011,NUTS,2010,BE32,2,460370
2011,NUTS,2010,BE33,2,481565
2011,NUTS,2010,BE34,2,204922
2011,NUTS,2010,BE35,2,501609
2011,NUTS,2010,BG31,2,843286
2011,NUTS,2010,BG32,2,922207
2011,NUTS,2010,BG33,2,337681
2011,NUTS,2010,BG34,2,335363
2011,NUTS,2010,BG41,2,674745
2011,NUTS,2010,BG42,2,292011
2011,NUTS,2010,CH01,2,369591
2011,NUTS,2010,CH02,2,229413
2011,NUTS,2010,CH03,2,542896
2011,NUTS,2010,CH04,2,745002
2011,NUTS,2010,CH05,2,224287
2011,NUTS,2010,CH06,2,51129
2011,NUTS,2010,CH07,2,693032
2011,NUTS,2010,CY00,2,263871
2011,NUTS,2010,CZ01,2,154058
2011,NUTS,2010,CZ02,2,721560
2011,NUTS,2010,CZ03,2,377672
2011,NUTS,2010,CZ04,2,538906
2011,NUTS,2010,CZ05,2,130431
2011,NUTS,2010,CZ06,2,64323
2011,NUTS,2010,CZ07,2,169761
2011,NUTS,2010,CZ08,2,821775
2011,NUTS,2010,DE11,2,104345
2011,NUTS,2010,DE12,2,711177
2011,NUTS,2010,DE13,2,533326
2011,NUTS,2010,DE14,2,273019
2011,NUTS,2010,DE21,2,833880
2011,NUTS,2010,DE22,2,53543
2011,NUTS,2010,DE23,2,870249
2011,NUTS,2010,DE24,2,854369
2011,NUTS,2010,DE25,2,866445
2011,NUTS,2010,DE26,2,842631
2011,NUTS,2010,DE27,2,409841
2011,NUTS,2010,DE30,2,384391
2011,NUTS,2010,DE40,2,94488
2011,NUTS,2010,DE50,2,610751
2011,NUTS,2010,DE60,2,89161
2011,NUTS,2010,DE71,2,895840
2011,NUTS,2010,DE72,2,276714
2011,NUTS,2010,DE73,2,842937
2011,NUTS,2010,DE80,2,15747
2011,NUTS,2010,DE91,2,699779
2011,NUTS,2010,DE92,2,481707
2011,NUTS,2010,DE93,2,598138
2011,NUTS,2010,DE94,2,8064
2011,NUTS,2010,DEA1,2,707695
2011,NUTS,2010,DEA2,2,591412
2011,NUTS,2010,DEA3,2,174351
2011,NUTS,2010,DEA4,2,264009
2011,NUTS,2010,DEA5,2,197431
2011,NUTS,2010,DEB1,2,493380
2011,NUTS,2010,DEB2,2,321616
2011,NUTS,2010,DEB3,2,625837
2011,NUTS,2010,DEC0,2,455567
2011,NUTS,2010,DED2,2,836484
2011,NUTS,2010,DED4,2,994622
2011,NUTS,2010,DED5,2,605757
2011,NUTS,2010,DEE0,2,144525
2011,NUTS,2010,DEF0,2,997885
2011,NUTS,2010,DEG0,2,279155
2011,NUTS,2010,DK01,2,288089
2011,NUTS,2010,DK02,2,520707
2011,NUTS,2010,DK03,2,817464
2011,NUTS,2010,DK04,2,361855
2011,NUTS,2010,DK05,2,509932
2011,NUTS,2010,EE00,2,674562
2011,NUTS,2010,EL11,2,833163
2011,NUTS,2010,EL12,2,873596
2011,NUTS,2010,EL13,2,925838
2011,NUTS,2010,EL14,2,860720
2011,NUTS,2010,EL21,2,853666
2011,NUTS,2010,EL22,2,717238
2011,NUTS,2010,EL23,2,844800
2011,NUTS,2010,EL24,2,101157
2011,NUTS,2010,EL25,2,876921
2011,NUTS,2010,EL30,2,751315
2011,NUTS,2010,EL41,2,22189
2011,NUTS,2010,EL42,2,22213
2011,NUTS,2010,EL43,2,354597
2011,NUTS,2010,ES11,2,905146
2011,NUTS,2010,ES12,2,127887
2011,NUTS,2010,ES13,2,989003
2011,NUTS,2010,ES21,2,219401
2011,NUTS,2010,ES22,2,55919
2011,NUTS,2010,ES23,2,82782
2011,NUTS,2010,ES24,2,521676
2011,NUTS,2010,ES30,2,383819
2011,NUTS,2010,ES41,2,928128
2011,NUTS,2010,ES42,2,606302
2011,NUTS,2010,ES43,2,543859
2011,NUTS,2010,ES51,2,603756
2011,NUTS,2010,ES52,2,718558
2011,NUTS,2010,ES53,2,78467
2011,NUTS,2010,ES61,2,604902
2011,NUTS,2010,ES62,2,384592
2011,NUTS,2010,ES63,2,673589
2011,NUTS,2010,ES64,2,108865
2011,NUTS,2010,ES70,2,544195
2011,NUTS,2010,FI19,2,412573
2011,NUTS,2010,FI1B,2,124372
2011,NUTS,2010,FI1C,2,304917
2011,NUTS,2010,FI1D,2,966741
2011,NUTS,2010,FI20,2,606408
2011,NUTS,2010,FR10,2,601488
2011,NUTS,2010,FR21,2,471943
2011,NUTS,2010,FR22,2,631496
2011,NUTS,2010,FR23,2,569592
2011,NUTS,2010,FR24,2,626384
2011,NUTS,2010,FR25,2,789997
2011,NUTS,2010,FR26,2,502606
2011,NUTS,2010,FR30,2,328429
2011,NUTS,2010,FR41,2,355968
2011,NUTS,2010,FR42,2,974734
2011,NUTS,2010,FR43,2,284756
2011,NUTS,2010,FR51,2,695352
2011,NUTS,2010,FR52,2,412363
2011,NUTS,2010,FR53,2,721853
2011,NUTS,2010,FR61,2,650178
2011,NUTS,2010,FR62,2,732255
2011,NUTS,2010,FR63,2,872123
2011,NUTS,2010,FR71,2,401347
2011,NUTS,2010,FR72,2,552870
2011,NUTS,2010,FR81,2,506131
2011,NUTS,2010,FR82,2,459610
2011,NUTS,2010,FR83,2,12980
2011,NUTS,2010,FR91,2,307978
2011,NUTS,2010,FR92,2,892837
2011,NUTS,2010,FR93,2,805061
2011,NUTS,2010,FR94,2,157349
2011,NUTS,2010,HR03,2,855772
2011,NUTS,2010,HR04,2,371190
2011,NUTS,2010,HU10,2,465706
2011,NUTS,2010,HU21,2,723589
2011,NUTS,2010,HU22,2,534440
2011,NUTS,2010,HU23,2,484744
2011,NUTS,2010,HU31,2,547444
2011,NUTS,2010,HU32,2,713330
2011,NUTS,2010,HU33,2,521852
2011,NUTS,2010,IE01,2,512403
2011,NUTS,2010,IE02,2,650214
2011,NUTS,2010,IS00,2,942705
2011,NUTS,2010,ITC1,2,190727
2011,NUTS,2010,ITC2,2,16669
2011,NUTS,2010,ITC3,2,60684
2011,NUTS,2010,ITC4,2,349774
2011,NUTS,2010,ITF1,2,25013
2011,NUTS,2010,ITF2,2,535433
2011,NUTS,2010,ITF3,2,758719
2011,NUTS,2010,ITF4,2,489781
2011,NUTS,2010,ITF5,2,166914
2011,NUTS,2010,ITF6,2,810970
2011,NUTS,2010,ITG1,2,848286
2011,NUTS,2010,ITG2,2,592289
2011,NUTS,2010,ITH1,2,728349
2011,NUTS,2010,ITH2,2,469959
2011,NUTS,2010,ITH3,2,791510
2011,NUTS,2010,ITH4,2,766467
2011,NUTS,2010,ITH5,2,499424
2011,NUTS,2010,ITI1,2,984943
2011,NUTS,2010,ITI2,2,571781
2011,NUTS,2010,ITI3,2,716212
2011,NUTS,2010,ITI4,2,115488
2011,NUTS,2010,LI00,2,62442
2011,NUTS,2010,LT00,2,960006
2011,NUTS,2010,LU00,2,125381
2011,NUTS,2010,LV00,2,990879
2011,NUTS,2010,ME00,2,431240
2011,NUTS,2010,MK00,2,614579
2011,NUTS,2010,MT00,2,739361
2011,NUTS,2010,NL11,2,168461
2011,NUTS,2010,NL12,2,71933
2011,NUTS,2010,NL13,2,170665
2011,NUTS,2010,NL21,2,667824
2011,NUTS,2010,NL22,2,786020
2011,NUTS,2010,NL23,2,524004
2011,NUTS,2010,NL31,2,735444
2011,NUTS,2010,NL32,2,411707
2011,NUTS,2010,NL33,2,852887
2011,NUTS,2010,NL34,2,876585
2011,NUTS,2010,NL41,2,924668
