year,region_type,region_year_spec,region_id,region_level,awwol
2011,NUTS,2010,NO042,3,19205
2011,NUTS,2010,NO043,3,34595
2011,NUTS,2010,NO051,3,25141
2011,NUTS,2010,NO052,3,22903
2011,NUTS,2010,NO053,3,38252
2011,NUTS,2010,NO061,3,66402
2011,NUTS,2010,NO062,3,45146
2011,NUTS,2010,NO071,3,99948
2011,NUTS,2010,NO072,3,31922
2011,NUTS,2010,NO073,3,35838
2011,NUTS,2010,PL113,3,18381
2011,NUTS,2010,PL114,3,92019
2011,NUTS,2010,PL115,3,9430
2011,NUTS,2010,PL116,3,34294
2011,NUTS,2010,PL117,3,15798
2011,NUTS,2010,PL121,3,15883
2011,NUTS,2010,PL122,3,29376
2011,NUTS,2010,PL127,3,30000
2011,NUTS,2010,PL128,3,2267
2011,NUTS,2010,PL129,3,52890
2011,NUTS,2010,PL12A,3,44966
2011,NUTS,2010,PL213,3,39995
2011,NUTS,2010,PL214,3,16744
2011,NUTS,2010,PL215,3,36634
2011,NUTS,2010,PL216,3,89552
2011,NUTS,2010,PL217,3,72911
2011,NUTS,2010,PL224,3,73105
2011,NUTS,2010,PL225,3,13966
2011,NUTS,2010,PL227,3,1078
2011,NUTS,2010,PL228,3,74097
2011,NUTS,2010,PL229,3,81289
2011,NUTS,2010,PL22A,3,12167
2011,NUTS,2010,PL22B,3,66403
2011,NUTS,2010,PL22C,3,31562
2011,NUTS,2010,PL311,3,26665
2011,NUTS,2010,PL312,3,77990
2011,NUTS,2010,PL314,3,47323
2011,NUTS,2010,PL315,3,1104
2011,NUTS,2010,PL323,3,51507
2011,NUTS,2010,PL324,3,98859
2011,NUTS,2010,PL325,3,30187
2011,NUTS,2010,PL326,3,455
2011,NUTS,2010,PL331,3,83978
2011,NUTS,2010,PL332,3,15159
2011,NUTS,2010,PL343,3,35442
2011,NUTS,2010,PL344,3,94071
2011,NUTS,2010,PL345,3,7623
2011,NUTS,2010,PL411,3,19102
2011,NUTS,2010,PL414,3,31592
2011,NUTS,2010,PL415,3,1937
2011,NUTS,2010,PL416,3,82842
2011,NUTS,2010,PL417,3,28010
2011,NUTS,2010,PL418,3,39565
2011,NUTS,2010,PL422,3,27782
2011,NUTS,2010,PL423,3,36313
2011,NUTS,2010,PL424,3,93077
2011,NUTS,2010,PL425,3,74527
2011,NUTS,2010,PL431,3,18709
2011,NUTS,2010,PL432,3,45245
2011,NUTS,2010,PL514,3,709
2011,NUTS,2010,PL515,3,65812
2011,NUTS,2010,PL516,3,16960
2011,NUTS,2010,PL517,3,5351
2011,NUTS,2010,PL518,3,47922
2011,NUTS,2010,PL521,3,22129
2011,NUTS,2010,PL522,3,3620
2011,NUTS,2010,PL613,3,62748
2011,NUTS,2010,PL614,3,29564
2011,NUTS,2010,PL615,3,44843
2011,NUTS,2010,PL621,3,14125
2011,NUTS,2010,PL622,3,32049
2011,NUTS,2010,PL623,3,898
2011,NUTS,2010,PL631,3,52800
2011,NUTS,2010,PL633,3,75516
2011,NUTS,2010,PL634,3,34573
2011,NUTS,2010,PL635,3,15270
2011,NUTS,2010,PT111,3,28712
2011,NUTS,2010,PT112,3,2975
2011,NUTS,2010,PT113,3,61559
2011,NUTS,2010,PT114,3,12264
2011,NUTS,2010,PT115,3,70844
2011,NUTS,2010,PT116,3,28306
2011,NUTS,2010,PT117,3,8849
2011,NUTS,2010,PT118,3,10045
2011,NUTS,2010,PT150,3,54008
2011,NUTS,2010,PT161,3,31711
2011,NUTS,2010,PT162,3,729
2011,NUTS,2010,PT163,3,85283
2011,NUTS,2010,PT164,3,24333
2011,NUTS,2010,PT165,3,23643
2011,NUTS,2010,PT166,3,81162
2011,NUTS,2010,PT167,3,35414
2011,NUTS,2010,PT168,3,20157
2011,NUTS,2010,PT169,3,21151
2011,NUTS,2010,PT16A,3,44091
2011,NUTS,2010,PT16B,3,98996
2011,NUTS,2010,PT16C,3,90007
2011,NUTS,2010,PT171,3,26754
2011,NUTS,2010,PT172,3,64171
2011,NUTS,2010,PT181,3,99414
2011,NUTS,2010,PT182,3,90449
2011,NUTS,2010,PT183,3,56435
2011,NUTS,2010,PT184,3,12066
2011,NUTS,2010,PT185,3,32737
2011,NUTS,2010,PT200,3,24751
2011,NUTS,2010,PT300,3,59981
2011,NUTS,2010,RO111,3,42992
2011,NUTS,2010,RO112,3,36849
2011,NUTS,2010,RO113,3,42969
2011,NUTS,2010,RO114,3,29043
2011,NUTS,2010,RO115,3,30168
2011,NUTS,2010,RO116,3,79917
2011,NUTS,2010,RO121,3,60706
2011,NUTS,2010,RO122,3,58034
2011,NUTS,2010,RO123,3,38155
2011,NUTS,2010,RO124,3,45262
2011,NUTS,2010,RO125,3,319
2011,NUTS,2010,RO126,3,91331
2011,NUTS,2010,RO211,3,56739
2011,NUTS,2010,RO212,3,9035
2011,NUTS,2010,RO213,3,61099
2011,NUTS,2010,RO214,3,6132
2011,NUTS,2010,RO215,3,62610
2011,NUTS,2010,RO216,3,73249
2011,NUTS,2010,RO221,3,78558
2011,NUTS,2010,RO222,3,61685
2011,NUTS,2010,RO223,3,24130
2011,NUTS,2010,RO224,3,58556
2011,NUTS,2010,RO225,3,70352
2011,NUTS,2010,RO226,3,59058
2011,NUTS,2010,RO311,3,12780
2011,NUTS,2010,RO312,3,15946
2011,NUTS,2010,RO313,3,70720
2011,NUTS,2010,RO314,3,44533
2011,NUTS,2010,RO315,3,1818
2011,NUTS,2010,RO316,3,52154
2011,NUTS,2010,RO317,3,88224
2011,NUTS,2010,RO321,3,18596
2011,NUTS,2010,RO322,3,39782
2011,NUTS,2010,RO411,3,54014
2011,NUTS,2010,RO412,3,94331
2011,NUTS,2010,RO413,3,11417
2011,NUTS,2010,RO414,3,45819
2011,NUTS,2010,RO415,3,17097
2011,NUTS,2010,RO421,3,16895
2011,NUTS,2010,RO422,3,83596
2011,NUTS,2010,RO423,3,90065
2011,NUTS,2010,RO424,3,63423
2011,NUTS,2010,SE110,3,77313
2011,NUTS,2010,SE121,3,38919
2011,NUTS,2010,SE122,3,7907
2011,NUTS,2010,SE123,3,51097
2011,NUTS,2010,SE124,3,70929
2011,NUTS,2010,SE125,3,74741
2011,NUTS,2010,SE211,3,18739
2011,NUTS,2010,SE212,3,79415
2011,NUTS,2010,SE213,3,40139
2011,NUTS,2010,SE214,3,99950
2011,NUTS,2010,SE221,3,10875
2011,NUTS,2010,SE224,3,12305
2011,NUTS,2010,SE231,3,29020
2011,NUTS,2010,SE232,3,37115
2011,NUTS,2010,SE311,3,16396
2011,NUTS,2010,SE312,3,40884
2011,NUTS,2010,SE313,3,97004
2011,NUTS,2010,SE321,3,43556
2011,NUTS,2010,SE322,3,67572
2011,NUTS,2010,SE331,3,31496
2011,NUTS,2010,SE332,3,57989
2011,NUTS,2010,SI011,3,39001
2011,NUTS,2010,SI012,3,45429
2011,NUTS,2010,SI013,3,46875
2011,NUTS,2010,SI014,3,81512
2011,NUTS,2010,SI015,3,4948
2011,NUTS,2010,SI016,3,23052
2011,NUTS,2010,SI017,3,86765
2011,NUTS,2010,SI018,3,28238
2011,NUTS,2010,SI021,3,26255
2011,NUTS,2010,SI022,3,82178
2011,NUTS,2010,SI023,3,2813
2011,NUTS,2010,SI024,3,48003
2011,NUTS,2010,SK010,3,32112
2011,NUTS,2010,SK021,3,99639
2011,NUTS,2010,SK022,3,17639
2011,NUTS,2010,SK023,3,93738
2011,NUTS,2010,SK031,3,75094
2011,NUTS,2010,SK032,3,82749
2011,NUTS,2010,SK041,3,28400
2011,NUTS,2010,SK042,3,39346
2011,NUTS,2010,TR100,3,33051
2011,NUTS,2010,TR211,3,95399
2011,NUTS,2010,TR212,3,42338
2011,NUTS,2010,TR213,3,44033
2011,NUTS,2010,TR221,3,4814
2011,NUTS,2010,TR222,3,79656
2011,NUTS,2010,TR310,3,41379
2011,NUTS,2010,TR321,3,86980
2011,NUTS,2010,TR322,3,8540
2011,NUTS,2010,TR323,3,52048
2011,NUTS,2010,TR331,3,23946
2011,NUTS,2010,TR332,3,83029
2011,NUTS,2010,TR333,3,66166
2011,NUTS,2010,TR334,3,91853
2011,NUTS,2010,TR411,3,9899
2011,NUTS,2010,TR412,3,40348
2011,NUTS,2010,TR413,3,78254
2011,NUTS,2010,TR421,3,84247
2011,NUTS,2010,TR422,3,64747
2011,NUTS,2010,TR423,3,21191
2011,NUTS,2010,TR424,3,30281
2011,NUTS,2010,TR425,3,23799
2011,NUTS,2010,TR510,3,26193
2011,NUTS,2010,TR521,3,28779
2011,NUTS,2010,TR522,3,62829
2011,NUTS,2010,TR611,3,53137
2011,NUTS,2010,TR612,3,85970
2011,NUTS,2010,TR613,3,66933
2011,NUTS,2010,TR621,3,10285
2011,NUTS,2010,TR622,3,65243
2011,NUTS,2010,TR631,3,64479
2011,NUTS,2010,TR632,3,51437
2011,NUTS,2010,TR633,3,3215
2011,NUTS,2010,TR711,3,74263
2011,NUTS,2010,TR712,3,82239
2011,NUTS,2010,TR713,3,15060
2011,NUTS,2010,TR714,3,10868
2011,NUTS,2010,TR715,3,94550
2011,NUTS,2010,TR721,3,28704
2011,NUTS,2010,TR722,3,1760
2011,NUTS,2010,TR723,3,27468
2011,NUTS,2010,TR811,3,52575
2011,NUTS,2010,TR812,3,37794
2011,NUTS,2010,TR813,3,92365
2011,NUTS,2010,TR821,3,74546
2011,NUTS,2010,TR822,3,48902
2011,NUTS,2010,TR823,3,47856
2011,NUTS,2010,TR831,3,72587
2011,NUTS,2010,TR832,3,11233
2011,NUTS,2010,TR833,3,26458
2011,NUTS,2010,TR834,3,93746
2011,NUTS,2010,TR901,3,79348
2011,NUTS,2010,TR902,3,27460
2011,NUTS,2010,TR903,3,56472
2011,NUTS,2010,TR904,3,57899
2011,NUTS,2010,TR905,3,18272
2011,NUTS,2010,TR906,3,68045
2011,NUTS,2010,TRA11,3,22292
2011,NUTS,2010,TRA12,3,15324
2011,NUTS,2010,TRA13,3,35535
2011,NUTS,2010,TRA21,3,26892
2011,NUTS,2010,TRA22,3,31194
2011,NUTS,2010,TRA23,3,36649
2011,NUTS,2010,TRA24,3,22351
2011,NUTS,2010,TRB11,3,31221
2011,NUTS,2010,TRB12,3,70665
2011,NUTS,2010,TRB13,3,54611
2011,NUTS,2010,TRB14,3,68176
2011,NUTS,2010,TRB21,3,66804
2011,NUTS,2010,TRB22,3,29937
2011,NUTS,2010,TRB23,3,39820
2011,NUTS,2010,TRB24,3,2230
2011,NUTS,2010,TRC11,3,79771
2011,NUTS,2010,TRC12,3,16114
2011,NUTS,2010,TRC13,3,58109
2011,NUTS,2010,TRC21,3,37522
2011,NUTS,2010,TRC22,3,97716
2011,NUTS,2010,TRC31,3,46268
2011,NUTS,2010,TRC32,3,79411
2011,NUTS,2010,TRC33,3,31752
2011,NUTS,2010,TRC34,3,4169
2011,NUTS,2010,UKC11,3,47074
2011,NUTS,2010,UKC12,3,92342
2011,NUTS,2010,UKC13,3,102
2011,NUTS,2010,UKC14,3,64397
2011,NUTS,2010,UKC21,3,24758
2011,NUTS,2010,UKC22,3,61004
2011,NUTS,2010,UKC23,3,99077
2011,NUTS,2010,UKD11,3,98920
2011,NUTS,2010,UKD12,3,80885
2011,NUTS,2010,UKD31,3,62916
2011,NUTS,2010,UKD32,3,83997
2011,NUTS,2010,UKD41,3,5112
2011,NUTS,2010,UKD42,3,49911
2011,NUTS,2010,UKD43,3,47609
2011,NUTS,2010,UKD61,3,25852
2011,NUTS,2010,UKD62,3,83999
2011,NUTS,2010,UKD63,3,36753
2011,NUTS,2010,UKD71,3,56749
2011,NUTS,2010,UKD72,3,40808
2011,NUTS,2010,UKD73,3,99881
2011,NUTS,2010,UKD74,3,28085
2011,NUTS,2010,UKE11,3,74316
2011,NUTS,2010,UKE12,3,57339
2011,NUTS,2010,UKE13,3,80694
2011,NUTS,2010,UKE21,3,37544
2011,NUTS,2010,UKE22,3,54230
2011,NUTS,2010,UKE31,3,9183
2011,NUTS,2010,UKE32,3,79329
2011,NUTS,2010,UKE41,3,915
2011,NUTS,2010,UKE42,3,24891
2011,NUTS,2010,UKE44,3,51892
2011,NUTS,2010,UKE45,3,35331
2011,NUTS,2010,UKF11,3,30240
2011,NUTS,2010,UKF12,3,78627
2011,NUTS,2010,UKF13,3,18479
2011,NUTS,2010,UKF14,3,56892
2011,NUTS,2010,UKF15,3,16954
2011,NUTS,2010,UKF16,3,83632
2011,NUTS,2010,UKF21,3,26639
2011,NUTS,2010,UKF22,3,82192
2011,NUTS,2010,UKF24,3,89503
2011,NUTS,2010,UKF25,3,36161
2011,NUTS,2010,UKF30,3,30870
2011,NUTS,2010,UKG11,3,85601
2011,NUTS,2010,UKG12,3,30083
2011,NUTS,2010,UKG13,3,8475
2011,NUTS,2010,UKG21,3,79769
2011,NUTS,2010,UKG22,3,59165
2011,NUTS,2010,UKG23,3,79959
2011,NUTS,2010,UKG24,3,90095
2011,NUTS,2010,UKG31,3,49746
2011,NUTS,2010,UKG32,3,68183
2011,NUTS,2010,UKG33,3,13933
2011,NUTS,2010,UKG36,3,77468
2011,NUTS,2010,UKG37,3,11920
2011,NUTS,2010,UKG38,3,12393
2011,NUTS,2010,UKG39,3,2780
2011,NUTS,2010,UKH11,3,44007
2011,NUTS,2010,UKH12,3,37241
2011,NUTS,2010,UKH13,3,81831
2011,NUTS,2010,UKH14,3,42457
2011,NUTS,2010,UKH21,3,50902
2011,NUTS,2010,UKH23,3,47114
2011,NUTS,2010,UKH24,3,18569
2011,NUTS,2010,UKH25,3,30863
2011,NUTS,2010,UKH31,3,20770
2011,NUTS,2010,UKH32,3,74095
2011,NUTS,2010,UKH33,3,70098
2011,NUTS,2010,UKI11,3,13122
2011,NUTS,2010,UKI12,3,46176
2011,NUTS,2010,UKI21,3,98289
2011,NUTS,2010,UKI22,3,92635
2011,NUTS,2010,UKI23,3,71443
2011,NUTS,2010,UKJ11,3,5060
2011,NUTS,2010,UKJ12,3,10172
2011,NUTS,2010,UKJ13,3,41990
2011,NUTS,2010,UKJ14,3,70360
2011,NUTS,2010,UKJ21,3,42402
2011,NUTS,2010,UKJ22,3,71100
2011,NUTS,2010,UKJ23,3,21769
2011,NUTS,2010,UKJ24,3,25199
2011,NUTS,2010,UKJ31,3,48447
2011,NUTS,2010,UKJ32,3,67124
2011,NUTS,2010,UKJ33,3,79629
2011,NUTS,2010,UKJ34,3,22042
2011,NUTS,2010,UKJ41,3,47247
2011,NUTS,2010,UKJ42,3,91727
2011,NUTS,2010,UKK11,3,83570
2011,NUTS,2010,UKK12,3,18331
2011,NUTS,2010,UKK13,3,61409
2011,NUTS,2010,UKK14,3,68873
2011,NUTS,2010,UKK15,3,2839
2011,NUTS,2010,UKK21,3,67603
2011,NUTS,2010,UKK22,3,80034
2011,NUTS,2010,UKK23,3,40327
2011,NUTS,2010,UKK30,3,14617
2011,NUTS,2010,UKK41,3,56979
2011,NUTS,2010,UKK42,3,64195
2011,NUTS,2010,UKK43,3,54207
2011,NUTS,2010,UKL11,3,22155
2011,NUTS,2010,UKL12,3,89020
2011,NUTS,2010,UKL13,3,37121
2011,NUTS,2010,UKL14,3,29626
2011,NUTS,2010,UKL15,3,11272
2011,NUTS,2010,UKL16,3,57570
2011,NUTS,2010,UKL17,3,79145
2011,NUTS,2010,UKL18,3,61156
2011,NUTS,2010,UKL21,3,99129
2011,NUTS,2010,UKL22,3,67296
2011,NUTS,2010,UKL23,3,9163
2011,NUTS,2010,UKL24,3,7694
2011,NUTS,2010,UKM21,3,11786
2011,NUTS,2010,UKM22,3,27176
2011,NUTS,2010,UKM23,3,53941
2011,NUTS,2010,UKM24,3,80551
2011,NUTS,2010,UKM25,3,22232
2011,NUTS,2010,UKM26,3,127
2011,NUTS,2010,UKM27,3,8152
2011,NUTS,2010,UKM28,3,82954
2011,NUTS,2010,UKM31,3,21032
2011,NUTS,2010,UKM32,3,49548
2011,NUTS,2010,UKM33,3,4082
2011,NUTS,2010,UKM34,3,36746
2011,NUTS,2010,UKM35,3,96758
2011,NUTS,2010,UKM36,3,82313
2011,NUTS,2010,UKM37,3,58171
2011,NUTS,2010,UKM38,3,41134
2011,NUTS,2010,UKM50,3,78616
2011,NUTS,2010,UKM61,3,51609
2011,NUTS,2010,UKM62,3,8798
2011,NUTS,2010,UKM63,3,70773
2011,NUTS,2010,UKM64,3,87261
2011,NUTS,2010,UKM65,3,31383
2011,NUTS,2010,UKM66,3,81109
2011,NUTS,2010,UKN01,3,45494
2011,NUTS,2010,UKN02,3,2604
2011,NUTS,2010,UKN03,3,44444
2011,NUTS,2010,UKN04,3,99880
2011,NUTS,2010,UKN05,3,71934
2012,NUTS,2010,AT,0,812
2012,NUTS,2010,BE,0,94692
2012,NUTS,2010,BG,0,83847
2012,NUTS,2010,CH,0,40688
2012,NUTS,2010,CY,0,34405
2012,NUTS,2010,CZ,0,68025
2012,NUTS,2010,DE,0,86983
2012,NUTS,2010,DK,0,34777
2012,NUTS,2010,EE,0,65165
2012,NUTS,2010,EL,0,32880
2012,NUTS,2010,ES,0,55514
2012,NUTS,2010,FI,0,88502
2012,NUTS,2010,FR,0,2898
2012,NUTS,2010,HR,0,96381
2012,NUTS,2010,HU,0,81503
2012,NUTS,2010,IE,0,99924
2012,NUTS,2010,IS,0,13774
2012,NUTS,2010,IT,0,2967
2012,NUTS,2010,LI,0,30206
2012,NUTS,2010,LT,0,44976
2012,NUTS,2010,LU,0,39108
2012,NUTS,2010,LV,0,80116
2012,NUTS,2010,ME,0,89840
2012,NUTS,2010,MK,0,9305
2012,NUTS,2010,MT,0,90544
2012,NUTS,2010,NL,0,61685
2012,NUTS,2010,NO,0,95817
2012,NUTS,2010,PL,0,50133
2012,NUTS,2010,PT,0,53802
2012,NUTS,2010,RO,0,48183
2012,NUTS,2010,SE,0,99490
2012,NUTS,2010,SI,0,39603
2012,NUTS,2010,SK,0,29177
2012,NUTS,2010,TR,0,42134
2012,NUTS,2010,UK,0,39768
2012,NUTS,2010,AT1,1,38869
2012,NUTS,2010,AT2,1,764
2012,NUTS,2010,AT3,1,46809
2012,NUTS,2010,BE1,1,59440
2012,NUTS,2010,BE2,1,10259
2012,NUTS,2010,BE3,1,14458
2012,NUTS,2010,BG3,1,58153
2012,NUTS,2010,BG4,1,52952
2012,NUTS,2010,CH0,1,51724
2012,NUTS,2010,CY0,1,97187
2012,NUTS,2010,CZ0,1,67874
2012,NUTS,2010,DE1,1,41679
2012,NUTS,2010,DE2,1,85667
2012,NUTS,2010,DE3,1,26294
2012,NUTS,2010,DE4,1,14989
2012,NUTS,2010,DE5,1,85083
2012,NUTS,2010,DE6,1,82077
2012,NUTS,2010,DE7,1,3481
2012,NUTS,2010,DE8,1,7526
2012,NUTS,2010,DE9,1,27151
2012,NUTS,2010,DEA,1,79285
2012,NUTS,2010,DEB,1,56779
2012,NUTS,2010,DEC,1,7650
2012,NUTS,2010,DED,1,12875
2012,NUTS,2010,DEE,1,98022
2012,NUTS,2010,DEF,1,17914
2012,NUTS,2010,DEG,1,3903
2012,NUTS,2010,DK0,1,9103
2012,NUTS,2010,EE0,1,57637
2012,NUTS,2010,EL1,1,49843
2012,NUTS,2010,EL2,1,9009
2012,NUTS,2010,EL3,1,4322
2012,NUTS,2010,EL4,1,66784
2012,NUTS,2010,ES1,1,14452
2012,NUTS,2010,ES2,1,56223
2012,NUTS,2010,ES3,1,26951
2012,NUTS,2010,ES4,1,35575
2012,NUTS,2010,ES5,1,96047
2012,NUTS,2010,ES6,1,31855
2012,NUTS,2010,ES7,1,9803
2012,NUTS,2010,FI1,1,81322
2012,NUTS,2010,FI2,1,13655
2012,NUTS,2010,FR1,1,9310
2012,NUTS,2010,FR2,1,12369
2012,NUTS,2010,FR3,1,8030
2012,NUTS,2010,FR4,1,23879
2012,NUTS,2010,FR5,1,24081
2012,NUTS,2010,FR6,1,84238
2012,NUTS,2010,FR7,1,16695
2012,NUTS,2010,FR8,1,55128
2012,NUTS,2010,FR9,1,17846
2012,NUTS,2010,HR0,1,1568
2012,NUTS,2010,HU1,1,18472
2012,NUTS,2010,HU2,1,49212
2012,NUTS,2010,HU3,1,11031
2012,NUTS,2010,IE0,1,88477
2012,NUTS,2010,IS0,1,17475
2012,NUTS,2010,ITC,1,38816
2012,NUTS,2010,ITF,1,80590
2012,NUTS,2010,ITG,1,54371
2012,NUTS,2010,ITH,1,64049
2012,NUTS,2010,ITI,1,25729
2012,NUTS,2010,LI0,1,63164
2012,NUTS,2010,LT0,1,22646
2012,NUTS,2010,LU0,1,37496
2012,NUTS,2010,LV0,1,31818
2012,NUTS,2010,ME0,1,60079
2012,NUTS,2010,MK0,1,94884
2012,NUTS,2010,MT0,1,13973
2012,NUTS,2010,NL1,1,23646
2012,NUTS,2010,NL2,1,49891
2012,NUTS,2010,NL3,1,50391
2012,NUTS,2010,NL4,1,27504
2012,NUTS,2010,NO0,1,60600
2012,NUTS,2010,N_A,1,40321
2012,NUTS,2010,PL1,1,36586
2012,NUTS,2010,PL2,1,69302
2012,NUTS,2010,PL3,1,38102
2012,NUTS,2010,PL4,1,54808
2012,NUTS,2010,PL5,1,58518
2012,NUTS,2010,PL6,1,7370
2012,NUTS,2010,PT1,1,57925
2012,NUTS,2010,PT2,1,24761
2012,NUTS,2010,PT3,1,14013
2012,NUTS,2010,RO1,1,8531
2012,NUTS,2010,RO2,1,5480
2012,NUTS,2010,RO3,1,45573
2012,NUTS,2010,RO4,1,8691
2012,NUTS,2010,SE1,1,84743
2012,NUTS,2010,SE2,1,12239
2012,NUTS,2010,SE3,1,47923
2012,NUTS,2010,SI0,1,49301
2012,NUTS,2010,SK0,1,89089
2012,NUTS,2010,TR1,1,49262
2012,NUTS,2010,TR2,1,12700
2012,NUTS,2010,TR3,1,50309
2012,NUTS,2010,TR4,1,52320
2012,NUTS,2010,TR5,1,49055
2012,NUTS,2010,TR6,1,2885
2012,NUTS,2010,TR7,1,18306
2012,NUTS,2010,TR8,1,14345
2012,NUTS,2010,TR9,1,84465
2012,NUTS,2010,TRA,1,68342
2012,NUTS,2010,TRB,1,51477
2012,NUTS,2010,TRC,1,51544
2012,NUTS,2010,UKC,1,95464
2012,NUTS,2010,UKD,1,32858
2012,NUTS,2010,UKE,1,30488
2012,NUTS,2010,UKF,1,99378
2012,NUTS,2010,UKG,1,55013
2012,NUTS,2010,UKH,1,32220
2012,NUTS,2010,UKI,1,21691
2012,NUTS,2010,UKJ,1,85647
2012,NUTS,2010,UKK,1,6265
2012,NUTS,2010,UKL,1,4049
2012,NUTS,2010,UKM,1,46621
2012,NUTS,2010,UKN,1,6827
2012,NUTS,2010,AT11,2,6946
2012,NUTS,2010,AT12,2,51817
2012,NUTS,2010,AT13,2,10194
2012,NUTS,2010,AT21,2,29913
2012,NUTS,2010,AT22,2,12015
2012,NUTS,2010,AT31,2,75452
2012,NUTS,2010,AT32,2,93186
2012,NUTS,2010,AT33,2,73009
2012,NUTS,2010,AT34,2,29675
2012,NUTS,2010,BE10,2,37150
2012,NUTS,2010,BE21,2,19026
2012,NUTS,2010,BE22,2,10429
2012,NUTS,2010,BE23,2,8346
2012,NUTS,2010,BE24,2,98545
2012,NUTS,2010,BE25,2,42837
2012,NUTS,2010,BE31,2,39402
2012,NUTS,2010,BE32,2,86304
2012,NUTS,2010,BE33,2,6386
2012,NUTS,2010,BE34,2,18097
2012,NUTS,2010,BE35,2,52745
2012,NUTS,2010,BG31,2,90197
2012,NUTS,2010,BG32,2,36395
2012,NUTS,2010,BG33,2,75430
2012,NUTS,2010,BG34,2,31308
2012,NUTS,2010,BG41,2,13109
2012,NUTS,2010,BG42,2,13811
2012,NUTS,2010,CH01,2,64961
2012,NUTS,2010,CH02,2,20598
2012,NUTS,2010,CH03,2,49783
2012,NUTS,2010,CH04,2,8132
2012,NUTS,2010,CH05,2,87067
2012,NUTS,2010,CH06,2,84655
2012,NUTS,2010,CH07,2,16542
2012,NUTS,2010,CY00,2,98825
2012,NUTS,2010,CZ01,2,46683
2012,NUTS,2010,CZ02,2,99720
2012,NUTS,2010,CZ03,2,41203
2012,NUTS,2010,CZ04,2,76229
2012,NUTS,2010,CZ05,2,34510
2012,NUTS,2010,CZ06,2,86595
2012,NUTS,2010,CZ07,2,21117
2012,NUTS,2010,CZ08,2,6889
2012,NUTS,2010,DE11,2,48699
2012,NUTS,2010,DE12,2,9905
2012,NUTS,2010,DE13,2,65062
2012,NUTS,2010,DE14,2,53288
2012,NUTS,2010,DE21,2,72751
2012,NUTS,2010,DE22,2,88720
2012,NUTS,2010,DE23,2,63538
2012,NUTS,2010,DE24,2,19497
2012,NUTS,2010,DE25,2,46165
2012,NUTS,2010,DE26,2,31761
2012,NUTS,2010,DE27,2,51715
2012,NUTS,2010,DE30,2,19005
2012,NUTS,2010,DE40,2,88972
2012,NUTS,2010,DE50,2,72098
2012,NUTS,2010,DE60,2,18893
2012,NUTS,2010,DE71,2,75023
2012,NUTS,2010,DE72,2,46077
2012,NUTS,2010,DE73,2,55272
2012,NUTS,2010,DE80,2,99216
2012,NUTS,2010,DE91,2,75224
2012,NUTS,2010,DE92,2,29191
2012,NUTS,2010,DE93,2,33616
2012,NUTS,2010,DE94,2,44016
2012,NUTS,2010,DEA1,2,74893
2012,NUTS,2010,DEA2,2,84142
2012,NUTS,2010,DEA3,2,72266
2012,NUTS,2010,DEA4,2,33473
2012,NUTS,2010,DEA5,2,35575
2012,NUTS,2010,DEB1,2,35754
2012,NUTS,2010,DEB2,2,3611
2012,NUTS,2010,DEB3,2,16982
2012,NUTS,2010,DEC0,2,7523
2012,NUTS,2010,DED2,2,12001
2012,NUTS,2010,DED4,2,23748
2012,NUTS,2010,DED5,2,64213
2012,NUTS,2010,DEE0,2,25079
2012,NUTS,2010,DEF0,2,17979
2012,NUTS,2010,DEG0,2,57462
2012,NUTS,2010,DK01,2,28703
2012,NUTS,2010,DK02,2,12441
2012,NUTS,2010,DK03,2,66461
2012,NUTS,2010,DK04,2,46250
2012,NUTS,2010,DK05,2,6411
2012,NUTS,2010,EE00,2,8146
2012,NUTS,2010,EL11,2,80771
2012,NUTS,2010,EL12,2,29012
2012,NUTS,2010,EL13,2,37751
2012,NUTS,2010,EL14,2,8908
2012,NUTS,2010,EL21,2,35191
2012,NUTS,2010,EL22,2,19708
2012,NUTS,2010,EL23,2,28145
2012,NUTS,2010,EL24,2,25673
2012,NUTS,2010,EL25,2,84329
2012,NUTS,2010,EL30,2,51754
2012,NUTS,2010,EL41,2,42481
2012,NUTS,2010,EL42,2,30673
2012,NUTS,2010,EL43,2,56452
2012,NUTS,2010,ES11,2,42126
2012,NUTS,2010,ES12,2,12094
2012,NUTS,2010,ES13,2,27214
2012,NUTS,2010,ES21,2,10454
2012,NUTS,2010,ES22,2,44859
2012,NUTS,2010,ES23,2,31255
2012,NUTS,2010,ES24,2,92187
2012,NUTS,2010,ES30,2,91981
2012,NUTS,2010,ES41,2,70305
2012,NUTS,2010,ES42,2,60167
2012,NUTS,2010,ES43,2,84087
2012,NUTS,2010,ES51,2,87006
2012,NUTS,2010,ES52,2,93996
2012,NUTS,2010,ES53,2,96971
2012,NUTS,2010,ES61,2,11924
2012,NUTS,2010,ES62,2,53912
2012,NUTS,2010,ES63,2,51319
2012,NUTS,2010,ES64,2,6560
2012,NUTS,2010,ES70,2,26625
2012,NUTS,2010,FI19,2,75269
2012,NUTS,2010,FI1B,2,26401
2012,NUTS,2010,FI1C,2,87450
2012,NUTS,2010,FI1D,2,16595
2012,NUTS,2010,FI20,2,67560
2012,NUTS,2010,FR10,2,51412
2012,NUTS,2010,FR21,2,64866
2012,NUTS,2010,FR22,2,10978
2012,NUTS,2010,FR23,2,63536
2012,NUTS,2010,FR24,2,33157
2012,NUTS,2010,FR25,2,10207
