year,region_type,region_year_spec,region_id,region_level,cozeb
2013,NUTS,2013,IE025,3,850292
2013,NUTS,2013,IS001,3,937626
2013,NUTS,2013,IS002,3,78763
2013,NUTS,2013,ITC11,3,952312
2013,NUTS,2013,ITC12,3,100925
2013,NUTS,2013,ITC13,3,418887
2013,NUTS,2013,ITC14,3,639867
2013,NUTS,2013,ITC15,3,771852
2013,NUTS,2013,ITC16,3,646605
2013,NUTS,2013,ITC17,3,352468
2013,NUTS,2013,ITC18,3,120866
2013,NUTS,2013,ITC20,3,462588
2013,NUTS,2013,ITC31,3,112910
2013,NUTS,2013,ITC32,3,860426
2013,NUTS,2013,ITC33,3,792855
2013,NUTS,2013,ITC34,3,715527
2013,NUTS,2013,ITC41,3,110786
2013,NUTS,2013,ITC42,3,230799
2013,NUTS,2013,ITC43,3,177193
2013,NUTS,2013,ITC44,3,98671
2013,NUTS,2013,ITC46,3,54256
2013,NUTS,2013,ITC47,3,463679
2013,NUTS,2013,ITC48,3,722682
2013,NUTS,2013,ITC49,3,924522
2013,NUTS,2013,ITC4A,3,564343
2013,NUTS,2013,ITC4B,3,371292
2013,NUTS,2013,ITC4C,3,715774
2013,NUTS,2013,ITC4D,3,789479
2013,NUTS,2013,ITF11,3,746208
2013,NUTS,2013,ITF12,3,130282
2013,NUTS,2013,ITF13,3,883849
2013,NUTS,2013,ITF14,3,551919
2013,NUTS,2013,ITF21,3,339599
2013,NUTS,2013,ITF22,3,140530
2013,NUTS,2013,ITF31,3,700274
2013,NUTS,2013,ITF32,3,960323
2013,NUTS,2013,ITF33,3,344425
2013,NUTS,2013,ITF34,3,694185
2013,NUTS,2013,ITF35,3,937657
2013,NUTS,2013,ITF43,3,466482
2013,NUTS,2013,ITF44,3,928263
2013,NUTS,2013,ITF45,3,727136
2013,NUTS,2013,ITF46,3,465119
2013,NUTS,2013,ITF47,3,741774
2013,NUTS,2013,ITF48,3,557325
2013,NUTS,2013,ITF51,3,998773
2013,NUTS,2013,ITF52,3,624712
2013,NUTS,2013,ITF61,3,312091
2013,NUTS,2013,ITF62,3,490517
2013,NUTS,2013,ITF63,3,529669
2013,NUTS,2013,ITF64,3,661822
2013,NUTS,2013,ITF65,3,317800
2013,NUTS,2013,ITG11,3,652807
2013,NUTS,2013,ITG12,3,980499
2013,NUTS,2013,ITG13,3,437046
2013,NUTS,2013,ITG14,3,405598
2013,NUTS,2013,ITG15,3,596947
2013,NUTS,2013,ITG16,3,987851
2013,NUTS,2013,ITG17,3,115667
2013,NUTS,2013,ITG18,3,924145
2013,NUTS,2013,ITG19,3,446548
2013,NUTS,2013,ITG25,3,31672
2013,NUTS,2013,ITG26,3,939824
2013,NUTS,2013,ITG27,3,965889
2013,NUTS,2013,ITG28,3,317689
2013,NUTS,2013,ITG29,3,104544
2013,NUTS,2013,ITG2A,3,731168
2013,NUTS,2013,ITG2B,3,14567
2013,NUTS,2013,ITG2C,3,870967
2013,NUTS,2013,ITH10,3,222680
2013,NUTS,2013,ITH20,3,664756
2013,NUTS,2013,ITH31,3,625439
2013,NUTS,2013,ITH32,3,613493
2013,NUTS,2013,ITH33,3,663095
2013,NUTS,2013,ITH34,3,738917
2013,NUTS,2013,ITH35,3,750884
2013,NUTS,2013,ITH36,3,841578
2013,NUTS,2013,ITH37,3,692065
2013,NUTS,2013,ITH41,3,885522
2013,NUTS,2013,ITH42,3,251588
2013,NUTS,2013,ITH43,3,447489
2013,NUTS,2013,ITH44,3,642676
2013,NUTS,2013,ITH51,3,378719
2013,NUTS,2013,ITH52,3,154132
2013,NUTS,2013,ITH53,3,521854
2013,NUTS,2013,ITH54,3,396596
2013,NUTS,2013,ITH55,3,65810
2013,NUTS,2013,ITH56,3,295550
2013,NUTS,2013,ITH57,3,217747
2013,NUTS,2013,ITH58,3,766678
2013,NUTS,2013,ITH59,3,136401
2013,NUTS,2013,ITI11,3,695279
2013,NUTS,2013,ITI12,3,323835
2013,NUTS,2013,ITI13,3,649458
2013,NUTS,2013,ITI14,3,704234
2013,NUTS,2013,ITI15,3,185933
2013,NUTS,2013,ITI16,3,660822
2013,NUTS,2013,ITI17,3,783740
2013,NUTS,2013,ITI18,3,594
2013,NUTS,2013,ITI19,3,438588
2013,NUTS,2013,ITI1A,3,584731
2013,NUTS,2013,ITI21,3,90562
2013,NUTS,2013,ITI22,3,242331
2013,NUTS,2013,ITI31,3,237
2013,NUTS,2013,ITI32,3,869848
2013,NUTS,2013,ITI33,3,588681
2013,NUTS,2013,ITI34,3,613024
2013,NUTS,2013,ITI35,3,893625
2013,NUTS,2013,ITI41,3,185901
2013,NUTS,2013,ITI42,3,95217
2013,NUTS,2013,ITI43,3,642775
2013,NUTS,2013,ITI44,3,522533
2013,NUTS,2013,ITI45,3,757957
2013,NUTS,2013,LI000,3,255996
2013,NUTS,2013,LT001,3,880416
2013,NUTS,2013,LT002,3,533762
2013,NUTS,2013,LT003,3,395826
2013,NUTS,2013,LT004,3,186661
2013,NUTS,2013,LT005,3,279473
2013,NUTS,2013,LT006,3,676754
2013,NUTS,2013,LT007,3,799052
2013,NUTS,2013,LT008,3,986180
2013,NUTS,2013,LT009,3,839495
2013,NUTS,2013,LT00A,3,6825
2013,NUTS,2013,LU000,3,386298
2013,NUTS,2013,LV003,3,199083
2013,NUTS,2013,LV005,3,881288
2013,NUTS,2013,LV006,3,485900
2013,NUTS,2013,LV007,3,570779
2013,NUTS,2013,LV008,3,407966
2013,NUTS,2013,LV009,3,301011
2013,NUTS,2013,ME000,3,656581
2013,NUTS,2013,MK001,3,749395
2013,NUTS,2013,MK002,3,815854
2013,NUTS,2013,MK003,3,375296
2013,NUTS,2013,MK004,3,957068
2013,NUTS,2013,MK005,3,367014
2013,NUTS,2013,MK006,3,44439
2013,NUTS,2013,MK007,3,857869
2013,NUTS,2013,MK008,3,905302
2013,NUTS,2013,MT001,3,292483
2013,NUTS,2013,MT002,3,709301
2013,NUTS,2013,NL111,3,526488
2013,NUTS,2013,NL112,3,120093
2013,NUTS,2013,NL113,3,990354
2013,NUTS,2013,NL121,3,625138
2013,NUTS,2013,NL122,3,747673
2013,NUTS,2013,NL123,3,260046
2013,NUTS,2013,NL131,3,344007
2013,NUTS,2013,NL132,3,136386
2013,NUTS,2013,NL133,3,826439
2013,NUTS,2013,NL211,3,518305
2013,NUTS,2013,NL212,3,564517
2013,NUTS,2013,NL213,3,790868
2013,NUTS,2013,NL221,3,268206
2013,NUTS,2013,NL224,3,333449
2013,NUTS,2013,NL225,3,286259
2013,NUTS,2013,NL226,3,793395
2013,NUTS,2013,NL230,3,147566
2013,NUTS,2013,NL310,3,503304
2013,NUTS,2013,NL321,3,261518
2013,NUTS,2013,NL322,3,175002
2013,NUTS,2013,NL323,3,29440
2013,NUTS,2013,NL324,3,577343
2013,NUTS,2013,NL325,3,941249
2013,NUTS,2013,NL326,3,96240
2013,NUTS,2013,NL327,3,550231
2013,NUTS,2013,NL332,3,907149
2013,NUTS,2013,NL333,3,937641
2013,NUTS,2013,NL337,3,546019
2013,NUTS,2013,NL338,3,610100
2013,NUTS,2013,NL339,3,373166
2013,NUTS,2013,NL33A,3,153422
2013,NUTS,2013,NL341,3,988405
2013,NUTS,2013,NL342,3,559993
2013,NUTS,2013,NL411,3,948631
2013,NUTS,2013,NL412,3,707502
2013,NUTS,2013,NL413,3,32281
2013,NUTS,2013,NL414,3,543205
2013,NUTS,2013,NL421,3,804713
2013,NUTS,2013,NL422,3,879573
2013,NUTS,2013,NL423,3,21735
2013,NUTS,2013,NO011,3,126966
2013,NUTS,2013,NO012,3,252748
2013,NUTS,2013,NO021,3,393563
2013,NUTS,2013,NO022,3,859106
2013,NUTS,2013,NO031,3,967289
2013,NUTS,2013,NO032,3,97863
2013,NUTS,2013,NO033,3,588574
2013,NUTS,2013,NO034,3,607223
2013,NUTS,2013,NO041,3,184014
2013,NUTS,2013,NO042,3,397796
2013,NUTS,2013,NO043,3,942465
2013,NUTS,2013,NO051,3,447962
2013,NUTS,2013,NO052,3,488389
2013,NUTS,2013,NO053,3,682295
2013,NUTS,2013,NO061,3,778079
2013,NUTS,2013,NO062,3,325013
2013,NUTS,2013,NO071,3,894198
2013,NUTS,2013,NO072,3,240999
2013,NUTS,2013,NO073,3,436683
2013,NUTS,2013,PL113,3,798872
2013,NUTS,2013,PL114,3,400759
2013,NUTS,2013,PL115,3,481239
2013,NUTS,2013,PL116,3,556778
2013,NUTS,2013,PL117,3,434617
2013,NUTS,2013,PL127,3,188192
2013,NUTS,2013,PL128,3,874193
2013,NUTS,2013,PL129,3,614636
2013,NUTS,2013,PL12A,3,209414
2013,NUTS,2013,PL12B,3,832401
2013,NUTS,2013,PL12C,3,510938
2013,NUTS,2013,PL12D,3,357110
2013,NUTS,2013,PL12E,3,306494
2013,NUTS,2013,PL213,3,164029
2013,NUTS,2013,PL214,3,639964
2013,NUTS,2013,PL217,3,631260
2013,NUTS,2013,PL218,3,622352
2013,NUTS,2013,PL219,3,341730
2013,NUTS,2013,PL21A,3,553838
2013,NUTS,2013,PL224,3,309496
2013,NUTS,2013,PL225,3,830082
2013,NUTS,2013,PL227,3,253552
2013,NUTS,2013,PL228,3,701209
2013,NUTS,2013,PL229,3,720560
2013,NUTS,2013,PL22A,3,63450
2013,NUTS,2013,PL22B,3,898451
2013,NUTS,2013,PL22C,3,987989
2013,NUTS,2013,PL311,3,461181
2013,NUTS,2013,PL312,3,958359
2013,NUTS,2013,PL314,3,920690
2013,NUTS,2013,PL315,3,619973
2013,NUTS,2013,PL323,3,435870
2013,NUTS,2013,PL324,3,584081
2013,NUTS,2013,PL325,3,969465
2013,NUTS,2013,PL326,3,612650
2013,NUTS,2013,PL331,3,855357
2013,NUTS,2013,PL332,3,55991
2013,NUTS,2013,PL343,3,81342
2013,NUTS,2013,PL344,3,384050
2013,NUTS,2013,PL345,3,404086
2013,NUTS,2013,PL411,3,691651
2013,NUTS,2013,PL414,3,308231
2013,NUTS,2013,PL415,3,149775
2013,NUTS,2013,PL416,3,288916
2013,NUTS,2013,PL417,3,512801
2013,NUTS,2013,PL418,3,254756
2013,NUTS,2013,PL424,3,159716
2013,NUTS,2013,PL426,3,53181
2013,NUTS,2013,PL427,3,535980
2013,NUTS,2013,PL428,3,734314
2013,NUTS,2013,PL431,3,869764
2013,NUTS,2013,PL432,3,885155
2013,NUTS,2013,PL514,3,973945
2013,NUTS,2013,PL515,3,907712
2013,NUTS,2013,PL516,3,565643
2013,NUTS,2013,PL517,3,244129
2013,NUTS,2013,PL518,3,118579
2013,NUTS,2013,PL523,3,439407
2013,NUTS,2013,PL524,3,190049
2013,NUTS,2013,PL613,3,576482
2013,NUTS,2013,PL616,3,856150
2013,NUTS,2013,PL617,3,927585
2013,NUTS,2013,PL618,3,86235
2013,NUTS,2013,PL619,3,498593
2013,NUTS,2013,PL621,3,165656
2013,NUTS,2013,PL622,3,476461
2013,NUTS,2013,PL623,3,679232
2013,NUTS,2013,PL633,3,899643
2013,NUTS,2013,PL634,3,696745
2013,NUTS,2013,PL636,3,68938
2013,NUTS,2013,PL637,3,172876
2013,NUTS,2013,PL638,3,558944
2013,NUTS,2013,PT111,3,393267
2013,NUTS,2013,PT112,3,940312
2013,NUTS,2013,PT119,3,224603
2013,NUTS,2013,PT11A,3,286590
2013,NUTS,2013,PT11B,3,610733
2013,NUTS,2013,PT11C,3,299784
2013,NUTS,2013,PT11D,3,347709
2013,NUTS,2013,PT11E,3,838207
2013,NUTS,2013,PT150,3,864484
2013,NUTS,2013,PT16B,3,543146
2013,NUTS,2013,PT16D,3,392612
2013,NUTS,2013,PT16E,3,37786
2013,NUTS,2013,PT16F,3,292162
2013,NUTS,2013,PT16G,3,304880
2013,NUTS,2013,PT16H,3,270780
2013,NUTS,2013,PT16I,3,986195
2013,NUTS,2013,PT16J,3,68556
2013,NUTS,2013,PT170,3,973139
2013,NUTS,2013,PT181,3,854446
2013,NUTS,2013,PT184,3,767731
2013,NUTS,2013,PT185,3,276002
2013,NUTS,2013,PT186,3,231041
2013,NUTS,2013,PT187,3,251422
2013,NUTS,2013,PT200,3,605322
2013,NUTS,2013,PT300,3,206212
2013,NUTS,2013,RO111,3,797638
2013,NUTS,2013,RO112,3,729189
2013,NUTS,2013,RO113,3,415126
2013,NUTS,2013,RO114,3,712276
2013,NUTS,2013,RO115,3,15876
2013,NUTS,2013,RO116,3,284732
2013,NUTS,2013,RO121,3,780417
2013,NUTS,2013,RO122,3,146079
2013,NUTS,2013,RO123,3,486437
2013,NUTS,2013,RO124,3,767681
2013,NUTS,2013,RO125,3,759362
2013,NUTS,2013,RO126,3,19225
2013,NUTS,2013,RO211,3,532967
2013,NUTS,2013,RO212,3,979095
2013,NUTS,2013,RO213,3,256330
2013,NUTS,2013,RO214,3,644667
2013,NUTS,2013,RO215,3,422039
2013,NUTS,2013,RO216,3,251131
2013,NUTS,2013,RO221,3,400679
2013,NUTS,2013,RO222,3,897725
2013,NUTS,2013,RO223,3,290952
2013,NUTS,2013,RO224,3,275881
2013,NUTS,2013,RO225,3,806990
2013,NUTS,2013,RO226,3,653121
2013,NUTS,2013,RO311,3,332561
2013,NUTS,2013,RO312,3,657283
2013,NUTS,2013,RO313,3,844167
2013,NUTS,2013,RO314,3,313417
2013,NUTS,2013,RO315,3,982703
2013,NUTS,2013,RO316,3,276090
2013,NUTS,2013,RO317,3,596701
2013,NUTS,2013,RO321,3,900200
2013,NUTS,2013,RO322,3,54545
2013,NUTS,2013,RO411,3,730720
2013,NUTS,2013,RO412,3,575940
2013,NUTS,2013,RO413,3,88690
2013,NUTS,2013,RO414,3,656287
2013,NUTS,2013,RO415,3,536696
2013,NUTS,2013,RO421,3,225528
2013,NUTS,2013,RO422,3,134137
2013,NUTS,2013,RO423,3,788335
2013,NUTS,2013,RO424,3,437102
2013,NUTS,2013,SE110,3,625498
2013,NUTS,2013,SE121,3,488402
2013,NUTS,2013,SE122,3,625483
2013,NUTS,2013,SE123,3,365878
2013,NUTS,2013,SE124,3,104978
2013,NUTS,2013,SE125,3,234225
2013,NUTS,2013,SE211,3,363669
2013,NUTS,2013,SE212,3,793185
2013,NUTS,2013,SE213,3,542157
2013,NUTS,2013,SE214,3,893993
2013,NUTS,2013,SE221,3,222822
2013,NUTS,2013,SE224,3,31429
2013,NUTS,2013,SE231,3,983192
2013,NUTS,2013,SE232,3,634623
2013,NUTS,2013,SE311,3,694768
2013,NUTS,2013,SE312,3,596002
2013,NUTS,2013,SE313,3,996108
2013,NUTS,2013,SE321,3,716030
2013,NUTS,2013,SE322,3,845897
2013,NUTS,2013,SE331,3,709753
2013,NUTS,2013,SE332,3,49186
2013,NUTS,2013,SI031,3,709317
2013,NUTS,2013,SI032,3,848704
2013,NUTS,2013,SI033,3,675974
2013,NUTS,2013,SI034,3,449526
2013,NUTS,2013,SI035,3,937896
2013,NUTS,2013,SI036,3,723312
2013,NUTS,2013,SI037,3,886710
2013,NUTS,2013,SI038,3,847230
2013,NUTS,2013,SI041,3,28685
2013,NUTS,2013,SI042,3,400329
2013,NUTS,2013,SI043,3,988960
2013,NUTS,2013,SI044,3,680003
2013,NUTS,2013,SK010,3,355800
2013,NUTS,2013,SK021,3,149786
2013,NUTS,2013,SK022,3,417554
2013,NUTS,2013,SK023,3,415876
2013,NUTS,2013,SK031,3,422944
2013,NUTS,2013,SK032,3,956039
2013,NUTS,2013,SK041,3,93142
2013,NUTS,2013,SK042,3,521714
2013,NUTS,2013,TR100,3,465775
2013,NUTS,2013,TR211,3,749765
2013,NUTS,2013,TR212,3,64250
2013,NUTS,2013,TR213,3,904656
2013,NUTS,2013,TR221,3,866728
2013,NUTS,2013,TR222,3,859180
2013,NUTS,2013,TR310,3,693352
2013,NUTS,2013,TR321,3,729595
2013,NUTS,2013,TR322,3,68638
2013,NUTS,2013,TR323,3,955633
2013,NUTS,2013,TR331,3,720677
2013,NUTS,2013,TR332,3,223091
2013,NUTS,2013,TR333,3,577807
2013,NUTS,2013,TR334,3,969
2013,NUTS,2013,TR411,3,787574
2013,NUTS,2013,TR412,3,522582
2013,NUTS,2013,TR413,3,499739
2013,NUTS,2013,TR421,3,393008
2013,NUTS,2013,TR422,3,848109
2013,NUTS,2013,TR423,3,535347
2013,NUTS,2013,TR424,3,130009
2013,NUTS,2013,TR425,3,347244
2013,NUTS,2013,TR510,3,40851
2013,NUTS,2013,TR521,3,820175
2013,NUTS,2013,TR522,3,64207
2013,NUTS,2013,TR611,3,946875
2013,NUTS,2013,TR612,3,329644
2013,NUTS,2013,TR613,3,145043
2013,NUTS,2013,TR621,3,455957
2013,NUTS,2013,TR622,3,102858
2013,NUTS,2013,TR631,3,492056
2013,NUTS,2013,TR632,3,886464
2013,NUTS,2013,TR633,3,831076
2013,NUTS,2013,TR711,3,548579
2013,NUTS,2013,TR712,3,325833
2013,NUTS,2013,TR713,3,810173
2013,NUTS,2013,TR714,3,299673
2013,NUTS,2013,TR715,3,548342
2013,NUTS,2013,TR721,3,609136
2013,NUTS,2013,TR722,3,123191
2013,NUTS,2013,TR723,3,975622
2013,NUTS,2013,TR811,3,73992
2013,NUTS,2013,TR812,3,557605
2013,NUTS,2013,TR813,3,618795
2013,NUTS,2013,TR821,3,760150
2013,NUTS,2013,TR822,3,906960
2013,NUTS,2013,TR823,3,361920
2013,NUTS,2013,TR831,3,484822
2013,NUTS,2013,TR832,3,646219
2013,NUTS,2013,TR833,3,399610
2013,NUTS,2013,TR834,3,250265
2013,NUTS,2013,TR901,3,423289
2013,NUTS,2013,TR902,3,651803
2013,NUTS,2013,TR903,3,297725
2013,NUTS,2013,TR904,3,4866
2013,NUTS,2013,TR905,3,273475
2013,NUTS,2013,TR906,3,556772
2013,NUTS,2013,TRA11,3,754135
2013,NUTS,2013,TRA12,3,288875
2013,NUTS,2013,TRA13,3,705746
2013,NUTS,2013,TRA21,3,494670
2013,NUTS,2013,TRA22,3,420550
2013,NUTS,2013,TRA23,3,909755
2013,NUTS,2013,TRA24,3,789480
2013,NUTS,2013,TRB11,3,368477
2013,NUTS,2013,TRB12,3,946960
2013,NUTS,2013,TRB13,3,315862
2013,NUTS,2013,TRB14,3,71707
2013,NUTS,2013,TRB21,3,732645
2013,NUTS,2013,TRB22,3,415539
2013,NUTS,2013,TRB23,3,950713
2013,NUTS,2013,TRB24,3,755974
2013,NUTS,2013,TRC11,3,638146
2013,NUTS,2013,TRC12,3,619490
2013,NUTS,2013,TRC13,3,527039
2013,NUTS,2013,TRC21,3,601616
2013,NUTS,2013,TRC22,3,81981
2013,NUTS,2013,TRC31,3,882790
2013,NUTS,2013,TRC32,3,868554
2013,NUTS,2013,TRC33,3,247270
2013,NUTS,2013,TRC34,3,240371
2013,NUTS,2013,UKC11,3,936456
2013,NUTS,2013,UKC12,3,534059
2013,NUTS,2013,UKC13,3,286586
2013,NUTS,2013,UKC14,3,350467
2013,NUTS,2013,UKC21,3,852795
2013,NUTS,2013,UKC22,3,181746
2013,NUTS,2013,UKC23,3,725777
2013,NUTS,2013,UKD11,3,434485
2013,NUTS,2013,UKD12,3,574067
2013,NUTS,2013,UKD33,3,448451
2013,NUTS,2013,UKD34,3,691934
2013,NUTS,2013,UKD35,3,168793
2013,NUTS,2013,UKD36,3,290910
2013,NUTS,2013,UKD37,3,602150
2013,NUTS,2013,UKD41,3,845826
2013,NUTS,2013,UKD42,3,217001
2013,NUTS,2013,UKD44,3,561227
2013,NUTS,2013,UKD45,3,750293
2013,NUTS,2013,UKD46,3,318701
2013,NUTS,2013,UKD47,3,919720
2013,NUTS,2013,UKD61,3,731784
2013,NUTS,2013,UKD62,3,800422
2013,NUTS,2013,UKD63,3,288835
2013,NUTS,2013,UKD71,3,760790
2013,NUTS,2013,UKD72,3,121192
2013,NUTS,2013,UKD73,3,923136
2013,NUTS,2013,UKD74,3,575250
2013,NUTS,2013,UKE11,3,671680
2013,NUTS,2013,UKE12,3,999986
2013,NUTS,2013,UKE13,3,501997
2013,NUTS,2013,UKE21,3,965
2013,NUTS,2013,UKE22,3,234479
2013,NUTS,2013,UKE31,3,708858
2013,NUTS,2013,UKE32,3,633230
2013,NUTS,2013,UKE41,3,846662
2013,NUTS,2013,UKE42,3,539317
2013,NUTS,2013,UKE44,3,794585
2013,NUTS,2013,UKE45,3,359894
2013,NUTS,2013,UKF11,3,657104
2013,NUTS,2013,UKF12,3,251684
2013,NUTS,2013,UKF13,3,761744
2013,NUTS,2013,UKF14,3,310044
2013,NUTS,2013,UKF15,3,466223
2013,NUTS,2013,UKF16,3,459741
2013,NUTS,2013,UKF21,3,814418
2013,NUTS,2013,UKF22,3,698340
2013,NUTS,2013,UKF24,3,221266
2013,NUTS,2013,UKF25,3,540335
2013,NUTS,2013,UKF30,3,348763
2013,NUTS,2013,UKG11,3,285848
2013,NUTS,2013,UKG12,3,466106
2013,NUTS,2013,UKG13,3,599345
2013,NUTS,2013,UKG21,3,465385
2013,NUTS,2013,UKG22,3,761730
2013,NUTS,2013,UKG23,3,780299
2013,NUTS,2013,UKG24,3,457440
2013,NUTS,2013,UKG31,3,465201
2013,NUTS,2013,UKG32,3,916993
2013,NUTS,2013,UKG33,3,181238
2013,NUTS,2013,UKG36,3,697529
2013,NUTS,2013,UKG37,3,542155
2013,NUTS,2013,UKG38,3,982586
2013,NUTS,2013,UKG39,3,995934
2013,NUTS,2013,UKH11,3,745349
2013,NUTS,2013,UKH12,3,468936
2013,NUTS,2013,UKH14,3,142291
2013,NUTS,2013,UKH15,3,629386
2013,NUTS,2013,UKH16,3,411123
2013,NUTS,2013,UKH17,3,721129
2013,NUTS,2013,UKH21,3,516989
2013,NUTS,2013,UKH23,3,597193
2013,NUTS,2013,UKH24,3,940671
2013,NUTS,2013,UKH25,3,476976
2013,NUTS,2013,UKH31,3,158869
2013,NUTS,2013,UKH32,3,938730
2013,NUTS,2013,UKH34,3,346664
2013,NUTS,2013,UKH35,3,613329
2013,NUTS,2013,UKH36,3,145435
2013,NUTS,2013,UKH37,3,11092
2013,NUTS,2013,UKI31,3,670789
2013,NUTS,2013,UKI32,3,41416
2013,NUTS,2013,UKI33,3,377622
2013,NUTS,2013,UKI34,3,203353
2013,NUTS,2013,UKI41,3,293628
2013,NUTS,2013,UKI42,3,274376
2013,NUTS,2013,UKI43,3,174852
2013,NUTS,2013,UKI44,3,699579
2013,NUTS,2013,UKI45,3,78339
2013,NUTS,2013,UKI51,3,88711
2013,NUTS,2013,UKI52,3,837930
2013,NUTS,2013,UKI53,3,870640
2013,NUTS,2013,UKI54,3,415752
2013,NUTS,2013,UKI61,3,116553
2013,NUTS,2013,UKI62,3,941226
2013,NUTS,2013,UKI63,3,537963
2013,NUTS,2013,UKI71,3,365814
2013,NUTS,2013,UKI72,3,363132
2013,NUTS,2013,UKI73,3,791169
2013,NUTS,2013,UKI74,3,328741
2013,NUTS,2013,UKI75,3,405992
2013,NUTS,2013,UKJ11,3,361559
2013,NUTS,2013,UKJ12,3,901899
2013,NUTS,2013,UKJ13,3,752289
2013,NUTS,2013,UKJ14,3,102460
2013,NUTS,2013,UKJ21,3,433259
2013,NUTS,2013,UKJ22,3,812427
2013,NUTS,2013,UKJ25,3,925028
2013,NUTS,2013,UKJ26,3,340816
2013,NUTS,2013,UKJ27,3,701892
2013,NUTS,2013,UKJ28,3,480733
2013,NUTS,2013,UKJ31,3,57491
2013,NUTS,2013,UKJ32,3,734517
2013,NUTS,2013,UKJ34,3,349494
2013,NUTS,2013,UKJ35,3,310606
2013,NUTS,2013,UKJ36,3,791966
2013,NUTS,2013,UKJ37,3,619150
2013,NUTS,2013,UKJ41,3,974117
2013,NUTS,2013,UKJ43,3,899427
2013,NUTS,2013,UKJ44,3,687985
2013,NUTS,2013,UKJ45,3,19799
2013,NUTS,2013,UKJ46,3,502121
2013,NUTS,2013,UKK11,3,232373
2013,NUTS,2013,UKK12,3,925290
2013,NUTS,2013,UKK13,3,539338
2013,NUTS,2013,UKK14,3,369328
2013,NUTS,2013,UKK15,3,139604
2013,NUTS,2013,UKK21,3,357134
2013,NUTS,2013,UKK22,3,613041
2013,NUTS,2013,UKK23,3,441839
2013,NUTS,2013,UKK30,3,869265
2013,NUTS,2013,UKK41,3,637182
2013,NUTS,2013,UKK42,3,144697
2013,NUTS,2013,UKK43,3,680578
2013,NUTS,2013,UKL11,3,215178
2013,NUTS,2013,UKL12,3,18447
2013,NUTS,2013,UKL13,3,133226
2013,NUTS,2013,UKL14,3,552667
2013,NUTS,2013,UKL15,3,146272
2013,NUTS,2013,UKL16,3,883779
2013,NUTS,2013,UKL17,3,413274
2013,NUTS,2013,UKL18,3,417830
2013,NUTS,2013,UKL21,3,855324
2013,NUTS,2013,UKL22,3,160963
2013,NUTS,2013,UKL23,3,707557
2013,NUTS,2013,UKL24,3,287707
2013,NUTS,2013,UKM21,3,714759
2013,NUTS,2013,UKM22,3,203266
2013,NUTS,2013,UKM23,3,833750
2013,NUTS,2013,UKM24,3,791469
2013,NUTS,2013,UKM25,3,348258
2013,NUTS,2013,UKM26,3,538545
2013,NUTS,2013,UKM27,3,906847
2013,NUTS,2013,UKM28,3,133310
2013,NUTS,2013,UKM31,3,862253
2013,NUTS,2013,UKM32,3,737755
2013,NUTS,2013,UKM33,3,263361
2013,NUTS,2013,UKM34,3,39839
2013,NUTS,2013,UKM35,3,637793
2013,NUTS,2013,UKM36,3,801959
2013,NUTS,2013,UKM37,3,734303
2013,NUTS,2013,UKM38,3,751287
2013,NUTS,2013,UKM50,3,795051
2013,NUTS,2013,UKM61,3,357231
2013,NUTS,2013,UKM62,3,38188
2013,NUTS,2013,UKM63,3,491796
2013,NUTS,2013,UKM64,3,483112
2013,NUTS,2013,UKM65,3,539441
2013,NUTS,2013,UKM66,3,569168
2013,NUTS,2013,UKN01,3,813001
2013,NUTS,2013,UKN02,3,273538
2013,NUTS,2013,UKN03,3,148261
2013,NUTS,2013,UKN04,3,383192
2013,NUTS,2013,UKN05,3,830604
2014,NUTS,2013,AT,0,803926
2014,NUTS,2013,BE,0,810621
2014,NUTS,2013,BG,0,679943
2014,NUTS,2013,CH,0,481553
2014,NUTS,2013,CY,0,992581
2014,NUTS,2013,CZ,0,458327
2014,NUTS,2013,DE,0,382424
2014,NUTS,2013,DK,0,479405
2014,NUTS,2013,EE,0,596466
2014,NUTS,2013,EL,0,213441
2014,NUTS,2013,ES,0,781346
2014,NUTS,2013,FI,0,181792
2014,NUTS,2013,FR,0,183201
2014,NUTS,2013,HR,0,481927
2014,NUTS,2013,HU,0,451898
2014,NUTS,2013,IE,0,572470
2014,NUTS,2013,IS,0,632435
2014,NUTS,2013,IT,0,62029
2014,NUTS,2013,LI,0,538475
2014,NUTS,2013,LT,0,327157
2014,NUTS,2013,LU,0,696905
2014,NUTS,2013,LV,0,827058
2014,NUTS,2013,ME,0,527660
2014,NUTS,2013,MK,0,256
2014,NUTS,2013,MT,0,193038
2014,NUTS,2013,NL,0,962603
2014,NUTS,2013,NO,0,696093
2014,NUTS,2013,PL,0,622225
2014,NUTS,2013,PT,0,587758
2014,NUTS,2013,RO,0,320242
2014,NUTS,2013,SE,0,622506
2014,NUTS,2013,SI,0,741456
2014,NUTS,2013,SK,0,965929
2014,NUTS,2013,TR,0,410731
2014,NUTS,2013,UK,0,517584
2014,NUTS,2013,AT1,1,43703
2014,NUTS,2013,AT2,1,595510
2014,NUTS,2013,AT3,1,790647
2014,NUTS,2013,BE1,1,712956
2014,NUTS,2013,BE2,1,570453
2014,NUTS,2013,BE3,1,839736
2014,NUTS,2013,BG3,1,159997
2014,NUTS,2013,BG4,1,19606
2014,NUTS,2013,CH0,1,466225
2014,NUTS,2013,CY0,1,111473
2014,NUTS,2013,CZ0,1,918299
2014,NUTS,2013,DE1,1,965463
