year,region_type,region_year_spec,region_id,region_level,awala
2010,NUTS,2010,ITI12,3,181
2010,NUTS,2010,ITI13,3,636
2010,NUTS,2010,ITI14,3,912
2010,NUTS,2010,ITI15,3,82
2010,NUTS,2010,ITI16,3,474
2010,NUTS,2010,ITI17,3,537
2010,NUTS,2010,ITI18,3,835
2010,NUTS,2010,ITI19,3,806
2010,NUTS,2010,ITI1A,3,993
2010,NUTS,2010,ITI21,3,977
2010,NUTS,2010,ITI22,3,638
2010,NUTS,2010,ITI31,3,867
2010,NUTS,2010,ITI32,3,69
2010,NUTS,2010,ITI33,3,560
2010,NUTS,2010,ITI34,3,719
2010,NUTS,2010,ITI35,3,788
2010,NUTS,2010,ITI41,3,424
2010,NUTS,2010,ITI42,3,345
2010,NUTS,2010,ITI43,3,617
2010,NUTS,2010,ITI44,3,45
2010,NUTS,2010,ITI45,3,478
2010,NUTS,2010,LI000,3,888
2010,NUTS,2010,LT001,3,498
2010,NUTS,2010,LT002,3,506
2010,NUTS,2010,LT003,3,105
2010,NUTS,2010,LT004,3,456
2010,NUTS,2010,LT005,3,585
2010,NUTS,2010,LT006,3,182
2010,NUTS,2010,LT007,3,27
2010,NUTS,2010,LT008,3,651
2010,NUTS,2010,LT009,3,415
2010,NUTS,2010,LT00A,3,774
2010,NUTS,2010,LU000,3,246
2010,NUTS,2010,LV003,3,336
2010,NUTS,2010,LV005,3,972
2010,NUTS,2010,LV006,3,81
2010,NUTS,2010,LV007,3,667
2010,NUTS,2010,LV008,3,422
2010,NUTS,2010,LV009,3,293
2010,NUTS,2010,ME000,3,884
2010,NUTS,2010,MK001,3,992
2010,NUTS,2010,MK002,3,870
2010,NUTS,2010,MK003,3,212
2010,NUTS,2010,MK004,3,223
2010,NUTS,2010,MK005,3,536
2010,NUTS,2010,MK006,3,840
2010,NUTS,2010,MK007,3,626
2010,NUTS,2010,MK008,3,174
2010,NUTS,2010,MT001,3,133
2010,NUTS,2010,MT002,3,490
2010,NUTS,2010,NL111,3,543
2010,NUTS,2010,NL112,3,95
2010,NUTS,2010,NL113,3,560
2010,NUTS,2010,NL121,3,323
2010,NUTS,2010,NL122,3,117
2010,NUTS,2010,NL123,3,172
2010,NUTS,2010,NL131,3,751
2010,NUTS,2010,NL132,3,639
2010,NUTS,2010,NL133,3,522
2010,NUTS,2010,NL211,3,388
2010,NUTS,2010,NL212,3,898
2010,NUTS,2010,NL213,3,216
2010,NUTS,2010,NL221,3,561
2010,NUTS,2010,NL224,3,218
2010,NUTS,2010,NL225,3,14
2010,NUTS,2010,NL226,3,369
2010,NUTS,2010,NL230,3,4
2010,NUTS,2010,NL310,3,201
2010,NUTS,2010,NL321,3,552
2010,NUTS,2010,NL322,3,355
2010,NUTS,2010,NL323,3,850
2010,NUTS,2010,NL324,3,379
2010,NUTS,2010,NL325,3,978
2010,NUTS,2010,NL326,3,661
2010,NUTS,2010,NL327,3,619
2010,NUTS,2010,NL332,3,856
2010,NUTS,2010,NL333,3,466
2010,NUTS,2010,NL337,3,868
2010,NUTS,2010,NL338,3,640
2010,NUTS,2010,NL339,3,990
2010,NUTS,2010,NL33A,3,417
2010,NUTS,2010,NL341,3,829
2010,NUTS,2010,NL342,3,775
2010,NUTS,2010,NL411,3,443
2010,NUTS,2010,NL412,3,142
2010,NUTS,2010,NL413,3,805
2010,NUTS,2010,NL414,3,755
2010,NUTS,2010,NL421,3,766
2010,NUTS,2010,NL422,3,863
2010,NUTS,2010,NL423,3,178
2010,NUTS,2010,NO011,3,429
2010,NUTS,2010,NO012,3,431
2010,NUTS,2010,NO021,3,467
2010,NUTS,2010,NO022,3,326
2010,NUTS,2010,NO031,3,271
2010,NUTS,2010,NO032,3,734
2010,NUTS,2010,NO033,3,44
2010,NUTS,2010,NO034,3,837
2010,NUTS,2010,NO041,3,427
2010,NUTS,2010,NO042,3,827
2010,NUTS,2010,NO043,3,133
2010,NUTS,2010,NO051,3,159
2010,NUTS,2010,NO052,3,484
2010,NUTS,2010,NO053,3,794
2010,NUTS,2010,NO061,3,570
2010,NUTS,2010,NO062,3,104
2010,NUTS,2010,NO071,3,180
2010,NUTS,2010,NO072,3,918
2010,NUTS,2010,NO073,3,757
2010,NUTS,2010,PL113,3,467
2010,NUTS,2010,PL114,3,316
2010,NUTS,2010,PL115,3,323
2010,NUTS,2010,PL116,3,361
2010,NUTS,2010,PL117,3,799
2010,NUTS,2010,PL121,3,343
2010,NUTS,2010,PL122,3,428
2010,NUTS,2010,PL127,3,871
2010,NUTS,2010,PL128,3,693
2010,NUTS,2010,PL129,3,196
2010,NUTS,2010,PL12A,3,338
2010,NUTS,2010,PL213,3,880
2010,NUTS,2010,PL214,3,269
2010,NUTS,2010,PL215,3,174
2010,NUTS,2010,PL216,3,269
2010,NUTS,2010,PL217,3,153
2010,NUTS,2010,PL224,3,812
2010,NUTS,2010,PL225,3,914
2010,NUTS,2010,PL227,3,383
2010,NUTS,2010,PL228,3,687
2010,NUTS,2010,PL229,3,860
2010,NUTS,2010,PL22A,3,323
2010,NUTS,2010,PL22B,3,397
2010,NUTS,2010,PL22C,3,593
2010,NUTS,2010,PL311,3,480
2010,NUTS,2010,PL312,3,70
2010,NUTS,2010,PL314,3,89
2010,NUTS,2010,PL315,3,107
2010,NUTS,2010,PL323,3,372
2010,NUTS,2010,PL324,3,955
2010,NUTS,2010,PL325,3,353
2010,NUTS,2010,PL326,3,913
2010,NUTS,2010,PL331,3,253
2010,NUTS,2010,PL332,3,318
2010,NUTS,2010,PL343,3,924
2010,NUTS,2010,PL344,3,622
2010,NUTS,2010,PL345,3,191
2010,NUTS,2010,PL411,3,429
2010,NUTS,2010,PL414,3,73
2010,NUTS,2010,PL415,3,777
2010,NUTS,2010,PL416,3,983
2010,NUTS,2010,PL417,3,931
2010,NUTS,2010,PL418,3,289
2010,NUTS,2010,PL422,3,193
2010,NUTS,2010,PL423,3,708
2010,NUTS,2010,PL424,3,623
2010,NUTS,2010,PL425,3,572
2010,NUTS,2010,PL431,3,219
2010,NUTS,2010,PL432,3,576
2010,NUTS,2010,PL514,3,991
2010,NUTS,2010,PL515,3,106
2010,NUTS,2010,PL516,3,895
2010,NUTS,2010,PL517,3,347
2010,NUTS,2010,PL518,3,472
2010,NUTS,2010,PL521,3,110
2010,NUTS,2010,PL522,3,611
2010,NUTS,2010,PL613,3,206
2010,NUTS,2010,PL614,3,393
2010,NUTS,2010,PL615,3,734
2010,NUTS,2010,PL621,3,740
2010,NUTS,2010,PL622,3,736
2010,NUTS,2010,PL623,3,215
2010,NUTS,2010,PL631,3,92
2010,NUTS,2010,PL633,3,210
2010,NUTS,2010,PL634,3,413
2010,NUTS,2010,PL635,3,244
2010,NUTS,2010,PT111,3,5
2010,NUTS,2010,PT112,3,466
2010,NUTS,2010,PT113,3,664
2010,NUTS,2010,PT114,3,326
2010,NUTS,2010,PT115,3,307
2010,NUTS,2010,PT116,3,103
2010,NUTS,2010,PT117,3,840
2010,NUTS,2010,PT118,3,584
2010,NUTS,2010,PT150,3,903
2010,NUTS,2010,PT161,3,679
2010,NUTS,2010,PT162,3,127
2010,NUTS,2010,PT163,3,73
2010,NUTS,2010,PT164,3,777
2010,NUTS,2010,PT165,3,814
2010,NUTS,2010,PT166,3,267
2010,NUTS,2010,PT167,3,56
2010,NUTS,2010,PT168,3,258
2010,NUTS,2010,PT169,3,901
2010,NUTS,2010,PT16A,3,958
2010,NUTS,2010,PT16B,3,263
2010,NUTS,2010,PT16C,3,796
2010,NUTS,2010,PT171,3,742
2010,NUTS,2010,PT172,3,193
2010,NUTS,2010,PT181,3,658
2010,NUTS,2010,PT182,3,175
2010,NUTS,2010,PT183,3,91
2010,NUTS,2010,PT184,3,952
2010,NUTS,2010,PT185,3,664
2010,NUTS,2010,PT200,3,348
2010,NUTS,2010,PT300,3,259
2010,NUTS,2010,RO111,3,241
2010,NUTS,2010,RO112,3,332
2010,NUTS,2010,RO113,3,342
2010,NUTS,2010,RO114,3,592
2010,NUTS,2010,RO115,3,932
2010,NUTS,2010,RO116,3,210
2010,NUTS,2010,RO121,3,554
2010,NUTS,2010,RO122,3,970
2010,NUTS,2010,RO123,3,85
2010,NUTS,2010,RO124,3,406
2010,NUTS,2010,RO125,3,911
2010,NUTS,2010,RO126,3,632
2010,NUTS,2010,RO211,3,111
2010,NUTS,2010,RO212,3,960
2010,NUTS,2010,RO213,3,958
2010,NUTS,2010,RO214,3,569
2010,NUTS,2010,RO215,3,569
2010,NUTS,2010,RO216,3,26
2010,NUTS,2010,RO221,3,804
2010,NUTS,2010,RO222,3,852
2010,NUTS,2010,RO223,3,683
2010,NUTS,2010,RO224,3,95
2010,NUTS,2010,RO225,3,260
2010,NUTS,2010,RO226,3,910
2010,NUTS,2010,RO311,3,301
2010,NUTS,2010,RO312,3,484
2010,NUTS,2010,RO313,3,27
2010,NUTS,2010,RO314,3,780
2010,NUTS,2010,RO315,3,167
2010,NUTS,2010,RO316,3,172
2010,NUTS,2010,RO317,3,317
2010,NUTS,2010,RO321,3,133
2010,NUTS,2010,RO322,3,678
2010,NUTS,2010,RO411,3,503
2010,NUTS,2010,RO412,3,111
2010,NUTS,2010,RO413,3,362
2010,NUTS,2010,RO414,3,725
2010,NUTS,2010,RO415,3,155
2010,NUTS,2010,RO421,3,222
2010,NUTS,2010,RO422,3,525
2010,NUTS,2010,RO423,3,382
2010,NUTS,2010,RO424,3,932
2010,NUTS,2010,SE110,3,322
2010,NUTS,2010,SE121,3,80
2010,NUTS,2010,SE122,3,108
2010,NUTS,2010,SE123,3,795
2010,NUTS,2010,SE124,3,368
2010,NUTS,2010,SE125,3,311
2010,NUTS,2010,SE211,3,570
2010,NUTS,2010,SE212,3,930
2010,NUTS,2010,SE213,3,682
2010,NUTS,2010,SE214,3,351
2010,NUTS,2010,SE221,3,454
2010,NUTS,2010,SE224,3,394
2010,NUTS,2010,SE231,3,889
2010,NUTS,2010,SE232,3,502
2010,NUTS,2010,SE311,3,499
2010,NUTS,2010,SE312,3,499
2010,NUTS,2010,SE313,3,128
2010,NUTS,2010,SE321,3,795
2010,NUTS,2010,SE322,3,56
2010,NUTS,2010,SE331,3,57
2010,NUTS,2010,SE332,3,475
2010,NUTS,2010,SI011,3,237
2010,NUTS,2010,SI012,3,307
2010,NUTS,2010,SI013,3,938
2010,NUTS,2010,SI014,3,357
2010,NUTS,2010,SI015,3,536
2010,NUTS,2010,SI016,3,273
2010,NUTS,2010,SI017,3,170
2010,NUTS,2010,SI018,3,175
2010,NUTS,2010,SI021,3,978
2010,NUTS,2010,SI022,3,966
2010,NUTS,2010,SI023,3,255
2010,NUTS,2010,SI024,3,157
2010,NUTS,2010,SK010,3,124
2010,NUTS,2010,SK021,3,359
2010,NUTS,2010,SK022,3,282
2010,NUTS,2010,SK023,3,480
2010,NUTS,2010,SK031,3,291
2010,NUTS,2010,SK032,3,869
2010,NUTS,2010,SK041,3,778
2010,NUTS,2010,SK042,3,349
2010,NUTS,2010,TR100,3,819
2010,NUTS,2010,TR211,3,866
2010,NUTS,2010,TR212,3,537
2010,NUTS,2010,TR213,3,648
2010,NUTS,2010,TR221,3,652
2010,NUTS,2010,TR222,3,440
2010,NUTS,2010,TR310,3,63
2010,NUTS,2010,TR321,3,73
2010,NUTS,2010,TR322,3,854
2010,NUTS,2010,TR323,3,853
2010,NUTS,2010,TR331,3,139
2010,NUTS,2010,TR332,3,341
2010,NUTS,2010,TR333,3,907
2010,NUTS,2010,TR334,3,699
2010,NUTS,2010,TR411,3,600
2010,NUTS,2010,TR412,3,565
2010,NUTS,2010,TR413,3,337
2010,NUTS,2010,TR421,3,672
2010,NUTS,2010,TR422,3,785
2010,NUTS,2010,TR423,3,990
2010,NUTS,2010,TR424,3,809
2010,NUTS,2010,TR425,3,385
2010,NUTS,2010,TR510,3,97
2010,NUTS,2010,TR521,3,707
2010,NUTS,2010,TR522,3,825
2010,NUTS,2010,TR611,3,16
2010,NUTS,2010,TR612,3,813
2010,NUTS,2010,TR613,3,403
2010,NUTS,2010,TR621,3,255
2010,NUTS,2010,TR622,3,700
2010,NUTS,2010,TR631,3,579
2010,NUTS,2010,TR632,3,512
2010,NUTS,2010,TR633,3,105
2010,NUTS,2010,TR711,3,846
2010,NUTS,2010,TR712,3,874
2010,NUTS,2010,TR713,3,901
2010,NUTS,2010,TR714,3,210
2010,NUTS,2010,TR715,3,60
2010,NUTS,2010,TR721,3,565
2010,NUTS,2010,TR722,3,296
2010,NUTS,2010,TR723,3,997
2010,NUTS,2010,TR811,3,17
2010,NUTS,2010,TR812,3,163
2010,NUTS,2010,TR813,3,692
2010,NUTS,2010,TR821,3,619
2010,NUTS,2010,TR822,3,359
2010,NUTS,2010,TR823,3,143
2010,NUTS,2010,TR831,3,481
2010,NUTS,2010,TR832,3,311
2010,NUTS,2010,TR833,3,286
2010,NUTS,2010,TR834,3,901
2010,NUTS,2010,TR901,3,563
2010,NUTS,2010,TR902,3,164
2010,NUTS,2010,TR903,3,915
2010,NUTS,2010,TR904,3,120
2010,NUTS,2010,TR905,3,273
2010,NUTS,2010,TR906,3,969
2010,NUTS,2010,TRA11,3,647
2010,NUTS,2010,TRA12,3,490
2010,NUTS,2010,TRA13,3,612
2010,NUTS,2010,TRA21,3,529
2010,NUTS,2010,TRA22,3,16
2010,NUTS,2010,TRA23,3,447
2010,NUTS,2010,TRA24,3,914
2010,NUTS,2010,TRB11,3,684
2010,NUTS,2010,TRB12,3,176
2010,NUTS,2010,TRB13,3,274
2010,NUTS,2010,TRB14,3,203
2010,NUTS,2010,TRB21,3,443
2010,NUTS,2010,TRB22,3,137
2010,NUTS,2010,TRB23,3,694
2010,NUTS,2010,TRB24,3,436
2010,NUTS,2010,TRC11,3,585
2010,NUTS,2010,TRC12,3,408
2010,NUTS,2010,TRC13,3,336
2010,NUTS,2010,TRC21,3,270
2010,NUTS,2010,TRC22,3,285
2010,NUTS,2010,TRC31,3,964
2010,NUTS,2010,TRC32,3,929
2010,NUTS,2010,TRC33,3,658
2010,NUTS,2010,TRC34,3,528
2010,NUTS,2010,UKC11,3,149
2010,NUTS,2010,UKC12,3,30
2010,NUTS,2010,UKC13,3,844
2010,NUTS,2010,UKC14,3,681
2010,NUTS,2010,UKC21,3,596
2010,NUTS,2010,UKC22,3,539
2010,NUTS,2010,UKC23,3,457
2010,NUTS,2010,UKD11,3,230
2010,NUTS,2010,UKD12,3,618
2010,NUTS,2010,UKD31,3,265
2010,NUTS,2010,UKD32,3,852
2010,NUTS,2010,UKD41,3,292
2010,NUTS,2010,UKD42,3,819
2010,NUTS,2010,UKD43,3,705
2010,NUTS,2010,UKD61,3,362
2010,NUTS,2010,UKD62,3,451
2010,NUTS,2010,UKD63,3,856
2010,NUTS,2010,UKD71,3,751
2010,NUTS,2010,UKD72,3,535
2010,NUTS,2010,UKD73,3,732
2010,NUTS,2010,UKD74,3,319
2010,NUTS,2010,UKE11,3,960
2010,NUTS,2010,UKE12,3,264
2010,NUTS,2010,UKE13,3,525
2010,NUTS,2010,UKE21,3,595
2010,NUTS,2010,UKE22,3,382
2010,NUTS,2010,UKE31,3,851
2010,NUTS,2010,UKE32,3,129
2010,NUTS,2010,UKE41,3,816
2010,NUTS,2010,UKE42,3,2
2010,NUTS,2010,UKE44,3,659
2010,NUTS,2010,UKE45,3,701
2010,NUTS,2010,UKF11,3,406
2010,NUTS,2010,UKF12,3,386
2010,NUTS,2010,UKF13,3,294
2010,NUTS,2010,UKF14,3,863
2010,NUTS,2010,UKF15,3,408
2010,NUTS,2010,UKF16,3,946
2010,NUTS,2010,UKF21,3,699
2010,NUTS,2010,UKF22,3,802
2010,NUTS,2010,UKF24,3,374
2010,NUTS,2010,UKF25,3,399
2010,NUTS,2010,UKF30,3,637
2010,NUTS,2010,UKG11,3,831
2010,NUTS,2010,UKG12,3,906
2010,NUTS,2010,UKG13,3,138
2010,NUTS,2010,UKG21,3,409
2010,NUTS,2010,UKG22,3,926
2010,NUTS,2010,UKG23,3,323
2010,NUTS,2010,UKG24,3,323
2010,NUTS,2010,UKG31,3,335
2010,NUTS,2010,UKG32,3,975
2010,NUTS,2010,UKG33,3,329
2010,NUTS,2010,UKG36,3,251
2010,NUTS,2010,UKG37,3,986
2010,NUTS,2010,UKG38,3,417
2010,NUTS,2010,UKG39,3,667
2010,NUTS,2010,UKH11,3,900
2010,NUTS,2010,UKH12,3,435
2010,NUTS,2010,UKH13,3,73
2010,NUTS,2010,UKH14,3,760
2010,NUTS,2010,UKH21,3,1000
2010,NUTS,2010,UKH23,3,218
2010,NUTS,2010,UKH24,3,984
2010,NUTS,2010,UKH25,3,571
2010,NUTS,2010,UKH31,3,157
2010,NUTS,2010,UKH32,3,126
2010,NUTS,2010,UKH33,3,242
2010,NUTS,2010,UKI11,3,317
2010,NUTS,2010,UKI12,3,281
2010,NUTS,2010,UKI21,3,869
2010,NUTS,2010,UKI22,3,276
2010,NUTS,2010,UKI23,3,966
2010,NUTS,2010,UKJ11,3,617
2010,NUTS,2010,UKJ12,3,588
2010,NUTS,2010,UKJ13,3,368
2010,NUTS,2010,UKJ14,3,484
2010,NUTS,2010,UKJ21,3,463
2010,NUTS,2010,UKJ22,3,447
2010,NUTS,2010,UKJ23,3,79
2010,NUTS,2010,UKJ24,3,744
2010,NUTS,2010,UKJ31,3,798
2010,NUTS,2010,UKJ32,3,683
2010,NUTS,2010,UKJ33,3,365
2010,NUTS,2010,UKJ34,3,81
2010,NUTS,2010,UKJ41,3,940
2010,NUTS,2010,UKJ42,3,760
2010,NUTS,2010,UKK11,3,909
2010,NUTS,2010,UKK12,3,315
2010,NUTS,2010,UKK13,3,556
2010,NUTS,2010,UKK14,3,433
2010,NUTS,2010,UKK15,3,466
2010,NUTS,2010,UKK21,3,307
2010,NUTS,2010,UKK22,3,269
2010,NUTS,2010,UKK23,3,887
2010,NUTS,2010,UKK30,3,805
2010,NUTS,2010,UKK41,3,305
2010,NUTS,2010,UKK42,3,720
2010,NUTS,2010,UKK43,3,181
2010,NUTS,2010,UKL11,3,872
2010,NUTS,2010,UKL12,3,368
2010,NUTS,2010,UKL13,3,563
2010,NUTS,2010,UKL14,3,160
2010,NUTS,2010,UKL15,3,918
2010,NUTS,2010,UKL16,3,528
2010,NUTS,2010,UKL17,3,665
2010,NUTS,2010,UKL18,3,650
2010,NUTS,2010,UKL21,3,148
2010,NUTS,2010,UKL22,3,840
2010,NUTS,2010,UKL23,3,167
2010,NUTS,2010,UKL24,3,145
2010,NUTS,2010,UKM21,3,291
2010,NUTS,2010,UKM22,3,161
2010,NUTS,2010,UKM23,3,762
2010,NUTS,2010,UKM24,3,477
2010,NUTS,2010,UKM25,3,401
2010,NUTS,2010,UKM26,3,708
2010,NUTS,2010,UKM27,3,297
2010,NUTS,2010,UKM28,3,352
2010,NUTS,2010,UKM31,3,777
2010,NUTS,2010,UKM32,3,778
2010,NUTS,2010,UKM33,3,390
2010,NUTS,2010,UKM34,3,652
2010,NUTS,2010,UKM35,3,478
2010,NUTS,2010,UKM36,3,663
2010,NUTS,2010,UKM37,3,501
2010,NUTS,2010,UKM38,3,561
2010,NUTS,2010,UKM50,3,714
2010,NUTS,2010,UKM61,3,707
2010,NUTS,2010,UKM62,3,282
2010,NUTS,2010,UKM63,3,339
2010,NUTS,2010,UKM64,3,12
2010,NUTS,2010,UKM65,3,687
2010,NUTS,2010,UKM66,3,194
2010,NUTS,2010,UKN01,3,231
2010,NUTS,2010,UKN02,3,972
2010,NUTS,2010,UKN03,3,206
2010,NUTS,2010,UKN04,3,134
2010,NUTS,2010,UKN05,3,744
2011,NUTS,2010,AT,0,230
2011,NUTS,2010,BE,0,967
2011,NUTS,2010,BG,0,515
2011,NUTS,2010,CH,0,293
2011,NUTS,2010,CY,0,384
2011,NUTS,2010,CZ,0,857
2011,NUTS,2010,DE,0,361
2011,NUTS,2010,DK,0,564
2011,NUTS,2010,EE,0,253
2011,NUTS,2010,EL,0,482
2011,NUTS,2010,ES,0,34
2011,NUTS,2010,FI,0,521
2011,NUTS,2010,FR,0,600
2011,NUTS,2010,HR,0,892
2011,NUTS,2010,HU,0,112
2011,NUTS,2010,IE,0,309
2011,NUTS,2010,IS,0,99
2011,NUTS,2010,IT,0,91
2011,NUTS,2010,LI,0,568
2011,NUTS,2010,LT,0,994
2011,NUTS,2010,LU,0,916
2011,NUTS,2010,LV,0,172
2011,NUTS,2010,ME,0,603
2011,NUTS,2010,MK,0,214
2011,NUTS,2010,MT,0,175
2011,NUTS,2010,NL,0,208
2011,NUTS,2010,NO,0,459
2011,NUTS,2010,PL,0,497
2011,NUTS,2010,PT,0,927
2011,NUTS,2010,RO,0,288
2011,NUTS,2010,SE,0,311
2011,NUTS,2010,SI,0,280
2011,NUTS,2010,SK,0,748
2011,NUTS,2010,TR,0,219
2011,NUTS,2010,UK,0,482
2011,NUTS,2010,AT1,1,608
2011,NUTS,2010,AT2,1,182
2011,NUTS,2010,AT3,1,179
2011,NUTS,2010,BE1,1,743
2011,NUTS,2010,BE2,1,921
2011,NUTS,2010,BE3,1,505
2011,NUTS,2010,BG3,1,744
2011,NUTS,2010,BG4,1,244
2011,NUTS,2010,CH0,1,346
2011,NUTS,2010,CY0,1,798
2011,NUTS,2010,CZ0,1,707
2011,NUTS,2010,DE1,1,806
2011,NUTS,2010,DE2,1,164
2011,NUTS,2010,DE3,1,912
2011,NUTS,2010,DE4,1,292
2011,NUTS,2010,DE5,1,388
2011,NUTS,2010,DE6,1,972
2011,NUTS,2010,DE7,1,421
2011,NUTS,2010,DE8,1,423
2011,NUTS,2010,DE9,1,745
2011,NUTS,2010,DEA,1,94
2011,NUTS,2010,DEB,1,535
2011,NUTS,2010,DEC,1,349
2011,NUTS,2010,DED,1,672
2011,NUTS,2010,DEE,1,134
2011,NUTS,2010,DEF,1,904
2011,NUTS,2010,DEG,1,171
2011,NUTS,2010,DK0,1,626
2011,NUTS,2010,EE0,1,708
2011,NUTS,2010,EL1,1,291
2011,NUTS,2010,EL2,1,107
2011,NUTS,2010,EL3,1,478
2011,NUTS,2010,EL4,1,349
2011,NUTS,2010,ES1,1,126
2011,NUTS,2010,ES2,1,39
2011,NUTS,2010,ES3,1,928
2011,NUTS,2010,ES4,1,346
2011,NUTS,2010,ES5,1,751
2011,NUTS,2010,ES6,1,378
2011,NUTS,2010,ES7,1,925
2011,NUTS,2010,FI1,1,217
2011,NUTS,2010,FI2,1,362
2011,NUTS,2010,FR1,1,333
2011,NUTS,2010,FR2,1,899
2011,NUTS,2010,FR3,1,102
2011,NUTS,2010,FR4,1,16
2011,NUTS,2010,FR5,1,198
2011,NUTS,2010,FR6,1,441
2011,NUTS,2010,FR7,1,75
2011,NUTS,2010,FR8,1,303
2011,NUTS,2010,FR9,1,669
2011,NUTS,2010,HR0,1,619
2011,NUTS,2010,HU1,1,6
2011,NUTS,2010,HU2,1,145
2011,NUTS,2010,HU3,1,772
2011,NUTS,2010,IE0,1,325
2011,NUTS,2010,IS0,1,992
2011,NUTS,2010,ITC,1,803
2011,NUTS,2010,ITF,1,647
2011,NUTS,2010,ITG,1,559
2011,NUTS,2010,ITH,1,5
2011,NUTS,2010,ITI,1,966
2011,NUTS,2010,LI0,1,478
2011,NUTS,2010,LT0,1,466
2011,NUTS,2010,LU0,1,214
2011,NUTS,2010,LV0,1,393
2011,NUTS,2010,ME0,1,267
2011,NUTS,2010,MK0,1,236
2011,NUTS,2010,MT0,1,350
2011,NUTS,2010,NL1,1,694
2011,NUTS,2010,NL2,1,812
2011,NUTS,2010,NL3,1,465
2011,NUTS,2010,NL4,1,136
2011,NUTS,2010,NO0,1,475
2011,NUTS,2010,N_A,1,381
2011,NUTS,2010,PL1,1,361
2011,NUTS,2010,PL2,1,302
2011,NUTS,2010,PL3,1,428
2011,NUTS,2010,PL4,1,957
2011,NUTS,2010,PL5,1,831
2011,NUTS,2010,PL6,1,590
2011,NUTS,2010,PT1,1,807
2011,NUTS,2010,PT2,1,511
2011,NUTS,2010,PT3,1,350
2011,NUTS,2010,RO1,1,730
2011,NUTS,2010,RO2,1,534
2011,NUTS,2010,RO3,1,893
2011,NUTS,2010,RO4,1,55
2011,NUTS,2010,SE1,1,756
2011,NUTS,2010,SE2,1,686
2011,NUTS,2010,SE3,1,419
2011,NUTS,2010,SI0,1,576
2011,NUTS,2010,SK0,1,331
2011,NUTS,2010,TR1,1,555
2011,NUTS,2010,TR2,1,441
2011,NUTS,2010,TR3,1,773
2011,NUTS,2010,TR4,1,523
2011,NUTS,2010,TR5,1,610
2011,NUTS,2010,TR6,1,703
2011,NUTS,2010,TR7,1,800
2011,NUTS,2010,TR8,1,738
2011,NUTS,2010,TR9,1,729
2011,NUTS,2010,TRA,1,166
2011,NUTS,2010,TRB,1,795
2011,NUTS,2010,TRC,1,915
2011,NUTS,2010,UKC,1,684
2011,NUTS,2010,UKD,1,142
2011,NUTS,2010,UKE,1,826
2011,NUTS,2010,UKF,1,520
2011,NUTS,2010,UKG,1,705
2011,NUTS,2010,UKH,1,762
2011,NUTS,2010,UKI,1,292
2011,NUTS,2010,UKJ,1,995
2011,NUTS,2010,UKK,1,637
2011,NUTS,2010,UKL,1,496
2011,NUTS,2010,UKM,1,728
2011,NUTS,2010,UKN,1,659
2011,NUTS,2010,AT11,2,142
2011,NUTS,2010,AT12,2,58
2011,NUTS,2010,AT13,2,925
2011,NUTS,2010,AT21,2,767
2011,NUTS,2010,AT22,2,583
2011,NUTS,2010,AT31,2,672
2011,NUTS,2010,AT32,2,757
2011,NUTS,2010,AT33,2,570
2011,NUTS,2010,AT34,2,846
2011,NUTS,2010,BE10,2,394
2011,NUTS,2010,BE21,2,4
2011,NUTS,2010,BE22,2,848
2011,NUTS,2010,BE23,2,188
2011,NUTS,2010,BE24,2,923
2011,NUTS,2010,BE25,2,543
2011,NUTS,2010,BE31,2,274
2011,NUTS,2010,BE32,2,774
2011,NUTS,2010,BE33,2,167
2011,NUTS,2010,BE34,2,30
2011,NUTS,2010,BE35,2,136
2011,NUTS,2010,BG31,2,596
2011,NUTS,2010,BG32,2,154
2011,NUTS,2010,BG33,2,896
2011,NUTS,2010,BG34,2,146
2011,NUTS,2010,BG41,2,829
2011,NUTS,2010,BG42,2,943
2011,NUTS,2010,CH01,2,100
2011,NUTS,2010,CH02,2,199
2011,NUTS,2010,CH03,2,30
2011,NUTS,2010,CH04,2,868
2011,NUTS,2010,CH05,2,501
2011,NUTS,2010,CH06,2,76
2011,NUTS,2010,CH07,2,350
2011,NUTS,2010,CY00,2,440
2011,NUTS,2010,CZ01,2,158
2011,NUTS,2010,CZ02,2,70
2011,NUTS,2010,CZ03,2,923
2011,NUTS,2010,CZ04,2,372
2011,NUTS,2010,CZ05,2,604
2011,NUTS,2010,CZ06,2,510
2011,NUTS,2010,CZ07,2,741
2011,NUTS,2010,CZ08,2,641
2011,NUTS,2010,DE11,2,470
2011,NUTS,2010,DE12,2,703
2011,NUTS,2010,DE13,2,873
2011,NUTS,2010,DE14,2,367
2011,NUTS,2010,DE21,2,409
2011,NUTS,2010,DE22,2,289
2011,NUTS,2010,DE23,2,698
2011,NUTS,2010,DE24,2,310
2011,NUTS,2010,DE25,2,608
2011,NUTS,2010,DE26,2,51
2011,NUTS,2010,DE27,2,238
2011,NUTS,2010,DE30,2,483
2011,NUTS,2010,DE40,2,792
2011,NUTS,2010,DE50,2,99
2011,NUTS,2010,DE60,2,664
2011,NUTS,2010,DE71,2,12
2011,NUTS,2010,DE72,2,778
2011,NUTS,2010,DE73,2,389
2011,NUTS,2010,DE80,2,413
2011,NUTS,2010,DE91,2,901
2011,NUTS,2010,DE92,2,154
2011,NUTS,2010,DE93,2,699
2011,NUTS,2010,DE94,2,277
