year,region_type,region_year_spec,region_id,region_level,zaanf
2010,NUTS,2010,ITI44,3,55275
2010,NUTS,2010,ITI45,3,71592
2010,NUTS,2010,LI000,3,91400
2010,NUTS,2010,LT001,3,97384
2010,NUTS,2010,LT002,3,44791
2010,NUTS,2010,LT003,3,39206
2010,NUTS,2010,LT004,3,95261
2010,NUTS,2010,LT005,3,74915
2010,NUTS,2010,LT006,3,91144
2010,NUTS,2010,LT007,3,74910
2010,NUTS,2010,LT008,3,25455
2010,NUTS,2010,LT009,3,17924
2010,NUTS,2010,LT00A,3,7837
2010,NUTS,2010,LU000,3,65859
2010,NUTS,2010,LV003,3,31752
2010,NUTS,2010,LV005,3,17331
2010,NUTS,2010,LV006,3,65608
2010,NUTS,2010,LV007,3,1067
2010,NUTS,2010,LV008,3,67982
2010,NUTS,2010,LV009,3,7739
2010,NUTS,2010,ME000,3,44682
2010,NUTS,2010,MK001,3,7287
2010,NUTS,2010,MK002,3,37216
2010,NUTS,2010,MK003,3,32498
2010,NUTS,2010,MK004,3,12209
2010,NUTS,2010,MK005,3,88368
2010,NUTS,2010,MK006,3,21501
2010,NUTS,2010,MK007,3,97898
2010,NUTS,2010,MK008,3,58132
2010,NUTS,2010,MT001,3,68472
2010,NUTS,2010,MT002,3,12666
2010,NUTS,2010,NL111,3,5593
2010,NUTS,2010,NL112,3,24414
2010,NUTS,2010,NL113,3,31625
2010,NUTS,2010,NL121,3,22443
2010,NUTS,2010,NL122,3,35653
2010,NUTS,2010,NL123,3,44280
2010,NUTS,2010,NL131,3,68901
2010,NUTS,2010,NL132,3,22224
2010,NUTS,2010,NL133,3,97210
2010,NUTS,2010,NL211,3,5444
2010,NUTS,2010,NL212,3,5630
2010,NUTS,2010,NL213,3,81330
2010,NUTS,2010,NL221,3,13977
2010,NUTS,2010,NL224,3,67497
2010,NUTS,2010,NL225,3,62088
2010,NUTS,2010,NL226,3,79426
2010,NUTS,2010,NL230,3,22727
2010,NUTS,2010,NL310,3,59983
2010,NUTS,2010,NL321,3,95116
2010,NUTS,2010,NL322,3,80748
2010,NUTS,2010,NL323,3,78925
2010,NUTS,2010,NL324,3,87639
2010,NUTS,2010,NL325,3,41760
2010,NUTS,2010,NL326,3,93187
2010,NUTS,2010,NL327,3,69825
2010,NUTS,2010,NL332,3,37259
2010,NUTS,2010,NL333,3,90299
2010,NUTS,2010,NL337,3,59451
2010,NUTS,2010,NL338,3,66410
2010,NUTS,2010,NL339,3,91726
2010,NUTS,2010,NL33A,3,49089
2010,NUTS,2010,NL341,3,13020
2010,NUTS,2010,NL342,3,25945
2010,NUTS,2010,NL411,3,23443
2010,NUTS,2010,NL412,3,80581
2010,NUTS,2010,NL413,3,68916
2010,NUTS,2010,NL414,3,74107
2010,NUTS,2010,NL421,3,94635
2010,NUTS,2010,NL422,3,48248
2010,NUTS,2010,NL423,3,41899
2010,NUTS,2010,NO011,3,81779
2010,NUTS,2010,NO012,3,78729
2010,NUTS,2010,NO021,3,36546
2010,NUTS,2010,NO022,3,63740
2010,NUTS,2010,NO031,3,52610
2010,NUTS,2010,NO032,3,30913
2010,NUTS,2010,NO033,3,22443
2010,NUTS,2010,NO034,3,11845
2010,NUTS,2010,NO041,3,32894
2010,NUTS,2010,NO042,3,8689
2010,NUTS,2010,NO043,3,26474
2010,NUTS,2010,NO051,3,16790
2010,NUTS,2010,NO052,3,50460
2010,NUTS,2010,NO053,3,80286
2010,NUTS,2010,NO061,3,13831
2010,NUTS,2010,NO062,3,23513
2010,NUTS,2010,NO071,3,44182
2010,NUTS,2010,NO072,3,13674
2010,NUTS,2010,NO073,3,23364
2010,NUTS,2010,PL113,3,45195
2010,NUTS,2010,PL114,3,58493
2010,NUTS,2010,PL115,3,79658
2010,NUTS,2010,PL116,3,87859
2010,NUTS,2010,PL117,3,49011
2010,NUTS,2010,PL121,3,68718
2010,NUTS,2010,PL122,3,99728
2010,NUTS,2010,PL127,3,10957
2010,NUTS,2010,PL128,3,61393
2010,NUTS,2010,PL129,3,72141
2010,NUTS,2010,PL12A,3,99222
2010,NUTS,2010,PL213,3,63915
2010,NUTS,2010,PL214,3,64344
2010,NUTS,2010,PL215,3,39438
2010,NUTS,2010,PL216,3,11113
2010,NUTS,2010,PL217,3,77002
2010,NUTS,2010,PL224,3,91924
2010,NUTS,2010,PL225,3,59042
2010,NUTS,2010,PL227,3,84106
2010,NUTS,2010,PL228,3,3117
2010,NUTS,2010,PL229,3,39934
2010,NUTS,2010,PL22A,3,84756
2010,NUTS,2010,PL22B,3,45460
2010,NUTS,2010,PL22C,3,45747
2010,NUTS,2010,PL311,3,41445
2010,NUTS,2010,PL312,3,8903
2010,NUTS,2010,PL314,3,42165
2010,NUTS,2010,PL315,3,53351
2010,NUTS,2010,PL323,3,14277
2010,NUTS,2010,PL324,3,81527
2010,NUTS,2010,PL325,3,2890
2010,NUTS,2010,PL326,3,94020
2010,NUTS,2010,PL331,3,20217
2010,NUTS,2010,PL332,3,71244
2010,NUTS,2010,PL343,3,19719
2010,NUTS,2010,PL344,3,98117
2010,NUTS,2010,PL345,3,52196
2010,NUTS,2010,PL411,3,47837
2010,NUTS,2010,PL414,3,12743
2010,NUTS,2010,PL415,3,73615
2010,NUTS,2010,PL416,3,24569
2010,NUTS,2010,PL417,3,64084
2010,NUTS,2010,PL418,3,70563
2010,NUTS,2010,PL422,3,25974
2010,NUTS,2010,PL423,3,2621
2010,NUTS,2010,PL424,3,5537
2010,NUTS,2010,PL425,3,90309
2010,NUTS,2010,PL431,3,44106
2010,NUTS,2010,PL432,3,81863
2010,NUTS,2010,PL514,3,91983
2010,NUTS,2010,PL515,3,94588
2010,NUTS,2010,PL516,3,25407
2010,NUTS,2010,PL517,3,71402
2010,NUTS,2010,PL518,3,9088
2010,NUTS,2010,PL521,3,58257
2010,NUTS,2010,PL522,3,25314
2010,NUTS,2010,PL613,3,18045
2010,NUTS,2010,PL614,3,43856
2010,NUTS,2010,PL615,3,20643
2010,NUTS,2010,PL621,3,16735
2010,NUTS,2010,PL622,3,24267
2010,NUTS,2010,PL623,3,67153
2010,NUTS,2010,PL631,3,65481
2010,NUTS,2010,PL633,3,75894
2010,NUTS,2010,PL634,3,78805
2010,NUTS,2010,PL635,3,42378
2010,NUTS,2010,PT111,3,65584
2010,NUTS,2010,PT112,3,89880
2010,NUTS,2010,PT113,3,82134
2010,NUTS,2010,PT114,3,18666
2010,NUTS,2010,PT115,3,18982
2010,NUTS,2010,PT116,3,27633
2010,NUTS,2010,PT117,3,29589
2010,NUTS,2010,PT118,3,57566
2010,NUTS,2010,PT150,3,79840
2010,NUTS,2010,PT161,3,81664
2010,NUTS,2010,PT162,3,30556
2010,NUTS,2010,PT163,3,30728
2010,NUTS,2010,PT164,3,74651
2010,NUTS,2010,PT165,3,41117
2010,NUTS,2010,PT166,3,1276
2010,NUTS,2010,PT167,3,26573
2010,NUTS,2010,PT168,3,22058
2010,NUTS,2010,PT169,3,55889
2010,NUTS,2010,PT16A,3,92149
2010,NUTS,2010,PT16B,3,43474
2010,NUTS,2010,PT16C,3,92698
2010,NUTS,2010,PT171,3,12827
2010,NUTS,2010,PT172,3,67243
2010,NUTS,2010,PT181,3,9992
2010,NUTS,2010,PT182,3,38909
2010,NUTS,2010,PT183,3,35458
2010,NUTS,2010,PT184,3,96855
2010,NUTS,2010,PT185,3,24824
2010,NUTS,2010,PT200,3,94167
2010,NUTS,2010,PT300,3,11361
2010,NUTS,2010,RO111,3,98317
2010,NUTS,2010,RO112,3,39873
2010,NUTS,2010,RO113,3,64570
2010,NUTS,2010,RO114,3,91641
2010,NUTS,2010,RO115,3,12999
2010,NUTS,2010,RO116,3,37877
2010,NUTS,2010,RO121,3,18684
2010,NUTS,2010,RO122,3,64630
2010,NUTS,2010,RO123,3,66913
2010,NUTS,2010,RO124,3,87836
2010,NUTS,2010,RO125,3,28453
2010,NUTS,2010,RO126,3,74437
2010,NUTS,2010,RO211,3,18243
2010,NUTS,2010,RO212,3,66004
2010,NUTS,2010,RO213,3,60448
2010,NUTS,2010,RO214,3,323
2010,NUTS,2010,RO215,3,89857
2010,NUTS,2010,RO216,3,95462
2010,NUTS,2010,RO221,3,69370
2010,NUTS,2010,RO222,3,97280
2010,NUTS,2010,RO223,3,213
2010,NUTS,2010,RO224,3,82165
2010,NUTS,2010,RO225,3,23843
2010,NUTS,2010,RO226,3,9272
2010,NUTS,2010,RO311,3,8946
2010,NUTS,2010,RO312,3,66469
2010,NUTS,2010,RO313,3,19504
2010,NUTS,2010,RO314,3,82360
2010,NUTS,2010,RO315,3,15320
2010,NUTS,2010,RO316,3,93440
2010,NUTS,2010,RO317,3,43414
2010,NUTS,2010,RO321,3,29893
2010,NUTS,2010,RO322,3,81033
2010,NUTS,2010,RO411,3,74941
2010,NUTS,2010,RO412,3,18112
2010,NUTS,2010,RO413,3,55738
2010,NUTS,2010,RO414,3,35371
2010,NUTS,2010,RO415,3,82715
2010,NUTS,2010,RO421,3,83369
2010,NUTS,2010,RO422,3,96518
2010,NUTS,2010,RO423,3,84742
2010,NUTS,2010,RO424,3,84767
2010,NUTS,2010,SE110,3,81415
2010,NUTS,2010,SE121,3,77014
2010,NUTS,2010,SE122,3,31072
2010,NUTS,2010,SE123,3,68431
2010,NUTS,2010,SE124,3,23469
2010,NUTS,2010,SE125,3,62386
2010,NUTS,2010,SE211,3,14000
2010,NUTS,2010,SE212,3,48559
2010,NUTS,2010,SE213,3,95025
2010,NUTS,2010,SE214,3,61851
2010,NUTS,2010,SE221,3,14436
2010,NUTS,2010,SE224,3,56445
2010,NUTS,2010,SE231,3,94646
2010,NUTS,2010,SE232,3,26776
2010,NUTS,2010,SE311,3,87910
2010,NUTS,2010,SE312,3,62393
2010,NUTS,2010,SE313,3,52583
2010,NUTS,2010,SE321,3,23335
2010,NUTS,2010,SE322,3,72100
2010,NUTS,2010,SE331,3,39366
2010,NUTS,2010,SE332,3,36688
2010,NUTS,2010,SI011,3,90567
2010,NUTS,2010,SI012,3,55334
2010,NUTS,2010,SI013,3,98180
2010,NUTS,2010,SI014,3,45816
2010,NUTS,2010,SI015,3,54214
2010,NUTS,2010,SI016,3,54133
2010,NUTS,2010,SI017,3,35320
2010,NUTS,2010,SI018,3,99062
2010,NUTS,2010,SI021,3,15241
2010,NUTS,2010,SI022,3,84355
2010,NUTS,2010,SI023,3,4396
2010,NUTS,2010,SI024,3,13429
2010,NUTS,2010,SK010,3,97918
2010,NUTS,2010,SK021,3,31104
2010,NUTS,2010,SK022,3,73189
2010,NUTS,2010,SK023,3,77791
2010,NUTS,2010,SK031,3,60439
2010,NUTS,2010,SK032,3,78351
2010,NUTS,2010,SK041,3,19281
2010,NUTS,2010,SK042,3,41256
2010,NUTS,2010,TR100,3,12495
2010,NUTS,2010,TR211,3,55915
2010,NUTS,2010,TR212,3,55554
2010,NUTS,2010,TR213,3,97459
2010,NUTS,2010,TR221,3,15143
2010,NUTS,2010,TR222,3,20048
2010,NUTS,2010,TR310,3,10234
2010,NUTS,2010,TR321,3,29772
2010,NUTS,2010,TR322,3,65827
2010,NUTS,2010,TR323,3,49406
2010,NUTS,2010,TR331,3,54514
2010,NUTS,2010,TR332,3,4145
2010,NUTS,2010,TR333,3,64373
2010,NUTS,2010,TR334,3,78612
2010,NUTS,2010,TR411,3,92074
2010,NUTS,2010,TR412,3,5239
2010,NUTS,2010,TR413,3,68367
2010,NUTS,2010,TR421,3,67043
2010,NUTS,2010,TR422,3,32558
2010,NUTS,2010,TR423,3,55374
2010,NUTS,2010,TR424,3,46118
2010,NUTS,2010,TR425,3,60853
2010,NUTS,2010,TR510,3,32948
2010,NUTS,2010,TR521,3,25495
2010,NUTS,2010,TR522,3,98230
2010,NUTS,2010,TR611,3,10872
2010,NUTS,2010,TR612,3,47458
2010,NUTS,2010,TR613,3,70673
2010,NUTS,2010,TR621,3,33765
2010,NUTS,2010,TR622,3,5632
2010,NUTS,2010,TR631,3,55030
2010,NUTS,2010,TR632,3,4391
2010,NUTS,2010,TR633,3,99103
2010,NUTS,2010,TR711,3,6577
2010,NUTS,2010,TR712,3,11768
2010,NUTS,2010,TR713,3,67440
2010,NUTS,2010,TR714,3,4809
2010,NUTS,2010,TR715,3,17410
2010,NUTS,2010,TR721,3,2716
2010,NUTS,2010,TR722,3,27492
2010,NUTS,2010,TR723,3,40107
2010,NUTS,2010,TR811,3,61289
2010,NUTS,2010,TR812,3,99546
2010,NUTS,2010,TR813,3,91788
2010,NUTS,2010,TR821,3,79499
2010,NUTS,2010,TR822,3,57731
2010,NUTS,2010,TR823,3,5137
2010,NUTS,2010,TR831,3,45198
2010,NUTS,2010,TR832,3,47173
2010,NUTS,2010,TR833,3,6343
2010,NUTS,2010,TR834,3,47863
2010,NUTS,2010,TR901,3,26771
2010,NUTS,2010,TR902,3,56931
2010,NUTS,2010,TR903,3,8345
2010,NUTS,2010,TR904,3,22970
2010,NUTS,2010,TR905,3,96773
2010,NUTS,2010,TR906,3,15974
2010,NUTS,2010,TRA11,3,70086
2010,NUTS,2010,TRA12,3,42226
2010,NUTS,2010,TRA13,3,34495
2010,NUTS,2010,TRA21,3,10841
2010,NUTS,2010,TRA22,3,68693
2010,NUTS,2010,TRA23,3,46800
2010,NUTS,2010,TRA24,3,86970
2010,NUTS,2010,TRB11,3,58066
2010,NUTS,2010,TRB12,3,55870
2010,NUTS,2010,TRB13,3,13489
2010,NUTS,2010,TRB14,3,21107
2010,NUTS,2010,TRB21,3,88257
2010,NUTS,2010,TRB22,3,66868
2010,NUTS,2010,TRB23,3,47551
2010,NUTS,2010,TRB24,3,37574
2010,NUTS,2010,TRC11,3,66981
2010,NUTS,2010,TRC12,3,24259
2010,NUTS,2010,TRC13,3,42644
2010,NUTS,2010,TRC21,3,57497
2010,NUTS,2010,TRC22,3,73736
2010,NUTS,2010,TRC31,3,44123
2010,NUTS,2010,TRC32,3,32174
2010,NUTS,2010,TRC33,3,9259
2010,NUTS,2010,TRC34,3,79639
2010,NUTS,2010,UKC11,3,54845
2010,NUTS,2010,UKC12,3,22101
2010,NUTS,2010,UKC13,3,49915
2010,NUTS,2010,UKC14,3,53054
2010,NUTS,2010,UKC21,3,40394
2010,NUTS,2010,UKC22,3,92861
2010,NUTS,2010,UKC23,3,5751
2010,NUTS,2010,UKD11,3,78888
2010,NUTS,2010,UKD12,3,26049
2010,NUTS,2010,UKD31,3,76914
2010,NUTS,2010,UKD32,3,53348
2010,NUTS,2010,UKD41,3,7228
2010,NUTS,2010,UKD42,3,50114
2010,NUTS,2010,UKD43,3,1112
2010,NUTS,2010,UKD61,3,58706
2010,NUTS,2010,UKD62,3,94283
2010,NUTS,2010,UKD63,3,55405
2010,NUTS,2010,UKD71,3,71552
2010,NUTS,2010,UKD72,3,22646
2010,NUTS,2010,UKD73,3,85220
2010,NUTS,2010,UKD74,3,92690
2010,NUTS,2010,UKE11,3,42217
2010,NUTS,2010,UKE12,3,91652
2010,NUTS,2010,UKE13,3,6253
2010,NUTS,2010,UKE21,3,43614
2010,NUTS,2010,UKE22,3,72144
2010,NUTS,2010,UKE31,3,70859
2010,NUTS,2010,UKE32,3,83430
2010,NUTS,2010,UKE41,3,97863
2010,NUTS,2010,UKE42,3,70946
2010,NUTS,2010,UKE44,3,22422
2010,NUTS,2010,UKE45,3,79053
2010,NUTS,2010,UKF11,3,26046
2010,NUTS,2010,UKF12,3,40054
2010,NUTS,2010,UKF13,3,68494
2010,NUTS,2010,UKF14,3,38950
2010,NUTS,2010,UKF15,3,52010
2010,NUTS,2010,UKF16,3,37280
2010,NUTS,2010,UKF21,3,35205
2010,NUTS,2010,UKF22,3,29910
2010,NUTS,2010,UKF24,3,20362
2010,NUTS,2010,UKF25,3,59375
2010,NUTS,2010,UKF30,3,66495
2010,NUTS,2010,UKG11,3,97956
2010,NUTS,2010,UKG12,3,262
2010,NUTS,2010,UKG13,3,99681
2010,NUTS,2010,UKG21,3,67669
2010,NUTS,2010,UKG22,3,13769
2010,NUTS,2010,UKG23,3,61886
2010,NUTS,2010,UKG24,3,85175
2010,NUTS,2010,UKG31,3,65237
2010,NUTS,2010,UKG32,3,25272
2010,NUTS,2010,UKG33,3,83961
2010,NUTS,2010,UKG36,3,37988
2010,NUTS,2010,UKG37,3,38757
2010,NUTS,2010,UKG38,3,8495
2010,NUTS,2010,UKG39,3,26467
2010,NUTS,2010,UKH11,3,15492
2010,NUTS,2010,UKH12,3,82566
2010,NUTS,2010,UKH13,3,58772
2010,NUTS,2010,UKH14,3,38279
2010,NUTS,2010,UKH21,3,2539
2010,NUTS,2010,UKH23,3,23183
2010,NUTS,2010,UKH24,3,15764
2010,NUTS,2010,UKH25,3,4997
2010,NUTS,2010,UKH31,3,61668
2010,NUTS,2010,UKH32,3,98250
2010,NUTS,2010,UKH33,3,97826
2010,NUTS,2010,UKI11,3,96876
2010,NUTS,2010,UKI12,3,45711
2010,NUTS,2010,UKI21,3,86857
2010,NUTS,2010,UKI22,3,19411
2010,NUTS,2010,UKI23,3,6403
2010,NUTS,2010,UKJ11,3,1164
2010,NUTS,2010,UKJ12,3,29743
2010,NUTS,2010,UKJ13,3,66395
2010,NUTS,2010,UKJ14,3,62202
2010,NUTS,2010,UKJ21,3,25786
2010,NUTS,2010,UKJ22,3,77212
2010,NUTS,2010,UKJ23,3,9018
2010,NUTS,2010,UKJ24,3,49751
2010,NUTS,2010,UKJ31,3,70875
2010,NUTS,2010,UKJ32,3,97291
2010,NUTS,2010,UKJ33,3,42043
2010,NUTS,2010,UKJ34,3,70668
2010,NUTS,2010,UKJ41,3,66139
2010,NUTS,2010,UKJ42,3,43050
2010,NUTS,2010,UKK11,3,38314
2010,NUTS,2010,UKK12,3,72665
2010,NUTS,2010,UKK13,3,19899
2010,NUTS,2010,UKK14,3,58257
2010,NUTS,2010,UKK15,3,53839
2010,NUTS,2010,UKK21,3,88393
2010,NUTS,2010,UKK22,3,97487
2010,NUTS,2010,UKK23,3,58187
2010,NUTS,2010,UKK30,3,13150
2010,NUTS,2010,UKK41,3,88048
2010,NUTS,2010,UKK42,3,92391
2010,NUTS,2010,UKK43,3,72354
2010,NUTS,2010,UKL11,3,31219
2010,NUTS,2010,UKL12,3,57433
2010,NUTS,2010,UKL13,3,32463
2010,NUTS,2010,UKL14,3,17372
2010,NUTS,2010,UKL15,3,8908
2010,NUTS,2010,UKL16,3,59686
2010,NUTS,2010,UKL17,3,47149
2010,NUTS,2010,UKL18,3,92178
2010,NUTS,2010,UKL21,3,11025
2010,NUTS,2010,UKL22,3,97716
2010,NUTS,2010,UKL23,3,65899
2010,NUTS,2010,UKL24,3,39533
2010,NUTS,2010,UKM21,3,90241
2010,NUTS,2010,UKM22,3,68849
2010,NUTS,2010,UKM23,3,67620
2010,NUTS,2010,UKM24,3,20018
2010,NUTS,2010,UKM25,3,99138
2010,NUTS,2010,UKM26,3,83394
2010,NUTS,2010,UKM27,3,6669
2010,NUTS,2010,UKM28,3,1383
2010,NUTS,2010,UKM31,3,87108
2010,NUTS,2010,UKM32,3,24368
2010,NUTS,2010,UKM33,3,8507
2010,NUTS,2010,UKM34,3,96043
2010,NUTS,2010,UKM35,3,81147
2010,NUTS,2010,UKM36,3,70302
2010,NUTS,2010,UKM37,3,34786
2010,NUTS,2010,UKM38,3,46436
2010,NUTS,2010,UKM50,3,85882
2010,NUTS,2010,UKM61,3,75693
2010,NUTS,2010,UKM62,3,89667
2010,NUTS,2010,UKM63,3,14213
2010,NUTS,2010,UKM64,3,95367
2010,NUTS,2010,UKM65,3,54051
2010,NUTS,2010,UKM66,3,44177
2010,NUTS,2010,UKN01,3,84958
2010,NUTS,2010,UKN02,3,8401
2010,NUTS,2010,UKN03,3,20757
2010,NUTS,2010,UKN04,3,14987
2010,NUTS,2010,UKN05,3,86887
2011,NUTS,2010,AT,0,12167
2011,NUTS,2010,BE,0,24418
2011,NUTS,2010,BG,0,84403
2011,NUTS,2010,CH,0,60967
2011,NUTS,2010,CY,0,13520
2011,NUTS,2010,CZ,0,10306
2011,NUTS,2010,DE,0,77528
2011,NUTS,2010,DK,0,79099
2011,NUTS,2010,EE,0,41469
2011,NUTS,2010,EL,0,28290
2011,NUTS,2010,ES,0,14910
2011,NUTS,2010,FI,0,19873
2011,NUTS,2010,FR,0,14722
2011,NUTS,2010,HR,0,24340
2011,NUTS,2010,HU,0,7034
2011,NUTS,2010,IE,0,49372
2011,NUTS,2010,IS,0,38445
2011,NUTS,2010,IT,0,39675
2011,NUTS,2010,LI,0,71439
2011,NUTS,2010,LT,0,14211
2011,NUTS,2010,LU,0,80101
2011,NUTS,2010,LV,0,58919
2011,NUTS,2010,ME,0,32515
2011,NUTS,2010,MK,0,55176
2011,NUTS,2010,MT,0,85317
2011,NUTS,2010,NL,0,7991
2011,NUTS,2010,NO,0,16686
2011,NUTS,2010,PL,0,10609
2011,NUTS,2010,PT,0,31125
2011,NUTS,2010,RO,0,21060
2011,NUTS,2010,SE,0,6207
2011,NUTS,2010,SI,0,53386
2011,NUTS,2010,SK,0,90090
2011,NUTS,2010,TR,0,28666
2011,NUTS,2010,UK,0,86928
2011,NUTS,2010,AT1,1,53305
2011,NUTS,2010,AT2,1,47846
2011,NUTS,2010,AT3,1,57153
2011,NUTS,2010,BE1,1,37036
2011,NUTS,2010,BE2,1,90996
2011,NUTS,2010,BE3,1,80521
2011,NUTS,2010,BG3,1,16665
2011,NUTS,2010,BG4,1,47040
2011,NUTS,2010,CH0,1,92621
2011,NUTS,2010,CY0,1,36949
2011,NUTS,2010,CZ0,1,11526
2011,NUTS,2010,DE1,1,34876
2011,NUTS,2010,DE2,1,92976
2011,NUTS,2010,DE3,1,72321
2011,NUTS,2010,DE4,1,63129
2011,NUTS,2010,DE5,1,69656
2011,NUTS,2010,DE6,1,78763
2011,NUTS,2010,DE7,1,76346
2011,NUTS,2010,DE8,1,93565
2011,NUTS,2010,DE9,1,22670
2011,NUTS,2010,DEA,1,31412
2011,NUTS,2010,DEB,1,42408
2011,NUTS,2010,DEC,1,72901
2011,NUTS,2010,DED,1,18686
2011,NUTS,2010,DEE,1,63184
2011,NUTS,2010,DEF,1,55712
2011,NUTS,2010,DEG,1,77512
2011,NUTS,2010,DK0,1,8588
2011,NUTS,2010,EE0,1,4726
2011,NUTS,2010,EL1,1,73585
2011,NUTS,2010,EL2,1,48724
2011,NUTS,2010,EL3,1,35989
2011,NUTS,2010,EL4,1,54120
2011,NUTS,2010,ES1,1,38332
2011,NUTS,2010,ES2,1,49275
2011,NUTS,2010,ES3,1,87888
2011,NUTS,2010,ES4,1,93339
2011,NUTS,2010,ES5,1,66710
2011,NUTS,2010,ES6,1,4883
2011,NUTS,2010,ES7,1,83178
2011,NUTS,2010,FI1,1,72939
2011,NUTS,2010,FI2,1,41868
2011,NUTS,2010,FR1,1,39655
2011,NUTS,2010,FR2,1,13019
2011,NUTS,2010,FR3,1,73423
2011,NUTS,2010,FR4,1,25700
2011,NUTS,2010,FR5,1,20935
2011,NUTS,2010,FR6,1,13463
2011,NUTS,2010,FR7,1,45627
2011,NUTS,2010,FR8,1,56721
2011,NUTS,2010,FR9,1,93058
2011,NUTS,2010,HR0,1,15602
2011,NUTS,2010,HU1,1,77516
2011,NUTS,2010,HU2,1,4706
2011,NUTS,2010,HU3,1,89806
2011,NUTS,2010,IE0,1,38531
2011,NUTS,2010,IS0,1,81217
2011,NUTS,2010,ITC,1,78531
2011,NUTS,2010,ITF,1,60894
2011,NUTS,2010,ITG,1,23942
2011,NUTS,2010,ITH,1,18139
2011,NUTS,2010,ITI,1,165
2011,NUTS,2010,LI0,1,10177
2011,NUTS,2010,LT0,1,84320
2011,NUTS,2010,LU0,1,40835
2011,NUTS,2010,LV0,1,88353
2011,NUTS,2010,ME0,1,24066
2011,NUTS,2010,MK0,1,34858
2011,NUTS,2010,MT0,1,24448
2011,NUTS,2010,NL1,1,93144
2011,NUTS,2010,NL2,1,29901
2011,NUTS,2010,NL3,1,61169
2011,NUTS,2010,NL4,1,23019
2011,NUTS,2010,NO0,1,59767
2011,NUTS,2010,N_A,1,13072
2011,NUTS,2010,PL1,1,60826
2011,NUTS,2010,PL2,1,9628
2011,NUTS,2010,PL3,1,49590
2011,NUTS,2010,PL4,1,2424
2011,NUTS,2010,PL5,1,70076
2011,NUTS,2010,PL6,1,72477
2011,NUTS,2010,PT1,1,63600
2011,NUTS,2010,PT2,1,15525
2011,NUTS,2010,PT3,1,57107
2011,NUTS,2010,RO1,1,58174
2011,NUTS,2010,RO2,1,64654
2011,NUTS,2010,RO3,1,43887
2011,NUTS,2010,RO4,1,94286
2011,NUTS,2010,SE1,1,33401
2011,NUTS,2010,SE2,1,84614
2011,NUTS,2010,SE3,1,73444
2011,NUTS,2010,SI0,1,48264
2011,NUTS,2010,SK0,1,64178
2011,NUTS,2010,TR1,1,56009
2011,NUTS,2010,TR2,1,19816
2011,NUTS,2010,TR3,1,79199
2011,NUTS,2010,TR4,1,16503
2011,NUTS,2010,TR5,1,17778
2011,NUTS,2010,TR6,1,61385
2011,NUTS,2010,TR7,1,42701
2011,NUTS,2010,TR8,1,7856
2011,NUTS,2010,TR9,1,77840
2011,NUTS,2010,TRA,1,75036
2011,NUTS,2010,TRB,1,37004
2011,NUTS,2010,TRC,1,29116
2011,NUTS,2010,UKC,1,50374
2011,NUTS,2010,UKD,1,54856
2011,NUTS,2010,UKE,1,80991
2011,NUTS,2010,UKF,1,38122
2011,NUTS,2010,UKG,1,57508
2011,NUTS,2010,UKH,1,16868
2011,NUTS,2010,UKI,1,90342
2011,NUTS,2010,UKJ,1,91074
2011,NUTS,2010,UKK,1,50992
2011,NUTS,2010,UKL,1,92992
2011,NUTS,2010,UKM,1,7991
2011,NUTS,2010,UKN,1,93724
2011,NUTS,2010,AT11,2,99228
2011,NUTS,2010,AT12,2,53935
2011,NUTS,2010,AT13,2,87907
2011,NUTS,2010,AT21,2,24062
2011,NUTS,2010,AT22,2,8890
2011,NUTS,2010,AT31,2,97836
2011,NUTS,2010,AT32,2,21900
2011,NUTS,2010,AT33,2,63724
2011,NUTS,2010,AT34,2,64860
2011,NUTS,2010,BE10,2,41497
2011,NUTS,2010,BE21,2,71787
2011,NUTS,2010,BE22,2,87518
2011,NUTS,2010,BE23,2,46831
2011,NUTS,2010,BE24,2,61122
2011,NUTS,2010,BE25,2,58800
2011,NUTS,2010,BE31,2,20992
2011,NUTS,2010,BE32,2,74425
2011,NUTS,2010,BE33,2,68354
2011,NUTS,2010,BE34,2,60460
2011,NUTS,2010,BE35,2,4025
2011,NUTS,2010,BG31,2,76060
2011,NUTS,2010,BG32,2,13554
2011,NUTS,2010,BG33,2,72441
2011,NUTS,2010,BG34,2,17426
2011,NUTS,2010,BG41,2,75930
2011,NUTS,2010,BG42,2,87129
2011,NUTS,2010,CH01,2,6580
2011,NUTS,2010,CH02,2,71299
2011,NUTS,2010,CH03,2,63268
2011,NUTS,2010,CH04,2,23040
2011,NUTS,2010,CH05,2,31209
2011,NUTS,2010,CH06,2,83569
2011,NUTS,2010,CH07,2,51829
2011,NUTS,2010,CY00,2,11536
2011,NUTS,2010,CZ01,2,51992
2011,NUTS,2010,CZ02,2,3301
2011,NUTS,2010,CZ03,2,56173
2011,NUTS,2010,CZ04,2,15303
2011,NUTS,2010,CZ05,2,65976
2011,NUTS,2010,CZ06,2,18760
2011,NUTS,2010,CZ07,2,37072
2011,NUTS,2010,CZ08,2,53619
2011,NUTS,2010,DE11,2,78591
2011,NUTS,2010,DE12,2,16341
2011,NUTS,2010,DE13,2,19624
2011,NUTS,2010,DE14,2,85702
2011,NUTS,2010,DE21,2,33393
2011,NUTS,2010,DE22,2,75239
2011,NUTS,2010,DE23,2,17838
