year,region_type,region_year_spec,region_id,region_level,vufit
2013,NUTS,2013,LV,0,742
2013,NUTS,2013,ME,0,952
2013,NUTS,2013,MK,0,901
2013,NUTS,2013,MT,0,955
2013,NUTS,2013,NL,0,347
2013,NUTS,2013,NO,0,716
2013,NUTS,2013,PL,0,526
2013,NUTS,2013,PT,0,564
2013,NUTS,2013,RO,0,932
2013,NUTS,2013,SE,0,529
2013,NUTS,2013,SI,0,833
2013,NUTS,2013,SK,0,419
2013,NUTS,2013,TR,0,338
2013,NUTS,2013,UK,0,281
2013,NUTS,2013,AT1,1,271
2013,NUTS,2013,AT2,1,395
2013,NUTS,2013,AT3,1,29
2013,NUTS,2013,BE1,1,980
2013,NUTS,2013,BE2,1,717
2013,NUTS,2013,BE3,1,803
2013,NUTS,2013,BG3,1,449
2013,NUTS,2013,BG4,1,859
2013,NUTS,2013,CH0,1,625
2013,NUTS,2013,CY0,1,714
2013,NUTS,2013,CZ0,1,413
2013,NUTS,2013,DE1,1,461
2013,NUTS,2013,DE2,1,862
2013,NUTS,2013,DE3,1,999
2013,NUTS,2013,DE4,1,221
2013,NUTS,2013,DE5,1,832
2013,NUTS,2013,DE6,1,894
2013,NUTS,2013,DE7,1,679
2013,NUTS,2013,DE8,1,930
2013,NUTS,2013,DE9,1,99
2013,NUTS,2013,DEA,1,18
2013,NUTS,2013,DEB,1,213
2013,NUTS,2013,DEC,1,222
2013,NUTS,2013,DED,1,791
2013,NUTS,2013,DEE,1,866
2013,NUTS,2013,DEF,1,168
2013,NUTS,2013,DEG,1,144
2013,NUTS,2013,DK0,1,421
2013,NUTS,2013,EE0,1,494
2013,NUTS,2013,EL3,1,938
2013,NUTS,2013,EL4,1,581
2013,NUTS,2013,EL5,1,850
2013,NUTS,2013,EL6,1,145
2013,NUTS,2013,ES1,1,356
2013,NUTS,2013,ES2,1,62
2013,NUTS,2013,ES3,1,83
2013,NUTS,2013,ES4,1,49
2013,NUTS,2013,ES5,1,253
2013,NUTS,2013,ES6,1,856
2013,NUTS,2013,ES7,1,835
2013,NUTS,2013,FI1,1,633
2013,NUTS,2013,FI2,1,313
2013,NUTS,2013,FR1,1,997
2013,NUTS,2013,FR2,1,963
2013,NUTS,2013,FR3,1,406
2013,NUTS,2013,FR4,1,726
2013,NUTS,2013,FR5,1,491
2013,NUTS,2013,FR6,1,280
2013,NUTS,2013,FR7,1,114
2013,NUTS,2013,FR8,1,877
2013,NUTS,2013,FRA,1,808
2013,NUTS,2013,HR0,1,402
2013,NUTS,2013,HU1,1,87
2013,NUTS,2013,HU2,1,932
2013,NUTS,2013,HU3,1,476
2013,NUTS,2013,IE0,1,301
2013,NUTS,2013,IS0,1,155
2013,NUTS,2013,ITC,1,934
2013,NUTS,2013,ITF,1,297
2013,NUTS,2013,ITG,1,356
2013,NUTS,2013,ITH,1,635
2013,NUTS,2013,ITI,1,113
2013,NUTS,2013,LI0,1,84
2013,NUTS,2013,LT0,1,546
2013,NUTS,2013,LU0,1,275
2013,NUTS,2013,LV0,1,638
2013,NUTS,2013,ME0,1,595
2013,NUTS,2013,MK0,1,329
2013,NUTS,2013,MT0,1,687
2013,NUTS,2013,NL1,1,700
2013,NUTS,2013,NL2,1,907
2013,NUTS,2013,NL3,1,576
2013,NUTS,2013,NL4,1,911
2013,NUTS,2013,NO0,1,497
2013,NUTS,2013,PL1,1,842
2013,NUTS,2013,PL2,1,546
2013,NUTS,2013,PL3,1,901
2013,NUTS,2013,PL4,1,112
2013,NUTS,2013,PL5,1,675
2013,NUTS,2013,PL6,1,871
2013,NUTS,2013,PT1,1,956
2013,NUTS,2013,PT2,1,26
2013,NUTS,2013,PT3,1,556
2013,NUTS,2013,RO1,1,853
2013,NUTS,2013,RO2,1,485
2013,NUTS,2013,RO3,1,161
2013,NUTS,2013,RO4,1,680
2013,NUTS,2013,SE1,1,682
2013,NUTS,2013,SE2,1,935
2013,NUTS,2013,SE3,1,323
2013,NUTS,2013,SI0,1,249
2013,NUTS,2013,SK0,1,960
2013,NUTS,2013,TR1,1,15
2013,NUTS,2013,TR2,1,263
2013,NUTS,2013,TR3,1,267
2013,NUTS,2013,TR4,1,853
2013,NUTS,2013,TR5,1,973
2013,NUTS,2013,TR6,1,500
2013,NUTS,2013,TR7,1,257
2013,NUTS,2013,TR8,1,49
2013,NUTS,2013,TR9,1,658
2013,NUTS,2013,TRA,1,709
2013,NUTS,2013,TRB,1,945
2013,NUTS,2013,TRC,1,211
2013,NUTS,2013,UKC,1,299
2013,NUTS,2013,UKD,1,917
2013,NUTS,2013,UKE,1,936
2013,NUTS,2013,UKF,1,446
2013,NUTS,2013,UKG,1,122
2013,NUTS,2013,UKH,1,431
2013,NUTS,2013,UKI,1,779
2013,NUTS,2013,UKJ,1,948
2013,NUTS,2013,UKK,1,948
2013,NUTS,2013,UKL,1,910
2013,NUTS,2013,UKM,1,820
2013,NUTS,2013,UKN,1,821
2013,NUTS,2013,AT11,2,491
2013,NUTS,2013,AT12,2,126
2013,NUTS,2013,AT13,2,107
2013,NUTS,2013,AT21,2,729
2013,NUTS,2013,AT22,2,596
2013,NUTS,2013,AT31,2,900
2013,NUTS,2013,AT32,2,961
2013,NUTS,2013,AT33,2,608
2013,NUTS,2013,AT34,2,166
2013,NUTS,2013,BE10,2,133
2013,NUTS,2013,BE21,2,733
2013,NUTS,2013,BE22,2,713
2013,NUTS,2013,BE23,2,50
2013,NUTS,2013,BE24,2,377
2013,NUTS,2013,BE25,2,231
2013,NUTS,2013,BE31,2,609
2013,NUTS,2013,BE32,2,490
2013,NUTS,2013,BE33,2,783
2013,NUTS,2013,BE34,2,900
2013,NUTS,2013,BE35,2,466
2013,NUTS,2013,BG31,2,586
2013,NUTS,2013,BG32,2,561
2013,NUTS,2013,BG33,2,963
2013,NUTS,2013,BG34,2,540
2013,NUTS,2013,BG41,2,199
2013,NUTS,2013,BG42,2,203
2013,NUTS,2013,CH01,2,830
2013,NUTS,2013,CH02,2,66
2013,NUTS,2013,CH03,2,472
2013,NUTS,2013,CH04,2,198
2013,NUTS,2013,CH05,2,423
2013,NUTS,2013,CH06,2,577
2013,NUTS,2013,CH07,2,59
2013,NUTS,2013,CY00,2,947
2013,NUTS,2013,CZ01,2,732
2013,NUTS,2013,CZ02,2,560
2013,NUTS,2013,CZ03,2,899
2013,NUTS,2013,CZ04,2,350
2013,NUTS,2013,CZ05,2,283
2013,NUTS,2013,CZ06,2,117
2013,NUTS,2013,CZ07,2,117
2013,NUTS,2013,CZ08,2,659
2013,NUTS,2013,DE11,2,38
2013,NUTS,2013,DE12,2,843
2013,NUTS,2013,DE13,2,524
2013,NUTS,2013,DE14,2,732
2013,NUTS,2013,DE21,2,147
2013,NUTS,2013,DE22,2,636
2013,NUTS,2013,DE23,2,702
2013,NUTS,2013,DE24,2,396
2013,NUTS,2013,DE25,2,936
2013,NUTS,2013,DE26,2,142
2013,NUTS,2013,DE27,2,694
2013,NUTS,2013,DE30,2,313
2013,NUTS,2013,DE40,2,644
2013,NUTS,2013,DE50,2,225
2013,NUTS,2013,DE60,2,98
2013,NUTS,2013,DE71,2,561
2013,NUTS,2013,DE72,2,564
2013,NUTS,2013,DE73,2,983
2013,NUTS,2013,DE80,2,527
2013,NUTS,2013,DE91,2,581
2013,NUTS,2013,DE92,2,308
2013,NUTS,2013,DE93,2,35
2013,NUTS,2013,DE94,2,915
2013,NUTS,2013,DEA1,2,200
2013,NUTS,2013,DEA2,2,643
2013,NUTS,2013,DEA3,2,80
2013,NUTS,2013,DEA4,2,765
2013,NUTS,2013,DEA5,2,716
2013,NUTS,2013,DEB1,2,89
2013,NUTS,2013,DEB2,2,633
2013,NUTS,2013,DEB3,2,412
2013,NUTS,2013,DEC0,2,718
2013,NUTS,2013,DED2,2,444
2013,NUTS,2013,DED4,2,224
2013,NUTS,2013,DED5,2,947
2013,NUTS,2013,DEE0,2,555
2013,NUTS,2013,DEF0,2,98
2013,NUTS,2013,DEG0,2,387
2013,NUTS,2013,DK01,2,496
2013,NUTS,2013,DK02,2,399
2013,NUTS,2013,DK03,2,224
2013,NUTS,2013,DK04,2,143
2013,NUTS,2013,DK05,2,308
2013,NUTS,2013,EE00,2,196
2013,NUTS,2013,EL30,2,74
2013,NUTS,2013,EL41,2,117
2013,NUTS,2013,EL42,2,634
2013,NUTS,2013,EL43,2,897
2013,NUTS,2013,EL51,2,575
2013,NUTS,2013,EL52,2,332
2013,NUTS,2013,EL53,2,239
2013,NUTS,2013,EL54,2,443
2013,NUTS,2013,EL61,2,398
2013,NUTS,2013,EL62,2,835
2013,NUTS,2013,EL63,2,153
2013,NUTS,2013,EL64,2,325
2013,NUTS,2013,EL65,2,953
2013,NUTS,2013,ES11,2,46
2013,NUTS,2013,ES12,2,518
2013,NUTS,2013,ES13,2,688
2013,NUTS,2013,ES21,2,636
2013,NUTS,2013,ES22,2,976
2013,NUTS,2013,ES23,2,74
2013,NUTS,2013,ES24,2,373
2013,NUTS,2013,ES30,2,890
2013,NUTS,2013,ES41,2,23
2013,NUTS,2013,ES42,2,749
2013,NUTS,2013,ES43,2,440
2013,NUTS,2013,ES51,2,137
2013,NUTS,2013,ES52,2,321
2013,NUTS,2013,ES53,2,309
2013,NUTS,2013,ES61,2,469
2013,NUTS,2013,ES62,2,196
2013,NUTS,2013,ES63,2,860
2013,NUTS,2013,ES64,2,265
2013,NUTS,2013,ES70,2,910
2013,NUTS,2013,FI19,2,91
2013,NUTS,2013,FI1B,2,366
2013,NUTS,2013,FI1C,2,991
2013,NUTS,2013,FI1D,2,173
2013,NUTS,2013,FI20,2,437
2013,NUTS,2013,FR10,2,225
2013,NUTS,2013,FR21,2,577
2013,NUTS,2013,FR22,2,717
2013,NUTS,2013,FR23,2,696
2013,NUTS,2013,FR24,2,899
2013,NUTS,2013,FR25,2,186
2013,NUTS,2013,FR26,2,816
2013,NUTS,2013,FR30,2,585
2013,NUTS,2013,FR41,2,857
2013,NUTS,2013,FR42,2,80
2013,NUTS,2013,FR43,2,326
2013,NUTS,2013,FR51,2,297
2013,NUTS,2013,FR52,2,871
2013,NUTS,2013,FR53,2,50
2013,NUTS,2013,FR61,2,681
2013,NUTS,2013,FR62,2,850
2013,NUTS,2013,FR63,2,853
2013,NUTS,2013,FR71,2,713
2013,NUTS,2013,FR72,2,742
2013,NUTS,2013,FR81,2,78
2013,NUTS,2013,FR82,2,949
2013,NUTS,2013,FR83,2,448
2013,NUTS,2013,FRA1,2,53
2013,NUTS,2013,FRA2,2,318
2013,NUTS,2013,FRA3,2,373
2013,NUTS,2013,FRA4,2,17
2013,NUTS,2013,FRA5,2,784
2013,NUTS,2013,HR03,2,733
2013,NUTS,2013,HR04,2,74
2013,NUTS,2013,HU10,2,883
2013,NUTS,2013,HU21,2,201
2013,NUTS,2013,HU22,2,478
2013,NUTS,2013,HU23,2,926
2013,NUTS,2013,HU31,2,951
2013,NUTS,2013,HU32,2,841
2013,NUTS,2013,HU33,2,98
2013,NUTS,2013,IE01,2,306
2013,NUTS,2013,IE02,2,562
2013,NUTS,2013,IS00,2,285
2013,NUTS,2013,ITC1,2,663
2013,NUTS,2013,ITC2,2,233
2013,NUTS,2013,ITC3,2,62
2013,NUTS,2013,ITC4,2,774
2013,NUTS,2013,ITF1,2,443
2013,NUTS,2013,ITF2,2,215
2013,NUTS,2013,ITF3,2,443
2013,NUTS,2013,ITF4,2,225
2013,NUTS,2013,ITF5,2,322
2013,NUTS,2013,ITF6,2,138
2013,NUTS,2013,ITG1,2,720
2013,NUTS,2013,ITG2,2,909
2013,NUTS,2013,ITH1,2,164
2013,NUTS,2013,ITH2,2,667
2013,NUTS,2013,ITH3,2,117
2013,NUTS,2013,ITH4,2,394
2013,NUTS,2013,ITH5,2,904
2013,NUTS,2013,ITI1,2,979
2013,NUTS,2013,ITI2,2,190
2013,NUTS,2013,ITI3,2,345
2013,NUTS,2013,ITI4,2,491
2013,NUTS,2013,LI00,2,652
2013,NUTS,2013,LT00,2,811
2013,NUTS,2013,LU00,2,405
2013,NUTS,2013,LV00,2,947
2013,NUTS,2013,ME00,2,838
2013,NUTS,2013,MK00,2,473
2013,NUTS,2013,MT00,2,43
2013,NUTS,2013,NL11,2,508
2013,NUTS,2013,NL12,2,77
2013,NUTS,2013,NL13,2,510
2013,NUTS,2013,NL21,2,576
2013,NUTS,2013,NL22,2,713
2013,NUTS,2013,NL23,2,896
2013,NUTS,2013,NL31,2,645
2013,NUTS,2013,NL32,2,514
2013,NUTS,2013,NL33,2,865
2013,NUTS,2013,NL34,2,116
2013,NUTS,2013,NL41,2,605
2013,NUTS,2013,NL42,2,525
2013,NUTS,2013,NO01,2,839
2013,NUTS,2013,NO02,2,122
2013,NUTS,2013,NO03,2,505
2013,NUTS,2013,NO04,2,129
2013,NUTS,2013,NO05,2,184
2013,NUTS,2013,NO06,2,507
2013,NUTS,2013,NO07,2,878
2013,NUTS,2013,PL11,2,667
2013,NUTS,2013,PL12,2,502
2013,NUTS,2013,PL21,2,760
2013,NUTS,2013,PL22,2,310
2013,NUTS,2013,PL31,2,490
2013,NUTS,2013,PL32,2,88
2013,NUTS,2013,PL33,2,88
2013,NUTS,2013,PL34,2,30
2013,NUTS,2013,PL41,2,264
2013,NUTS,2013,PL42,2,337
2013,NUTS,2013,PL43,2,715
2013,NUTS,2013,PL51,2,944
2013,NUTS,2013,PL52,2,888
2013,NUTS,2013,PL61,2,952
2013,NUTS,2013,PL62,2,273
2013,NUTS,2013,PL63,2,821
2013,NUTS,2013,PT11,2,769
2013,NUTS,2013,PT15,2,967
2013,NUTS,2013,PT16,2,450
2013,NUTS,2013,PT17,2,909
2013,NUTS,2013,PT18,2,458
2013,NUTS,2013,PT20,2,444
2013,NUTS,2013,PT30,2,537
2013,NUTS,2013,RO11,2,548
2013,NUTS,2013,RO12,2,446
2013,NUTS,2013,RO21,2,21
2013,NUTS,2013,RO22,2,537
2013,NUTS,2013,RO31,2,220
2013,NUTS,2013,RO32,2,366
2013,NUTS,2013,RO41,2,707
2013,NUTS,2013,RO42,2,325
2013,NUTS,2013,SE11,2,713
2013,NUTS,2013,SE12,2,39
2013,NUTS,2013,SE21,2,75
2013,NUTS,2013,SE22,2,94
2013,NUTS,2013,SE23,2,840
2013,NUTS,2013,SE31,2,143
2013,NUTS,2013,SE32,2,492
2013,NUTS,2013,SE33,2,137
2013,NUTS,2013,SI03,2,908
2013,NUTS,2013,SI04,2,874
2013,NUTS,2013,SK01,2,577
2013,NUTS,2013,SK02,2,856
2013,NUTS,2013,SK03,2,690
2013,NUTS,2013,SK04,2,920
2013,NUTS,2013,TR10,2,523
2013,NUTS,2013,TR21,2,545
2013,NUTS,2013,TR22,2,260
2013,NUTS,2013,TR31,2,703
2013,NUTS,2013,TR32,2,58
2013,NUTS,2013,TR33,2,389
2013,NUTS,2013,TR41,2,797
2013,NUTS,2013,TR42,2,545
2013,NUTS,2013,TR51,2,339
2013,NUTS,2013,TR52,2,286
2013,NUTS,2013,TR61,2,427
2013,NUTS,2013,TR62,2,947
2013,NUTS,2013,TR63,2,112
2013,NUTS,2013,TR71,2,530
2013,NUTS,2013,TR72,2,290
2013,NUTS,2013,TR81,2,219
2013,NUTS,2013,TR82,2,243
2013,NUTS,2013,TR83,2,125
2013,NUTS,2013,TR90,2,380
2013,NUTS,2013,TRA1,2,850
2013,NUTS,2013,TRA2,2,873
2013,NUTS,2013,TRB1,2,657
2013,NUTS,2013,TRB2,2,65
2013,NUTS,2013,TRC1,2,601
2013,NUTS,2013,TRC2,2,490
2013,NUTS,2013,TRC3,2,189
2013,NUTS,2013,UKC1,2,593
2013,NUTS,2013,UKC2,2,492
2013,NUTS,2013,UKD1,2,948
2013,NUTS,2013,UKD3,2,787
2013,NUTS,2013,UKD4,2,284
2013,NUTS,2013,UKD6,2,839
2013,NUTS,2013,UKD7,2,133
2013,NUTS,2013,UKE1,2,88
2013,NUTS,2013,UKE2,2,129
2013,NUTS,2013,UKE3,2,138
2013,NUTS,2013,UKE4,2,187
2013,NUTS,2013,UKF1,2,728
2013,NUTS,2013,UKF2,2,890
2013,NUTS,2013,UKF3,2,847
2013,NUTS,2013,UKG1,2,691
2013,NUTS,2013,UKG2,2,41
2013,NUTS,2013,UKG3,2,526
2013,NUTS,2013,UKH1,2,848
2013,NUTS,2013,UKH2,2,139
2013,NUTS,2013,UKH3,2,440
2013,NUTS,2013,UKI3,2,777
2013,NUTS,2013,UKI4,2,524
2013,NUTS,2013,UKI5,2,257
2013,NUTS,2013,UKI6,2,666
2013,NUTS,2013,UKI7,2,337
2013,NUTS,2013,UKJ1,2,408
2013,NUTS,2013,UKJ2,2,779
2013,NUTS,2013,UKJ3,2,157
2013,NUTS,2013,UKJ4,2,688
2013,NUTS,2013,UKK1,2,294
2013,NUTS,2013,UKK2,2,472
2013,NUTS,2013,UKK3,2,176
2013,NUTS,2013,UKK4,2,977
2013,NUTS,2013,UKL1,2,504
2013,NUTS,2013,UKL2,2,922
2013,NUTS,2013,UKM2,2,384
2013,NUTS,2013,UKM3,2,312
2013,NUTS,2013,UKM5,2,490
2013,NUTS,2013,UKM6,2,869
2013,NUTS,2013,UKN0,2,150
2013,NUTS,2013,AT111,3,210
2013,NUTS,2013,AT112,3,966
2013,NUTS,2013,AT113,3,880
2013,NUTS,2013,AT121,3,158
2013,NUTS,2013,AT122,3,715
2013,NUTS,2013,AT123,3,98
2013,NUTS,2013,AT124,3,360
2013,NUTS,2013,AT125,3,451
2013,NUTS,2013,AT126,3,998
2013,NUTS,2013,AT127,3,792
2013,NUTS,2013,AT130,3,798
2013,NUTS,2013,AT211,3,55
2013,NUTS,2013,AT212,3,908
2013,NUTS,2013,AT213,3,91
2013,NUTS,2013,AT221,3,634
2013,NUTS,2013,AT222,3,741
2013,NUTS,2013,AT223,3,627
2013,NUTS,2013,AT224,3,173
2013,NUTS,2013,AT225,3,613
2013,NUTS,2013,AT226,3,185
2013,NUTS,2013,AT311,3,155
2013,NUTS,2013,AT312,3,287
2013,NUTS,2013,AT313,3,301
2013,NUTS,2013,AT314,3,875
2013,NUTS,2013,AT315,3,142
2013,NUTS,2013,AT321,3,949
2013,NUTS,2013,AT322,3,564
2013,NUTS,2013,AT323,3,401
2013,NUTS,2013,AT331,3,567
2013,NUTS,2013,AT332,3,124
2013,NUTS,2013,AT333,3,907
2013,NUTS,2013,AT334,3,444
2013,NUTS,2013,AT335,3,412
2013,NUTS,2013,AT341,3,770
2013,NUTS,2013,AT342,3,748
2013,NUTS,2013,BE100,3,835
2013,NUTS,2013,BE211,3,900
2013,NUTS,2013,BE212,3,879
2013,NUTS,2013,BE213,3,564
2013,NUTS,2013,BE221,3,187
2013,NUTS,2013,BE222,3,926
2013,NUTS,2013,BE223,3,667
2013,NUTS,2013,BE231,3,242
2013,NUTS,2013,BE232,3,910
2013,NUTS,2013,BE233,3,67
2013,NUTS,2013,BE234,3,102
2013,NUTS,2013,BE235,3,66
2013,NUTS,2013,BE236,3,367
2013,NUTS,2013,BE241,3,931
2013,NUTS,2013,BE242,3,491
2013,NUTS,2013,BE251,3,854
2013,NUTS,2013,BE252,3,995
2013,NUTS,2013,BE253,3,700
2013,NUTS,2013,BE254,3,373
2013,NUTS,2013,BE255,3,588
2013,NUTS,2013,BE256,3,758
2013,NUTS,2013,BE257,3,753
2013,NUTS,2013,BE258,3,114
2013,NUTS,2013,BE310,3,730
2013,NUTS,2013,BE321,3,610
2013,NUTS,2013,BE322,3,40
2013,NUTS,2013,BE323,3,903
2013,NUTS,2013,BE324,3,384
2013,NUTS,2013,BE325,3,874
2013,NUTS,2013,BE326,3,304
2013,NUTS,2013,BE327,3,498
2013,NUTS,2013,BE331,3,852
2013,NUTS,2013,BE332,3,478
2013,NUTS,2013,BE334,3,118
2013,NUTS,2013,BE335,3,636
2013,NUTS,2013,BE336,3,904
2013,NUTS,2013,BE341,3,461
2013,NUTS,2013,BE342,3,181
2013,NUTS,2013,BE343,3,512
2013,NUTS,2013,BE344,3,529
2013,NUTS,2013,BE345,3,286
2013,NUTS,2013,BE351,3,760
2013,NUTS,2013,BE352,3,664
2013,NUTS,2013,BE353,3,769
2013,NUTS,2013,BG311,3,315
2013,NUTS,2013,BG312,3,75
2013,NUTS,2013,BG313,3,863
2013,NUTS,2013,BG314,3,927
2013,NUTS,2013,BG315,3,27
2013,NUTS,2013,BG321,3,846
2013,NUTS,2013,BG322,3,356
2013,NUTS,2013,BG323,3,677
2013,NUTS,2013,BG324,3,127
2013,NUTS,2013,BG325,3,882
2013,NUTS,2013,BG331,3,128
2013,NUTS,2013,BG332,3,295
2013,NUTS,2013,BG333,3,576
2013,NUTS,2013,BG334,3,38
2013,NUTS,2013,BG341,3,514
2013,NUTS,2013,BG342,3,137
2013,NUTS,2013,BG343,3,768
2013,NUTS,2013,BG344,3,569
2013,NUTS,2013,BG411,3,795
2013,NUTS,2013,BG412,3,796
2013,NUTS,2013,BG413,3,883
2013,NUTS,2013,BG414,3,730
2013,NUTS,2013,BG415,3,306
2013,NUTS,2013,BG421,3,272
2013,NUTS,2013,BG422,3,151
2013,NUTS,2013,BG423,3,252
2013,NUTS,2013,BG424,3,362
2013,NUTS,2013,BG425,3,678
2013,NUTS,2013,CH011,3,737
2013,NUTS,2013,CH012,3,734
2013,NUTS,2013,CH013,3,638
2013,NUTS,2013,CH021,3,246
2013,NUTS,2013,CH022,3,110
2013,NUTS,2013,CH023,3,33
2013,NUTS,2013,CH024,3,660
2013,NUTS,2013,CH025,3,158
2013,NUTS,2013,CH031,3,363
2013,NUTS,2013,CH032,3,761
2013,NUTS,2013,CH033,3,165
2013,NUTS,2013,CH040,3,614
2013,NUTS,2013,CH051,3,830
2013,NUTS,2013,CH052,3,977
2013,NUTS,2013,CH053,3,217
2013,NUTS,2013,CH054,3,634
2013,NUTS,2013,CH055,3,783
2013,NUTS,2013,CH056,3,745
2013,NUTS,2013,CH057,3,566
2013,NUTS,2013,CH061,3,704
2013,NUTS,2013,CH062,3,336
2013,NUTS,2013,CH063,3,495
2013,NUTS,2013,CH064,3,49
2013,NUTS,2013,CH065,3,220
2013,NUTS,2013,CH066,3,709
2013,NUTS,2013,CH070,3,51
2013,NUTS,2013,CY000,3,607
2013,NUTS,2013,CZ010,3,877
2013,NUTS,2013,CZ020,3,442
2013,NUTS,2013,CZ031,3,676
2013,NUTS,2013,CZ032,3,914
2013,NUTS,2013,CZ041,3,234
2013,NUTS,2013,CZ042,3,418
2013,NUTS,2013,CZ051,3,76
2013,NUTS,2013,CZ052,3,298
2013,NUTS,2013,CZ053,3,534
2013,NUTS,2013,CZ063,3,617
2013,NUTS,2013,CZ064,3,911
2013,NUTS,2013,CZ071,3,461
2013,NUTS,2013,CZ072,3,254
2013,NUTS,2013,CZ080,3,840
2013,NUTS,2013,DE111,3,350
2013,NUTS,2013,DE112,3,805
2013,NUTS,2013,DE113,3,92
2013,NUTS,2013,DE114,3,504
2013,NUTS,2013,DE115,3,179
2013,NUTS,2013,DE116,3,713
2013,NUTS,2013,DE117,3,174
2013,NUTS,2013,DE118,3,188
2013,NUTS,2013,DE119,3,204
2013,NUTS,2013,DE11A,3,756
2013,NUTS,2013,DE11B,3,462
2013,NUTS,2013,DE11C,3,937
2013,NUTS,2013,DE11D,3,571
2013,NUTS,2013,DE121,3,440
2013,NUTS,2013,DE122,3,684
2013,NUTS,2013,DE123,3,654
2013,NUTS,2013,DE124,3,960
2013,NUTS,2013,DE125,3,13
2013,NUTS,2013,DE126,3,738
2013,NUTS,2013,DE127,3,161
2013,NUTS,2013,DE128,3,117
2013,NUTS,2013,DE129,3,616
2013,NUTS,2013,DE12A,3,229
2013,NUTS,2013,DE12B,3,636
2013,NUTS,2013,DE12C,3,557
2013,NUTS,2013,DE131,3,947
2013,NUTS,2013,DE132,3,402
2013,NUTS,2013,DE133,3,799
2013,NUTS,2013,DE134,3,59
2013,NUTS,2013,DE135,3,1000
2013,NUTS,2013,DE136,3,899
2013,NUTS,2013,DE137,3,106
2013,NUTS,2013,DE138,3,898
2013,NUTS,2013,DE139,3,139
2013,NUTS,2013,DE13A,3,565
2013,NUTS,2013,DE141,3,459
2013,NUTS,2013,DE142,3,291
2013,NUTS,2013,DE143,3,444
2013,NUTS,2013,DE144,3,896
2013,NUTS,2013,DE145,3,45
2013,NUTS,2013,DE146,3,789
2013,NUTS,2013,DE147,3,217
2013,NUTS,2013,DE148,3,654
2013,NUTS,2013,DE149,3,406
2013,NUTS,2013,DE211,3,412
2013,NUTS,2013,DE212,3,967
2013,NUTS,2013,DE213,3,361
2013,NUTS,2013,DE214,3,254
2013,NUTS,2013,DE215,3,476
2013,NUTS,2013,DE216,3,283
2013,NUTS,2013,DE217,3,527
2013,NUTS,2013,DE218,3,400
2013,NUTS,2013,DE219,3,424
2013,NUTS,2013,DE21A,3,88
2013,NUTS,2013,DE21B,3,848
2013,NUTS,2013,DE21C,3,446
2013,NUTS,2013,DE21D,3,885
2013,NUTS,2013,DE21E,3,960
2013,NUTS,2013,DE21F,3,390
2013,NUTS,2013,DE21G,3,760
2013,NUTS,2013,DE21H,3,333
2013,NUTS,2013,DE21I,3,327
2013,NUTS,2013,DE21J,3,860
2013,NUTS,2013,DE21K,3,259
2013,NUTS,2013,DE21L,3,707
2013,NUTS,2013,DE21M,3,97
2013,NUTS,2013,DE21N,3,128
2013,NUTS,2013,DE221,3,263
2013,NUTS,2013,DE222,3,825
2013,NUTS,2013,DE223,3,767
2013,NUTS,2013,DE224,3,978
2013,NUTS,2013,DE225,3,888
2013,NUTS,2013,DE226,3,364
2013,NUTS,2013,DE227,3,562
2013,NUTS,2013,DE228,3,850
2013,NUTS,2013,DE229,3,247
2013,NUTS,2013,DE22A,3,621
2013,NUTS,2013,DE22B,3,536
2013,NUTS,2013,DE22C,3,548
2013,NUTS,2013,DE231,3,259
2013,NUTS,2013,DE232,3,886
2013,NUTS,2013,DE233,3,579
2013,NUTS,2013,DE234,3,786
2013,NUTS,2013,DE235,3,701
2013,NUTS,2013,DE236,3,863
2013,NUTS,2013,DE237,3,782
2013,NUTS,2013,DE238,3,540
2013,NUTS,2013,DE239,3,281
2013,NUTS,2013,DE23A,3,691
2013,NUTS,2013,DE241,3,334
2013,NUTS,2013,DE242,3,348
2013,NUTS,2013,DE243,3,457
2013,NUTS,2013,DE244,3,541
2013,NUTS,2013,DE245,3,670
2013,NUTS,2013,DE246,3,834
2013,NUTS,2013,DE247,3,996
2013,NUTS,2013,DE248,3,795
2013,NUTS,2013,DE249,3,950
2013,NUTS,2013,DE24A,3,761
2013,NUTS,2013,DE24B,3,34
2013,NUTS,2013,DE24C,3,311
2013,NUTS,2013,DE24D,3,854
2013,NUTS,2013,DE251,3,98
2013,NUTS,2013,DE252,3,643
2013,NUTS,2013,DE253,3,655
2013,NUTS,2013,DE254,3,378
2013,NUTS,2013,DE255,3,164
2013,NUTS,2013,DE256,3,23
2013,NUTS,2013,DE257,3,902
2013,NUTS,2013,DE258,3,694
2013,NUTS,2013,DE259,3,691
2013,NUTS,2013,DE25A,3,531
2013,NUTS,2013,DE25B,3,365
2013,NUTS,2013,DE25C,3,218
2013,NUTS,2013,DE261,3,804
2013,NUTS,2013,DE262,3,914
2013,NUTS,2013,DE263,3,942
2013,NUTS,2013,DE264,3,750
2013,NUTS,2013,DE265,3,875
2013,NUTS,2013,DE266,3,16
2013,NUTS,2013,DE267,3,325
2013,NUTS,2013,DE268,3,109
2013,NUTS,2013,DE269,3,122
2013,NUTS,2013,DE26A,3,119
2013,NUTS,2013,DE26B,3,252
2013,NUTS,2013,DE26C,3,113
2013,NUTS,2013,DE271,3,809
2013,NUTS,2013,DE272,3,361
2013,NUTS,2013,DE273,3,368
2013,NUTS,2013,DE274,3,18
